t_s,lin_ax_raw_mps2,lin_ax_filt_mps2,lin_ay_raw_mps2,lin_ay_filt_mps2,lin_az_raw_mps2,lin_az_filt_mps2,roll_deg,pitch_deg,raw_ax_mps2,raw_ay_mps2,raw_az_mps2,bike_long_acc_raw_mps2,bike_long_acc_filt_mps2,speed_kmh,hall_f_hz,hall_r_hz,gps_fix
6.759,0.1406,-0.0865,-0.3750,-0.0755,0.0781,-0.1229,-2.87,1.42,0.0391,-0.1133,9.5820,0.2695,-0.0319,40.74,0.00,0.00,1
6.778,0.2969,0.0070,0.1250,-0.0172,0.6562,0.0025,-2.86,1.41,0.0781,-0.3437,10.0039,0.3064,0.0590,40.74,0.00,0.00,1
6.790,0.2969,0.0711,0.1250,0.0143,0.6562,0.1472,-2.87,1.41,0.2305,-0.8828,9.6523,0.4593,0.1261,40.74,0.00,0.00,1
6.808,0.4492,0.1689,-0.4141,-0.0736,0.3086,0.2146,-2.86,1.40,-0.0391,-0.3047,9.3437,0.1876,0.1986,40.74,0.00,0.00,1
6.826,0.0273,0.1758,0.1641,-0.0257,0.1953,0.1755,-2.86,1.37,-0.1914,-0.3047,9.5430,0.0310,0.1602,40.74,0.00,0.00,1
6.841,0.0273,0.1530,0.1641,0.0034,0.1953,0.1786,-2.85,1.37,-1.0742,-0.6914,7.9727,-0.8523,0.0697,40.74,0.00,0.00,1
6.858,0.1719,-0.0596,0.2383,-0.0146,0.7695,-0.0895,-2.85,1.36,-0.0391,-0.2305,10.1133,0.1812,-0.0158,40.74,0.00,0.00,1
6.877,-0.2031,-0.0240,0.0078,0.0387,-0.3047,0.0682,-2.86,1.39,-0.4219,-0.4609,9.0391,-0.1968,-0.0439,40.74,0.00,0.00,1
6.899,-0.5078,-0.1525,-0.1836,-0.0142,-0.7617,-0.1601,-2.85,1.39,0.1133,-0.3828,9.7305,0.3395,-0.1325,40.74,0.00,0.00,1
6.909,0.3320,-0.1399,0.0859,-0.0187,0.3867,-0.1606,-2.85,1.38,0.1133,-0.3828,9.7305,0.3379,-0.0603,40.74,0.00,0.00,1
6.931,0.4102,0.0681,-0.0273,-0.0096,0.5000,0.0870,-2.85,1.37,-0.1523,-0.3828,9.2305,0.0706,0.0994,40.74,0.00,0.00,1
6.948,0.0586,0.0873,0.0781,0.0087,-0.1211,0.0667,-2.84,1.35,0.1523,-0.2695,10.0742,0.3716,0.1146,40.74,0.00,0.00,1
6.960,0.3633,0.1277,0.1914,0.0415,0.7227,0.1547,-2.84,1.34,0.1133,-0.8047,9.7695,0.3298,0.1678,40.74,0.00,0.00,1
6.979,0.3242,0.1859,-0.3437,-0.0344,0.4180,0.2483,-2.83,1.34,-0.4961,-0.3828,8.6602,-0.2785,0.1653,40.74,0.00,0.00,1
6.998,-0.1328,0.0724,0.0391,-0.0234,0.1094,0.0548,-2.82,1.35,-0.3437,-0.4219,9.4609,-0.1256,0.0477,40.74,0.00,0.00,1
7.011,-0.1328,0.0409,0.0391,-0.0138,0.1094,0.0632,-2.82,1.36,-0.9570,-0.6523,8.0078,-0.7362,-0.0276,40.74,0.00,0.00,1
7.028,0.3242,-0.1050,0.2695,-0.0243,0.8398,-0.1585,-2.81,1.37,0.1133,-0.1914,10.1875,0.3347,-0.0320,40.74,0.00,0.00,1
7.047,0.1055,-0.0008,0.0000,0.0375,0.2617,0.0784,-2.81,1.39,-0.1133,-0.4609,9.6094,0.1118,0.0226,40.74,0.00,0.00,1
7.062,-0.5078,-0.0263,-0.1914,0.0139,-0.9258,0.0240,-2.80,1.38,-0.7266,-0.6523,8.4219,-0.5020,-0.0934,40.74,0.00,0.00,1
7.079,0.1055,-0.1138,0.0781,-0.0228,0.1484,-0.1595,-2.80,1.37,-0.1133,-0.3828,9.5039,0.1097,-0.0738,40.74,0.00,0.00,1
7.100,0.4414,0.0125,-0.0820,-0.0130,0.4844,-0.0029,-2.79,1.35,-0.1914,-0.3047,9.4219,0.0279,0.0515,40.74,0.00,0.00,1
7.119,0.0195,0.0408,0.1484,0.0184,0.0625,0.0419,-2.78,1.33,0.2305,-0.3047,9.8867,0.4460,0.0775,40.74,0.00,0.00,1
7.130,0.4414,0.1009,0.1484,0.0472,0.5234,0.1173,-2.77,1.32,0.1133,-0.7266,9.8047,0.3272,0.1493,40.74,0.00,0.00,1
7.148,0.3242,0.1715,-0.2734,-0.0174,0.4492,0.2160,-2.76,1.34,-0.6133,-0.3437,8.6211,-0.3962,0.1424,40.74,0.00,0.00,1
7.167,-0.1719,0.0360,0.0703,0.0007,-0.1289,0.0067,-2.75,1.35,-0.3828,-0.3828,9.2305,-0.1641,0.0102,40.74,0.00,0.00,1
7.181,-0.1719,0.0040,0.0703,0.0114,-0.1289,-0.0141,-2.75,1.36,-0.8828,-0.6523,8.3516,-0.6625,-0.0564,40.74,0.00,0.00,1
7.198,0.2578,-0.1218,0.2148,-0.0118,0.8008,-0.1578,-2.74,1.35,0.0391,-0.2305,10.1523,0.2572,-0.0591,40.74,0.00,0.00,1
7.218,0.0664,-0.0294,0.1758,0.0493,0.2187,0.0675,-2.74,1.36,-0.1523,-0.2695,9.5820,0.0679,-0.0112,40.74,0.00,0.00,1
7.239,-0.4727,-0.1446,-0.0508,0.0349,-0.6641,-0.1233,-2.73,1.36,-0.0781,-0.3047,9.5391,0.1417,-0.1433,40.74,0.00,0.00,1
7.249,0.1328,-0.1465,0.1406,0.0370,0.1797,-0.1389,-2.72,1.34,-0.0781,-0.3047,9.5391,0.1395,-0.0998,40.74,0.00,0.00,1
7.270,0.5156,0.0075,0.0625,0.0603,0.7617,0.0591,-2.72,1.33,-0.5352,-0.3828,8.6953,-0.3202,0.0222,40.74,0.00,0.00,1
7.288,-0.3242,-0.0343,0.0625,0.0610,-0.6641,-0.0572,-2.72,1.31,0.0781,-0.2695,10.1914,0.2898,-0.0265,40.74,0.00,0.00,1
7.301,0.2891,-0.0042,0.1758,0.0787,0.8320,0.0383,-2.72,1.32,-0.2695,-0.6914,9.0781,-0.0562,0.0160,40.74,0.00,0.00,1
7.318,-0.0586,0.0020,-0.2461,0.0129,-0.2812,0.0170,-2.72,1.33,-0.9180,-0.2305,8.3906,-0.7020,-0.0556,40.74,0.00,0.00,1
7.338,-0.2852,-0.1688,0.0234,0.0400,-0.2734,-0.2224,-2.72,1.33,-0.4961,-0.4219,9.0781,-0.2801,-0.1826,40.74,0.00,0.00,1
7.351,-0.2852,-0.1867,0.0234,0.0374,-0.2734,-0.2303,-2.72,1.33,-0.6133,-0.5352,8.7383,-0.3984,-0.2071,40.74,0.00,0.00,1
7.368,0.5859,-0.1615,0.2930,0.0390,0.7539,-0.2100,-2.71,1.32,0.3828,-0.1523,10.1094,0.5956,-0.1090,40.74,0.00,0.00,1
7.387,-0.2187,0.0290,0.2148,0.1194,-0.0430,0.0549,-2.72,1.27,-0.4219,-0.2305,9.3047,-0.2177,-0.0489,40.74,0.00,0.00,1
7.409,0.7383,0.0915,-0.3203,0.0697,0.6758,0.1319,-2.72,1.27,0.0000,-0.3047,9.8086,0.2053,0.1224,40.74,0.00,0.00,1
7.419,0.2031,0.1480,0.1406,0.0467,0.4492,0.1973,-2.72,1.27,0.0000,-0.3047,9.8086,0.2042,0.1350,40.74,0.00,0.00,1
7.441,0.4336,0.2022,-0.0977,0.0421,0.4492,0.2832,-2.73,1.28,-0.5352,-0.5352,8.5039,-0.3277,0.1636,40.74,0.00,0.00,1
7.459,-0.3320,0.0984,-0.0977,0.0025,-0.8555,0.0415,-2.72,1.28,0.2305,-0.1133,10.1133,0.4374,0.0856,40.74,0.00,0.00,1
7.472,0.4336,0.1207,0.3242,0.0451,0.7617,0.0914,-2.73,1.29,0.3437,-0.5742,10.1875,0.5523,0.1728,40.74,0.00,0.00,1
7.489,0.5547,0.2363,-0.1367,0.0223,0.8398,0.2988,-2.73,1.31,-0.5742,-0.4961,8.5781,-0.3625,0.2079,40.74,0.00,0.00,1
7.507,-0.0195,0.1509,0.1680,0.0126,0.4180,0.1911,-2.74,1.32,-0.2305,-0.2695,9.7695,-0.0171,0.0994,40.74,0.00,0.00,1
7.521,-0.0195,0.1247,0.1680,0.0365,0.4180,0.2259,-2.74,1.33,-1.2266,-0.8438,7.4727,-1.0106,0.0022,40.74,0.00,0.00,1
7.539,-1.0156,-0.1366,-0.3984,-0.0516,-1.8828,-0.2288,-2.74,1.31,0.4961,-0.1133,10.6914,0.7073,-0.1482,40.74,0.00,0.00,1
7.558,-0.0586,-0.0090,-0.0156,0.0079,0.3320,0.0399,-2.75,1.31,-0.2695,-0.4609,9.6914,-0.0578,-0.0256,40.74,0.00,0.00,1
7.572,-0.0586,-0.0166,-0.0156,0.0043,0.3320,0.0847,-2.75,1.31,-0.7656,-0.6914,8.5820,-0.5539,-0.0702,40.74,0.00,0.00,1
7.589,0.1328,-0.1166,0.2070,-0.0316,0.8672,-0.0140,-2.74,1.31,-0.0781,-0.2305,10.2266,0.1331,-0.0828,40.74,0.00,0.00,1
7.611,-0.4023,-0.1138,-0.4805,-0.0558,-0.7500,0.0380,-2.74,1.31,0.0391,-0.2695,9.8867,0.2513,-0.1083,40.74,0.00,0.00,1
7.629,0.2422,-0.0530,0.1758,-0.0310,0.5156,0.0946,-2.74,1.29,-0.4961,-0.4219,9.1562,-0.2876,-0.0501,40.74,0.00,0.00,1
7.640,-0.2930,-0.0505,0.0234,-0.0115,-0.2031,0.1018,-2.74,1.27,-0.4961,-0.4219,9.1562,-0.2919,-0.0872,40.74,0.00,0.00,1
7.659,0.6641,0.0926,-0.1758,-0.0457,1.4063,0.3715,-2.74,1.27,-0.2305,-0.2305,9.5430,-0.0251,0.0710,40.74,0.00,0.00,1
7.678,-0.0273,0.1016,0.2070,0.0022,0.1719,0.3918,-2.73,1.28,0.0000,-0.3828,9.8477,0.2074,0.0624,40.74,0.00,0.00,1
7.691,0.2109,0.1097,0.0547,0.0241,0.4766,0.3899,-2.73,1.30,-1.3789,-0.4609,7.4727,-1.1688,-0.0152,40.74,0.00,0.00,1
7.709,-1.1680,-0.1668,-0.0234,0.0155,-1.8984,-0.1111,-2.72,1.30,-0.4219,-0.3437,9.2266,-0.2123,-0.2658,40.74,0.00,0.00,1
7.727,-0.1328,-0.2304,-0.1289,0.0176,-0.0195,-0.2114,-2.73,1.32,-0.3437,-0.5742,9.3437,-0.1309,-0.2293,40.74,0.00,0.00,1
7.751,-0.8633,-0.3093,0.0234,-0.0089,-1.2461,-0.3344,-2.73,1.32,0.1133,-0.2305,9.7695,0.3261,-0.3079,40.74,0.00,0.00,1
7.759,0.3242,-0.2994,0.2070,0.0107,0.4023,-0.3426,-2.73,1.31,0.1133,-0.2305,9.7695,0.3245,-0.2108,40.74,0.00,0.00,1
7.778,-0.5937,-0.1960,-0.2148,0.0327,-1.1680,-0.2569,-2.73,1.31,-0.8047,-0.6523,8.1992,-0.5935,-0.2619,40.74,0.00,0.00,1
7.799,0.4805,-0.0939,-0.0586,-0.0171,0.1328,-0.2796,-2.72,1.29,-0.5352,-0.3047,9.3828,-0.3272,-0.0740,40.74,0.00,0.00,1
7.810,-0.3320,-0.0706,0.1328,-0.0082,0.0195,-0.2254,-2.72,1.27,-0.5352,-0.3047,9.3828,-0.3309,-0.1135,40.74,0.00,0.00,1
7.831,0.5000,0.0762,-0.5977,-0.1673,0.0625,-0.1297,-2.72,1.23,0.0000,-0.0781,10.0312,0.1989,0.0732,40.74,0.00,0.00,1
7.848,0.1953,0.1290,0.3594,-0.0775,0.6758,0.0605,-2.72,1.20,0.4609,-0.3828,10.1094,0.6540,0.1442,40.74,0.00,0.00,1
7.861,0.6562,0.2145,0.0547,-0.0276,0.7539,0.2087,-2.71,1.21,-0.6133,-0.2305,8.3555,-0.4192,0.1714,40.74,0.00,0.00,1
7.879,-0.4180,0.1020,0.2070,0.0294,-1.0078,-0.0266,-2.71,1.21,-0.1523,-0.4609,9.3477,0.0417,0.0410,40.74,0.00,0.00,1
7.897,-0.3008,0.0280,-0.2070,0.0099,-0.0898,-0.0864,-2.72,1.22,-0.4961,-0.6523,9.2656,-0.2988,-0.0338,40.74,0.00,0.00,1
7.912,-0.3008,-0.0225,-0.2070,-0.0234,-0.0898,-0.0870,-2.72,1.22,-0.4961,-0.6523,8.8125,-0.3004,-0.0747,40.74,0.00,0.00,1
7.929,0.4648,-0.0561,0.0937,-0.0635,0.8984,-0.1019,-2.71,1.19,0.2695,-0.3437,10.2656,0.4609,0.0168,40.74,0.00,0.00,1
7.947,0.5703,0.1001,0.0156,-0.0252,0.7148,0.1671,-2.72,1.18,0.3828,-0.4219,10.0703,0.5732,0.1677,40.74,0.00,0.00,1
7.969,0.6172,0.2974,0.1680,0.0341,0.4023,0.2951,-2.72,1.19,0.1914,0.1523,10.2266,0.3834,0.3247,40.74,0.00,0.00,1
7.980,0.3867,0.3281,0.5977,0.0890,0.8672,0.3488,-2.72,1.20,0.1914,0.1523,10.2266,0.3850,0.3340,40.74,0.00,0.00,1
8.001,0.8555,0.4201,-0.2070,0.1388,0.7852,0.5129,-2.74,1.25,-0.1914,-0.1914,9.3047,0.0102,0.4169,40.74,0.00,0.00,1
8.019,0.0117,0.3568,0.2539,0.1428,-0.0586,0.4034,-2.74,1.28,0.0391,-0.1914,9.8828,0.2465,0.3215,40.74,0.00,0.00,1
8.031,0.2500,0.3171,0.2539,0.1674,0.5156,0.3893,-2.75,1.31,-1.3008,-0.6133,7.2383,-1.0885,0.1988,40.74,0.00,0.00,1
8.048,-1.0898,0.0015,-0.1680,0.0985,-2.1211,-0.1584,-2.76,1.31,0.1523,-0.1523,9.9648,0.3641,-0.0499,40.74,0.00,0.00,1
8.068,0.0195,0.0141,0.2617,0.1359,0.2109,-0.0882,-2.78,1.32,-0.1914,-0.1914,9.5820,0.0220,0.0158,40.74,0.00,0.00,1
8.088,0.9453,0.0897,-0.0078,0.1500,1.0977,0.0676,-2.81,1.37,0.7266,-0.4609,10.4531,0.9491,0.2227,40.74,0.00,0.00,1
8.100,0.4570,0.2400,0.3086,0.1404,0.6406,0.2590,-2.83,1.40,0.2305,-0.1523,10.0000,0.4583,0.2745,40.74,0.00,0.00,1
8.117,0.5469,0.3087,0.3086,0.1881,0.5547,0.3604,-2.86,1.48,0.3047,-0.1523,9.9258,0.5449,0.3456,40.74,0.00,0.00,1
8.141,-0.7539,0.1901,-0.0664,0.1716,-1.6289,0.0912,-2.89,1.50,-0.2305,-0.2695,9.9258,0.0134,0.1072,40.74,0.00,0.00,1
8.150,0.0117,0.1064,0.1992,0.1563,0.5547,0.0017,-2.90,1.53,-0.2305,-0.2695,9.9258,0.0188,0.0936,40.74,0.00,0.00,1
8.170,0.3555,0.1269,-0.4141,0.0767,0.0195,0.1080,-2.93,1.55,-0.9180,-0.2695,8.9648,-0.6649,0.0839,40.74,0.00,0.00,1
8.188,-0.6680,-0.0348,0.2070,0.0750,-0.4023,-0.0104,-2.97,1.59,-0.1523,-0.4609,9.5039,0.1077,-0.0656,40.74,0.00,0.00,1
8.202,0.1055,-0.0561,0.0156,0.0748,0.1328,-0.0150,-2.98,1.62,-1.1875,-0.6914,8.0117,-0.9221,-0.1089,40.74,0.00,0.00,1
8.219,-0.9297,-0.2394,-0.2148,0.0070,-1.3594,-0.3033,-3.02,1.66,0.1133,-0.4609,9.9648,0.3856,-0.2338,40.74,0.00,0.00,1
8.238,-0.3867,-0.2068,0.1094,0.0037,0.0547,-0.2137,-3.03,1.68,-0.6523,-0.3828,9.4219,-0.3774,-0.1750,40.74,0.00,0.00,1
8.252,-0.3867,-0.2344,0.1094,0.0199,0.0547,-0.1725,-3.06,1.73,-0.0781,-0.8438,9.2305,0.2049,-0.1589,40.74,0.00,0.00,1
8.269,0.1953,-0.1488,-0.3516,-0.0567,-0.1367,-0.1504,-3.09,1.77,-0.1914,-0.1523,10.0000,0.0991,-0.0631,40.74,0.00,0.00,1
8.287,-0.0547,-0.0714,-0.2266,-0.0049,-0.5547,-0.0225,-3.12,1.83,-0.3437,-0.7266,8.8125,-0.0425,-0.0389,40.74,0.00,0.00,1
8.311,-0.3242,-0.1071,0.2383,-0.0090,-0.6719,-0.2219,-3.15,1.84,-0.6914,-0.2695,9.1562,-0.3891,-0.1224,40.74,0.00,0.00,1
8.320,-0.3945,-0.1461,0.2383,0.0289,-0.2109,-0.2542,-3.16,1.85,-0.6914,-0.2695,9.1562,-0.3864,-0.1629,40.74,0.00,0.00,1
8.341,0.5273,-0.0892,-0.4414,-0.0041,0.3242,-0.1572,-3.19,1.88,-0.7656,-0.3828,8.9609,-0.4569,-0.0564,40.74,0.00,0.00,1
8.358,-0.4687,-0.1348,0.1328,-0.0010,-0.4023,-0.1815,-3.22,1.89,-0.4609,-0.7266,9.1211,-0.1501,-0.1450,40.74,0.00,0.00,1
8.377,-1.3711,-0.2572,-0.3203,-0.0616,-2.3945,-0.3851,-3.23,1.90,-1.6836,-0.8438,6.9687,-1.3700,-0.4163,40.74,0.00,0.00,1
8.389,-1.3711,-0.4283,-0.3203,-0.1014,-2.3945,-0.6938,-3.24,1.89,-0.5352,-0.4219,9.0391,-0.2232,-0.4712,40.74,0.00,0.00,1
8.410,0.1914,-0.3925,-0.1289,-0.0748,0.2461,-0.6416,-3.27,1.88,-0.1133,-0.6523,9.6094,0.1965,-0.2934,40.74,0.00,0.00,1
8.422,0.1914,-0.2632,-0.1211,-0.0856,0.2461,-0.4452,-3.28,1.88,-1.2266,-0.7656,7.8945,-0.9173,-0.2742,40.74,0.00,0.00,1
8.439,-0.9219,-0.3807,-0.2344,-0.1207,-1.4688,-0.6286,-3.29,1.86,-0.2695,-0.3828,9.6094,0.0365,-0.3805,40.74,0.00,0.00,1
8.457,-1.0742,-0.3825,-0.4648,-0.1000,-1.7734,-0.5887,-3.30,1.86,-1.3789,-0.9961,7.5898,-1.0728,-0.4838,40.74,0.00,0.00,1
8.481,0.6406,-0.3549,-0.0820,-0.1656,0.7617,-0.6032,-3.31,1.82,-0.7266,-0.7656,9.1562,-0.4280,-0.2840,40.74,0.00,0.00,1
8.490,-0.4297,-0.2876,-0.2344,-0.1649,-0.1953,-0.4701,-3.31,1.79,-0.7266,-0.7656,9.1562,-0.4317,-0.3067,40.74,0.00,0.00,1
8.508,0.4492,-0.2576,-0.5781,-0.2121,0.1953,-0.3609,-3.31,1.79,0.1523,-1.1094,9.5391,0.4462,-0.1477,40.74,0.00,0.00,1
8.529,-0.1992,-0.1601,0.1484,-0.1761,0.1172,-0.1886,-3.31,1.77,0.0000,-0.8047,9.3828,0.2906,-0.1273,40.74,0.00,0.00,1
8.548,-0.8516,-0.1533,0.2617,-0.1346,-1.6445,-0.2533,-3.30,1.78,-1.1484,-0.2695,7.6953,-0.8567,-0.1849,40.74,0.00,0.00,1
8.560,-0.8594,-0.3090,0.2617,-0.0469,-1.6523,-0.5624,-3.29,1.73,-0.5352,-0.6523,9.3047,-0.2509,-0.2862,40.74,0.00,0.00,1
8.580,-0.2461,-0.3294,-0.1211,-0.0441,-0.0430,-0.5153,-3.29,1.68,-0.4219,-1.0352,8.9258,-0.1462,-0.2688,40.74,0.00,0.00,1
8.592,-0.1484,-0.2960,-0.5039,-0.1199,-0.4180,-0.4684,-3.28,1.65,-1.1484,-0.6914,8.5820,-0.8787,-0.3011,40.74,0.00,0.00,1
8.609,-0.8750,-0.4149,-0.1680,-0.1545,-0.7617,-0.5302,-3.26,1.58,-0.0781,-0.8438,9.6914,0.1804,-0.3816,40.74,0.00,0.00,1
8.628,-0.2695,-0.3070,-0.4336,-0.2113,-0.4180,-0.3557,-3.24,1.55,-0.5352,-0.9570,8.9219,-0.2820,-0.2926,40.74,0.00,0.00,1
8.648,0.4102,-0.2420,0.0547,-0.2353,0.6250,-0.2899,-3.21,1.50,0.1523,-0.4609,9.9648,0.3969,-0.1393,40.74,0.00,0.00,1
8.660,0.1055,-0.1220,-0.0195,-0.1771,0.1250,-0.1275,-3.20,1.49,-0.1523,-0.5352,9.4648,0.0901,-0.0884,40.74,0.00,0.00,1
8.678,0.7109,-0.0091,-0.2500,-0.1508,1.1602,0.0270,-3.17,1.46,0.4609,-0.7656,10.4961,0.6980,0.0968,40.74,0.00,0.00,1
8.699,0.2109,0.1257,0.1719,-0.0913,0.0508,0.1678,-3.14,1.42,0.1133,-0.4219,10.0352,0.3439,0.1422,40.74,0.00,0.00,1
8.711,0.3555,0.1504,0.0859,-0.0577,0.6992,0.2017,-3.13,1.39,0.1133,-0.4219,10.0352,0.3391,0.1725,40.74,0.00,0.00,1
8.730,-0.9531,0.0193,-0.1055,-0.0382,-1.7109,0.0011,-3.09,1.34,0.0781,-0.2695,9.6094,0.2954,-0.0407,40.74,0.00,0.00,1
8.749,0.3125,0.0236,0.2305,0.0171,0.2852,-0.0427,-3.07,1.31,-0.1523,-0.0391,9.5039,0.0590,0.0348,40.74,0.00,0.00,1
8.762,0.0820,0.0521,0.4609,0.0997,0.1719,0.0125,-3.06,1.28,0.9961,-0.5742,10.6133,1.2037,0.1312,40.74,0.00,0.00,1
8.779,1.2227,0.3131,-0.0742,0.0837,1.2813,0.3032,-3.05,1.26,-0.1133,-0.1914,9.3828,0.0895,0.3455,40.74,0.00,0.00,1
8.798,0.2969,0.3216,0.5703,0.1594,0.7461,0.3449,-3.04,1.20,0.0781,0.0781,10.0742,0.2718,0.2980,40.74,0.00,0.00,1
8.817,-1.4375,0.1759,-0.0430,0.2269,-2.3555,0.2105,-3.03,1.18,-1.6484,-0.5352,6.9687,-1.4596,-0.0925,40.74,0.00,0.00,1
8.830,0.2031,-0.0499,0.4922,0.2100,1.0898,-0.0817,-3.03,1.14,0.0000,0.0000,10.4141,0.1835,-0.0310,40.74,0.00,0.00,1
8.848,0.0508,0.0096,0.0781,0.2569,-0.0195,0.1618,-3.03,1.13,-0.1523,-0.4219,9.3086,0.0290,-0.0042,40.74,0.00,0.00,1
8.870,0.2734,0.0579,0.2305,0.2193,0.8242,0.2296,-3.05,1.12,-0.0391,-0.2695,9.4219,0.1396,0.0622,40.74,0.00,0.00,1
8.881,0.1562,0.0816,0.2305,0.2210,0.0937,0.2625,-3.05,1.09,-0.0391,-0.2695,9.4219,0.1348,0.0734,40.74,0.00,0.00,1
8.901,0.6094,0.1767,0.1953,0.2189,0.8242,0.3172,-3.07,1.05,-0.5352,-0.2695,8.3945,-0.3676,0.1467,40.74,0.00,0.00,1
8.919,-0.3477,0.0876,0.2305,0.2200,-0.9375,0.0711,-3.09,1.01,0.2695,-0.3437,10.1484,0.4306,0.0638,40.74,0.00,0.00,1
8.932,0.4492,0.1137,0.1641,0.2121,0.8242,0.1185,-3.11,1.01,0.0000,-0.4961,9.5039,0.1601,0.1232,40.74,0.00,0.00,1
8.950,0.1797,0.1492,0.0195,0.1665,0.1719,0.1742,-3.15,1.00,-0.6133,-0.1914,8.8164,-0.4543,0.0844,40.74,0.00,0.00,1
8.969,0.0273,0.0225,0.0469,0.1806,0.5625,0.0647,-3.17,0.99,-0.1523,-0.4609,9.8867,0.0051,0.0025,40.74,0.00,0.00,1
8.983,0.0273,0.0233,0.0469,0.1601,0.5625,0.1412,-3.19,0.99,-0.3828,-0.8828,8.6211,-0.2254,-0.0155,40.74,0.00,0.00,1
9.000,0.6328,0.0246,0.1328,0.0440,0.9063,0.0546,-3.22,0.95,0.4609,-0.3828,10.2305,0.6120,0.0983,40.74,0.00,0.00,1
9.018,0.3164,0.1718,-0.0117,0.0577,0.2187,0.2411,-3.25,0.92,0.1523,-0.5352,9.5430,0.2981,0.1745,40.74,0.00,0.00,1
9.041,1.0078,0.3273,-0.0820,0.0232,1.3984,0.4147,-3.29,0.93,-0.0391,-0.1914,9.3437,0.1083,0.3426,40.74,0.00,0.00,1
9.051,0.1250,0.3612,0.3398,0.0408,0.0195,0.4555,-3.30,0.95,-0.0391,-0.1914,9.3437,0.1110,0.3071,40.74,0.00,0.00,1
9.071,0.4023,0.3233,0.1953,0.1205,0.5547,0.3891,-3.35,0.98,-1.3398,-0.6133,7.2070,-1.1845,0.1924,40.74,0.00,0.00,1
9.089,-1.1602,-0.0001,-0.0664,0.0838,-2.1250,-0.1570,-3.38,0.98,0.1914,-0.4961,9.8828,0.3462,-0.0755,40.74,0.00,0.00,1
9.108,-0.3633,-0.0501,-0.2109,0.0462,-0.0977,-0.1743,-3.41,0.99,-0.5352,-0.7656,9.2266,-0.3776,-0.0668,40.74,0.00,0.00,1
9.120,-0.3633,-0.0982,-0.2109,0.0067,-0.0977,-0.1625,-3.45,0.96,-0.7266,-0.8047,8.3164,-0.5738,-0.1306,40.74,0.00,0.00,1
9.139,0.1641,-0.1853,-0.0508,-0.0610,0.6406,-0.2682,-3.48,0.94,0.0000,-0.6133,9.9648,0.1490,-0.1217,40.74,0.00,0.00,1
9.157,-0.2187,-0.0969,-0.3555,-0.0819,-0.6250,-0.0596,-3.51,0.95,-0.3828,-0.9180,8.6953,-0.2327,-0.1136,40.74,0.00,0.00,1
9.170,-0.2187,-0.1156,-0.3555,-0.1239,-0.6250,-0.1465,-3.52,0.94,0.2695,-0.3828,9.8047,0.4180,-0.0800,40.74,0.00,0.00,1
9.188,0.0430,0.0030,-0.0430,-0.0673,0.1797,-0.0186,-3.55,0.91,-0.1133,-0.6133,9.5039,0.0310,0.0039,40.74,0.00,0.00,1
9.211,0.9688,0.1588,-0.3789,-0.1106,1.4805,0.2488,-3.59,0.93,0.1133,-0.6523,9.7656,0.2607,0.2191,40.74,0.00,0.00,1
9.221,0.2773,0.2279,-0.0742,-0.1274,0.4492,0.3555,-3.60,0.95,0.1133,-0.6523,9.7656,0.2629,0.2258,40.74,0.00,0.00,1
9.238,0.4414,0.2551,-0.2187,-0.1239,0.8711,0.4158,-3.62,0.99,0.2695,-0.8047,10.1875,0.4267,0.2724,40.74,0.00,0.00,1
9.259,-0.9375,0.0134,-0.2187,-0.1562,-1.6523,0.0126,-3.63,0.99,0.0000,-0.7266,9.6914,0.1577,-0.0561,40.74,0.00,0.00,1
9.279,-0.4805,-0.0483,-0.1719,-0.1579,0.1094,-0.0005,-3.65,0.99,-0.6523,-0.7656,9.4258,-0.4957,-0.1273,40.74,0.00,0.00,1
9.290,-0.4805,-0.1440,-0.1719,-0.1610,0.1094,0.0238,-3.65,0.99,-0.7266,-1.1484,8.2734,-0.5700,-0.2148,40.74,0.00,0.00,1
9.309,0.1719,-0.2216,-0.2578,-0.2495,0.9531,-0.1134,-3.65,0.97,0.0000,-0.8438,10.2656,0.1539,-0.1757,40.74,0.00,0.00,1
9.328,0.0586,-0.0965,-0.5625,-0.2767,-0.1172,0.1646,-3.64,1.00,-0.1133,-1.1484,9.1992,0.0455,-0.0873,40.74,0.00,0.00,1
9.340,0.0586,-0.0727,-0.5625,-0.3206,-0.1172,0.1213,-3.63,1.01,0.0391,-0.5352,9.2656,0.1994,-0.0544,40.74,0.00,0.00,1
9.358,-0.0195,-0.0032,-0.0664,-0.2385,0.2656,0.0842,-3.62,1.01,-0.1914,-0.6523,9.5781,-0.0305,-0.0192,40.74,0.00,0.00,1
9.378,0.8398,0.0609,-0.6094,-0.2331,0.7148,0.1716,-3.60,1.02,0.6523,-1.1875,10.0312,0.8154,0.1648,40.74,0.00,0.00,1
9.391,-0.1172,0.1568,-0.0742,-0.2736,-0.3164,0.2093,-3.59,1.03,-0.3047,-0.6523,9.0000,-0.1411,0.0971,40.74,0.00,0.00,1
9.408,0.0664,0.0938,0.0430,-0.2077,0.2187,0.1030,-3.56,1.03,-0.1133,-0.5352,9.5430,0.0508,0.0720,40.74,0.00,0.00,1
9.429,-1.1133,-0.1766,-0.0820,-0.1499,-1.8906,-0.3244,-3.53,1.01,0.3828,-0.4609,10.1914,0.5426,-0.2063,40.74,0.00,0.00,1
