t_s,roll_deg,pitch_rv_deg,pitch_game_deg,pitch_comp_deg,gyro_y_rads,raw_ax_mps2,raw_ax_filt_mps2,raw_ay_mps2,raw_az_mps2,speed_kmh,hall_f_hz,hall_r_hz,gps_fix
0.683,-2.42,-0.19,-0.10,-0.05,-0.0098,0.1523,0.1144,-0.4219,9.3086,0.00,0.00,0.00,1
0.714,-2.42,-0.19,-0.11,-0.10,-0.0410,0.7266,0.3047,-0.6523,10.0312,0.00,0.00,0.00,1
0.744,-2.42,-0.19,-0.10,-0.09,0.0020,-0.4609,0.2668,-0.2305,8.3555,0.00,0.00,0.00,1
0.764,-2.42,-0.19,-0.10,-0.09,0.0039,0.1914,0.1631,-0.6914,9.4648,0.00,0.00,0.00,1
0.764,-2.42,-0.19,-0.10,-0.09,0.0039,0.1914,0.1631,-0.6914,9.4648,0.00,0.00,0.00,1
0.793,-2.46,-0.13,-0.10,-0.06,0.0195,0.1133,0.1980,-0.2695,9.1211,0.00,0.00,0.00,1
0.803,-2.46,-0.13,-0.10,-0.09,-0.0137,0.3828,0.2066,-0.6914,9.8828,0.00,0.00,0.00,1
0.804,-2.46,-0.13,-0.10,-0.09,-0.0137,0.3828,0.2066,-0.6914,9.8828,0.00,0.00,0.00,1
0.823,-2.46,-0.13,-0.11,-0.05,0.0586,-0.4961,0.0722,-0.2695,8.6602,0.00,0.00,0.00,1
0.833,-2.46,-0.13,-0.11,0.04,0.0820,-0.4961,-0.0151,-0.3437,8.4219,0.00,0.00,0.00,1
0.864,-2.46,-0.13,-0.12,0.01,-0.0605,0.4609,0.1484,-0.3437,9.7656,0.00,0.00,0.00,1
0.873,-2.46,-0.13,-0.12,0.08,0.0410,0.4609,0.1964,-0.3437,9.7656,0.00,0.00,0.00,1
0.904,-2.46,-0.13,-0.10,0.06,0.0039,0.5742,0.2853,-0.6523,9.7266,0.00,0.00,0.00,1
0.904,-2.46,-0.13,-0.10,0.06,0.0039,0.5742,0.2853,-0.6523,9.7266,0.00,0.00,0.00,1
0.924,-2.46,-0.13,-0.10,0.01,-0.0430,-0.7266,0.1931,-0.2695,8.2383,0.00,0.00,0.00,1
0.933,-2.46,-0.13,-0.10,-0.05,-0.0488,-0.7266,0.0518,-0.2695,8.2383,0.00,0.00,0.00,1
0.963,-2.38,-0.11,-0.10,-0.04,0.0117,-0.2305,-0.0681,-0.6133,8.4609,0.00,0.00,0.00,1
0.994,-2.36,-0.12,-0.09,-0.14,-0.0586,0.5742,0.2496,-0.6523,9.8828,0.00,0.00,0.00,1
0.994,-2.36,-0.12,-0.09,-0.14,-0.0586,0.5742,0.2496,-0.6523,9.8828,0.00,0.00,0.00,1
1.013,-2.36,-0.10,-0.09,-0.22,-0.0469,0.9180,0.4177,-0.3437,10.1484,0.00,0.00,0.00,1
1.023,-2.36,-0.10,-0.09,-0.26,-0.0352,-0.2305,0.4027,-0.4219,8.6602,0.00,0.00,0.00,1
1.043,-2.36,-0.10,-0.09,-0.27,-0.0117,0.4609,0.3688,-0.1914,9.8828,0.00,0.00,0.00,1
1.073,-2.34,-0.12,-0.11,-0.31,-0.0352,0.6523,0.2203,-0.1523,10.1094,0.00,0.00,0.00,1
1.074,-2.34,-0.12,-0.11,-0.31,-0.0352,0.6523,0.2203,-0.1523,10.1094,0.00,0.00,0.00,1
1.103,-2.34,-0.12,-0.10,-0.27,0.0430,-0.5352,0.0691,-0.3047,8.1562,0.00,0.00,0.00,1
1.104,-2.34,-0.12,-0.10,-0.27,0.0430,-0.5352,0.0691,-0.3047,8.1562,0.00,0.00,0.00,1
1.134,-2.34,-0.12,-0.11,-0.25,0.0176,0.5352,0.0973,-0.4219,9.6133,0.00,0.00,0.00,1
1.153,-2.35,-0.13,-0.11,-0.35,-0.0586,0.5352,0.2215,-0.0391,9.6914,0.00,0.00,0.00,1
1.154,-2.35,-0.13,-0.11,-0.35,-0.0586,0.5352,0.2215,-0.0391,9.6914,0.00,0.00,0.00,1
1.183,-2.35,-0.13,-0.10,-0.38,-0.0234,0.6523,0.3928,-0.6914,9.9609,0.00,0.00,0.00,1
1.213,-2.34,-0.12,-0.09,-0.42,-0.0410,0.1133,0.2234,-0.2695,9.3477,0.00,0.00,0.00,1
1.214,-2.34,-0.12,-0.09,-0.42,-0.0410,0.1133,0.2234,-0.2695,9.3477,0.00,0.00,0.00,1
1.243,-2.34,-0.12,-0.09,-0.37,-0.0195,0.3437,0.1139,-0.0391,9.7305,0.00,0.00,0.00,1
1.243,-2.34,-0.12,-0.09,-0.37,-0.0195,0.3437,0.1139,-0.0391,9.7305,0.00,0.00,0.00,1
1.263,-2.34,-0.12,-0.08,-0.32,0.0371,0.3437,0.1923,-0.6523,9.7305,0.00,0.00,0.00,1
1.293,-2.33,-0.08,-0.06,-0.32,0.0371,0.2305,0.2514,-0.3828,9.2266,0.00,0.00,0.00,1
1.293,-2.33,-0.08,-0.06,-0.32,0.0371,0.2305,0.2514,-0.3828,9.2266,0.00,0.00,0.00,1
1.323,-2.33,-0.08,-0.06,-0.33,0.0449,-0.6914,0.1041,-0.6133,8.0391,0.00,0.00,0.00,1
1.324,-2.33,-0.08,-0.06,-0.33,0.0449,-0.6914,0.1041,-0.6133,8.0391,0.00,0.00,0.00,1
1.354,-2.32,-0.07,-0.06,-0.30,0.0254,-0.1523,0.0238,-0.3047,8.9609,0.00,0.00,0.00,1
1.383,-2.32,-0.07,-0.05,-0.23,-0.0312,-0.1914,0.0430,-0.4961,8.9609,0.00,0.00,0.00,1
1.403,-2.32,-0.07,-0.06,-0.27,-0.0312,0.5742,0.1459,-0.4609,9.9258,0.00,0.00,0.00,1
1.413,-2.32,-0.07,-0.06,-0.27,-0.0312,-0.8047,-0.0644,-0.4219,7.9727,0.00,0.00,0.00,1
1.433,-2.32,-0.07,-0.07,-0.24,0.0156,0.3047,-0.0713,-0.3828,9.7266,0.00,0.00,0.00,1
1.443,-2.32,-0.07,-0.07,-0.27,-0.0254,0.0781,-0.0317,-0.4219,9.3828,0.00,0.00,0.00,1
1.444,-2.32,-0.07,-0.07,-0.27,-0.0254,0.0781,-0.0317,-0.4219,9.3828,0.00,0.00,0.00,1
1.463,-2.32,-0.07,-0.08,-0.26,0.0293,-0.1914,-0.0539,-0.1133,8.6992,0.00,0.00,0.00,1
1.504,-2.32,-0.07,-0.10,-0.27,-0.0098,0.6133,0.1712,-0.0781,9.7656,0.00,0.00,0.00,1
1.524,-2.32,-0.07,-0.10,-0.21,0.0254,0.7656,0.3556,-0.0391,10.7266,0.00,0.00,0.00,1
1.524,-2.32,-0.07,-0.10,-0.21,0.0254,0.7656,0.3556,-0.0391,10.7266,0.00,0.00,0.00,1
1.573,-2.32,-0.07,-0.07,-0.23,-0.0078,0.4609,0.4036,-0.0781,9.8477,0.00,0.00,0.00,1
1.574,-2.32,-0.07,-0.07,-0.23,-0.0078,0.4609,0.4036,-0.0781,9.8477,0.00,0.00,0.00,1
1.603,-2.32,-0.07,-0.05,-0.19,-0.0371,0.9961,0.4545,0.1133,10.4531,0.00,0.00,0.00,1
1.604,-2.32,-0.07,-0.05,-0.19,-0.0371,0.9961,0.4545,0.1133,10.4531,0.00,0.00,0.00,1
1.604,-2.32,-0.07,-0.05,-0.19,-0.0371,0.9961,0.4545,0.1133,10.4531,0.00,0.00,0.00,1
1.633,-2.25,-0.00,-0.01,-0.12,0.0527,0.9961,0.6126,-0.7266,10.0039,0.00,0.00,0.00,1
1.643,-2.25,-0.00,-0.01,-0.13,-0.0020,-0.0391,0.5887,-0.2305,8.9258,0.00,0.00,0.00,1
1.663,-2.25,-0.00,0.06,-0.11,0.0195,0.4219,0.4767,-0.1914,9.8477,0.00,0.00,0.00,1
1.663,-2.25,-0.00,0.06,-0.11,0.0195,0.4219,0.4767,-0.1914,9.8477,0.00,0.00,0.00,1
1.693,-2.25,-0.00,0.08,-0.08,0.0273,0.3437,0.2018,0.0391,9.7656,0.00,0.00,0.00,1
1.714,-2.33,0.10,0.08,0.04,0.0742,-0.3437,0.0980,-0.2695,8.9219,0.00,0.00,0.00,1
1.743,-2.33,0.10,0.08,0.13,-0.0039,-0.2305,-0.0204,0.0781,8.8828,0.00,0.00,0.00,1
1.744,-2.33,0.10,0.08,0.13,-0.0039,-0.2305,-0.0204,0.0781,8.8828,0.00,0.00,0.00,1
1.773,-2.42,0.14,0.15,0.15,0.0332,-0.0781,0.0328,-0.2695,8.9648,0.00,0.00,0.00,1
1.803,-2.47,0.11,0.14,0.10,-0.0312,0.4961,0.1921,-0.6523,9.6094,0.00,0.00,0.00,1
1.803,-2.47,0.11,0.14,0.10,-0.0312,0.4961,0.1921,-0.6523,9.6094,0.00,0.00,0.00,1
1.804,-2.47,0.11,0.14,0.10,-0.0312,0.4961,0.1921,-0.6523,9.6094,0.00,0.00,0.00,1
1.822,-2.47,0.11,0.14,0.11,0.0117,-0.4219,0.0751,-0.1523,8.3555,0.00,0.00,0.00,1
1.853,-2.55,0.12,0.14,0.11,0.0117,-0.3828,-0.0678,-0.6914,8.5781,0.00,0.00,0.00,1
1.863,-2.55,0.12,0.14,0.15,0.0156,0.8047,-0.0212,-0.1914,10.3047,0.00,0.00,0.00,1
1.883,-2.55,0.12,0.10,0.12,-0.0566,0.7266,0.2431,-0.5742,10.1133,0.00,0.00,0.00,1
1.884,-2.55,0.12,0.10,0.12,-0.0566,0.7266,0.2431,-0.5742,10.1133,0.00,0.00,0.00,1
1.913,-2.63,0.10,0.11,0.14,0.0234,-0.0781,0.2693,-0.3437,8.8125,0.00,0.00,0.00,1
1.923,-2.63,0.10,0.11,0.07,-0.0410,0.4219,0.2560,-0.5352,9.8086,0.00,0.00,0.00,1
1.963,-2.67,0.08,0.10,0.11,0.0586,0.1914,0.0217,-0.3437,9.7695,0.00,0.00,0.00,1
1.974,-2.67,0.08,0.09,0.11,0.0586,0.0000,0.0169,-0.5352,9.2656,0.00,0.00,0.00,1
1.993,-2.67,0.08,0.10,0.16,0.0195,0.3828,0.0958,-0.4609,9.5820,0.00,0.00,0.00,1
2.003,-2.67,0.08,0.10,0.18,0.0176,-0.0391,0.1062,-0.2695,9.0820,0.00,0.00,0.00,1
2.004,-2.67,0.08,0.10,0.18,0.0176,-0.0391,0.1062,-0.2695,9.0820,0.00,0.00,0.00,1
2.053,-2.74,0.06,0.07,0.16,-0.0410,0.5352,0.1876,-0.4219,9.6875,0.00,0.00,0.00,1
2.054,-2.74,0.06,0.07,0.16,-0.0410,0.5352,0.1876,-0.4219,9.6875,0.00,0.00,0.00,1
2.083,-2.74,0.06,0.07,0.20,0.0137,-0.2695,0.0829,-0.2305,8.7734,0.00,0.00,0.00,1
2.083,-2.74,0.06,0.07,0.20,0.0137,-0.2695,0.0829,-0.2305,8.7734,0.00,0.00,0.00,1
2.103,-2.74,0.06,0.07,0.20,-0.0293,0.1914,0.0850,-0.3828,9.5391,0.00,0.00,0.00,1
2.113,-2.74,0.06,0.07,0.23,0.0625,0.4219,0.1198,-0.3828,9.6133,0.00,0.00,0.00,1
2.133,-2.89,0.05,0.07,0.20,-0.0566,0.3047,0.1968,0.0391,9.6875,0.00,0.00,0.00,1
2.143,-2.89,0.05,0.07,0.18,-0.0195,0.6133,0.2381,-0.4961,9.7656,0.00,0.00,0.00,1
2.163,-2.89,0.05,0.06,0.17,-0.0176,0.6914,0.3833,-0.4961,9.9258,0.00,0.00,0.00,1
2.193,-2.89,0.05,0.06,0.13,-0.0312,0.0000,0.2105,-0.3828,9.5039,0.00,0.00,0.00,1
2.194,-2.89,0.05,0.06,0.13,-0.0312,0.0000,0.2105,-0.3828,9.5039,0.00,0.00,0.00,1
2.223,-2.89,0.05,0.07,0.21,-0.0430,0.4609,0.1339,-0.0781,9.9648,0.00,0.00,0.00,1
2.224,-2.89,0.05,0.07,0.21,-0.0430,0.4609,0.1339,-0.0781,9.9648,0.00,0.00,0.00,1
2.244,-2.89,0.05,0.06,0.20,-0.0098,0.3828,0.2281,-0.5742,9.6133,0.00,0.00,0.00,1
2.273,-3.20,0.06,0.06,0.25,-0.0488,0.1523,0.2455,-0.4219,9.1172,0.00,0.00,0.00,1
2.283,-3.20,0.06,0.06,0.22,-0.0234,0.4219,0.2528,-0.5352,9.8828,0.00,0.00,0.00,1
2.303,-3.20,0.06,0.09,0.26,0.0586,-0.7656,0.0476,-0.9180,7.8125,0.00,0.00,0.00,1
2.333,-3.33,0.08,0.10,0.29,0.0293,0.0781,0.0794,-0.8047,9.6875,0.00,0.00,0.00,1
2.333,-3.33,0.08,0.10,0.29,0.0293,0.0781,0.0794,-0.8047,9.6875,0.00,0.00,0.00,1
2.363,-3.33,0.08,0.10,0.38,0.0508,0.0000,0.0017,-0.6133,9.0820,0.00,0.00,0.00,1
2.363,-3.33,0.08,0.10,0.38,0.0508,0.0000,0.0017,-0.6133,9.0820,0.00,0.00,0.00,1
2.383,-3.33,0.08,0.10,0.35,-0.0156,0.6914,0.1542,-0.6133,10.0703,0.00,0.00,0.00,1
2.414,-3.33,0.08,0.11,0.34,-0.0078,0.5352,0.2895,-0.7656,10.1133,0.00,0.00,0.00,1
2.414,-3.33,0.08,0.11,0.34,-0.0078,0.5352,0.2895,-0.7656,10.1133,0.00,0.00,0.00,1
2.443,-3.33,0.08,0.11,0.28,0.0742,-0.4961,0.0581,-0.4961,8.4648,0.00,0.00,0.00,1
2.473,-3.56,0.09,0.10,0.28,0.0039,0.3047,0.0672,-0.7266,9.2695,0.00,0.00,0.00,1
2.503,-3.56,0.09,0.11,0.21,0.0137,0.4609,0.2202,-0.6523,10.0742,0.00,0.00,0.00,1
2.504,-3.56,0.09,0.11,0.21,0.0137,0.4609,0.2202,-0.6523,10.0742,0.00,0.00,0.00,1
2.524,-3.56,0.09,0.12,0.17,-0.0352,0.8047,0.3784,-0.8828,10.1133,0.00,0.00,0.00,1
2.553,-3.65,0.10,0.12,0.15,-0.0195,0.1523,0.2987,-0.7656,9.4258,0.00,0.00,0.00,1
2.553,-3.65,0.10,0.12,0.15,-0.0195,0.1523,0.2987,-0.7656,9.4258,0.00,0.00,0.00,1
2.583,-3.65,0.10,0.11,0.17,-0.0391,0.6133,0.1906,-0.2695,10.1094,0.00,0.00,0.00,1
2.583,-3.65,0.10,0.11,0.17,-0.0391,0.6133,0.1906,-0.2695,10.1094,0.00,0.00,0.00,1
2.584,-3.65,0.10,0.11,0.17,-0.0391,0.6133,0.1906,-0.2695,10.1094,0.00,0.00,0.00,1
2.613,-3.70,0.11,0.13,0.22,0.0430,0.7656,0.3452,-0.8828,9.7266,0.00,0.00,0.00,1
2.643,-3.70,0.11,0.13,0.18,-0.0176,0.7656,0.3857,-0.8047,10.0742,0.00,0.00,0.00,1
2.644,-3.70,0.11,0.13,0.18,-0.0176,0.7656,0.3857,-0.8047,10.0742,0.00,0.00,0.00,1
2.664,-3.70,0.11,0.11,0.15,-0.0254,-0.4609,0.2438,-0.6914,8.2344,0.00,0.00,0.00,1
2.673,-3.70,0.11,0.11,0.12,-0.0234,-0.4609,0.1355,-0.6914,8.2344,0.00,0.00,0.00,1
2.693,-3.70,0.11,0.11,0.14,0.0332,-0.1523,0.0005,-1.1484,9.0781,0.00,0.00,0.00,1
2.723,-3.70,0.11,0.10,0.17,0.0000,-0.0781,-0.0641,-0.7656,9.2266,0.00,0.00,0.00,1
2.723,-3.70,0.11,0.10,0.17,0.0000,-0.0781,-0.0641,-0.7656,9.2266,0.00,0.00,0.00,1
2.783,-3.70,0.11,0.06,0.15,-0.0293,0.3047,0.1921,-1.0352,9.6523,0.00,0.00,0.00,1
2.784,-3.70,0.11,0.06,0.15,-0.0293,0.3047,0.1921,-1.0352,9.6523,0.00,0.00,0.00,1
2.824,-3.79,0.05,0.07,0.20,0.0273,-0.1914,0.0366,-0.9570,8.8828,0.00,0.00,0.00,1
2.834,-3.79,0.05,0.07,0.14,-0.0254,-0.1914,0.0016,-0.9570,8.8828,0.00,0.00,0.00,1
2.834,-3.79,0.05,0.07,0.14,-0.0254,-0.1914,0.0016,-0.9570,8.8828,0.00,0.00,0.00,1
2.863,-3.79,0.05,0.05,0.12,-0.0293,0.5352,0.2090,-0.9961,10.3047,0.00,0.00,0.00,1
2.863,-3.79,0.05,0.05,0.12,-0.0293,0.5352,0.2090,-0.9961,10.3047,0.00,0.00,0.00,1
2.864,-3.79,0.05,0.05,0.12,-0.0293,0.5352,0.2090,-0.9961,10.3047,0.00,0.00,0.00,1
2.893,-3.79,0.05,0.07,0.12,0.0352,-0.2695,0.1886,-0.6914,8.6992,0.00,0.00,0.00,1
2.923,-3.79,0.05,0.07,0.11,0.0078,-0.6133,-0.0241,-1.0742,8.1562,0.00,0.00,0.00,1
2.924,-3.79,0.05,0.07,0.11,0.0078,-0.6133,-0.0241,-1.0742,8.1562,0.00,0.00,0.00,1
2.943,-3.79,0.05,0.07,0.06,0.0000,0.7266,0.1053,-0.6523,10.2305,0.00,0.00,0.00,1
2.943,-3.79,0.05,0.07,0.06,0.0000,0.7266,0.1053,-0.6523,10.2305,0.00,0.00,0.00,1
2.984,-3.79,0.05,0.07,0.05,-0.0566,-0.3047,0.4249,-0.9961,8.4609,0.00,0.00,0.00,1
3.004,-3.79,0.05,0.06,0.06,0.0059,0.5352,0.3621,-0.8438,10.1484,0.07,0.00,0.00,1
3.004,-3.79,0.05,0.06,0.06,0.0059,0.5352,0.3621,-0.8438,10.1484,0.07,0.00,0.00,1
3.033,-3.79,0.05,0.05,0.09,0.0254,0.5352,0.2877,-0.4961,9.8867,0.07,0.00,0.00,1
3.063,-3.79,0.05,0.06,0.17,0.0469,0.2695,0.2414,-0.6523,9.5039,0.07,0.00,0.00,1
3.063,-3.79,0.05,0.06,0.17,0.0469,0.2695,0.2414,-0.6523,9.5039,0.07,0.00,0.00,1
3.064,-3.79,0.05,0.06,0.17,0.0469,0.2695,0.2414,-0.6523,9.5039,0.07,0.00,0.00,1
3.083,-3.79,0.05,0.06,0.11,-0.0332,0.1523,0.2296,-0.7656,9.5781,0.07,0.00,0.00,1
3.113,-2.89,0.02,0.05,0.12,0.0117,-0.3047,0.1630,-0.4961,8.5781,0.07,0.00,0.00,1
3.113,-2.89,0.02,0.05,0.12,0.0117,-0.3047,0.1630,-0.4961,8.5781,0.07,0.00,0.00,1
3.143,-2.89,0.02,0.03,0.09,0.0469,0.0781,0.1197,-0.6133,9.4648,0.07,0.00,0.00,1
3.143,-2.89,0.02,0.03,0.09,0.0469,0.0781,0.1197,-0.6133,9.4648,0.07,0.00,0.00,1
3.203,-2.89,0.02,0.03,0.13,0.0117,0.0391,0.0569,-0.0781,9.0820,0.04,0.00,0.00,1
3.204,-2.89,0.02,0.03,0.13,0.0117,0.0391,0.0569,-0.0781,9.0820,0.04,0.00,0.00,1
3.223,-2.89,0.02,0.03,0.12,0.0449,0.4609,0.1452,-0.2695,10.1484,0.04,0.00,0.00,1
3.223,-2.89,0.02,0.03,0.12,0.0449,0.4609,0.1452,-0.2695,10.1484,0.04,0.00,0.00,1
3.254,-2.23,-0.02,-0.00,0.08,-0.0762,-0.4961,0.0085,0.0781,8.6953,0.04,0.00,0.00,1
3.313,-2.02,-0.04,-0.01,0.07,-0.0078,0.6133,0.2752,-0.3828,10.2305,0.04,0.00,0.00,1
3.314,-2.02,-0.04,-0.01,0.07,-0.0078,0.6133,0.2752,-0.3828,10.2305,0.04,0.00,0.00,1
3.343,-2.02,-0.04,0.01,0.01,0.0645,-0.1133,0.3164,-0.0781,8.8867,0.04,0.00,0.00,1
3.344,-2.02,-0.04,0.01,0.01,0.0645,-0.1133,0.3164,-0.0781,8.8867,0.04,0.00,0.00,1
3.363,-2.02,-0.04,0.01,0.02,0.0000,0.1133,0.2447,-0.1523,9.4219,0.04,0.00,0.00,1
3.363,-2.02,-0.04,0.01,0.02,0.0000,0.1133,0.2447,-0.1523,9.4219,0.11,0.00,0.00,1
3.364,-2.02,-0.04,0.01,0.02,0.0000,0.1133,0.2447,-0.1523,9.4219,0.11,0.00,0.00,1
3.373,-2.02,-0.04,0.01,0.04,0.0352,-0.4961,0.1758,-0.2305,8.1992,0.11,0.00,0.00,1
3.393,-2.02,-0.04,0.01,0.02,-0.0488,0.4961,0.1663,0.4219,10.0703,0.11,0.00,0.00,1
3.404,-2.02,-0.04,0.01,0.05,0.0312,0.1914,0.1926,0.2695,9.3437,0.11,0.00,0.00,1
3.424,-2.02,-0.04,0.01,0.02,-0.0488,0.8438,0.2925,-0.0781,10.4531,0.11,0.00,0.00,1
3.443,-2.02,-0.04,0.00,-0.02,-0.0332,0.3828,0.2116,-0.0391,10.2656,0.11,0.00,0.00,1
3.453,-2.02,-0.04,0.00,-0.03,-0.0137,0.3828,0.2379,-0.0391,10.2656,0.11,0.00,0.00,1
3.483,-2.02,-0.04,-0.01,-0.00,0.0469,0.6523,0.1691,-0.0391,10.3867,0.11,0.00,0.00,1
3.484,-2.02,-0.04,-0.01,-0.00,0.0469,0.6523,0.1691,-0.0391,10.3867,0.11,0.00,0.00,1
3.503,-1.46,-0.02,-0.01,0.04,0.0273,-0.0391,0.1532,0.0781,9.3477,0.11,0.00,0.00,1
3.533,-1.43,-0.02,-0.01,0.10,0.0547,0.0000,0.1777,0.3828,9.1953,0.11,0.00,0.00,1
3.533,-1.43,-0.02,-0.01,0.10,0.0547,0.0000,0.1777,0.3828,9.1953,0.11,0.00,0.00,1
3.563,-1.43,-0.02,0.01,0.13,0.0332,-0.7656,0.1081,0.0781,7.7383,0.11,0.00,0.00,1
3.593,-1.43,-0.02,0.02,0.13,0.0000,-0.2305,-0.0407,-0.4219,8.4648,0.17,0.00,0.00,1
3.593,-1.43,-0.02,0.02,0.13,0.0000,-0.2305,-0.0407,-0.4219,8.4648,0.17,0.00,0.00,1
3.623,-1.43,-0.02,0.02,0.20,0.0430,-0.1133,-0.0809,-0.1914,8.9258,0.17,0.00,0.00,1
3.623,-1.43,-0.02,0.02,0.20,0.0430,-0.1133,-0.0809,-0.1914,8.9258,0.17,0.00,0.00,1
3.643,-1.43,-0.02,0.02,0.22,0.0410,0.7266,0.0958,0.1523,10.0039,0.17,0.00,0.00,1
3.674,-1.50,0.01,0.01,0.19,-0.0449,0.2305,0.1504,0.0391,9.7695,0.17,0.00,0.00,1
3.683,-1.50,0.01,0.01,0.12,-0.0430,-0.0391,0.1412,-0.1523,8.8867,0.17,0.00,0.00,1
3.704,-1.50,0.01,0.03,0.15,0.0586,-0.3047,0.0209,-0.3047,8.6211,0.17,0.00,0.00,1
