t_s,roll_deg,pitch_rv_deg,pitch_game_deg,pitch_comp_deg,gyro_y_rads,raw_ax_mps2,raw_ax_filt_mps2,raw_ay_mps2,raw_az_mps2,speed_kmh,hall_f_hz,hall_r_hz,gps_fix
4.739,-1.43,-3.79,-3.57,-2.25,-0.3262,-0.3437,4.7615,-2.4570,1.7617,14.98,124.18,119.65,1
4.769,-1.43,-3.79,-3.58,-1.64,0.3633,6.7422,4.6430,0.9961,11.5352,14.98,124.18,125.42,1
4.780,-1.43,-3.79,-3.58,-2.18,-0.2930,9.4609,5.1829,-0.7266,15.8203,14.98,128.25,128.87,1
4.788,-1.43,-3.79,-3.58,-2.17,0.0840,9.4609,5.8400,-0.7266,15.8203,14.98,130.98,125.72,1
4.820,-1.43,-3.79,-3.85,-2.38,-0.1289,7.6992,6.5429,-3.3711,12.7891,14.98,130.60,136.78,1
4.820,-1.43,-3.79,-3.85,-2.38,-0.1289,7.6992,6.5429,-3.3711,12.7891,14.98,132.80,135.14,1
4.840,-1.43,-3.79,-4.00,-2.84,-0.3789,3.2891,5.8479,-2.9102,1.6094,14.98,132.80,135.14,1
4.878,-1.56,-3.76,-4.00,-2.66,0.1523,3.6758,4.7094,1.5313,11.2227,15.74,136.37,136.99,1
4.878,-1.56,-3.76,-4.00,-2.66,0.1523,3.6758,4.7094,1.5313,11.2227,15.74,137.36,147.91,1
4.899,-1.64,-3.61,-4.00,-2.46,0.1895,6.8203,5.1122,1.4570,1.4180,15.74,139.18,135.08,1
4.920,-1.64,-3.61,-3.75,-2.46,0.1895,6.9336,5.8728,-3.6758,13.4062,15.74,144.80,129.50,1
4.930,-1.64,-3.61,-3.75,-2.26,0.0918,6.9336,6.0357,-3.6758,13.4062,15.74,139.70,134.73,1
4.959,-1.76,-3.94,-3.75,-2.32,0.1445,1.5313,4.6696,-2.6445,1.1875,15.74,141.60,144.84,1
4.960,-1.76,-3.94,-3.75,-2.32,0.1445,1.5313,4.6696,-2.6445,1.1875,15.74,146.65,146.43,1
4.990,-1.82,-4.08,-4.18,-2.35,-0.0098,1.6484,3.8491,1.9141,8.4648,15.74,146.65,146.43,1
4.990,-1.82,-4.08,-4.18,-2.35,-0.0098,1.6484,3.8491,1.9141,8.4648,15.74,145.07,142.51,1
5.020,-1.82,-4.08,-4.34,-2.35,-0.1133,2.7969,3.7570,0.6133,12.2578,15.74,145.07,142.51,1
5.039,-2.08,-4.30,-4.34,-2.11,0.2168,3.0273,3.5357,2.4531,9.4219,15.74,149.90,146.41,1
5.049,-2.08,-4.30,-4.30,-2.11,0.2168,5.1758,3.8987,1.3789,3.0664,19.48,153.09,145.73,1
5.069,-2.08,-4.30,-4.38,-2.46,-0.1875,4.9805,4.2908,0.0000,11.2227,19.48,156.15,142.23,1
5.079,-2.08,-4.30,-4.38,-2.35,0.1172,6.3984,4.5102,1.5313,11.1094,19.48,154.15,150.08,1
5.099,-2.08,-4.30,-4.50,-2.55,-0.2637,5.2109,4.8911,0.9961,6.8555,19.48,152.65,156.81,1
5.120,-2.08,-4.30,-4.51,-2.52,0.0410,7.7383,5.0052,0.4961,10.5352,19.48,161.16,153.19,1
5.129,-2.08,-4.30,-4.51,-2.13,0.3867,7.7383,5.4250,0.4961,10.5352,19.48,159.67,164.55,1
5.159,-2.08,-4.30,-4.51,-2.29,-0.2422,2.0312,4.9189,-0.4961,9.8828,19.48,157.80,162.50,1
5.160,-2.08,-4.30,-4.51,-2.29,-0.2422,2.0312,4.9189,-0.4961,9.8828,19.48,165.07,158.88,1
5.180,-2.08,-4.30,-4.46,-2.31,0.0039,7.0859,5.0531,0.5742,11.7578,19.48,165.07,158.88,1
5.200,-2.08,-4.30,-4.32,-2.31,0.0039,2.5664,5.3744,-1.8789,8.6953,19.48,165.02,160.54,1
5.240,-2.08,-4.30,-4.50,-2.70,-0.2930,7.4297,5.3381,0.6133,10.5742,19.48,163.53,172.18,1
5.240,-2.08,-4.30,-4.50,-2.70,-0.2930,7.4297,5.3381,0.6133,10.5742,22.91,176.21,165.56,1
5.270,-4.27,-4.30,-4.31,-2.37,0.3047,2.7187,4.2637,0.6523,7.4687,22.91,176.21,165.56,1
5.270,-4.27,-4.30,-4.31,-2.37,0.3047,2.7187,4.2637,0.6523,7.4687,22.91,171.14,166.09,1
5.299,-4.61,-4.30,-4.34,-2.35,0.0312,0.3437,3.6622,-5.3242,8.9258,22.91,171.14,163.64,1
5.300,-4.61,-4.30,-4.34,-2.35,0.0312,0.3437,3.6622,-5.3242,8.9258,22.91,172.09,169.41,1
5.319,-4.61,-4.30,-4.34,-2.05,-0.0781,2.8359,3.2726,-0.9570,6.4414,22.91,172.09,177.46,1
5.330,-4.61,-4.30,-4.28,-2.05,-0.0781,3.9844,3.4301,-2.4531,11.9844,22.91,176.65,168.46,1
5.350,-4.61,-4.30,-4.23,-2.09,-0.0117,1.9531,3.1695,-5.0195,6.5078,22.91,178.73,169.95,1
5.380,-4.61,-4.30,-4.29,-2.47,0.0527,2.9102,2.5002,-1.4570,15.7070,22.91,172.21,177.12,1
5.409,-5.23,-4.29,-4.37,-2.52,-0.0234,3.6016,2.9866,2.4531,7.6289,22.91,183.65,171.76,1
5.410,-5.23,-4.29,-4.37,-2.52,-0.0234,3.6016,2.9866,2.4531,7.6289,22.91,189.79,177.78,1
5.440,-5.23,-4.29,-4.44,-2.50,-0.1367,2.5273,2.6310,2.8359,8.6953,22.91,189.79,177.78,1
5.440,-5.23,-4.29,-4.44,-2.50,-0.1367,2.5273,2.6310,2.8359,8.6953,26.09,180.28,176.49,1
5.488,-5.51,-4.46,-4.47,-3.66,-0.3848,-0.8828,3.3065,1.2969,-0.2695,26.09,187.41,176.49,1
5.488,-5.51,-4.46,-4.47,-3.66,-0.3848,-0.8828,3.3065,1.2969,-0.2695,26.09,191.53,180.47,1
5.489,-5.51,-4.46,-4.47,-3.66,-0.3848,-0.8828,3.3065,1.2969,-0.2695,26.09,191.53,180.47,1
5.500,-5.51,-4.46,-4.47,-3.43,0.4395,4.4062,3.0862,-2.3750,13.9062,26.09,187.86,176.40,1
5.529,-5.51,-4.46,-4.61,-3.66,-0.3301,5.4414,4.2521,1.8008,11.3750,26.09,187.86,176.40,1
5.550,-5.51,-4.46,-4.64,-2.93,0.4453,-1.4922,3.1231,-4.9414,5.7852,26.09,193.95,186.01,1
5.579,-5.51,-4.46,-4.64,-2.67,-0.4023,6.1289,3.3433,0.0781,16.2422,26.09,191.09,190.01,1
5.580,-5.51,-4.46,-4.64,-2.67,-0.4023,6.1289,3.3433,0.0781,16.2422,26.09,195.92,182.78,1
5.589,-5.51,-4.46,-4.64,-3.23,-0.4551,3.3711,3.5505,-3.2578,10.1484,26.09,195.92,189.18,1
5.620,-5.64,-5.01,-4.91,-3.05,0.3418,1.9922,2.0920,-3.0273,11.1484,26.09,194.78,184.26,1
5.629,-5.64,-5.01,-4.91,-3.61,-0.3066,1.9922,2.0766,-3.0273,11.1484,26.09,199.88,185.01,1
5.660,-5.64,-5.01,-5.26,-3.81,-0.5742,7.5469,3.4140,-0.4219,18.5781,28.69,196.00,189.97,1
5.660,-5.64,-5.01,-5.26,-3.81,-0.5742,7.5469,3.4140,-0.4219,18.5781,28.69,199.24,190.11,1
5.689,-5.58,-5.21,-5.20,-4.08,-0.2031,-0.5352,3.0502,3.9453,2.3750,28.69,199.24,190.11,1
5.690,-5.58,-5.21,-5.20,-4.08,-0.2031,-0.5352,3.0502,3.9453,2.3750,28.69,195.69,193.72,1
5.719,-5.58,-5.21,-5.24,-3.49,0.3633,1.6836,1.9008,0.1523,5.5156,28.69,195.69,193.72,1
5.739,-5.58,-5.21,-5.34,-3.97,-0.2617,6.5898,2.9126,-0.1133,16.5078,28.69,193.69,193.16,1
5.740,-5.58,-5.21,-5.34,-3.97,-0.2617,6.5898,2.9126,-0.1133,16.5078,28.69,199.44,197.98,1
5.769,-5.58,-5.21,-5.36,-3.97,-0.2617,0.0781,2.8601,3.6016,3.0273,28.69,199.44,197.98,1
5.779,-5.58,-5.21,-5.36,-3.82,0.0645,-1.6484,2.2947,-2.3750,4.6758,28.69,200.44,193.69,1
5.800,-5.58,-5.21,-5.47,-3.76,0.0898,1.2266,1.5867,-0.6523,5.1328,28.69,204.04,200.00,1
5.809,-5.58,-5.21,-5.47,-3.65,0.1270,3.7148,1.7304,-1.6484,12.7930,28.69,204.50,199.84,1
5.830,-5.58,-5.21,-5.54,-3.74,-0.1230,6.2070,2.9585,-2.3750,15.1680,28.69,202.14,199.80,1
5.858,-5.51,-5.73,-5.54,-4.19,0.1504,1.6836,2.8720,-3.1016,9.4648,29.28,205.59,197.43,1
5.858,-5.51,-5.73,-5.54,-4.19,0.1504,1.6836,2.8720,-3.1016,9.4648,29.28,203.75,196.50,1
5.879,-5.53,-5.62,-5.54,-3.64,0.4844,1.6484,2.5272,1.1875,7.1641,29.28,206.36,195.50,1
5.908,-5.51,-5.65,-5.64,-3.70,-0.0078,2.1445,2.1639,-1.6094,7.5898,29.28,206.87,197.51,1
5.908,-5.51,-5.65,-5.64,-3.70,-0.0078,2.1445,2.1639,-1.6094,7.5898,29.28,208.72,198.89,1
5.940,-5.51,-5.65,-5.75,-3.71,-0.0176,3.5234,2.7379,0.0000,10.1914,29.28,210.66,195.62,1
5.980,-5.51,-5.65,-5.91,-4.11,-0.3145,0.6914,1.7988,0.5352,6.4414,29.28,210.22,203.00,1
6.000,-5.51,-5.65,-6.02,-4.72,-0.2559,2.1445,1.7428,-1.1094,11.5312,29.28,211.73,208.51,1
6.000,-5.51,-5.65,-6.02,-4.72,-0.2559,2.1445,1.7428,-1.1094,11.5312,29.28,211.69,208.64,1
6.019,-5.29,-6.21,-6.02,-4.86,-0.0996,1.8008,1.7807,-2.1445,7.4297,29.28,211.69,208.64,1
6.019,-5.29,-6.21,-6.02,-4.86,-0.0996,1.8008,1.7807,-2.1445,7.4297,29.28,214.13,209.25,1
6.039,-5.26,-6.30,-6.27,-4.86,-0.0996,3.2930,2.0965,-1.1094,13.7539,29.28,214.13,209.25,1
6.049,-5.26,-6.30,-6.27,-4.24,0.2832,3.2930,2.2803,-1.1094,13.7539,28.54,213.54,207.86,1
6.079,-5.26,-6.30,-6.59,-4.52,-0.0312,-0.2695,2.2170,-1.8398,9.3477,28.54,218.15,207.25,1
6.079,-5.26,-6.30,-6.59,-4.52,-0.0312,-0.2695,2.2170,-1.8398,9.3477,28.54,216.50,204.54,1
6.109,-5.13,-6.69,-6.67,-4.68,-0.1074,2.9102,2.3362,-2.7578,12.8320,28.54,216.50,204.54,1
6.140,-5.13,-6.69,-6.69,-4.07,0.3770,0.4961,1.8107,-3.4492,6.4375,28.54,218.96,210.17,1
6.159,-5.13,-6.69,-6.89,-4.35,-0.1348,4.1758,2.2522,-1.3008,14.4375,28.54,214.68,207.25,1
6.160,-5.13,-6.69,-6.89,-4.35,-0.1348,4.1758,2.2522,-1.3008,14.4375,28.54,217.34,201.82,1
6.179,-4.81,-6.71,-6.89,-3.98,0.3711,3.4102,2.8933,0.0000,16.0898,28.54,217.34,201.82,1
6.180,-4.81,-6.71,-6.89,-3.98,0.3711,3.4102,2.8933,0.0000,16.0898,28.54,212.99,196.58,1
6.219,-4.81,-6.71,-6.01,-2.84,0.7598,-9.9648,-0.4806,-1.1094,-0.7656,28.54,209.25,193.91,1
6.220,-4.81,-6.71,-6.01,-2.84,0.7598,-9.9648,-0.4806,-1.1094,-0.7656,28.54,206.61,188.93,1
6.250,-4.36,-7.50,-7.97,-2.14,0.6113,-0.8438,-1.8436,-1.1875,9.6094,28.54,206.61,188.93,1
6.259,-4.36,-7.50,-7.97,-2.11,0.0371,-1.9531,-1.7788,-0.3437,9.1562,29.65,211.24,159.97,1
6.279,-4.36,-7.50,-8.76,-1.80,0.5645,-4.6719,-2.4399,2.1055,8.3164,29.65,210.04,151.49,1
6.299,-4.36,-7.50,-8.76,-1.23,-0.0488,-7.6602,-3.7343,0.4609,2.6445,29.65,205.59,132.21,1
6.299,-4.36,-7.50,-8.76,-1.23,-0.0488,-7.6602,-3.7343,0.4609,2.6445,29.65,208.81,89.68,1
6.330,-4.36,-7.50,-9.50,-1.18,-0.2773,-4.9805,-4.3661,3.8672,3.2930,29.65,207.99,89.68,1
6.340,-4.36,-7.50,-9.50,-1.67,-0.5156,-1.1094,-4.1508,2.2227,14.3633,29.65,208.90,89.68,1
6.359,-4.36,-7.50,-9.85,-1.00,1.1563,-20.6914,-7.4477,-2.6445,-10.7266,29.65,208.38,89.68,1
6.389,-4.36,-7.50,-10.63,-0.64,0.3320,3.8320,-4.8253,-2.3750,20.0742,29.65,208.12,89.68,1
6.390,-4.36,-7.50,-10.63,-0.64,0.3320,3.8320,-4.8253,-2.3750,20.0742,29.65,208.16,89.68,1
6.439,-3.33,-11.04,-11.03,-1.05,-0.2266,-2.0703,-4.2921,-0.8828,11.8359,29.65,208.16,89.68,1
6.439,-3.33,-11.04,-11.03,-1.05,-0.2266,-2.0703,-4.2921,-0.8828,11.8359,29.65,201.49,89.68,1
6.440,-3.33,-11.04,-11.03,-1.05,-0.2266,-2.0703,-4.2921,-0.8828,11.8359,29.65,201.49,89.68,1
6.469,-3.05,-11.41,-11.03,-1.65,-0.2109,-4.7500,-4.1862,1.8398,7.3555,33.60,203.46,89.68,1
6.500,-3.05,-11.41,-11.72,-2.00,-0.2363,-3.1016,-4.0340,2.1445,11.0312,33.60,202.68,89.68,1
6.500,-3.05,-11.41,-11.72,-2.00,-0.2363,-3.1016,-4.0340,2.1445,11.0312,33.60,198.02,89.68,1
6.520,-3.05,-11.41,-11.86,-2.07,-0.0273,-3.3320,-3.5285,1.1875,12.1797,33.60,198.02,89.68,1
6.529,-3.05,-11.41,-11.86,-2.13,-0.0371,-3.3320,-3.4983,1.1875,12.1797,33.60,192.42,89.68,1
6.559,-3.05,-11.41,-12.00,-2.21,-0.1113,-4.6719,-3.7866,0.8438,9.3086,33.60,190.99,89.68,1
6.560,-3.05,-11.41,-12.00,-2.21,-0.1113,-4.6719,-3.7866,0.8438,9.3086,33.60,189.68,89.68,1
6.579,-3.05,-11.41,-12.00,-2.20,-0.1523,-5.6328,-4.2503,1.2266,5.9375,33.60,189.68,89.68,1
6.608,-2.64,-12.05,-12.00,-2.16,0.1055,-3.5234,-3.8236,-0.6133,10.7305,33.60,187.55,89.68,1
6.609,-2.64,-12.05,-12.00,-2.16,0.1055,-3.5234,-3.8236,-0.6133,10.7305,33.60,185.84,89.68,1
6.640,-2.64,-12.05,-12.05,-1.97,-0.0762,-5.0195,-3.9035,-1.1875,5.9023,33.60,185.84,89.68,1
6.640,-2.64,-12.05,-12.05,-1.97,-0.0762,-5.0195,-3.9035,-1.1875,5.9023,33.63,185.70,89.68,1
6.670,-2.64,-12.05,-12.15,-1.96,0.0293,-2.4883,-3.4537,-1.9141,9.1953,33.63,185.70,89.68,1
6.699,-2.64,-12.05,-12.11,-1.66,-0.0449,-1.2266,-2.5962,-1.8398,11.4531,33.63,181.82,89.68,1
6.700,-2.64,-12.05,-12.11,-1.66,-0.0449,-1.2266,-2.5962,-1.8398,11.4531,33.63,176.87,89.68,1
6.719,-2.64,-12.05,-12.11,-1.58,0.0820,-3.0273,-2.6063,-2.2969,9.5000,33.63,176.87,89.68,1
6.740,-2.92,-12.00,-12.11,-1.62,-0.0410,-5.5547,-3.0035,-3.3711,5.4766,33.63,178.00,89.68,1
6.749,-2.92,-12.00,-12.11,-1.68,-0.0586,-5.5547,-3.3954,-3.3711,5.4766,33.63,176.37,89.68,1
6.760,-2.92,-12.00,-12.11,-1.73,-0.0508,-4.0625,-3.6077,-2.8711,7.9727,33.63,178.09,89.68,1
6.779,-2.92,-12.00,-12.02,-1.72,0.0566,-4.6719,-3.8976,-3.0664,7.8945,33.63,172.59,89.68,1
6.809,-2.92,-12.00,-12.03,-1.80,-0.0020,-1.2266,-3.2863,-2.3750,13.7500,33.63,174.86,89.68,1
6.839,-2.75,-11.97,-11.96,-1.73,0.0723,-2.8711,-3.4389,0.2305,9.1602,33.63,171.23,0.00,1
6.840,-2.75,-11.97,-11.96,-1.73,0.0723,-2.8711,-3.4389,0.2305,9.1602,30.95,167.48,0.00,1
6.849,-2.75,-11.97,-11.96,-1.98,-0.1367,-2.9102,-3.3548,-1.0742,10.3477,30.95,167.48,0.00,1
6.860,-2.75,-11.97,-11.96,-1.94,0.0859,-2.9102,-3.2865,-1.0742,10.3477,30.95,169.06,0.00,1
6.889,-2.77,-12.02,-11.96,-2.01,-0.0918,-4.2148,-3.6290,-1.3008,8.7383,30.95,169.06,0.00,1
6.919,-2.77,-12.02,-12.08,-2.16,-0.0879,-1.7227,-3.3102,-1.5313,12.5234,30.95,163.83,0.00,1
6.920,-2.77,-12.02,-12.08,-2.16,-0.0879,-1.7227,-3.3102,-1.5313,12.5234,30.95,162.76,0.00,1
6.949,-2.86,-12.06,-12.02,-2.24,-0.0605,-3.4492,-3.1553,-1.6484,9.0391,30.95,162.76,0.00,1
6.949,-2.86,-12.06,-12.02,-2.24,-0.0605,-3.4492,-3.1553,-1.6484,9.0391,30.95,157.23,0.00,1
6.979,-2.86,-12.06,-11.94,-2.17,0.0527,-4.0234,-3.4623,-1.4180,8.3945,30.95,157.23,0.00,1
6.980,-2.86,-12.06,-11.94,-2.17,0.0527,-4.0234,-3.4623,-1.4180,8.3945,30.95,159.06,0.00,1
6.999,-2.86,-12.06,-11.94,-2.31,0.0391,-2.9492,-3.3837,-0.6523,9.0430,30.95,155.88,0.00,1
7.020,-2.81,-11.91,-11.94,-2.31,0.0156,-2.9492,-3.3146,-0.6523,10.0742,30.95,154.70,0.00,1
7.030,-2.81,-11.91,-11.94,-2.33,-0.0078,-2.9492,-3.2585,-0.6523,10.0742,30.95,155.28,0.00,1
7.059,-2.81,-11.91,-11.93,-2.38,-0.0586,-2.1445,-2.9504,-0.0781,12.1406,30.95,155.28,0.00,1
7.089,-2.81,-11.91,-11.84,-2.30,0.0410,-3.5625,-3.2909,0.6914,9.9648,28.37,152.28,0.00,1
7.089,-2.81,-11.91,-11.84,-2.30,0.0410,-3.5625,-3.2909,0.6914,9.9648,28.37,147.34,0.00,1
7.160,-2.76,-11.68,-11.71,-2.19,0.1055,-2.7187,-3.2250,1.4180,9.6875,28.37,147.34,0.00,1
7.169,-2.76,-11.68,-11.71,-1.98,0.0527,-2.7187,-3.1472,1.4180,9.6875,28.37,141.60,0.00,1
7.169,-2.76,-11.68,-11.71,-1.98,0.0527,-2.7187,-3.1472,1.4180,9.6875,28.37,144.11,0.00,1
7.199,-3.01,-11.62,-11.66,-1.97,0.0293,-3.3320,-3.1559,0.5742,8.9219,28.37,144.11,0.00,1
7.199,-3.01,-11.62,-11.66,-1.97,0.0293,-3.3320,-3.1559,0.5742,8.9219,28.37,141.66,0.00,1
7.200,-3.01,-11.62,-11.66,-1.97,0.0293,-3.3320,-3.1559,0.5742,8.9219,28.37,141.66,0.00,1
7.200,-3.01,-11.62,-11.66,-1.97,0.0293,-3.3320,-3.1559,0.5742,8.9219,28.37,141.66,0.00,1
7.229,-3.01,-11.62,-11.54,-1.83,0.0273,-3.0273,-3.2525,0.0000,10.1523,28.37,139.74,0.00,1
7.260,-3.01,-11.62,-11.45,-1.69,0.0000,-3.7539,-3.4524,-0.8438,8.8437,28.37,136.65,0.00,1
7.260,-3.01,-11.62,-11.45,-1.69,0.0000,-3.7539,-3.4524,-0.8438,8.8437,26.67,133.73,0.00,1
7.278,-3.35,-11.41,-11.45,-1.64,0.0449,-3.1797,-3.4108,-0.1523,9.5039,26.67,133.73,0.00,1
7.309,-3.39,-11.40,-11.42,-1.60,0.0352,-2.8359,-3.2989,0.2695,9.8086,26.67,133.80,0.00,1
7.310,-3.39,-11.40,-11.42,-1.60,0.0352,-2.8359,-3.2989,0.2695,9.8086,26.67,131.68,0.00,1
7.320,-3.39,-11.40,-11.42,-1.45,0.0937,-3.3711,-3.2706,-0.8438,9.4609,26.67,131.68,0.00,1
7.339,-3.39,-11.40,-11.35,-1.43,0.0195,-3.4102,-3.3135,-0.0391,9.2266,26.67,130.29,0.00,1
7.370,-3.39,-11.40,-11.31,-1.40,-0.0469,-3.2930,-3.4158,-0.6133,8.8828,26.67,128.58,0.00,1
7.379,-3.39,-11.40,-11.31,-1.42,-0.0137,-3.9844,-3.4522,-0.1133,7.8906,26.67,127.63,0.00,1
7.399,-3.39,-11.40,-11.31,-1.43,-0.0176,-3.1797,-3.4556,-1.3008,9.0781,26.67,128.60,0.00,1
7.449,-3.48,-11.36,-11.37,-1.51,-0.0723,-2.7187,-3.1380,-1.2656,10.6094,26.67,124.64,0.00,1
7.450,-3.48,-11.36,-11.37,-1.51,-0.0723,-2.7187,-3.1380,-1.2656,10.6094,24.08,121.23,0.00,1
7.479,-3.48,-11.36,-11.34,-1.63,0.0781,-3.6016,-3.3129,-0.3047,9.2656,24.08,121.23,0.00,1
7.480,-3.48,-11.36,-11.34,-1.63,0.0781,-3.6016,-3.3129,-0.3047,9.2656,24.08,118.44,0.00,1
7.558,-3.41,-11.42,-11.44,-1.78,-0.0312,-2.7969,-3.6959,-0.2305,10.2695,24.08,118.44,0.00,1
7.590,-3.41,-11.42,-11.52,-1.97,-0.0547,-2.7969,-3.4896,-0.0781,10.4141,24.08,114.96,0.00,1
7.619,-3.41,-11.42,-11.52,-2.00,0.0117,-3.9844,-3.4351,-0.6914,9.1992,24.08,109.17,0.00,1
7.649,-3.35,-11.59,-11.61,-1.92,0.0684,-3.9062,-3.4958,-1.3789,8.1953,24.08,108.52,0.00,1
7.650,-3.35,-11.59,-11.61,-1.92,0.0684,-3.9062,-3.4958,-1.3789,8.1953,21.48,108.15,0.00,1
7.659,-3.35,-11.59,-11.61,-1.97,-0.0371,-3.5625,-3.5313,-0.7656,10.2305,21.48,108.15,0.00,1
7.680,-3.35,-11.59,-11.70,-2.00,-0.0449,-3.5625,-3.5419,-0.1914,9.5820,21.48,105.88,0.00,1
7.698,-3.25,-11.68,-11.70,-1.88,0.0977,-3.9062,-3.6239,-1.4570,9.0820,21.48,103.90,0.00,1
7.760,-3.25,-11.68,-11.74,-1.86,0.0137,-3.8672,-3.5484,-0.1133,9.2656,21.48,103.19,0.00,1
7.760,-3.25,-11.68,-11.74,-1.86,0.0137,-3.8672,-3.5484,-0.1133,9.2656,21.48,96.81,0.00,1
7.790,-3.00,-11.72,-11.72,-1.80,0.0508,-3.1797,-3.3265,0.4219,10.1133,21.48,96.81,0.00,1
7.799,-3.00,-11.72,-11.72,-1.80,-0.0039,-3.4102,-3.3224,-0.6523,9.5391,21.48,96.26,0.00,1
7.800,-3.00,-11.72,-11.72,-1.80,-0.0039,-3.4102,-3.3224,-0.6523,9.5391,21.48,92.89,0.00,1
7.820,-3.00,-11.72,-11.67,-1.74,0.0820,-4.1367,-3.5131,0.1133,9.0391,21.48,92.89,0.00,1
7.839,-3.00,-11.72,-11.66,-1.72,0.0059,-3.4102,-3.5649,0.5742,10.4922,21.48,92.82,0.00,1
7.839,-3.00,-11.72,-11.66,-1.72,0.0059,-3.4102,-3.5649,0.5742,10.4922,19.02,89.09,0.00,1
7.850,-3.00,-11.72,-11.66,-1.70,0.0078,-3.1016,-3.5164,-0.2695,9.7695,19.02,89.09,0.00,1
7.870,-3.00,-11.72,-11.63,-1.69,0.0059,-4.3281,-3.6465,0.5352,8.6953,19.02,91.21,0.00,1
7.899,-3.00,-11.72,-11.62,-1.66,-0.0156,-3.8320,-3.6469,-0.1523,9.1992,19.02,88.19,0.00,1
7.899,-3.00,-11.72,-11.62,-1.66,-0.0156,-3.8320,-3.6469,-0.1523,9.1992,19.02,87.32,0.00,1
7.929,-3.00,-11.72,-11.60,-1.61,0.0215,-3.0273,-3.4315,-0.2695,9.6133,19.02,84.52,0.00,1
7.940,-3.00,-11.72,-11.60,-1.57,0.0234,-4.6367,-3.4982,0.2305,7.8164,19.02,83.10,0.00,1
7.960,-3.00,-11.72,-11.59,-1.53,-0.0117,-3.6406,-3.6659,-0.4961,9.0039,19.02,83.10,0.00,1
7.979,-3.00,-11.72,-11.60,-1.48,0.0410,-3.4844,-3.6227,-0.4609,9.1211,19.02,80.88,0.00,1
7.990,-3.00,-11.72,-11.60,-1.40,0.0586,-2.6797,-3.5371,0.0391,10.7656,19.02,79.96,0.00,1
8.009,-3.00,-11.72,-11.63,-1.43,-0.0586,-3.1797,-3.3554,0.3828,9.4219,19.02,79.96,0.00,1
8.020,-3.00,-11.72,-11.63,-1.35,0.0527,-3.5625,-3.3591,-0.6133,9.1992,19.02,77.14,0.00,1
8.040,-3.00,-11.72,-11.59,-1.32,0.0352,-4.0234,-3.5304,-0.3828,8.8867,19.02,78.51,0.00,1
8.069,-3.00,-11.72,-11.57,-1.24,0.0371,-3.7148,-3.4950,0.3047,9.1953,16.28,75.14,0.00,1
8.070,-3.00,-11.72,-11.57,-1.24,0.0371,-3.7148,-3.4950,0.3047,9.1953,16.28,73.52,0.00,1
8.100,-3.00,-11.72,-11.58,-1.20,-0.0352,-2.7187,-3.5367,-0.3047,10.7656,16.28,73.80,0.00,1
8.100,-3.00,-11.72,-11.58,-1.20,-0.0352,-2.7187,-3.5367,-0.3047,10.7656,16.28,71.42,0.00,1
8.139,-3.00,-11.72,-11.53,-1.22,-0.0273,-5.0937,-3.5722,-0.8828,6.7461,16.28,71.42,0.00,1
8.139,-3.00,-11.72,-11.53,-1.22,-0.0273,-5.0937,-3.5722,-0.8828,6.7461,16.28,68.73,0.00,1
8.160,-3.00,-11.72,-11.53,-1.37,0.0156,-3.3320,-3.8628,-0.9961,9.4609,16.28,67.39,0.00,1
8.179,-3.00,-11.72,-11.45,-1.36,0.0176,-3.4102,-3.6991,-0.6914,9.7305,16.28,66.40,0.00,1
8.209,-2.70,-11.41,-11.43,-1.35,-0.0039,-2.7969,-3.4949,-0.1133,10.9531,16.28,64.48,0.00,1
8.210,-2.70,-11.41,-11.43,-1.35,-0.0039,-2.7969,-3.4949,-0.1133,10.9531,16.28,61.73,0.00,1
8.240,-2.70,-11.41,-11.35,-1.24,0.0547,-3.2930,-3.4891,-0.4609,9.9609,16.28,61.73,0.00,1
8.240,-2.70,-11.41,-11.35,-1.24,0.0547,-3.2930,-3.4891,-0.4609,9.9609,13.69,59.63,0.00,1
8.259,-2.70,-11.41,-11.34,-1.30,-0.0449,-3.7148,-3.5156,-1.1484,8.9648,13.69,59.63,0.00,1
8.279,-2.70,-11.41,-11.30,-1.25,0.0293,-3.4844,-3.4295,-0.8438,9.5430,13.69,58.37,0.00,1
8.290,-2.70,-11.41,-11.30,-1.20,0.0273,-3.4844,-3.4379,-0.8438,9.5430,13.69,56.71,0.00,1
8.319,-2.92,-11.17,-11.30,-1.15,0.0293,-4.5586,-3.5905,-0.7656,8.2734,13.69,56.71,0.00,1
8.380,-2.97,-11.11,-11.06,-1.07,0.0078,-3.5625,-3.6050,-1.0742,9.3477,13.69,53.63,0.00,1
8.380,-2.97,-11.11,-11.06,-1.07,0.0078,-3.5625,-3.6050,-1.0742,9.3477,13.69,49.28,0.00,1
8.399,-3.13,-11.05,-11.06,-1.04,0.0020,-3.7539,-3.6353,-0.9570,8.9609,13.69,49.28,0.00,1
8.399,-3.13,-11.05,-11.06,-1.04,0.0020,-3.7539,-3.6353,-0.9570,8.9609,13.69,46.84,0.00,1
8.400,-3.13,-11.05,-11.06,-1.04,0.0020,-3.7539,-3.6353,-0.9570,8.9609,13.69,46.84,0.00,1
8.410,-3.13,-11.05,-11.06,-1.07,-0.0430,-3.7930,-3.6567,-1.5313,9.1211,13.69,46.84,0.00,1
8.429,-3.13,-11.05,-11.08,-1.05,0.0117,-3.9453,-3.7368,-0.9961,8.9609,13.69,46.84,0.00,1
