t_s,roll_deg,pitch_deg,raw_ax_mps2,raw_ax_filt_mps2,raw_ay_mps2,raw_az_mps2,speed_kmh,hall_f_hz,hall_r_hz,gps_fix
0.604,-3.38,0.06,-0.4609,-0.0784,-0.6133,8.9219,0.07,0.00,0.00,1
0.623,-3.38,0.04,0.4609,0.0172,-0.3047,10.0000,0.07,0.00,0.00,1
0.636,-3.38,0.04,0.2305,0.0499,-0.9570,9.2266,0.07,0.00,0.00,1
0.653,-3.37,0.02,0.1133,0.0752,-0.1914,9.6875,0.07,0.00,0.00,1
0.676,-3.38,0.01,0.8438,0.0456,-0.7656,10.0000,0.07,0.00,0.00,1
0.687,-3.38,0.02,0.8438,0.1682,-0.7656,10.0000,0.07,0.00,0.00,1
0.706,-3.39,0.03,0.0391,0.1854,-0.6523,9.1953,0.07,0.00,0.00,1
0.724,-3.39,0.04,-0.6914,0.0855,-0.5742,8.3516,0.07,0.00,0.00,1
0.738,-3.39,0.04,0.1523,-0.0190,-0.4219,9.7266,0.06,0.00,0.00,1
0.755,-3.39,0.04,0.8438,0.0849,-0.7266,10.3867,0.06,0.00,0.00,1
0.773,-3.39,0.06,-0.7266,0.0589,-0.5352,8.4219,0.06,0.00,0.00,1
0.793,-3.40,0.09,-0.1133,-0.0731,-0.4961,9.6484,0.06,0.00,0.00,1
0.806,-3.40,0.09,-0.7656,-0.1315,-0.9961,7.6250,0.06,0.00,0.00,1
0.823,-3.40,0.08,0.4609,-0.0762,-0.2305,10.5352,0.06,0.00,0.00,1
0.846,-3.40,0.09,-1.1094,0.0354,-0.5742,7.9727,0.06,0.00,0.00,1
0.857,-3.40,0.10,-1.1094,-0.1405,-0.5742,7.9727,0.06,0.00,0.00,1
0.874,-3.40,0.12,0.1523,-0.1360,-0.5352,9.3477,0.06,0.00,0.00,1
0.894,-3.39,0.11,0.8828,-0.2290,-0.0391,10.6484,0.06,0.00,0.00,1
0.913,-3.39,0.11,0.0000,-0.0493,-0.7266,9.2305,0.06,0.00,0.00,1
0.926,-3.39,0.12,-0.8828,-0.1090,-0.6523,8.1602,0.06,0.00,0.00,1
0.944,-3.39,0.13,0.2305,-0.2394,-0.2695,10.0352,0.04,0.00,0.00,1
0.964,-3.39,0.15,-0.1523,-0.1639,-0.9961,8.7383,0.04,0.00,0.00,1
0.976,-3.39,0.14,0.5352,-0.1071,-0.0391,10.2656,0.04,0.00,0.00,1
0.993,-3.37,0.13,-0.4219,-0.1000,-0.7266,9.0391,0.04,0.00,0.00,1
1.013,-3.38,0.15,-0.1523,-0.1316,-0.5352,9.1211,0.04,0.00,0.00,1
1.027,-3.38,0.15,0.5352,0.0159,-0.3047,10.3437,0.04,0.00,0.00,1
1.044,-3.38,0.16,0.0391,0.0534,-1.0352,8.9648,0.04,0.00,0.00,1
1.065,-3.38,0.15,-0.4219,0.0904,-0.3828,8.6172,0.04,0.00,0.00,1
1.085,-3.38,0.16,0.4961,0.1189,-0.4219,10.3437,0.04,0.00,0.00,1
1.096,-3.38,0.17,0.4219,0.1965,-0.5352,9.6875,0.04,0.00,0.00,1
1.114,-3.38,0.18,0.2305,0.2451,-0.8047,9.3867,0.04,0.00,0.00,1
1.132,-3.36,0.17,-0.2305,0.1381,-0.3047,9.1953,0.04,0.00,0.00,1
1.146,-3.37,0.17,-0.4961,0.0602,-0.5742,8.8164,0.04,0.00,0.00,1
1.164,-3.37,0.18,1.1094,0.2259,-0.5742,10.6094,0.04,0.00,0.00,1
1.184,-3.37,0.19,0.1914,0.2733,-0.4219,9.6484,0.04,0.00,0.00,1
1.197,-3.38,0.21,0.1523,0.2465,-0.8828,9.5430,0.04,0.00,0.00,1
1.214,-3.36,0.20,-0.6523,0.0417,-0.5352,8.1211,0.04,0.00,0.00,1
1.236,-3.37,0.20,1.2656,0.0910,-0.8828,10.9961,0.04,0.00,0.00,1
1.255,-3.37,0.23,-0.3828,0.2923,-0.4609,8.8125,0.04,0.00,0.00,1
1.267,-3.37,0.22,0.1914,0.1888,-0.6133,9.5781,0.04,0.00,0.00,1
1.285,-3.37,0.25,-1.1484,0.0824,-0.6914,7.7734,0.04,0.00,0.00,1
1.304,-3.37,0.24,0.3047,-0.0157,-0.1914,10.1094,0.04,0.00,0.00,1
1.316,-3.37,0.23,0.8438,0.0767,-0.9961,10.3867,0.04,0.00,0.00,1
1.333,-3.37,0.26,-0.9570,-0.0603,-0.3437,8.2383,0.04,0.00,0.00,1
1.353,-3.37,0.27,-0.0391,-0.1115,-0.7266,9.3477,0.00,0.00,0.00,1
1.367,-3.37,0.28,-0.6914,-0.1526,-0.9180,8.1992,0.00,0.00,0.00,1
1.384,-3.37,0.26,0.6133,-0.0475,-0.2305,10.1133,0.00,0.00,0.00,1
1.406,-3.37,0.26,0.0391,-0.0010,-0.5352,9.1602,0.00,0.00,0.00,1
1.418,-3.37,0.26,0.0391,0.0052,-0.5352,9.1602,0.00,0.00,0.00,1
1.437,-3.37,0.25,0.1523,0.0958,-0.5352,9.5430,0.00,0.00,0.00,1
1.454,-3.37,0.23,-0.1914,0.0843,-0.4609,8.7734,0.00,0.00,0.00,1
1.474,-3.36,0.21,-0.0391,0.0295,-0.5352,9.3047,0.00,0.00,0.00,1
1.486,-3.37,0.18,0.6914,0.0774,-0.5742,10.6094,0.00,0.00,0.00,1
1.504,-3.36,0.20,-0.3828,0.1656,-0.6914,8.5391,0.00,0.00,0.00,1
1.524,-3.37,0.23,-0.2695,0.0037,-0.4219,9.5781,0.00,0.00,0.00,1
1.537,-3.37,0.23,-0.6914,-0.0720,-0.8047,7.6562,0.04,0.00,0.00,1
1.554,-3.37,0.22,0.4961,-0.0204,-0.2695,10.2305,0.04,0.00,0.00,1
1.573,-3.37,0.23,0.2695,0.0760,-0.6133,10.2305,0.04,0.00,0.00,1
1.588,-3.37,0.23,-0.6523,-0.0852,-0.7656,8.0117,0.04,0.00,0.00,1
1.607,-3.37,0.25,-0.3828,-0.1401,-0.9570,8.4648,0.04,0.00,0.00,1
1.625,-3.36,0.24,0.7266,-0.1202,-0.1133,10.2656,0.04,0.00,0.00,1
1.644,-3.36,0.23,0.0391,0.0163,-0.4961,9.4648,0.04,0.00,0.00,1
1.656,-3.36,0.22,0.3047,0.0426,-0.6523,9.8437,0.04,0.00,0.00,1
1.675,-3.36,0.21,0.3047,0.1169,-0.4219,9.7656,0.04,0.00,0.00,1
1.694,-3.36,0.20,0.1133,0.1386,-0.8438,9.1211,0.04,0.00,0.00,1
1.707,-3.36,0.19,-0.2305,0.1072,-0.0391,9.2266,0.04,0.00,0.00,1
1.724,-3.36,0.17,-0.2305,-0.0079,-0.5352,9.4609,0.04,0.00,0.00,1
1.744,-3.35,0.17,0.9570,0.1918,-0.8047,10.4180,0.00,0.00,0.00,1
1.758,-3.35,0.17,-0.2305,0.0983,-0.4219,9.2305,0.00,0.00,0.00,1
1.775,-3.36,0.17,0.1914,0.0984,-0.6914,9.0039,0.00,0.00,0.00,1
1.796,-3.34,0.14,0.1523,-0.0917,-0.3437,10.0312,0.00,0.00,0.00,1
1.815,-3.35,0.14,0.8438,0.0328,-0.7266,10.3477,0.00,0.00,0.00,1
1.826,-3.35,0.15,-0.9570,0.0682,-0.5742,8.3555,0.00,0.00,0.00,1
1.845,-3.35,0.16,0.1133,-0.1369,-0.5352,8.9219,0.00,0.00,0.00,1
1.863,-3.35,0.17,-1.0352,-0.3058,-0.8047,8.1992,0.00,0.00,0.00,1
1.877,-3.35,0.16,0.8438,-0.2675,-0.1523,10.5742,0.00,0.00,0.00,1
1.894,-3.35,0.16,0.3047,-0.0080,-0.7266,9.7266,0.00,0.00,0.00,1
1.913,-3.36,0.19,-0.7656,-0.1562,-0.5742,8.6211,0.00,0.00,0.00,1
1.935,-3.36,0.20,-0.3047,-0.0590,-0.8828,8.9609,0.00,0.00,0.00,1
1.945,-3.36,0.21,-0.3047,-0.0968,-0.8828,8.9609,0.06,0.00,0.00,1
1.967,-3.36,0.19,-0.3437,0.0082,-0.6133,9.1602,0.06,0.00,0.00,1
1.985,-3.36,0.20,0.3828,-0.0335,-0.6523,9.6484,0.06,0.00,0.00,1
1.996,-3.36,0.21,0.2305,0.0464,-0.3828,9.6523,0.06,0.00,0.00,1
2.014,-3.37,0.22,0.2695,0.1018,-0.7656,9.4258,0.06,0.00,0.00,1
2.033,-3.36,0.21,-0.4961,-0.0105,-0.4609,8.5430,0.06,0.00,0.00,1
2.047,-3.36,0.20,0.0000,-0.0454,-0.4609,9.5430,0.06,0.00,0.00,1
2.065,-3.37,0.19,0.9180,0.1732,-0.7656,10.6875,0.06,0.00,0.00,1
2.083,-3.37,0.20,-0.5742,0.0969,-0.5742,8.4648,0.06,0.00,0.00,1
2.098,-3.37,0.19,0.0391,0.0429,-0.3047,9.8086,0.06,0.00,0.00,1
2.115,-3.38,0.18,-1.0352,-0.1962,-0.9180,7.3906,0.06,0.00,0.00,1
2.133,-3.38,0.16,0.7266,-0.0442,-0.2695,10.5312,0.06,0.00,0.00,1
2.154,-3.38,0.15,-0.7656,-0.0506,-0.6133,8.1172,0.04,0.00,0.00,1
2.173,-3.39,0.13,0.2695,-0.0653,-0.2695,9.8477,0.04,0.00,0.00,1
2.185,-3.39,0.14,-0.6133,-0.0845,-1.0352,8.0078,0.04,0.00,0.00,1
2.205,-3.39,0.13,0.6914,0.0240,-0.1133,10.6133,0.04,0.00,0.00,1
2.217,-3.40,0.13,-0.0781,0.1101,-0.6523,8.8125,0.04,0.00,0.00,1
2.234,-3.41,0.13,-0.3047,0.0386,-0.4961,9.1992,0.04,0.00,0.00,1
2.254,-3.41,0.11,0.5742,0.1161,-0.2305,9.8047,0.04,0.00,0.00,1
2.276,-3.43,0.12,0.1914,0.1796,-0.1523,9.4609,0.04,0.00,0.00,1
2.285,-3.43,0.11,0.1914,0.1814,-0.1523,9.4609,0.04,0.00,0.00,1
2.304,-3.45,0.09,-0.2695,0.0822,-0.6914,8.6992,0.04,0.00,0.00,1
2.325,-3.46,0.10,0.4609,0.3714,-0.5742,9.7695,0.04,0.00,0.00,1
2.336,-3.46,0.09,0.4609,0.3851,-0.5742,9.7695,0.04,0.00,0.00,1
2.357,-3.48,0.11,-0.6914,0.2382,-0.4609,8.1992,0.04,0.00,0.00,1
2.375,-3.48,0.11,0.0000,0.0299,-0.6523,9.9219,0.04,0.00,0.00,1
2.387,-3.48,0.10,1.5703,0.1489,-0.6914,10.7695,0.04,0.00,0.00,1
2.405,-3.48,0.11,0.1133,0.4355,-0.4609,9.5039,0.04,0.00,0.00,1
2.423,-3.50,0.13,-0.3437,0.2245,-0.6133,8.6602,0.04,0.00,0.00,1
2.443,-3.50,0.09,0.0391,0.1480,-0.7656,9.1992,0.04,0.00,0.00,1
2.455,-3.50,0.09,-0.4961,0.0055,-0.5742,9.3828,0.04,0.00,0.00,1
2.474,-3.51,0.08,0.6133,0.1088,-0.7656,9.3437,0.04,0.00,0.00,1
2.495,-3.52,0.09,-0.9180,0.3650,-0.6133,8.1953,0.04,0.00,0.00,1
2.506,-3.52,0.09,-0.9180,0.1679,-0.6133,8.1953,0.04,0.00,0.00,1
2.527,-3.52,0.07,0.4961,0.1208,-1.1875,9.6914,0.04,0.00,0.00,1
2.544,-3.52,0.05,0.6914,0.2429,0.3047,10.5742,0.04,0.00,0.00,1
2.557,-3.53,0.05,-1.0742,0.2009,-0.8828,6.6641,0.04,0.00,0.00,1
2.575,-3.53,0.05,0.6523,-0.0226,-0.4609,10.6914,0.04,0.00,0.00,1
2.594,-3.53,0.05,0.7266,0.2239,-0.4961,9.7305,0.04,0.00,0.00,1
2.613,-3.54,0.04,1.0352,0.4348,-0.3047,10.3086,0.04,0.00,0.00,1
2.625,-3.54,0.04,-0.9180,0.1354,-0.7656,7.0508,0.04,0.00,0.00,1
2.644,-3.55,0.02,0.7266,0.1402,0.0000,10.2656,0.04,0.00,0.00,1
2.666,-3.55,0.02,1.8789,0.4252,-0.5352,11.1484,0.04,0.00,0.00,1
2.676,-3.56,0.04,1.8789,0.6484,-0.5352,11.1484,0.04,0.00,0.00,1
2.697,-3.56,0.03,0.7266,0.4063,-0.3047,9.1562,0.04,0.00,0.00,1
2.714,-3.57,0.02,0.8828,0.5096,-0.7266,9.1211,0.04,0.00,0.00,1
2.727,-3.58,-0.00,3.0273,0.7638,-0.4609,11.9844,0.04,0.00,0.00,1
2.745,-3.59,0.00,0.5352,1.2064,-0.7656,7.6602,0.02,0.00,0.00,1
2.764,-3.60,-0.03,0.6914,1.0121,-0.2305,8.6602,0.02,0.00,0.00,1
2.784,-3.61,-0.05,0.9570,0.9616,-0.8438,7.7344,0.02,0.00,0.00,1
2.795,-3.61,-0.06,3.3320,1.1509,-0.3047,12.1016,0.02,0.00,0.00,1
2.813,-3.62,-0.11,0.7656,1.3265,-1.1094,7.3555,0.02,0.00,0.00,1
2.837,-3.64,-0.17,2.1836,1.3346,-0.8047,10.2305,0.02,0.00,0.00,1
2.846,-3.63,-0.21,2.1836,1.4650,-0.8047,10.2305,0.02,0.00,0.00,1
2.867,-3.65,-0.26,0.5352,1.7650,-1.3398,7.0898,0.02,0.00,0.00,1
2.885,-3.65,-0.32,2.0703,1.5390,-0.1914,10.4961,0.02,0.00,0.00,1
2.897,-3.65,-0.33,2.0703,1.6206,-0.1914,10.4961,0.02,0.00,0.00,1
2.915,-3.66,-0.38,0.9570,1.5442,-0.6914,9.0781,0.02,0.00,0.00,1
2.934,-3.65,-0.42,2.5273,1.5033,-0.7266,11.1523,0.02,0.00,0.00,1
2.953,-3.65,-0.41,0.5742,1.4202,-1.5703,7.1641,0.13,0.00,0.09,1
2.965,-3.63,-0.43,2.3359,1.4312,0.4961,9.9258,0.13,0.00,0.09,1
2.984,-3.62,-0.44,1.8789,1.6385,-1.8008,9.6875,0.13,0.00,0.09,1
3.007,-3.61,-0.47,2.1836,1.5730,-0.8438,10.5703,0.13,0.08,23.61,1
3.016,-3.60,-0.49,2.1836,1.6668,-0.8438,10.5703,0.13,0.08,23.61,1
3.033,-3.59,-0.49,0.3437,1.4062,-0.9570,7.6562,0.13,0.08,23.61,1
3.054,-3.57,-0.51,1.5703,2.0115,-0.5352,8.3516,0.13,0.08,23.61,1
3.076,-3.56,-0.56,3.7148,2.3357,-1.4570,10.7695,0.13,13.26,13.85,1
3.087,-3.55,-0.57,2.1055,2.5122,-0.4219,9.5000,0.13,13.26,13.85,1
3.105,-3.53,-0.56,1.7617,2.3693,-1.4922,8.8164,0.13,13.26,13.85,1
3.118,-3.53,-0.54,0.0781,2.1002,0.0781,6.4023,0.13,13.26,13.85,1
3.135,-3.49,-0.60,3.3711,1.7901,-0.3047,11.2578,0.44,16.03,16.55,1
3.153,-3.47,-0.63,4.1758,2.5072,-0.0781,11.6445,0.44,16.03,16.55,1
3.174,-3.44,-0.69,2.2617,2.5568,-1.2266,9.9648,0.44,16.03,16.55,1
3.186,-3.44,-0.70,0.4609,2.0930,0.5352,5.1328,0.44,18.76,19.21,1
3.204,-3.42,-0.73,2.2969,1.9429,-1.6094,10.2695,0.44,18.76,19.21,1
3.227,-3.41,-0.72,0.6133,2.2335,-0.6523,8.2383,0.44,18.76,19.21,1
3.237,-3.41,-0.74,0.6133,1.9846,-0.6523,8.2383,0.44,20.78,21.52,1
3.257,-3.41,-0.81,3.6406,1.8762,0.6523,11.6445,0.44,20.78,21.52,1
3.275,-3.40,-0.90,3.6406,2.3766,-2.2969,11.6445,0.44,23.50,23.97,1
3.288,-3.41,-0.90,1.3008,2.4692,1.1484,5.7852,0.44,23.50,23.97,1
3.305,-3.41,-0.94,2.7578,2.2544,-1.9922,11.2578,0.44,23.50,23.97,1
3.323,-3.42,-0.92,3.3711,2.5617,-0.1914,10.4141,0.44,24.90,25.96,1
3.344,-3.41,-0.91,2.0703,2.5034,-0.7266,9.7305,0.61,24.90,27.54,1
3.356,-3.40,-0.90,1.9531,2.3816,-1.5703,9.2695,0.61,27.08,27.54,1
3.373,-3.40,-0.94,1.3008,2.0912,1.4570,5.8984,0.61,27.08,27.54,1
3.397,-3.40,-0.97,4.5586,2.3949,-0.7656,10.2266,0.61,28.61,28.63,1
3.407,-3.39,-0.97,4.5586,2.7272,-0.7656,10.2266,0.61,28.61,31.15,1
3.427,-3.38,-1.01,2.6797,2.8426,-1.8789,10.8750,0.61,31.74,31.15,1
3.445,-3.34,-1.04,3.5234,2.8639,0.0781,10.0312,0.61,31.74,33.77,1
3.464,-3.32,-1.04,0.4219,2.5745,-1.7617,9.1172,0.61,31.71,33.77,1
3.475,-3.27,-1.01,2.7187,2.4276,-0.3828,7.0859,0.61,31.71,34.64,1
3.495,-3.23,-1.07,3.4844,2.6963,1.2656,10.1523,0.61,34.81,34.64,1
3.514,-3.20,-1.10,0.1914,2.1910,-3.0664,8.2344,0.61,34.75,35.46,1
3.526,-3.18,-1.14,4.6367,2.2395,1.3789,8.7344,0.61,34.75,37.77,1
3.543,-3.13,-1.18,3.9453,2.9038,-0.8438,12.9844,3.94,37.60,37.77,1
3.567,-3.08,-1.14,0.4219,2.9300,1.9141,7.1680,3.94,37.45,39.73,1
3.577,-3.04,-1.12,0.4219,2.5448,1.9141,7.1680,3.94,37.45,39.22,1
3.594,-3.01,-1.09,3.7148,2.6715,-3.2187,10.9922,3.94,40.08,41.50,1
3.615,-2.96,-1.18,0.4961,2.2703,-3.6406,7.5469,3.94,39.97,41.50,1
3.635,-2.94,-1.24,4.5195,2.5559,1.4180,9.6914,3.94,43.27,43.24,1
3.647,-2.92,-1.25,4.7109,3.0058,-0.7656,12.4492,3.94,43.27,44.07,1
3.665,-2.86,-1.30,5.0195,3.5140,-0.8828,12.0625,3.94,42.78,46.55,1
3.683,-2.83,-1.26,-2.2227,2.4245,1.8789,3.9844,3.94,44.55,46.55,1
3.696,-2.83,-1.27,1.8789,2.0388,-1.9922,6.4687,3.94,45.78,45.82,1
3.714,-2.81,-1.30,3.3320,2.3059,1.9531,8.5820,3.94,45.78,49.34,1
3.733,-2.81,-1.38,8.0820,3.6482,-3.4492,16.4336,3.94,48.06,48.93,1
3.747,-2.79,-1.42,2.6445,3.4260,0.9180,9.0000,4.32,47.55,52.13,1
3.764,-2.75,-1.47,1.0352,2.8482,-1.2656,8.8164,4.32,48.61,52.13,1
3.787,-2.73,-1.45,4.8281,1.9810,0.4961,10.8008,4.32,50.84,50.90,1
3.798,-2.74,-1.45,4.8281,2.4183,0.4961,10.8008,4.32,51.67,53.25,1
3.817,-2.74,-1.51,6.3203,2.7659,-2.3359,11.8398,4.32,51.67,53.25,1
3.835,-2.75,-1.65,2.5273,3.4705,1.4180,10.1133,4.32,52.81,55.01,1
3.854,-2.74,-1.70,3.2578,3.3106,-2.1836,10.3047,4.32,53.82,56.70,1
3.866,-2.74,-1.68,0.8438,3.1094,0.5352,8.3945,4.32,53.01,57.81,1
3.883,-2.76,-1.66,2.3359,2.6672,-0.0781,7.7383,4.32,57.21,56.03,1
3.904,-2.80,-1.63,0.4609,2.1583,-0.6914,7.6602,4.32,56.08,60.44,1
3.917,-2.80,-1.63,2.4531,2.2036,-0.1914,8.0820,4.32,58.42,59.41,1
3.935,-2.83,-1.76,4.1758,2.6699,-0.7656,12.4062,6.46,57.97,60.79,1
3.957,-2.82,-1.77,3.3320,2.7412,-0.6523,8.4609,6.46,58.98,62.43,1
3.968,-2.84,-1.78,3.3320,2.8319,-0.6523,8.4609,6.46,60.85,62.90,1
3.987,-2.85,-1.81,5.6680,2.9245,-2.6445,12.5664,6.46,61.46,62.90,1
4.004,-2.86,-1.87,3.5625,3.5341,1.2266,9.6133,6.46,61.65,63.27,1
4.023,-2.88,-1.88,1.7617,3.1452,-3.0273,9.7695,6.46,61.81,66.56,1
4.036,-2.88,-1.83,2.9102,3.0246,-0.6133,8.5391,6.46,66.61,64.85,1
4.054,-2.89,-1.80,2.5664,2.9095,0.9961,7.3164,6.46,66.61,65.86,1
4.073,-2.89,-1.87,6.2422,3.6060,-2.8359,14.8242,6.46,66.70,68.90,1
4.087,-2.89,-1.89,2.8359,3.7385,2.0312,7.9297,6.46,66.18,69.48,1
4.104,-2.90,-1.87,2.1445,3.2778,-1.5703,9.7695,6.46,66.37,67.43,1
4.126,-2.92,-1.73,1.3008,3.0577,2.1445,5.1328,6.46,69.41,69.16,1
4.138,-2.93,-1.74,1.3008,2.7879,2.1445,5.1328,8.52,70.09,71.58,1
4.158,-2.95,-1.82,2.6445,3.4573,2.6797,8.0117,8.52,70.67,73.04,1
4.174,-2.98,-1.87,1.3789,3.1256,-0.8828,10.4922,8.52,68.58,73.86,1
4.194,-3.01,-1.90,3.2578,2.9459,-1.2656,10.0742,8.52,73.63,74.84,1
4.206,-3.06,-1.87,0.5352,2.7760,1.9531,6.4687,8.52,70.92,73.06,1
4.225,-3.12,-1.93,4.2891,2.4408,-2.3750,9.7266,8.52,76.63,75.48,1
4.244,-3.18,-2.01,4.6719,3.1556,2.1055,11.5352,8.52,73.49,79.81,1
4.257,-3.24,-1.98,2.6055,3.2232,-2.9102,13.2891,8.52,73.96,77.87,1
4.274,-3.32,-1.85,2.8359,3.0636,1.8789,9.0781,8.52,75.29,77.89,1
4.294,-3.42,-1.84,-0.5352,2.2530,-1.3008,6.1250,8.52,78.05,79.97,1
4.308,-3.47,-1.90,0.5352,1.8728,-0.6523,4.5195,8.52,77.05,79.60,1
4.325,-3.55,-1.92,4.0977,2.2819,0.9961,14.4766,8.52,75.96,81.19,1
4.345,-3.67,-1.87,0.6914,2.4388,2.1055,6.6250,10.07,79.03,81.73,1
4.365,-3.78,-1.87,1.6836,2.0226,-2.9102,5.3633,10.07,81.98,80.64,1
4.377,-3.83,-1.93,3.3711,2.0826,-0.4219,9.2305,10.07,81.25,85.06,1
4.395,-3.93,-2.01,1.6836,2.3130,-1.3008,11.1094,10.07,83.06,86.69,1
4.414,-4.04,-2.01,3.4492,2.4892,-1.0352,11.7578,10.07,80.19,85.80,1
4.427,-4.09,-1.99,2.2969,2.5445,-1.9922,7.6602,10.07,82.68,85.49,1
4.444,-4.18,-2.07,0.9961,2.1722,-1.2656,5.5547,10.07,84.78,88.07,1
4.464,-4.25,-2.16,0.5352,1.7366,-0.8047,10.1133,10.07,81.99,89.23,1
4.478,-4.25,-2.16,4.5977,2.1761,-1.9531,10.6094,10.07,84.10,88.59,1
4.495,-4.36,-2.21,1.8789,2.2612,-1.4180,9.7305,10.07,86.11,88.76,1
4.517,-4.43,-2.18,1.8398,2.1277,-1.3008,10.7969,10.07,86.19,91.12,1
4.535,-4.48,-2.25,4.7109,2.2758,-2.2969,12.3008,10.07,87.69,91.68,1
4.547,-4.51,-2.24,1.3008,2.5419,-0.9961,8.7734,12.00,87.69,89.88,1
4.564,-4.56,-2.19,-0.2695,2.0643,-0.2305,5.8984,12.00,89.90,91.60,1
4.584,-4.59,-2.30,2.7187,1.9300,-0.7266,11.3789,12.00,88.43,92.97,1
4.597,-4.61,-2.29,4.3672,2.1830,-1.2266,12.7187,12.00,90.51,92.06,1
4.614,-4.63,-2.18,1.5313,2.3000,-1.0352,9.2266,12.00,92.68,92.06,1
4.634,-4.65,-2.30,0.0000,1.7431,-0.4219,4.9805,12.00,89.69,96.85,1
4.648,-4.64,-2.34,0.7266,1.5335,-1.1094,10.1875,12.00,93.45,94.45,1
4.665,-4.66,-2.29,3.9062,1.9621,-0.0391,13.8320,12.00,96.26,95.16,1
4.688,-4.64,-2.24,1.4180,2.2548,1.2656,10.0352,12.00,92.11,97.09,1
4.705,-4.61,-2.34,-0.6133,1.8550,-2.1445,5.7422,12.00,91.97,98.75,1
4.717,-4.59,-2.34,1.7617,1.4987,1.0742,11.8789,12.00,95.26,97.13,1
4.735,-4.57,-2.22,2.8359,1.6593,-2.1836,7.5117,12.00,97.61,97.13,1
4.754,-4.51,-2.22,2.9102,2.0768,0.9961,12.1406,13.78,94.97,99.78,1
4.767,-4.47,-2.28,1.8789,2.1223,-2.6445,8.1992,13.78,96.02,98.88,1
4.785,-4.40,-2.37,-0.3437,1.8755,0.9570,8.4219,13.78,99.00,101.07,1
4.804,-4.32,-2.38,0.8047,1.5003,-0.9961,4.6367,13.78,96.85,104.04,1
