t_s,roll_deg,pitch_rv_deg,pitch_game_deg,pitch_comp_deg,gyro_y_rads,raw_ax_mps2,raw_ax_filt_mps2,raw_ay_mps2,raw_az_mps2,speed_kmh,hall_f_hz,hall_r_hz,gps_fix
1.001,-2.82,0.24,0.22,-0.17,0.0195,0.3047,0.2086,-0.1914,9.9219,0.07,0.00,0.00,1
1.031,-2.82,0.24,0.24,-0.12,-0.0430,0.3047,0.3568,-0.2695,9.3086,0.07,0.00,0.00,1
1.031,-2.82,0.24,0.24,-0.12,-0.0430,0.3047,0.3568,-0.2695,9.3086,0.07,0.00,0.00,1
1.060,-2.82,0.24,0.26,-0.11,0.0723,-0.7656,0.1036,-0.5742,8.0078,0.07,0.00,0.00,1
1.061,-2.82,0.24,0.26,-0.11,0.0723,-0.7656,0.1036,-0.5742,8.0078,0.00,0.00,0.00,1
1.090,-2.82,0.24,0.26,-0.09,-0.0312,0.1523,0.1136,-0.4219,9.3828,0.00,0.00,0.00,1
1.091,-2.82,0.24,0.26,-0.09,-0.0312,0.1523,0.1136,-0.4219,9.3828,0.00,0.00,0.00,1
1.121,-2.82,0.24,0.27,-0.06,0.0254,0.3828,0.2807,-0.3437,9.4648,0.00,0.00,0.00,1
1.141,-2.82,0.24,0.29,-0.09,-0.0215,0.6133,0.3665,-0.4609,10.0312,0.00,0.00,0.00,1
1.170,-2.82,0.29,0.27,-0.17,-0.0742,0.3047,0.2746,-0.4961,9.6523,0.00,0.00,0.00,1
1.171,-2.82,0.29,0.27,-0.17,-0.0742,0.3047,0.2746,-0.4961,9.6523,0.00,0.00,0.00,1
1.181,-2.82,0.29,0.27,-0.21,-0.0195,0.2305,0.2733,-0.7266,9.1992,0.00,0.00,0.00,1
1.201,-2.82,0.29,0.27,-0.18,0.0410,-0.2695,0.1481,-0.5742,8.3906,0.00,0.00,0.00,1
1.221,-2.82,0.29,0.27,-0.15,0.0273,0.3828,0.1469,-0.8047,9.3086,0.00,0.00,0.00,1
1.230,-2.82,0.29,0.27,-0.09,0.0566,0.3828,0.1832,-0.8047,9.3086,0.00,0.00,0.00,1
1.260,-2.82,0.29,0.29,-0.11,-0.0371,0.5742,0.3367,-0.5352,10.1523,0.00,0.00,0.00,1
1.261,-2.82,0.29,0.29,-0.11,-0.0371,0.5742,0.3367,-0.5352,10.1523,0.04,0.00,0.00,1
1.280,-2.82,0.29,0.29,-0.14,0.0391,0.6914,0.4300,-0.5742,10.1484,0.04,0.00,0.00,1
1.311,-2.82,0.29,0.31,-0.16,-0.0137,0.4609,0.3687,-0.4961,9.8867,0.04,0.00,0.00,1
1.311,-2.82,0.29,0.31,-0.16,-0.0137,0.4609,0.3687,-0.4961,9.8867,0.04,0.00,0.00,1
1.370,-2.82,0.29,0.32,-0.18,-0.0039,0.1523,0.1839,-0.6523,8.9219,0.04,0.00,0.00,1
1.371,-2.82,0.29,0.32,-0.18,-0.0039,0.1523,0.1839,-0.6523,8.9219,0.04,0.00,0.00,1
1.371,-2.82,0.29,0.32,-0.18,-0.0039,0.1523,0.1839,-0.6523,8.9219,0.04,0.00,0.00,1
1.401,-2.82,0.29,0.32,-0.21,-0.0293,0.9180,0.3596,-0.4961,10.3867,0.04,0.00,0.00,1
1.401,-2.82,0.29,0.32,-0.21,-0.0293,0.9180,0.3596,-0.4961,10.3867,0.04,0.00,0.00,1
1.420,-2.82,0.29,0.32,-0.27,-0.0078,-0.4961,0.2050,-0.3828,8.2773,0.04,0.00,0.00,1
1.431,-2.82,0.29,0.32,-0.30,-0.0547,0.2695,0.1586,-0.4219,9.6523,0.04,0.00,0.00,1
1.451,-2.82,0.29,0.32,-0.26,0.0547,-0.0391,0.1357,-0.6523,9.1211,0.04,0.00,0.00,1
1.480,-2.82,0.29,0.29,-0.24,-0.0156,0.1914,0.0697,-0.3828,9.3828,0.04,0.00,0.00,1
1.481,-2.82,0.29,0.29,-0.24,-0.0156,0.1914,0.0697,-0.3828,9.3828,0.02,0.00,0.00,1
1.541,-2.73,0.26,0.25,-0.32,-0.0488,0.1914,0.3539,-0.7266,9.4609,0.02,0.00,0.00,1
1.542,-2.73,0.26,0.25,-0.32,-0.0488,0.1914,0.3539,-0.7266,9.4609,0.02,0.00,0.00,1
1.560,-2.73,0.26,0.26,-0.26,0.0332,-0.6133,0.1204,-0.1523,8.0820,0.02,0.00,0.00,1
1.561,-2.73,0.26,0.26,-0.26,0.0332,-0.6133,0.1204,-0.1523,8.0820,0.02,0.00,0.00,1
1.581,-2.73,0.26,0.24,-0.28,-0.0215,-0.1914,0.0122,-0.5742,8.8125,0.02,0.00,0.00,1
1.591,-2.73,0.26,0.24,-0.34,-0.0488,-0.1914,-0.0190,-0.5742,8.8125,0.02,0.00,0.00,1
1.621,-2.73,0.26,0.20,-0.38,-0.0508,0.8438,0.3190,-0.5742,9.8437,0.02,0.00,0.00,1
1.621,-2.73,0.26,0.20,-0.38,-0.0508,0.8438,0.3190,-0.5742,9.8437,0.02,0.00,0.00,1
1.651,-2.73,0.26,0.22,-0.39,-0.0078,0.0391,0.3761,-0.3047,8.9258,0.02,0.00,0.00,1
1.651,-2.73,0.26,0.22,-0.39,-0.0078,0.0391,0.3761,-0.3047,8.9258,0.11,0.00,0.00,1
1.681,-2.73,0.26,0.20,-0.44,0.0312,-0.8047,0.1191,-0.6523,7.8945,0.11,0.00,0.00,1
1.700,-2.73,0.26,0.17,-0.43,0.0059,0.1914,0.0246,-0.1523,10.0000,0.11,0.00,0.00,1
1.701,-2.73,0.26,0.17,-0.43,0.0059,0.1914,0.0246,-0.1523,10.0000,0.11,0.00,0.00,1
1.731,-2.73,0.26,0.17,-0.41,0.0254,0.0781,0.0868,-0.6133,8.8477,0.11,0.00,0.00,1
1.741,-2.73,0.26,0.17,-0.37,0.0332,0.3437,0.1067,-0.1523,9.6094,0.11,0.00,0.00,1
1.761,-2.73,0.26,0.19,-0.39,-0.0312,0.8438,0.2982,-0.6914,10.0000,0.11,0.00,0.00,1
1.791,-2.72,0.18,0.17,-0.50,-0.0898,0.5742,0.3209,-0.4961,9.5781,0.11,0.00,0.00,1
1.821,-2.73,0.17,0.17,-0.58,-0.0430,0.4609,0.3751,-0.5352,9.9648,0.11,0.00,0.00,1
1.821,-2.73,0.17,0.17,-0.58,-0.0430,0.4609,0.3751,-0.5352,9.9648,0.11,0.00,0.00,1
1.841,-2.73,0.17,0.18,-0.53,0.0352,0.2305,0.3534,-0.1914,9.9219,0.11,0.00,0.00,1
1.841,-2.73,0.17,0.18,-0.53,0.0352,0.2305,0.3534,-0.1914,9.9219,0.11,0.00,0.00,1
1.861,-2.73,0.17,0.19,-0.53,0.0020,0.9961,0.1954,-0.1133,10.8008,0.11,0.00,0.00,1
1.871,-2.73,0.17,0.19,-0.51,0.0117,0.9961,0.3184,-0.1133,10.8008,0.04,0.00,0.00,1
1.889,-2.73,0.17,0.19,-0.48,0.1055,0.6914,0.4432,-0.5352,10.1523,0.04,0.00,0.00,1
1.931,-2.73,0.17,0.24,-0.54,-0.0859,-0.4609,0.0114,-0.9570,8.4219,0.04,0.00,0.00,1
1.941,-2.73,0.17,0.24,-0.55,-0.0020,0.4961,0.0154,-0.2305,9.5391,0.04,0.00,0.00,1
1.941,-2.73,0.17,0.24,-0.55,-0.0020,0.4961,0.0154,-0.2305,9.5391,0.04,0.00,0.00,1
1.961,-2.73,0.17,0.20,-0.60,-0.0684,1.3398,0.3660,-0.4961,10.9141,0.04,0.00,0.00,1
1.981,-2.73,0.17,0.20,-0.71,-0.1016,1.1094,0.6470,-0.1914,10.5312,0.04,0.00,0.00,1
2.001,-2.73,0.17,0.22,-0.79,-0.0703,0.0391,0.3619,0.2695,9.6484,0.04,0.00,0.00,1
2.010,-2.73,0.17,0.22,-0.82,-0.0371,0.0391,0.3123,0.2695,9.6484,0.04,0.00,0.00,1
2.040,-2.73,0.17,0.27,-0.80,-0.0742,1.7617,0.7774,0.0781,11.4531,0.04,0.00,0.00,1
2.041,-2.73,0.17,0.27,-0.80,-0.0742,1.7617,0.7774,0.0781,11.4531,0.04,0.00,0.00,1
2.070,-2.78,0.28,0.26,-0.91,-0.0977,-0.1133,0.2234,-0.4609,8.9219,0.04,0.00,0.00,1
2.081,-2.78,0.28,0.26,-0.84,0.0430,0.2305,0.1992,-0.7266,9.1562,0.06,0.00,0.00,1
2.101,-2.78,0.28,0.28,-0.86,-0.0449,0.6523,0.3032,-0.6133,9.9648,0.06,0.00,0.00,1
2.121,-2.78,0.28,0.30,-0.98,-0.1035,1.2266,0.5493,-0.4609,10.5312,0.06,0.00,0.00,1
2.151,-2.78,0.28,0.33,-0.99,-0.0098,1.7617,0.8012,-0.0781,11.6836,0.06,0.00,0.00,1
2.151,-2.78,0.28,0.33,-0.99,-0.0098,1.7617,0.8012,-0.0781,11.6836,0.06,0.00,0.00,1
2.161,-2.78,0.28,0.33,-1.13,-0.0840,-1.0352,0.7250,-0.9180,7.0117,0.06,0.00,0.00,1
2.180,-2.78,0.28,0.35,-1.09,0.0625,0.3828,0.4387,-0.2305,9.4609,0.06,0.00,0.00,1
2.211,-2.78,0.36,0.36,-1.14,-0.0449,-0.9961,0.2213,-0.4609,7.0898,0.06,0.00,0.00,1
2.212,-2.78,0.36,0.36,-1.14,-0.0449,-0.9961,0.2213,-0.4609,7.0898,0.06,0.00,0.00,1
2.260,-2.76,0.35,0.33,-1.07,0.0391,-0.5742,0.1889,-0.7266,7.5859,0.06,0.00,0.00,1
2.261,-2.76,0.35,0.33,-1.07,0.0391,-0.5742,0.1889,-0.7266,7.5859,0.02,0.00,0.00,1
2.271,-2.76,0.35,0.33,-0.86,0.0742,2.0312,0.2802,-0.0391,10.6523,0.02,0.00,0.00,1
2.291,-2.75,0.32,0.33,-0.89,-0.0469,0.8828,0.6230,-0.9570,8.9219,0.02,0.00,0.00,1
2.301,-2.75,0.32,0.33,-0.74,0.1289,0.7656,0.6535,-0.2695,8.4609,0.02,0.00,0.00,1
2.321,-2.75,0.32,0.33,-0.79,-0.0898,2.1445,0.9969,0.0000,11.2227,0.02,0.00,0.00,1
2.351,-2.75,0.32,0.33,-0.86,-0.0859,2.0703,1.3230,0.1523,10.5312,0.02,0.00,0.00,1
2.381,-2.75,0.32,0.37,-0.96,-0.0859,0.8828,1.4300,-0.6914,8.0781,0.02,0.00,0.00,1
2.401,-2.75,0.32,0.33,-1.11,-0.0898,1.8398,1.4553,0.0781,10.4922,0.02,0.00,0.00,1
2.421,-2.75,0.32,0.32,-1.23,-0.0977,0.9961,1.2263,-0.2695,9.0820,0.02,0.00,0.00,1
2.430,-2.75,0.32,0.32,-1.42,-0.1641,0.9961,1.1910,-0.2695,9.0820,0.02,0.00,0.00,1
2.431,-2.75,0.32,0.32,-1.42,-0.1641,0.9961,1.1910,-0.2695,9.0820,0.02,0.00,0.00,1
2.460,-2.75,0.32,0.20,-1.45,-0.0312,1.1875,1.1142,-1.0352,8.9648,0.02,0.00,0.00,1
2.461,-2.75,0.32,0.20,-1.45,-0.0312,1.1875,1.1142,-1.0352,8.9648,0.09,0.00,0.00,1
2.491,-2.75,0.32,0.15,-1.58,-0.1016,1.3398,1.4317,-0.6133,9.1953,0.09,0.00,0.00,1
2.521,-2.75,0.32,0.19,-1.57,0.1738,-1.3398,0.9367,-0.4961,5.9766,0.09,0.00,0.00,1
2.521,-2.75,0.32,0.19,-1.57,0.1738,-1.3398,0.9367,-0.4961,5.9766,0.09,0.00,0.00,1
2.541,-2.75,0.32,0.13,-1.49,0.0684,0.4219,0.5505,0.0000,9.3437,0.09,0.00,0.00,1
2.541,-2.75,0.32,0.13,-1.49,0.0684,0.4219,0.5505,0.0000,9.3437,0.09,0.00,0.00,1
2.571,-2.75,0.32,0.08,-1.41,0.0703,3.1797,1.2549,-0.4609,11.5742,0.09,0.00,0.00,1
2.571,-2.75,0.32,0.08,-1.41,0.0703,3.1797,1.2549,-0.4609,11.5742,0.09,0.00,0.00,1
2.600,-2.92,0.12,0.08,-1.55,0.1719,0.2305,1.1294,-0.3047,8.0820,0.09,0.00,0.00,1
2.631,-2.92,0.12,0.05,-1.57,-0.1094,1.4922,0.9520,-0.7656,9.5039,0.09,0.00,0.00,1
2.631,-2.92,0.12,0.05,-1.57,-0.1094,1.4922,0.9520,-0.7656,9.5039,0.09,0.17,0.00,1
2.660,-2.92,0.12,0.03,-1.67,0.1465,1.3398,1.4149,-0.7266,8.8477,0.09,0.17,0.00,1
2.661,-2.92,0.12,0.03,-1.67,0.1465,1.3398,1.4149,-0.7266,8.8477,0.17,0.17,0.18,1
2.681,-2.92,0.12,-0.01,-1.63,0.0312,0.2695,1.1525,-0.3437,8.8867,0.17,0.17,0.18,1
2.701,-2.92,0.12,-0.03,-1.55,0.0684,3.4102,1.0125,-0.3437,11.7969,0.17,0.17,0.18,1
2.710,-2.92,0.12,-0.03,-1.41,0.1270,3.4102,1.3808,-0.3437,11.7969,0.17,0.17,0.18,1
2.740,-2.92,0.12,-0.06,-1.45,-0.0215,1.8398,1.7986,0.1914,10.3086,0.17,0.17,0.18,1
2.741,-2.92,0.12,-0.06,-1.45,-0.0215,1.8398,1.7986,0.1914,10.3086,0.17,9.96,0.18,1
2.771,-2.92,0.12,-0.12,-1.52,-0.0566,0.8047,1.0728,0.2695,9.2266,0.17,9.96,0.18,1
2.820,-3.30,-0.13,-0.08,-1.42,0.0859,1.2656,1.8066,-0.8047,8.5820,0.17,9.96,10.08,1
2.821,-3.30,-0.13,-0.08,-1.42,0.0859,1.2656,1.8066,-0.8047,8.5820,0.17,11.96,10.08,1
2.851,-3.30,-0.13,-0.20,-1.77,-0.1172,0.3437,1.2289,-1.2266,7.9727,0.17,11.96,10.08,1
2.861,-3.30,-0.13,-0.20,-1.34,0.2637,1.0742,1.1514,-1.0742,8.5430,0.61,11.96,12.11,1
2.881,-3.30,-0.13,-0.15,-1.44,-0.1777,4.2148,1.8201,-1.1484,12.7578,0.61,11.96,12.11,1
2.911,-3.48,-0.22,-0.21,-1.67,-0.2051,2.2617,2.2360,-0.6914,10.2266,0.61,14.20,12.11,1
2.921,-3.48,-0.22,-0.21,-1.66,0.0039,-1.3398,1.9518,-0.3828,5.8203,0.61,14.20,14.24,1
2.921,-3.48,-0.22,-0.21,-1.66,0.0039,-1.3398,1.9518,-0.3828,5.8203,0.61,14.20,14.24,1
2.941,-3.48,-0.22,-0.30,-1.70,-0.0605,0.1914,1.1685,-0.5352,7.4687,0.61,14.20,14.24,1
2.941,-3.48,-0.22,-0.30,-1.70,-0.0605,0.1914,1.1685,-0.5352,7.4687,0.61,15.80,14.24,1
2.961,-3.48,-0.22,-0.27,-1.60,0.0859,1.6836,1.1656,-0.7266,9.8828,0.61,15.80,14.24,1
2.981,-3.48,-0.22,-0.24,-1.32,0.2539,4.4453,1.7039,-0.9570,13.4062,0.61,15.80,14.24,1
2.990,-3.48,-0.22,-0.24,-1.07,0.2090,4.4453,2.1250,-0.9570,13.4062,0.61,15.80,15.90,1
3.001,-3.48,-0.22,-0.24,-1.23,-0.2832,1.9922,2.2851,-0.9180,9.0391,0.61,15.80,15.90,1
3.021,-3.48,-0.22,-0.38,-1.22,0.0234,1.9922,2.1853,-0.6914,10.3867,0.61,17.83,15.90,1
3.050,-3.56,-0.45,-0.42,-1.24,-0.0195,0.5742,1.3553,-0.6523,8.0781,0.61,17.83,15.90,1
3.051,-3.56,-0.45,-0.42,-1.24,-0.0195,0.5742,1.3553,-0.6523,8.0781,1.26,18.91,17.64,1
3.080,-3.56,-0.45,-0.45,-1.06,0.1094,1.7227,1.4015,-0.5352,9.2656,1.26,18.91,17.64,1
3.081,-3.56,-0.45,-0.45,-1.06,0.1094,1.7227,1.4015,-0.5352,9.2656,1.26,18.91,19.27,1
3.100,-3.56,-0.45,-0.46,-1.36,-0.1758,3.6406,1.9354,0.0391,11.8750,1.26,18.91,19.27,1
3.131,-3.56,-0.45,-0.42,-1.38,-0.0703,2.9883,2.4393,0.0391,10.1523,1.26,21.38,19.27,1
3.131,-3.56,-0.45,-0.42,-1.38,-0.0703,2.9883,2.4393,0.0391,10.1523,1.26,21.38,21.25,1
3.161,-3.61,-0.41,-0.42,-1.63,-0.1875,1.7617,2.2786,-0.8438,8.8867,1.26,21.38,21.25,1
3.191,-3.61,-0.41,-0.51,-1.73,-0.0605,0.8438,1.8501,-0.9180,7.9727,1.26,22.81,21.25,1
3.201,-3.61,-0.41,-0.51,-1.37,0.2090,1.0352,1.7108,-0.4219,6.1641,1.26,25.25,22.59,1
3.201,-3.61,-0.41,-0.51,-1.37,0.2090,1.0352,1.7108,-0.4219,6.1641,1.26,25.25,22.59,1
3.221,-3.61,-0.41,-0.62,-1.49,-0.1953,2.8359,1.8790,-0.5742,11.1484,1.26,25.25,22.59,1
3.240,-3.61,-0.41,-0.63,-1.33,0.1348,1.5313,1.9165,-1.7227,7.3125,1.26,26.33,25.04,1
3.261,-3.61,-0.41,-0.63,-1.08,0.2246,3.3320,2.1677,-1.4180,9.0781,1.26,26.33,25.04,1
3.271,-3.61,-0.41,-0.63,-1.20,-0.0937,3.3320,2.3465,-1.4180,9.0781,1.85,28.98,26.46,1
3.301,-3.52,-0.72,-0.75,-1.13,0.1230,4.7500,2.9049,0.0781,13.1719,1.85,28.98,26.46,1
3.301,-3.52,-0.72,-0.75,-1.13,0.1230,4.7500,2.9049,0.0781,13.1719,1.85,30.26,28.76,1
3.331,-3.52,-0.72,-0.80,-1.31,-0.1035,3.3711,3.3794,0.9570,10.6875,1.85,30.26,28.76,1
3.350,-3.52,-0.72,-0.80,-1.53,0.1680,4.1758,3.5551,-1.6836,10.6523,1.85,32.09,29.78,1
3.351,-3.52,-0.72,-0.80,-1.53,0.1680,4.1758,3.5551,-1.6836,10.6523,1.85,33.51,32.40,1
3.380,-3.52,-0.72,-0.88,-1.66,-0.0684,3.3711,3.4603,-0.8047,10.4141,1.85,33.51,32.40,1
3.411,-3.52,-0.72,-0.97,-1.85,0.1895,1.3398,2.7734,-1.0742,7.0859,1.85,35.29,33.23,1
3.421,-3.52,-0.72,-0.97,-1.92,-0.0586,1.9531,2.6023,0.4961,8.1992,1.85,36.51,35.30,1
3.440,-3.52,-0.72,-1.09,-1.85,0.1113,0.6133,2.0844,-1.1875,7.3906,1.85,36.51,35.30,1
3.441,-3.52,-0.72,-1.09,-1.85,0.1113,0.6133,2.0844,-1.1875,7.3906,1.85,37.89,36.14,1
3.471,-3.52,-0.72,-1.22,-1.62,0.2031,4.3281,2.4476,-1.2266,11.0742,1.85,37.89,36.14,1
3.480,-3.52,-0.72,-1.22,-1.63,-0.0098,2.7969,2.6139,-0.3047,8.6992,0.44,39.06,38.24,1
3.491,-3.52,-0.72,-1.22,-1.79,-0.2480,2.7969,2.6420,-0.3047,8.6992,0.44,40.57,38.65,1
3.520,-3.52,-0.72,-1.49,-1.92,-0.3398,3.9453,3.4729,-0.3828,8.8437,0.44,40.57,38.65,1
3.521,-3.52,-0.72,-1.49,-1.92,-0.3398,3.9453,3.4729,-0.3828,8.8437,0.44,41.69,40.97,1
3.551,-3.52,-0.72,-1.62,-2.12,-0.0820,3.2930,3.5374,-1.1484,9.1602,0.44,41.69,40.97,1
3.561,-3.52,-0.72,-1.62,-2.36,-0.2070,1.1094,3.3252,0.6914,7.0117,0.44,43.96,43.64,1
3.611,-3.52,-0.72,-1.68,-2.29,0.1172,3.6758,2.4593,-0.9180,10.3477,0.44,43.96,43.64,1
3.640,-3.52,-0.72,-1.57,-1.67,0.2363,4.0977,3.3510,-0.3047,10.6484,0.44,46.56,46.50,1
3.641,-3.52,-0.72,-1.57,-1.67,0.2363,4.0977,3.3510,-0.3047,10.6484,0.44,49.05,48.77,1
3.661,-3.52,-0.72,-1.50,-1.78,-0.1836,6.1680,4.0637,-1.2266,12.3008,0.44,49.05,48.77,1
3.661,-3.52,-0.72,-1.50,-1.78,-0.1836,6.1680,4.0637,-1.2266,12.3008,0.89,51.64,49.42,1
3.662,-3.52,-0.72,-1.50,-1.78,-0.1836,6.1680,4.0637,-1.2266,12.3008,0.89,51.64,49.42,1
3.691,-3.52,-0.72,-1.67,-2.21,-0.0039,2.7578,3.7507,-2.0312,8.4648,0.89,51.64,49.42,1
