t_s,roll_deg,pitch_deg,raw_ax_mps2,raw_ax_filt_mps2,raw_ay_mps2,raw_az_mps2,speed_kmh,hall_f_hz,hall_r_hz,gps_fix
0.003,3.16,0.43,0.2695,0.2695,0.4961,9.8867,0.02,0.00,0.00,1
0.023,3.14,0.44,-0.5742,0.0828,0.8438,8.7734,0.02,0.00,0.00,1
0.037,3.14,0.44,-0.1523,0.0156,0.5352,9.3047,0.02,0.00,0.00,1
0.054,3.13,0.44,-0.4961,-0.1177,0.3437,8.7383,0.02,0.00,0.00,1
0.077,3.12,0.40,0.2695,0.0014,0.8047,9.9609,0.02,0.00,0.00,1
0.088,3.11,0.40,0.2695,0.0426,0.8047,9.9609,0.02,0.00,0.00,1
0.108,3.09,0.40,-0.4219,0.1188,0.6133,8.4609,0.02,0.00,0.00,1
0.125,3.07,0.40,-0.0391,-0.0039,0.7266,9.5820,0.02,0.00,0.00,1
0.143,3.06,0.40,-0.9961,-0.1609,0.1523,7.5469,0.02,0.00,0.00,1
0.156,3.05,0.38,0.6914,-0.1542,0.9570,10.6523,0.02,0.00,0.00,1
0.175,3.02,0.37,0.1914,0.0456,0.4219,9.5039,0.02,0.00,0.00,1
0.194,3.00,0.38,0.5742,0.1800,0.3047,9.8867,0.02,0.00,0.00,1
0.207,2.99,0.39,-0.3828,0.1640,0.7656,8.9609,0.02,0.00,0.00,1
0.224,2.97,0.38,0.2695,0.1220,0.6133,9.7305,0.02,0.00,0.00,1
0.243,2.95,0.37,-1.2266,-0.1673,0.3828,7.7734,0.02,0.00,0.00,1
0.258,2.93,0.35,-0.0391,-0.1389,0.6523,9.5039,0.02,0.00,0.00,1
0.275,2.90,0.36,0.1523,-0.0682,0.6523,9.9648,0.02,0.00,0.00,1
0.295,2.88,0.38,-0.2695,-0.0370,0.5742,8.9609,0.02,0.00,0.00,1
0.316,2.85,0.37,0.1914,-0.0142,0.6523,10.0000,0.02,0.00,0.00,1
0.326,2.83,0.37,-0.8438,-0.0515,0.3437,7.8164,0.02,0.00,0.00,1
0.345,2.80,0.35,0.3437,-0.1812,0.5352,10.1094,0.02,0.00,0.00,1
0.364,2.77,0.36,-0.3437,-0.1544,0.4961,9.4648,0.02,0.00,0.00,1
0.377,2.75,0.37,0.0391,-0.1529,0.2305,8.8437,0.02,0.00,0.00,1
0.394,2.72,0.37,-0.1914,-0.1384,0.6914,9.4648,0.02,0.00,0.00,1
0.414,2.68,0.39,0.5352,0.0073,0.4961,9.8867,0.02,0.00,0.00,1
0.428,2.67,0.38,-0.6914,-0.1473,0.4961,8.3555,0.02,0.00,0.00,1
0.445,2.63,0.39,0.0781,-0.1313,0.6133,9.8867,0.02,0.00,0.00,1
0.466,2.60,0.41,-0.4961,-0.1071,0.6133,9.0820,0.02,0.00,0.00,1
0.479,2.58,0.42,-0.4961,-0.1668,0.6133,9.0820,0.02,0.00,0.00,1
0.496,2.55,0.41,0.4219,-0.1595,0.4961,10.0000,0.02,0.00,0.00,1
0.515,2.52,0.43,-0.4609,-0.0652,0.4219,8.5391,0.02,0.00,0.00,1
0.534,2.49,0.43,0.2305,-0.0471,0.3437,9.6875,0.02,0.00,0.00,1
0.547,2.47,0.43,-0.3828,-0.0536,0.3047,9.1562,0.02,0.00,0.00,1
0.564,2.43,0.44,-0.2305,-0.1321,0.3828,9.1172,0.02,0.00,0.00,1
0.585,2.40,0.45,0.2305,-0.0580,0.2695,9.2266,0.02,0.00,0.00,1
0.598,2.39,0.45,0.5742,0.0819,0.3437,10.2266,0.02,0.00,0.00,1
0.615,2.36,0.43,-0.8438,-0.0640,0.4219,7.6953,0.02,0.00,0.00,1
0.637,2.33,0.42,-0.2305,-0.0390,0.5352,9.3828,0.02,0.00,0.00,1
0.656,2.30,0.41,0.1523,-0.0627,0.2695,9.1953,0.02,0.00,0.00,1
0.667,2.29,0.42,0.1914,-0.0120,0.2695,9.5781,0.02,0.00,0.00,1
0.685,2.26,0.40,0.4961,0.0701,0.4961,10.0312,0.02,0.00,0.00,1
0.705,2.25,0.41,-1.2266,-0.0737,0.1914,7.4336,0.02,0.00,0.00,1
0.717,2.23,0.40,0.1914,-0.1373,0.2695,9.7266,0.02,0.00,0.00,1
0.736,2.21,0.40,-0.1914,-0.1029,0.4609,9.3437,0.02,0.00,0.00,1
0.753,2.17,0.42,0.5742,0.0364,0.1523,9.8086,0.02,0.00,0.00,1
0.768,2.16,0.42,0.0000,0.0730,0.5352,9.5039,0.02,0.00,0.00,1
0.785,2.14,0.43,0.3828,0.1329,0.2695,9.8867,0.02,0.00,0.00,1
0.804,2.12,0.42,-1.4180,-0.1948,0.2305,7.3516,0.02,0.00,0.00,1
0.825,2.10,0.40,0.1133,-0.0490,0.2695,9.2305,0.02,0.00,0.00,1
0.844,2.08,0.40,0.5742,0.1083,0.1523,10.4180,0.02,0.00,0.00,1
0.855,2.07,0.40,0.0000,0.1340,0.4961,9.0430,0.02,0.00,0.00,1
0.876,2.06,0.38,0.0781,0.1056,0.3047,9.7695,0.02,0.00,0.00,1
0.887,2.05,0.39,-1.4922,-0.0261,0.1914,7.2070,0.02,0.00,0.00,1
0.905,2.03,0.37,0.5352,-0.2797,0.3437,10.1094,0.02,0.00,0.00,1
0.924,2.02,0.38,0.2695,-0.0607,0.4961,10.1094,0.02,0.00,0.00,1
0.938,2.01,0.39,0.9180,0.0419,0.0000,10.2305,0.02,0.00,0.00,1
0.955,1.99,0.40,-0.3047,0.0700,0.4609,8.8828,0.02,0.00,0.00,1
0.978,1.97,0.41,-1.2266,-0.1005,-0.0391,7.3164,0.02,0.00,0.00,1
0.995,1.97,0.40,0.7266,-0.2636,0.5742,10.4570,0.02,0.00,0.00,1
1.006,1.96,0.38,0.7266,-0.1115,0.5742,10.4570,0.02,0.00,0.00,1
1.027,1.94,0.37,0.9180,0.1859,0.0391,10.7656,0.02,0.00,0.00,1
1.045,1.93,0.38,-0.5742,0.2742,0.6523,8.3906,0.02,0.00,0.00,1
1.057,1.92,0.36,-0.1133,0.1233,0.2695,9.3867,0.02,0.00,0.00,1
1.076,1.91,0.37,-0.8828,-0.0054,0.0000,7.8906,0.02,0.00,0.00,1
1.095,1.90,0.35,0.6914,0.0439,0.5742,10.2656,0.02,0.00,0.00,1
1.108,1.89,0.36,0.7266,0.1462,0.2695,10.0742,0.02,0.00,0.00,1
1.125,1.88,0.36,0.6914,0.3362,0.1914,10.5312,0.02,0.00,0.00,1
1.144,1.87,0.37,-0.5742,0.1569,0.1914,8.0430,0.02,0.00,0.00,1
1.167,1.86,0.39,-0.6523,-0.0171,-0.1523,7.9727,0.02,0.00,0.00,1
1.176,1.86,0.39,-0.6523,-0.1147,-0.1523,7.9727,0.02,0.00,0.00,1
1.196,1.85,0.37,0.4219,0.1783,0.2305,9.7656,0.02,0.00,0.00,1
1.215,1.84,0.34,0.6914,0.2690,0.1523,10.3437,0.02,0.00,0.00,1
1.227,1.84,0.35,-0.5352,0.2643,0.1133,8.4648,0.02,0.00,0.00,1
1.245,1.83,0.35,-0.0781,0.0741,0.4961,9.5430,0.02,0.00,0.00,1
1.263,1.83,0.36,-0.9180,-0.1636,-0.1133,7.6562,0.02,0.00,0.00,1
1.278,1.83,0.33,0.7656,-0.1448,0.4609,10.4180,0.02,0.00,0.00,1
1.297,1.82,0.30,0.4219,0.0895,0.3437,9.5000,0.02,0.00,0.00,1
1.314,1.83,0.29,0.6914,0.2625,0.0000,10.4961,0.02,0.00,0.00,1
1.337,1.82,0.29,0.0781,0.0576,0.3047,9.3086,0.02,0.00,0.00,1
1.346,1.82,0.29,0.0781,0.0607,0.3047,9.3086,0.02,0.00,0.00,1
1.366,1.83,0.27,0.9180,-0.1318,0.4609,10.3047,0.02,0.00,0.00,1
1.385,1.82,0.27,0.6523,0.1447,0.3047,9.7695,0.02,0.00,0.00,1
1.398,1.83,0.26,1.1094,0.2936,0.1523,11.0703,0.02,0.00,0.00,1
1.416,1.82,0.28,-0.3437,0.4087,0.4961,8.5820,0.02,0.00,0.00,1
1.434,1.82,0.28,-0.1914,0.1859,0.3828,9.1172,0.02,0.00,0.00,1
1.448,1.82,0.30,-1.3008,0.0392,0.0781,7.2773,0.02,0.00,0.00,1
1.465,1.82,0.30,0.9570,0.0060,0.4219,10.3437,0.02,0.00,0.00,1
1.483,1.81,0.29,0.1523,0.1521,0.3437,9.6914,0.02,0.00,0.00,1
1.507,1.80,0.29,-0.2305,0.3093,0.5352,9.5391,0.02,0.00,0.00,1
1.516,1.80,0.30,-0.2305,0.2264,0.5352,9.5391,0.02,0.00,0.00,1
1.537,1.79,0.32,-1.4570,-0.0036,0.0781,7.0898,0.02,0.00,0.00,1
1.555,1.79,0.30,0.5742,-0.2533,0.3047,10.2656,0.02,0.00,0.00,1
1.568,1.79,0.29,0.3437,-0.0886,0.2305,9.8086,0.02,0.00,0.00,1
1.585,1.79,0.26,0.9180,0.0799,0.2305,10.4570,0.02,0.00,0.00,1
1.606,1.79,0.27,-0.1133,0.1374,0.1523,9.1211,0.02,0.00,0.00,1
1.618,1.79,0.27,-0.0391,0.0879,0.5742,9.6133,0.02,0.00,0.00,1
1.635,1.80,0.27,-1.3008,-0.0491,-0.1133,7.2383,0.02,0.00,0.00,1
1.655,1.80,0.23,0.2695,-0.1283,0.1914,9.6523,0.02,0.00,0.00,1
1.669,1.80,0.22,0.0391,-0.0856,0.4961,9.6914,0.02,0.00,0.00,1
1.686,1.81,0.19,1.3398,0.2448,0.1914,10.9961,0.02,0.00,0.00,1
1.704,1.81,0.19,0.2305,0.3098,0.2305,9.7305,0.02,0.00,0.00,1
1.725,1.81,0.20,-1.6094,0.0357,-0.0781,6.7812,0.02,0.00,0.00,1
1.737,1.81,0.19,-1.6094,-0.2170,-0.0781,6.7812,0.02,0.00,0.00,1
1.757,1.81,0.19,0.6523,-0.1282,0.3437,9.5430,0.02,0.00,0.00,1
1.775,1.81,0.20,0.7656,0.1022,0.2305,11.0312,0.02,0.00,0.00,1
1.788,1.81,0.21,0.0391,0.1909,0.5742,9.0391,0.02,0.00,0.00,1
1.806,1.81,0.22,0.2305,0.1632,0.6523,9.6875,0.02,0.00,0.00,1
1.824,1.80,0.24,-1.3398,-0.1614,0.3437,7.2734,0.02,0.00,0.00,1
1.843,1.79,0.25,0.6523,-0.0547,0.2695,9.7656,0.02,0.00,0.00,1
1.856,1.79,0.25,-0.2305,-0.0936,0.3047,9.3867,0.02,0.00,0.00,1
1.874,1.77,0.26,0.5742,0.0457,0.3047,9.5820,0.02,0.00,0.00,1
1.897,1.76,0.26,0.3437,0.0905,0.5352,9.8477,0.02,0.00,0.00,1
1.907,1.75,0.28,0.3437,0.1294,0.5352,9.8477,0.02,0.00,0.00,1
1.927,1.75,0.28,0.0781,-0.0836,0.0781,9.3477,0.02,0.00,0.00,1
1.946,1.73,0.27,-0.1523,-0.0562,0.4219,9.2266,0.02,0.00,0.00,1
1.958,1.73,0.27,0.1133,-0.0562,0.2695,9.5820,0.02,0.00,0.00,1
1.975,1.71,0.27,0.3437,0.0103,0.3047,9.5391,0.02,0.00,0.00,1
1.994,1.69,0.27,0.2305,0.0989,0.5352,9.5000,0.02,0.00,0.00,1
2.015,1.68,0.26,-0.2305,0.0342,0.2695,8.7734,0.02,0.00,0.00,1
2.026,1.68,0.26,-0.1133,0.0116,0.2695,9.3867,0.02,0.00,0.00,1
2.044,1.66,0.22,0.0781,0.0114,0.0781,9.0430,0.02,0.00,0.00,1
2.067,1.63,0.23,0.3437,0.0164,0.2305,9.5000,0.02,0.00,0.00,1
2.077,1.62,0.22,0.3437,0.0667,0.2305,9.5000,0.02,0.00,0.00,1
2.098,1.60,0.22,0.2305,0.0272,0.4219,9.5430,0.02,0.00,0.00,1
2.116,1.58,0.19,0.0781,0.0727,0.2695,9.2305,0.02,0.00,0.00,1
2.128,1.56,0.17,0.5742,0.1136,0.2695,10.3437,0.02,0.00,0.00,1
2.145,1.53,0.16,-0.3828,0.1676,0.4609,9.1211,0.02,0.00,0.00,1
2.165,1.52,0.16,0.0391,0.0763,0.3047,9.3828,0.02,0.00,0.00,1
2.184,1.47,0.16,-1.4180,-0.2588,0.1133,7.6562,0.02,0.00,0.00,1
2.196,1.45,0.15,0.5352,-0.2806,0.4961,9.9648,0.02,0.00,0.00,1
2.215,1.41,0.12,0.0000,-0.1209,0.3047,9.5000,0.02,0.00,0.00,1
2.236,1.37,0.11,0.3437,0.0027,0.2695,9.6094,0.04,0.00,0.00,1
2.247,1.34,0.11,0.3437,0.0551,0.2695,9.6094,0.04,0.00,0.00,1
2.264,1.30,0.13,0.3047,0.1283,0.4219,10.0742,0.04,0.00,0.00,1
2.285,1.26,0.12,-0.2695,-0.1969,0.4219,9.3437,0.04,0.00,0.00,1
2.305,1.23,0.14,-0.1523,-0.1995,-0.0781,8.9648,0.04,0.00,0.00,1
2.317,1.18,0.12,-0.2305,-0.1953,0.4609,9.4609,0.04,0.00,0.00,1
2.335,1.13,0.11,0.4609,-0.1500,0.1133,9.5820,0.04,0.00,0.00,1
2.355,1.08,0.12,-0.0781,-0.0610,0.1133,9.2305,0.04,0.00,0.00,1
2.366,1.07,0.12,0.2305,-0.0389,0.1914,9.3047,0.04,0.00,0.00,1
2.383,1.01,0.11,0.0000,0.0019,0.2305,9.2695,0.04,0.00,0.00,1
2.403,0.97,0.11,0.4961,0.1112,-0.1133,9.7305,0.04,0.00,0.00,1
2.417,0.94,0.11,-0.1523,0.0528,-0.0391,9.1602,0.04,0.00,0.00,1
2.434,0.89,0.10,0.2695,0.0880,0.1914,9.6133,0.04,0.00,0.00,1
2.456,0.86,0.07,0.3828,-0.1402,0.1914,10.4961,0.04,0.00,0.00,1
2.468,0.84,0.06,0.3828,-0.0598,0.1914,10.4961,0.04,0.00,0.00,1
2.488,0.80,0.03,0.2695,0.0351,0.1523,10.4141,0.04,0.00,0.00,1
2.506,0.76,0.03,0.2695,0.1016,-0.0391,9.4648,0.04,0.00,0.00,1
2.524,0.74,0.04,0.6133,0.2349,-0.0781,10.1484,0.04,0.00,0.00,1
2.536,0.73,0.03,-0.7656,0.1827,-0.1133,8.2734,0.04,0.00,0.00,1
2.555,0.71,0.01,0.0781,0.0461,0.0781,9.5820,0.04,0.00,0.00,1
2.574,0.69,-0.02,0.0781,0.0552,-0.3437,9.1953,0.04,0.00,0.00,1
2.587,0.69,-0.02,-0.2305,0.0113,0.0781,9.3086,0.04,0.00,0.00,1
2.605,0.67,-0.01,0.1133,0.0188,0.1133,9.5039,0.04,0.00,0.00,1
2.627,0.66,-0.01,0.6914,0.0973,0.3828,10.6523,0.04,0.00,0.00,1
2.638,0.66,-0.02,0.6914,0.1885,0.3828,10.6523,0.04,0.00,0.00,1
2.658,0.65,-0.01,0.6914,0.1882,-0.3047,10.1484,0.04,0.00,0.05,1
2.675,0.64,-0.02,0.1133,0.2847,0.1133,9.8477,0.04,0.00,0.05,1
2.694,0.65,-0.03,0.4961,0.3109,-0.1914,9.5391,0.04,0.00,0.05,1
2.706,0.65,-0.04,-0.8828,0.2291,-0.1133,8.1211,0.04,0.00,0.05,1
2.725,0.66,-0.05,0.1914,0.0787,0.0391,9.7266,0.04,0.00,0.05,1
2.745,0.68,-0.07,0.6133,0.2041,-0.2695,9.7305,0.04,0.00,0.05,1
2.757,0.69,-0.08,0.6133,0.2669,-0.2695,9.7305,0.04,0.00,0.05,1
2.774,0.70,-0.04,0.1523,0.2830,0.1523,9.6914,0.04,0.00,0.05,1
2.797,0.72,-0.04,0.7266,-0.0043,0.2305,10.6875,0.04,0.00,0.05,1
2.808,0.74,-0.05,0.7266,0.1079,0.2305,10.6875,0.04,0.00,0.05,1
2.828,0.76,-0.06,-0.3437,0.0304,0.0391,9.0820,0.04,0.00,0.05,1
2.846,0.79,-0.08,0.3828,-0.0176,0.2695,10.3477,0.04,0.00,0.05,1
2.864,0.81,-0.07,0.0000,0.0342,-0.1523,8.3125,0.04,0.00,0.05,1
2.876,0.83,-0.09,0.3828,0.0596,0.3828,10.2656,0.04,0.00,0.05,1
2.896,0.85,-0.09,-0.3828,0.0003,0.1133,8.8125,0.04,0.00,0.05,1
2.914,0.88,-0.12,0.3828,0.0391,0.0391,9.8477,0.04,0.00,4.05,1
2.927,0.89,-0.13,0.1133,0.0704,0.2695,10.0312,0.04,0.00,4.05,1
2.944,0.91,-0.14,0.4219,0.1533,0.2695,10.0000,0.04,0.00,4.05,1
2.964,0.93,-0.18,-1.1094,-0.1094,0.2305,7.7734,0.04,0.00,4.05,1
2.978,0.94,-0.18,0.1523,-0.0515,0.4961,10.7656,0.04,0.00,4.05,1
2.995,0.96,-0.19,0.6133,0.1083,-0.1523,9.2656,0.04,0.00,4.05,1
3.016,0.97,-0.18,-0.0781,-0.1051,0.4219,9.3437,0.04,0.00,4.05,1
3.037,0.98,-0.16,-0.5742,-0.1736,-0.1523,7.9687,0.04,0.00,4.05,1
3.047,0.99,-0.15,0.5742,-0.1704,0.4961,10.2695,0.04,0.00,4.05,1
3.065,1.00,-0.15,-0.0391,-0.0083,0.2695,9.6094,0.04,0.00,4.05,1
3.084,1.00,-0.15,0.5742,0.1169,0.0781,9.5781,0.04,0.00,4.05,1
3.097,1.00,-0.15,0.1523,0.1534,0.5742,10.3828,0.04,0.00,4.05,1
3.114,1.00,-0.15,0.4609,0.2214,0.2305,9.8086,0.04,0.00,4.05,1
3.135,1.00,-0.18,-0.6523,0.0429,0.3437,7.8555,0.04,0.00,4.05,1
3.148,0.99,-0.19,0.1133,0.0585,0.3828,10.0039,0.04,0.00,4.05,1
3.165,0.98,-0.19,0.5352,0.1674,0.1523,9.6484,0.04,0.00,3.83,1
3.188,0.96,-0.19,0.1133,0.0195,0.4219,10.0703,0.04,0.05,3.83,1
3.199,0.96,-0.17,0.1133,0.0339,0.4219,10.0703,0.04,0.05,3.83,1
3.218,0.94,-0.14,0.7266,-0.1389,0.2305,10.8789,0.04,0.05,3.83,1
3.235,0.91,-0.14,-0.0391,0.0453,0.2695,9.1602,0.07,0.05,3.83,1
3.254,0.89,-0.15,0.2305,0.0762,0.2305,9.1953,0.07,0.05,3.83,1
3.267,0.88,-0.15,0.3828,0.1121,0.3047,10.2695,0.07,0.05,3.83,1
3.285,0.85,-0.14,0.5352,0.2381,-0.1133,9.3867,0.07,0.05,3.83,1
3.304,0.83,-0.17,0.0000,0.2039,0.3437,8.8477,0.07,0.05,3.83,1
3.318,0.82,-0.16,-0.0391,0.1501,0.2695,9.6094,0.07,0.05,3.83,1
3.335,0.79,-0.17,0.8438,0.2810,-0.3047,8.9609,0.07,0.05,3.83,1
3.358,0.77,-0.18,0.9180,0.3301,-0.0391,9.8867,0.07,0.05,3.83,1
3.369,0.75,-0.17,0.9180,0.4204,-0.0391,9.8867,0.07,0.05,3.83,1
3.387,0.72,-0.16,0.4219,0.1686,0.0000,9.6523,0.07,0.05,3.83,1
3.406,0.69,-0.17,0.4609,0.2435,0.0391,9.6484,0.07,0.05,4.34,1
3.424,0.67,-0.17,-0.3047,0.1482,0.2305,8.0078,0.07,4.22,4.34,1
3.437,0.65,-0.18,0.9570,0.1796,0.3828,11.2578,0.07,4.22,4.34,1
3.457,0.62,-0.17,-0.0391,0.2242,-0.0781,8.1602,0.07,4.22,4.34,1
3.474,0.59,-0.20,1.2656,0.4383,0.3437,10.4570,0.07,4.22,4.34,1
3.488,0.57,-0.20,-0.1914,0.4488,-0.1914,8.8477,0.07,4.22,4.34,1
3.505,0.55,-0.22,1.1484,0.5271,0.0391,9.6523,0.07,4.22,4.34,1
3.528,0.51,-0.24,0.6914,0.6013,-0.2695,9.2695,0.07,4.22,4.34,1
3.539,0.49,-0.23,0.6914,0.6152,-0.2695,9.2695,0.07,4.22,4.34,1
3.559,0.46,-0.26,0.1914,0.4135,-0.0781,8.8828,0.07,4.22,4.34,1
3.575,0.43,-0.28,1.6484,0.4670,0.0000,10.7695,0.07,4.22,5.83,1
3.596,0.40,-0.27,0.4609,0.6070,0.0781,9.4648,0.07,5.71,5.83,1
3.608,0.39,-0.27,0.6523,0.5900,0.1523,10.1484,0.07,5.71,5.83,1
3.626,0.34,-0.23,-0.8438,0.4880,-0.2695,6.7461,0.07,5.71,5.83,1
3.645,0.32,-0.23,0.6523,0.3651,0.0000,9.5039,0.07,5.71,5.83,1
3.658,0.31,-0.24,1.0352,0.4398,-0.3047,10.0703,0.07,5.71,5.83,1
3.675,0.29,-0.23,-0.3828,0.3290,-0.4609,7.6562,0.07,5.71,5.83,1
3.698,0.26,-0.20,-1.1875,0.3417,-0.3828,6.6680,0.07,5.71,7.55,1
3.709,0.25,-0.19,-1.1875,0.1068,-0.3828,6.6680,0.07,5.71,7.55,1
3.726,0.24,-0.20,1.5313,0.3414,0.0781,10.1875,0.07,7.28,7.55,1
3.746,0.22,-0.24,-0.2695,0.0332,-0.4609,8.2383,0.07,7.28,7.55,1
3.766,0.22,-0.29,1.4180,0.3035,0.1523,10.9922,0.07,7.28,7.55,1
3.777,0.21,-0.28,-0.6523,0.3845,-0.8047,7.2383,0.07,7.28,7.55,1
3.795,0.22,-0.33,2.0312,0.3051,0.0000,11.6406,0.07,7.28,7.55,1
3.815,0.24,-0.36,-0.6133,0.3083,-0.5352,7.8906,0.07,7.28,9.14,1
3.828,0.25,-0.38,0.1133,0.2249,-0.2695,8.7383,0.07,7.28,9.14,1
3.846,0.28,-0.41,1.6094,0.5180,0.0000,11.4180,0.07,8.43,9.14,1
3.864,0.31,-0.42,-0.4961,0.3615,-0.4961,7.3906,0.07,8.43,9.14,1
3.885,0.35,-0.47,-0.4961,0.6980,-0.6523,8.6211,0.07,8.43,9.14,1
3.897,0.37,-0.49,-0.4961,0.5146,-0.6523,8.6211,0.07,8.43,10.41,1
3.917,0.40,-0.51,1.5313,0.5513,0.3047,11.8008,0.07,8.43,10.41,1
3.936,0.43,-0.50,-0.1914,0.6914,-0.1914,7.9727,0.07,8.43,10.41,1
3.948,0.46,-0.51,1.7617,0.6523,0.8828,11.5312,0.07,9.76,10.41,1
3.966,0.49,-0.52,0.0391,0.8291,-0.5742,9.0391,0.07,9.76,10.41,1
3.984,0.52,-0.51,-0.3828,0.4664,0.4961,7.9727,0.07,9.76,10.41,1
3.998,0.54,-0.53,0.8047,0.4310,0.3437,9.9609,0.07,9.76,10.89,1
4.015,0.56,-0.51,-0.5352,0.2619,-0.1523,7.8164,0.07,9.76,10.89,1
4.035,0.58,-0.53,0.9961,0.3747,0.7266,9.5820,0.07,10.66,10.89,1
4.049,0.59,-0.54,1.3398,0.4976,-0.5742,11.2969,0.07,10.66,10.89,1
4.066,0.61,-0.55,0.0391,0.4969,0.4219,8.1562,0.07,10.66,10.89,1
4.087,0.63,-0.55,0.3047,0.4480,-0.4609,8.7344,0.07,10.66,12.24,1
4.106,0.66,-0.56,1.1484,0.4748,0.2695,9.3437,0.07,10.66,12.24,1
4.118,0.68,-0.57,1.4922,0.6514,0.2695,11.0352,0.07,11.94,12.24,1
4.135,0.71,-0.56,0.9570,0.8470,-0.0391,9.6914,0.07,11.94,12.24,1
4.154,0.74,-0.58,-0.5742,0.5457,0.0000,8.0117,0.07,11.94,12.95,1
4.168,0.77,-0.59,1.2266,0.5177,-0.5352,10.9531,0.07,11.94,12.95,1
4.185,0.79,-0.60,0.8047,0.6539,-0.8438,10.3828,0.07,11.94,12.95,1
4.204,0.86,-0.58,1.0352,0.7563,0.1133,10.3867,0.07,12.71,12.95,1
4.219,0.88,-0.56,1.5313,0.8389,0.0391,11.3789,0.07,12.71,14.11,1
4.236,0.93,-0.50,-0.8828,0.5406,0.1133,6.5469,0.11,12.71,14.11,1
4.258,0.99,-0.51,0.8047,0.4711,-0.5742,9.3047,0.11,12.71,14.11,1
4.276,1.04,-0.52,0.4961,0.5410,1.1875,9.4219,0.11,14.14,14.11,1
4.289,1.07,-0.52,1.3789,0.6017,-0.4219,11.5703,0.11,14.14,14.75,1
4.306,1.11,-0.45,0.6914,0.7671,-0.2305,8.8477,0.11,14.14,14.75,1
4.325,1.14,-0.44,0.0391,0.6455,0.5742,8.6992,0.11,14.14,14.75,1
4.338,1.17,-0.38,0.9961,0.5878,-0.5352,9.1953,0.11,14.53,14.75,1
4.356,1.22,-0.36,0.8047,0.6883,1.3789,10.6133,0.11,14.53,15.69,1
4.375,1.25,-0.33,-0.6133,0.4142,-0.0391,7.2344,0.11,14.53,15.69,1
4.389,1.27,-0.33,0.3437,0.3329,0.6133,10.1914,0.11,14.53,15.69,1
4.406,1.28,-0.31,-0.3828,0.1758,0.7656,7.2383,0.11,15.57,15.69,1
4.425,1.30,-0.32,0.1133,0.1272,0.3047,8.8828,0.11,15.57,16.29,1
4.446,1.31,-0.31,-0.3047,0.4396,0.3047,6.8555,0.11,15.57,16.29,1
4.457,1.31,-0.32,-0.3047,0.3253,0.3047,6.8555,0.11,15.87,16.29,1
4.477,1.31,-0.33,0.1523,0.4865,0.1914,7.8516,0.11,15.87,18.02,1
4.496,1.32,-0.34,-0.1523,0.3673,-0.0781,8.3516,0.11,15.87,18.02,1
4.508,1.32,-0.37,0.8438,0.3320,-1.1875,10.3867,0.11,15.87,18.02,1
4.525,1.33,-0.36,0.9180,0.4831,0.4609,9.4219,0.11,16.69,18.02,1
4.544,1.34,-0.36,0.5352,0.5466,0.1523,9.8047,0.11,16.69,18.00,1
4.565,1.35,-0.36,0.2305,0.4759,-0.2305,8.8867,0.11,16.69,18.00,1
4.576,1.35,-0.38,0.4219,0.4640,0.7656,9.4219,0.11,16.94,18.76,1
4.595,1.37,-0.37,-0.1523,0.3250,-0.6523,9.5039,0.11,16.94,18.76,1
4.615,1.39,-0.38,-0.2305,0.3557,0.2305,8.5820,0.11,16.94,18.76,1
4.627,1.40,-0.39,-0.2305,0.2657,0.2305,8.5820,0.11,16.94,19.39,1
4.647,1.41,-0.40,1.0352,0.1961,0.4219,10.7695,0.11,17.55,19.39,1
4.665,1.43,-0.41,-0.9961,0.2716,0.0000,6.9297,0.11,17.55,19.39,1
4.678,1.44,-0.45,0.3828,0.1014,0.5352,9.3047,0.11,17.55,19.39,1
4.696,1.45,-0.51,0.3828,0.1812,-0.3828,8.8125,0.11,17.97,20.16,1
4.715,1.48,-0.56,0.3828,0.2499,0.5742,9.4609,0.11,17.97,20.16,1
4.729,1.50,-0.58,0.9180,0.3131,0.4219,10.0000,0.11,17.97,20.59,1
4.746,1.52,-0.59,-0.4961,0.2064,-0.5352,7.6562,0.11,18.23,20.59,1
4.765,1.53,-0.63,0.3437,0.1930,0.7656,9.6523,0.11,18.23,20.59,1
4.788,1.53,-0.69,0.1523,0.2919,0.4609,9.2305,0.11,18.23,21.53,1
4.797,1.54,-0.72,0.1523,0.2705,0.4609,9.2305,0.11,18.23,21.53,1
4.815,1.54,-0.75,0.6523,0.3476,0.9570,9.8047,0.11,18.54,21.53,1
4.837,1.55,-0.80,0.6523,0.3017,0.4219,10.1875,0.11,18.54,21.93,1
4.848,1.54,-0.82,1.4180,0.4405,-0.7656,11.2969,0.11,18.54,21.93,1
4.866,1.56,-0.83,0.1914,0.6196,-1.1875,10.0703,0.11,18.65,21.93,1
4.885,1.57,-0.86,0.0781,0.4808,-0.7266,10.4141,0.11,18.65,21.81,1
4.899,1.59,-0.86,-0.1914,0.3974,-0.1914,9.9219,0.11,18.65,21.81,1
4.916,1.62,-0.85,-0.1914,0.2304,-0.1914,9.9219,0.11,18.70,21.59,1
4.935,1.65,-0.86,0.6133,0.2647,1.5703,10.3047,0.11,18.70,21.59,1
4.957,1.65,-0.86,-0.1914,0.2563,0.0781,10.0000,0.11,18.70,21.59,1
4.967,1.64,-0.84,-0.1914,0.1875,0.0781,10.0000,0.11,19.18,22.00,1
