t_s,gyro_x_rads,gyro_y_rads,raw_ax_mps2,raw_ay_mps2,raw_az_mps2,speed_kmh,hall_f_hz,hall_r_hz,gps_fix
1.497,-0.0039,0.0176,0.0000,-0.3047,9.6133,0.00,0.00,0.00,1
1.516,0.0000,0.0254,-0.5742,-0.3437,8.4258,0.00,0.00,0.00,1
1.535,0.0078,-0.0176,-0.1523,-0.3437,9.4219,0.00,0.00,0.00,1
1.548,-0.0137,-0.0215,-0.1523,-0.7266,9.0820,0.00,0.00,0.00,1
1.565,0.0078,-0.0391,0.7266,-0.2305,10.3828,0.00,0.00,0.00,1
1.582,-0.0078,0.0625,0.4219,-0.3828,10.1523,0.00,0.00,0.00,1
1.602,0.0039,0.0508,0.2695,-0.6914,9.6133,0.00,0.00,0.00,1
1.616,-0.0078,-0.0469,-0.5742,-0.2695,8.5000,0.00,0.00,0.00,1
1.633,-0.0137,-0.0215,0.0391,-0.2305,9.7695,0.00,0.00,0.00,1
1.651,0.0039,-0.0215,-1.0742,-0.6914,7.6992,0.00,0.00,0.00,1
1.667,-0.0156,-0.0312,0.1914,-0.2695,10.2266,0.00,0.00,0.00,1
1.684,-0.0117,0.0039,0.3828,-0.4219,9.8828,0.00,0.00,0.00,1
1.704,-0.0117,-0.0137,-0.1133,-0.2305,9.1992,0.00,0.00,0.00,1
1.723,-0.0137,0.0156,0.5742,-0.4609,10.1133,0.00,0.00,0.00,1
1.735,0.0098,-0.0586,-0.4219,-0.4219,8.7383,0.00,0.00,0.00,1
1.754,-0.0059,-0.0605,-0.1914,-0.3828,9.5391,0.00,0.00,0.00,1
1.772,-0.0059,-0.0156,-0.4219,-0.6133,8.9609,0.00,0.00,0.00,1
1.786,-0.0078,0.0352,-0.5742,-0.4219,8.5430,0.00,0.00,0.00,1
1.803,0.0000,-0.0078,0.1523,-0.3437,9.7656,0.00,0.00,0.00,1
1.821,0.0215,-0.0937,-0.1133,-0.7656,9.0000,0.00,0.00,0.00,1
1.837,-0.0156,0.0527,0.9961,-0.2305,10.6875,0.00,0.00,0.00,1
1.854,0.0000,-0.0039,0.1914,-0.4961,9.7695,0.00,0.00,0.00,1
1.875,-0.0078,-0.0215,-0.3437,-0.3437,8.9648,0.00,0.00,0.00,1
1.888,0.0000,0.0020,-0.3437,-0.3437,8.9648,0.00,0.00,0.00,1
1.905,0.0059,0.0039,-0.6914,-0.4961,8.1992,0.00,0.00,0.00,1
1.925,-0.0059,0.0000,0.1914,-0.2305,10.1094,0.00,0.00,0.00,1
1.941,0.0000,0.0449,0.5352,-0.8047,10.0703,0.00,0.00,0.00,1
1.956,-0.0039,-0.0391,-0.8047,-0.4609,8.4609,0.00,0.00,0.00,1
1.973,-0.0195,0.0293,0.0781,-0.3047,9.2695,0.00,0.00,0.00,1
1.992,0.0039,0.0020,-0.7656,-0.8828,8.4258,0.00,0.00,0.00,1
2.007,-0.0117,0.0527,0.3047,-0.0781,10.1523,0.00,0.00,0.00,1
2.024,-0.0117,0.0508,0.9570,-0.6914,10.4180,0.00,0.00,0.00,1
2.041,-0.0059,0.0527,0.1914,-0.3437,9.7695,0.00,0.00,0.00,1
2.058,0.0039,-0.0879,-1.4180,-0.5742,7.1250,0.00,0.00,0.00,1
2.078,-0.0254,0.0020,0.3828,-0.7266,9.7305,0.00,0.00,0.00,1
2.095,-0.0156,-0.0195,0.1133,-0.4609,9.8047,0.00,0.00,0.00,1
2.112,0.0195,-0.0352,-1.4570,-0.4609,7.1289,0.00,0.00,0.00,1
2.126,-0.0039,0.0117,1.0352,-0.7656,10.9961,0.00,0.00,0.00,1
2.143,0.0000,0.0391,0.8438,-0.1914,9.8086,0.00,0.00,0.00,1
2.161,0.0020,0.0645,0.1523,-0.7656,9.7695,0.00,0.00,0.00,1
2.177,0.0059,-0.0527,-1.6094,-0.1133,6.7031,0.00,0.00,0.00,1
2.194,-0.0156,0.0156,0.6914,-0.5352,10.7695,0.00,0.00,0.00,1
2.212,0.0156,-0.0801,0.4219,-0.3828,9.3828,0.00,0.00,0.00,1
2.228,-0.0234,0.1523,1.6836,-0.3828,11.6406,0.00,0.00,0.00,1
2.245,0.0020,0.0410,-1.2656,-0.2305,7.1680,0.00,0.00,0.00,1
2.264,0.0293,0.0645,-0.5742,-0.4961,8.5000,0.00,0.00,0.00,1
2.282,-0.0059,0.1484,0.8047,-0.6914,10.0039,0.00,0.00,0.00,1
2.296,0.0293,-0.1445,1.3789,-0.5352,10.7305,0.00,0.00,0.00,1
2.314,0.0020,-0.0937,0.4961,-0.6133,9.1953,0.00,0.00,0.00,1
2.332,-0.0078,-0.0078,0.3437,-0.2695,9.6914,0.00,0.00,0.00,1
2.347,0.0098,0.0039,-1.9141,-0.3437,6.0156,0.00,0.00,0.00,1
2.364,-0.0215,0.0215,1.1094,0.1133,10.3437,0.00,0.00,0.00,1
2.381,0.0098,-0.0879,1.0352,-0.8438,9.9219,0.00,0.00,0.00,1
2.398,-0.0312,0.1914,2.4141,-0.4219,11.8008,0.00,0.00,0.00,1
2.415,-0.0078,0.0781,-0.1133,-0.4961,7.9297,0.00,0.00,0.00,1
2.435,0.0293,0.0566,-0.1914,-0.4961,8.6992,0.00,0.00,0.00,1
2.453,-0.0039,0.1133,0.0781,-0.5352,7.9727,0.00,0.00,0.00,1
2.467,0.0156,-0.1426,2.6797,-0.1914,11.8398,0.00,0.00,0.00,1
2.485,0.0000,-0.0156,1.7227,-0.6914,10.4570,0.00,0.00,0.00,1
2.503,-0.0156,0.0508,1.6484,-0.1523,10.3437,0.00,0.00,0.00,1
2.517,0.0059,-0.0859,-1.7227,-0.5742,5.2148,0.00,0.00,0.00,1
2.534,-0.0195,-0.0508,0.7656,0.0391,9.7695,0.00,0.00,0.00,1
2.551,0.0000,-0.0996,1.7617,-0.9570,10.2305,0.00,0.00,0.00,1
2.568,-0.0137,0.1230,2.8359,-0.1523,12.1406,0.00,0.00,0.00,1
2.585,0.0156,0.0059,-0.0391,-0.4961,6.8203,0.00,0.00,0.00,1
2.602,0.0098,0.0410,0.1523,0.1523,9.0430,0.00,0.00,0.00,1
2.619,0.0039,-0.0605,1.3398,-0.7266,9.6484,0.00,0.00,0.00,1
2.638,0.0078,0.0195,-0.1133,-0.8047,7.1641,0.00,0.00,0.00,1
2.654,-0.0020,0.0410,0.4961,0.3437,8.5430,0.00,0.00,0.00,1
2.671,0.0215,0.0469,1.9531,-0.7656,10.8359,0.00,0.00,0.00,1
2.687,-0.0098,-0.0840,2.6055,-0.0781,11.8359,0.00,0.00,0.00,1
2.704,0.0000,-0.1191,-0.5742,-0.3828,6.3594,0.00,0.00,0.00,1
2.723,0.0059,-0.1504,-0.1133,0.2695,7.8555,0.00,0.00,0.00,1
2.738,0.0117,0.1016,1.8789,-0.3828,10.4531,0.00,0.00,0.00,1
2.756,-0.0059,0.1816,3.1406,-0.3047,12.8281,0.00,0.16,0.00,1
2.772,0.0059,0.0723,-0.4961,-0.4609,6.8555,0.00,0.16,0.12,1
2.789,-0.0137,-0.0664,0.1914,-0.0781,8.3555,0.00,0.16,0.12,1
2.808,-0.0020,-0.1133,3.2578,-0.4961,12.7617,0.00,0.16,0.12,1
2.825,0.0156,-0.1289,-0.3828,-0.3828,7.3906,0.04,0.16,0.12,1
2.842,-0.0117,-0.0547,-0.2695,0.0781,7.0117,0.04,0.16,0.12,1
2.857,0.0137,0.1016,1.4570,-0.3828,9.5039,0.04,10.11,0.12,1
2.874,-0.0176,0.1738,4.4062,-0.6914,13.2500,0.04,10.11,11.27,1
2.891,0.0098,0.0430,1.2266,-0.1523,8.3945,0.04,10.11,11.27,1
2.908,-0.0176,-0.0273,-0.2695,-0.8047,7.0859,0.04,10.11,11.27,1
2.926,0.0000,-0.1445,0.7266,-0.1133,7.5469,0.04,12.94,11.27,1
2.942,0.0215,-0.1816,3.6406,-0.7656,12.4492,0.04,12.94,13.61,1
2.964,-0.0293,-0.0762,0.4219,-0.0781,6.7031,0.04,12.94,13.61,1
2.978,-0.0039,0.1406,0.0781,-0.1914,7.0508,0.04,12.94,13.61,1
2.994,-0.0254,0.1914,1.5313,-0.2305,8.8477,0.04,15.51,13.61,1
3.014,-0.0176,0.0859,5.0937,-0.8828,13.9805,0.09,15.51,16.91,1
3.027,-0.0469,-0.0820,1.9922,-0.1914,8.6953,0.09,15.51,16.91,1
3.046,-0.0371,-0.1641,0.5352,-0.3047,6.0156,0.09,18.91,16.91,1
3.063,-0.0195,-0.1836,0.5352,0.3437,7.3164,0.09,18.91,19.50,1
3.078,-0.0469,0.0469,5.1719,-0.8047,12.7930,0.09,18.91,19.50,1
3.095,-0.0234,-0.0508,3.3320,-0.0391,10.8789,0.09,20.93,22.92,1
3.113,-0.0449,-0.0137,1.3789,-1.1875,8.9219,0.09,20.93,22.92,1
3.134,-0.0469,-0.1895,4.2891,-0.8828,11.9141,0.09,23.70,24.05,1
3.146,-0.0488,0.0176,4.2891,-0.8828,11.9141,0.09,23.70,24.05,1
3.167,-0.0371,0.0820,1.6484,-0.2695,7.4687,0.09,23.70,24.05,1
3.184,-0.0469,0.1406,3.9844,-0.3047,12.2969,0.09,25.28,26.69,1
3.197,-0.0762,0.0312,1.8008,-0.4609,7.9336,0.09,25.28,26.69,1
3.214,-0.0742,-0.0254,1.9531,0.2695,8.3555,0.17,27.40,28.14,1
3.231,-0.0488,0.0273,3.7148,-1.3008,9.9648,0.17,27.40,28.14,1
3.248,-0.0879,-0.1504,3.1406,-0.3437,9.8477,0.17,29.03,30.20,1
3.265,-0.1094,0.0566,0.9961,-0.5742,7.2773,0.17,29.03,30.20,1
3.282,-0.0664,0.0098,3.8320,-0.6523,11.1523,0.17,30.63,31.34,1
3.302,-0.0391,-0.0137,1.6836,-0.8047,9.0430,0.17,30.63,33.33,1
3.317,-0.0840,-0.0840,1.9531,-1.2266,8.4258,0.17,31.53,33.33,1
3.333,-0.1016,0.0645,2.9883,0.2695,10.4961,0.17,31.53,33.93,1
3.355,-0.0625,0.0293,3.4844,0.1914,10.9570,0.17,33.81,33.93,1
3.368,-0.0879,0.0020,2.7969,-2.1445,9.8086,0.17,34.61,35.92,1
3.385,-0.1074,0.0039,1.5703,0.0000,8.0430,0.17,34.61,35.92,1
3.403,-0.0508,0.0625,3.3711,-1.6836,11.0312,0.17,35.90,36.70,1
3.418,-0.0664,-0.1699,2.0703,-1.1875,8.4219,0.39,37.13,38.76,1
3.436,-0.0898,0.0059,2.1055,-0.7266,10.0039,0.39,37.13,39.08,1
3.452,-0.0547,0.0312,2.8359,-1.7617,9.0391,0.39,38.95,39.08,1
3.469,-0.0234,-0.1035,3.2930,-0.3828,10.9180,0.39,38.98,40.74,1
3.486,-0.0703,-0.0039,1.6094,-1.4180,9.3086,0.39,38.98,41.50,1
3.503,-0.0820,0.0391,3.6016,-0.5742,10.4141,0.39,41.44,41.50,1
3.524,-0.0234,0.0977,3.7148,-1.4570,10.5352,0.39,42.02,42.76,1
3.538,-0.0664,-0.1113,4.5977,-0.3437,13.5937,0.39,42.02,44.33,1
3.555,-0.0977,0.1641,0.5742,-2.0703,6.4687,0.39,42.96,45.14,1
3.574,-0.0176,0.0156,2.8359,0.8828,9.6133,0.39,44.34,45.14,1
3.588,-0.0508,0.0664,1.6484,-1.6836,8.1953,0.39,45.64,45.48,1
3.605,-0.0898,-0.0137,1.3008,0.2695,8.2344,0.39,45.64,47.79,1
3.622,-0.0547,0.0684,3.0273,-0.5742,10.3477,0.56,45.94,47.92,1
3.642,0.0195,0.0020,3.0273,-2.6055,10.7266,0.56,47.85,49.29,1
3.656,-0.0781,0.0059,1.7227,0.9570,8.2773,0.56,48.33,50.27,1
3.674,-0.0586,0.0059,3.5625,-2.8711,9.8867,0.56,49.99,51.96,1
3.695,0.0098,0.0586,1.3398,-1.9922,8.7734,0.56,49.78,51.96,1
3.707,-0.0410,-0.0840,1.3398,-1.9922,8.7734,0.56,52.37,51.85,1
3.727,-0.0469,-0.0078,2.4883,-1.2266,9.8437,0.56,52.37,53.54,1
3.745,-0.0117,0.0078,1.3789,-1.4180,6.7852,0.56,52.51,53.91,1
3.758,0.0059,-0.0078,3.4492,-0.6133,11.7578,0.56,53.52,56.00,1
3.776,-0.0273,-0.1035,2.5664,-2.5664,9.4648,0.56,53.74,55.63,1
3.792,-0.0117,-0.0684,0.6133,1.6484,6.0859,0.56,56.16,57.05,1
3.809,0.0234,0.0117,4.0977,-1.5703,9.8828,7.52,56.44,58.39,1
3.826,0.0039,0.0137,3.5625,0.8438,10.2695,7.52,58.01,59.96,1
3.843,-0.0020,-0.0762,1.3398,-1.0352,8.3516,7.52,57.90,60.62,1
3.861,0.0000,-0.0488,3.6406,-0.4961,8.1211,7.52,59.83,62.63,1
3.877,0.0156,-0.0293,2.6797,-0.1523,9.2656,7.52,60.81,62.14,1
3.894,0.0098,-0.0137,2.4531,-0.5352,7.6602,7.52,61.23,63.98,1
3.915,-0.0039,-0.1113,1.8398,-2.3359,8.6992,7.52,60.60,65.20,1
3.929,0.0156,0.0254,1.6836,1.5703,7.5859,7.52,64.60,65.11,1
3.945,0.0410,-0.1523,4.0977,-3.1406,9.9609,7.52,63.44,65.11,1
3.962,0.0312,-0.1367,2.6445,0.9961,9.5000,7.52,65.41,67.18,1
3.981,-0.0371,0.1328,2.9883,-1.3008,11.4531,7.52,66.40,69.51,1
3.996,0.0469,0.0859,3.1406,-1.6484,9.0391,7.52,67.20,68.50,1
4.013,0.0371,-0.0645,0.3047,1.5703,6.2031,9.22,69.71,70.96,1
4.031,-0.0195,-0.1426,5.3242,-2.9492,10.2695,9.22,68.42,72.17,1
4.047,0.0918,0.0449,4.1367,1.1094,12.1445,9.22,69.37,72.90,1
4.064,0.0684,0.0449,2.0312,-2.4141,10.9141,9.22,72.74,74.17,1
4.085,-0.0156,0.0527,0.9570,0.1523,7.7734,9.22,72.20,71.64,1
4.102,-0.0488,-0.0176,2.3750,-1.3008,7.0898,9.22,73.83,75.73,1
4.116,0.0820,-0.0332,4.8281,0.8047,13.8281,9.22,72.55,77.27,1
4.135,0.0215,0.0000,2.4883,-4.0977,12.2578,9.22,72.68,76.65,1
4.152,-0.0098,0.0117,1.6836,2.9883,5.7852,9.22,75.98,76.21,1
4.166,0.0879,-0.0312,2.8711,-2.9102,8.0078,9.22,76.97,80.05,1
4.183,0.0625,-0.0293,3.3711,0.2305,10.3867,9.22,77.48,80.01,1
4.202,0.0156,0.0430,0.9961,-0.7266,10.0742,9.22,80.41,79.62,1
4.217,0.0781,0.0508,3.4102,-1.6836,10.0039,10.98,77.91,81.56,1
4.234,0.0664,-0.0684,0.2695,1.6094,6.3242,10.98,80.07,84.18,1
4.255,0.0586,-0.0020,4.4062,0.8438,13.0273,10.98,80.44,84.64,1
4.273,0.0195,0.1562,5.0195,-3.7148,12.6797,10.98,80.94,83.52,1
4.286,0.0723,0.1270,0.3828,1.8398,6.4727,10.98,84.08,85.54,1
4.306,0.0234,-0.0117,0.3047,-1.9531,1.7227,10.98,85.43,85.42,1
4.321,0.0215,0.1016,5.0937,0.4961,13.2539,10.98,83.46,88.53,1
4.336,0.0449,-0.2402,0.9570,-2.5664,8.3516,10.98,85.73,89.54,1
4.353,0.0391,-0.3125,-2.2617,0.7266,6.7852,10.98,88.99,87.50,1
4.372,0.0117,-0.1855,3.3711,-1.7227,11.4570,10.98,88.48,97.05,1
4.387,0.0781,0.2090,7.1641,-0.0391,16.7070,10.98,90.10,96.01,1
4.404,0.0156,0.0781,4.1758,-1.6094,9.2266,10.98,86.90,90.92,1
4.421,0.0156,0.2246,0.4961,1.9922,6.2031,13.11,89.94,94.27,1
4.438,0.0273,-0.1191,2.5664,-1.5313,5.7031,13.11,90.95,95.77,1
4.458,0.0449,-0.1094,8.9648,-2.8711,20.0352,13.11,91.22,95.18,1
4.475,-0.0352,0.5840,-0.7656,0.4961,2.3359,13.11,90.11,98.79,1
4.489,0.0176,0.3945,-3.2578,-0.2695,-7.8945,13.11,92.60,89.89,1
4.506,0.0566,-0.1738,5.2852,-0.3437,17.2383,13.11,93.06,90.34,1
4.523,0.0332,0.1836,4.3281,-2.6055,17.3125,13.11,92.46,98.12,1
4.541,0.0254,0.2949,-0.8828,0.5352,7.7734,13.11,96.11,98.40,1
4.557,0.0117,-0.0410,-1.4180,-0.1523,2.9844,13.11,94.18,103.52,1
4.574,0.0547,-0.2207,-1.7617,-1.7617,5.5195,13.11,96.96,97.59,1
4.591,0.0430,-0.1758,4.8281,-0.1133,14.7812,13.11,98.98,100.84,1
4.608,0.0566,0.0957,3.1016,-2.3750,10.4141,13.11,99.68,104.12,1
4.625,0.0508,0.0762,1.3008,0.3047,6.7461,14.72,102.40,104.79,1
4.645,0.0059,0.1953,0.6133,0.1914,10.5703,14.72,95.61,106.11,1
4.661,0.0293,0.1523,4.7500,0.7266,14.1367,14.72,98.09,104.16,1
4.676,0.0527,0.0410,6.8945,-2.0703,18.2734,14.72,98.99,105.57,1
4.694,0.0566,0.0820,2.8711,0.2305,8.4648,14.72,103.46,103.66,1
4.712,0.0918,-0.3242,-5.4023,1.3789,-8.1211,14.72,102.48,104.84,1
4.727,0.1113,-0.0195,10.9570,-0.2305,20.8359,14.72,103.46,110.24,1
4.744,0.0527,0.2187,2.9102,-0.8828,8.3164,14.72,108.28,107.56,1
4.761,-0.0293,0.2344,-3.6055,-0.1523,-1.2266,14.72,113.62,111.36,1
4.778,0.0586,-0.4473,-5.4766,0.3047,-7.0508,14.72,111.79,114.01,1
4.796,0.0078,-0.3027,8.1211,-0.4609,17.2773,14.72,111.74,112.55,1
4.815,0.0508,-0.0273,4.7891,-1.5313,12.9844,16.33,110.01,114.51,1
4.833,0.0059,-0.0527,-0.4219,-0.0781,5.2812,16.33,113.22,114.61,1
4.846,0.0195,-0.0469,2.8359,1.7617,10.1523,16.33,109.61,116.43,1
4.864,0.0859,-0.0410,2.7187,-1.0352,9.5391,16.33,109.49,118.71,1
4.882,0.0059,-0.0547,0.6523,-1.9922,10.1523,16.33,111.58,117.18,1
4.897,0.0332,-0.1211,3.1016,0.7266,12.3398,16.33,114.22,115.66,1
4.915,0.0664,-0.0605,1.2656,-0.4609,7.5508,16.33,113.01,116.84,1
4.931,-0.0137,-0.0762,1.8008,0.7656,10.0742,16.33,114.71,115.43,1
4.948,0.0078,0.1523,4.0234,0.3828,13.0625,16.33,117.55,115.86,1
4.965,0.0586,-0.0039,1.9922,-0.8438,7.7773,16.33,114.53,119.83,1
4.986,-0.0430,0.0020,3.7539,-0.5742,10.9531,16.33,114.77,118.33,1
4.999,-0.0371,0.0605,3.7539,-0.5742,10.9531,16.33,116.97,120.60,1
5.018,0.0195,-0.0020,1.8398,-0.1914,8.9609,17.82,117.50,123.82,1
5.035,-0.0430,0.0742,3.3320,-0.9570,10.7969,17.82,118.78,121.04,1
5.052,-0.0820,-0.1035,2.0312,-0.8438,7.5078,17.82,118.43,124.24,1
5.067,-0.0059,0.1445,0.9961,-1.9922,7.1641,17.82,121.11,126.49,1
5.084,-0.0137,0.1211,2.9102,0.7266,9.3437,17.82,123.73,127.75,1
5.101,-0.0879,0.0566,3.2578,-0.6133,10.3437,17.82,120.50,131.79,1
5.118,-0.0547,-0.0293,0.1133,-1.4570,7.0117,17.82,125.94,130.11,1
5.135,-0.0957,-0.0840,2.2617,-0.3047,10.2695,17.82,125.31,130.26,1
5.153,-0.0918,0.1582,3.9453,-1.4922,10.8359,17.82,128.40,133.60,1
5.169,-0.0293,-0.2559,-0.8828,-1.9141,5.7031,17.82,131.51,130.26,1
5.189,-0.0625,-0.1543,4.6719,-1.1875,13.1406,17.82,127.36,133.78,1
5.205,-0.0605,-0.2168,2.9102,-1.3008,10.0742,17.82,128.93,132.49,1
