t_s,gyro_x_rads,gyro_y_rads,raw_ax_mps2,raw_ay_mps2,raw_az_mps2,speed_kmh,hall_f_hz,hall_r_hz,gps_fix
0.483,0.0156,-0.0566,-1.0352,-0.6133,8.2383,0.02,0.00,0.00,1
0.499,-0.0020,-0.0527,-0.1914,-0.4219,9.8867,0.02,0.00,0.00,1
0.514,-0.0059,-0.0195,0.0391,-0.5742,9.7695,0.02,0.00,0.00,1
0.532,-0.0156,-0.0098,-0.1523,-0.4961,9.5820,0.02,0.00,0.00,1
0.550,0.0000,-0.0176,-0.1914,-0.4609,9.5000,0.02,0.00,0.00,1
0.565,-0.0195,0.0703,-0.0391,-0.8438,9.1211,0.02,0.00,0.00,1
0.582,-0.0176,0.0273,0.1914,-0.1914,9.8047,0.02,0.00,0.00,1
0.599,-0.0137,-0.0371,-0.0391,-0.3437,9.5430,0.02,0.00,0.00,1
0.616,-0.0195,-0.0117,0.3437,-0.4609,10.0742,0.02,0.00,0.00,1
0.633,-0.0176,-0.0078,-0.7656,-0.1914,8.1211,0.02,0.00,0.00,1
0.652,-0.0352,0.0781,-0.7266,-0.7656,8.1172,0.02,0.00,0.00,1
0.672,-0.0430,0.0391,0.8047,-0.2305,10.3047,0.06,0.00,0.00,1
0.685,-0.0273,-0.0117,-0.0391,-0.3437,9.1211,0.06,0.00,0.00,1
0.703,-0.0273,0.0117,0.6914,-0.6133,9.8086,0.06,0.00,0.00,1
0.719,-0.0195,-0.0176,0.0781,-0.4219,9.1562,0.06,0.00,0.00,1
0.735,-0.0410,-0.0312,0.6914,-0.5352,10.0000,0.06,0.00,0.00,1
0.753,-0.0156,-0.0547,-0.7656,-0.6914,7.6289,0.06,0.00,0.00,1
0.770,-0.0234,-0.0039,0.3437,-0.5352,9.2305,0.06,0.00,0.00,1
0.786,-0.0371,-0.0391,0.0000,-0.8047,8.9609,0.06,0.00,0.00,1
0.803,-0.0254,-0.0527,0.5742,-0.9570,9.5391,0.06,0.00,0.00,1
0.820,-0.0215,-0.0508,0.5742,-0.8047,9.4219,0.06,0.00,0.00,1
0.841,0.0059,-0.0898,0.0781,-0.6914,8.5781,0.06,0.00,0.00,1
0.856,-0.0352,0.0273,0.5352,-0.4961,9.3477,0.06,0.00,0.00,1
0.872,-0.0137,-0.0430,0.6914,-0.8047,9.6914,0.06,0.00,0.00,1
0.889,-0.0078,-0.0469,0.0000,-0.5352,9.0039,0.06,0.00,0.00,1
0.905,-0.0020,-0.0156,0.6914,-0.3437,9.8437,0.06,0.00,0.00,1
0.922,-0.0020,-0.0078,0.0000,-1.1094,8.6172,0.06,0.00,0.00,1
0.940,-0.0156,-0.0117,1.1094,-0.6133,10.7969,0.06,0.00,0.00,1
0.956,-0.0137,0.0117,0.4219,-0.6914,9.7656,0.06,0.00,0.00,1
0.973,-0.0176,0.0156,0.8438,-0.7656,10.2695,0.06,0.00,0.00,1
0.990,-0.0039,0.0020,0.4219,-0.5352,9.7266,0.06,0.00,0.00,1
1.007,-0.0254,0.0566,0.9180,-0.5352,10.0742,0.06,0.00,0.00,1
1.026,-0.0195,0.0332,0.2305,-0.4219,9.8867,0.06,0.00,0.00,1
1.043,-0.0078,0.0000,0.4961,-0.8828,9.6094,0.06,0.00,0.00,1
1.060,-0.0117,0.0059,-0.0391,-0.5742,9.1562,0.07,0.00,0.00,1
1.075,-0.0039,0.0000,0.0781,-0.7266,9.2656,0.07,0.00,0.00,1
1.092,-0.0156,0.0781,0.2305,-0.9180,9.2695,0.07,0.00,0.00,1
1.111,-0.0195,0.0566,0.6523,-0.3437,10.0312,0.07,0.00,0.00,1
1.126,-0.0098,0.0098,0.2305,-0.4219,9.3047,0.07,0.00,0.00,1
1.143,-0.0078,0.0293,0.4961,-0.8047,9.8437,0.07,0.00,0.00,1
1.160,0.0039,0.0059,-0.2695,-0.4609,8.8477,0.07,0.00,0.00,1
1.182,-0.0195,0.0586,-0.9961,-1.1875,8.3125,0.07,0.00,0.00,1
1.200,-0.0234,0.0469,0.5352,-0.4961,10.8008,0.07,0.00,0.00,1
1.213,-0.0117,0.0332,0.4609,-0.4609,10.0312,0.07,0.00,0.00,1
1.231,-0.0156,0.0527,0.3047,-0.6133,10.3437,0.07,0.00,0.00,1
1.245,-0.0176,0.0332,0.0000,-0.5742,9.6523,0.07,0.00,0.00,1
1.263,-0.0234,0.0332,0.6523,-0.8047,10.4961,0.04,0.00,0.00,1
1.279,-0.0020,0.0156,-0.4961,-0.9570,8.8125,0.04,0.00,0.00,1
1.296,-0.0098,0.0176,-0.3828,-0.7266,9.4648,0.04,0.00,0.00,1
1.313,-0.0039,0.0039,-0.4961,-0.9180,8.6953,0.04,0.00,0.00,1
1.330,-0.0137,0.0117,-0.7266,-0.4219,8.3164,0.04,0.00,0.00,1
1.353,-0.0254,0.0391,0.0000,-0.9961,9.5039,0.04,0.00,0.00,1
1.364,0.0176,-0.0352,0.0000,-0.9961,9.5039,0.04,0.00,0.00,1
1.383,-0.0059,-0.0391,0.1133,-0.8047,9.6133,0.04,0.00,0.00,1
1.403,-0.0117,-0.0273,0.1523,-0.9570,9.1953,0.04,0.00,0.00,1
1.415,0.0000,0.0723,-0.6523,-0.5742,8.1172,0.04,0.00,0.00,1
1.433,0.0059,0.0078,0.0000,-0.6133,9.2305,0.04,0.00,0.00,1
1.449,0.0195,-0.0293,-0.6914,-1.0352,8.0117,0.04,0.00,0.00,1
1.466,0.0117,-0.0059,0.5742,-0.3047,9.9219,0.02,0.00,0.00,1
1.483,0.0098,0.0352,0.1523,-0.5352,9.2305,0.02,0.00,0.00,1
1.500,-0.0059,0.0430,0.4609,-0.6914,9.2266,0.02,0.00,0.00,1
1.519,0.0059,0.0078,-0.1914,-0.3828,8.8164,0.02,0.00,0.00,1
1.534,-0.0156,0.0215,0.2305,-0.4961,9.9609,0.02,0.00,0.00,1
1.551,-0.0039,-0.0137,-1.1875,-0.8047,7.5508,0.02,0.00,0.00,1
1.573,-0.0059,0.0156,0.1523,-0.4219,9.0000,0.02,0.00,0.00,1
1.586,-0.0117,-0.0527,0.6133,-0.6133,10.1094,0.02,0.00,0.00,1
1.603,-0.0234,-0.0117,0.2695,-0.5742,9.3828,0.02,0.00,0.00,1
1.621,-0.0371,0.0391,0.5742,-0.6914,10.2305,0.02,0.00,0.00,1
1.636,0.0059,-0.0410,-0.7656,-0.4961,8.1562,0.02,0.00,0.00,1
1.653,-0.0195,-0.0547,-0.1133,-0.5352,9.5039,0.02,0.00,0.00,1
1.670,-0.0195,-0.0273,0.0781,-0.7656,9.3437,0.02,0.00,0.00,1
1.689,-0.0176,-0.0059,-0.1523,-0.6523,9.1602,0.02,0.00,0.00,1
1.704,-0.0176,-0.0039,0.3047,-0.6914,9.8477,0.02,0.00,0.00,1
1.721,0.0059,-0.0703,-0.2695,-1.1875,8.8477,0.02,0.00,0.00,1
1.743,-0.0215,-0.0059,0.0391,-0.4961,9.3867,0.02,0.00,0.00,1
1.760,-0.0176,0.0215,0.5352,-0.8828,9.9219,0.02,0.00,0.00,1
1.773,-0.0195,-0.0156,0.0000,-0.6523,9.4648,0.02,0.00,0.00,1
1.792,-0.0293,0.0098,0.4961,-0.8438,10.1484,0.02,0.00,0.00,1
1.806,-0.0059,0.0059,-0.8438,-0.8047,8.0117,0.02,0.00,0.00,1
1.823,-0.0215,-0.0215,-0.0781,-0.4961,9.8477,0.02,0.00,0.00,1
1.840,-0.0137,0.0059,0.4219,-0.9570,9.6523,0.02,0.00,0.00,1
1.859,-0.0137,0.0215,-0.4219,-0.6523,8.9609,0.02,0.00,0.00,1
1.874,-0.0078,-0.0078,-0.0781,-0.7656,9.5000,0.02,0.00,0.00,1
1.891,0.0078,-0.0723,-0.5352,-1.1094,8.5000,0.02,0.00,0.00,1
1.909,-0.0078,-0.0195,0.5352,-0.4609,10.1914,0.02,0.00,0.00,1
1.925,-0.0117,-0.0117,0.3828,-0.6133,9.9219,0.02,0.00,0.00,1
1.944,-0.0156,0.0000,-0.2305,-0.7266,9.3086,0.02,0.00,0.00,1
1.962,-0.0137,0.0039,0.2305,-0.7266,9.9258,0.02,0.00,0.00,1
1.976,-0.0059,0.0566,-1.2266,-0.8047,7.6953,0.02,0.00,0.00,1
1.993,-0.0195,0.0176,0.0391,-0.5352,9.9219,0.02,0.00,0.00,1
2.010,-0.0059,-0.0020,0.0391,-1.0352,9.5430,0.02,0.00,0.00,1
2.029,-0.0039,0.0137,-0.2305,-0.9180,9.2266,0.02,0.00,0.00,1
2.044,0.0098,0.0078,-0.3047,-0.8438,9.0781,0.02,0.00,0.00,1
2.061,0.0156,-0.0254,-0.2695,-1.0352,8.8867,0.02,0.00,0.00,1
2.080,-0.0059,-0.0312,0.2305,-0.3828,9.5000,0.02,0.00,0.00,1
2.095,-0.0020,0.0078,0.0000,-0.6523,9.3047,0.02,0.00,0.00,1
2.116,0.0078,0.0254,-0.4219,-0.7656,8.8867,0.02,0.00,0.00,1
2.133,0.0176,-0.0137,-0.1523,-0.6914,9.0781,0.02,0.00,0.00,1
2.149,0.0273,-0.0625,-0.9961,-0.9570,7.7734,0.02,0.00,0.00,1
2.163,0.0039,0.0098,0.6523,-0.4609,10.2305,0.02,0.00,0.00,1
2.181,0.0117,0.0215,0.4609,-0.7656,10.0000,0.02,0.00,0.00,1
2.199,0.0156,0.0410,0.8438,-1.1094,10.4961,0.02,0.00,0.00,1
2.214,0.0098,-0.0059,-0.3437,-0.6133,8.6953,0.02,0.00,0.00,1
2.231,-0.0039,0.0371,0.1523,-0.5352,9.5430,0.02,0.00,0.00,1
2.250,0.0039,0.0000,-1.3789,-0.6914,7.2383,0.02,0.00,0.00,1
2.265,0.0020,-0.0547,0.4609,-0.4219,9.9258,0.02,0.00,0.00,1
2.282,0.0039,-0.0312,0.3437,-0.7266,9.6914,0.02,0.00,0.00,1
2.302,0.0078,-0.0137,0.0000,-0.5352,9.0820,0.02,0.00,0.00,1
2.319,-0.0098,0.0488,0.5352,-0.7266,10.1094,0.02,0.00,0.00,1
2.333,0.0195,-0.0527,-0.4609,-0.4961,8.5430,0.02,0.00,0.00,1
2.351,-0.0020,-0.0430,0.1914,-0.7266,10.1875,0.02,0.00,0.00,1
2.367,-0.0039,0.0098,0.2305,-0.9570,9.9609,0.02,0.00,0.00,1
2.384,0.0039,0.0137,-0.5352,-0.5352,8.6211,0.02,0.00,0.00,1
2.401,0.0059,-0.0137,-0.1914,-0.5742,9.2305,0.02,0.00,0.00,1
2.419,0.0215,-0.0801,-0.2305,-0.9570,8.7344,0.02,0.00,0.00,1
2.435,-0.0176,0.0586,0.7656,-0.3047,10.3477,0.02,0.00,0.00,1
2.452,0.0020,-0.0020,0.2695,-0.7656,9.8437,0.00,0.00,0.00,1
2.473,0.0000,-0.0059,-0.5742,-0.6133,8.4609,0.00,0.00,0.00,1
2.491,-0.0020,-0.0195,0.1133,-0.5742,9.6875,0.00,0.00,0.00,1
2.504,0.0000,0.0645,-1.3008,-0.9180,7.5508,0.00,0.00,0.00,1
2.521,-0.0137,0.0508,0.5352,-0.4609,10.2305,0.00,0.00,0.00,1
2.540,0.0020,0.0117,0.2305,-1.0742,9.7656,0.00,0.00,0.00,1
2.554,0.0039,0.0273,-0.2695,-0.5742,9.0000,0.00,0.00,0.00,1
2.571,0.0156,-0.0234,-0.3828,-0.4609,8.5430,0.00,0.00,0.00,1
2.589,0.0078,-0.0098,0.3437,-0.5742,9.7266,0.00,0.00,0.00,1
2.605,0.0059,-0.0410,-0.0781,-0.3047,9.0000,0.00,0.00,0.00,1
2.622,-0.0059,0.0352,0.3047,-0.7266,9.8086,0.00,0.00,0.00,1
2.640,0.0000,0.0547,-0.0781,-0.9961,9.4219,0.00,0.00,0.00,1
2.656,-0.0117,-0.0312,-0.7266,-0.7266,8.2383,0.00,0.00,0.00,1
2.676,-0.0234,-0.0078,-0.0781,-0.9180,8.8867,0.00,0.00,0.00,1
2.693,-0.0039,-0.0391,0.9961,-0.3047,10.4961,0.00,0.00,0.00,1
2.707,-0.0195,-0.0293,0.4609,-0.7266,9.9219,0.00,0.00,0.00,1
2.724,-0.0117,-0.0273,0.3047,-1.0352,9.8086,0.00,0.00,0.00,1
2.742,-0.0098,-0.0215,-0.5352,-0.6133,8.2773,0.00,0.00,0.00,1
2.759,-0.0137,0.0098,0.2695,-0.6523,10.1094,0.00,0.00,0.00,1
2.775,0.0078,-0.0293,-0.9570,-0.8047,7.8945,0.00,0.00,0.00,1
2.793,-0.0156,-0.0312,0.5742,-0.2695,10.5352,0.00,0.00,0.00,1
2.810,-0.0078,-0.0469,0.0000,-0.4961,9.5820,0.00,0.00,0.00,1
2.826,-0.0098,0.0723,0.9180,-0.8828,10.4531,0.00,0.00,0.00,1
2.846,0.0078,0.0020,0.5742,-0.8438,10.3828,0.00,0.00,0.00,1
2.863,0.0156,-0.0488,-1.0742,-0.9180,7.6602,0.00,0.00,0.00,1
2.881,-0.0156,-0.0586,-0.1914,-0.6133,9.4258,0.00,0.00,0.00,1
2.894,-0.0020,0.0391,-0.6523,-0.6914,8.9609,0.00,0.00,0.00,1
2.911,-0.0098,0.0371,-0.4219,-0.6133,8.8164,0.00,0.00,0.00,1
2.929,0.0000,-0.0039,0.2305,-0.5352,9.8828,0.00,0.00,0.00,1
2.945,-0.0176,0.0605,0.3828,-0.9961,9.7305,0.00,0.00,0.00,1
2.963,-0.0137,0.0410,0.3828,-0.4219,9.6875,0.00,0.00,0.00,1
2.980,-0.0137,-0.0098,-0.1523,-0.8047,9.4258,0.00,0.00,0.00,1
2.996,-0.0078,0.0117,0.3047,-0.9570,9.5781,0.00,0.00,0.00,1
3.013,-0.0039,-0.0078,-0.5352,-0.4961,8.4219,0.00,0.00,0.00,1
3.033,-0.0078,0.0742,-0.9570,-0.9570,7.8555,0.00,0.00,0.00,1
3.051,-0.0156,0.0508,0.3437,-0.4961,10.3867,0.00,0.00,0.00,1
3.065,-0.0098,0.0273,0.0781,-0.7656,9.2695,0.00,0.00,0.00,1
3.082,-0.0098,0.0195,0.1523,-0.8047,9.5000,0.00,0.00,0.00,1
3.100,0.0059,-0.0254,-0.2305,-0.7266,9.1992,0.00,0.00,0.00,1
3.115,-0.0195,-0.0195,0.7656,-0.7266,10.4570,0.00,0.00,0.00,1
3.132,0.0039,-0.0527,-0.6914,-0.6523,8.1172,0.00,0.00,0.00,1
3.150,-0.0039,0.0469,-0.1133,-0.6914,9.5781,0.00,0.00,0.00,1
3.166,-0.0117,-0.0215,-0.3047,-0.8047,8.9648,0.00,0.00,0.00,1
3.183,-0.0156,-0.0273,-0.1914,-0.7656,8.9648,0.00,0.00,0.00,1
3.203,-0.0176,-0.0234,0.3437,-1.0352,9.6484,0.00,0.00,0.00,1
3.217,0.0039,0.0000,0.3437,-1.0352,9.6484,0.00,0.00,0.00,1
3.234,-0.0137,-0.0117,0.1133,-0.8828,9.5039,0.00,0.00,0.00,1
3.253,-0.0039,-0.0371,0.2305,-0.9180,9.3086,0.00,0.00,0.00,1
3.270,-0.0098,-0.0234,-0.4219,-0.6523,8.7344,0.00,0.00,0.00,1
3.285,0.0137,-0.0078,0.2305,-0.6133,9.5391,0.00,0.00,0.00,1
3.303,0.0176,-0.0176,-0.4609,-1.1094,8.3555,0.00,0.00,0.00,1
3.320,-0.0137,-0.0254,0.6914,-0.4609,10.3828,0.00,0.00,0.00,1
3.336,0.0039,0.0527,0.4609,-0.7266,9.6484,0.00,0.00,0.00,1
3.353,0.0000,0.0762,0.9961,-0.9961,10.4922,0.00,0.00,0.00,1
3.370,0.0215,0.0078,-0.2695,-0.6133,8.5039,0.00,0.00,0.00,1
3.387,-0.0117,-0.0039,0.3437,-0.6523,10.2305,0.00,0.00,0.00,1
3.406,0.0156,-0.0352,0.2695,-0.4961,10.0742,0.00,0.00,0.00,1
3.423,0.0059,0.0605,0.0781,-0.6523,9.3047,0.00,0.00,0.00,1
3.440,0.0039,0.0723,0.6914,-0.9180,10.3086,0.00,0.00,0.00,1
3.455,-0.0039,-0.0273,-0.1914,-0.6133,9.0781,0.00,0.00,0.00,1
3.472,-0.0039,-0.0273,0.6914,-0.7266,10.5703,0.00,0.00,0.00,1
3.490,0.0117,-0.0547,-1.4180,-0.6914,7.3125,0.00,0.00,0.00,1
3.506,-0.0137,-0.0059,0.0781,-0.5742,9.5000,0.00,0.00,0.00,1
3.524,-0.0020,-0.0391,-0.4219,-0.7656,9.0039,0.00,0.00,0.00,1
3.541,-0.0020,-0.0195,0.4219,-0.8438,9.8086,0.00,0.00,0.00,1
3.562,-0.0117,0.0039,0.4961,-0.9961,10.0039,0.00,0.00,0.00,1
3.576,0.0176,-0.0117,0.0781,-0.4961,9.3867,0.00,0.00,0.00,1
3.593,-0.0039,-0.0293,-0.1523,-0.6914,9.0781,0.00,0.00,0.00,1
3.610,0.0039,-0.0195,0.3828,-0.8828,9.5820,0.00,0.00,0.00,1
3.625,-0.0059,0.0098,-0.3437,-0.6133,8.8867,0.00,0.00,0.00,1
3.642,0.0039,-0.0020,0.3828,-0.5352,9.9219,0.00,0.00,0.00,1
3.660,0.0254,-0.0742,-1.1484,-1.1094,7.6992,0.02,0.00,0.00,1
3.676,-0.0078,0.0508,0.5352,-0.4609,9.9648,0.02,0.00,0.00,1
3.693,0.0117,-0.0527,-0.2305,-0.9570,9.1562,0.02,0.00,0.00,1
3.710,0.0020,-0.0254,-0.2305,-0.7266,8.9609,0.02,0.00,0.00,1
3.727,0.0078,-0.0078,0.3828,-0.4219,9.8437,0.02,0.00,0.00,1
3.744,0.0176,-0.0508,-0.4609,-1.1094,8.4258,0.02,0.00,0.00,1
3.763,-0.0020,0.0195,-0.4609,-0.8828,8.2773,0.02,0.00,0.00,1
3.784,-0.0078,0.0273,-0.4609,-0.8828,8.8477,0.02,0.00,0.00,1
3.796,0.0098,-0.0176,0.9570,-0.3437,10.8359,0.02,0.00,0.00,1
3.813,0.0059,-0.0176,-0.8047,-1.1875,7.7773,0.02,0.00,0.00,1
3.829,-0.0117,0.0273,0.7266,-0.1914,10.6875,0.02,0.00,0.00,1
3.846,0.0293,-0.0977,0.5352,-1.0352,9.4219,0.02,0.00,0.00,1
3.863,0.0039,-0.0625,-0.6914,-0.7266,8.4609,0.02,0.00,0.00,1
3.880,-0.0254,0.0254,0.3828,-0.4609,9.5430,0.02,0.00,0.00,1
3.899,-0.0254,0.0195,-0.1133,-1.0742,8.6992,0.02,0.00,0.00,1
3.914,0.0078,-0.0625,0.1523,-0.3828,9.6094,0.02,0.00,0.00,1
3.931,-0.0273,-0.0703,0.5352,-1.0352,9.6484,0.02,0.00,0.00,1
3.953,-0.0234,-0.0293,-0.8438,-1.0352,7.7734,0.02,0.00,0.00,1
3.966,0.0234,0.0254,0.3437,0.0391,9.8047,0.02,0.00,0.00,1
3.982,-0.0117,0.0234,0.5352,-1.0742,9.6133,0.02,0.00,0.00,1
4.000,-0.0195,-0.0039,0.5352,-0.4219,10.0000,0.02,0.00,0.00,1
4.016,0.0195,0.0117,-0.8047,-0.7656,7.8906,0.02,0.00,0.00,1
4.033,0.0039,0.0176,0.8047,-0.8438,10.6523,0.02,0.00,0.00,1
4.050,0.0020,0.0625,0.3437,-0.4961,9.4648,0.02,0.00,0.00,1
4.067,0.0000,-0.0371,-0.4609,-1.1484,8.7344,0.02,0.00,0.00,1
4.085,-0.0039,0.0039,0.0391,-0.5352,9.0039,0.02,0.00,0.00,1
4.101,-0.0078,0.0098,0.3047,-1.3008,9.8477,0.02,0.00,0.00,1
4.123,0.0020,0.0117,-0.5352,-1.1484,8.5000,0.02,0.00,0.00,1
4.140,0.0059,0.0605,1.1094,-0.4219,10.6914,0.02,0.00,0.00,1
4.153,-0.0078,-0.0234,-0.5352,-1.2656,8.3906,0.02,0.00,0.00,1
4.171,-0.0195,0.0352,0.3047,-0.1133,9.7266,0.02,0.00,0.00,1
4.186,0.0156,0.0410,-0.0781,-1.0352,8.9648,0.02,0.00,0.00,1
4.203,-0.0059,0.0195,0.8828,-0.3437,10.5312,0.02,0.00,0.00,1
4.220,-0.0020,-0.0547,-0.8438,-0.7656,7.4687,0.02,0.00,0.00,1
4.239,-0.0117,0.0059,0.6523,-0.3828,10.3477,0.02,0.00,0.00,1
4.254,0.0156,0.0332,0.3828,-0.6914,9.6523,0.02,0.00,0.00,1
4.271,-0.0020,0.0605,-0.1523,-0.7656,9.1172,0.02,0.00,0.00,1
4.293,0.0020,-0.0371,0.0781,-1.3008,9.6133,0.02,0.00,0.00,1
4.305,0.0059,-0.0137,0.0781,-1.3008,9.6133,0.02,0.00,0.00,1
4.323,0.0156,0.0234,-0.1914,-1.2656,9.2305,0.02,0.00,0.00,1
4.344,0.0020,0.0547,0.6133,-0.1523,10.3867,0.02,0.00,0.00,1
4.356,0.0000,0.0293,-0.6523,-1.3008,8.0391,0.02,0.00,0.00,1
4.373,0.0078,-0.0195,0.2305,0.0000,10.0000,0.02,0.00,0.00,1
4.390,0.0098,0.0254,0.2695,-1.1094,9.6523,0.02,0.00,0.00,1
4.407,-0.0156,-0.0527,-0.2305,-0.3437,9.3437,0.02,0.00,0.00,1
4.424,-0.0039,0.0254,-0.4219,-0.7656,8.6211,0.02,0.00,0.00,1
4.441,0.0059,-0.0039,0.1914,-0.9180,10.0703,0.02,0.00,0.00,1
4.459,0.0195,0.0332,-0.1523,-0.7266,9.3867,0.04,0.00,0.00,1
4.475,-0.0078,-0.0488,-0.5352,-1.0742,8.7734,0.04,0.00,0.00,1
4.496,-0.0020,0.0195,-0.8828,-1.1484,8.1992,0.04,0.00,0.00,1
4.514,0.0059,0.0078,0.0781,0.1133,10.0312,0.04,0.00,0.00,1
4.526,-0.0039,-0.0176,0.3828,-1.1875,9.5820,0.04,0.00,0.00,1
4.543,-0.0137,-0.0586,0.0000,-0.3047,9.7266,0.04,0.00,0.00,1
4.560,-0.0078,0.0273,-0.4219,-0.8438,8.6172,0.04,0.00,0.00,1
4.579,0.0000,-0.0020,0.0781,-0.5742,9.7695,0.04,0.00,0.00,1
4.594,-0.0098,-0.0078,-0.3437,-0.7656,9.2695,0.04,0.00,0.00,1
4.612,-0.0176,-0.0586,-0.3828,-0.9180,8.7383,0.04,0.00,0.00,1
4.629,-0.0137,0.0410,0.6133,-0.2695,10.5742,0.04,0.00,0.00,1
4.645,0.0059,-0.0059,-0.6523,-1.2656,8.1992,0.04,0.00,0.00,1
4.662,-0.0234,0.0430,0.3828,-0.0391,10.2305,0.04,0.00,0.00,1
4.683,-0.0273,-0.0176,-0.6914,-0.3437,8.4258,0.04,0.00,0.00,1
4.700,-0.0117,0.0215,0.3437,-0.4609,10.0742,0.04,0.00,0.00,1
4.713,-0.0137,0.0059,-0.6133,-1.0352,8.3125,0.04,0.00,0.00,1
4.732,-0.0293,0.0547,0.6914,-0.2695,10.3086,0.04,0.00,0.00,1
4.747,0.0098,-0.0742,0.7656,-1.1484,10.3477,0.04,0.00,0.00,1
4.764,-0.0254,-0.0605,-0.5742,-0.5352,8.4609,0.04,0.00,0.00,1
4.781,-0.0508,0.0312,0.1914,-0.4219,9.8477,0.04,0.00,0.00,1
4.800,-0.0234,0.0156,-1.1875,-1.0352,7.6289,0.04,0.00,0.00,1
4.815,-0.0215,0.0098,0.3047,-0.4609,10.3828,0.04,0.00,0.00,1
4.832,-0.0293,0.0840,0.4961,-0.9961,10.0039,0.04,0.00,0.00,1
4.853,-0.0078,0.0234,0.4609,-0.4609,10.3867,0.04,0.00,0.00,1
4.871,0.0098,0.0020,-0.9180,-1.3008,7.7773,0.04,0.00,0.00,1
4.884,-0.0273,-0.0195,0.5352,-0.5742,10.7266,0.04,0.00,0.00,1
4.902,-0.0098,0.0078,-0.1133,-0.8828,9.4219,0.04,0.00,0.00,1
4.920,0.0000,-0.0273,-0.3047,-0.8438,8.7734,0.04,0.00,0.00,1
4.934,-0.0078,0.0391,0.8047,-0.6133,10.6523,0.04,0.00,0.00,1
4.951,-0.0117,0.0840,0.0781,-1.1484,9.2695,0.04,0.00,0.00,1
4.970,-0.0039,0.0566,0.1133,-0.5742,9.1172,0.04,0.00,0.00,1
4.985,-0.0039,0.0273,-0.1133,-0.8438,9.5430,0.04,0.00,0.00,1
5.002,-0.0059,0.0391,0.8828,-0.9961,9.8047,0.04,0.00,0.00,1
5.019,0.0215,0.0117,0.0000,-0.6914,9.1562,0.04,0.00,0.00,1
5.036,-0.0156,0.0508,0.4961,-1.0742,10.2266,0.04,0.00,0.00,1
5.053,0.0078,0.0391,0.6523,-0.9180,10.1484,0.04,0.00,0.00,1
5.073,0.0176,0.0254,-0.0391,-0.9570,9.1953,0.04,0.00,0.00,1
5.087,0.0098,0.0430,0.2695,-0.7266,8.5430,0.04,0.00,0.00,1
5.104,0.0254,0.0410,0.7656,-0.8438,10.3828,0.04,0.00,0.00,1
5.121,0.0176,0.0781,0.3047,-0.9961,8.7734,0.04,0.00,0.00,1
5.140,0.0098,0.0566,1.7227,-0.7656,10.7266,0.04,0.00,0.00,1
5.155,0.0215,0.0312,0.3047,-0.5352,9.1172,0.04,0.00,0.00,1
