t_s,roll_deg,pitch_rv_deg,pitch_game_deg,pitch_comp_deg,gyro_y_rads,raw_ax_mps2,raw_ax_filt_mps2,raw_ay_mps2,raw_az_mps2,speed_kmh,hall_f_hz,hall_r_hz,gps_fix
0.342,-4.43,-0.37,-0.46,0.08,0.0547,0.9961,0.3043,-0.7266,10.3477,0.15,0.00,0.00,1
0.343,-4.43,-0.37,-0.46,0.08,0.0547,0.9961,0.3043,-0.7266,10.3477,0.15,0.00,0.00,1
0.353,-4.43,-0.37,-0.46,0.05,-0.0566,-0.4609,0.2940,-0.7266,8.3516,0.15,0.00,0.00,1
0.402,-4.43,-0.37,-0.54,0.05,-0.0059,-0.2305,0.0524,-0.9180,8.7734,0.15,0.00,0.00,1
0.433,-4.43,-0.37,-0.56,0.10,-0.0352,0.6523,0.1820,-0.8047,9.8086,0.15,0.00,0.00,1
0.433,-4.43,-0.37,-0.56,0.10,-0.0352,0.6523,0.1820,-0.8047,9.8086,0.02,0.00,0.00,1
0.453,-4.43,-0.37,-0.60,0.03,-0.0605,0.1133,0.2230,-0.6914,9.0391,0.02,0.00,0.00,1
0.453,-4.43,-0.37,-0.60,0.03,-0.0605,0.1133,0.2230,-0.6914,9.0391,0.02,0.00,0.00,1
0.483,-4.43,-0.37,-0.64,-0.02,0.0000,0.2695,0.2885,-1.0742,9.6133,0.02,0.00,0.00,1
0.483,-4.43,-0.37,-0.64,-0.02,0.0000,0.2695,0.2885,-1.0742,9.6133,0.02,0.00,0.00,1
0.493,-4.43,-0.37,-0.64,-0.03,-0.0098,-0.3828,0.2334,-0.8828,8.5820,0.02,0.00,0.00,1
0.513,-4.43,-0.37,-0.66,-0.02,0.0273,-0.0391,0.0994,-0.9961,9.3047,0.02,0.00,0.00,1
0.542,-4.43,-0.37,-0.71,0.01,-0.0645,0.5742,0.1806,-0.6133,9.8828,0.02,0.00,0.00,1
0.543,-4.43,-0.37,-0.71,0.01,-0.0645,0.5742,0.1806,-0.6133,9.8828,0.02,0.00,0.00,1
0.573,-4.43,-0.37,-0.74,-0.03,0.0117,0.6914,0.3806,-1.0352,9.7695,0.02,0.00,0.00,1
0.593,-4.43,-0.37,-0.75,-0.04,-0.0078,-0.0391,0.3249,-0.8828,8.8867,0.02,0.00,0.00,1
0.613,-4.43,-0.37,-0.77,-0.09,-0.0449,-0.4609,0.1996,-1.3398,8.2383,0.02,0.00,0.00,1
0.622,-4.43,-0.37,-0.77,-0.16,-0.0566,-0.4609,0.0982,-1.3398,8.2383,0.02,0.00,0.00,1
0.633,-4.43,-0.37,-0.77,-0.17,-0.0059,0.2305,0.0676,-0.8047,9.6094,0.06,0.00,0.00,1
0.653,-4.43,-0.37,-0.85,-0.19,-0.0352,0.3047,0.1396,-0.8438,10.0000,0.06,0.00,0.00,1
0.683,-4.85,-0.85,-0.85,-0.16,0.0234,0.1914,0.2426,-0.9180,9.1172,0.06,0.00,0.00,1
0.692,-4.85,-0.85,-0.85,-0.21,-0.0273,0.5352,0.2623,-0.9570,10.0742,0.06,0.00,0.00,1
0.693,-4.85,-0.85,-0.85,-0.21,-0.0273,0.5352,0.2623,-0.9570,10.0742,0.06,0.00,0.00,1
0.712,-4.85,-0.85,-0.85,-0.21,-0.0430,-0.9961,0.2172,-1.1875,7.7344,0.06,0.00,0.00,1
0.733,-4.85,-0.85,-0.92,-0.22,-0.0176,0.3047,0.0914,-0.9570,9.6133,0.06,0.00,0.00,1
0.763,-4.82,-0.95,-0.94,-0.19,0.0332,0.4609,0.1656,-1.2266,9.7305,0.06,0.00,0.00,1
0.772,-4.82,-0.95,-0.94,-0.20,-0.0098,0.0781,0.1804,-0.9570,9.2305,0.06,0.00,0.00,1
0.792,-4.82,-0.95,-0.98,-0.22,-0.0332,0.8828,0.3236,-0.7656,10.3437,0.06,0.00,0.00,1
0.823,-4.76,-1.03,-1.04,-0.29,-0.0566,0.3828,0.2286,-0.9180,9.4648,0.06,0.00,0.00,1
0.823,-4.76,-1.03,-1.04,-0.29,-0.0566,0.3828,0.2286,-0.9180,9.4648,0.04,0.00,0.00,1
0.833,-4.76,-1.03,-1.04,-0.24,0.0312,-0.0781,0.2154,-0.8438,9.1953,0.04,0.00,0.00,1
0.872,-4.76,-1.03,-1.07,-0.23,0.0039,0.2305,0.1093,-0.8828,9.3828,0.04,0.00,0.00,1
0.873,-4.76,-1.03,-1.07,-0.23,0.0039,0.2305,0.1093,-0.8828,9.3828,0.04,0.00,0.00,1
0.903,-4.76,-1.03,-1.12,-0.23,-0.0527,0.1523,0.2250,-0.6523,9.0430,0.04,0.00,0.00,1
0.903,-4.76,-1.03,-1.12,-0.23,-0.0527,0.1523,0.2250,-0.6523,9.0430,0.04,0.00,0.00,1
0.913,-4.76,-1.03,-1.12,-0.28,-0.0449,0.5742,0.2476,-0.7656,9.9648,0.04,0.00,0.00,1
0.933,-4.76,-1.03,-1.15,-0.27,0.0273,0.3437,0.3079,-1.1484,9.5781,0.04,0.00,0.00,1
0.963,-4.76,-1.03,-1.17,-0.25,0.0156,0.0000,0.1158,-0.8438,9.3047,0.04,0.00,0.00,1
1.013,-4.76,-1.03,-1.25,-0.23,-0.0410,0.5742,0.2657,-0.8438,9.5000,0.04,0.00,0.00,1
1.013,-4.76,-1.03,-1.25,-0.23,-0.0410,0.5742,0.2657,-0.8438,9.5000,0.04,0.00,0.00,1
1.022,-4.76,-1.03,-1.25,-0.22,0.0059,0.5742,0.3130,-0.8438,9.5000,0.04,0.00,0.00,1
1.023,-4.76,-1.03,-1.25,-0.22,0.0059,0.5742,0.3130,-0.8438,9.5000,0.04,0.00,0.00,1
1.043,-4.76,-1.03,-1.27,-0.23,-0.0078,-0.0781,0.2577,-0.4961,9.0039,0.04,0.00,0.00,1
1.053,-4.76,-1.03,-1.27,-0.27,-0.0352,0.6523,0.2646,-0.9570,10.0742,0.04,0.00,0.00,1
1.073,-4.76,-1.03,-1.29,-0.23,0.0801,-1.1094,0.0069,-0.9570,7.6250,0.04,0.00,0.00,1
1.103,-4.76,-1.03,-1.34,-0.20,0.0254,-0.1914,-0.0728,-0.7266,8.4258,0.04,0.00,0.00,1
1.123,-4.76,-1.03,-1.35,-0.11,0.0527,0.4609,0.0311,-0.6523,9.9219,0.04,0.00,0.00,1
1.132,-4.76,-1.03,-1.35,-0.07,0.0391,0.4219,0.0940,-0.6523,9.6523,0.04,0.00,0.00,1
1.153,-4.76,-1.03,-1.35,-0.07,0.0059,0.1523,0.1461,-0.8828,8.7383,0.04,0.00,0.00,1
1.173,-4.76,-1.03,-1.40,-0.14,-0.0566,-0.3047,0.2420,-1.0742,8.5820,0.04,0.00,0.00,1
1.182,-4.76,-1.03,-1.40,-0.22,-0.0684,-0.3047,0.1580,-1.0742,8.5820,0.04,0.00,0.00,1
1.193,-4.76,-1.03,-1.40,-0.17,0.0879,0.3437,0.1388,-0.8047,9.6133,0.04,0.00,0.00,1
1.213,-4.76,-1.03,-1.42,-0.21,-0.0664,1.3398,0.4291,-0.4219,10.9961,0.04,0.00,0.00,1
1.242,-4.76,-1.03,-1.44,-0.19,0.0176,1.1484,0.5054,0.0000,10.3437,0.06,0.00,0.00,1
1.243,-4.76,-1.03,-1.44,-0.19,0.0176,1.1484,0.5054,0.0000,10.3437,0.06,0.00,0.00,1
1.253,-4.76,-1.03,-1.44,-0.36,-0.0937,1.0742,0.5982,-1.1484,9.6914,0.06,0.00,0.00,1
1.273,-4.76,-1.03,-1.50,-0.32,0.0703,0.2305,0.5738,-0.5352,9.3828,0.06,0.00,0.00,1
1.292,-4.76,-1.03,-1.52,-0.21,0.0977,-0.5352,0.2873,-1.0352,7.3555,0.06,0.00,0.00,1
1.322,-4.34,-1.56,-1.55,-0.15,0.0547,2.0703,0.8013,-1.0352,9.8867,0.06,0.00,0.00,1
1.323,-4.34,-1.56,-1.55,-0.15,0.0547,2.0703,0.8013,-1.0352,9.8867,0.06,0.00,0.00,1
1.353,-4.34,-1.56,-1.57,-0.24,0.1270,-0.6914,0.6321,-0.6523,5.6641,0.06,0.00,0.00,1
1.383,-4.34,-1.56,-1.72,-0.22,0.0176,3.1406,1.3118,-1.1094,10.6523,0.06,0.00,0.00,1
1.393,-4.34,-1.56,-1.72,-0.47,-0.1406,3.8672,1.6509,-1.0742,11.6406,0.06,0.00,0.00,1
1.393,-4.34,-1.56,-1.72,-0.47,-0.1406,3.8672,1.6509,-1.0742,11.6406,0.06,0.00,0.00,1
1.432,-4.34,-1.56,-1.87,-0.49,0.0234,1.6484,1.6235,-0.3437,8.8164,0.06,0.00,0.00,1
1.433,-4.34,-1.56,-1.87,-0.49,0.0234,1.6484,1.6235,-0.3437,8.8164,0.15,0.00,0.00,1
1.462,-4.21,-1.95,-1.87,-0.42,0.0586,3.7148,2.2965,-0.8047,11.4531,0.15,0.00,0.00,1
1.463,-4.21,-1.95,-1.87,-0.42,0.0586,3.7148,2.2965,-0.8047,11.4531,0.15,0.00,0.00,1
1.493,-4.21,-1.95,-2.01,-0.65,0.0254,1.7227,1.9280,-0.3828,9.9648,0.15,0.00,0.00,1
1.493,-4.21,-1.95,-2.01,-0.65,0.0254,1.7227,1.9280,-0.3828,9.9648,0.15,0.00,0.00,1
1.523,-4.21,-1.95,-2.04,-0.63,0.0176,3.2578,2.3143,-0.2305,12.2187,0.15,0.00,0.00,1
1.542,-4.07,-2.05,-2.04,-0.54,0.0527,-0.5352,1.7425,-0.6523,6.0195,0.15,0.00,0.00,1
1.542,-4.07,-2.05,-2.04,-0.54,0.0527,-0.5352,1.7425,-0.6523,6.0195,0.15,0.00,0.00,1
1.572,-4.07,-2.05,-2.17,-0.64,-0.1582,3.4102,2.0508,-0.8047,11.0742,0.15,0.00,0.00,1
1.603,-4.07,-2.05,-2.19,-0.68,0.2070,-1.0352,1.6021,-0.8828,5.9766,0.15,0.00,0.00,1
1.603,-4.07,-2.05,-2.19,-0.68,0.2070,-1.0352,1.6021,-0.8828,5.9766,0.15,0.00,0.39,1
1.632,-4.07,-2.05,-2.20,-0.61,-0.1211,3.6016,1.9772,-0.8438,11.0703,0.15,0.00,0.39,1
1.633,-4.07,-2.05,-2.20,-0.61,-0.1211,3.6016,1.9772,-0.8438,11.0703,0.09,0.00,0.39,1
1.663,-4.07,-2.05,-2.14,-0.76,-0.1191,-0.5352,1.7994,-1.3008,5.5156,0.09,0.41,0.39,1
1.664,-4.07,-2.05,-2.14,-0.76,-0.1191,-0.5352,1.7994,-1.3008,5.5156,0.09,0.41,0.39,1
1.682,-4.07,-2.05,-2.21,-0.54,0.1387,0.7266,1.4165,-0.0781,6.9727,0.09,0.41,0.39,1
1.712,-4.07,-2.05,-2.20,-0.41,-0.1602,5.4414,2.8086,-0.8438,13.2891,0.09,0.41,13.29,1
1.713,-4.07,-2.05,-2.20,-0.41,-0.1602,5.4414,2.8086,-0.8438,13.2891,0.09,14.82,13.29,1
1.733,-4.07,-2.05,-2.16,-0.63,-0.1875,-0.0781,2.8097,-0.6133,4.6758,0.09,14.82,13.29,1
1.773,-4.07,-2.05,-2.44,-0.98,0.0117,2.6445,2.2582,-1.0352,8.8164,0.09,14.82,16.21,1
1.773,-4.07,-2.05,-2.44,-0.98,0.0117,2.6445,2.2582,-1.0352,8.8164,0.09,18.39,16.21,1
1.803,-4.07,-2.05,-2.41,-1.06,-0.0449,4.3281,3.4389,-1.0352,9.8867,0.09,18.39,16.21,1
1.822,-4.07,-2.05,-2.38,-1.23,-0.0977,3.4102,3.5389,0.3437,10.0352,0.09,18.39,19.67,1
1.823,-4.07,-2.05,-2.38,-1.23,-0.0977,3.4102,3.5389,0.3437,10.0352,0.76,20.98,19.67,1
1.852,-4.07,-2.05,-2.53,-1.46,0.1465,0.9570,2.4968,0.2305,7.2773,0.76,20.98,19.67,1
1.853,-4.07,-2.05,-2.53,-1.46,0.1465,0.9570,2.4968,0.2305,7.2773,0.76,24.63,22.41,1
1.882,-4.07,-2.05,-2.79,-1.58,-0.2266,4.2539,2.9024,0.3828,11.1523,0.76,24.63,22.41,1
1.883,-4.07,-2.05,-2.79,-1.58,-0.2266,4.2539,2.9024,0.3828,11.1523,0.76,26.90,25.49,1
1.913,-4.07,-2.05,-2.77,-1.61,0.1738,3.1016,3.5748,0.4961,7.8945,0.76,26.90,25.49,1
1.942,-4.07,-2.05,-2.91,-1.70,-0.0703,-0.6523,2.3927,0.4219,3.4883,0.76,26.90,27.33,1
1.943,-4.07,-2.05,-2.91,-1.70,-0.0703,-0.6523,2.3927,0.4219,3.4883,0.76,29.86,30.19,1
1.963,-4.07,-2.05,-3.03,-1.74,-0.0234,5.7852,2.7793,0.8828,12.6445,0.76,29.86,30.19,1
1.972,-4.07,-2.05,-3.03,-1.54,0.1758,6.5508,3.3023,-1.4922,12.8711,0.76,31.02,30.19,1
2.023,-3.50,-3.05,-3.05,-1.62,-0.1055,2.4531,3.1291,0.4961,8.1562,0.76,31.02,31.65,1
2.033,-3.50,-3.05,-3.05,-1.37,0.0898,7.0117,3.3900,-0.9180,12.7187,1.61,35.07,33.88,1
2.033,-3.50,-3.05,-3.05,-1.37,0.0898,7.0117,3.3900,-0.9180,12.7187,1.61,37.35,35.81,1
2.053,-3.50,-3.05,-3.07,-1.44,-0.1035,6.3203,4.4717,0.0781,12.7187,1.61,37.35,35.81,1
2.053,-3.50,-3.05,-3.07,-1.44,-0.1035,6.3203,4.4717,0.0781,12.7187,1.61,37.35,35.81,1
2.083,-3.55,-3.11,-3.09,-1.58,-0.1211,1.8398,3.3604,0.1133,6.3633,1.61,37.35,35.81,1
2.102,-3.56,-3.23,-3.09,-1.80,-0.1270,6.3984,3.9380,-1.7617,12.4062,1.61,41.64,39.24,1
2.103,-3.56,-3.23,-3.09,-1.80,-0.1270,6.3984,3.9380,-1.7617,12.4062,1.61,41.64,39.24,1
2.133,-3.56,-3.23,-3.40,-1.93,0.0527,0.4609,3.8304,-1.3398,4.5937,1.61,42.42,41.17,1
2.153,-3.56,-3.23,-3.50,-1.85,0.0684,5.6328,3.4741,-0.9961,11.2187,1.61,44.56,42.86,1
2.162,-3.56,-3.23,-3.50,-1.69,0.1465,5.6328,3.8057,-0.9961,11.2187,1.61,45.69,45.14,1
2.192,-3.56,-3.23,-3.60,-1.98,-0.1582,0.3828,3.0438,-1.3008,7.3945,1.61,45.69,45.14,1
2.192,-3.56,-3.23,-3.60,-1.98,-0.1582,0.3828,3.0438,-1.3008,7.3945,1.61,49.55,45.94,1
2.223,-3.56,-3.23,-3.75,-1.92,0.1016,3.8320,3.1258,-1.6094,10.4531,1.61,49.55,45.94,1
2.243,-3.56,-3.23,-4.01,-2.30,-0.2207,3.9453,3.3916,-1.2656,9.4219,2.04,52.45,49.91,1
2.243,-3.56,-3.23,-4.01,-2.30,-0.2207,3.9453,3.3916,-1.2656,9.4219,2.04,53.70,50.56,1
2.273,-3.56,-3.23,-4.24,-2.48,-0.1836,5.2852,3.9794,-1.1875,9.6484,2.04,55.55,51.99,1
2.273,-3.56,-3.23,-4.24,-2.48,-0.1836,5.2852,3.9794,-1.1875,9.6484,2.04,54.65,53.87,1
2.302,-3.24,-4.20,-4.23,-2.47,0.0039,4.4805,4.1679,-1.0352,8.1562,2.04,54.65,53.87,1
2.313,-3.24,-4.20,-4.23,-2.29,0.1152,7.0117,4.4184,1.7227,12.3750,2.04,57.55,53.98,1
2.333,-3.24,-4.20,-4.15,-2.29,-0.0039,7.0117,5.1539,1.7227,12.3750,2.04,57.55,55.79,1
2.363,-3.24,-4.20,-4.16,-2.27,0.0293,6.0508,4.8579,-1.7617,10.4180,2.04,59.07,56.27,1
2.363,-3.24,-4.20,-4.16,-2.27,0.0293,6.0508,4.8579,-1.7617,10.4180,2.04,60.52,57.90,1
2.382,-3.24,-4.20,-4.16,-2.21,0.3770,7.9297,5.6121,0.6133,14.3594,2.04,60.52,57.90,1
2.393,-3.24,-4.20,-4.16,-2.17,0.0703,3.4492,5.6096,-0.3828,7.6992,2.04,62.03,59.97,1
2.413,-3.24,-4.20,-3.55,-1.85,0.5508,2.6445,4.6950,0.6914,5.8633,2.04,62.03,59.97,1
2.442,-3.00,-3.55,-3.45,-1.73,0.1094,3.6406,3.7654,-0.8438,10.7656,2.04,64.95,62.63,1
2.443,-3.00,-3.55,-3.45,-1.73,0.1094,3.6406,3.7654,-0.8438,10.7656,1.20,59.35,63.95,1
2.473,-3.00,-3.55,-3.53,-1.56,-0.0508,3.8320,3.4948,0.1133,10.6523,1.20,67.52,63.95,1
2.503,-3.00,-3.55,-3.35,-1.37,0.3047,-0.8438,2.4435,-0.4609,2.8398,1.20,66.31,66.72,1
2.503,-3.00,-3.55,-3.35,-1.37,0.3047,-0.8438,2.4435,-0.4609,2.8398,1.20,70.13,69.48,1
2.522,-2.96,-3.41,-3.35,-1.36,0.0137,2.6445,2.2832,0.0781,8.5781,1.20,70.13,69.48,1
2.552,-2.96,-3.41,-3.57,-1.45,-0.0547,1.6836,2.7911,0.1523,7.7383,1.20,71.32,70.34,1
2.553,-2.96,-3.41,-3.57,-1.45,-0.0547,1.6836,2.7911,0.1523,7.7383,1.20,75.73,72.40,1
2.583,-2.96,-3.41,-3.83,-1.68,-0.2773,6.6289,3.5285,0.9961,13.6719,1.20,75.73,72.40,1
2.583,-2.96,-3.41,-3.83,-1.68,-0.2773,6.6289,3.5285,0.9961,13.6719,1.20,77.33,73.36,1
2.613,-2.96,-3.41,-3.96,-1.93,0.1328,2.0312,3.6240,1.3008,6.6680,1.20,78.78,77.30,1
2.613,-2.96,-3.41,-3.96,-1.93,0.1328,2.0312,3.6240,1.3008,6.6680,1.20,81.12,78.72,1
2.663,-2.96,-3.41,-3.96,-2.09,-0.2363,5.3633,4.6994,-2.7578,15.7461,1.20,81.12,78.72,1
2.663,-2.96,-3.41,-3.96,-2.09,-0.2363,5.3633,4.6994,-2.7578,15.7461,3.17,82.34,79.21,1
2.692,-2.96,-3.41,-3.96,-1.88,0.2070,2.2617,4.0461,0.4609,11.8008,3.17,82.34,79.21,1
2.693,-2.96,-3.41,-3.96,-1.88,0.2070,2.2617,4.0461,0.4609,11.8008,3.17,82.95,81.10,1
2.722,-3.10,-3.63,-3.65,-1.80,0.1523,-6.8906,1.6537,-0.1133,-4.1758,3.17,82.95,81.10,1
2.722,-3.10,-3.63,-3.65,-1.80,0.1523,-6.8906,1.6537,-0.1133,-4.1758,3.17,85.03,83.70,1
2.753,-3.12,-3.77,-3.86,-1.29,0.3066,6.1289,1.8340,-1.4570,7.7344,3.17,85.03,83.70,1
2.753,-3.12,-3.77,-3.86,-1.29,0.3066,6.1289,1.8340,-1.4570,7.7344,3.17,91.41,87.37,1
2.802,-3.16,-4.22,-4.09,-1.81,0.2578,-2.3398,1.5316,1.3789,-2.2969,3.17,91.41,87.37,1
2.803,-3.16,-4.22,-4.09,-1.81,0.2578,-2.3398,1.5316,1.3789,-2.2969,3.17,93.86,93.27,1
2.832,-3.16,-4.22,-4.62,-2.06,-0.6426,11.5312,3.9143,-0.2305,20.8789,3.17,93.86,93.27,1
2.833,-3.16,-4.22,-4.62,-2.06,-0.6426,11.5312,3.9143,-0.2305,20.8789,3.96,95.85,88.55,1
2.862,-3.12,-4.75,-4.62,-2.44,-0.3184,0.8828,3.9218,1.3398,9.8047,3.96,95.85,89.09,1
2.863,-3.12,-4.75,-4.62,-2.44,-0.3184,0.8828,3.9218,1.3398,9.8047,3.96,96.52,92.70,1
2.892,-3.12,-4.75,-4.71,-1.86,0.3496,5.5156,3.9057,0.8828,12.8281,3.96,96.52,92.70,1
2.893,-3.12,-4.75,-4.71,-1.86,0.3496,5.5156,3.9057,0.8828,12.8281,3.96,95.69,93.91,1
2.943,-3.01,-4.64,-4.56,-1.75,0.1543,-0.7266,2.2037,0.3437,4.5586,3.96,95.69,93.91,1
2.953,-3.01,-4.64,-4.56,-1.44,0.2695,4.3281,2.1580,-1.2656,14.0937,3.96,100.76,93.71,1
2.953,-3.01,-4.64,-4.56,-1.44,0.2695,4.3281,2.1580,-1.2656,14.0937,3.96,97.81,187.65,1
2.973,-3.01,-4.64,-4.48,-1.41,0.0566,4.5586,2.9488,-0.1133,13.3711,3.96,97.81,187.65,1
2.973,-3.01,-4.64,-4.48,-1.41,0.0566,4.5586,2.9488,-0.1133,13.3711,3.96,97.98,99.95,1
3.003,-3.01,-4.64,-4.44,-1.40,0.0156,1.5703,2.8208,-0.5742,7.5078,3.96,97.98,99.95,1
3.033,-3.01,-4.64,-4.52,-1.44,-0.0195,3.2187,2.5270,0.6133,11.5703,3.96,103.47,99.67,1
3.033,-3.01,-4.64,-4.52,-1.44,-0.0195,3.2187,2.5270,0.6133,11.5703,4.91,102.36,101.94,1
3.063,-3.01,-4.64,-4.28,-1.17,0.1699,3.2187,2.7580,0.8828,11.9570,4.91,102.36,101.94,1
3.082,-2.76,-4.18,-4.28,-1.22,-0.0254,4.0977,3.1096,-0.4609,10.9180,4.91,216.31,102.38,1
3.082,-2.76,-4.18,-4.28,-1.22,-0.0254,4.0977,3.1096,-0.4609,10.9180,4.91,107.08,104.87,1
3.092,-2.76,-4.18,-4.28,-1.36,-0.1250,1.4922,3.0529,-1.1875,5.0547,4.91,107.08,104.87,1
3.112,-2.76,-4.18,-4.26,-1.40,-0.0547,2.5273,2.7499,0.0391,9.0391,4.91,106.85,105.33,1
3.143,-2.67,-4.40,-4.44,-1.55,-0.1191,2.9883,2.8000,0.4609,10.0703,4.91,110.74,107.79,1
3.143,-2.67,-4.40,-4.44,-1.55,-0.1191,2.9883,2.8000,0.4609,10.0703,4.91,109.94,105.14,1
3.173,-2.67,-4.40,-4.56,-1.59,-0.0586,1.6094,2.2940,0.0391,9.5000,4.91,109.94,105.14,1
3.193,-2.67,-4.40,-4.63,-1.60,-0.0039,3.7148,2.5266,0.3828,11.5352,4.91,112.30,107.75,1
3.213,-2.67,-4.40,-4.66,-1.60,-0.0039,2.1445,2.4565,-0.5352,9.1992,4.91,113.57,107.71,1
3.222,-2.67,-4.40,-4.66,-1.77,-0.0742,2.1445,2.4085,-0.5352,9.1992,4.91,114.22,110.18,1
3.253,-2.67,-4.40,-4.80,-1.83,-0.0898,2.6055,2.6577,-0.9961,6.8906,6.41,114.22,109.43,1
3.282,-2.55,-4.96,-4.90,-1.96,-0.1055,3.2930,2.7956,-1.3789,9.9609,6.41,116.47,109.69,1
3.282,-2.55,-4.96,-4.90,-1.96,-0.1055,3.2930,2.7956,-1.3789,9.9609,6.41,115.55,115.97,1
3.312,-2.55,-4.96,-5.03,-1.96,0.0020,4.6367,3.1298,-0.2695,11.7227,6.41,115.55,112.40,1
3.312,-2.55,-4.96,-5.03,-1.96,0.0020,4.6367,3.1298,-0.2695,11.7227,6.41,120.55,116.32,1
3.313,-2.55,-4.96,-5.03,-1.96,0.0020,4.6367,3.1298,-0.2695,11.7227,6.41,120.55,116.32,1
3.333,-2.55,-4.96,-5.10,-2.29,-0.1855,3.6016,3.4144,-2.1055,10.3437,6.41,117.97,116.32,1
3.362,-2.55,-4.96,-5.14,-2.29,-0.1855,2.8359,3.1814,-0.8438,9.4258,6.41,117.77,113.83,1
3.363,-2.55,-4.96,-5.14,-2.29,-0.1855,2.8359,3.1814,-0.8438,9.4258,6.41,122.14,116.46,1
3.393,-2.55,-4.96,-5.23,-2.26,0.0762,2.3359,2.8251,-1.1875,8.1562,6.41,122.14,116.46,1
3.423,-2.55,-5.33,-5.38,-2.31,-0.0430,2.3750,2.7366,-0.9570,10.8398,6.41,123.35,116.85,1
3.423,-2.55,-5.33,-5.38,-2.31,-0.0430,2.3750,2.7366,-0.9570,10.8398,6.98,124.02,121.91,1
3.452,-2.58,-5.56,-5.38,-2.47,-0.0293,2.6445,2.5966,-0.4219,10.4922,6.98,124.02,121.91,1
3.453,-2.58,-5.56,-5.38,-2.47,-0.0293,2.6445,2.5966,-0.4219,10.4922,6.98,127.21,122.14,1
3.472,-2.60,-5.68,-5.38,-2.64,-0.1387,3.2187,2.7373,-1.2266,10.7969,6.98,127.21,118.95,1
3.482,-2.60,-5.68,-5.68,-2.64,-0.1387,1.9922,2.5724,-0.1914,7.7734,6.98,126.74,121.39,1
3.503,-2.60,-5.68,-5.79,-2.75,-0.0605,2.6797,2.5268,-0.9570,11.4922,6.98,125.94,122.14,1
3.532,-2.60,-5.68,-5.92,-2.73,-0.0508,3.2578,3.0528,-1.1094,8.7383,6.98,128.34,121.65,1
3.533,-2.60,-5.68,-5.92,-2.73,-0.0508,3.2578,3.0528,-1.1094,8.7383,6.98,132.07,123.58,1
3.563,-2.70,-5.98,-6.03,-2.52,0.1816,3.5625,2.7814,-0.7656,10.1094,6.98,132.07,123.58,1
3.592,-2.73,-6.15,-6.07,-2.61,-0.0488,-0.7656,2.1278,-2.0312,5.1328,6.98,131.49,125.74,1
3.592,-2.73,-6.15,-6.07,-2.61,-0.0488,-0.7656,2.1278,-2.0312,5.1328,6.98,132.22,127.58,1
3.623,-2.73,-6.15,-6.33,-2.40,0.1250,4.4453,2.2947,-0.4609,11.7617,6.98,132.22,127.58,1
3.643,-2.73,-6.15,-6.42,-2.40,0.0059,0.8047,2.2221,-0.6523,8.3555,7.87,135.30,129.85,1
