t_s,gyro_x_rads,gyro_y_rads,raw_ax_mps2,raw_ay_mps2,raw_az_mps2,speed_kmh,hall_f_hz,hall_r_hz,gps_fix
1.177,-0.0039,-0.0254,-0.1914,-0.6133,9.1562,0.00,0.00,0.00,1
1.194,-0.0078,-0.0352,-0.7266,-0.3047,8.4609,0.00,0.00,0.00,1
1.211,-0.0156,-0.0254,-0.2695,-0.4961,9.3047,0.00,0.00,0.00,1
1.228,0.0098,0.0117,0.0781,-0.6523,9.5820,0.00,0.00,0.00,1
1.248,-0.0137,-0.0039,0.4961,-0.5742,10.2266,0.00,0.00,0.00,1
1.264,-0.0117,-0.0449,0.2305,-0.6523,9.5781,0.00,0.00,0.00,1
1.281,-0.0117,-0.0547,-0.8438,-0.3437,8.2773,0.00,0.00,0.00,1
1.296,0.0020,0.0215,-0.4219,-0.3437,9.1172,0.00,0.00,0.00,1
1.314,0.0000,0.0352,-0.7266,-0.7266,8.3516,0.00,0.00,0.00,1
1.331,-0.0176,0.0117,0.6914,-0.1914,10.5742,0.00,0.00,0.00,1
1.347,-0.0020,0.0527,0.4219,-0.5352,10.2695,0.00,0.00,0.00,1
1.364,-0.0020,0.0391,0.1523,-0.6133,9.2656,0.00,0.00,0.00,1
1.381,0.0000,-0.0059,-0.3437,-0.3437,8.8867,0.00,0.00,0.00,1
1.398,-0.0117,-0.0234,0.2695,-0.3437,10.0039,0.00,0.00,0.00,1
1.415,0.0039,-0.0254,-0.9570,-0.5742,7.9687,0.00,0.00,0.00,1
1.435,-0.0020,0.0586,-0.1914,-0.3828,9.1562,0.00,0.00,0.00,1
1.454,0.0059,0.0703,0.4219,-0.5352,9.9609,0.00,0.00,0.00,1
1.466,-0.0039,-0.0508,0.1523,-0.4609,9.5430,0.00,0.00,0.00,1
1.484,-0.0137,-0.0391,0.3828,-0.3047,10.1875,0.00,0.00,0.00,1
1.503,0.0137,-0.0801,-1.1875,-0.5352,7.6562,0.00,0.00,0.00,1
1.517,-0.0176,0.0391,0.0391,-0.4609,9.7656,0.00,0.00,0.00,1
1.534,-0.0020,-0.0449,-0.5742,-0.4961,8.7734,0.00,0.00,0.00,1
1.551,0.0000,-0.0625,-0.2695,-0.5352,9.0430,0.00,0.00,0.00,1
1.568,0.0039,0.0332,0.3437,-0.3437,9.9648,0.00,0.00,0.00,1
1.585,0.0098,-0.0059,-0.0391,-0.7656,9.1992,0.00,0.00,0.00,1
1.605,-0.0117,0.0078,-0.5742,-0.4961,8.6992,0.00,0.00,0.00,1
1.624,0.0098,0.0645,0.4219,-0.4961,9.7695,0.00,0.00,0.00,1
1.637,-0.0059,-0.0488,0.4609,-0.3047,10.1875,0.00,0.00,0.00,1
1.654,-0.0176,0.0547,-0.8438,-0.7656,8.0781,0.00,0.00,0.00,1
1.671,0.0059,0.0273,1.1875,-0.1914,10.9961,0.00,0.00,0.00,1
1.687,-0.0176,0.0273,-0.4609,-0.8047,8.7344,0.00,0.00,0.00,1
1.704,-0.0176,-0.0176,-0.9570,-0.7266,8.2383,0.00,0.00,0.00,1
1.722,-0.0059,0.0078,0.7266,-0.2695,10.1914,0.00,0.00,0.00,1
1.738,0.0156,-0.0293,0.3437,-1.1484,9.3828,0.00,0.00,0.00,1
1.755,-0.0117,-0.0273,0.0000,-0.0391,9.3867,0.00,0.00,0.00,1
1.772,-0.0117,-0.0117,-0.5352,-1.1484,8.4609,0.00,0.00,0.00,1
1.794,0.0312,-0.0664,1.4180,-0.6914,11.1875,0.00,0.00,0.00,1
1.808,-0.0234,0.0762,0.2305,-0.4961,9.1172,0.00,0.00,0.00,1
1.824,0.0098,-0.0605,0.4961,-0.3437,10.0312,0.00,0.00,0.00,1
1.842,0.0430,-0.1504,-2.1055,-0.3437,5.5937,0.00,0.00,0.00,1
1.857,-0.0156,0.0488,0.8828,-0.1133,10.2305,0.00,0.00,0.00,1
1.874,0.0312,0.0332,0.8828,-0.8828,10.0039,0.00,0.00,0.00,1
1.892,0.0059,0.0547,1.5313,-0.4609,10.5703,0.00,0.00,0.00,1
1.908,0.0117,-0.0840,1.6094,-0.2695,10.3086,0.00,0.00,0.00,1
1.925,0.0254,-0.0254,-0.4961,-0.3047,8.3164,0.00,0.00,0.00,1
1.942,-0.0137,0.0098,1.7617,-0.3437,10.6914,0.00,0.00,0.00,1
1.964,-0.0195,0.0059,0.7266,-0.4961,9.3867,0.00,0.00,0.00,1
1.981,-0.0039,-0.0098,1.8398,-0.2305,10.9570,0.00,0.00,0.00,1
1.994,-0.0176,0.0117,-1.0742,-0.5742,7.2070,0.00,0.00,0.00,1
2.014,-0.0352,0.0098,0.8047,-0.0391,9.1992,0.00,0.00,0.00,1
2.027,0.0449,-0.0117,0.7656,-0.5352,10.3086,0.02,0.00,0.00,1
2.045,-0.0293,-0.0430,-1.0352,-0.6523,6.7852,0.02,0.00,0.00,1
2.061,-0.0547,-0.0137,1.1875,0.1523,10.5312,0.02,0.00,0.00,1
2.081,-0.0234,0.0625,0.7656,-0.7266,9.9258,0.02,0.00,0.00,1
2.095,-0.0156,-0.1016,-0.6133,-0.5742,7.3945,0.02,0.00,0.00,1
2.113,-0.0840,-0.0195,1.5313,0.0781,10.3828,0.02,0.00,0.00,1
2.134,-0.0469,0.1230,0.3047,-0.5742,8.3125,0.02,0.00,0.00,1
2.146,-0.0059,-0.1055,0.3047,-0.5742,8.3125,0.02,0.00,0.00,1
2.166,-0.0898,-0.0430,0.8438,-1.1484,9.6133,0.02,0.00,0.00,1
2.184,-0.0645,0.1016,1.7227,-0.1523,10.3047,0.02,0.00,0.00,1
2.197,0.0215,-0.0977,1.8008,-0.2695,10.2266,0.02,0.00,0.00,1
2.215,-0.0820,-0.0391,0.3437,-0.6133,8.2383,0.02,0.00,0.00,1
2.232,-0.0801,0.1172,2.0703,0.1914,10.5703,0.02,0.00,0.00,1
2.248,0.0371,-0.0937,0.7656,-0.7266,8.5391,0.02,0.00,0.00,1
2.266,-0.0840,-0.0977,0.8438,-0.3828,8.3125,0.02,0.00,0.00,1
2.282,-0.0918,0.0840,1.8789,-0.0391,10.2656,0.02,0.00,0.00,1
2.301,-0.0137,0.0234,-0.5352,-0.9180,6.8555,0.02,0.00,0.00,1
2.316,-0.0742,-0.1250,1.3008,0.1914,8.9219,0.02,0.00,0.00,1
2.333,-0.0918,0.0527,1.3398,-0.5352,10.4531,0.02,0.00,0.00,1
2.354,-0.0195,-0.0156,2.4883,0.1523,10.7969,0.02,0.00,0.00,1
2.368,-0.0801,-0.1309,1.9922,-1.1094,9.8867,0.02,0.00,0.00,1
2.384,-0.0879,-0.0137,2.4883,-0.9570,10.6875,0.02,0.00,0.00,1
2.402,-0.0215,-0.0566,2.4531,-0.3047,9.5820,0.02,0.00,0.00,1
2.418,-0.0781,-0.1035,1.3398,-0.4961,7.6289,0.02,0.04,0.00,1
2.435,-0.0781,-0.0645,2.9102,0.3047,11.2187,0.04,0.04,0.00,1
2.452,-0.0117,-0.0957,0.4219,-0.2695,7.0508,0.04,0.04,0.08,1
2.471,0.0352,-0.0234,1.3398,-0.0391,7.2344,0.04,0.04,0.08,1
2.486,-0.0723,-0.0918,1.8008,-0.2305,9.3867,0.04,9.43,0.08,1
2.504,0.0098,-0.2285,1.6836,-1.8398,9.4609,0.04,9.43,11.43,1
2.525,0.0195,-0.2344,2.0703,-1.2656,8.5000,0.04,9.43,11.43,1
2.541,-0.0020,-0.1895,2.7969,-0.1133,10.7656,0.04,12.35,11.43,1
2.554,-0.0137,0.0605,0.0391,-0.6133,7.9727,0.04,12.35,14.88,1
2.574,-0.0059,0.1719,0.9180,-0.0781,8.8477,0.04,12.35,14.88,1
2.588,-0.0449,0.0898,2.3359,-1.3008,9.7656,0.04,15.56,14.88,1
2.605,-0.0254,0.1133,3.7539,-0.7656,11.0312,0.04,15.56,17.84,1
2.622,0.0254,0.0059,3.1797,-1.2266,10.3867,0.11,15.56,17.84,1
2.641,0.0234,0.1602,0.1914,-0.6133,7.7773,0.11,17.53,19.70,1
2.656,-0.0059,-0.1348,0.3437,-0.4961,7.6562,0.11,17.53,19.70,1
2.673,0.0527,-0.2695,1.3008,-1.3398,7.3945,0.11,19.66,19.70,1
2.694,0.0195,-0.3027,3.9453,-0.9180,9.9609,0.11,19.66,20.92,1
2.707,0.0215,0.1309,3.9453,-0.9180,9.9609,0.11,19.66,20.92,1
2.726,-0.0078,0.3477,-0.6523,-0.5352,4.8633,0.11,21.30,23.18,1
2.745,0.0000,0.2832,2.7969,-0.3437,9.7305,0.11,21.30,23.18,1
2.758,0.0137,-0.3203,5.3242,-0.4609,11.4180,0.11,23.93,24.79,1
2.775,-0.0078,-0.2285,5.0937,-0.1523,12.8711,0.11,23.93,24.79,1
2.792,0.0254,-0.3027,0.3828,-0.5742,6.5078,0.11,25.74,27.74,1
2.811,0.0176,-0.3008,-0.6523,0.1523,6.8203,0.11,25.74,27.74,1
2.826,-0.0137,0.2070,3.1406,-0.1914,9.3828,0.22,28.37,29.05,1
2.843,-0.0410,0.2676,5.8594,-0.0391,13.7891,0.22,29.55,31.60,1
2.861,-0.0664,0.2559,3.7930,-0.6914,9.7656,0.22,29.55,31.60,1
2.877,0.0000,-0.2227,-0.3047,0.0781,5.5156,0.22,32.10,33.06,1
2.896,-0.0547,-0.0176,2.1055,-0.9570,8.4219,0.22,32.10,34.91,1
2.914,-0.0547,-0.0645,5.8242,-0.2695,12.1055,0.22,33.34,34.91,1
2.928,-0.0723,0.0527,3.7148,-0.3047,9.1602,0.22,35.44,36.54,1
2.945,-0.0547,-0.1426,2.6797,-0.2305,9.8828,0.22,35.44,38.57,1
2.962,-0.0488,-0.2949,-2.1445,-0.3828,3.5625,0.22,36.31,38.57,1
2.982,-0.0781,-0.2734,3.0664,-0.3828,9.6094,0.22,38.98,39.26,1
2.996,-0.0605,0.2461,5.1328,-0.8438,12.1445,0.22,39.04,41.80,1
3.013,-0.1191,0.3555,5.4766,-1.5313,12.6797,0.22,39.04,42.10,1
3.032,-0.0859,0.2656,1.6836,-0.4609,7.3125,0.69,41.33,42.10,1
3.047,-0.0449,-0.2539,0.3437,-0.8438,6.5117,0.69,41.56,43.93,1
3.064,-0.0820,-0.0352,2.1055,-0.5742,9.4609,0.69,44.02,44.09,1
3.085,-0.0469,-0.0781,4.4453,-1.4922,11.3359,0.69,44.02,46.61,1
3.098,-0.0469,-0.0684,3.7148,-0.8438,10.0352,0.69,44.34,47.02,1
3.116,-0.0352,-0.1484,3.9453,-0.9180,10.4570,0.69,45.99,48.62,1
3.133,-0.0117,-0.2227,1.8789,-1.1094,8.0117,0.69,47.05,48.62,1
3.151,-0.0137,-0.2344,1.4180,-0.8828,7.0469,0.69,49.08,49.25,1
3.166,-0.0156,0.0352,2.5664,-2.1055,9.6484,0.69,49.57,51.22,1
3.183,0.0156,-0.0527,2.7187,-1.7227,9.5781,0.69,49.57,51.27,1
3.201,0.0020,-0.1270,4.6719,-0.9570,11.3398,0.69,51.16,53.91,1
3.217,0.0234,-0.0156,3.5234,-0.5742,8.7734,0.69,54.31,54.06,1
3.234,-0.0156,0.1250,4.4453,-0.7656,10.4141,1.00,54.86,55.38,1
3.254,-0.0059,0.1953,0.9961,-0.8438,6.0469,1.00,54.86,56.59,1
3.268,0.0566,-0.1641,0.9961,-0.8438,6.0469,1.00,57.30,58.65,1
3.286,0.0176,0.0977,1.6836,-1.1875,7.1250,1.00,57.30,59.04,1
3.304,0.0508,0.0879,5.6680,-0.8438,12.7930,1.00,59.04,61.69,1
3.321,0.0859,0.1152,5.1719,-0.5352,10.0703,1.00,61.68,61.88,1
3.336,0.0586,-0.2187,5.0195,-0.2695,10.9141,1.00,61.69,64.02,1
3.353,0.0820,-0.1055,3.5234,-0.9961,8.8867,1.00,63.64,65.92,1
3.371,0.1035,-0.0488,0.9570,0.2695,6.0469,1.00,63.97,66.06,1
3.387,0.0547,-0.0254,3.3320,-0.7656,9.1602,1.00,66.10,68.16,1
3.404,0.1055,-0.2520,2.2617,0.0391,7.5469,1.00,66.54,68.54,1
3.421,0.0918,-0.3301,6.5508,0.0781,12.1055,1.00,67.69,69.62,1
3.438,0.0449,0.0879,4.9023,-0.1133,9.8477,1.61,70.22,72.45,1
3.457,0.0352,0.2676,1.0742,-1.2656,5.5586,1.61,70.74,72.83,1
3.474,0.0391,0.2676,1.1094,1.1484,5.7852,1.61,71.20,74.77,1
3.493,0.0703,-0.0410,3.3711,-1.0742,8.6602,1.61,73.53,76.16,1
3.506,0.0215,0.0410,5.1328,0.1523,12.0625,1.61,75.04,76.41,1
3.523,0.0684,0.0449,5.7852,-1.0352,11.6836,1.61,75.20,78.93,1
3.541,0.0645,0.1465,3.8672,-0.2305,8.8164,1.61,75.75,79.87,1
3.557,0.0293,-0.1875,2.9883,0.0781,8.7344,1.61,78.17,79.94,1
3.574,0.0996,-0.1914,1.1484,-1.3398,7.4687,1.61,78.49,83.02,1
3.592,0.0977,-0.2285,2.5664,0.8828,8.6953,1.61,80.26,83.04,1
3.608,0.0117,0.1113,5.1719,-1.1875,10.5703,1.61,81.56,85.47,1
3.627,0.0605,0.0703,3.7930,-0.4609,10.0352,1.61,83.56,85.49,1
3.644,0.0547,-0.0117,1.8789,0.3828,7.2344,2.43,83.75,86.17,1
3.661,0.0176,-0.1777,1.8789,-0.5352,7.5898,2.43,84.80,88.01,1
3.676,0.0000,0.3281,1.3008,-0.4609,7.5859,2.43,87.27,89.98,1
3.694,0.0234,0.2559,4.6719,-0.4219,11.0312,2.43,87.42,90.37,1
3.712,0.0020,0.1172,5.0937,-0.5742,10.5703,2.43,89.73,91.61,1
3.727,0.0195,-0.1289,5.5156,0.3047,11.2187,2.43,90.55,93.91,1
3.744,0.0254,-0.0352,3.4102,-0.9570,9.3086,2.43,91.12,94.46,1
3.761,-0.0039,0.1406,1.2656,0.0781,6.2031,2.43,93.73,95.48,1
3.778,0.0078,-0.0605,2.8359,-1.3789,8.5000,2.43,95.22,97.86,1
3.795,0.0508,-0.0625,2.2969,-0.9180,7.8164,2.43,96.24,98.35,1
3.814,0.0137,-0.0527,5.0195,-0.6914,10.5703,2.43,97.90,99.49,1
3.834,-0.0566,0.0781,4.3281,-0.9570,11.7187,3.04,98.07,101.85,1
3.846,0.0547,-0.1152,4.9414,-1.4570,10.5352,3.04,99.28,102.19,1
3.864,0.0137,-0.2090,3.0664,-1.7227,6.8555,3.04,100.97,103.77,1
3.881,-0.0195,-0.0937,3.6406,-0.8047,8.9609,3.04,102.38,105.32,1
3.897,0.0469,-0.0625,1.8789,-2.4531,9.3828,3.04,102.46,107.56,1
3.914,0.0117,-0.0645,1.8008,-0.9961,9.4258,3.04,102.90,108.08,1
3.931,0.0078,-0.1484,2.1836,-0.0391,6.9336,3.04,104.28,108.30,1
3.948,0.0312,0.1016,3.0664,-1.4180,12.2578,3.04,105.08,110.27,1
3.965,0.0332,0.0742,3.9453,0.3047,11.2578,3.04,105.64,110.27,1
3.982,0.0332,-0.0449,2.6445,-0.2305,7.3906,3.04,107.22,110.64,1
3.999,0.0371,0.0801,3.1406,-0.4609,9.9648,3.04,108.05,112.02,1
4.016,0.0234,0.1699,2.8711,-1.4922,7.0117,3.04,109.12,112.66,1
4.034,0.0391,-0.0117,3.6406,-0.3828,11.1094,14.02,109.87,113.10,1
4.051,0.0469,-0.0039,3.2187,-1.9141,8.2773,14.02,110.77,115.41,1
4.067,0.0352,0.0078,2.7187,-1.0352,8.7734,14.02,112.89,115.41,1
4.084,0.0508,-0.0410,2.9492,-0.8828,9.5430,14.02,112.89,116.52,1
4.102,0.0703,0.0508,3.1016,-2.2617,10.3437,14.02,114.34,118.60,1
4.118,0.0332,0.0195,2.6055,-0.6133,8.8125,14.02,115.34,118.60,1
4.135,0.0586,0.0430,2.2969,-0.9570,6.9297,14.02,117.19,119.59,1
4.152,0.0820,0.1367,2.6445,-1.5313,8.1953,14.02,117.69,121.49,1
4.169,0.0000,-0.0254,1.8008,-0.4961,7.7773,14.02,118.29,122.61,1
4.188,0.0488,0.1211,2.8711,-1.3008,9.8047,14.02,120.70,124.64,1
4.205,0.0723,0.0176,2.7578,-0.3437,7.6953,14.02,120.70,124.64,1
4.221,0.1113,0.0742,3.4844,-0.3437,9.8047,14.02,121.39,126.15,1
4.237,0.0508,-0.1367,2.5273,-0.5742,10.2305,18.33,122.43,127.91,1
4.254,0.0078,-0.0918,1.8008,-0.1914,7.2734,18.33,123.49,128.37,1
4.271,0.0527,0.0840,2.6445,-1.1484,10.8359,18.33,124.22,129.00,1
4.288,0.0293,-0.1250,4.8281,-0.0391,11.1484,18.33,125.64,131.13,1
4.305,0.0293,-0.1211,2.8359,0.8047,8.2383,18.33,126.02,133.28,1
4.322,0.0352,-0.1992,0.9570,-1.4570,8.8125,18.33,127.13,135.06,1
4.344,0.0215,-0.2266,4.1367,0.5742,9.4648,18.33,127.70,133.28,1
4.361,0.0156,-0.2402,-0.3437,-1.9531,6.0156,18.33,130.11,134.81,1
4.375,0.0195,0.2598,1.6094,0.1523,6.1641,18.33,130.11,135.83,1
4.394,0.0176,0.1387,6.1680,-1.4180,14.1719,18.33,132.15,135.98,1
4.407,0.0078,-0.1816,4.3672,-1.4570,12.4453,18.33,132.15,138.01,1
4.426,-0.0195,-0.1602,-0.1133,0.8047,3.7539,20.28,133.21,138.01,1
4.441,-0.0137,-0.0312,1.3008,-1.9141,10.1914,20.28,135.46,138.58,1
4.458,0.0117,0.0332,5.6680,0.1914,13.0664,20.28,135.65,140.43,1
4.476,0.0000,-0.0488,5.0547,0.8047,12.3008,20.28,136.91,140.43,1
4.492,-0.0137,0.0039,-1.7227,-1.9922,5.2812,20.28,137.93,143.16,1
4.509,-0.0820,0.1074,0.3047,0.3828,4.4805,20.28,137.93,143.16,1
4.526,-0.0527,0.0625,5.6680,-1.1094,13.6758,20.28,138.85,145.77,1
4.547,-0.0840,0.0918,0.6133,1.4570,6.5117,20.28,140.57,146.05,1
4.565,-0.0801,0.0645,-1.3398,-2.7969,6.1289,20.28,140.57,146.05,1
4.578,-0.0488,0.0059,1.9922,-0.5352,7.1641,20.28,140.51,148.21,1
4.594,-0.0723,0.0469,6.9727,-1.4570,15.4805,20.28,142.47,148.15,1
4.611,-0.0684,0.1914,4.9805,-1.6836,13.6367,20.28,142.94,148.72,1
4.628,-0.0293,-0.3047,0.9570,1.3398,5.5586,22.21,144.95,149.08,1
4.645,-0.0801,-0.2266,-0.4219,-2.2227,5.8984,22.21,146.35,151.45,1
4.662,-0.0117,-0.4766,0.9180,0.0781,6.4023,22.21,146.35,153.28,1
4.681,-0.0781,-0.2402,3.3320,-3.1016,10.9141,22.21,146.69,153.02,1
4.696,-0.1211,0.2676,4.9414,-1.3789,12.3398,22.21,148.77,153.02,1
4.713,-0.0449,0.0645,3.6406,0.1523,12.3750,22.21,149.52,154.51,1
4.735,-0.0527,-0.0293,1.1484,1.6836,6.1680,22.21,150.31,155.35,1
4.748,-0.1133,0.2227,0.6133,-1.4570,5.4375,22.21,152.95,156.23,1
4.764,-0.0957,0.1992,2.3359,0.0781,6.9687,22.21,152.95,156.23,1
4.781,-0.0703,-0.0918,3.1406,-1.5703,11.2578,22.21,153.96,160.51,1
4.798,-0.0723,-0.0879,4.0234,-1.3008,12.6406,22.21,154.32,159.08,1
4.815,-0.0820,0.2285,4.0625,0.1523,10.7969,22.21,154.32,160.80,1
4.832,-0.0762,0.1895,3.1016,-2.7187,11.7187,24.11,154.46,161.32,1
4.851,-0.0801,0.1367,3.9453,1.6836,9.3047,24.11,156.13,162.63,1
4.866,-0.0488,0.0078,2.2969,-1.9141,11.4570,24.11,156.13,163.37,1
4.883,-0.0488,0.3066,2.0312,0.6523,7.7773,24.11,157.23,161.81,1
4.905,-0.0430,0.2422,0.3047,-1.3789,5.5547,24.11,158.88,164.53,1
4.922,-0.0391,0.0176,0.9570,-0.9180,7.2734,24.11,158.88,164.55,1
4.935,-0.0020,-0.0234,2.9492,-2.5273,9.4609,24.11,160.49,165.43,1
4.954,-0.0469,0.3047,2.8711,-0.9180,12.3789,24.11,161.39,167.06,1
4.968,-0.0039,-0.1543,5.4766,-0.9961,11.5312,24.11,161.39,167.14,1
4.985,0.0215,0.0527,3.7930,0.3437,10.3437,24.11,163.80,167.81,1
5.002,-0.0410,0.2383,3.5234,-0.1133,10.3867,24.11,164.83,168.35,1
5.022,-0.0508,0.0664,2.4141,1.2656,10.0039,25.84,165.81,172.71,1
5.036,-0.0137,-0.0312,3.5234,-0.4219,9.8828,25.84,167.25,171.70,1
5.053,-0.0488,0.2559,1.9531,0.6523,8.0391,25.84,167.25,174.19,1
5.071,-0.0352,0.1074,2.2617,-0.7656,9.1562,25.84,167.36,174.22,1
5.087,-0.0137,0.1836,1.8008,0.1133,7.1250,25.84,168.32,175.22,1
5.107,-0.0566,0.2383,2.1445,0.3437,7.8945,25.84,168.41,175.16,1
5.124,-0.0176,-0.1973,1.4570,-1.6484,9.0000,25.84,170.18,177.71,1
5.138,-0.0391,0.2812,1.6094,-0.1914,7.7734,25.84,170.18,176.21,1
5.155,-0.0312,0.0156,1.6094,-1.3398,8.7734,25.84,169.43,176.46,1
5.173,0.0352,-0.3730,1.1875,0.2305,7.7773,25.84,171.82,178.25,1
5.191,-0.0176,-0.0098,1.0742,-1.3789,8.5391,25.84,172.32,180.64,1
5.206,0.0234,-0.2734,1.5313,-0.5352,9.5781,25.84,174.40,179.50,1
