t_s,roll_deg,pitch_deg,raw_ax_mps2,raw_ax_filt_mps2,raw_ay_mps2,raw_az_mps2,speed_kmh,hall_f_hz,hall_r_hz,gps_fix
0.462,-1.79,-0.44,1.1094,0.1789,0.1523,11.1523,0.06,0.00,0.00,1
0.481,-1.76,-0.44,-0.7266,0.0898,-0.8047,7.8516,0.11,0.00,0.00,1
0.500,-1.76,-0.44,0.9180,0.1755,0.4961,10.3047,0.11,0.00,0.00,1
0.512,-1.76,-0.44,-0.3047,0.1917,-0.6133,9.0000,0.11,0.00,0.00,1
0.529,-1.76,-0.44,-0.8047,-0.0882,-0.1914,7.9297,0.11,0.00,0.00,1
0.552,-1.76,-0.44,-1.1094,0.0019,-0.8828,7.2031,0.11,0.00,0.00,1
0.561,-1.76,-0.44,-1.1094,-0.1688,-0.8828,7.2031,0.11,0.00,0.00,1
0.591,-1.68,-0.47,0.8047,0.2610,-0.4961,10.0000,0.11,0.00,0.00,1
0.601,-1.68,-0.47,-0.5352,0.2373,-0.1914,8.7344,0.11,0.00,0.00,1
0.621,-1.67,-0.46,-0.3828,0.0077,-0.0391,8.5039,0.11,0.00,0.00,1
0.632,-1.67,-0.46,-0.0391,-0.0512,-0.6523,9.1602,0.11,0.00,0.00,1
0.651,-1.67,-0.46,-0.0781,-0.0509,-0.1914,9.1172,0.11,0.00,0.00,1
0.670,-1.67,-0.46,-0.3047,-0.1103,-0.7266,8.6992,0.11,0.00,0.00,1
0.682,-1.67,-0.46,1.3398,-0.0086,-0.1523,10.9531,0.13,0.00,0.00,1
0.700,-1.67,-0.46,-0.0781,0.1373,-0.7656,8.8437,0.13,0.00,0.00,1
0.722,-1.67,-0.46,0.4609,0.0529,-0.6133,9.6094,0.13,0.00,0.00,1
0.732,-1.67,-0.46,0.4609,0.1156,-0.6133,9.6094,0.13,0.00,0.00,1
0.749,-1.67,-0.46,1.0742,0.3492,0.3437,10.6875,0.13,0.00,0.00,1
0.772,-1.63,-0.53,0.3828,-0.0700,0.4609,10.0742,0.13,0.00,0.00,1
0.782,-1.63,-0.53,0.3828,-0.0005,0.4609,10.0742,0.13,0.00,0.00,1
0.802,-1.63,-0.53,0.7656,0.2547,0.1133,10.2266,0.13,0.00,0.00,1
0.821,-1.63,-0.53,-1.1094,0.2496,-0.1523,7.1250,0.13,0.00,0.00,1
0.833,-1.63,-0.53,0.8828,0.1082,0.0391,10.2656,0.13,0.00,0.00,1
0.852,-1.63,-0.53,0.9180,0.3307,-0.1914,10.0352,0.13,0.00,0.00,1
0.870,-1.63,-0.53,0.1133,0.3528,-0.1523,9.3477,0.13,0.00,0.00,1
0.890,-1.63,-0.53,-0.8047,0.0817,0.0391,7.9687,0.13,0.00,0.00,1
0.901,-1.65,-0.56,1.1875,0.3265,-0.6133,10.3867,0.13,0.00,0.00,1
0.920,-1.65,-0.56,0.6914,0.5102,-0.0391,9.3828,0.13,0.00,0.00,1
0.942,-1.65,-0.56,-0.0391,0.3338,0.0781,8.4219,0.13,0.00,0.00,1
0.952,-1.65,-0.56,-0.0391,0.2765,0.0781,8.4219,0.13,0.00,0.00,1
0.973,-1.65,-0.56,0.2305,0.5102,0.0391,8.7344,0.13,0.00,0.00,1
0.990,-1.65,-0.56,-0.2305,0.3940,-0.7656,8.3516,0.13,0.00,0.00,1
1.003,-1.65,-0.56,0.8438,0.3417,-0.0781,9.6484,0.13,0.00,0.00,1
1.020,-1.65,-0.56,1.3398,0.5238,-1.0352,9.5820,0.13,0.00,0.00,1
1.040,-1.76,-0.64,0.1523,0.5392,0.0781,8.1211,0.13,0.00,0.00,1
1.060,-1.76,-0.64,0.3047,0.4410,-0.9570,7.9336,0.13,0.00,0.00,1
1.071,-1.76,-0.64,2.8711,0.6254,-0.1523,11.5352,0.13,0.00,0.00,1
1.089,-1.82,-0.73,0.9180,0.9587,-0.8438,8.7773,0.20,0.00,0.00,1
1.112,-1.82,-0.73,2.0703,0.9829,-0.6133,9.2656,0.20,0.00,0.00,1
1.122,-1.82,-0.73,2.0703,1.1500,-0.6133,9.2656,0.20,0.00,0.00,1
1.150,-1.87,-0.89,0.5742,1.3975,-0.3828,7.6953,0.20,0.00,0.00,1
1.161,-1.87,-0.89,2.2617,1.4060,-0.3437,10.2656,0.20,0.00,0.00,1
1.182,-1.89,-0.97,0.1133,1.2223,-0.6133,6.9297,0.20,0.14,0.00,1
1.192,-1.89,-0.97,1.3008,1.0718,-0.4609,9.0781,0.20,0.14,0.00,1
1.212,-1.89,-0.97,2.5664,1.2380,-0.5742,11.3789,0.20,0.14,0.00,1
1.229,-1.89,-0.97,0.1523,1.1566,-0.7266,7.5117,0.20,0.14,0.00,1
1.242,-1.89,-0.97,3.1016,1.2383,-0.0391,11.6797,0.20,0.14,0.00,1
1.260,-1.89,-0.97,-0.1133,1.1620,-0.0781,7.5469,0.20,0.14,0.00,1
1.282,-1.89,-0.97,2.3750,1.4640,-0.0391,11.2617,0.33,9.47,0.14,1
1.292,-1.89,-0.97,2.3750,1.6039,-0.0391,11.2617,0.33,9.47,0.14,1
1.310,-1.89,-0.97,1.8398,1.7042,-0.6133,9.8477,0.33,9.47,0.14,1
1.332,-1.92,-1.07,0.4961,1.6378,0.0000,8.4648,0.33,9.47,0.14,1
1.343,-1.92,-1.07,0.4961,1.4624,0.0000,8.4648,0.33,9.47,0.14,1
1.362,-1.92,-1.07,0.1133,1.3052,0.4219,7.7773,0.33,11.72,0.14,1
1.382,-1.92,-1.07,2.7187,1.1756,-0.7656,10.8008,0.33,11.72,11.04,1
1.400,-1.92,-1.07,0.3828,1.1847,0.2305,7.3516,0.33,11.72,11.04,1
1.411,-1.92,-1.07,3.1797,1.2853,-0.5742,11.2227,0.33,11.72,11.04,1
1.429,-1.92,-1.07,1.6836,1.6000,0.7656,9.7305,0.33,13.65,11.04,1
1.449,-1.92,-1.07,3.7148,2.0733,-0.9961,10.8789,0.33,13.65,13.65,1
1.462,-1.98,-1.05,1.7617,2.0043,0.3047,9.9258,0.33,13.65,13.65,1
1.480,-1.98,-1.05,1.6836,1.9043,-0.7266,9.3086,0.81,13.65,13.65,1
1.502,-1.98,-1.05,1.1875,1.5715,0.2305,8.9609,0.81,15.78,13.65,1
1.513,-1.98,-1.05,1.1875,1.5125,0.2305,8.9609,0.81,15.78,15.48,1
1.532,-1.98,-1.05,-0.4609,1.4957,0.3437,7.6289,0.81,15.78,15.48,1
1.552,-1.98,-1.05,2.4531,1.1739,-0.9570,10.2266,0.81,18.12,15.48,1
1.569,-1.98,-1.05,0.0391,1.0758,-0.3828,6.9727,0.81,18.12,17.81,1
1.581,-1.98,-1.05,2.1055,1.0818,-0.6133,10.1484,0.81,18.12,17.81,1
1.603,-2.10,-1.23,1.1875,1.2276,-0.2305,8.9609,0.81,19.84,17.81,1
1.620,-2.10,-1.23,0.8047,1.1292,-0.3437,8.3555,0.81,19.84,19.21,1
1.632,-2.10,-1.23,2.2617,1.1960,-0.1523,11.0742,0.81,19.84,19.21,1
1.649,-2.10,-1.23,-0.8438,0.8720,-1.0742,5.2812,0.81,20.92,19.21,1
1.672,-2.10,-1.23,1.0352,1.0379,-0.5352,8.4219,0.81,20.92,20.99,1
1.683,-2.10,-1.23,1.0352,1.0375,-0.5352,8.4219,1.52,23.06,20.99,1
1.700,-2.10,-1.23,0.5742,0.9348,-0.6914,7.9727,1.52,23.06,20.99,1
1.722,-2.18,-1.33,0.0391,1.4784,-1.6484,7.2773,1.52,23.06,21.90,1
1.742,-2.18,-1.34,2.1055,1.4450,-0.2305,10.0352,1.52,23.82,21.90,1
1.752,-2.18,-1.34,2.4883,1.5771,-0.6133,9.8828,1.52,23.82,23.54,1
1.771,-2.18,-1.34,0.8828,1.7071,-0.4961,8.3516,1.52,25.38,23.54,1
1.790,-2.16,-1.41,1.6484,1.5955,-0.1914,9.4648,1.52,25.38,23.54,1
1.802,-2.16,-1.41,2.7578,1.6924,-1.4922,10.7656,1.52,25.38,24.18,1
1.820,-2.16,-1.41,0.0781,1.4626,0.1523,8.1211,1.52,25.93,24.18,1
1.839,-2.16,-1.41,1.7227,1.4339,-0.5352,8.4648,1.52,25.93,26.16,1
1.863,-2.16,-1.41,0.2305,2.1253,-1.3008,7.0898,1.52,27.61,26.16,1
1.871,-2.16,-1.41,0.2305,1.8343,-1.3008,7.0898,1.52,27.61,26.80,1
1.892,-2.16,-1.41,2.6445,1.4806,-0.8047,9.6484,1.69,28.52,26.80,1
1.911,-2.16,-1.41,2.8359,1.8260,0.2695,11.6797,1.69,28.52,28.36,1
1.923,-2.16,-1.41,-1.2266,1.7245,-0.6914,5.1719,1.69,30.00,28.36,1
1.942,-2.16,-1.41,1.9141,1.1388,0.2695,9.1992,1.69,30.00,29.27,1
1.961,-2.16,-1.41,4.0625,1.8786,-0.6133,12.4844,1.69,30.72,29.27,1
1.972,-2.16,-1.41,1.8398,2.0362,-0.9180,9.8867,1.69,32.49,30.54,1
1.990,-2.16,-1.41,-0.4219,1.4687,-0.8828,6.6250,1.69,32.49,30.54,1
2.009,-2.16,-1.41,1.7227,1.4072,0.2695,9.0820,1.69,32.67,31.37,1
2.032,-1.73,-1.62,0.8047,1.9394,0.1133,8.3555,1.69,32.67,32.82,1
2.041,-1.73,-1.62,0.8047,1.7651,0.1133,8.3555,1.69,34.60,32.82,1
2.062,-1.73,-1.62,3.3711,1.5651,-0.3828,11.2969,1.69,34.60,33.20,1
2.082,-1.73,-1.62,1.5703,1.9332,-0.5742,8.7734,3.61,34.55,33.20,1
2.100,-1.73,-1.62,0.3828,1.6479,-0.3828,7.7734,3.61,36.47,34.98,1
2.111,-1.73,-1.62,1.1094,1.5117,-0.8047,8.1953,3.61,36.47,34.98,1
2.130,-1.73,-1.62,3.7539,1.9598,-0.5742,12.1016,3.61,36.54,35.26,1
2.142,-1.73,-1.62,1.5703,2.0607,0.1914,9.0781,3.61,38.40,36.72,1
2.162,-1.36,-1.80,0.7266,1.7068,-0.5352,8.2383,3.61,38.40,36.72,1
2.180,-1.36,-1.80,0.7656,1.3812,-0.4219,7.9727,3.61,38.40,37.06,1
2.193,-1.36,-1.80,3.6016,1.5136,-0.5742,11.4922,3.61,40.35,38.74,1
2.210,-1.36,-1.80,1.6836,1.8009,-0.1523,8.1562,3.61,40.35,38.74,1
2.232,-1.36,-1.80,0.8438,1.5068,-0.4961,8.2773,3.61,40.13,38.68,1
2.252,-1.36,-1.80,3.4844,1.5300,-0.3047,11.0703,3.61,41.81,40.44,1
2.262,-1.36,-1.80,2.1055,1.8522,-0.3437,9.5430,3.61,41.81,40.44,1
2.281,-1.36,-1.80,0.3437,1.7831,-0.8828,7.1680,5.37,41.96,40.63,1
2.300,-1.36,-1.80,0.3047,1.3689,0.0391,7.6953,5.37,43.99,41.78,1
2.312,-1.36,-1.80,3.9062,1.4215,-0.1523,12.3750,5.37,43.99,41.78,1
2.331,-1.36,-1.80,2.9883,2.0528,0.3828,10.1523,5.37,44.02,42.29,1
2.350,-1.05,-2.25,0.6133,1.8461,0.4219,7.8945,5.37,45.61,43.87,1
2.363,-1.05,-2.25,-0.9180,1.5342,0.3828,5.5586,5.37,45.62,44.13,1
2.381,-1.05,-2.25,4.5195,1.9016,0.1914,12.4062,5.37,47.84,44.13,1
2.402,-1.05,-2.25,1.8398,2.5408,-0.0781,8.6602,5.37,47.88,45.77,1
2.422,-1.05,-2.25,-1.2656,2.0935,-0.0781,4.2148,5.37,50.20,45.81,1
2.432,-1.05,-2.25,-1.2656,1.5776,-0.0781,4.2148,5.37,50.20,47.80,1
2.452,-1.05,-2.25,4.5977,2.1873,-0.4961,11.7969,5.37,49.18,48.15,1
2.471,-1.05,-2.25,5.1328,2.9137,-0.2305,12.7227,5.37,52.72,49.22,1
2.483,-1.05,-2.25,-0.8438,2.9267,-0.0781,5.0937,6.91,51.60,49.22,1
2.502,-1.05,-2.25,1.8789,2.0752,-0.4609,7.9727,6.91,53.51,50.00,1
2.520,-1.05,-2.25,4.9023,2.6774,-0.8828,11.6445,6.91,54.28,51.59,1
2.533,-1.05,-2.25,4.5586,2.9916,-0.9180,12.6016,6.91,55.40,51.59,1
2.550,-1.05,-2.25,-1.1094,2.2715,-0.2305,4.1328,6.91,55.40,53.93,1
2.569,-1.05,-2.25,2.7969,2.1771,-0.3437,10.0039,6.91,58.05,53.29,1
2.592,-1.53,-3.06,2.9492,2.9981,-0.6133,9.8047,6.91,57.73,56.08,1
2.601,-1.53,-3.06,2.9492,2.9906,-0.6133,9.8047,6.91,59.89,54.79,1
2.622,-1.53,-3.06,3.9844,2.5996,-0.6914,10.0000,6.91,59.12,58.00,1
2.642,-1.53,-3.06,1.9141,2.8267,-1.3398,8.6172,6.91,60.92,57.09,1
2.652,-1.53,-3.06,1.3789,2.5819,-0.4961,7.2344,6.91,60.92,57.09,1
2.671,-1.53,-3.06,3.8320,2.4370,-0.8438,11.6797,6.91,62.57,58.97,1
2.690,-1.53,-3.06,3.1797,2.7682,-1.7227,9.1211,7.33,62.78,61.83,1
2.703,-1.53,-3.06,0.6914,2.6323,1.3398,7.0078,7.33,64.14,60.79,1
2.720,-1.53,-3.06,4.9023,2.7287,-1.7617,11.8750,7.33,64.45,63.02,1
2.740,-1.53,-3.06,4.0977,3.2916,0.6523,11.4180,7.33,66.37,62.51,1
2.770,-1.90,-3.39,2.9492,2.8594,-0.6133,8.2773,7.33,67.27,64.67,1
2.773,-1.90,-3.39,2.9492,2.8594,-0.6133,8.2773,7.33,66.98,67.23,1
2.793,-1.90,-3.39,3.1406,2.5387,-0.5352,9.6094,7.33,69.19,67.23,1
2.810,-1.90,-3.39,3.2578,2.7188,0.1133,10.7266,7.33,69.31,66.97,1
2.830,-2.06,-3.53,3.1016,2.8679,-2.3359,9.3477,7.33,70.35,66.97,1
2.842,-2.06,-3.53,1.1094,2.7445,1.2656,6.8555,7.33,69.21,68.87,1
2.862,-2.13,-3.61,5.2852,3.1112,-2.0312,10.9180,7.33,72.41,69.94,1
2.873,-2.13,-3.61,3.6406,3.4607,0.1523,10.2656,9.78,73.71,70.35,1
2.891,-2.13,-3.61,1.3789,3.3308,-0.8828,8.7383,9.78,73.48,69.75,1
2.910,-2.13,-3.61,2.6055,2.9368,-0.1133,7.6289,9.78,74.59,71.36,1
2.933,-2.13,-3.61,2.5273,2.7238,-0.5742,8.3516,9.78,76.67,74.56,1
2.941,-2.13,-3.61,2.5273,2.6936,-0.5742,8.3516,9.78,75.92,72.18,1
2.962,-2.13,-3.61,2.2969,2.7672,-2.5664,8.2773,9.78,78.05,74.24,1
2.982,-2.13,-3.61,1.1094,2.5388,1.2266,7.5859,9.78,79.05,75.86,1
2.992,-2.13,-3.61,1.1094,2.3193,1.2266,7.5859,9.78,79.39,76.95,1
3.012,-2.53,-3.92,4.6367,3.1948,0.9570,12.7891,9.78,81.13,76.75,1
3.032,-2.53,-3.92,0.8047,3.2971,-2.4141,8.5820,9.78,82.07,78.60,1
3.043,-2.53,-3.92,3.5234,2.9630,0.6914,9.2695,9.78,79.81,77.91,1
3.062,-2.53,-3.92,1.9531,2.9963,-1.6094,8.3516,9.78,83.68,80.06,1
3.080,-2.53,-3.92,2.0703,2.6666,-0.3828,8.3125,11.11,84.64,80.66,1
3.102,-2.53,-3.92,3.8320,2.7363,-2.2227,10.3086,11.11,84.20,79.70,1
3.112,-2.53,-3.92,3.8320,2.9046,-2.2227,10.3086,11.11,85.42,83.14,1
3.130,-2.53,-3.92,1.9141,2.7432,0.6523,8.7344,11.11,87.12,84.67,1
3.152,-2.91,-4.13,5.4766,3.1343,0.3047,14.0937,11.11,87.60,81.70,1
3.162,-2.91,-4.13,5.4766,3.4941,0.3047,14.0937,11.11,87.34,83.27,1
3.189,-2.91,-4.13,1.4180,2.7137,0.8047,7.1250,11.11,87.77,85.95,1
3.202,-2.91,-4.13,3.6016,2.6894,-2.1055,10.3437,11.11,90.07,87.88,1
3.213,-2.91,-4.13,2.6055,2.8116,0.1523,8.6602,11.11,90.42,85.87,1
3.230,-2.91,-4.13,2.0703,2.7103,-1.3789,9.4219,11.11,90.56,88.28,1
3.250,-2.91,-4.13,2.9102,2.6780,-1.1875,7.9687,11.11,90.71,90.43,1
3.270,-2.91,-4.13,1.6836,2.4724,0.1523,8.2734,11.11,92.81,92.87,1
3.281,-2.91,-4.13,5.5547,2.9458,-2.1836,10.9531,12.91,95.47,89.60,1
3.300,-2.91,-4.13,2.7187,3.2076,0.4219,10.0039,12.91,95.99,87.66,1
3.331,-2.93,-3.96,2.2969,2.7399,-0.1523,8.3945,12.91,94.03,92.78,1
3.332,-2.93,-3.96,2.2969,2.7399,-0.1523,8.3945,12.91,93.47,92.30,1
3.353,-2.93,-3.96,2.7969,2.1302,-0.7656,5.3984,12.91,96.61,96.02,1
3.370,-2.93,-3.96,4.7109,2.4724,1.7617,14.7148,12.91,98.28,92.32,1
3.383,-2.93,-3.96,1.9531,2.7472,-3.2930,13.0625,12.91,99.69,90.83,1
3.401,-2.93,-3.96,0.9570,2.4423,1.7617,9.5430,12.91,95.10,94.94,1
3.422,-2.80,-3.68,-1.8398,1.3170,-0.1133,7.0117,12.91,95.61,95.46,1
3.440,-2.80,-3.68,1.2266,0.9194,-1.1094,4.4453,12.91,94.61,97.36,1
3.452,-2.80,-3.68,2.6445,1.0800,1.9141,8.1602,12.91,98.74,94.45,1
3.470,-2.80,-3.68,1.3398,1.3246,-3.0273,13.2500,12.91,104.71,96.43,1
3.493,-2.80,-3.68,0.3437,1.4840,-0.1523,8.7383,14.74,100.52,96.41,1
3.502,-2.80,-3.68,0.3437,1.3088,-0.1523,8.7383,14.74,103.14,101.15,1
3.523,-2.80,-3.68,3.5234,1.5149,1.7227,12.3008,14.74,102.03,97.09,1
3.542,-2.80,-3.68,1.3789,1.9130,-2.7187,12.3789,14.74,104.56,95.76,1
3.562,-2.76,-3.93,2.2617,1.9263,2.2227,9.9648,14.74,101.44,97.51,1
3.572,-2.76,-3.93,-1.2656,1.7183,-2.2617,7.2773,14.74,102.02,99.45,1
3.592,-2.76,-3.93,-0.7656,0.9121,1.4922,2.9844,14.74,105.00,101.27,1
3.610,-2.76,-3.93,4.9023,1.5945,0.2695,14.0156,14.74,106.18,99.61,1
3.622,-2.76,-3.93,1.6836,1.8451,-3.2187,11.8359,14.74,106.51,98.73,1
3.641,-2.76,-3.93,1.2656,1.6975,3.1016,8.1602,14.74,106.07,99.46,1
3.662,-2.76,-3.93,-0.1914,1.4958,2.6797,4.8594,14.74,108.47,102.85,1
3.672,-2.76,-3.93,-0.1914,1.2366,2.6797,4.8594,16.15,109.75,100.83,1
3.690,-2.76,-3.93,2.7969,1.4930,-2.9102,13.7891,16.15,107.90,102.85,1
3.712,-2.91,-4.50,-0.6133,1.3365,0.1133,9.0039,16.15,105.00,102.94,1
3.723,-2.91,-4.50,-0.6133,1.0370,0.1133,9.0039,16.15,106.72,104.20,1
3.742,-2.91,-4.50,2.3359,0.9990,2.0312,10.9531,16.15,109.35,105.79,1
3.762,-2.91,-4.50,1.9531,1.3476,-3.2187,12.0625,16.15,108.55,106.79,1
3.780,-2.91,-4.50,1.3789,1.4269,2.9883,9.6133,16.15,107.68,105.41,1
3.791,-2.91,-4.50,1.1094,1.3980,-2.9102,7.6992,16.15,111.25,108.10,1
3.810,-3.03,-4.91,0.0781,1.0714,1.8398,6.0898,16.15,109.96,106.70,1
3.830,-3.03,-4.91,2.5273,1.3317,-1.1094,13.2148,16.15,113.10,104.33,1
3.842,-3.07,-5.07,2.7187,1.6387,-2.0703,12.4492,16.15,110.10,107.35,1
3.860,-3.07,-5.07,-0.4219,1.3118,1.7227,8.2734,16.15,112.74,109.29,1
3.882,-3.07,-5.07,3.0664,0.8129,2.4531,11.6406,17.71,114.59,106.56,1
3.893,-3.07,-5.07,3.0664,1.1591,2.4531,11.6406,17.71,114.71,108.44,1
3.912,-3.07,-5.07,0.3047,1.1509,2.0312,9.0820,17.71,111.43,108.37,1
3.943,-3.30,-5.43,3.2930,1.1015,0.9180,11.1133,17.71,113.44,111.50,1
3.950,-3.30,-5.43,3.2930,1.4381,0.9180,11.1133,17.71,116.21,110.08,1
3.961,-3.30,-5.43,1.1094,1.5483,-1.4180,12.0234,17.71,114.44,106.25,1
3.981,-3.49,-5.62,1.3008,1.4410,-0.5352,10.1523,17.71,113.51,107.25,1
4.001,-3.49,-5.62,1.1094,1.3509,-1.7617,8.8437,17.71,115.37,110.73,1
4.012,-3.49,-5.62,-0.1133,1.2160,-0.1914,6.9336,17.71,114.30,109.51,1
4.030,-3.49,-5.62,0.5352,0.9063,-1.1094,9.6875,17.71,114.19,109.31,1
4.053,-3.49,-5.62,-0.4219,1.1247,-0.1914,8.5430,17.71,114.08,108.71,1
4.063,-3.49,-5.62,-0.4219,0.8872,-0.1914,8.5430,17.71,116.73,110.34,1
4.083,-3.49,-5.62,2.8711,0.7433,-0.2305,12.4102,18.32,115.70,109.47,1
4.102,-3.49,-5.62,1.3789,1.2274,-2.4883,10.6875,18.32,115.49,111.81,1
4.122,-4.03,-5.97,-0.5742,0.8468,0.3437,8.9609,18.32,113.61,111.87,1
4.133,-4.03,-5.97,-0.2305,0.6560,-1.6484,6.3633,18.32,115.13,114.06,1
4.152,-4.03,-5.97,2.4883,0.6221,0.1133,11.6055,18.32,116.40,112.42,1
4.170,-4.03,-5.97,1.3008,0.9955,-3.2578,10.8750,18.32,115.97,110.11,1
4.182,-4.03,-5.97,0.9570,1.0149,0.6914,10.8789,18.32,115.58,113.01,1
4.200,-4.03,-5.97,0.3437,0.8594,-1.9922,6.9687,18.32,116.27,112.82,1
4.220,-4.03,-5.97,1.9141,1.0607,0.6914,11.0312,18.32,117.10,111.73,1
4.233,-4.03,-5.97,-0.2305,0.7750,-1.5313,9.2305,18.32,117.79,113.64,1
4.250,-4.03,-5.97,0.0391,0.5495,0.4219,8.3555,18.32,117.15,115.57,1
4.272,-4.03,-5.97,1.5313,0.7547,0.0391,9.9609,18.32,118.23,114.08,1
4.291,-4.03,-5.97,0.4609,0.8893,-0.7656,9.9609,18.65,119.47,113.24,1
4.303,-4.03,-5.97,1.6094,0.8864,-0.0391,10.3086,18.65,117.63,113.02,1
4.322,-4.03,-5.97,0.6133,1.0118,-1.1875,9.0820,18.65,117.92,115.38,1
4.341,-4.03,-5.97,-0.6133,0.6045,-0.1914,7.0508,18.65,118.41,114.80,1
4.352,-4.03,-5.97,-1.3398,0.3593,-0.7266,8.1602,18.65,120.83,115.81,1
4.370,-4.32,-8.56,1.6484,0.4414,-1.4570,10.8398,18.65,120.83,115.81,1
4.390,-4.32,-8.56,0.7266,0.5797,-0.4219,8.8164,18.65,118.68,115.65,1
4.403,-4.30,-8.69,-0.8438,0.2647,-0.5742,6.9687,18.65,120.92,114.35,1
4.421,-4.28,-8.78,-0.2695,0.0139,-0.4609,8.5039,18.65,121.80,115.45,1
4.442,-4.28,-8.78,0.8828,0.3681,-0.1523,9.7305,18.65,119.47,113.70,1
4.462,-4.28,-8.78,-0.3437,0.4160,-1.3398,7.2734,18.65,121.71,117.05,1
4.481,-4.28,-8.78,0.8047,0.3769,-0.4219,10.5312,18.65,120.21,114.29,1
4.491,-4.28,-8.78,0.9961,0.4579,-2.0312,9.7695,19.56,120.38,115.82,1
4.510,-4.28,-8.78,0.3437,0.4970,0.0781,9.4648,19.56,121.91,117.27,1
4.522,-4.28,-8.78,-0.2695,0.4244,-0.8047,7.6602,19.56,120.64,114.72,1
4.542,-4.10,-9.14,1.8789,0.6633,-0.1133,11.3750,19.56,121.20,114.06,1
4.560,-4.10,-9.14,1.8008,1.0604,-1.6484,10.9141,19.56,122.76,114.53,1
4.583,-4.10,-9.14,-1.2266,0.4932,-0.9180,5.9023,19.56,123.56,116.54,1
4.590,-4.10,-9.14,-1.2266,0.2291,-0.9180,5.9023,19.56,123.73,116.16,1
4.612,-4.10,-9.14,2.8359,0.6273,-1.6836,12.4102,19.56,123.46,115.54,1
4.631,-4.10,-9.14,0.3437,1.0543,-0.0391,8.8477,19.56,121.24,115.26,1
4.642,-4.10,-9.14,-1.3398,0.7624,-0.3047,6.2812,19.56,123.15,115.41,1
4.662,-4.10,-9.14,0.2695,0.2949,-0.5352,9.3867,19.56,124.33,114.35,1
4.681,-3.65,-9.18,1.9922,0.6675,-1.3789,11.5703,19.63,121.37,115.50,1
4.692,-3.65,-9.18,0.5742,0.8472,-0.3828,10.3828,19.63,123.58,117.62,1
4.712,-3.65,-9.18,-0.7656,0.6626,-0.1523,7.0078,19.63,124.10,116.23,1
4.730,-3.65,-9.18,0.5742,0.4722,-0.0391,10.4180,19.63,121.15,116.20,1
4.743,-3.65,-9.18,0.7656,0.5032,-1.0742,10.6484,19.63,121.43,116.35,1
4.760,-3.65,-9.18,-0.5742,0.2961,0.3437,9.3086,19.63,121.80,118.15,1
4.783,-3.65,-9.18,0.9180,-0.0609,-0.2695,9.8047,19.63,122.38,117.55,1
