t_s,roll_deg,pitch_deg,raw_ax_mps2,raw_ax_filt_mps2,raw_ay_mps2,raw_az_mps2,speed_kmh,hall_f_hz,hall_r_hz,gps_fix
1.315,-6.40,0.56,0.1914,-0.1423,-0.7656,9.5820,0.04,0.00,0.00,1
1.333,-6.45,0.60,-0.5742,-0.1979,-0.8828,9.0781,0.04,0.00,0.00,1
1.348,-6.48,0.61,0.2695,-0.1882,-1.2656,9.3086,0.04,0.00,0.00,1
1.365,-6.51,0.62,0.0391,-0.0832,-0.8828,9.6914,0.04,0.00,0.00,1
1.384,-6.56,0.66,0.5352,0.0613,-0.9570,10.0039,0.04,0.00,0.00,1
1.405,-6.61,0.67,0.0781,-0.1837,-0.9961,9.4648,0.04,0.00,0.00,1
1.418,-6.63,0.70,-0.3047,-0.1564,-0.9180,9.3828,0.04,0.00,0.00,1
1.435,-6.69,0.71,-0.4961,-0.2138,-1.0742,8.0391,0.04,0.00,0.00,1
1.455,-6.71,0.72,0.2695,-0.1762,-1.2266,9.4219,0.04,0.00,0.00,1
1.467,-6.76,0.74,0.4219,-0.0654,-0.9961,9.6523,0.04,0.00,0.00,1
1.485,-6.81,0.75,0.1133,0.0481,-0.9570,8.9648,0.04,0.00,0.00,1
1.504,-6.87,0.78,-0.0391,0.0366,-1.3398,8.8867,0.04,0.00,0.00,1
1.518,-6.90,0.79,0.1914,0.0434,-1.2656,9.6484,0.04,0.00,0.00,1
1.535,-6.95,0.82,-0.9570,-0.1603,-1.2266,8.0078,0.04,0.00,0.00,1
1.554,-6.98,0.81,-0.0781,-0.1917,-1.2266,9.5820,0.04,0.00,0.00,1
1.575,-7.03,0.82,0.7656,-0.2251,-0.9961,10.4961,0.04,0.00,0.00,1
1.586,-7.05,0.80,0.7656,-0.0730,-0.9961,10.4961,0.04,0.00,0.00,1
1.606,-7.09,0.83,0.0781,0.0479,-1.4570,9.9219,0.04,0.00,0.00,1
1.625,-7.13,0.85,-0.7266,-0.0079,-1.1484,8.2734,0.04,0.00,0.00,1
1.637,-7.14,0.84,0.1133,-0.0998,-1.0742,9.8828,0.04,0.00,0.00,1
1.654,-7.18,0.84,-1.0352,-0.1312,-1.4570,7.8555,0.04,0.00,0.00,1
1.673,-7.20,0.83,0.2305,-0.1593,-1.0352,10.1133,0.04,0.00,0.00,1
1.688,-7.22,0.85,-0.2695,-0.1394,-1.0742,9.5781,0.04,0.00,0.00,1
1.705,-7.26,0.87,0.1523,-0.0904,-1.4922,9.1562,0.04,0.00,0.00,1
1.725,-7.29,0.86,0.1133,-0.0302,-1.1875,9.4219,0.04,0.00,0.00,1
1.747,-7.31,0.86,-0.8438,0.0465,-1.4922,8.0117,0.04,0.00,0.00,1
1.756,-7.32,0.85,-0.8438,-0.0902,-1.4922,8.0117,0.04,0.00,0.00,1
1.777,-7.35,0.84,-0.3437,-0.1512,-1.3398,9.5430,0.04,0.00,0.00,1
1.795,-7.37,0.86,-0.4961,-0.2180,-1.4570,8.0820,0.04,0.00,0.00,1
1.807,-7.38,0.87,0.0391,-0.2368,-1.3008,9.7695,0.04,0.00,0.00,1
1.826,-7.39,0.87,0.1523,-0.1495,-1.4180,9.6094,0.04,0.00,0.00,1
1.845,-7.40,0.85,0.0781,-0.0630,-1.3398,9.3047,0.04,0.00,0.00,1
1.858,-7.41,0.83,0.1133,-0.0385,-1.4180,9.6914,0.04,0.00,0.00,1
1.875,-7.41,0.83,0.2695,0.0285,-1.5313,9.8828,0.04,0.00,0.00,1
1.894,-7.42,0.85,-0.6914,-0.1158,-1.3008,8.1602,0.04,0.00,0.00,1
1.916,-7.42,0.84,-0.7656,-0.2082,-1.3789,8.7344,0.04,0.00,0.00,1
1.926,-7.41,0.84,-0.7656,-0.2938,-1.3789,8.7344,0.04,0.00,0.00,1
1.947,-7.41,0.82,0.2305,-0.1181,-1.4180,9.8437,0.04,0.00,0.00,1
1.965,-7.41,0.81,0.1523,-0.0255,-1.4570,9.5430,0.04,0.00,0.00,1
1.978,-7.40,0.81,-0.1914,-0.0136,-1.1875,9.1562,0.04,0.00,0.00,1
1.995,-7.39,0.80,0.3437,-0.0212,-1.2266,9.9219,0.04,0.00,0.00,1
2.015,-7.39,0.81,-1.0352,-0.1295,-1.3789,7.9727,0.04,0.00,0.00,1
2.028,-7.37,0.80,-0.1523,-0.1980,-1.1094,9.4258,0.04,0.00,0.00,1
2.045,-7.36,0.79,-0.3047,-0.1972,-1.4570,9.1172,0.04,0.00,0.00,1
2.063,-7.35,0.79,-0.7266,-0.3272,-1.1094,8.4258,0.04,0.00,0.00,1
2.088,-7.34,0.79,0.2305,-0.2158,-1.4922,9.2656,0.04,0.00,0.00,1
2.096,-7.34,0.79,0.2305,-0.1473,-1.4922,9.2656,0.04,0.00,0.00,1
2.113,-7.31,0.77,-0.0391,-0.0998,-0.8047,9.6875,0.04,0.00,0.00,1
2.135,-7.31,0.78,0.4961,-0.0658,-1.6094,9.6133,0.04,0.00,0.00,1
2.153,-7.29,0.78,-0.4219,-0.0774,-0.8828,9.2266,0.04,0.00,0.00,1
2.165,-7.28,0.77,-0.0391,-0.0997,-1.0742,9.5000,0.04,0.00,0.00,1
2.185,-7.28,0.77,-1.0742,-0.1653,-1.3398,7.6953,0.04,0.00,0.00,1
2.198,-7.26,0.76,0.1133,-0.2715,-0.9180,10.1484,0.04,0.00,0.00,1
2.216,-7.26,0.74,0.1914,-0.1561,-1.3789,9.3828,0.04,0.00,0.00,1
2.234,-7.24,0.75,-0.5352,-0.1984,-1.1094,9.3437,0.04,0.00,0.00,1
2.253,-7.24,0.75,0.1523,-0.1418,-1.0352,9.5430,0.04,0.00,0.00,1
2.266,-7.24,0.76,-0.0781,-0.1277,-1.3789,9.3047,0.04,0.00,0.00,1
2.284,-7.22,0.74,0.0000,-0.0963,-0.8438,9.5039,0.04,0.00,0.00,1
2.305,-7.22,0.73,0.2695,-0.0315,-1.4570,10.0312,0.04,0.00,0.00,1
2.317,-7.21,0.74,0.2695,0.0147,-1.4570,10.0312,0.04,0.00,0.00,1
2.337,-7.20,0.75,-0.2305,-0.1102,-1.0352,9.4258,0.04,0.00,0.00,1
2.355,-7.19,0.75,-0.7266,-0.1840,-1.3789,8.3945,0.04,0.00,0.00,1
2.368,-7.19,0.75,0.3828,-0.2153,-0.9961,10.0742,0.04,0.00,0.00,1
2.386,-7.18,0.76,0.1914,-0.0610,-1.1875,9.9258,0.04,0.00,0.00,1
2.405,-7.17,0.77,0.1133,0.0078,-1.4570,9.3477,0.04,0.00,0.00,1
2.424,-7.16,0.77,-0.1523,-0.0211,-0.9961,9.1953,0.04,0.00,0.00,1
2.436,-7.16,0.77,0.3047,0.0289,-1.1094,9.9219,0.04,0.00,0.00,1
2.454,-7.14,0.76,-1.0352,-0.1894,-1.2266,8.0430,0.04,0.00,0.00,1
2.477,-7.13,0.77,-0.1523,-0.2043,-1.2656,9.2695,0.04,0.00,0.00,1
2.487,-7.13,0.77,-0.1523,-0.1963,-1.2656,9.2695,0.04,0.00,0.00,1
2.507,-7.11,0.78,0.0000,-0.2161,-0.9570,9.8047,0.04,0.00,0.00,1
2.526,-7.11,0.78,0.1523,-0.1426,-1.2656,9.5391,0.04,0.00,0.00,1
2.538,-7.10,0.79,-0.1523,-0.1017,-1.0742,9.3828,0.04,0.00,0.00,1
2.555,-7.08,0.77,0.3828,-0.0732,-1.2656,9.8437,0.04,0.00,0.00,1
2.575,-7.08,0.77,0.2305,0.0327,-1.3789,10.1133,0.04,0.00,0.00,1
2.593,-7.06,0.77,-0.8047,-0.1403,-1.2266,7.6953,0.04,0.00,0.00,1
2.606,-7.06,0.77,-0.3047,-0.2024,-1.0742,9.6094,0.04,0.00,0.00,1
2.625,-7.04,0.77,-0.5352,-0.2882,-1.4180,8.5820,0.04,0.00,0.00,1
2.648,-7.02,0.76,0.2305,-0.0384,-1.1484,10.3047,0.04,0.00,0.00,1
2.657,-7.01,0.75,0.2305,0.0029,-1.1484,10.3047,0.04,0.00,0.00,1
2.674,-7.00,0.77,0.4609,0.1185,-1.5313,9.4258,0.04,0.00,0.00,1
2.694,-6.98,0.77,0.4961,0.0576,-1.1875,10.1484,0.04,0.00,0.00,1
2.708,-6.99,0.79,-0.7656,0.0537,-1.1094,8.0430,0.04,0.00,0.00,1
2.725,-6.97,0.78,0.2305,-0.0990,-1.1094,9.8477,0.04,0.00,0.00,1
2.747,-6.96,0.80,-0.0391,-0.0463,-1.2656,9.7695,0.04,0.00,0.00,1
2.764,-6.95,0.83,-0.8047,-0.2133,-1.1094,8.0820,0.04,0.00,0.00,1
2.776,-6.94,0.83,-0.1133,-0.2488,-1.2656,9.2266,0.04,0.00,0.00,1
2.795,-6.93,0.84,-0.3828,-0.2623,-1.1875,9.0039,0.04,0.00,0.00,1
2.818,-6.92,0.82,0.2305,-0.0594,-1.1094,10.4531,0.04,0.00,0.00,1
2.827,-6.93,0.84,0.2305,-0.0149,-1.1094,10.4531,0.04,0.00,0.00,1
2.845,-6.93,0.86,0.6523,0.1481,-1.6094,9.9258,0.04,0.00,0.00,1
2.865,-6.92,0.88,0.2305,0.0059,-0.8438,9.7266,0.04,0.00,0.00,1
2.886,-6.91,0.91,-0.9570,-0.1803,-1.3789,7.8164,0.04,0.00,0.00,1
2.896,-6.90,0.90,0.4219,-0.2419,-1.0742,10.1914,0.04,0.00,0.00,1
2.915,-6.90,0.92,-0.2305,-0.1058,-1.2656,9.1602,0.04,0.00,0.00,1
2.934,-6.88,0.94,0.0781,-0.0800,-1.6094,9.1172,0.04,0.00,0.00,1
2.946,-6.87,0.94,-0.6523,-0.1142,-1.3008,8.5781,0.04,0.00,0.00,1
2.965,-6.84,0.93,0.2305,-0.1023,-1.1484,9.7305,0.04,0.00,0.00,1
2.984,-6.81,0.90,-1.3008,-0.3468,-1.6094,7.7734,0.04,0.00,0.00,1
2.997,-6.79,0.89,-0.2695,-0.3297,-1.2266,9.4648,0.04,0.00,0.00,1
3.014,-6.75,0.89,-0.8438,-0.4397,-1.3008,8.5391,0.04,0.00,0.00,1
3.037,-6.71,0.90,0.0391,-0.0589,-1.3398,9.6094,0.04,0.00,0.00,1
3.048,-6.68,0.89,0.0391,-0.0438,-1.3398,9.6094,0.04,0.00,0.00,1
3.068,-6.63,0.90,-1.6836,-0.1454,-2.0312,6.7070,0.04,0.00,0.00,1
3.085,-6.55,0.89,-0.5742,-0.4929,-1.2266,9.1172,0.04,0.00,0.00,1
3.105,-6.48,0.87,-0.4609,-0.4956,-1.3789,9.1211,0.04,0.00,0.00,1
3.116,-6.43,0.86,0.3047,-0.4290,-1.8398,9.7266,0.04,0.00,0.00,1
3.134,-6.34,0.83,-0.6523,-0.3907,-1.4180,8.7383,0.04,0.00,0.00,1
3.155,-6.23,0.79,-0.6133,-0.4562,-1.3008,8.9258,0.04,0.00,0.00,1
3.167,-6.17,0.77,-1.9922,-0.7962,-2.0312,6.8203,0.04,0.00,0.00,1
3.184,-6.03,0.68,0.1133,-0.6694,-1.3789,10.4141,0.04,0.00,0.00,1
3.207,-5.88,0.63,0.4609,-0.4209,-2.3359,10.3086,0.04,0.00,0.00,1
3.218,-5.79,0.60,0.4609,-0.2854,-2.3359,10.3086,0.04,0.00,0.00,1
3.237,-5.61,0.56,-0.6523,-0.4553,-1.9922,8.8164,0.04,0.00,0.00,1
3.255,-5.40,0.51,-1.5703,-0.5846,-2.0703,8.0820,0.04,0.00,0.00,1
3.274,-5.16,0.45,0.8438,-0.3864,-1.2656,11.3398,0.04,0.00,0.00,1
3.287,-5.04,0.43,0.4219,-0.2312,-1.0352,10.3828,0.04,0.00,0.00,1
3.306,-4.81,0.39,0.6523,0.0425,-1.1484,11.7227,0.04,0.00,0.00,1
3.324,-4.54,0.36,-0.7656,-0.0634,-1.6484,8.0430,0.04,0.00,0.00,1
3.337,-4.39,0.34,-0.1914,-0.1254,-1.0352,10.3437,0.04,0.00,0.00,1
3.354,-4.11,0.34,-1.2266,-0.3770,-2.2617,8.1602,0.04,0.00,0.00,1
3.377,-3.80,0.29,0.2695,-0.1493,-1.1484,10.3086,0.04,0.00,0.00,1
3.388,-3.64,0.27,0.2695,-0.0849,-1.1484,10.3086,0.04,0.00,0.00,1
3.408,-3.31,0.27,-0.5352,0.0495,-0.1523,9.5039,0.04,0.00,0.00,1
3.425,-2.97,0.27,0.3828,-0.0429,-0.6523,10.0312,0.04,0.00,0.00,1
3.444,-2.63,0.29,-1.3789,-0.2876,-0.5742,7.9336,0.04,0.00,0.00,1
3.457,-2.46,0.28,0.4609,-0.3820,0.8438,9.8047,0.04,0.00,0.00,1
3.475,-2.30,0.27,0.1133,-0.1963,-0.1914,9.1172,0.04,0.00,0.00,1
3.494,-1.83,0.30,0.8438,0.0709,-0.7656,10.8398,0.04,0.00,0.00,1
3.507,-1.67,0.31,-0.6133,0.0730,0.0781,7.5469,0.04,0.00,0.00,1
3.524,-1.34,0.31,0.1914,0.0171,0.4961,9.9609,0.04,0.00,0.00,1
3.548,-1.03,0.32,0.4609,-0.1516,1.4180,10.3047,0.04,0.00,0.00,1
3.558,-0.90,0.32,0.4609,-0.0575,1.4180,10.3047,0.04,0.00,0.00,1
3.575,-0.65,0.34,-0.2305,-0.0635,0.6523,9.5000,0.04,0.00,0.00,1
3.595,-0.39,0.36,-0.4219,0.1843,1.3789,9.8437,0.04,0.00,0.00,1
3.615,-0.28,0.36,0.1914,0.1066,1.1094,10.2656,0.04,0.00,0.00,1
3.627,-0.07,0.40,-1.1094,0.0213,0.9570,8.2734,0.04,0.00,0.00,1
3.645,0.10,0.43,0.3047,-0.1862,1.8789,10.9570,0.04,0.00,0.00,1
3.664,0.24,0.48,0.0000,-0.0863,1.0352,9.3047,0.04,0.00,0.00,1
3.677,0.29,0.51,0.8828,-0.0024,1.9141,11.1875,0.04,0.00,0.00,1
3.694,0.38,0.56,-0.6914,-0.0490,1.8008,9.1602,0.04,0.00,0.00,1
3.715,0.44,0.62,-0.3437,-0.1543,1.3789,9.1953,0.04,0.00,0.00,1
3.728,0.47,0.65,-1.5703,-0.4677,0.5352,7.9297,0.04,0.00,0.00,1
3.745,0.50,0.69,-0.3828,-0.5176,0.7656,9.5000,0.04,0.00,0.00,1
3.767,0.50,0.73,-0.2305,-0.5064,0.7656,9.8477,0.04,0.00,0.00,1
3.779,0.51,0.76,-0.2305,-0.4640,0.7656,9.8477,0.04,0.00,0.00,1
3.796,0.49,0.80,0.1914,-0.3657,1.3008,10.1094,0.04,0.00,0.00,1
3.815,0.46,0.85,-1.2266,-0.3212,0.5742,8.1172,0.04,0.00,0.00,1
3.834,0.42,0.87,-0.5352,-0.4768,0.3828,8.7383,0.04,0.00,0.00,1
3.847,0.40,0.88,-0.5352,-0.4858,0.0781,9.1953,0.04,0.00,0.00,1
3.865,0.35,0.93,-0.8828,-0.5796,-0.4219,8.0117,0.04,0.00,0.00,1
3.884,0.32,0.96,-0.2305,-0.5212,0.2305,8.9648,0.04,0.00,0.00,1
3.898,0.32,0.96,-0.4609,-0.5119,0.3437,8.5430,0.04,0.00,0.00,1
3.915,0.26,1.01,-0.2695,-0.4522,0.3828,8.5430,0.04,0.00,0.00,1
3.938,0.20,1.00,0.0391,-0.4662,0.2305,9.1172,0.04,0.00,0.00,1
3.955,0.14,1.01,-0.9570,-0.4026,0.1133,7.5898,0.04,0.00,0.00,1
3.968,0.13,0.99,-0.6914,-0.5041,0.0000,9.7266,0.04,0.00,0.00,1
3.985,0.05,0.97,1.3008,-0.3978,2.1836,-1.1875,0.04,0.00,0.00,1
4.005,0.02,0.68,5.0937,1.0207,-0.9180,20.2305,0.04,0.00,0.00,1
4.017,-0.01,0.74,-0.3047,1.2144,0.2695,7.4687,0.04,0.00,0.00,1
4.036,-0.03,0.72,0.3437,0.8832,-1.4180,10.9922,0.04,0.00,0.00,1
4.054,-0.03,0.85,-1.2266,0.3518,-1.3398,11.6836,0.04,0.00,0.00,1
4.068,-0.02,0.86,0.8828,0.2781,0.1523,8.8477,0.04,0.00,0.00,1
4.086,-0.02,0.89,-1.2656,0.0088,-1.6836,8.8125,0.04,0.00,0.00,1
4.108,-0.02,0.94,0.0391,-0.6800,-0.0781,10.3477,0.04,0.00,0.00,1
4.125,-0.05,0.89,0.4219,-0.4455,-0.5742,10.0742,0.04,0.00,0.00,1
4.138,-0.06,0.91,-1.0742,-0.3732,1.0742,5.4023,0.04,0.00,0.00,1
4.155,-0.04,0.78,1.7617,-0.3451,-1.0352,12.4102,0.04,0.00,0.00,1
4.175,-0.03,0.76,-0.5352,-0.1004,0.1523,8.1953,0.04,0.00,0.00,1
4.188,-0.02,0.70,0.7656,-0.0926,-0.3828,10.6523,0.04,0.00,0.00,1
4.205,-0.00,0.66,0.6914,0.1449,-0.8828,10.3828,0.04,0.00,0.00,1
4.224,0.01,0.63,0.4219,0.2716,-0.2305,9.8867,0.04,0.00,0.00,1
4.238,0.03,0.59,0.1914,0.2762,-0.4219,10.6094,0.04,0.00,0.00,1
4.255,0.07,0.59,0.1133,0.2300,-0.0781,10.1094,0.04,0.00,0.00,1
4.274,0.13,0.55,1.1094,0.4173,0.8047,10.9922,0.04,0.00,0.00,1
4.295,0.16,0.59,0.0781,0.3914,0.5742,9.6523,0.04,0.04,0.04,1
4.306,0.17,0.59,0.0781,0.3433,0.5742,9.6523,0.04,0.04,0.04,1
4.328,0.21,0.60,0.3047,0.2203,-0.0391,11.0703,0.04,0.04,0.04,1
4.346,0.24,0.64,-1.7617,0.0789,-0.4609,6.7070,0.04,0.04,0.04,1
4.357,0.27,0.63,0.0781,-0.1813,0.9961,10.6094,0.04,0.04,0.04,1
4.375,0.33,0.65,-0.9961,-0.1936,-0.0781,8.2383,0.04,0.04,0.04,1
4.394,0.37,0.67,0.3047,-0.1793,0.5352,10.6875,0.04,0.04,0.04,1
4.408,0.39,0.69,0.0391,-0.1262,0.4961,10.3047,0.04,0.04,0.04,1
4.425,0.43,0.74,0.0391,-0.0699,0.2305,10.0703,0.04,0.04,0.04,1
4.445,0.48,0.72,-0.1523,-0.0813,0.7656,9.4609,0.04,0.04,0.04,1
4.459,0.48,0.72,-1.3008,-0.2687,0.9570,8.5000,0.04,0.04,0.04,1
4.476,0.51,0.69,0.9180,-0.0703,0.4219,10.5352,0.04,0.04,0.04,1
4.497,0.51,0.69,-1.9922,-0.0831,0.6914,6.1289,0.04,0.04,0.04,1
4.516,0.51,0.60,2.2617,-0.2842,0.1523,12.6016,0.04,0.04,0.04,1
4.528,0.51,0.60,0.6523,0.1505,0.3047,10.5703,0.04,0.04,0.04,1
4.546,0.50,0.67,-0.3047,0.2162,0.7656,8.8477,0.04,0.04,0.04,1
4.565,0.48,0.73,-2.9492,-0.5466,-0.1523,4.8281,0.04,0.04,3.82,1
4.578,0.48,0.71,1.6094,-0.5510,0.4219,11.5742,0.04,3.40,3.82,1
4.595,0.47,0.71,0.3828,-0.1267,-0.1914,9.3437,0.04,3.40,3.82,1
4.614,0.44,0.75,0.7656,0.1025,0.5742,10.5312,0.04,3.40,3.82,1
4.629,0.43,0.76,-0.3828,0.1125,0.5352,8.1211,0.04,3.40,3.82,1
4.646,0.41,0.78,-1.3789,-0.2768,0.0391,6.9727,0.04,3.40,3.82,1
4.668,0.39,0.73,0.6523,0.1884,-0.2305,10.1133,0.04,3.40,3.82,1
4.686,0.38,0.70,-0.0391,0.2647,0.4219,8.7344,0.04,3.40,3.82,1
4.704,0.36,0.72,1.8789,0.5856,-0.0391,10.4141,0.04,3.40,3.82,1
4.715,0.34,0.71,0.6133,0.6830,-0.0781,9.5820,0.04,3.40,3.82,1
4.734,0.34,0.68,-0.9961,0.4160,0.0000,7.7734,0.04,3.40,3.82,1
4.748,0.32,0.68,1.6484,0.3151,0.1133,10.3437,0.04,3.40,3.82,1
4.765,0.30,0.69,1.4570,0.6779,-0.1914,11.7617,0.04,3.40,3.82,1
4.785,0.28,0.66,-1.3398,0.3245,0.1133,6.8555,0.04,3.40,3.82,1
