t_s,roll_deg,pitch_rv_deg,pitch_game_deg,pitch_comp_deg,gyro_y_rads,raw_ax_mps2,raw_ax_filt_mps2,raw_ay_mps2,raw_az_mps2,speed_kmh,hall_f_hz,hall_r_hz,gps_fix
3.651,-2.97,-1.30,-1.32,0.42,-0.0488,3.1016,1.8553,-0.2695,11.4180,0.02,0.10,0.00,1
3.671,-2.97,-1.30,-1.40,0.22,-0.1699,1.4922,1.9240,-0.3047,9.3047,0.02,0.10,0.00,1
3.700,-3.00,-1.53,-1.50,-0.01,-0.2070,0.6914,1.4278,-0.4219,9.4648,0.02,0.10,0.00,1
3.711,-3.00,-1.53,-1.50,0.14,0.0918,-0.9180,1.1860,-0.1914,6.2031,0.04,9.86,0.10,1
3.731,-3.00,-1.53,-1.53,0.08,-0.1094,2.0703,1.1300,-0.3047,10.9961,0.04,9.86,0.10,1
3.761,-3.00,-1.53,-1.46,0.15,0.0605,2.8359,1.7902,-0.5352,10.7695,0.04,9.86,0.10,1
3.780,-3.00,-1.53,-1.46,-0.08,0.1699,1.7617,1.8490,-0.1914,10.4180,0.04,9.86,0.10,1
3.810,-3.14,-1.61,-1.57,-0.21,-0.2031,1.2266,1.5682,-0.0781,9.5820,0.04,12.01,11.40,1
3.811,-3.14,-1.61,-1.57,-0.21,-0.2031,1.2266,1.5682,-0.0781,9.5820,0.04,12.01,11.40,1
3.811,-3.14,-1.61,-1.57,-0.21,-0.2031,1.2266,1.5682,-0.0781,9.5820,0.04,12.01,11.40,1
3.840,-3.14,-1.61,-1.69,-0.36,0.0098,1.1484,0.9643,-0.1133,9.2266,0.04,12.01,11.40,1
3.841,-3.14,-1.61,-1.69,-0.36,0.0098,1.1484,0.9643,-0.1133,9.2266,0.04,12.01,11.40,1
3.871,-3.14,-1.61,-1.68,-0.28,-0.0957,2.4141,1.4517,-0.6133,10.4180,0.04,13.36,12.92,1
3.872,-3.14,-1.61,-1.68,-0.28,-0.0957,2.4141,1.4517,-0.6133,10.4180,0.04,13.36,12.92,1
3.901,-3.14,-1.61,-1.63,-0.33,0.1543,1.3008,1.7298,-0.4961,8.1992,0.04,13.36,12.92,1
3.911,-3.14,-1.61,-1.63,-0.41,-0.0684,2.0703,1.7255,-0.1133,10.6914,0.06,13.36,12.92,1
3.951,-3.14,-1.61,-1.63,-0.29,0.1641,1.1094,1.3246,-0.6133,8.0391,0.06,15.30,14.86,1
3.951,-3.14,-1.61,-1.63,-0.29,0.1641,1.1094,1.3246,-0.6133,8.0391,0.06,15.30,14.86,1
3.980,-3.14,-1.61,-1.72,-0.39,-0.0781,0.9180,1.2404,-0.9961,7.7344,0.06,15.30,14.86,1
3.981,-3.14,-1.61,-1.72,-0.39,-0.0781,0.9180,1.2404,-0.9961,7.7344,0.06,17.13,16.63,1
3.991,-3.14,-1.61,-1.72,-0.29,0.0586,2.4883,1.3165,-0.4219,9.7656,0.06,17.13,16.63,1
4.011,-3.14,-1.61,-1.95,-0.47,-0.2734,3.2578,1.8863,-0.7656,10.4922,0.06,17.13,16.63,1
4.041,-3.14,-1.61,-2.07,-0.60,-0.1309,3.7148,2.4417,-1.2656,10.7305,0.06,17.13,16.63,1
4.051,-3.14,-1.61,-2.07,-0.86,-0.2227,2.1836,2.5148,-0.3828,9.5391,0.06,19.49,18.89,1
4.060,-3.14,-1.61,-2.07,-0.89,-0.0469,2.1836,2.4639,-0.3828,9.5391,0.06,19.49,18.89,1
4.091,-3.14,-1.61,-2.40,-1.03,-0.1914,2.2227,2.5270,-0.1914,9.8086,0.06,21.14,18.89,1
4.111,-3.14,-1.61,-2.58,-1.33,-0.2734,2.7969,2.2903,-0.4961,10.9531,0.13,21.14,20.61,1
4.150,-3.54,-2.85,-2.75,-1.39,-0.0430,2.0703,2.1425,-0.8828,8.5039,0.13,23.58,20.61,1
4.151,-3.54,-2.85,-2.75,-1.39,-0.0430,2.0703,2.1425,-0.8828,8.5039,0.13,25.04,22.70,1
4.211,-3.54,-2.85,-3.18,-1.52,-0.0996,3.5625,2.3786,-1.2266,9.4609,0.13,25.04,22.70,1
4.230,-3.54,-2.85,-3.24,-1.78,-0.1465,3.7539,2.8246,-0.0391,11.5703,0.13,27.30,26.69,1
4.231,-3.54,-2.85,-3.24,-1.78,-0.1465,3.7539,2.8246,-0.0391,11.5703,0.13,28.50,26.69,1
4.231,-3.54,-2.85,-3.24,-1.78,-0.1465,3.7539,2.8246,-0.0391,11.5703,0.13,28.50,26.69,1
4.241,-3.54,-2.85,-3.24,-1.86,-0.0742,3.9844,2.9857,-0.8047,10.5703,0.13,28.50,26.69,1
4.261,-3.54,-2.85,-3.24,-1.84,0.0371,2.8359,3.0720,-0.8828,9.2695,0.13,28.50,27.79,1
4.261,-3.54,-2.85,-3.24,-1.84,0.0371,2.8359,3.0720,-0.8828,9.2695,0.13,30.88,27.79,1
4.271,-3.54,-2.85,-3.24,-1.90,-0.0469,3.1406,3.0601,-1.3008,9.5391,0.13,30.88,27.79,1
4.290,-3.54,-2.85,-3.21,-1.76,0.2480,-0.5352,2.2741,-0.1133,4.0937,0.13,30.88,30.24,1
4.320,-3.54,-2.85,-3.37,-1.71,-0.3398,4.2891,2.5284,-0.8828,10.9531,1.87,31.78,30.24,1
4.321,-3.54,-2.85,-3.37,-1.71,-0.3398,4.2891,2.5284,-0.8828,10.9531,1.87,34.44,31.50,1
4.331,-3.54,-2.85,-3.37,-1.85,-0.1211,5.0937,2.8632,-1.6094,12.4062,1.87,34.44,31.50,1
4.351,-3.54,-2.85,-3.37,-1.83,0.0117,4.7500,3.4683,-0.6133,9.8867,1.87,35.14,33.43,1
4.371,-3.54,-2.85,-3.35,-1.75,0.1406,0.5742,2.9811,-0.4961,6.7422,1.87,35.14,33.43,1
4.401,-3.54,-2.85,-3.36,-1.70,0.0625,1.1484,2.1759,-0.0781,6.4414,1.87,37.91,34.82,1
4.411,-3.54,-2.85,-3.36,-1.62,0.0723,6.6289,2.4565,-1.5703,14.7539,1.87,38.11,36.45,1
4.431,-3.54,-2.85,-3.39,-1.63,-0.0293,4.2148,3.3447,-0.8828,9.1172,1.87,38.11,37.77,1
4.461,-3.24,-3.41,-3.38,-1.74,-0.0898,0.2305,2.2930,-1.2266,6.0508,1.87,40.41,37.77,1
4.510,-3.02,-3.66,-3.58,-1.80,0.0234,1.1484,2.7240,0.0391,8.3906,1.87,41.24,40.31,1
4.511,-3.02,-3.66,-3.58,-1.80,0.0234,1.1484,2.7240,0.0391,8.3906,3.02,44.09,42.66,1
4.511,-3.02,-3.66,-3.58,-1.80,0.0234,1.1484,2.7240,0.0391,8.3906,3.02,44.81,42.66,1
4.541,-3.02,-3.66,-3.78,-1.67,-0.2637,5.8594,2.9185,-0.1914,12.9883,3.02,44.81,42.66,1
4.551,-3.02,-3.66,-3.78,-1.94,-0.2441,3.8320,3.2080,-0.8828,10.4180,3.02,46.58,44.48,1
4.551,-3.02,-3.66,-3.78,-1.94,-0.2441,3.8320,3.2080,-0.8828,10.4180,3.02,46.58,44.48,1
4.571,-3.02,-3.66,-3.84,-1.79,0.2539,-0.7656,2.4033,-1.3398,3.6719,3.02,46.58,44.48,1
4.571,-3.02,-3.66,-3.84,-1.79,0.2539,-0.7656,2.4033,-1.3398,3.6719,3.02,47.59,45.26,1
4.621,-3.02,-3.66,-3.90,-1.57,-0.0664,0.3437,2.5086,-0.3047,5.1719,3.02,47.59,45.26,1
4.631,-3.02,-3.66,-3.90,-1.85,-0.2441,0.8828,2.2192,-0.4609,7.8555,3.02,51.36,50.00,1
4.631,-3.02,-3.66,-3.90,-1.85,-0.2441,0.8828,2.2192,-0.4609,7.8555,3.02,51.36,50.00,1
4.651,-3.02,-3.66,-4.11,-1.85,0.0000,5.0937,2.6955,0.8828,12.4883,3.02,51.36,50.00,1
4.681,-3.02,-3.66,-4.21,-1.94,0.0527,1.3008,3.3258,0.6523,6.5859,3.02,52.94,49.13,1
4.710,-3.02,-3.66,-4.38,-2.12,-0.1836,3.1016,2.8094,0.9180,10.4570,5.30,55.32,51.69,1
4.711,-3.02,-3.66,-4.38,-2.12,-0.1836,3.1016,2.8094,0.9180,10.4570,5.30,56.10,53.00,1
4.711,-3.02,-3.66,-4.38,-2.12,-0.1836,3.1016,2.8094,0.9180,10.4570,5.30,56.10,53.00,1
4.741,-3.02,-3.66,-4.43,-2.17,0.1543,2.6445,3.7617,0.7266,7.6250,5.30,56.10,53.84,1
4.790,-1.65,-4.48,-4.56,-2.24,-0.2402,9.1953,3.8440,1.1875,15.7812,5.30,58.52,55.42,1
4.791,-1.65,-4.48,-4.56,-2.24,-0.2402,9.1953,3.8440,1.1875,15.7812,5.30,60.08,57.15,1
4.791,-1.65,-4.48,-4.56,-2.24,-0.2402,9.1953,3.8440,1.1875,15.7812,5.30,60.08,57.15,1
4.821,-1.65,-4.48,-4.56,-2.40,0.1836,10.0742,5.9176,1.6094,16.8906,5.30,60.08,57.15,1
4.821,-1.65,-4.48,-4.56,-2.40,0.1836,10.0742,5.9176,1.6094,16.8906,5.30,62.20,59.58,1
4.850,-1.65,-4.48,-4.54,-2.48,0.1230,-1.6094,2.6945,-0.4609,5.0547,5.30,62.20,59.58,1
4.851,-1.65,-4.48,-4.54,-2.48,0.1230,-1.6094,2.6945,-0.4609,5.0547,5.30,60.85,61.91,1
4.870,-1.65,-4.48,-4.54,-2.20,-0.1250,4.6719,2.8640,-0.4609,12.7617,5.30,60.85,61.91,1
4.881,-1.65,-4.48,-4.67,-2.20,-0.1250,2.4883,2.7809,1.6836,8.4648,5.30,63.30,64.07,1
4.901,-1.65,-4.48,-4.69,-1.96,0.2129,2.2617,2.6310,0.9570,8.1602,7.15,66.78,63.73,1
4.931,-1.65,-4.48,-4.99,-2.10,0.0605,1.2266,2.4035,-1.3398,5.6680,7.15,69.05,66.91,1
4.951,-1.65,-4.48,-5.08,-1.85,0.2266,8.5430,2.8150,-1.6836,12.0234,7.15,73.49,70.38,1
4.960,-1.65,-4.48,-5.08,-1.94,-0.0840,8.5430,3.6948,-1.6836,12.0234,7.15,74.14,71.01,1
4.961,-1.65,-4.48,-5.08,-1.94,-0.0840,8.5430,3.6948,-1.6836,12.0234,7.15,77.06,72.01,1
4.990,-1.65,-4.48,-5.20,-1.88,0.1133,6.0156,4.6928,-0.3047,9.5430,7.15,77.06,72.01,1
5.021,-2.14,-5.19,-5.22,-1.71,0.0957,4.7891,5.2896,-2.2227,8.4219,7.15,79.24,76.15,1
5.040,-2.30,-5.23,-5.22,-1.69,0.0156,7.1641,5.6446,0.1133,12.1797,7.15,81.31,78.59,1
5.041,-2.30,-5.23,-5.22,-1.69,0.0156,7.1641,5.6446,0.1133,12.1797,7.15,83.59,82.27,1
5.070,-2.30,-5.23,-5.12,-1.51,-0.2773,7.8516,6.6665,-0.8438,15.9727,7.15,83.59,82.27,1
5.071,-2.30,-5.23,-5.12,-1.51,-0.2773,7.8516,6.6665,-0.8438,15.9727,7.15,85.67,81.20,1
5.081,-2.30,-5.23,-5.12,-1.66,-0.1367,6.8203,6.7660,-2.1836,16.2461,7.15,85.67,81.20,1
5.101,-2.30,-5.23,-4.79,-1.37,0.5234,3.3320,6.0125,-2.8711,7.8555,10.19,85.82,85.21,1
5.131,-2.30,-5.23,-4.58,-0.97,0.3730,-4.6367,3.0180,-2.1445,-3.9062,10.19,88.02,84.65,1
5.161,-2.30,-5.23,-5.01,-0.57,0.3203,6.2070,3.2154,-1.7617,8.3516,10.19,91.11,91.22,1
5.191,-2.30,-5.23,-5.46,-1.26,-0.4219,9.1602,5.0343,-1.0352,8.8867,10.19,95.76,92.81,1
5.211,-2.30,-5.23,-5.58,-1.59,-0.1914,5.7461,5.6853,-1.1484,3.3320,10.19,98.87,100.74,1
5.211,-2.30,-5.23,-5.58,-1.59,-0.1914,5.7461,5.6853,-1.1484,3.3320,10.19,101.22,98.26,1
5.241,-2.30,-5.23,-5.74,-1.84,0.4590,4.9023,5.6177,-2.3750,14.3281,10.19,101.22,98.26,1
5.241,-2.30,-5.23,-5.74,-1.84,0.4590,4.9023,5.6177,-2.3750,14.3281,10.19,99.40,96.09,1
5.270,-2.30,-5.23,-5.80,-1.39,-0.4590,8.1992,5.9785,-2.4531,14.4414,10.19,99.40,96.09,1
5.270,-2.30,-5.23,-5.80,-1.39,-0.4590,8.1992,5.9785,-2.4531,14.4414,10.19,102.72,100.78,1
5.271,-2.30,-5.23,-5.80,-1.39,-0.4590,8.1992,5.9785,-2.4531,14.4414,10.19,102.72,100.78,1
5.300,-2.30,-5.23,-5.86,-1.76,-0.3184,5.0937,5.8041,-2.4531,9.8437,10.19,102.72,100.78,1
5.301,-2.30,-5.23,-5.86,-1.76,-0.3184,5.0937,5.8041,-2.4531,9.8437,12.09,103.72,103.08,1
5.321,-2.30,-5.23,-5.73,-1.68,0.0488,0.2695,4.4943,0.6133,2.4570,12.09,103.72,103.08,1
5.351,-2.30,-5.23,-5.47,-1.38,0.5762,1.2266,2.9700,-0.5742,5.1367,12.09,108.44,106.19,1
5.380,-2.20,-5.69,-5.55,-0.94,0.3926,10.0742,4.7254,-1.6484,15.4766,12.09,110.00,107.14,1
5.381,-2.20,-5.69,-5.55,-0.94,0.3926,10.0742,4.7254,-1.6484,15.4766,12.09,113.84,108.46,1
5.410,-2.20,-5.69,-5.74,-1.54,-0.3574,3.5625,5.4385,-1.9922,8.5430,12.09,113.84,108.46,1
5.411,-2.20,-5.69,-5.74,-1.54,-0.3574,3.5625,5.4385,-1.9922,8.5430,12.09,118.15,112.92,1
5.441,-2.20,-5.69,-5.54,-0.77,0.1328,2.9492,3.7537,-0.5352,8.7383,12.09,118.15,112.92,1
5.441,-2.20,-5.69,-5.54,-0.77,0.1328,2.9492,3.7537,-0.5352,8.7383,12.09,118.84,114.35,1
5.460,-2.20,-5.69,-5.54,-0.90,-0.2402,6.6641,4.3477,0.8828,13.3281,12.09,118.84,114.35,1
5.490,-2.20,-5.69,-5.60,-0.82,0.1172,5.9375,5.3417,-0.4609,8.3945,12.09,120.95,113.79,1
5.491,-2.20,-5.69,-5.60,-0.82,0.1172,5.9375,5.3417,-0.4609,8.3945,15.37,124.15,233.37,1
5.521,-2.20,-5.69,-5.45,-0.81,0.3105,1.4180,3.8523,1.6484,11.8789,15.37,124.15,233.37,1
5.531,-2.20,-5.69,-5.45,-0.50,0.2832,6.4375,3.8799,-0.7656,9.3828,15.37,123.41,118.88,1
5.581,-2.19,-5.16,-5.05,-0.60,-0.1777,-0.4961,3.6446,-3.3320,7.5859,15.37,124.47,127.42,1
5.601,-2.19,-5.16,-5.08,0.24,0.2949,1.3398,2.6393,2.2969,5.2109,15.37,127.29,120.79,1
5.601,-2.19,-5.16,-5.08,0.24,0.2949,1.3398,2.6393,2.2969,5.2109,15.37,130.48,127.96,1
5.631,-2.19,-5.16,-5.30,0.22,-0.4746,7.8164,4.0198,2.7187,16.3203,15.37,130.48,127.96,1
5.631,-2.19,-5.16,-5.30,0.22,-0.4746,7.8164,4.0198,2.7187,16.3203,15.37,132.80,127.00,1
5.632,-2.19,-5.16,-5.30,0.22,-0.4746,7.8164,4.0198,2.7187,16.3203,15.37,132.80,127.00,1
5.651,-2.19,-5.16,-5.21,0.00,-0.1875,0.3047,4.0678,1.0352,6.5078,15.37,133.32,127.00,1
5.660,-2.19,-5.16,-5.21,-0.15,-0.1328,0.3047,3.4898,1.0352,6.5078,15.37,133.87,137.61,1
5.690,-2.19,-5.16,-5.30,-0.10,0.0937,4.2539,2.9190,-0.8438,14.9766,15.37,132.91,132.26,1
5.691,-2.19,-5.16,-5.30,-0.10,0.0937,4.2539,2.9190,-0.8438,14.9766,18.87,134.92,131.87,1
5.721,-2.19,-5.16,-5.18,-0.19,-0.0547,4.4062,3.9189,-0.7266,7.8555,18.87,136.07,131.87,1
5.740,-2.19,-5.16,-5.18,-0.10,0.3125,1.4922,3.4122,0.3828,7.5859,18.87,142.43,131.96,1
5.750,-2.19,-5.16,-5.18,-0.11,-0.0137,1.6836,3.1326,-3.8320,8.1953,18.87,140.13,138.66,1
5.801,-2.77,-5.06,-5.15,0.00,0.2344,2.4531,2.3478,-0.7266,11.8398,18.87,139.31,141.40,1
5.802,-2.77,-5.06,-5.15,0.00,0.2344,2.4531,2.3478,-0.7266,11.8398,18.87,140.94,139.22,1
5.830,-2.84,-5.28,-5.32,-0.06,-0.0234,4.0977,2.9495,-0.2305,7.0898,18.87,140.94,139.22,1
5.880,-2.95,-5.52,-5.52,-0.40,-0.1895,1.4922,2.9162,-1.2266,7.1641,18.87,147.93,134.70,1
5.881,-2.95,-5.52,-5.52,-0.40,-0.1895,1.4922,2.9162,-1.2266,7.1641,21.43,147.73,142.13,1
5.891,-2.95,-5.52,-5.52,-0.66,-0.0937,0.2305,2.5966,-0.5352,4.9805,21.43,147.73,142.13,1
5.891,-2.95,-5.52,-5.52,-0.66,-0.0937,0.2305,2.5966,-0.5352,4.9805,21.43,151.61,142.19,1
5.911,-2.95,-5.52,-5.58,-0.64,0.0371,2.7578,2.3492,-3.3320,11.3750,21.43,151.61,142.19,1
5.911,-2.95,-5.52,-5.58,-0.64,0.0371,2.7578,2.3492,-3.3320,11.3750,21.43,148.52,152.30,1
5.940,-3.03,-5.57,-5.58,-0.49,0.1250,2.0703,2.2391,0.0391,6.5117,21.43,148.52,152.30,1
5.941,-3.03,-5.57,-5.58,-0.49,0.1250,2.0703,2.2391,0.0391,6.5117,21.43,154.80,145.75,1
5.970,-3.03,-5.57,-5.61,-0.36,0.1152,3.1797,2.4329,0.8828,11.0742,21.43,154.80,148.70,1
5.971,-3.03,-5.57,-5.61,-0.36,0.1152,3.1797,2.4329,0.8828,11.0742,21.43,154.42,147.30,1
6.001,-3.03,-5.57,-5.64,-0.17,0.1074,1.5703,2.3810,0.0391,9.0820,21.43,154.42,147.30,1
6.001,-3.03,-5.57,-5.64,-0.17,0.1074,1.5703,2.3810,0.0391,9.0820,21.43,153.49,151.19,1
6.020,-3.03,-5.57,-5.64,-0.19,-0.0527,3.6406,2.6093,0.5352,11.6445,21.43,153.49,151.19,1
6.031,-3.03,-5.57,-5.64,-0.20,-0.0176,4.8633,2.8655,0.7266,8.7383,21.43,162.68,150.13,1
6.051,-3.03,-5.57,-5.87,-0.32,-0.1055,3.6016,3.2673,-0.3437,12.2969,21.43,162.68,150.13,1
6.081,-3.03,-5.57,-5.93,-0.29,-0.0723,4.2148,3.9271,-0.8438,8.6172,21.43,157.51,313.58,1
6.111,-3.03,-5.57,-6.04,-0.36,-0.0586,3.7148,3.6961,-0.6914,8.8867,23.71,162.79,153.16,1
6.111,-3.03,-5.57,-6.04,-0.36,-0.0586,3.7148,3.6961,-0.6914,8.8867,23.71,159.87,161.16,1
6.150,-3.03,-5.57,-6.24,-0.69,-0.1738,5.8594,3.3557,-0.5742,13.3320,23.71,157.93,161.16,1
6.151,-3.03,-5.57,-6.24,-0.69,-0.1738,5.8594,3.3557,-0.5742,13.3320,23.71,159.62,162.44,1
6.251,-3.03,-5.57,-6.28,-0.29,0.0977,2.5664,3.4759,0.3437,7.2734,23.71,159.62,162.44,1
6.281,-3.03,-5.57,-6.36,-0.29,0.0020,2.3359,3.5167,-0.9961,11.2227,23.71,170.36,160.95,1
6.301,-2.11,-6.49,-6.36,-0.43,-0.0801,4.5977,3.6823,2.9102,11.8008,24.98,168.75,169.26,1
6.311,-2.11,-6.49,-6.36,-0.36,0.0605,5.6680,3.9086,0.3437,11.4531,24.98,174.95,163.24,1
6.330,-2.11,-6.49,-6.39,-0.20,0.2832,-0.9570,3.0422,-2.1445,4.5977,24.98,177.90,168.46,1
6.361,-2.11,-6.49,-6.41,-0.04,-0.0684,3.6406,2.6280,0.2305,11.5703,24.98,173.43,176.03,1
6.390,-2.11,-6.49,-6.60,-0.41,-0.3184,0.9180,2.4456,-0.3047,2.2187,24.98,176.30,168.95,1
6.390,-2.11,-6.49,-6.60,-0.41,-0.3184,0.9180,2.4456,-0.3047,2.2187,24.98,181.75,171.79,1
6.391,-2.11,-6.49,-6.60,-0.41,-0.3184,0.9180,2.4456,-0.3047,2.2187,24.98,181.75,171.79,1
6.421,-2.11,-6.49,-6.91,-0.49,-0.0469,6.7422,3.3343,0.2305,14.2930,24.98,181.75,171.79,1
6.441,-2.11,-6.49,-7.17,-0.69,-0.1211,5.6328,4.2506,1.5703,8.7773,24.98,179.34,173.40,1
6.441,-2.11,-6.49,-7.17,-0.69,-0.1211,5.6328,4.2506,1.5703,8.7773,24.98,182.78,176.03,1
6.470,-2.11,-6.49,-7.39,-0.46,-0.0137,1.4570,3.0328,2.2969,7.0469,24.98,178.89,174.86,1
6.500,-2.11,-6.49,-7.62,-0.43,0.2734,1.2266,3.0835,-4.2539,8.2734,24.98,181.88,173.76,1
6.501,-2.11,-6.49,-7.62,-0.43,0.2734,1.2266,3.0835,-4.2539,8.2734,27.11,181.82,181.26,1
6.510,-2.11,-6.49,-7.62,-0.18,0.2480,-1.5313,2.5776,1.8398,3.1445,27.11,181.82,181.26,1
6.531,-2.11,-6.49,-7.89,-0.39,-0.3555,4.9805,2.6180,-2.2227,16.8164,27.11,184.43,178.28,1
6.561,-2.11,-6.49,-8.06,-0.58,-0.1621,0.7266,2.7533,1.7617,3.7500,27.11,188.15,175.04,1
6.580,-1.68,-8.17,-8.06,0.18,0.4551,-2.4883,1.3509,-3.4102,4.8633,27.11,188.43,180.93,1
6.581,-1.68,-8.17,-8.06,0.18,0.4551,-2.4883,1.3509,-3.4102,4.8633,27.11,184.98,188.68,1
6.610,-1.70,-8.58,-8.06,0.52,0.2402,1.2656,1.1067,1.6484,5.7070,27.11,188.08,180.54,1
6.611,-1.70,-8.58,-8.06,0.52,0.2402,1.2656,1.1067,1.6484,5.7070,27.11,191.90,184.88,1
6.641,-1.70,-8.58,-8.86,0.19,0.3242,-0.4961,1.0112,2.1055,1.8789,27.11,191.90,184.88,1
6.670,-1.70,-8.58,-9.06,0.43,-0.2871,6.6289,2.5551,-0.7656,12.2969,27.11,195.20,186.50,1
6.671,-1.70,-8.58,-9.06,0.43,-0.2871,6.6289,2.5551,-0.7656,12.2969,27.11,194.70,183.59,1
6.721,-1.70,-8.58,-9.37,0.43,0.3672,-3.6055,1.5406,1.6094,-1.1484,27.11,191.09,183.59,1
6.721,-1.70,-8.58,-9.37,0.43,0.3672,-3.6055,1.5406,1.6094,-1.1484,29.24,199.84,194.70,1
6.731,-1.70,-8.58,-9.37,0.83,0.3359,2.7187,1.2561,-2.6445,13.7930,29.24,199.84,194.70,1
6.751,-1.70,-8.58,-9.54,0.65,-0.3145,7.5078,2.8146,-0.7656,15.0547,29.24,201.45,191.24,1
6.751,-1.70,-8.58,-9.54,0.65,-0.3145,7.5078,2.8146,-0.7656,15.0547,29.24,197.86,189.93,1
6.781,-1.70,-8.58,-9.70,0.39,0.1641,2.1836,3.5000,-3.2578,10.9531,29.24,197.86,189.93,1
6.781,-1.70,-8.58,-9.70,0.39,0.1641,2.1836,3.5000,-3.2578,10.9531,29.24,200.28,191.64,1
6.811,-1.70,-8.58,-9.84,0.50,-0.1270,1.4570,2.0308,-2.2969,7.7344,29.24,200.28,191.64,1
6.861,-1.70,-8.58,-10.13,0.20,-0.1094,3.8672,3.8434,-1.8398,10.6484,29.24,202.55,199.88,1
6.861,-1.70,-8.58,-10.13,0.20,-0.1094,3.8672,3.8434,-1.8398,10.6484,29.24,204.12,192.75,1
6.891,-1.70,-8.58,-10.34,-0.17,0.1641,1.3789,2.7889,-3.4492,9.5039,29.24,201.73,197.63,1
6.891,-1.70,-8.58,-10.34,-0.17,0.1641,1.3789,2.7889,-3.4492,9.5039,31.17,203.29,196.85,1
6.892,-1.70,-8.58,-10.34,-0.17,0.1641,1.3789,2.7889,-3.4492,9.5039,31.17,203.29,195.77,1
6.921,-1.70,-8.58,-10.33,0.37,0.4687,3.1797,2.6420,-1.5313,14.1758,31.17,203.29,195.77,1
6.921,-1.70,-8.58,-10.33,0.37,0.4687,3.1797,2.6420,-1.5313,14.1758,31.17,204.67,198.53,1
6.951,-1.70,-8.58,-10.43,0.15,-0.1211,0.9570,2.5174,3.7930,8.2734,31.17,204.67,201.17,1
6.951,-1.70,-8.58,-10.43,0.15,-0.1211,0.9570,2.5174,3.7930,8.2734,31.17,203.17,190.84,1
6.991,-1.70,-8.58,-10.26,0.36,0.1289,-2.6797,-0.1203,-2.2969,8.3516,31.17,203.17,190.84,1
7.000,-1.70,-8.58,-10.26,0.46,0.0449,-2.6797,-0.5134,-2.2969,8.3516,31.17,197.43,183.92,1
7.001,-1.70,-8.58,-10.26,0.46,0.0449,-2.6797,-0.5134,-2.2969,8.3516,31.17,194.29,185.87,1
7.051,-1.70,-8.58,-9.74,0.82,-0.0098,-7.4687,-1.4757,0.1523,1.6484,31.17,194.29,182.05,1
7.051,-1.70,-8.58,-9.74,0.82,-0.0098,-7.4687,-1.4757,0.1523,1.6484,31.17,192.34,161.13,1
7.060,-1.70,-8.58,-9.74,0.91,0.0371,-7.4687,-2.3962,0.1523,1.6484,31.17,188.96,161.13,1
7.071,-1.70,-8.58,-9.74,1.23,0.5625,-0.9180,-2.6513,-1.8008,13.4844,31.17,193.50,155.11,1
7.091,-1.70,-8.58,-10.05,1.25,0.0352,0.4961,-1.7474,0.4219,12.8672,31.17,196.77,153.96,1
7.110,-1.70,-8.58,-10.05,1.60,0.2832,-5.6680,-2.4753,-0.0781,3.6758,33.13,193.12,123.96,1
7.120,-1.70,-8.58,-10.05,1.60,0.2832,-6.2070,-3.3012,0.1914,2.6445,33.13,195.81,84.37,1
7.140,-1.70,-8.58,-10.21,1.63,0.0215,-4.2148,-3.8509,0.8438,5.8594,33.13,195.50,84.37,1
7.171,-1.70,-8.58,-10.51,1.41,-0.2773,1.2266,-2.9920,1.3008,16.4297,33.13,199.20,84.37,1
7.171,-1.70,-8.58,-10.51,1.41,-0.2773,1.2266,-2.9920,1.3008,16.4297,33.13,197.98,84.37,1
7.200,-1.70,-8.58,-11.00,0.69,-0.6055,-3.8672,-2.7946,1.5313,12.4062,33.13,197.98,84.37,1
7.211,-1.70,-8.58,-11.00,0.61,-0.0469,-1.4180,-2.8361,-0.2305,16.8164,33.13,196.81,84.37,1
7.231,-1.70,-8.58,-11.33,0.58,-0.0391,-3.1797,-2.7425,0.1523,9.1211,33.13,194.29,84.37,1
7.281,-1.70,-8.58,-12.04,0.01,-0.0977,-2.7969,-3.6639,-0.8047,9.8828,33.13,193.61,84.37,1
7.290,-1.70,-8.58,-12.04,-0.19,-0.1738,-1.3789,-3.4173,0.1133,13.5273,34.26,188.71,84.37,1
7.310,-1.70,-8.58,-12.04,-0.23,-0.0566,-3.4492,-3.2842,-0.7266,7.8555,34.26,187.27,84.37,1
7.311,-1.70,-8.58,-12.04,-0.23,-0.0566,-3.4492,-3.2842,-0.7266,7.8555,34.26,184.26,84.37,1
7.311,-1.70,-8.58,-12.04,-0.23,-0.0566,-3.4492,-3.2842,-0.7266,7.8555,34.26,184.26,84.37,1
7.331,-1.70,-8.58,-12.49,-0.28,-0.0469,-4.5977,-3.5255,-0.7656,8.6211,34.26,184.26,84.37,1
7.341,-1.70,-8.58,-12.49,-0.53,-0.2227,-4.5977,-3.6902,-0.7656,8.6211,34.26,182.62,84.37,1
7.370,-1.70,-8.58,-12.69,-0.57,-0.0703,-4.8633,-3.7012,-0.8828,7.8906,34.26,183.39,84.37,1
7.400,-1.70,-8.58,-12.73,-0.48,0.0527,-4.9414,-4.2417,-1.7617,6.3594,34.26,178.60,84.37,1
7.401,-1.70,-8.58,-12.73,-0.48,0.0527,-4.9414,-4.2417,-1.7617,6.3594,34.26,172.83,84.37,1
