t_s,gyro_x_rads,gyro_y_rads,raw_ax_mps2,raw_ay_mps2,raw_az_mps2,speed_kmh,hall_f_hz,hall_r_hz,gps_fix
1.211,0.0039,0.0312,-0.3828,-0.4961,9.0430,0.00,0.00,0.00,1
1.227,0.0039,-0.0527,-0.2305,-0.5352,8.8828,0.00,0.00,0.00,1
1.246,0.0039,-0.0449,0.7266,-0.6523,10.2305,0.00,0.00,0.00,1
1.264,0.0195,-0.0605,0.1523,-0.4219,9.2266,0.00,0.00,0.00,1
1.280,0.0000,0.0273,0.3047,-0.5352,9.8437,0.00,0.00,0.00,1
1.295,-0.0059,-0.0176,-0.1914,-0.6523,9.0000,0.00,0.00,0.00,1
1.312,0.0059,-0.0508,-0.7266,-0.3437,8.3945,0.00,0.00,0.00,1
1.330,-0.0059,-0.0410,-0.1914,-0.4219,9.3867,0.00,0.00,0.00,1
1.346,0.0059,0.0586,-0.0781,-0.8438,9.1211,0.00,0.00,0.00,1
1.363,-0.0117,0.0254,0.6133,-0.2305,10.1523,0.00,0.00,0.00,1
1.380,-0.0078,-0.0215,0.6133,-0.6133,10.1484,0.00,0.00,0.00,1
1.397,0.0078,0.0508,0.3047,-0.7266,9.6875,0.00,0.00,0.00,1
1.417,0.0117,0.0176,-0.1133,-0.3437,9.4648,0.00,0.00,0.00,1
1.432,-0.0039,0.0645,-0.9180,-0.7266,8.0078,0.00,0.00,0.00,1
1.452,-0.0156,0.0332,0.4609,-0.1914,10.1133,0.00,0.00,0.00,1
1.465,0.0098,0.0254,0.3828,-0.4609,10.0039,0.00,0.00,0.00,1
1.482,0.0117,0.0508,0.8438,-0.7266,10.0039,0.00,0.00,0.00,1
1.500,0.0039,0.0332,-0.0391,-0.3437,9.3047,0.00,0.00,0.00,1
1.516,0.0059,-0.0605,0.1914,-0.3047,9.6484,0.00,0.00,0.00,1
1.534,0.0273,-0.0977,-1.3008,-0.6523,7.3516,0.00,0.00,0.00,1
1.550,0.0039,0.0156,0.1914,-0.4219,10.1094,0.00,0.00,0.00,1
1.567,0.0020,-0.0215,-0.1133,-0.4961,9.1953,0.00,0.00,0.00,1
1.584,0.0020,-0.0684,0.2305,-0.6523,9.4258,0.00,0.00,0.00,1
1.603,-0.0059,-0.0488,0.3828,-0.6523,9.6094,0.00,0.00,0.00,1
1.623,0.0117,-0.0781,0.1914,-0.2305,9.4648,0.00,0.00,0.00,1
1.635,-0.0039,0.0137,-0.1133,-0.4219,9.3828,0.00,0.00,0.00,1
1.654,0.0039,0.0215,0.4961,-0.6133,9.6914,0.00,0.00,0.00,1
1.670,0.0117,0.0059,-0.2695,-0.3047,9.0000,0.00,0.00,0.00,1
1.686,-0.0117,0.0156,0.2305,-0.4961,9.4609,0.00,0.00,0.00,1
1.703,0.0195,-0.0371,-0.0781,-0.5352,9.0430,0.00,0.00,0.00,1
1.720,0.0078,-0.0410,0.1523,-0.2695,10.0742,0.00,0.00,0.00,1
1.737,-0.0039,0.0586,0.7656,-0.7266,9.8437,0.00,0.00,0.00,1
1.755,0.0117,0.0391,0.0781,-0.1523,9.3477,0.00,0.00,0.00,1
1.774,0.0254,-0.0469,1.1875,-0.4219,11.1523,0.00,0.00,0.00,1
1.793,0.0078,-0.0352,0.1914,-0.8047,9.5039,0.00,0.00,0.00,1
1.806,0.0137,0.0293,-0.8047,-0.6523,8.3906,0.00,0.00,0.00,1
1.823,0.0195,0.0566,0.0391,-0.3437,8.8477,0.00,0.00,0.00,1
1.841,0.0176,0.0312,0.5352,-1.1875,10.3047,0.00,0.00,0.00,1
1.856,-0.0176,0.0020,0.3437,-0.1523,9.6914,0.00,0.00,0.00,1
1.873,0.0098,-0.0488,-1.0352,-1.0742,8.0391,0.00,0.00,0.00,1
1.890,0.0234,-0.0625,0.1914,-0.0391,9.0391,0.00,0.00,0.00,1
1.907,0.0000,0.0020,0.8828,-1.0352,10.6914,0.00,0.00,0.00,1
1.924,0.0117,0.0566,-0.0391,-0.4961,9.0820,0.00,0.00,0.00,1
1.941,-0.0059,0.0996,-0.1133,-0.7266,8.9219,0.00,0.00,0.00,1
1.958,0.0117,-0.0723,-0.9180,-0.4219,8.0117,0.00,0.00,0.00,1
1.975,-0.0078,-0.0059,0.3047,-0.4219,9.1602,0.00,0.00,0.00,1
1.993,0.0117,-0.0859,1.0352,-0.3828,10.6914,0.00,0.00,0.00,1
2.010,0.0215,-0.0957,-1.3398,-0.5352,6.9297,0.00,0.00,0.00,1
2.026,0.0059,0.0645,0.3437,-0.1914,10.1875,0.00,0.00,0.00,1
2.043,0.0234,0.0391,-0.0391,-0.4609,8.3945,0.00,0.00,0.00,1
2.061,0.0000,0.1094,2.1836,-0.3047,12.0273,0.00,0.00,0.00,1
2.077,0.0234,-0.0996,0.3437,-0.5352,9.0430,0.00,0.00,0.00,1
2.094,0.0078,-0.0781,-0.4609,-0.3047,8.4258,0.00,0.00,0.00,1
2.111,-0.0059,-0.0273,-1.1875,-0.5352,7.5898,0.00,0.00,0.00,1
2.133,0.0117,-0.0430,1.6836,-0.6523,11.5703,0.00,0.00,0.00,1
2.150,-0.0059,0.0449,0.8438,-0.4609,8.6602,0.00,0.00,0.00,1
2.164,0.0117,-0.0840,0.4609,-0.3828,9.8477,0.00,0.00,0.00,1
2.181,0.0137,-0.0918,-1.1484,-0.4961,6.9687,0.00,0.00,0.00,1
2.196,0.0000,0.0488,0.5352,-0.0781,9.9648,0.00,0.00,0.00,1
2.213,0.0176,0.0898,1.2266,-0.5742,9.4609,0.00,0.00,0.00,1
2.230,-0.0156,0.1465,2.3750,-0.3437,11.6406,0.00,0.00,0.00,1
2.247,0.0078,-0.1152,0.1914,-0.5742,8.0430,0.00,0.00,0.00,1
2.264,-0.0078,-0.0957,0.1133,-0.2695,8.6602,0.00,0.00,0.00,1
2.281,0.0000,-0.1094,-0.1133,-0.7656,7.8516,0.00,0.00,0.00,1
2.303,0.0098,-0.0664,1.0742,-0.8828,9.6523,0.00,0.00,0.00,1
2.315,0.0020,0.0312,1.0742,-0.8828,9.6523,0.02,0.00,0.00,1
2.334,0.0078,0.0527,0.3047,-0.7656,9.0820,0.02,0.00,0.00,1
2.354,-0.0020,0.0391,1.5703,-0.1523,10.5742,0.02,0.00,0.00,1
2.366,0.0000,-0.0215,-0.0781,-0.6133,8.1602,0.02,0.00,0.00,1
2.383,-0.0137,0.0195,0.2695,-0.0781,8.9219,0.02,0.00,0.00,1
2.401,-0.0020,-0.0176,0.9180,-0.4961,9.8047,0.02,0.00,0.00,1
2.417,-0.0117,-0.0449,2.1836,-0.3828,11.6406,0.02,0.00,0.00,1
2.434,-0.0039,-0.0996,-0.4961,-0.3437,7.3906,0.02,0.00,0.00,1
2.451,-0.0156,-0.0723,0.5352,-0.0781,9.4219,0.02,0.00,0.00,1
2.474,-0.0176,-0.0391,1.3008,-0.6523,10.5703,0.02,0.00,0.00,1
2.485,-0.0078,0.0801,1.3008,-0.6523,10.5703,0.02,0.00,0.00,1
2.502,0.0039,0.0391,-0.8438,-0.3047,6.9687,0.02,0.00,0.00,1
2.523,-0.0039,-0.0020,0.9961,-0.4609,9.7656,0.02,0.00,0.00,1
2.537,0.0078,-0.0273,0.6914,-0.9570,10.0352,0.02,0.00,0.00,1
2.553,0.0020,0.0039,-0.2305,-0.3828,8.0781,0.02,0.00,0.05,1
2.570,0.0039,-0.0195,1.1484,-0.7656,9.8047,0.02,0.00,0.05,1
2.587,-0.0137,-0.0293,0.9961,-0.1523,9.7305,0.02,0.00,0.05,1
2.604,-0.0078,-0.0352,0.3828,-1.2656,9.0781,0.02,0.05,0.05,1
2.622,-0.0020,0.0000,0.8828,-0.3047,9.3828,0.02,0.05,0.05,1
2.638,0.0078,0.0176,1.1875,-1.2266,9.3477,0.02,0.05,0.05,1
2.655,0.0117,-0.0371,0.6914,-0.0391,8.6992,0.02,0.05,8.69,1
2.672,-0.0059,0.0000,0.3437,-1.0352,9.1953,0.02,0.05,8.69,1
2.693,0.0059,-0.0547,0.9961,-0.7266,9.6094,0.02,0.05,8.69,1
2.710,-0.0117,-0.0762,0.2695,-0.1523,8.4648,0.02,9.20,8.69,1
2.723,0.0156,0.0137,0.1914,-0.9961,8.2734,0.04,9.20,8.69,1
2.742,-0.0078,0.0937,1.6094,-0.6133,11.0703,0.04,9.20,8.69,1
2.757,0.0000,-0.0547,1.3398,-0.6914,9.5391,0.04,9.20,10.57,1
2.774,-0.0156,-0.0352,0.1914,-0.1523,8.3906,0.04,9.20,10.57,1
2.791,-0.0156,-0.0742,-0.0391,-0.8047,8.2344,0.04,9.20,10.57,1
2.810,-0.0059,-0.0430,1.4570,-0.3828,10.8359,0.04,10.67,10.57,1
2.825,-0.0078,0.0312,1.3789,-0.6133,9.8477,0.04,10.67,10.57,1
2.843,-0.0156,0.0371,0.2305,-0.0391,8.8164,0.04,10.67,11.94,1
2.863,-0.0176,0.0332,1.9141,-0.5742,11.6016,0.04,10.67,11.94,1
2.876,-0.0098,0.0098,1.9141,-0.5742,11.6016,0.04,12.31,11.94,1
2.895,-0.0195,0.0137,0.1133,-0.0781,7.8164,0.04,12.31,11.94,1
2.913,-0.0078,0.0098,0.5352,-0.7656,8.8437,0.04,12.31,13.37,1
2.927,-0.0215,-0.0273,2.3359,-0.1914,10.4141,0.07,12.31,13.37,1
2.944,-0.0137,-0.0937,1.6484,-0.5352,10.4961,0.07,12.31,13.37,1
2.962,-0.0410,-0.0293,0.3047,-0.1133,8.3555,0.07,13.54,13.37,1
2.981,-0.0391,-0.0742,0.1914,-0.3828,7.8945,0.07,13.54,13.37,1
2.995,-0.0293,0.0781,2.6797,-0.8047,11.2617,0.07,13.54,14.76,1
3.012,-0.0176,0.0195,0.8828,-0.1914,8.3555,0.07,13.54,14.76,1
3.030,-0.0273,-0.0020,1.3398,-0.1523,9.7305,0.07,15.61,14.76,1
3.046,-0.0312,-0.0059,1.6484,-0.2695,9.6133,0.07,15.61,16.89,1
3.066,-0.0273,0.0352,-0.3437,-0.1914,6.1250,0.07,15.61,16.89,1
3.084,-0.0352,-0.0020,1.9141,-0.2305,10.0039,0.07,17.16,16.89,1
3.097,-0.0508,-0.0703,2.2227,-0.6914,10.3828,0.07,17.16,18.53,1
3.114,-0.0488,-0.0547,1.7617,-1.2266,10.1094,0.09,17.16,18.53,1
3.131,-0.0430,0.0703,1.1094,-0.8047,8.6602,0.09,18.86,18.53,1
3.150,-0.0254,0.0137,2.0312,-1.1875,9.2695,0.09,18.86,20.11,1
3.165,-0.0430,-0.0625,0.7656,-0.0391,7.6250,0.09,18.86,20.11,1
3.182,-0.0527,-0.1074,1.3789,-1.1094,8.3164,0.09,20.38,21.98,1
3.201,-0.0430,0.0547,2.9492,-0.3047,11.8398,0.09,20.38,21.98,1
3.216,-0.0176,-0.0781,0.5352,-1.5313,7.8125,0.09,20.38,21.98,1
3.233,-0.0430,0.0098,1.9922,-0.1914,10.1484,0.09,21.99,23.48,1
3.253,-0.0430,-0.0098,0.6523,-0.6914,7.8945,0.09,21.99,23.48,1
3.271,-0.0156,-0.0098,1.9531,-0.3437,9.7266,0.09,23.40,24.44,1
3.284,-0.0156,-0.0527,0.6914,-1.2656,7.7734,0.09,23.40,24.44,1
3.301,-0.0430,0.0625,3.5234,-0.1133,13.6367,0.09,23.40,24.44,1
3.318,0.0176,-0.0566,1.9141,-1.8398,9.8437,0.04,24.37,25.92,1
3.335,-0.0254,-0.0781,-0.8438,-0.4961,6.0898,0.04,24.37,25.92,1
3.352,-0.0488,0.0215,1.4180,-0.6914,9.7695,0.04,25.32,26.25,1
3.371,-0.0117,-0.0078,0.8828,-0.9180,8.6602,0.04,25.32,26.25,1
3.386,-0.0156,0.0391,2.7187,-0.1133,11.8789,0.04,26.75,27.76,1
3.403,-0.0273,0.1484,2.8711,-1.0352,11.5352,0.04,26.75,27.76,1
3.423,0.0156,0.0703,1.4922,-0.7266,10.3828,0.04,27.05,28.47,1
3.442,0.0527,-0.0957,-1.4922,-1.1094,5.0937,0.04,27.05,28.47,1
3.454,-0.0078,0.0078,2.9102,-1.2266,12.3789,0.04,27.05,29.61,1
3.474,0.0039,-0.0156,1.4570,-0.5742,10.0703,0.04,28.54,29.61,1
3.490,0.0293,-0.0410,0.8828,-0.7656,8.4609,0.04,29.19,29.70,1
3.505,0.0078,0.0859,1.8398,-0.6523,10.7305,0.04,29.19,29.70,1
3.522,0.0352,0.0254,-0.1523,-0.9570,6.7852,0.37,30.65,31.60,1
3.540,0.0098,0.0391,3.4102,-0.7266,11.6797,0.37,30.65,31.60,1
3.556,0.0098,0.0234,0.4609,0.0781,8.6211,0.37,31.12,32.04,1
3.573,-0.0117,0.0371,3.1406,-1.6836,11.5352,0.37,31.12,33.44,1
3.590,0.0176,0.0273,1.8008,0.6133,10.4180,0.37,32.50,33.44,1
3.607,-0.0156,0.1230,2.3750,-1.4922,10.7305,0.37,32.50,33.29,1
3.624,0.0020,0.1328,0.3437,-1.3789,7.2344,0.37,33.08,33.29,1
3.643,0.0352,-0.1035,1.3398,0.0391,8.6211,0.37,33.08,35.51,1
3.660,0.0273,-0.0801,2.2227,-1.0352,9.2656,0.37,35.04,35.51,1
3.675,0.0195,0.1035,2.5273,-0.3437,11.2227,0.37,35.17,35.89,1
3.692,0.0391,0.1699,2.0312,-1.1094,9.5039,0.37,35.17,37.82,1
3.710,0.0273,0.0977,3.2187,-0.9180,10.2266,0.37,37.20,37.82,1
3.726,0.0586,-0.0215,1.4922,-0.1914,7.3906,0.56,37.85,38.55,1
3.743,0.0430,0.0430,2.6445,-1.5703,9.4609,0.56,37.85,40.46,1
3.761,0.0566,0.0645,2.0312,-0.5742,9.7656,0.56,39.70,40.46,1
3.777,0.0391,-0.0117,1.6836,-1.1484,9.8867,0.56,39.47,42.08,1
3.797,0.0996,-0.1387,3.3320,-0.7656,12.1445,0.56,39.47,41.35,1
3.813,0.0566,-0.1172,0.0391,0.2305,5.3594,0.56,42.12,43.32,1
3.831,0.0078,-0.2305,-1.0352,0.1523,6.3633,0.56,41.08,43.32,1
3.845,0.0742,0.1602,2.5664,-0.9180,9.3047,0.56,43.99,43.93,1
3.862,0.0664,0.1348,3.4844,-0.3047,12.2617,0.56,43.99,44.81,1
3.881,0.0215,0.0801,3.0273,-0.5742,10.7656,0.56,42.99,46.40,1
3.896,0.0898,-0.0215,-0.4961,0.6133,7.5117,0.56,44.20,45.57,1
3.913,0.0469,-0.0039,1.8008,-0.4961,8.3906,0.56,45.15,45.57,1
3.930,-0.0156,-0.0859,1.3008,2.2617,7.4336,0.50,45.15,47.54,1
3.947,0.0410,-0.0801,2.6445,-1.9141,10.3047,0.50,47.28,48.27,1
3.964,0.0254,-0.0273,1.4570,1.8398,7.3906,0.50,46.57,50.15,1
3.983,-0.0469,0.0391,3.1406,-0.1523,11.3359,0.50,47.67,50.01,1
4.002,-0.0488,-0.0352,1.3789,-0.9570,9.0430,0.50,48.31,50.01,1
4.015,-0.0020,0.0059,0.0781,-0.0391,4.7891,0.50,48.31,50.90,1
4.033,-0.0352,-0.0059,-0.3828,-0.3437,6.8203,0.50,49.97,50.83,1
4.050,-0.0488,-0.0410,4.6719,-1.2266,11.6055,0.50,50.67,53.26,1
4.066,0.0156,-0.0430,5.9375,0.3047,15.9023,0.50,51.25,52.94,1
4.083,-0.0410,0.0684,3.5625,-2.2227,12.0234,0.50,49.92,55.95,1
4.100,-0.0703,0.1602,-1.3008,0.0391,6.0156,0.50,54.15,52.63,1
4.117,0.0273,-0.1465,-0.9961,-2.0703,4.2891,8.87,52.43,55.76,1
4.134,-0.0234,-0.2617,0.6523,-0.1133,7.6992,8.87,55.61,56.92,1
4.151,-0.0312,-0.2539,4.5586,-0.8828,11.3359,8.87,55.61,56.70,1
4.168,0.0410,0.0098,2.4531,0.3828,10.8789,8.87,54.83,59.66,1
4.186,-0.0137,0.1504,0.1914,-0.7656,9.1602,8.87,54.83,58.29,1
4.204,-0.0801,0.1543,-0.5742,-0.2695,5.4414,8.87,56.40,57.89,1
4.221,-0.0078,-0.1250,1.8398,-1.6094,9.5000,8.87,57.31,60.88,1
4.236,-0.0527,0.0371,2.1445,-0.9961,8.3555,8.87,57.80,59.28,1
4.253,-0.0371,0.0547,4.1758,-0.8828,14.6367,8.87,58.02,61.98,1
4.270,0.0000,-0.0156,1.1094,-0.8047,9.3477,8.87,56.95,60.88,1
4.287,-0.0410,0.0195,2.5664,0.0000,8.9648,8.87,60.86,60.82,1
4.304,-0.0254,0.0430,1.2266,-0.4219,8.8164,8.87,62.66,62.70,1
4.321,-0.0449,-0.0996,2.4531,-1.7227,7.7773,8.41,60.86,63.92,1
4.338,-0.0234,0.0273,3.5625,0.8047,11.4531,8.41,60.97,62.91,1
4.357,-0.0371,0.0742,1.3008,0.1523,8.6172,8.41,62.87,66.46,1
4.374,-0.0742,0.0410,1.2656,0.3047,7.7344,8.41,63.47,63.65,1
4.391,-0.0332,-0.0176,2.5664,-3.0664,10.2656,8.41,63.46,65.27,1
4.406,-0.0703,0.0352,1.2656,0.7266,7.9687,8.41,64.14,67.36,1
4.424,-0.0840,0.0566,3.8672,-2.1836,13.5234,8.41,62.74,66.41,1
4.440,-0.0254,0.1719,1.3789,-1.3398,11.0742,8.41,65.38,67.47,1
4.457,-0.0977,0.0742,2.3359,0.1133,6.6641,8.41,64.89,65.93,1
4.474,-0.0820,0.0508,0.1914,-0.7656,7.4727,8.41,66.94,69.74,1
4.491,-0.0039,-0.1074,0.3047,-1.0742,5.3633,8.41,65.87,69.73,1
4.508,-0.0918,0.0918,5.0937,-0.2305,15.4375,8.41,66.48,69.97,1
4.531,-0.0762,0.0293,2.1445,0.4609,6.2422,8.52,68.65,69.88,1
4.544,0.0078,0.0000,2.1055,-1.7617,8.6602,8.52,68.82,69.85,1
4.561,-0.0391,-0.0840,-0.6133,-0.3437,4.5937,8.52,69.84,73.34,1
4.576,-0.0312,0.1152,2.6055,-0.6133,10.6914,8.52,69.20,73.78,1
4.593,0.0215,0.0312,1.5703,-2.8359,9.8437,8.52,70.28,73.52,1
4.610,-0.0176,0.0742,1.3398,0.6133,7.2344,8.52,73.26,74.67,1
4.627,-0.0215,-0.1621,3.7539,-3.3711,10.1914,8.52,72.98,77.69,1
4.644,0.0449,-0.0840,2.3750,0.0391,10.3086,8.52,73.50,76.69,1
4.661,0.0293,-0.1777,1.2656,-1.6836,10.7305,8.52,76.96,77.73,1
4.678,-0.0117,0.1211,3.6406,-1.1484,9.7266,8.52,74.38,76.30,1
4.695,0.0469,0.0020,1.4180,-0.5352,8.1602,8.52,78.28,79.18,1
4.715,0.0566,-0.1230,3.0664,0.8828,11.6016,8.52,75.87,81.21,1
4.733,0.0098,-0.1621,1.4922,-4.2148,10.8359,10.63,78.05,81.06,1
4.747,0.0762,-0.0410,1.4922,1.3789,8.0391,10.63,78.68,80.34,1
4.763,0.0879,-0.0430,2.9492,-2.0312,9.0781,10.63,80.32,82.68,1
4.780,0.0508,-0.0332,3.6406,0.0000,12.3359,10.63,79.35,84.89,1
4.797,0.0527,0.0430,0.1133,-0.7266,8.0430,10.63,80.35,83.62,1
4.814,0.0840,0.0020,3.0664,-1.1484,11.3398,10.63,83.11,82.98,1
4.831,0.0547,0.1367,2.1445,-0.2695,8.5781,10.63,83.52,85.56,1
4.848,0.0527,-0.1973,-0.0781,-0.5742,2.8359,10.63,83.80,87.93,1
4.865,0.0703,-0.0410,2.6055,-0.1133,11.7187,10.63,85.95,86.38,1
4.882,0.0723,-0.0293,2.4883,-1.8008,9.7656,10.63,82.54,86.50,1
4.904,0.0449,-0.0312,0.4961,-0.6914,3.8320,10.63,86.04,88.91,1
4.917,0.0898,-0.1738,3.4102,0.2305,10.8008,11.95,85.38,88.37,1
4.933,0.0859,-0.1211,3.0273,-1.5313,10.8008,11.95,85.54,88.53,1
4.951,0.0762,-0.2168,-0.3047,0.4609,6.8242,11.95,87.03,90.30,1
4.967,0.0898,-0.0195,0.9570,-0.4609,6.2070,11.95,87.51,91.91,1
4.984,0.0879,0.0156,2.8711,-0.0781,12.0664,11.95,86.30,93.14,1
5.001,0.0664,0.0137,4.2891,-1.0742,13.3672,11.95,88.00,90.42,1
5.021,0.0234,0.1973,1.2266,0.2695,10.5742,11.95,90.33,91.71,1
5.035,0.0684,-0.1465,0.5352,0.4219,4.7539,11.95,87.33,94.08,1
5.052,0.0352,-0.0273,3.8320,0.4961,13.1055,11.95,90.42,95.60,1
5.073,0.0215,-0.0391,0.9961,0.1914,9.6875,11.95,92.92,95.20,1
5.087,0.0254,0.2070,-0.2695,-1.2656,6.5859,11.95,89.23,93.90,1
5.104,0.0449,0.1836,1.9531,-0.1133,13.0664,11.95,91.50,97.04,1
5.122,0.0059,0.1152,4.0625,-1.0742,12.9102,12.78,92.54,96.64,1
5.137,0.0293,-0.0254,1.8789,-0.4219,9.4609,12.78,95.45,95.76,1
5.154,0.0117,-0.0781,-0.3437,0.1133,6.0898,12.78,92.44,95.67,1
5.171,0.0371,-0.1250,-0.9570,-0.7656,7.6953,12.78,94.34,97.60,1
5.190,0.0176,-0.1016,3.2578,0.4961,11.7969,12.78,95.76,97.28,1
5.205,0.0332,0.1562,2.6797,-0.8828,10.4531,12.78,96.12,98.75,1
