t_s,roll_deg,pitch_deg,raw_ax_mps2,raw_ax_filt_mps2,raw_ay_mps2,raw_az_mps2,speed_kmh,hall_f_hz,hall_r_hz,gps_fix
0.431,-5.49,1.03,-0.7266,-0.1492,-1.2266,8.4219,0.04,0.00,0.00,1
0.442,-5.49,1.03,-0.7266,-0.2378,-1.2266,8.4219,0.04,0.00,0.00,1
0.459,-5.49,0.98,0.6914,-0.0626,-0.4609,10.4570,0.04,0.00,0.00,1
0.479,-5.50,0.98,0.1133,0.0972,-1.0352,9.7656,0.04,0.00,0.00,1
0.493,-5.50,0.98,-0.5742,0.0458,-0.9180,8.3164,0.04,0.00,0.00,1
0.511,-5.50,0.96,0.1523,-0.1075,-0.8438,9.8867,0.04,0.00,0.00,1
0.530,-5.50,0.95,-0.8828,-0.1166,-1.1094,8.1992,0.04,0.00,0.00,1
0.548,-5.50,0.91,0.2695,-0.1228,-0.6523,9.8867,0.04,0.00,0.00,1
0.561,-5.51,0.91,-0.1914,-0.0994,-0.8047,9.9219,0.04,0.00,0.00,1
0.578,-5.51,0.91,0.1914,-0.0460,-1.0742,9.1602,0.04,0.00,0.00,1
0.599,-5.52,0.90,0.0000,-0.0211,-0.8828,9.4219,0.04,0.00,0.00,1
0.612,-5.52,0.89,0.4609,0.0856,-0.8828,10.1484,0.04,0.00,0.00,1
0.630,-5.52,0.87,-1.0352,-0.1390,-1.1484,7.8125,0.04,0.00,0.00,1
0.650,-5.52,0.85,-0.3828,-0.0927,-1.1484,9.1172,0.04,0.00,0.00,1
0.669,-5.52,0.87,-0.2305,-0.1516,-1.0742,8.6211,0.04,0.00,0.00,1
0.682,-5.53,0.86,-0.1914,-0.1659,-0.9180,9.4609,0.04,0.00,0.00,1
0.700,-5.52,0.85,0.5352,-0.1150,-0.9570,10.0742,0.04,0.00,0.00,1
0.719,-5.51,0.82,-0.1914,-0.0542,-0.9570,9.0000,0.04,0.00,0.00,1
0.731,-5.51,0.81,0.3437,-0.0324,-0.8047,10.3828,0.04,0.00,0.00,1
0.748,-5.50,0.81,-0.4609,-0.0823,-1.3789,8.6953,0.04,0.00,0.00,1
0.769,-5.49,0.81,-0.5352,-0.2061,-0.9570,8.3125,0.04,0.00,0.00,1
0.782,-5.48,0.79,-0.2305,-0.2115,-0.9570,9.6133,0.04,0.00,0.00,1
0.799,-5.47,0.78,0.0781,-0.1486,-1.1484,9.2266,0.04,0.00,0.00,1
0.821,-5.45,0.75,0.4219,-0.0142,-0.8828,10.4961,0.04,0.00,0.00,1
0.833,-5.45,0.75,0.4219,0.0528,-0.8828,10.4961,0.04,0.00,0.00,1
0.852,-5.44,0.74,-0.7266,0.0318,-0.6523,9.0039,0.04,0.00,0.00,1
0.869,-5.42,0.73,-0.3437,-0.1526,-0.9570,9.0820,0.04,0.00,0.00,1
0.889,-5.41,0.71,-0.3828,-0.2264,-1.1875,8.7383,0.04,0.00,0.00,1
0.901,-5.39,0.70,0.3828,-0.1892,-0.5742,10.1523,0.04,0.00,0.00,1
0.919,-5.38,0.69,0.4609,0.0231,-0.8438,10.1914,0.04,0.00,0.00,1
0.939,-5.36,0.69,0.2305,0.0963,-1.0742,9.7305,0.04,0.00,0.00,1
0.952,-5.36,0.69,-0.3047,0.0347,-0.8438,8.6992,0.04,0.00,0.00,1
0.969,-5.35,0.67,0.0000,-0.0136,-0.7656,9.6875,0.04,0.00,0.00,1
0.991,-5.33,0.65,0.4609,-0.1908,-0.5742,10.1875,0.04,0.00,0.00,1
1.003,-5.33,0.64,0.4609,-0.0907,-0.5742,10.1875,0.04,0.00,0.00,1
1.021,-5.32,0.66,0.0000,-0.0644,-0.8438,9.0430,0.04,0.00,0.00,1
1.041,-5.32,0.65,0.0391,-0.0430,-0.8047,9.5781,0.04,0.00,0.00,1
1.060,-5.31,0.64,0.4609,0.0783,-0.6523,10.1094,0.04,0.00,0.00,1
1.071,-5.31,0.63,-0.6914,0.0449,-0.7266,8.3164,0.04,0.00,0.00,1
1.089,-5.32,0.62,0.0000,-0.0577,-0.4219,10.4570,0.04,0.00,0.00,1
1.108,-5.33,0.61,0.0000,-0.0380,-1.1484,8.8164,0.04,0.00,0.00,1
1.122,-5.33,0.61,-0.6133,-0.0813,-0.4961,8.6602,0.04,0.00,0.00,1
1.139,-5.34,0.60,-0.3828,-0.2116,-0.7656,9.0781,0.04,0.00,0.00,1
1.162,-5.36,0.60,0.1914,-0.0841,-0.3437,9.9258,0.04,0.00,0.00,1
1.173,-5.37,0.59,0.1914,-0.0418,-0.3437,9.9258,0.04,0.00,0.00,1
1.190,-5.40,0.57,0.4609,0.0840,-0.8438,9.8477,0.04,0.00,0.00,1
1.209,-5.42,0.57,-0.7656,-0.0161,-0.4961,8.5000,0.04,0.00,0.00,1
1.229,-5.44,0.57,-0.1133,-0.1284,-0.8828,9.3477,0.04,0.00,0.00,1
1.241,-5.47,0.56,-0.5742,-0.1620,-0.9180,8.6562,0.04,0.00,0.00,1
1.259,-5.50,0.54,0.4961,-0.1933,-0.4219,10.1875,0.04,0.00,0.00,1
1.278,-5.55,0.53,0.0781,-0.0507,-0.8047,10.0000,0.04,0.00,0.00,1
1.292,-5.57,0.54,0.1133,-0.0281,-1.0352,8.9648,0.04,0.00,0.00,1
1.309,-5.61,0.54,-0.1523,-0.0387,-0.6133,9.4219,0.04,0.00,0.00,1
1.329,-5.67,0.55,0.3828,0.0475,-0.7266,9.8867,0.04,0.00,0.00,1
1.343,-5.70,0.55,-0.6914,-0.1160,-0.9961,8.1992,0.04,0.00,0.00,1
1.360,-5.75,0.56,-0.0391,-0.1348,-0.5742,9.8437,0.04,0.00,0.00,1
1.381,-5.81,0.57,-0.4219,-0.2021,-0.8828,8.5000,0.04,0.00,0.00,1
1.400,-5.87,0.55,0.0000,-0.2307,-0.9570,9.2656,0.04,0.00,0.00,1
1.412,-5.90,0.55,0.3047,-0.1553,-0.9180,10.0703,0.04,0.00,0.00,1
1.429,-5.96,0.56,0.2695,-0.0276,-0.8047,9.4258,0.04,0.00,0.00,1
1.448,-6.02,0.57,0.3437,0.0901,-0.9180,10.0039,0.04,0.00,0.00,1
1.462,-6.06,0.58,-0.2305,0.0831,-1.3008,9.2656,0.04,0.00,0.00,1
1.480,-6.13,0.59,-0.7266,-0.1336,-0.8828,8.3945,0.04,0.00,0.00,1
1.499,-6.19,0.57,-0.0391,-0.1496,-1.1094,9.4258,0.04,0.00,0.00,1
1.513,-6.19,0.57,-0.6133,-0.2208,-1.1094,8.6992,0.04,0.00,0.00,1
1.530,-6.29,0.54,0.3437,-0.1203,-0.5742,10.0352,0.04,0.00,0.00,1
1.551,-6.36,0.56,0.2695,-0.0221,-1.2656,9.1992,0.04,0.00,0.00,1
1.570,-6.42,0.56,-0.1133,0.0300,-0.8438,9.4219,0.04,0.00,0.00,1
1.582,-6.46,0.55,0.1523,0.0195,-0.9570,9.8477,0.04,0.00,0.00,1
1.600,-6.53,0.54,-1.0352,-0.0378,-1.2266,7.8164,0.04,0.00,0.00,1
1.619,-6.60,0.52,0.0391,-0.1401,-0.7656,10.0703,0.04,0.00,0.00,1
1.632,-6.64,0.52,-0.1914,-0.1310,-1.0742,9.2305,0.04,0.00,0.00,1
1.649,-6.71,0.52,0.3047,-0.0418,-1.0742,9.8867,0.04,0.00,0.00,1
1.669,-6.79,0.51,0.1133,0.0141,-1.1484,9.4258,0.04,0.00,0.00,1
1.683,-6.83,0.51,0.3828,0.0509,-0.9961,10.3047,0.04,0.00,0.00,1
1.700,-6.91,0.51,-1.0352,-0.1688,-1.2266,7.7344,0.04,0.00,0.00,1
1.722,-7.00,0.51,-0.4961,-0.1792,-1.0742,9.1172,0.04,0.00,0.00,1
1.741,-7.08,0.52,-0.0391,-0.2325,-1.3008,8.7344,0.04,0.00,0.00,1
1.752,-7.12,0.53,-0.1133,-0.1957,-1.0742,9.6875,0.04,0.00,0.00,1
1.769,-7.21,0.51,0.6914,-0.1079,-1.1094,10.1094,0.04,0.00,0.00,1
1.790,-7.29,0.52,-0.6133,-0.1242,-1.1484,8.6172,0.04,0.00,0.00,1
1.802,-7.33,0.52,0.1523,-0.1380,-0.9180,10.1484,0.04,0.00,0.00,1
1.820,-7.42,0.54,-0.5742,-0.1138,-1.5703,8.5781,0.04,0.00,0.00,1
1.839,-7.52,0.55,-0.4609,-0.2457,-1.0352,9.0039,0.04,0.00,0.00,1
1.853,-7.56,0.54,0.1133,-0.2328,-1.4570,9.2656,0.04,0.00,0.00,1
1.870,-7.65,0.56,0.2305,-0.0889,-1.4570,9.6523,0.04,0.00,0.00,1
1.892,-7.73,0.55,0.2305,-0.0500,-1.3789,9.5781,0.04,0.00,0.00,1
1.910,-7.82,0.57,0.1133,0.0202,-1.7227,9.6484,0.04,0.00,0.00,1
1.923,-7.86,0.58,-0.5742,-0.0142,-1.1875,8.7344,0.04,0.00,0.00,1
1.939,-7.95,0.57,-0.2305,-0.1455,-1.4180,9.2266,0.04,0.00,0.00,1
1.960,-8.02,0.58,-0.4961,-0.2333,-1.6836,8.5391,0.04,0.00,0.00,1
1.972,-8.06,0.57,0.4219,-0.2180,-1.0352,10.2695,0.04,0.00,0.00,1
1.989,-8.14,0.58,0.1523,-0.0581,-1.5703,9.8047,0.04,0.00,0.00,1
2.009,-8.22,0.59,0.3047,0.0474,-1.8008,9.4219,0.04,0.00,0.00,1
2.023,-8.25,0.60,-0.0781,0.0563,-1.3398,9.4219,0.04,0.00,0.00,1
2.040,-8.32,0.59,0.3047,0.0952,-1.6836,9.9219,0.04,0.00,0.00,1
2.059,-8.37,0.57,-1.0742,-0.1506,-1.5703,7.7383,0.04,0.00,0.00,1
2.079,-8.44,0.55,-0.4609,-0.1259,-1.6484,9.0781,0.04,0.00,0.00,1
2.091,-8.48,0.56,-0.4609,-0.1774,-1.6484,9.0781,0.04,0.00,0.00,1
2.111,-8.53,0.57,-0.0391,-0.1830,-1.5703,9.6914,0.04,0.00,0.00,1
2.130,-8.59,0.57,0.5352,-0.0962,-1.7617,9.8867,0.04,0.00,0.00,1
2.142,-8.62,0.57,-0.4219,-0.0330,-1.4570,8.9258,0.04,0.00,0.00,1
2.160,-8.67,0.54,0.0781,-0.1033,-1.4570,10.1484,0.04,0.00,0.00,1
2.179,-8.72,0.54,-0.3437,-0.1348,-2.0312,8.5781,0.04,0.00,0.00,1
2.193,-8.74,0.54,-0.6133,-0.1885,-1.4922,8.7344,0.04,0.00,0.00,1
2.210,-8.77,0.54,0.0000,-0.1976,-1.6094,9.8437,0.04,0.00,0.00,1
2.228,-8.81,0.55,-0.1523,-0.1753,-1.9141,8.8828,0.04,0.00,0.00,1
2.252,-8.84,0.52,-0.1133,-0.0675,-1.6094,9.6875,0.04,0.00,0.00,1
2.261,-8.86,0.51,-0.1133,-0.0746,-1.6094,9.6875,0.04,0.00,0.00,1
2.282,-8.88,0.52,-0.3437,-0.0132,-1.5703,8.8867,0.04,0.00,0.00,1
2.301,-8.90,0.52,0.0781,-0.0732,-1.5703,9.8047,0.04,0.00,0.00,1
2.312,-8.91,0.53,-0.9570,-0.1225,-1.8398,7.7734,0.04,0.00,0.00,1
2.330,-8.94,0.52,0.4961,-0.2429,-1.1094,10.5703,0.04,0.00,0.00,1
2.349,-8.96,0.52,-0.0781,-0.1181,-1.6836,9.5000,0.04,0.00,0.00,1
2.363,-8.97,0.53,0.3437,-0.0782,-1.6094,9.7695,0.04,0.00,0.00,1
2.381,-9.00,0.54,-0.2695,-0.0701,-1.5313,9.0781,0.04,0.00,0.00,1
2.399,-9.02,0.55,0.3047,-0.0110,-1.6094,10.0039,0.04,0.00,0.00,1
2.422,-9.04,0.55,0.1914,-0.1852,-1.1875,10.3828,0.04,0.00,0.00,1
2.431,-9.05,0.55,0.1914,-0.1274,-1.1875,10.3828,0.04,0.00,0.00,1
2.452,-9.07,0.56,0.2305,-0.1404,-1.6094,9.7656,0.04,0.00,0.00,1
2.470,-9.09,0.58,-0.3047,-0.0781,-1.6094,9.2656,0.04,0.00,0.00,1
2.488,-9.10,0.58,0.4961,0.0219,-1.6094,9.9258,0.04,0.00,0.00,1
2.500,-9.11,0.59,-0.9961,-0.0246,-1.4922,7.8945,0.04,0.00,0.00,1
2.520,-9.11,0.58,0.2695,-0.1058,-1.5703,9.6094,0.04,0.00,0.00,1
2.533,-9.13,0.57,-0.5742,-0.1156,-1.6484,8.9648,0.04,0.00,0.00,1
2.550,-9.14,0.57,0.1914,-0.1844,-1.4922,9.2656,0.04,0.00,0.00,1
2.569,-9.15,0.57,-0.0781,-0.1159,-1.6836,9.2266,0.04,0.00,0.00,1
2.591,-9.16,0.57,-0.8047,-0.0904,-1.4922,8.0430,0.04,0.00,0.00,1
2.601,-9.16,0.55,-0.8047,-0.2001,-1.4922,8.0430,0.04,0.00,0.00,1
2.618,-9.17,0.53,0.1133,-0.1684,-1.6094,9.7695,0.04,0.00,0.00,1
2.640,-9.18,0.54,-0.3047,-0.2454,-1.6836,8.8867,0.04,0.00,0.00,1
2.660,-9.19,0.53,0.2695,-0.1386,-1.8398,9.6094,0.04,0.00,0.00,1
2.670,-9.19,0.52,0.3437,-0.0699,-1.6836,10.0703,0.04,0.00,0.00,1
2.690,-9.19,0.52,-0.5742,-0.0261,-1.6094,8.2773,0.04,0.00,0.00,1
2.703,-9.20,0.51,-0.0391,-0.1046,-1.6836,10.1523,0.04,0.00,0.00,1
2.720,-9.19,0.52,-0.2305,-0.1013,-1.9922,8.8125,0.04,0.00,0.00,1
2.739,-9.18,0.53,-0.4219,-0.1877,-1.8789,8.8828,0.04,0.00,0.00,1
2.754,-9.18,0.52,-0.0391,-0.1930,-1.5703,9.8867,0.04,0.00,0.00,1
2.771,-9.16,0.53,-0.3437,-0.2080,-2.0312,8.8828,0.04,0.00,0.00,1
2.788,-9.14,0.51,0.1133,-0.1453,-1.3398,9.7305,0.04,0.00,0.00,1
2.809,-9.12,0.54,0.1133,-0.0765,-2.1836,9.1172,0.04,0.00,0.00,1
2.829,-9.10,0.55,-0.4219,-0.1049,-1.7617,8.8437,0.04,0.00,0.00,1
2.842,-9.07,0.54,-0.0391,-0.1444,-1.6094,9.6523,0.04,0.00,0.00,1
2.860,-9.03,0.54,-0.8438,-0.1789,-1.9922,8.4609,0.04,0.00,0.00,1
2.873,-9.00,0.54,0.3047,-0.2342,-1.3008,10.2305,0.04,0.00,0.00,1
2.890,-8.96,0.56,0.4609,-0.0689,-1.9531,9.8086,0.04,0.00,0.00,1
2.909,-8.91,0.57,0.4961,0.1195,-1.9531,10.6523,0.04,0.00,0.00,1
2.929,-8.85,0.57,-0.5742,-0.0105,-1.7227,8.3906,0.04,0.00,0.00,1
2.941,-8.81,0.57,-0.0781,-0.0255,-1.6836,9.8828,0.04,0.00,0.00,1
2.959,-8.74,0.59,-0.9961,-0.2436,-1.9922,7.8945,0.04,0.00,0.00,1
2.981,-8.67,0.61,-0.4219,-0.0740,-1.7617,9.3437,0.04,0.00,0.00,1
2.992,-8.63,0.61,-0.4219,-0.1275,-1.7617,9.3437,0.04,0.00,0.00,1
3.011,-8.55,0.63,-0.1523,-0.0814,-1.8008,9.0000,0.04,0.00,0.00,1
3.030,-8.45,0.63,0.2305,-0.0709,-1.6836,9.9648,0.04,0.00,0.00,1
3.043,-8.40,0.63,-0.9570,-0.0992,-1.4922,7.5078,0.04,0.00,0.00,1
3.061,-8.30,0.63,0.0391,-0.2628,-1.3398,9.3047,0.04,0.00,0.00,1
3.079,-8.20,0.64,-0.3437,-0.2446,-1.4570,8.9219,0.04,0.00,0.00,1
3.094,-8.15,0.63,-0.1133,-0.2414,-1.0352,8.7383,0.04,0.00,0.00,1
3.111,-8.10,0.63,-0.1133,-0.2051,-1.5703,8.7383,0.04,0.00,0.00,1
3.129,-7.97,0.62,0.7266,0.0068,-0.9570,10.5312,0.04,0.00,0.00,1
3.152,-7.88,0.60,0.3828,-0.0481,-0.9180,9.5820,0.04,0.00,0.00,1
3.162,-7.84,0.60,0.3828,0.0181,-0.9180,9.5820,0.04,0.00,0.00,1
3.182,-7.77,0.59,0.4219,-0.0652,-1.0742,9.5820,0.04,0.00,0.00,1
3.200,-7.71,0.60,0.1133,0.0482,-0.9961,10.0039,0.04,0.00,0.00,1
3.213,-7.69,0.59,0.2695,0.0751,-0.8828,10.0039,0.04,0.00,0.00,1
3.230,-7.63,0.60,-1.0352,0.0259,-0.8047,7.8945,0.04,0.00,0.00,1
3.249,-7.61,0.58,0.1133,-0.0986,-0.8047,10.0000,0.04,0.00,0.00,1
3.269,-7.56,0.54,-0.4961,-0.1612,-1.0352,9.3477,0.04,0.00,0.00,1
3.281,-7.55,0.55,-0.4961,-0.2127,-0.8828,9.1953,0.04,0.00,0.00,1
3.299,-7.52,0.54,-0.0391,-0.2082,-1.0742,9.3437,0.04,0.00,0.00,1
3.322,-7.51,0.52,-0.0781,-0.1147,-0.5352,9.0820,0.04,0.00,0.00,1
3.332,-7.50,0.50,-0.0781,-0.1090,-0.5352,9.0820,0.04,0.00,0.00,1
3.349,-7.52,0.47,0.0000,-0.0830,-1.1094,10.1523,0.04,0.00,0.00,1
3.369,-7.51,0.47,-1.1094,-0.2729,-0.9180,8.1992,0.04,0.00,0.00,1
3.389,-7.51,0.46,-0.0391,-0.3212,-0.7266,10.1914,0.04,0.00,0.00,1
3.400,-7.51,0.46,-0.5742,-0.3207,-1.5313,8.1953,0.04,0.00,0.00,1
3.420,-7.53,0.42,0.3047,-0.2126,-1.1094,9.8047,0.04,0.00,0.00,1
3.439,-7.56,0.40,0.1133,-0.0786,-1.5703,9.7305,0.04,0.00,0.00,1
3.451,-7.56,0.40,0.9180,0.0152,-2.1055,10.0742,0.04,0.00,0.00,1
3.469,-7.57,0.42,0.0781,0.1371,-0.3437,9.5820,0.04,0.00,0.00,1
3.489,-7.60,0.44,0.4609,0.2051,-0.2695,10.4141,0.04,0.00,0.00,1
3.502,-7.61,0.43,-1.1484,-0.0944,-1.2656,7.5117,0.04,0.00,0.00,1
3.520,-7.65,0.41,0.3047,-0.0718,-1.0742,9.7656,0.04,0.00,0.00,1
3.541,-7.68,0.40,0.9180,0.0261,-1.1484,9.6523,0.04,0.00,0.00,1
3.553,-7.69,0.41,0.9180,0.1631,-1.1484,9.6523,0.04,0.00,0.00,1
3.572,-7.72,0.43,-0.2305,0.1337,-1.6094,8.6602,0.04,0.00,0.00,1
3.590,-7.75,0.42,-1.1875,-0.0461,-0.4961,7.8164,0.04,0.00,0.00,1
3.608,-7.80,0.37,0.3047,-0.1050,-1.4922,10.3867,0.04,0.00,0.00,1
3.621,-7.83,0.36,0.3047,-0.0421,-1.6094,9.3867,0.04,0.00,0.00,1
3.640,-7.87,0.36,0.3047,0.0761,-0.2695,10.5703,0.04,0.00,0.00,1
3.659,-7.92,0.37,-0.4219,-0.0198,-1.2266,8.9609,0.04,0.00,0.00,1
3.672,-7.92,0.37,0.2695,0.0246,-1.6836,9.6875,0.04,0.00,0.00,1
3.689,-7.99,0.35,-0.9570,-0.1774,-1.8008,8.1172,0.04,0.00,0.00,1
3.712,-8.03,0.33,-0.2695,-0.0691,-1.8008,9.7266,0.04,0.00,0.00,1
3.723,-8.04,0.33,-0.2695,-0.0999,-1.8008,9.7266,0.04,0.00,0.00,1
3.742,-8.07,0.34,-0.1133,-0.1062,-1.7617,9.3477,0.04,0.00,0.00,1
3.760,-8.10,0.35,0.5352,-0.0564,-1.3398,10.4141,0.04,0.00,0.00,1
3.774,-8.11,0.35,-0.5352,-0.0111,-1.3789,8.7383,0.04,0.00,0.00,1
3.791,-8.13,0.34,0.3047,-0.0925,-1.3398,10.1133,0.04,0.00,0.00,1
3.809,-8.14,0.38,0.2695,0.0351,-1.2656,9.8437,0.04,0.00,0.00,1
3.829,-8.16,0.39,-1.1484,-0.2122,-1.4570,8.2344,0.04,0.00,0.00,1
3.842,-8.17,0.38,0.4609,-0.0632,-1.2656,9.5781,0.04,0.00,0.00,1
3.859,-8.19,0.36,-1.6836,-0.3591,-1.5313,7.4297,0.04,0.00,0.00,1
3.881,-8.21,0.33,0.9570,-0.2336,-1.5313,10.1875,0.04,0.00,0.00,1
3.893,-8.21,0.33,0.9570,-0.0507,-1.5313,10.1875,0.04,0.00,0.00,1
3.913,-8.23,0.33,-2.1445,-0.2360,-1.6094,6.0195,0.04,0.00,0.00,1
3.930,-8.27,0.32,0.2695,-0.5842,-1.3789,10.0039,0.04,0.00,0.00,1
3.949,-8.29,0.33,0.8438,-0.1660,-1.8008,10.3437,0.04,0.00,0.00,1
3.961,-8.31,0.34,0.7266,-0.0203,-0.6523,11.2187,0.04,0.00,0.00,1
3.980,-8.34,0.36,-2.9102,-0.3671,-1.4922,5.7461,0.04,0.00,0.00,1
4.000,-8.39,0.34,0.6133,-0.4543,-1.3008,10.7695,0.04,0.00,0.00,1
4.012,-8.41,0.32,0.2305,-0.3209,-1.5703,10.3086,0.04,0.00,0.00,1
4.029,-8.44,0.33,0.7266,-0.0232,-1.9531,9.4258,0.04,0.00,0.00,1
4.052,-8.46,0.33,-0.9961,0.0405,-1.6094,7.5078,0.04,0.00,0.00,1
4.063,-8.47,0.36,-0.9961,-0.1187,-1.6094,7.5078,0.04,0.00,0.00,1
4.080,-8.49,0.35,1.8008,0.2515,-1.3398,11.4961,0.04,0.00,0.00,1
4.100,-8.51,0.35,-0.6523,-0.1066,-1.4922,8.7734,0.04,0.00,0.00,1
4.122,-8.51,0.36,1.4180,0.1655,-1.4180,11.3750,0.04,0.00,0.00,1
4.131,-8.52,0.34,-0.6133,0.2802,-1.4570,8.7383,0.04,0.00,0.00,1
4.150,-8.53,0.33,-0.9570,-0.0007,-1.2266,8.3516,0.04,0.00,0.00,1
4.169,-8.53,0.33,1.4922,0.2153,-1.4570,10.7695,0.04,0.00,0.00,1
4.182,-8.55,0.34,0.8047,0.3564,-1.8008,11.2578,0.04,0.00,0.00,1
4.199,-8.54,0.32,-1.9141,-0.0924,-1.3008,6.8555,0.04,0.00,0.00,1
4.219,-8.54,0.35,-0.3828,-0.2702,-1.6094,8.5781,0.04,0.00,0.00,1
4.233,-8.55,0.34,2.7969,0.4086,-1.1875,13.2148,0.04,0.00,0.00,1
4.250,-8.55,0.34,-0.2305,0.4159,-1.5703,8.1172,0.04,0.00,0.00,1
4.270,-8.56,0.30,1.5313,-0.3127,-1.3008,10.9141,0.04,0.00,0.00,1
4.291,-8.57,0.24,4.0977,0.4155,-1.8789,13.8672,0.04,0.00,0.00,1
4.302,-8.57,0.20,-0.6914,0.8473,-1.2656,7.6289,0.04,0.00,0.00,1
4.321,-8.58,0.17,-3.4492,0.1903,-0.9570,4.5586,0.04,0.00,0.00,1
4.340,-8.60,0.12,0.8828,-0.0917,-1.6094,9.7695,0.04,0.00,0.00,1
4.352,-8.61,0.11,4.2891,0.3304,-1.2266,14.9414,0.04,0.00,0.00,1
4.369,-8.63,0.07,0.1523,0.7645,-1.7227,8.1602,0.04,0.00,0.00,1
4.389,-8.67,0.05,-3.4844,-0.2140,-1.4570,2.6055,0.04,0.00,0.00,1
4.403,-8.69,0.04,1.1875,0.0962,-1.2656,8.2344,0.04,0.00,0.00,1
4.420,-8.72,-0.01,6.2422,1.5244,-2.0703,14.5586,0.04,0.00,0.00,1
4.442,-8.72,-0.10,-0.8828,1.8613,-2.9102,5.2539,0.04,0.00,0.00,1
4.454,-8.72,-0.11,-0.8828,1.4398,-2.9102,5.2539,0.04,0.00,0.00,1
4.471,-8.71,-0.16,4.7891,1.8040,-1.7227,13.4883,0.04,0.00,0.00,1
4.490,-8.70,-0.21,1.5703,2.3931,-1.3789,8.3125,0.04,0.00,0.00,1
4.509,-8.69,-0.31,1.6094,2.1212,-1.1875,8.6172,0.04,0.00,0.00,1
4.522,-8.68,-0.33,4.0625,2.2389,-1.5703,12.2617,0.04,0.00,0.00,1
4.540,-8.67,-0.38,1.9531,2.3937,-1.4570,9.5391,0.04,0.00,0.00,1
4.560,-8.66,-0.40,2.4141,2.3708,-1.6484,9.8047,0.04,0.00,0.00,1
4.573,-8.66,-0.40,1.7227,2.2712,-1.8008,9.9609,0.04,0.00,0.00,1
4.591,-8.62,-0.40,1.6484,2.0678,-1.7227,8.9609,0.04,0.00,0.00,1
4.611,-8.60,-0.40,-0.3437,1.7806,-1.0352,7.0898,0.04,0.00,0.00,1
4.624,-8.59,-0.40,-0.3437,1.4543,-1.0352,7.0898,0.04,0.00,0.11,1
4.643,-8.57,-0.35,0.4961,1.2751,-1.4180,8.7383,0.04,0.00,0.11,1
4.661,-8.55,-0.34,0.1523,1.0267,-1.5313,7.7773,0.04,0.00,0.11,1
4.680,-8.51,-0.35,2.1055,1.1609,-0.8828,11.1094,0.04,0.11,0.11,1
4.692,-8.51,-0.36,0.8438,1.2050,-1.1094,9.2266,0.04,0.11,0.11,1
4.711,-8.49,-0.42,2.6445,1.3792,-1.4180,12.0234,0.04,0.11,12.81,1
4.730,-8.47,-0.43,-0.1523,1.1190,-0.9180,7.1680,0.04,0.11,12.81,1
4.743,-8.48,-0.41,0.6914,0.9913,-1.4570,9.6523,0.04,13.07,12.81,1
