t_s,roll_deg,pitch_deg,raw_ax_mps2,raw_ax_filt_mps2,raw_ay_mps2,raw_az_mps2,speed_kmh,hall_f_hz,hall_r_hz,gps_fix
0.750,1.64,-0.02,-0.2305,-0.4436,0.4961,10.4180,0.26,0.00,0.00,1
0.769,1.67,0.01,-1.3789,-0.6251,-0.0391,7.6289,0.26,0.00,0.00,1
0.783,1.70,0.01,-0.7656,-0.6918,1.1875,9.7695,0.26,0.00,0.00,1
0.800,1.73,0.04,-0.4961,-0.6573,0.4961,8.4648,0.26,0.00,0.00,1
0.818,1.76,0.04,-0.8047,-0.6799,1.2266,8.9258,0.26,0.00,0.00,1
0.842,1.77,0.04,-0.9570,-0.4533,-0.6914,6.8516,0.26,0.00,0.00,1
0.851,1.78,0.04,-0.9570,-0.5307,-0.6914,6.8516,0.26,0.00,0.00,1
0.872,1.81,0.01,0.3437,-0.1418,-0.2305,10.6875,0.26,0.00,0.00,1
0.890,1.85,0.04,-0.3437,-0.0591,0.9180,8.6602,0.26,0.00,0.00,1
0.902,1.85,0.06,-0.4961,-0.1343,0.6133,9.1211,0.26,0.00,0.00,1
0.920,1.88,0.08,-0.6133,-0.2463,0.1914,8.1562,0.26,0.00,0.00,1
0.938,1.89,0.06,-0.3437,-0.3118,0.6523,8.8477,0.26,0.00,0.00,1
0.959,1.91,0.05,-0.6133,-0.3805,0.5742,9.4258,0.26,0.00,0.00,1
0.970,1.92,0.05,0.5352,-0.1778,0.0781,9.1953,0.26,0.00,0.00,1
0.988,1.93,0.06,-0.2305,-0.1042,0.5352,10.1133,0.26,0.00,0.00,1
1.011,1.94,0.10,-1.4570,-0.1455,0.0000,7.6992,0.26,0.00,0.00,1
1.021,1.95,0.09,-1.4570,-0.3469,0.0000,7.6992,0.26,0.00,0.00,1
1.041,1.97,0.10,0.3437,-0.2616,0.4609,10.0039,0.26,0.00,0.00,1
1.059,1.98,0.08,-0.7656,-0.1787,0.3828,9.3437,0.26,0.00,0.00,1
1.072,1.99,0.08,0.3047,-0.2229,0.7266,10.2266,0.26,0.00,0.00,1
1.089,2.00,0.09,-1.3789,-0.2080,0.1133,8.1602,0.26,0.00,0.00,1
1.108,2.01,0.07,0.2305,-0.2510,0.9180,10.1523,0.26,0.00,0.00,1
1.128,2.01,0.07,-0.3047,-0.2329,0.6914,9.2656,0.26,0.00,0.00,1
1.140,2.00,0.07,-0.8438,-0.2870,0.6133,9.0820,0.26,0.00,0.00,1
1.158,1.99,0.06,-0.0391,-0.2987,1.1875,9.9648,0.26,0.00,0.00,1
1.182,1.97,0.07,0.0391,-0.2509,0.9570,9.6914,0.26,0.00,0.00,1
1.191,1.95,0.06,0.0391,-0.2064,0.9570,9.6914,0.26,0.00,0.00,1
1.212,1.92,0.05,0.4609,-0.2997,0.7656,10.0352,0.26,0.00,0.00,1
1.230,1.87,0.08,-0.6523,-0.1730,0.9570,9.4648,0.26,0.00,0.00,1
1.243,1.84,0.09,0.1133,-0.2179,0.6914,10.0352,0.26,0.00,0.00,1
1.259,1.77,0.14,-1.0352,-0.2158,0.6133,8.1602,0.35,0.00,0.00,1
1.279,1.71,0.16,-0.1914,-0.3807,0.6133,9.8086,0.35,0.00,0.00,1
1.299,1.63,0.20,0.1914,-0.2314,0.6133,10.0352,0.35,0.00,0.00,1
1.311,1.59,0.22,-1.3398,-0.2890,0.4219,7.7773,0.35,0.00,0.00,1
1.328,1.50,0.27,0.1523,-0.3170,0.6914,10.3828,0.35,0.00,0.00,1
1.349,1.41,0.28,-1.6484,-0.5824,0.1133,6.5508,0.35,0.00,0.00,1
1.361,1.36,0.30,0.6523,-0.3092,1.1094,10.9961,0.35,0.00,0.00,1
1.379,1.27,0.32,-0.0391,-0.1895,0.1914,9.1992,0.35,0.00,0.00,1
1.399,1.17,0.34,0.0000,-0.4449,0.6133,9.9648,0.35,0.00,0.00,1
1.420,1.11,0.37,-1.4180,-0.5365,-0.4961,6.4727,0.35,0.00,0.00,1
1.432,1.02,0.37,0.7656,-0.5569,0.6523,10.7969,0.35,0.00,0.00,1
1.450,0.91,0.37,0.4609,-0.2062,-0.1523,9.3867,0.35,0.00,0.00,1
1.463,0.86,0.37,-0.8828,-0.1661,0.1133,8.4648,0.35,0.00,0.00,1
1.480,0.76,0.37,0.0781,-0.2925,-0.2305,9.0000,0.35,0.00,0.00,1
1.498,0.67,0.35,-0.1133,-0.2085,-0.1133,8.8125,0.35,0.00,0.00,1
1.519,0.57,0.34,0.3437,-0.0803,-0.1133,9.6094,0.35,0.00,0.00,1
1.531,0.54,0.32,0.1133,-0.0375,-0.0781,8.9648,0.35,0.00,0.00,1
1.549,0.45,0.31,1.4570,0.3027,0.0391,10.7656,0.35,0.00,0.00,1
1.571,0.38,0.28,0.4219,-0.0063,0.6133,9.6523,0.35,0.00,0.00,1
1.582,0.34,0.27,0.4219,0.0595,0.6133,9.6523,0.35,0.00,0.00,1
1.600,0.27,0.24,0.0781,0.2565,0.6914,10.3086,0.35,0.00,0.00,1
1.619,0.20,0.24,-0.5742,0.1537,-0.5742,7.9297,0.35,0.00,0.00,1
1.638,0.14,0.21,0.6914,0.1857,-0.1133,10.4570,0.35,0.00,0.00,1
1.650,0.12,0.20,0.7266,0.2662,0.1914,10.5703,0.35,0.00,0.00,1
1.669,0.06,0.18,-0.5742,0.1352,-0.2695,9.0391,0.35,0.00,0.00,1
1.689,-0.00,0.19,-0.2305,0.0101,0.0391,9.3086,0.35,0.00,0.00,1
1.701,-0.00,0.19,0.6133,0.1028,-0.3828,10.2305,0.35,0.00,0.00,1
1.719,-0.09,0.19,0.1914,0.1542,0.0391,9.5781,0.35,0.00,0.00,1
1.742,-0.15,0.20,0.4219,-0.0095,0.1914,9.8867,0.35,0.00,0.00,1
1.752,-0.19,0.23,0.4219,0.0567,0.1914,9.8867,0.35,0.00,0.00,1
1.772,-0.24,0.22,0.1133,0.1645,0.1914,9.3437,0.35,0.00,0.00,1
1.790,-0.30,0.22,-0.6914,0.0856,-0.4609,8.5391,0.35,0.00,0.00,1
1.803,-0.34,0.22,0.3828,-0.0004,0.1133,9.7656,0.35,0.00,0.00,1
1.820,-0.40,0.24,0.4219,0.1114,-0.1914,9.5039,0.35,0.00,0.00,1
1.839,-0.42,0.23,0.0000,0.1346,0.1523,9.1602,0.35,0.00,0.00,1
1.858,-0.51,0.21,-0.8438,-0.0903,-0.2695,8.4219,0.35,0.00,0.00,1
1.871,-0.55,0.22,0.5742,-0.0926,-0.1133,9.8086,0.35,0.00,0.36,1
1.888,-0.61,0.23,0.3828,0.0924,-0.1914,9.5391,0.35,0.00,0.36,1
1.912,-0.68,0.23,-0.7266,-0.0143,-0.0781,8.7383,0.35,0.00,0.36,1
1.922,-0.71,0.22,-0.7266,-0.1237,-0.0781,8.7383,0.35,0.00,0.36,1
1.939,-0.78,0.24,0.2695,-0.0742,-0.1914,9.2695,0.35,0.00,0.36,1
1.960,-0.86,0.24,-0.2695,0.1497,-0.2305,8.8437,0.35,0.00,0.36,1
1.978,-0.91,0.25,-0.3828,0.0134,-0.0781,8.4219,0.35,0.00,0.36,1
1.990,-0.99,0.27,0.1914,-0.0015,-0.2695,9.0781,0.35,0.00,0.36,1
2.009,-1.06,0.27,1.2266,0.1360,-0.4219,10.3828,0.35,0.00,0.36,1
2.028,-1.16,0.30,0.4609,0.3384,-0.2695,9.1602,0.35,0.00,0.36,1
2.041,-1.20,0.30,0.0391,0.3234,-0.3437,8.7773,0.35,0.00,0.36,1
2.058,-1.29,0.33,0.6523,0.3622,-0.4961,9.0430,0.35,0.00,0.36,1
2.078,-1.37,0.32,1.1484,0.5543,-0.2695,10.2266,0.35,0.00,0.36,1
2.092,-1.40,0.32,0.4961,0.5414,-0.6133,8.8125,0.35,0.00,0.36,1
2.109,-1.48,0.32,0.0781,0.4361,-0.5352,8.6602,0.35,0.00,0.36,1
2.130,-1.56,0.33,0.6914,0.5705,-0.7656,8.8867,0.35,0.00,0.36,1
2.143,-1.60,0.32,0.6914,0.5891,-0.7656,8.8867,0.35,0.00,0.36,1
2.162,-1.68,0.32,0.0781,0.4421,-0.6914,8.0781,0.35,0.00,0.36,1
2.181,-1.74,0.31,1.7227,0.4704,-0.1523,11.6016,0.35,0.00,0.36,1
2.199,-1.81,0.31,-0.3437,0.4400,-0.5742,7.0508,0.35,0.00,0.36,1
2.211,-1.84,0.30,0.7266,0.4053,0.0391,10.5312,0.35,0.00,0.36,1
2.228,-1.91,0.29,1.2656,0.6341,-0.7266,9.2695,0.35,0.00,0.36,1
2.250,-1.96,0.27,1.1875,0.7959,-0.4219,10.4961,0.35,0.00,0.36,1
2.262,-1.98,0.28,-0.6914,0.4667,-0.6914,7.4297,0.37,0.00,0.36,1
2.280,-2.03,0.25,0.9961,0.5118,-0.4609,9.7305,0.37,0.00,0.36,1
2.301,-2.07,0.24,-0.0391,0.5596,-0.8828,8.6211,0.37,0.00,0.36,1
2.313,-2.10,0.22,-0.0391,0.4676,-0.8828,8.6211,0.37,0.00,0.36,1
2.332,-2.12,0.23,0.0781,0.5771,-0.6914,9.0781,0.37,0.00,0.36,1
2.350,-2.15,0.21,0.9961,0.5090,-0.2305,9.2695,0.37,0.38,0.36,1
2.369,-2.18,0.20,1.1484,0.7088,-0.8438,10.3086,0.37,0.38,0.36,1
2.381,-2.18,0.20,1.6484,0.8163,-0.0781,11.0352,0.37,0.38,0.00,1
2.398,-2.20,0.21,-0.4609,0.6332,-0.9180,6.8555,0.37,0.38,0.00,1
2.418,-2.22,0.20,1.1875,0.6877,0.0000,10.7305,0.37,0.38,1.84,1
2.432,-2.22,0.19,0.8438,0.7370,-1.0352,9.1211,0.37,0.38,1.84,1
2.449,-2.23,0.19,0.3437,0.6627,-0.6914,9.5781,0.37,0.38,1.84,1
2.472,-2.23,0.20,1.1094,0.6462,-1.0742,9.5820,0.37,0.38,1.84,1
2.483,-2.22,0.18,1.1094,0.7174,-1.0742,9.5820,0.37,0.38,1.84,1
2.502,-2.22,0.20,0.0000,0.6613,-0.7656,8.8437,0.37,0.38,1.84,1
2.519,-2.22,0.21,1.8789,0.6240,0.0391,10.9922,0.37,0.38,1.84,1
2.539,-2.22,0.21,-0.0391,0.6274,-0.8047,7.9687,0.37,0.38,1.84,1
2.551,-2.21,0.18,0.1133,0.5372,0.2695,9.6484,0.37,5.24,1.84,1
2.569,-2.20,0.16,1.4180,0.6814,-0.8438,9.9219,0.37,5.24,1.84,1
2.588,-2.18,0.17,1.5703,0.9662,-0.2305,11.1523,0.37,5.24,6.23,1
2.602,-2.18,0.20,-0.6133,0.8843,-0.4219,7.3945,0.37,5.24,6.23,1
2.619,-2.17,0.18,0.6133,0.6452,0.1133,10.0742,0.37,5.24,6.23,1
2.638,-2.15,0.18,1.1875,0.7632,-0.6523,9.5430,0.37,5.24,6.23,1
2.660,-2.14,0.17,0.2695,0.5949,-0.4219,8.7344,0.37,5.24,6.23,1
2.672,-2.13,0.18,0.6523,0.5535,-0.5352,9.5430,0.37,7.60,6.23,1
2.690,-2.12,0.19,0.5742,0.5753,0.2695,9.2266,0.37,7.60,6.23,1
2.709,-2.12,0.20,-0.0781,0.4748,-0.4961,8.4219,0.37,7.60,8.35,1
2.722,-2.13,0.19,1.7227,0.4965,0.4219,11.1133,0.37,7.60,8.35,1
2.739,-2.14,0.21,-0.3047,0.6821,-0.6133,7.4336,0.37,7.60,8.35,1
2.759,-2.15,0.18,0.1523,0.4468,0.6523,9.3867,0.37,7.60,8.35,1
2.772,-2.16,0.18,0.6523,0.4416,-0.3047,9.4609,0.37,7.60,8.35,1
2.789,-2.19,0.15,1.5703,0.7166,0.1914,11.2969,0.37,9.33,8.35,1
2.809,-2.22,0.15,0.0391,0.6198,-0.3437,8.1602,0.37,9.33,9.74,1
2.823,-2.23,0.14,0.9570,0.6945,0.1914,10.2266,0.37,9.33,9.74,1
2.840,-2.26,0.13,1.1094,0.8026,-0.3828,9.3437,0.37,9.33,9.74,1
2.862,-2.29,0.13,-0.1523,0.6870,-0.0391,8.1211,0.37,9.33,9.74,1
2.880,-2.34,0.13,0.5742,0.5071,-0.6523,9.8086,0.37,10.54,9.74,1
2.892,-2.35,0.14,0.5352,0.5188,-0.3828,8.3516,0.37,10.54,11.31,1
2.910,-2.39,0.13,0.0391,0.4838,-0.8438,8.9648,0.37,10.54,11.31,1
2.928,-2.44,0.12,1.9531,0.7558,-0.3047,11.2578,0.37,10.54,11.31,1
2.942,-2.46,0.12,-0.0781,0.7772,-0.2695,8.0078,0.37,10.54,11.31,1
2.960,-2.51,0.11,0.5352,0.6213,-0.0781,8.4648,0.37,12.03,11.31,1
2.978,-2.55,0.09,0.4961,0.5882,-0.2695,9.1953,0.37,12.03,12.50,1
2.993,-2.58,0.07,1.6836,0.8307,0.0781,11.1133,0.37,12.03,12.50,1
3.010,-2.62,0.05,-0.3437,0.6728,-1.0352,6.9297,0.37,12.03,12.50,1
3.031,-2.67,-0.00,1.4180,1.0063,-0.6133,10.1094,0.37,12.03,12.50,1
3.050,-2.71,-0.02,0.8047,1.0740,-0.4961,8.7344,0.37,13.24,14.19,1
3.062,-2.73,-0.02,0.2305,0.9685,-0.1523,8.9609,0.37,13.24,14.19,1
3.080,-2.77,-0.01,1.2656,0.8420,-0.7656,9.3477,0.37,13.24,14.19,1
3.099,-2.81,-0.04,0.3437,0.7824,-0.0781,8.9219,0.37,13.24,14.19,1
3.112,-2.83,-0.04,0.6133,0.7366,-0.7656,7.9687,0.37,14.70,15.08,1
3.129,-2.86,-0.05,1.8398,0.8900,0.2305,10.0352,0.37,14.70,15.08,1
3.149,-2.93,-0.09,0.1133,0.8317,-0.7656,8.4258,0.37,14.70,15.08,1
3.163,-2.96,-0.12,1.0742,0.7982,0.0000,8.6172,0.37,15.96,17.21,1
3.181,-3.01,-0.19,0.8438,0.8413,-0.9961,9.7656,0.37,15.96,17.21,1
3.201,-3.05,-0.25,1.4922,0.9720,-0.4609,10.5703,0.37,15.96,17.21,1
3.221,-3.09,-0.24,0.9570,1.0767,-1.1094,8.6562,0.37,17.54,17.98,1
3.232,-3.10,-0.26,0.5352,1.0165,0.0391,8.6953,0.37,17.54,17.98,1
3.250,-3.14,-0.29,1.8398,0.9843,-1.4922,9.5391,0.37,17.54,17.98,1
3.270,-3.16,-0.32,1.3789,1.1562,-0.4219,10.3828,0.57,17.54,19.90,1
3.282,-3.17,-0.37,0.8438,1.1476,-1.2656,8.7344,0.57,18.61,19.90,1
3.300,-3.18,-0.43,1.4922,1.1133,-0.6914,10.1484,0.57,18.61,19.90,1
3.318,-3.19,-0.47,-0.0781,0.8949,-0.8047,7.8516,0.57,18.61,20.91,1
3.333,-3.18,-0.51,1.6094,0.8805,-1.3789,9.9258,0.57,20.21,20.91,1
3.350,-3.17,-0.58,2.6055,1.3494,-0.8438,11.9883,0.57,20.21,20.91,1
3.368,-3.16,-0.58,0.4609,1.2310,-0.6133,8.8867,0.57,20.21,22.28,1
3.391,-3.13,-0.61,-0.5352,1.2282,-0.5742,7.2773,0.57,21.03,22.28,1
3.403,-3.12,-0.65,2.5273,1.0829,-0.6523,10.3828,0.57,21.03,22.99,1
3.420,-3.10,-0.69,2.6445,1.5020,-0.3437,12.3398,0.57,22.57,22.99,1
3.440,-3.07,-0.69,1.3008,1.7185,-0.7656,9.9648,0.57,22.57,22.99,1
3.452,-3.06,-0.69,0.6523,1.5742,-0.5352,7.7344,0.57,22.57,24.34,1
3.469,-3.03,-0.72,-0.1133,1.2515,-0.5742,8.0117,0.57,23.22,24.34,1
3.489,-2.98,-0.80,2.4141,1.3455,-1.1875,10.4180,0.57,23.22,25.25,1
3.503,-2.96,-0.82,1.5703,1.4422,-1.1875,10.9531,0.57,24.48,25.25,1
3.521,-2.90,-0.80,1.9531,1.5706,-0.8438,11.4570,0.57,24.48,26.28,1
3.540,-2.84,-0.80,-0.7656,1.0774,0.0781,5.8984,0.57,24.98,26.28,1
3.560,-2.79,-0.86,2.4141,1.1030,-0.5352,10.2266,0.57,24.98,27.10,1
3.571,-2.77,-0.87,2.4141,1.3044,-0.5352,10.2266,0.57,26.53,27.10,1
3.592,-2.70,-0.88,3.2187,1.2040,-0.9570,12.9062,0.57,26.53,27.10,1
3.611,-2.63,-0.80,-1.1875,1.4229,-1.0742,5.4805,0.57,26.53,28.77,1
3.622,-2.58,-0.80,1.6094,1.0689,-0.0781,10.6523,0.57,26.61,28.77,1
3.640,-2.50,-0.80,0.0391,1.0966,-0.3047,6.9687,0.57,26.61,28.53,1
3.658,-2.43,-0.81,-0.1133,0.7023,-0.9180,7.5898,0.57,28.34,28.53,1
3.673,-2.38,-0.85,3.7539,0.8864,-0.2305,14.0547,0.57,28.34,30.06,1
3.690,-2.28,-0.80,-0.2695,0.9736,-0.6914,6.8242,0.57,28.22,30.59,1
3.709,-2.15,-0.81,2.0312,1.1302,-0.4961,10.5352,0.57,28.22,30.59,1
3.732,-2.04,-0.81,1.2266,0.6626,-1.1094,8.9609,0.57,30.18,32.03,1
3.742,-1.98,-0.84,1.2266,0.7492,-1.1094,8.9609,0.57,30.18,32.03,1
3.762,-1.85,-0.86,0.1914,1.1020,-1.9531,8.2773,0.57,29.98,31.92,1
3.780,-1.70,-0.86,1.3398,0.9356,-0.6914,9.0000,0.57,29.98,31.92,1
3.792,-1.61,-0.89,-0.8828,0.8472,0.1914,7.0859,0.57,31.56,32.87,1
3.810,-1.43,-0.94,2.1836,0.6019,-0.5742,10.0742,0.57,31.56,32.87,1
3.829,-1.25,-1.01,3.6016,1.4549,-0.5742,13.0625,0.57,31.89,33.89,1
3.843,-1.15,-0.98,1.2656,1.5978,-0.9570,9.9258,0.57,32.82,34.87,1
3.861,-0.92,-1.00,0.4961,1.3142,0.0781,7.0469,0.57,32.82,34.87,1
3.879,-0.70,-1.09,-0.8828,0.7302,0.1133,6.8555,0.57,33.57,34.88,1
3.901,-0.47,-1.17,2.1055,1.3554,0.3437,10.8750,0.57,33.57,34.88,1
3.911,-0.36,-1.19,2.1055,1.4706,0.3437,10.8750,0.57,34.39,36.57,1
3.932,-0.14,-1.20,0.0391,1.2959,0.6523,6.9297,0.57,34.39,36.13,1
3.950,0.10,-1.27,0.1523,0.9485,0.3437,7.8555,0.57,34.60,36.13,1
3.963,0.24,-1.34,3.2187,1.0176,-0.0781,11.3398,0.57,36.06,37.52,1
3.980,0.49,-1.42,2.3359,1.5712,0.9961,11.7227,0.57,36.06,37.52,1
3.999,0.62,-1.46,1.3008,1.6291,-0.3047,9.0039,0.57,35.66,37.69,1
4.013,0.88,-1.45,0.3047,1.4990,1.4570,8.3555,0.57,36.75,38.16,1
4.030,1.12,-1.51,0.3047,1.1603,0.0000,9.3086,0.57,36.75,38.16,1
4.049,1.37,-1.56,2.5664,1.3691,0.3828,11.5742,0.57,36.51,38.41,1
4.071,1.63,-1.60,1.6094,1.1862,-0.5352,11.4180,0.57,37.32,38.83,1
4.081,1.75,-1.59,1.6094,1.2512,-0.5352,11.4180,0.57,37.32,38.78,1
4.099,2.01,-1.57,-1.7227,0.6153,1.8789,6.0898,0.57,37.03,38.78,1
4.120,2.26,-1.55,0.3828,0.8857,0.6914,8.5781,0.57,37.03,38.97,1
4.140,2.51,-1.59,1.4570,0.9520,0.4961,10.0742,0.57,38.07,38.97,1
4.150,2.64,-1.60,0.7266,0.9711,0.3437,9.2656,0.57,38.22,38.87,1
4.170,2.90,-1.64,0.8438,0.9111,0.2305,9.4609,0.57,38.22,40.36,1
4.183,3.03,-1.64,-0.7266,0.7706,1.0742,7.5859,0.57,38.60,39.74,1
4.201,3.29,-1.65,0.3828,0.4347,0.5742,9.3437,0.57,38.60,39.74,1
4.219,3.52,-1.66,-0.5352,0.2139,1.3398,7.3164,0.57,38.74,41.75,1
4.238,3.75,-1.73,1.9922,0.5608,0.8438,11.1133,0.57,39.89,40.74,1
4.251,3.87,-1.73,1.4922,0.7669,0.6523,11.5703,0.57,39.02,40.74,1
4.270,4.10,-1.69,0.1523,0.6761,0.8828,8.3945,1.44,39.02,42.63,1
4.290,4.32,-1.73,1.3398,0.0931,-0.2305,10.2266,1.44,40.12,41.11,1
4.302,4.43,-1.74,1.3398,0.2846,-0.2305,10.2266,1.44,39.61,43.33,1
4.322,4.67,-1.77,1.3789,0.2951,0.5352,10.4922,1.44,39.61,43.33,1
4.340,4.86,-1.78,0.7656,0.5534,1.3398,9.7266,1.44,40.68,42.54,1
4.353,4.96,-1.81,0.9570,0.6157,1.3398,11.3750,1.44,39.95,44.27,1
4.371,5.14,-1.78,-1.1094,0.5472,0.9961,7.3516,1.44,39.95,44.27,1
4.389,5.32,-1.76,0.5352,0.3464,0.9961,8.9219,1.44,40.63,43.01,1
4.409,5.50,-1.76,0.9570,0.4933,-0.4961,8.6953,1.44,40.67,44.82,1
4.421,5.50,-1.76,2.1445,0.7469,0.3437,11.7617,1.44,41.45,45.11,1
4.439,5.77,-1.72,0.2305,0.7197,1.6094,7.9727,1.44,41.45,45.11,1
4.461,5.92,-1.66,0.0000,0.5345,0.2695,8.7383,1.44,40.90,45.77,1
4.472,5.99,-1.63,0.0000,0.4524,0.2695,8.7383,1.44,41.72,46.23,1
4.492,6.15,-1.59,0.8438,0.4826,-0.1914,9.1992,1.44,41.72,46.63,1
4.510,6.32,-1.62,0.5742,0.5634,-1.0742,10.1094,1.44,41.83,46.82,1
4.523,6.41,-1.63,-0.1133,0.5108,1.7227,9.0039,1.44,42.28,46.82,1
4.540,6.58,-1.68,0.9180,0.4163,0.6133,10.6094,1.44,42.28,48.63,1
4.559,6.66,-1.69,0.9961,0.5706,0.0391,11.2578,1.44,41.68,47.44,1
4.578,6.90,-1.66,1.1484,0.7250,-0.1523,10.5352,1.44,42.46,48.92,1
4.591,6.99,-1.63,-0.5742,0.6522,-0.2695,8.4258,1.44,42.46,48.92,1
4.610,7.17,-1.62,-0.5742,0.2341,-0.4961,9.4609,1.44,42.00,47.63,1
4.632,7.35,-1.56,0.4609,0.0724,2.3750,10.9570,1.44,43.18,49.37,1
4.642,7.43,-1.54,0.4609,0.1320,2.3750,10.9570,1.44,41.90,49.15,1
4.663,7.57,-1.47,-1.3398,0.2480,0.0000,8.1953,1.44,41.90,49.62,1
4.680,7.73,-1.44,-1.1484,-0.1870,-0.5742,8.0078,1.44,43.34,48.98,1
4.693,7.82,-1.43,-1.3008,-0.4120,-0.1914,8.0078,1.44,43.09,48.98,1
4.711,7.99,-1.45,-0.8047,-0.6243,1.5703,8.5000,1.44,44.63,51.35,1
4.730,8.12,-1.51,1.4180,-0.1939,1.3008,12.1055,1.44,44.63,50.90,1
4.748,8.22,-1.49,0.0391,0.0504,0.7656,9.9609,1.44,43.61,52.46,1
4.761,8.27,-1.48,0.2305,0.0640,1.2656,8.9648,1.44,45.02,52.46,1
4.781,8.37,-1.49,-0.2695,0.0101,-1.1094,8.1992,1.44,44.83,53.38,1
4.799,8.50,-1.50,0.3828,0.0752,-0.1133,10.1094,1.44,45.81,54.38,1
4.812,8.56,-1.52,-0.1914,0.0162,1.2266,7.3125,1.44,45.81,54.81,1
4.829,8.64,-1.57,0.9180,0.2028,-0.5352,11.3008,1.44,45.40,54.36,1
4.851,8.71,-1.53,0.6133,0.2826,0.6133,9.7305,1.44,46.31,55.95,1
