t_s,gyro_x_rads,gyro_y_rads,raw_ax_mps2,raw_ay_mps2,raw_az_mps2,speed_kmh,hall_f_hz,hall_r_hz,gps_fix
0.714,-0.0078,-0.0254,-0.0391,-0.5742,9.6875,0.00,0.00,0.00,1
0.731,0.0039,-0.0469,-1.1875,-0.8438,7.7344,0.00,0.00,0.00,1
0.753,-0.0020,0.0352,0.2695,-0.6523,9.6484,0.00,0.00,0.00,1
0.771,-0.0039,0.0234,-0.1523,-0.6133,8.8867,0.00,0.00,0.00,1
0.783,0.0000,-0.0137,0.0781,-0.4961,9.5820,0.00,0.00,0.00,1
0.801,-0.0156,0.0273,0.2305,-0.8438,9.7695,0.00,0.00,0.00,1
0.816,0.0176,-0.0469,-0.1523,-0.4609,9.1211,0.02,0.00,0.00,1
0.834,0.0078,-0.0449,0.0391,-0.4961,9.6484,0.02,0.00,0.00,1
0.850,0.0039,0.0195,0.1133,-0.8828,9.6094,0.02,0.00,0.00,1
0.867,0.0000,-0.0176,-0.6523,-0.4609,8.5820,0.02,0.00,0.00,1
0.884,0.0039,-0.0156,-0.0781,-0.5352,9.5430,0.02,0.00,0.00,1
0.901,0.0215,-0.0605,-0.6523,-0.9961,8.2773,0.02,0.00,0.00,1
0.918,-0.0059,0.0430,0.3828,-0.3047,10.1133,0.02,0.00,0.00,1
0.935,-0.0020,-0.0156,0.1523,-0.6133,9.8477,0.02,0.00,0.00,1
0.954,-0.0020,-0.0352,-0.1523,-0.5352,9.3867,0.02,0.00,0.00,1
0.973,-0.0020,-0.0293,0.2305,-0.5742,9.7656,0.02,0.00,0.00,1
0.986,0.0059,0.0469,-0.8828,-0.6133,7.9727,0.02,0.00,0.00,1
1.003,-0.0039,0.0195,-0.0781,-0.4609,9.5039,0.02,0.00,0.00,1
1.020,0.0000,-0.0371,-0.3828,-0.7656,9.3086,0.02,0.00,0.00,1
1.037,0.0078,0.0566,-0.4219,-0.6133,8.8437,0.02,0.00,0.00,1
1.054,0.0176,0.0195,0.1133,-0.4219,9.8437,0.02,0.00,0.00,1
1.071,0.0137,-0.0137,0.0781,-0.9570,9.3477,0.02,0.00,0.00,1
1.090,0.0039,-0.0352,0.3828,-0.3437,9.9219,0.02,0.00,0.00,1
1.105,0.0059,0.0000,-0.0781,-0.5352,9.6094,0.02,0.00,0.00,1
1.125,-0.0059,-0.0117,-0.2695,-0.4961,8.9648,0.02,0.00,0.00,1
1.143,-0.0059,-0.0020,0.1133,-0.5742,9.8086,0.02,0.00,0.00,1
1.157,0.0020,0.0449,-0.7266,-0.6523,8.1211,0.02,0.00,0.00,1
1.173,-0.0059,0.0254,-0.0781,-0.4609,10.0312,0.02,0.00,0.00,1
1.191,-0.0078,-0.0137,0.1914,-0.7656,9.5430,0.02,0.00,0.00,1
1.207,0.0039,0.0312,-0.7266,-0.5352,8.4219,0.02,0.00,0.00,1
1.224,0.0098,-0.0078,-0.1914,-0.4961,9.6133,0.00,0.00,0.00,1
1.241,0.0137,-0.0312,-0.2695,-0.9180,8.8125,0.00,0.00,0.00,1
1.260,-0.0078,-0.0469,0.5352,-0.3047,10.3828,0.00,0.00,0.00,1
1.275,-0.0059,0.0117,0.2695,-0.4609,9.9219,0.00,0.00,0.00,1
1.292,-0.0020,-0.0078,0.1133,-0.8047,9.4258,0.00,0.00,0.00,1
1.313,-0.0059,-0.0098,0.2305,-0.4961,9.8828,0.00,0.00,0.00,1
1.330,0.0156,-0.0645,-0.8047,-0.7266,8.0391,0.00,0.00,0.00,1
1.343,-0.0156,0.0488,-0.0391,-0.4609,9.5820,0.00,0.00,0.00,1
1.362,-0.0098,-0.0117,-0.1914,-0.7656,9.5430,0.00,0.00,0.00,1
1.377,0.0020,0.0371,-0.3828,-0.6133,8.8125,0.00,0.00,0.00,1
1.394,0.0059,0.0020,-0.0781,-0.4609,9.5430,0.00,0.00,0.00,1
1.411,-0.0039,0.0195,0.1133,-0.8438,9.3477,0.00,0.00,0.00,1
1.429,-0.0078,-0.0098,0.4219,-0.3828,9.7266,0.00,0.00,0.00,1
1.445,-0.0039,0.0391,0.1523,-0.4961,9.8867,0.00,0.00,0.00,1
1.462,-0.0039,0.0371,0.2695,-0.8438,9.7656,0.00,0.00,0.00,1
1.483,0.0059,0.0020,-0.0781,-0.3828,9.5039,0.00,0.00,0.00,1
1.501,0.0117,-0.0234,-0.8438,-0.8828,8.1602,0.00,0.00,0.00,1
1.514,-0.0039,-0.0059,0.1523,-0.3437,9.8867,0.00,0.00,0.00,1
1.532,0.0000,0.0371,-0.0391,-0.4961,9.6914,0.00,0.00,0.00,1
1.547,-0.0039,-0.0176,0.2305,-0.7656,9.7656,0.00,0.00,0.00,1
1.564,-0.0098,-0.0020,-0.1133,-0.4961,9.3477,0.00,0.00,0.00,1
1.581,-0.0195,0.0449,0.4609,-0.5742,10.0352,0.00,0.00,0.00,1
1.600,-0.0117,0.0254,-0.6914,-0.6523,8.4258,0.00,0.00,0.00,1
1.615,-0.0039,-0.0645,-0.1523,-0.4961,9.4219,0.00,0.00,0.00,1
1.633,-0.0039,-0.0137,-0.4219,-0.8438,9.0391,0.00,0.00,0.00,1
1.653,-0.0098,0.0059,0.1133,-0.5742,9.6523,0.00,0.00,0.00,1
1.666,-0.0020,-0.0117,0.1133,-0.5742,9.6523,0.00,0.00,0.00,1
1.686,0.0195,-0.0664,0.1914,-0.3828,9.5781,0.00,0.00,0.00,1
1.703,-0.0020,-0.0586,0.0781,-0.5742,9.8086,0.00,0.00,0.00,1
1.717,-0.0020,0.0117,0.1523,-0.8438,9.4648,0.00,0.00,0.00,1
1.734,-0.0039,-0.0117,-0.7266,-0.4219,8.1562,0.00,0.00,0.00,1
1.751,-0.0078,-0.0195,-0.1914,-0.4961,9.3086,0.00,0.00,0.00,1
1.769,0.0098,-0.0527,-0.6914,-0.9180,8.3555,0.00,0.00,0.00,1
1.785,-0.0176,0.0371,0.3437,-0.3437,10.0742,0.00,0.00,0.00,1
1.802,-0.0059,-0.0156,-0.1133,-0.5352,9.6484,0.00,0.00,0.00,1
1.820,-0.0098,-0.0352,0.2695,-0.8047,9.6133,0.02,0.00,0.00,1
1.836,0.0059,0.0078,-0.1133,-0.5742,9.6133,0.02,0.00,0.00,1
1.856,-0.0059,0.0449,-0.8828,-0.6523,8.1211,0.02,0.00,0.00,1
1.873,-0.0117,0.0254,-0.1523,-0.4961,9.9219,0.02,0.00,0.00,1
1.890,-0.0078,0.0020,0.0781,-0.7656,9.5781,0.02,0.00,0.00,1
1.904,-0.0020,0.0234,-0.5742,-0.6133,8.5391,0.02,0.00,0.00,1
1.922,0.0020,-0.0117,-0.1523,-0.4609,9.5039,0.02,0.00,0.00,1
1.940,0.0059,-0.0117,0.1133,-0.8828,9.4219,0.02,0.00,0.00,1
1.955,-0.0059,-0.0234,0.3828,-0.2695,9.8047,0.02,0.00,0.00,1
1.972,-0.0137,0.0352,0.0781,-0.4219,10.0000,0.02,0.00,0.00,1
1.990,-0.0059,0.0254,0.3047,-0.8438,9.5781,0.02,0.00,0.00,1
2.006,-0.0117,-0.0059,-0.4961,-0.4219,8.6992,0.02,0.00,0.00,1
2.023,-0.0293,0.0371,-0.1133,-0.4961,9.5039,0.00,0.00,0.00,1
2.043,-0.0117,0.0195,0.3828,-0.4219,10.0703,0.00,0.00,0.00,1
2.061,-0.0078,0.0332,0.1133,-0.7266,10.0039,0.00,0.00,0.00,1
2.074,-0.0098,-0.0059,0.2305,-0.9180,9.5781,0.00,0.00,0.00,1
2.093,-0.0098,0.0020,-0.2305,-0.5742,9.1953,0.00,0.00,0.00,1
2.110,-0.0156,0.0527,0.3828,-0.6133,10.1094,0.00,0.00,0.00,1
2.125,0.0117,-0.0586,-0.9180,-0.7656,7.9336,0.00,0.00,0.00,1
2.142,-0.0039,-0.0664,-0.1914,-0.4961,9.3437,0.00,0.00,0.00,1
2.160,0.0020,-0.0215,-0.4961,-0.7266,8.9219,0.00,0.00,0.00,1
2.176,0.0020,0.0137,-0.1523,-0.7656,9.1172,0.00,0.00,0.00,1
2.193,0.0117,-0.0234,0.1914,-0.6133,9.7695,0.00,0.00,0.00,1
2.210,0.0234,-0.0723,0.4961,-0.7266,10.1484,0.00,0.00,0.00,1
2.227,-0.0117,0.0527,-0.0391,-0.4219,9.1562,0.00,0.00,0.00,1
2.245,0.0059,0.0137,-0.1914,-0.8828,9.2695,0.00,0.00,0.00,1
2.263,0.0020,-0.0156,-0.7266,-0.5352,8.4648,0.00,0.00,0.00,1
2.280,0.0020,-0.0254,-0.3047,-0.4961,9.3437,0.00,0.00,0.00,1
2.295,-0.0039,0.0781,-0.3437,-0.9570,8.7773,0.00,0.00,0.00,1
2.313,-0.0117,0.0508,0.4219,-0.3437,10.3437,0.00,0.00,0.00,1
2.330,-0.0039,-0.0098,0.2695,-0.5742,9.8437,0.00,0.00,0.00,1
2.346,0.0156,0.0273,0.2695,-0.8828,9.6914,0.00,0.00,0.00,1
2.363,0.0156,0.0078,-0.1523,-0.4219,9.0781,0.00,0.00,0.00,1
2.380,0.0020,0.0508,0.1523,-0.5352,9.8047,0.00,0.00,0.00,1
2.397,0.0156,-0.0527,-0.9180,-0.7266,7.8555,0.00,0.00,0.00,1
2.417,0.0020,0.0312,-0.1133,-0.7266,9.5039,0.02,0.00,0.00,1
2.432,0.0020,0.0254,-0.2695,-0.5742,8.8828,0.02,0.00,0.00,1
2.451,0.0078,-0.0156,-0.0781,-0.4609,9.5039,0.02,0.00,0.00,1
2.465,-0.0156,0.0000,0.1914,-0.9570,9.4609,0.02,0.00,0.00,1
2.482,-0.0039,-0.0215,0.1523,-0.3437,9.5039,0.02,0.00,0.00,1
2.500,-0.0059,0.0176,0.0000,-0.4961,9.7305,0.02,0.00,0.00,1
2.516,0.0039,-0.0156,0.1523,-0.9570,9.4219,0.02,0.00,0.00,1
2.533,-0.0020,-0.0059,-0.4961,-0.4219,8.6172,0.02,0.00,0.00,1
2.550,-0.0156,0.0527,0.1133,-0.5352,9.8867,0.02,0.00,0.00,1
2.567,0.0234,-0.0527,-0.8438,-0.9961,8.1602,0.02,0.00,0.00,1
2.584,-0.0039,-0.0293,0.2695,-0.3437,10.2656,0.02,0.00,0.00,1
2.603,-0.0039,0.0000,0.2695,-0.7656,9.8828,0.02,0.00,0.00,1
2.620,0.0078,-0.0059,-0.0781,-0.4219,9.5391,0.02,0.00,0.00,1
2.635,-0.0078,-0.0117,0.4609,-0.7266,10.0742,0.02,0.00,0.00,1
2.654,0.0176,-0.0488,-0.4609,-0.6133,8.8125,0.02,0.00,0.00,1
2.670,-0.0098,0.0332,0.1914,-0.4609,9.6523,0.02,0.00,0.00,1
2.686,-0.0059,-0.0098,0.0391,-0.8438,9.6094,0.02,0.00,0.00,1
2.703,-0.0059,-0.0176,-0.5742,-0.4219,8.5039,0.02,0.00,0.00,1
2.720,-0.0195,0.0137,0.1523,-0.3828,9.7656,0.02,0.00,0.00,1
2.737,0.0098,-0.0215,-0.9180,-0.9570,7.9727,0.02,0.00,0.00,1
2.755,-0.0098,-0.0273,0.5742,-0.3828,10.3828,0.02,0.00,0.00,1
2.774,-0.0039,0.0137,-0.0781,-0.7266,9.1953,0.02,0.00,0.00,1
2.792,0.0020,0.0020,0.1914,-0.3437,9.3437,0.02,0.00,0.00,1
2.806,-0.0117,-0.0020,0.1523,-1.0352,9.3477,0.02,0.00,0.00,1
2.822,0.0020,-0.0586,0.1914,-0.3828,9.3828,0.02,0.00,0.00,1
2.840,-0.0098,-0.0098,-0.3047,-0.4961,9.1172,0.02,0.00,0.00,1
2.856,-0.0020,0.0098,0.9180,-0.9961,10.6484,0.02,0.00,0.00,1
2.873,0.0039,0.0195,0.4219,-0.3828,9.7695,0.02,0.00,0.00,1
2.890,0.0059,-0.0391,-0.3828,-0.8828,8.3516,0.02,0.00,0.00,1
2.907,0.0156,-0.0332,0.3437,-0.6133,10.0039,0.02,0.00,0.00,1
2.924,0.0156,-0.1152,-0.9180,-0.6133,8.4219,0.02,0.00,0.00,1
2.941,0.0000,-0.0762,0.1914,-0.7656,9.6484,0.02,0.00,0.00,1
2.963,-0.0156,-0.0977,-0.7266,-1.1875,7.8164,0.02,0.00,0.00,1
2.977,0.0156,0.0254,-0.2305,0.0781,8.8828,0.02,0.00,0.00,1
2.993,0.0273,0.0664,-0.5742,-1.2266,8.3555,0.02,0.00,0.00,1
3.010,-0.0273,0.1719,1.5703,-0.3437,11.6445,0.02,0.00,0.00,1
3.026,0.0293,-0.1367,0.5742,-0.8828,9.6523,0.02,0.00,0.00,1
3.043,0.0039,-0.1113,-0.5742,-0.5742,8.0820,0.02,0.00,0.00,1
3.060,-0.0195,-0.0391,-0.0391,-0.4609,9.1602,0.02,0.00,0.00,1
3.077,0.0098,-0.0195,-1.5703,-0.8438,6.8906,0.02,0.00,0.00,1
3.094,-0.0176,0.0195,1.9531,-0.1523,11.6055,0.02,0.00,0.00,1
3.112,-0.0098,-0.0488,0.9570,-1.1484,9.3086,0.02,0.00,0.00,1
3.128,-0.0195,0.0801,1.6094,-0.6133,10.1523,0.02,0.00,0.00,1
3.147,-0.0215,0.1035,-0.1914,-0.5352,8.2734,0.02,0.00,0.00,1
3.163,0.0020,-0.0098,2.1445,-0.4219,10.9141,0.02,0.00,0.00,1
3.181,0.0371,-0.0957,-0.2305,-0.4961,7.9687,0.02,0.00,0.00,1
3.196,-0.0312,0.0723,0.4219,-0.9180,9.1172,0.02,0.00,0.00,1
3.213,0.0078,-0.0742,1.6484,-0.4219,10.0742,0.02,0.00,0.00,1
3.230,0.0488,-0.1172,-0.7656,-1.0742,7.4727,0.02,0.00,0.00,1
3.247,-0.0410,0.0898,1.7227,-0.2695,10.6094,0.02,0.00,0.00,1
3.264,0.0156,-0.0723,0.4961,-1.1875,9.6094,0.02,0.00,0.00,1
3.282,0.0645,-0.1211,0.1523,-0.9180,7.9727,0.02,0.00,0.00,1
3.303,0.0117,-0.0098,0.8438,-0.9570,8.8125,0.02,0.00,0.00,1
3.315,0.0156,-0.0801,0.8438,-0.9570,8.8125,0.02,0.00,0.00,1
3.334,0.0684,-0.1602,1.3789,-0.4609,9.8867,0.02,0.00,0.00,1
3.353,0.0098,-0.1133,0.8828,-1.0742,8.0781,0.02,0.00,0.00,1
3.366,0.0273,-0.0645,1.7617,-0.3828,10.4531,0.02,0.00,0.00,1
3.384,0.0645,-0.1348,-0.2695,-0.7266,6.5469,0.02,0.00,0.00,1
3.401,0.0000,-0.1387,1.6094,-0.7266,10.1875,0.02,0.00,0.00,1
3.417,0.0312,-0.0117,1.6836,-0.6914,9.6914,0.06,0.00,0.00,1
3.434,0.0293,0.0840,2.3359,-1.1484,9.2305,0.06,0.00,0.00,1
3.451,-0.0059,0.1328,3.2187,-0.6133,11.2227,0.06,0.00,0.00,1
3.470,-0.0059,-0.0176,2.1836,-0.7656,9.3867,0.06,0.00,0.00,1
3.485,0.0215,0.0527,1.3398,-1.0352,10.1484,0.06,0.00,0.00,1
3.505,0.0254,-0.0586,2.4531,-0.1133,10.6875,0.06,0.00,0.00,1
3.523,-0.0039,0.1562,3.7148,-1.1875,11.7617,0.06,0.00,0.00,1
3.536,0.0332,-0.1289,3.5625,-0.1523,12.7617,0.06,0.00,0.00,1
3.554,0.0273,-0.1230,-0.9180,-1.1484,5.0977,0.06,0.00,0.00,1
3.571,-0.0078,-0.1680,-0.1133,0.0391,7.2344,0.06,0.00,0.00,1
3.587,0.0410,0.1387,1.7227,-1.1875,9.0820,0.06,0.00,0.00,1
3.604,0.0156,0.1992,4.2891,-0.4219,13.4062,0.06,0.00,0.00,1
3.621,0.0078,0.1133,1.2656,-1.0352,8.3906,0.15,0.00,0.00,1
3.640,0.0195,0.1113,-0.1523,-0.1914,7.2383,0.15,0.00,0.13,1
3.655,0.0215,-0.1348,1.1875,-1.4570,8.8867,0.15,0.00,0.13,1
3.672,0.0254,-0.0430,3.9062,-0.9961,13.4102,0.15,0.00,0.13,1
3.692,0.0176,-0.0098,0.3828,-0.0391,8.2383,0.15,0.00,0.13,1
3.710,0.0273,-0.0371,1.2266,-0.1523,8.0820,0.15,0.12,14.13,1
3.724,0.0117,-0.0547,3.7148,-0.4609,12.5664,0.15,0.12,14.13,1
3.741,0.0254,-0.0957,0.6523,-0.5742,7.9336,0.15,0.12,14.13,1
3.757,0.0352,0.0234,1.3789,-0.1133,9.6914,0.15,15.27,16.56,1
3.774,0.0391,0.1074,2.7187,-0.6914,10.4922,0.15,15.27,16.56,1
3.791,0.0176,0.1152,2.7187,0.1523,10.8789,0.15,15.27,18.04,1
3.810,0.0195,0.0371,0.1133,-0.6914,7.1250,0.15,17.38,18.04,1
3.825,0.0195,-0.0020,2.1055,-0.4609,9.3047,0.09,17.38,18.04,1
3.843,0.0273,-0.0254,2.7578,-1.4570,10.8398,0.09,19.05,20.16,1
3.863,0.0293,0.0508,-0.3047,-0.5352,5.8242,0.09,19.05,20.16,1
3.881,0.0332,0.0605,2.9102,-0.9570,11.3789,0.09,21.14,21.48,1
3.894,0.0312,-0.1230,3.2930,-1.2656,10.7656,0.09,21.14,21.48,1
3.912,0.0332,-0.1094,2.0703,-1.5313,10.6875,0.09,21.14,23.52,1
3.927,0.0469,0.2148,-0.9961,-0.0391,5.3633,0.09,22.59,23.52,1
3.944,0.0449,0.1172,2.7187,-0.6914,9.6914,0.09,22.59,24.83,1
3.961,0.0508,0.1797,4.0625,-0.4961,11.1133,0.09,24.54,24.83,1
3.980,0.0430,0.1973,1.8789,-0.7266,9.5820,0.09,24.54,26.67,1
3.995,0.0410,-0.2344,-0.6523,0.1914,6.2812,0.09,25.58,26.67,1
4.012,0.0234,-0.1445,2.8711,-0.0781,10.2266,0.09,25.58,27.67,1
4.030,0.0176,-0.1777,4.4805,-0.5352,11.7969,0.87,27.93,27.67,1
4.046,0.0195,0.1797,3.0273,-0.1133,10.0703,0.87,27.93,30.12,1
4.064,0.0020,0.1016,1.4570,0.3047,8.6992,0.87,28.88,30.12,1
4.083,0.0156,0.2070,4.5586,-0.5352,11.9141,0.87,31.13,31.44,1
4.097,-0.0176,-0.1855,4.3281,0.3828,12.1016,0.87,31.13,33.28,1
4.114,0.0098,-0.2051,0.0000,-0.3437,6.7070,0.87,32.05,33.28,1
4.131,0.0020,-0.1230,0.4609,0.0000,6.3633,0.87,32.05,34.55,1
4.150,-0.0156,-0.1836,3.8320,-1.3008,9.8867,0.87,34.10,36.63,1
4.165,0.0117,0.1348,5.8242,-0.3047,13.7930,0.87,34.81,36.63,1
4.182,0.0098,0.0723,1.4570,-0.9961,7.4297,0.87,34.81,36.78,1
4.200,0.0039,0.1035,0.3828,-0.6133,7.0117,0.87,36.78,39.25,1
4.216,0.0137,-0.0742,2.9102,-0.7656,9.6094,4.00,37.42,39.25,1
4.237,0.0176,-0.0469,1.8398,-0.8438,8.2383,4.00,37.42,39.79,1
4.253,-0.0098,0.0566,0.3047,0.0000,7.0859,4.00,38.98,41.41,1
4.267,0.0117,-0.0723,2.4531,-0.3828,8.4258,4.00,40.04,42.27,1
4.285,0.0020,-0.0957,5.7852,-0.5742,13.9062,4.00,41.49,42.27,1
4.301,-0.0176,-0.1289,2.0312,-0.9570,8.8164,4.00,41.49,43.97,1
4.318,-0.0156,0.0684,0.7656,0.0391,7.0508,4.00,42.58,44.43,1
4.335,0.0020,0.1035,3.5625,-0.4219,10.5742,4.00,43.94,46.61,1
4.352,-0.0234,0.1855,5.3633,0.4961,12.7578,4.00,44.67,46.92,1
4.371,-0.0312,0.1035,0.6914,-0.6133,6.8242,4.00,46.80,48.94,1
4.386,-0.0469,-0.0137,1.9922,0.3437,8.8437,4.00,46.80,48.94,1
4.403,-0.0508,-0.0937,3.9062,-1.0352,10.7305,4.00,46.85,49.14,1
4.423,-0.0430,-0.0605,0.4219,-0.9180,5.8242,6.20,48.91,50.97,1
4.437,-0.0312,0.0137,2.1055,-0.3047,8.9609,6.20,49.58,51.13,1
4.454,-0.0273,-0.1250,4.3672,-1.2656,11.1523,6.20,51.10,53.36,1
4.472,-0.0488,-0.1172,4.4805,-0.4961,11.9180,6.20,51.59,53.72,1
4.491,-0.0430,-0.1699,-1.2656,-0.7266,4.0273,6.20,53.20,55.36,1
4.506,-0.0508,0.1152,2.6797,-0.4609,8.5820,6.20,53.67,55.98,1
4.522,-0.0430,0.1953,6.7031,-0.8047,13.8711,6.20,55.84,57.40,1
4.541,-0.0352,0.3242,4.2539,-1.0742,11.8008,6.20,56.01,57.52,1
4.556,-0.0488,-0.2559,-0.5742,-0.0391,4.7148,6.20,57.24,60.15,1
4.573,-0.0332,-0.4102,0.8438,-0.4961,7.0117,6.20,57.83,60.18,1
4.593,-0.0801,-0.2539,5.8594,-1.0352,13.7109,6.20,60.23,61.14,1
4.612,-0.0430,-0.3750,0.3047,-0.6914,6.7461,6.20,60.40,63.88,1
4.624,-0.0977,0.3262,-0.4961,-0.7266,5.5195,7.98,61.55,63.88,1
4.643,-0.0664,0.3008,2.7969,-1.6094,8.9258,7.98,61.61,65.04,1
4.660,-0.0781,0.2793,5.7070,-0.5352,12.4102,7.98,64.06,65.30,1
4.675,-0.0547,-0.1875,5.6680,-1.8008,12.0664,7.98,65.46,67.08,1
4.692,-0.0254,-0.1738,1.7617,-0.6914,6.7031,7.98,65.81,67.69,1
4.711,-0.0996,0.1426,2.1055,-1.2656,8.7734,7.98,67.30,69.62,1
4.726,-0.0195,-0.2051,0.0781,-1.0352,6.7070,7.98,67.43,71.06,1
4.744,-0.0508,-0.2852,3.2930,-0.6914,10.2305,7.98,68.95,71.25,1
4.761,-0.0859,-0.0879,4.2148,-1.3008,10.4922,7.98,69.17,72.30,1
4.777,-0.0488,0.0527,3.5625,-1.1484,10.1484,7.98,71.33,74.39,1
4.795,-0.0898,0.0156,1.9531,-0.1133,7.9687,7.98,71.78,74.64,1
4.814,-0.0898,-0.0449,3.2930,-0.6523,10.6875,7.98,72.30,75.00,1
4.828,-0.1074,0.0703,3.4102,-1.5703,8.8828,9.93,73.19,75.46,1
4.845,-0.1055,0.0684,1.9922,-0.8438,8.8437,9.93,75.29,78.19,1
4.862,-0.0801,-0.0371,2.9883,-1.7227,9.3086,9.93,75.80,78.60,1
4.880,0.0078,-0.1152,0.5742,-1.0352,6.6250,9.93,76.45,79.54,1
4.896,-0.1035,0.1875,2.7187,-0.6523,9.2695,9.93,78.63,81.40,1
4.913,-0.0430,-0.0625,4.6719,-0.9961,10.7266,9.93,78.68,81.67,1
4.930,0.0312,-0.1230,2.7187,-0.9961,9.6523,9.93,79.54,82.25,1
4.947,-0.0977,0.2344,5.4414,-0.8828,11.4570,9.93,81.09,84.62,1
4.967,-0.0195,-0.0996,4.4805,-0.9570,10.8398,9.93,81.67,85.45,1
4.983,0.0352,-0.1562,3.3711,-1.1484,10.5742,9.93,83.85,85.55,1
5.000,-0.0195,-0.1055,2.0703,-1.1094,5.5547,9.93,84.69,87.86,1
5.015,-0.0254,-0.0488,4.2539,-0.8438,10.8789,11.87,86.00,88.00,1
5.032,0.0430,-0.1934,1.5703,-1.0742,7.4336,11.87,87.06,89.44,1
5.051,-0.0039,-0.2285,2.7969,-0.6914,7.5508,11.87,87.87,91.33,1
5.066,-0.0098,-0.0527,3.2578,-0.7266,10.5703,11.87,89.94,92.86,1
5.083,0.0410,-0.1895,2.4883,-0.9180,7.5859,11.87,90.45,94.17,1
5.100,-0.0098,-0.2930,4.5977,0.3437,11.0703,11.87,91.43,95.47,1
5.117,-0.0039,0.0332,4.2539,-0.7266,9.3828,11.87,94.14,97.59,1
5.134,0.0098,-0.0039,4.8633,-0.7656,10.9961,11.87,95.20,98.66,1
5.154,-0.0508,0.0215,1.7617,-1.1484,6.5508,11.87,96.39,98.71,1
5.172,-0.0742,-0.0391,2.9102,-1.7227,8.5391,11.87,97.17,101.13,1
