t_s,roll_deg,pitch_deg,raw_ax_mps2,raw_ax_filt_mps2,raw_ay_mps2,raw_az_mps2,speed_kmh,hall_f_hz,hall_r_hz,gps_fix
1.384,-1.71,-0.21,-0.0781,0.1272,-0.2305,9.5781,0.00,0.00,0.00,1
1.406,-1.70,-0.22,0.3828,-0.0459,-0.2305,9.8086,0.00,0.00,0.00,1
1.416,-1.71,-0.23,0.3828,0.0200,-0.2305,9.8086,0.00,0.00,0.00,1
1.436,-1.71,-0.22,0.6914,0.1063,-0.6133,9.2695,0.00,0.00,0.00,1
1.455,-1.71,-0.21,0.0391,0.2201,-0.0391,9.6484,0.00,0.00,0.00,1
1.468,-1.72,-0.22,0.3047,0.2013,-0.3437,9.6523,0.00,0.00,0.00,1
1.485,-1.71,-0.21,-1.2656,0.1050,-0.5742,7.6289,0.00,0.00,0.00,1
1.504,-1.71,-0.22,0.3828,-0.0305,-0.1523,10.2305,0.00,0.00,0.00,1
1.518,-1.71,-0.21,0.1133,0.0394,-0.4609,9.0039,0.00,0.00,0.00,1
1.535,-1.71,-0.21,0.1914,0.0666,-0.1523,10.0352,0.00,0.00,0.00,1
1.554,-1.71,-0.21,0.1133,0.0918,-0.3047,9.0391,0.00,0.00,0.00,1
1.576,-1.71,-0.21,-0.6914,0.1056,-0.0781,8.3555,0.00,0.00,0.00,1
1.586,-1.70,-0.22,-0.6914,-0.0168,-0.0781,8.3555,0.00,0.00,0.00,1
1.604,-1.70,-0.22,0.3437,0.0209,-0.3828,10.1914,0.00,0.00,0.00,1
1.625,-1.69,-0.22,-0.4961,0.0241,-0.2305,8.7734,0.00,0.00,0.00,1
1.645,-1.69,-0.21,0.0391,-0.0413,-0.2695,9.5430,0.00,0.00,0.00,1
1.656,-1.68,-0.21,-0.6523,-0.0842,-0.7266,8.1602,0.00,0.00,0.00,1
1.674,-1.66,-0.23,0.8047,-0.1288,-0.0391,10.6523,0.00,0.00,0.00,1
1.688,-1.66,-0.23,-0.1523,0.0012,-0.5352,8.9648,0.00,0.00,0.00,1
1.705,-1.65,-0.23,0.3047,-0.0058,-0.1523,9.8437,0.00,0.00,0.00,1
1.724,-1.64,-0.22,0.6133,0.1684,-0.1133,10.0312,0.00,0.00,0.00,1
1.744,-1.62,-0.20,-0.6914,0.0058,-0.6523,8.3164,0.00,0.00,0.00,1
1.756,-1.61,-0.21,0.4961,0.1143,0.2695,10.2305,0.00,0.00,0.00,1
1.774,-1.61,-0.19,-0.3828,0.0281,-0.5352,8.6953,0.00,0.00,0.00,1
1.795,-1.60,-0.19,1.1484,-0.0129,0.0000,10.6133,0.00,0.00,0.00,1
1.807,-1.59,-0.17,1.1484,0.1655,0.0000,10.6133,0.00,0.00,0.00,1
1.827,-1.57,-0.19,0.1133,-0.0829,0.3828,9.9648,0.00,0.00,0.00,1
1.845,-1.57,-0.19,0.1523,-0.0242,-0.2305,9.1992,0.00,0.00,0.00,1
1.858,-1.56,-0.19,1.3008,0.1068,0.3047,11.2187,0.00,0.00,0.00,1
1.876,-1.55,-0.16,-1.5313,0.2188,-0.4609,7.2773,0.00,0.00,0.00,1
1.894,-1.55,-0.16,0.1133,-0.0138,0.5742,9.3828,0.00,0.00,0.00,1
1.914,-1.54,-0.16,0.8047,0.1752,-0.4219,9.8867,0.00,0.00,0.00,1
1.926,-1.54,-0.16,1.7617,0.4189,-0.0391,11.7578,0.00,0.00,0.00,1
1.945,-1.54,-0.16,-1.1875,0.1470,0.1133,7.2070,0.00,0.00,0.00,1
1.967,-1.54,-0.14,-0.1133,-0.2220,-0.5352,8.5039,0.00,0.00,0.00,1
1.977,-1.54,-0.15,-0.1133,-0.2053,-0.5352,8.5039,0.00,0.00,0.00,1
1.997,-1.55,-0.13,0.9570,0.3563,0.0781,9.1953,0.00,0.00,0.00,1
2.015,-1.56,-0.18,0.6914,0.5054,-0.3437,8.5781,0.00,0.00,0.00,1
2.028,-1.57,-0.17,0.2305,0.5097,-0.1914,8.7383,0.00,0.00,0.00,1
2.045,-1.58,-0.16,0.5742,0.4580,-0.3437,8.2734,0.00,0.00,0.00,1
2.064,-1.59,-0.15,2.1836,0.7382,-0.3047,11.6016,0.00,0.00,0.00,1
2.084,-1.62,-0.21,1.1484,0.9190,-0.3047,8.1602,0.00,0.00,0.00,1
2.096,-1.62,-0.23,0.8047,0.8937,-0.3437,8.8437,0.00,0.00,0.00,1
2.115,-1.66,-0.27,-0.3828,0.6006,-0.1523,6.7070,0.00,0.00,0.00,1
2.137,-1.68,-0.35,2.3359,1.1612,-0.3047,9.8477,0.00,0.00,0.00,1
2.147,-1.70,-0.37,2.3359,1.3417,-0.3047,9.8477,0.00,0.00,0.00,1
2.164,-1.73,-0.42,1.2656,1.3868,-0.2695,9.1992,0.00,0.00,0.00,1
2.185,-1.75,-0.45,2.7578,1.2743,-0.4219,11.3359,0.00,0.00,0.00,1
2.203,-1.78,-0.51,1.1875,1.4325,-0.9961,9.0430,0.00,0.00,0.00,1
2.216,-1.79,-0.53,1.1875,1.3949,-0.6133,8.2773,0.00,0.00,0.00,1
2.234,-1.82,-0.57,2.6445,1.4526,-0.5352,11.5703,0.00,0.00,0.00,1
2.254,-1.82,-0.57,1.2266,1.5451,-0.7656,8.6992,0.00,0.00,0.00,1
2.266,-1.83,-0.57,1.4180,1.5115,0.3828,9.7656,0.00,0.00,0.00,1
2.283,-1.84,-0.56,1.9141,1.5894,-0.4609,9.2695,0.00,0.00,0.00,1
2.303,-1.86,-0.60,2.0703,1.7161,0.3437,9.6094,0.00,0.00,0.00,1
2.317,-1.87,-0.60,0.8828,1.5317,-0.7656,8.8828,0.00,0.00,0.00,1
2.334,-1.88,-0.62,2.1055,1.6182,-0.3828,8.7773,0.00,0.00,0.00,1
2.356,-1.90,-0.64,2.6055,1.5553,-1.3008,9.2266,0.00,0.00,0.00,1
2.368,-1.92,-0.65,2.6055,1.7166,-1.3008,9.2266,0.00,0.00,0.00,1
2.387,-1.93,-0.66,1.2656,1.9904,-2.1836,8.8125,0.02,0.13,0.00,1
2.405,-1.94,-0.70,2.3750,1.8736,0.7656,8.4219,0.02,0.13,0.00,1
2.425,-1.95,-0.74,0.6914,1.6719,-0.8047,8.0820,0.02,0.13,0.06,1
2.436,-1.95,-0.78,1.5313,1.5885,-0.6133,8.6992,0.02,0.13,0.06,1
2.455,-1.96,-0.83,3.5234,2.0099,0.5742,10.9180,0.02,14.78,0.06,1
2.474,-1.98,-0.82,1.0742,1.8971,-1.5313,7.8906,0.02,14.78,17.62,1
2.487,-1.98,-0.82,3.1016,2.0821,1.0742,10.4531,0.02,14.78,17.62,1
2.505,-2.01,-0.86,0.9180,1.8880,-1.0352,6.2852,0.02,18.00,17.62,1
2.527,-2.01,-0.93,3.5625,1.9486,0.6523,11.4570,0.02,18.00,19.94,1
2.538,-2.01,-0.95,3.5625,2.1965,0.6523,11.4570,0.02,18.00,19.94,1
2.557,-2.03,-1.00,4.0234,2.2155,1.0742,11.2969,0.02,20.34,19.94,1
2.575,-2.06,-1.05,1.5313,2.5289,-2.2617,6.0859,0.02,20.34,22.74,1
2.594,-2.08,-1.07,2.2969,2.3582,0.0391,9.5430,0.09,23.39,22.74,1
2.606,-2.08,-1.11,4.2891,2.5082,-0.1914,10.4961,0.09,23.39,25.39,1
2.625,-2.10,-1.11,0.4609,2.4252,-0.9570,5.9023,0.09,23.39,25.39,1
2.644,-2.12,-1.21,5.7852,3.0465,0.5352,12.1836,0.09,25.62,27.91,1
2.657,-2.13,-1.22,0.7266,2.5330,-1.5703,7.5117,0.09,25.62,27.91,1
2.675,-2.14,-1.20,4.0625,2.6555,0.3047,8.0078,0.09,28.43,29.43,1
2.697,-2.14,-1.25,1.7617,3.0911,-1.8789,7.1680,0.09,28.43,29.43,1
2.708,-2.14,-1.27,1.7617,2.8869,-1.8789,7.1680,0.09,29.70,32.58,1
2.727,-2.14,-1.29,0.6914,3.3069,-0.6914,6.8203,0.09,29.70,32.58,1
2.745,-2.15,-1.30,5.8242,2.9757,-0.7656,11.6445,0.09,32.70,34.02,1
2.764,-2.17,-1.30,4.9023,3.6420,-0.0391,11.0312,0.09,34.36,34.02,1
2.776,-2.19,-1.34,1.9922,3.6028,-1.2266,9.5000,1.93,34.36,36.00,1
2.796,-2.18,-1.45,5.2109,3.7660,0.8828,9.7656,1.93,36.69,37.51,1
2.814,-2.20,-1.49,-0.2305,3.0544,-0.4219,5.7852,1.93,38.46,37.51,1
2.827,-2.21,-1.54,5.9766,3.0464,-0.2305,10.1133,1.93,38.46,40.25,1
2.844,-2.24,-1.61,5.8242,4.0116,1.4180,14.0586,1.93,40.34,41.68,1
2.867,-2.30,-1.50,4.3672,3.5530,1.4570,9.9219,1.93,41.82,44.09,1
2.878,-2.33,-1.47,4.3672,3.6781,1.4570,9.9219,1.93,41.82,44.09,1
2.895,-2.39,-1.56,2.9492,3.5597,-1.3008,8.5391,1.93,44.58,44.41,1
2.915,-2.45,-1.59,3.5625,3.3887,-0.1914,8.3125,1.93,44.96,47.60,1
2.936,-2.49,-1.55,5.7070,3.7674,-1.0352,13.4883,1.93,47.95,48.18,1
2.946,-2.57,-1.47,1.7617,3.8810,1.3398,6.3633,1.93,47.95,48.18,1
2.965,-2.65,-1.63,2.6445,3.3506,-2.4141,6.7852,1.93,48.36,50.57,1
2.984,-2.74,-1.74,5.2500,3.6865,1.6836,12.0234,5.19,50.56,51.36,1
2.997,-2.80,-1.78,5.5547,3.9510,-2.5664,11.2617,5.19,51.08,54.08,1
3.014,-2.91,-1.83,0.9570,3.4802,1.6836,6.7812,5.19,53.01,53.80,1
3.035,-3.03,-1.75,3.8320,3.4009,-1.8008,8.1211,5.19,54.55,56.19,1
3.048,-3.09,-1.71,7.9687,4.4118,-0.5352,14.1758,5.19,55.55,56.65,1
3.066,-3.18,-1.72,3.1797,4.3607,-1.0352,8.3516,5.19,57.51,59.08,1
3.086,-3.32,-1.62,5.2852,3.2969,-1.1484,11.9570,5.19,58.74,59.42,1
3.099,-3.38,-1.62,5.2852,3.6023,-1.1484,11.9570,5.19,58.76,61.95,1
3.117,-3.52,-1.66,2.9102,4.4226,-1.3398,8.6562,5.19,61.09,61.65,1
3.135,-3.63,-1.63,-0.6133,3.7118,-1.8750,1.1094,5.19,61.98,63.72,1
3.154,-3.71,-1.66,4.3672,3.3395,0.1523,10.3047,5.19,64.99,67.47,1
3.167,-3.77,-1.73,9.3086,3.8927,-0.8438,15.7070,5.19,63.93,68.03,1
3.185,-3.89,-1.79,6.0508,5.0181,-2.0703,11.2227,7.56,66.56,69.39,1
3.205,-4.02,-1.71,-0.4961,3.8621,0.3828,4.2109,7.56,69.88,69.47,1
3.218,-4.06,-1.76,1.0352,3.2364,-3.3711,5.1719,7.56,68.41,71.68,1
3.235,-4.15,-1.87,6.8203,3.7663,-0.1914,14.4375,7.56,71.35,74.12,1
3.258,-4.22,-1.83,2.2617,4.6766,-0.6523,6.4375,7.56,71.31,73.65,1
3.269,-4.27,-1.76,2.2617,4.3057,-0.6523,6.4375,7.56,73.70,77.03,1
3.287,-4.33,-1.84,2.2227,3.2152,-1.0352,7.2734,7.56,75.99,79.16,1
3.305,-4.39,-1.97,7.8164,3.3812,-1.2656,15.4766,7.56,76.57,78.30,1
3.325,-4.47,-1.81,7.6250,4.8509,-1.3398,12.2969,7.56,78.43,81.16,1
3.337,-4.48,-1.78,3.0664,4.9123,-0.7656,9.3828,7.56,79.55,82.49,1
3.356,-4.51,-1.79,-0.6914,3.8116,-1.3398,2.6836,7.56,80.10,82.62,1
3.375,-4.55,-1.86,2.9102,3.0735,0.3047,8.6602,7.56,82.26,84.27,1
3.388,-4.57,-1.79,7.8516,3.4437,-1.8008,13.3320,10.07,84.42,86.80,1
3.406,-4.61,-1.69,7.1641,4.7943,-0.1523,14.5937,10.07,86.99,87.72,1
3.428,-4.63,-1.66,-0.6523,4.0177,0.8047,3.6016,10.07,85.71,87.46,1
3.439,-4.63,-1.71,-0.6523,3.3004,0.8047,3.6016,10.07,87.57,89.97,1
3.464,-4.64,-1.75,5.2109,3.6561,0.0781,12.1836,10.07,89.02,92.58,1
3.476,-4.66,-1.67,7.5859,4.0849,-2.5664,9.9609,10.07,91.15,93.75,1
3.497,-4.66,-1.62,3.3711,4.3457,0.0391,8.7734,10.07,93.15,93.52,1
3.507,-4.64,-1.71,2.3359,4.0472,-1.1484,5.7852,10.07,184.06,97.10,1
3.526,-4.61,-1.89,1.1875,3.4700,-0.3437,9.5039,10.07,95.04,98.99,1
3.544,-4.59,-1.86,4.2148,3.3618,-0.6133,11.8789,10.07,97.56,98.58,1
3.558,-4.61,-1.75,6.2070,3.6522,0.2695,9.3047,10.07,97.38,100.37,1
3.575,-4.58,-1.70,5.1328,4.2855,-0.3437,12.1836,12.87,94.03,103.51,1
3.594,-4.54,-1.80,2.2969,3.8982,-3.2930,8.5781,12.87,95.97,100.50,1
3.615,-4.50,-1.91,3.0664,3.0143,-1.8789,6.2852,12.87,98.75,100.72,1
3.626,-4.47,-1.93,3.0664,3.0223,-1.8789,6.2852,12.87,101.16,105.65,1
3.647,-4.43,-1.93,5.7070,3.0463,0.1133,11.2187,12.87,101.68,103.07,1
3.665,-4.43,-1.82,3.2930,3.6078,0.6523,8.1992,12.87,105.60,106.55,1
3.677,-4.42,-1.80,4.4805,3.6331,0.5352,9.2266,12.87,103.57,109.19,1
3.696,-4.41,-1.74,3.7539,3.8153,-2.4141,9.9648,12.87,105.91,110.05,1
3.715,-4.41,-1.62,1.9531,3.3958,-0.6914,7.7344,12.87,110.44,111.01,1
3.728,-4.40,-1.62,2.6797,3.2324,-0.9961,7.4297,12.87,106.22,114.14,1
3.745,-4.36,-1.59,2.1445,2.9255,-2.3359,9.0430,12.87,107.85,113.13,1
3.764,-4.32,-1.56,1.7617,2.6193,-0.4609,10.1094,12.87,111.26,114.57,1
3.788,-4.26,-1.59,2.5664,2.6230,-1.2656,10.6523,15.30,109.36,117.69,1
3.797,-4.23,-1.58,2.5664,2.6143,-1.2656,10.6523,15.30,110.45,116.48,1
3.817,-4.17,-1.47,3.1797,3.1067,0.4219,8.1992,15.30,112.12,118.25,1
3.835,-4.09,-1.45,0.5742,2.9190,-0.4609,7.4687,15.30,114.84,121.49,1
3.848,-4.04,-1.41,2.8711,2.5838,0.8828,9.4258,15.30,115.83,118.36,1
3.865,-3.96,-1.45,3.4102,2.7084,0.4609,9.5000,15.30,118.50,121.37,1
3.884,-3.85,-1.54,1.7617,2.5828,0.0391,8.8867,15.30,117.86,123.76,1
3.898,-3.81,-1.56,4.0234,2.6376,1.5703,12.3359,15.30,120.99,122.46,1
3.915,-3.76,-1.56,3.1016,2.8891,0.3828,8.0117,15.30,118.29,123.78,1
3.935,-3.64,-1.67,-0.3437,2.1990,0.3828,7.5117,15.30,119.27,125.71,1
3.949,-3.59,-1.71,3.2578,2.0966,0.9961,8.7734,15.30,121.92,125.36,1
3.966,-3.54,-1.74,4.7500,2.8227,0.8828,11.4922,15.30,121.67,128.02,1
3.988,-3.46,-1.78,2.4531,2.6176,1.2266,10.3437,18.33,122.68,127.18,1
4.006,-3.41,-1.89,4.5195,2.7362,-0.4961,10.3867,18.33,121.30,128.68,1
4.018,-3.39,-1.84,1.5703,2.8950,-0.8438,8.3516,18.33,124.92,130.02,1
4.036,-3.34,-1.85,0.2305,2.4121,-0.0391,5.7422,18.33,127.58,129.70,1
4.055,-3.31,-1.87,4.3281,2.5752,-1.4570,11.1094,18.33,124.92,135.23,1
4.068,-3.29,-1.95,3.2930,2.8803,0.5352,11.2969,18.33,127.03,132.80,1
4.085,-3.25,-2.01,1.3398,2.8411,-0.6133,4.2500,18.33,128.73,133.99,1
4.104,-3.23,-2.08,1.9922,2.4737,-0.8828,10.9961,18.33,132.63,135.26,1
4.128,-3.22,-2.07,3.7148,3.3365,0.3828,9.1172,18.33,130.75,133.08,1
4.136,-3.22,-2.10,3.7148,3.3946,0.3828,9.1172,18.33,133.26,140.17,1
4.158,-3.24,-2.13,2.2969,2.5791,0.1523,8.0820,18.33,132.73,138.56,1
4.175,-3.25,-2.11,7.5859,2.9222,-0.3047,14.7812,18.33,134.95,139.22,1
4.194,-3.30,-2.11,2.2969,3.3416,-1.0742,7.4336,20.32,135.32,139.80,1
4.208,-3.32,-2.08,-2.2578,2.7460,0.6914,0.7266,20.32,137.68,139.41,1
4.226,-3.34,-2.10,0.9180,1.8147,-1.3789,9.8867,20.32,138.89,141.40,1
4.238,-3.38,-2.16,6.6641,2.0759,-1.4180,15.2852,20.32,139.31,143.10,1
4.255,-3.43,-2.19,5.4414,3.2793,1.1094,12.3008,20.32,137.27,144.70,1
4.274,-3.47,-2.22,0.8438,2.9989,-2.4883,6.3242,20.32,136.35,147.56,1
4.289,-3.50,-2.20,-0.1133,2.5913,0.3437,2.4180,20.32,139.88,142.33,1
4.306,-3.53,-2.25,3.6406,2.5001,-1.1484,13.9766,20.32,141.12,149.48,1
4.324,-3.58,-2.25,7.3945,3.6543,-1.7227,15.2461,20.32,144.15,148.43,1
4.345,-3.61,-2.24,0.2695,3.8396,-1.2266,7.0117,20.32,142.65,148.77,1
4.357,-3.62,-2.23,0.2695,3.2913,-1.2266,7.0117,20.32,144.80,149.37,1
4.378,-3.63,-2.28,3.3320,2.0766,-2.1445,10.6094,20.32,147.86,148.85,1
4.396,-3.62,-2.23,6.7422,2.7055,-0.1133,16.0117,22.15,146.24,152.53,1
4.408,-3.61,-2.24,4.0625,3.3845,0.4961,12.9844,22.15,144.78,152.88,1
4.425,-3.61,-2.21,0.7266,3.3099,-0.6133,11.1094,22.15,142.80,149.01,1
4.444,-3.64,-1.94,-3.9062,1.4039,1.1875,4.4062,22.15,144.72,148.65,1
4.464,-3.69,-1.71,0.8438,0.9491,-0.3047,9.7695,22.15,144.13,145.24,1
4.477,-3.72,-1.59,4.0234,1.6295,-0.0391,14.2148,22.15,142.21,146.13,1
4.495,-3.76,-1.48,-0.6133,1.2823,-0.4219,8.0391,22.15,142.23,145.69,1
4.517,-3.79,-1.49,-1.9531,-0.5393,0.3047,7.2734,22.15,144.09,149.39,1
4.527,-3.81,-1.44,-1.9531,-0.7564,0.3047,7.2734,22.15,145.58,300.93,1
4.547,-3.86,-1.49,-1.0352,-0.2877,0.5352,8.1602,22.15,144.24,149.70,1
4.565,-3.91,-1.66,-3.5625,-0.7019,-0.9961,5.7422,22.15,142.35,154.13,1
4.578,-3.93,-1.72,-0.1133,-1.0590,-0.8047,10.3828,22.15,145.05,150.15,1
4.595,-3.97,-1.87,-1.9922,-0.9411,-0.7656,7.0469,24.13,143.51,154.61,1
4.614,-4.01,-2.09,-0.3047,-0.9260,-1.5313,8.5430,24.13,147.51,152.51,1
4.634,-4.01,-2.30,2.3750,-0.1567,-0.3047,13.7539,24.13,144.18,155.11,1
4.646,-4.01,-2.30,-0.8828,-0.2683,-0.8828,8.3516,24.13,144.93,153.02,1
4.664,-4.03,-2.59,-1.8008,-0.6809,-0.1523,7.5078,24.13,145.37,152.49,1
4.688,-4.04,-2.83,0.6914,-0.1690,-0.1914,11.1484,24.13,147.89,154.89,1
4.697,-4.05,-2.93,0.6914,-0.0368,-0.1914,11.1484,24.13,145.67,152.07,1
4.715,-4.07,-3.16,-1.8398,-0.3905,-0.7656,8.1992,24.13,145.03,151.54,1
4.736,-4.08,-3.26,3.4492,0.3783,-0.4219,12.9062,24.13,147.97,153.96,1
4.755,-4.08,-3.42,0.5352,0.7803,-0.4961,8.5430,24.13,148.08,152.30,1
