t_s,roll_deg,pitch_rv_deg,pitch_game_deg,pitch_comp_deg,gyro_y_rads,raw_ax_mps2,raw_ax_filt_mps2,raw_ay_mps2,raw_az_mps2,speed_kmh,hall_f_hz,hall_r_hz,gps_fix
0.500,-3.09,-0.03,-0.01,-0.90,-0.0645,1.2656,0.3072,-0.1914,10.9141,0.09,0.00,0.00,1
0.530,-3.09,-0.03,-0.03,-0.87,0.0078,0.1914,0.3081,-0.4219,9.1211,0.09,0.00,0.00,1
0.530,-3.09,-0.03,-0.03,-0.87,0.0078,0.1914,0.3081,-0.4219,9.1211,0.09,0.00,0.00,1
0.560,-3.09,-0.03,-0.03,-0.85,0.0117,0.3047,0.3208,-0.5352,9.3828,0.09,0.00,0.00,1
0.570,-3.09,-0.03,-0.03,-0.99,-0.0879,0.6523,0.3461,-0.3047,9.5781,0.09,0.00,0.00,1
0.591,-3.09,-0.03,-0.04,-0.97,0.0430,-0.1914,0.2638,-0.3047,9.1211,0.09,0.00,0.00,1
0.641,-3.09,-0.03,-0.02,-0.96,-0.0156,0.1914,0.3119,-0.6523,9.1172,0.09,0.00,0.00,1
0.650,-3.09,-0.03,-0.02,-1.04,-0.0762,0.3437,0.3055,-0.1914,9.4258,0.09,0.00,0.00,1
0.651,-3.09,-0.03,-0.02,-1.04,-0.0762,0.3437,0.3055,-0.1914,9.4258,0.09,0.00,0.00,1
0.671,-3.09,-0.03,-0.08,-1.03,0.0195,-0.3828,0.1578,-0.1523,8.8867,0.09,0.00,0.00,1
0.671,-3.09,-0.03,-0.08,-1.03,0.0195,-0.3828,0.1578,-0.1523,8.8867,0.09,0.00,0.00,1
0.701,-2.89,-0.08,-0.08,-0.94,0.0820,0.8828,0.4432,-0.3437,10.0039,0.09,0.00,0.00,1
0.701,-2.89,-0.08,-0.08,-0.94,0.0820,0.8828,0.4432,-0.3437,10.0039,0.09,0.00,0.00,1
0.730,-2.87,-0.06,-0.08,-0.87,0.0391,0.9180,0.3808,-0.0391,10.1094,0.09,0.00,0.00,1
0.748,-2.87,-0.06,-0.08,-0.79,-0.0059,-0.6523,0.1856,-0.8438,8.3516,0.09,0.00,0.00,1
0.749,-2.87,-0.06,-0.08,-0.79,-0.0059,-0.6523,0.1856,-0.8438,8.3516,0.09,0.00,0.00,1
0.781,-2.87,-0.06,-0.05,-0.76,0.0254,1.0742,0.2521,-0.3437,10.3086,0.09,0.00,0.00,1
0.810,-2.84,-0.09,-0.05,-0.82,-0.0293,0.3828,0.1920,0.4961,9.9219,0.07,0.00,0.00,1
0.811,-2.84,-0.09,-0.05,-0.82,-0.0293,0.3828,0.1920,0.4961,9.9219,0.07,0.00,0.00,1
0.840,-2.85,-0.09,-0.05,-0.61,0.1309,1.0352,0.4895,-1.0352,10.0039,0.07,0.00,0.00,1
0.841,-2.85,-0.09,-0.05,-0.61,0.1309,1.0352,0.4895,-1.0352,10.0039,0.07,0.00,0.00,1
0.851,-2.85,-0.09,-0.05,-0.62,-0.0488,-1.1094,0.4017,-0.6914,7.3164,0.07,0.00,0.00,1
0.870,-2.85,-0.09,-0.04,-0.55,0.0293,-0.1523,0.0984,0.1523,8.6211,0.07,0.00,0.00,1
0.900,-2.85,-0.09,-0.02,-0.47,0.0645,2.0703,0.6969,0.2305,11.8789,0.07,0.00,0.00,1
0.920,-2.85,-0.09,-0.03,-0.58,-0.0645,-0.4219,0.6135,-0.4609,7.8516,0.07,0.00,0.00,1
0.920,-2.85,-0.09,-0.03,-0.58,-0.0645,-0.4219,0.6135,-0.4609,7.8516,0.07,0.00,0.00,1
0.951,-2.85,-0.09,0.01,-0.52,0.0723,0.4609,0.3316,-0.6523,9.0039,0.07,0.00,0.00,1
0.980,-2.92,0.02,-0.01,-0.40,0.1074,1.4922,0.8876,-0.1523,10.1133,0.07,0.00,0.00,1
0.980,-2.92,0.02,-0.01,-0.40,0.1074,1.4922,0.8876,-0.1523,10.1133,0.07,0.00,0.00,1
1.011,-2.92,0.02,-0.04,-0.56,-0.0937,-0.1133,0.6347,-0.0781,9.1602,0.07,0.00,0.00,1
1.011,-2.92,0.02,-0.04,-0.56,-0.0937,-0.1133,0.6347,-0.0781,9.1602,0.07,0.00,0.00,1
1.041,-2.92,0.02,-0.01,-0.20,0.2031,-0.8438,0.0549,-0.8828,7.2070,0.07,0.00,0.00,1
1.041,-2.92,0.02,-0.01,-0.20,0.2031,-0.8438,0.0549,-0.8828,7.2070,0.07,0.00,0.00,1
1.060,-2.92,0.02,-0.07,-0.43,-0.1758,1.5703,0.3343,-0.4609,10.3047,0.07,0.00,0.00,1
1.090,-2.92,0.02,-0.15,-0.53,-0.0098,-0.8438,0.4987,-0.4961,6.5117,0.07,0.00,0.00,1
1.091,-2.92,0.02,-0.15,-0.53,-0.0098,-0.8438,0.4987,-0.4961,6.5117,0.07,0.00,0.00,1
1.121,-2.92,0.02,-0.13,-0.43,0.0625,0.9570,0.4296,-0.9180,9.4648,0.07,0.00,0.00,1
1.130,-2.92,0.02,-0.13,-0.24,0.1641,1.0352,0.5168,-0.9180,8.8125,0.07,0.00,0.00,1
1.151,-2.92,0.02,-0.13,-0.35,-0.1777,3.5234,1.2442,-0.5742,12.1406,0.07,0.00,0.00,1
1.180,-3.10,-0.24,-0.27,-0.61,-0.2227,1.9531,1.5483,-0.0781,10.8398,0.07,0.00,0.00,1
1.181,-3.10,-0.24,-0.27,-0.61,-0.2227,1.9531,1.5483,-0.0781,10.8398,0.07,0.00,0.00,1
1.201,-3.10,-0.24,-0.30,-0.48,0.0781,-1.4180,0.9403,-0.6914,5.7031,0.07,0.00,0.00,1
1.210,-3.10,-0.24,-0.30,-0.27,0.1777,0.6914,0.7468,-0.0391,9.7266,0.07,0.00,0.00,1
1.230,-3.10,-0.24,-0.25,-0.30,-0.0078,1.8008,0.9734,-0.9570,9.7695,0.07,0.00,0.00,1
1.261,-3.13,-0.26,-0.29,-0.18,0.1074,2.2617,1.5799,-0.6523,10.6914,0.07,0.00,0.00,1
1.261,-3.13,-0.26,-0.29,-0.18,0.1074,2.2617,1.5799,-0.6523,10.6914,0.07,0.00,0.00,1
1.290,-3.15,-0.38,-0.29,-0.40,0.0742,0.6914,1.2101,-0.3047,9.0039,0.07,0.00,0.00,1
1.310,-3.15,-0.38,-0.29,-0.23,-0.1777,-1.0742,0.6722,-0.4609,5.4414,0.07,0.00,0.00,1
1.321,-3.15,-0.38,-0.36,-0.23,-0.1777,2.7578,1.1338,-0.3828,11.7617,0.07,0.00,0.00,1
1.340,-3.19,-0.39,-0.36,-0.39,-0.1309,2.5664,1.6451,-0.7656,10.0352,0.07,0.00,0.00,1
1.371,-3.19,-0.39,-0.48,-0.45,-0.0703,0.3828,1.6944,-0.7656,7.3125,0.07,0.00,0.00,1
1.371,-3.19,-0.39,-0.48,-0.45,-0.0703,0.3828,1.6944,-0.7656,7.3125,0.07,0.00,0.24,1
1.390,-3.19,-0.39,-0.47,-0.47,-0.0078,0.6523,1.2684,-0.9180,8.9219,0.07,0.00,0.24,1
1.400,-3.19,-0.39,-0.47,-0.54,-0.0645,0.6523,1.1737,-0.9180,8.9219,0.11,0.00,0.24,1
1.471,-3.19,-0.39,-0.56,-0.04,0.1094,-1.1094,1.8175,-0.9570,5.6367,0.11,0.00,0.24,1
1.471,-3.19,-0.39,-0.56,-0.04,0.1094,-1.1094,1.8175,-0.9570,5.6367,0.11,0.21,10.50,1
1.480,-3.19,-0.39,-0.56,-0.02,-0.0937,-1.1094,1.3679,-0.9570,5.6367,0.11,0.21,10.50,1
1.481,-3.19,-0.39,-0.56,-0.02,-0.0937,-1.1094,1.3679,-0.9570,5.6367,0.11,0.21,10.50,1
1.491,-3.19,-0.39,-0.56,0.08,0.1914,1.4180,1.1896,-0.2305,9.1172,0.11,0.21,10.50,1
1.511,-3.19,-0.39,-0.50,0.07,0.0332,2.3750,1.4793,-1.1484,9.8867,0.11,0.21,10.50,1
1.540,-3.31,-0.51,-0.54,0.21,0.1211,3.6758,2.2689,-0.7656,11.1523,0.11,12.03,10.50,1
1.540,-3.31,-0.51,-0.54,0.21,0.1211,3.6758,2.2689,-0.7656,11.1523,0.11,12.03,13.10,1
1.570,-3.31,-0.51,-0.67,-0.25,-0.2695,1.5313,2.1823,0.0000,9.1992,0.11,12.03,13.10,1
1.589,-3.31,-0.51,-0.62,0.14,0.2168,-1.0742,1.4210,-0.7656,4.8281,0.46,15.11,13.10,1
1.590,-3.31,-0.51,-0.62,0.14,0.2168,-1.0742,1.4210,-0.7656,4.8281,0.46,15.11,13.10,1
1.620,-3.29,-0.64,-0.60,0.14,0.2168,3.6758,1.9530,-1.5313,11.4180,0.46,15.11,13.10,1
1.620,-3.29,-0.64,-0.60,0.14,0.2168,3.6758,1.9530,-1.5313,11.4180,0.46,17.26,15.90,1
1.650,-3.29,-0.64,-0.72,0.31,-0.2187,3.1016,2.6671,-1.1094,10.5312,0.46,17.26,15.90,1
1.651,-3.29,-0.64,-0.72,0.31,-0.2187,3.1016,2.6671,-1.1094,10.5312,0.46,17.26,15.90,1
1.691,-3.29,-0.86,-0.87,0.19,0.1445,-0.4219,1.6979,-0.1914,6.2852,0.46,17.26,15.90,1
1.691,-3.29,-0.86,-0.87,0.19,0.1445,-0.4219,1.6979,-0.1914,6.2852,0.46,19.85,17.86,1
1.729,-3.28,-0.82,-0.83,0.15,-0.0937,3.5625,2.0957,-0.6914,11.0312,0.46,19.85,17.86,1
1.729,-3.28,-0.82,-0.83,0.15,-0.0937,3.5625,2.0957,-0.6914,11.0312,0.46,21.45,20.20,1
1.761,-3.28,-0.82,-0.88,-0.67,-0.2910,3.1016,2.7886,0.1914,11.5742,0.46,21.45,20.20,1
1.761,-3.28,-0.82,-0.88,-0.67,-0.2910,3.1016,2.7886,0.1914,11.5742,0.46,23.39,21.68,1
1.790,-3.28,-0.82,-1.02,-0.95,0.1035,1.1484,2.1184,0.1523,9.1562,0.46,23.39,21.68,1
1.790,-3.28,-0.82,-1.02,-0.95,0.1035,1.1484,2.1184,0.1523,9.1562,0.98,23.39,21.68,1
1.820,-3.27,-1.06,-1.06,-0.90,0.0488,2.7578,1.9601,0.1914,10.5742,0.98,23.39,21.68,1
1.820,-3.27,-1.06,-1.06,-0.90,0.0488,2.7578,1.9601,0.1914,10.5742,0.98,24.68,23.40,1
1.850,-3.27,-1.06,-1.00,-0.78,0.0703,4.0625,2.6384,0.0391,12.0234,0.98,24.68,23.40,1
1.899,-3.17,-1.15,-1.13,-1.21,-0.2422,0.8828,2.5430,-0.6914,7.4336,0.98,26.60,24.75,1
1.899,-3.17,-1.15,-1.13,-1.21,-0.2422,0.8828,2.5430,-0.6914,7.4336,0.98,27.87,26.81,1
1.900,-3.17,-1.15,-1.13,-1.21,-0.2422,0.8828,2.5430,-0.6914,7.4336,0.98,27.87,26.81,1
1.911,-3.17,-1.15,-1.13,-1.39,-0.0586,0.0000,2.2174,-0.6523,4.7891,0.98,27.87,26.81,1
1.930,-3.17,-1.15,-1.21,-1.36,0.0273,3.2930,2.1902,-0.8047,11.1094,0.98,29.86,28.44,1
1.960,-3.17,-1.15,-1.17,-1.34,-0.1367,5.0937,3.5126,-0.6523,13.3711,0.98,29.86,28.44,1
1.961,-3.17,-1.15,-1.17,-1.34,-0.1367,5.0937,3.5126,-0.6523,13.3711,0.98,32.03,30.55,1
1.990,-3.17,-1.15,-1.39,-1.77,-0.3730,-0.3828,2.5782,0.1133,4.9023,0.98,32.03,30.55,1
1.991,-3.17,-1.15,-1.39,-1.77,-0.3730,-0.3828,2.5782,0.1133,4.9023,2.15,34.03,32.17,1
2.010,-3.17,-1.15,-1.39,-1.31,0.2656,3.6016,2.4505,-1.3789,9.6523,2.15,34.03,32.17,1
2.041,-3.17,-1.15,-1.43,-1.88,-0.3262,5.2109,4.1499,-1.6094,12.2227,2.15,35.84,34.44,1
2.041,-3.17,-1.15,-1.43,-1.88,-0.3262,5.2109,4.1499,-1.6094,12.2227,2.15,37.68,35.21,1
2.070,-2.89,-1.42,-1.43,-2.03,-0.1230,2.5664,3.0698,0.3828,8.9219,2.15,37.68,35.21,1
2.101,-2.85,-1.38,-1.41,-1.72,0.1855,2.1836,3.4626,0.1133,7.7383,2.15,38.50,37.92,1
2.110,-2.85,-1.38,-1.41,-1.78,-0.0312,1.0742,3.1774,0.6523,6.9687,2.15,40.60,38.27,1
2.110,-2.85,-1.38,-1.41,-1.78,-0.0312,1.0742,3.1774,0.6523,6.9687,2.15,40.60,41.07,1
2.131,-2.85,-1.38,-1.58,-1.89,-0.2070,4.7109,3.2652,0.3828,10.6914,2.15,40.60,41.07,1
2.150,-2.85,-1.38,-1.58,-2.01,0.2051,5.0937,3.7600,-0.1523,12.3008,2.15,43.85,41.15,1
2.170,-2.82,-1.55,-1.58,-2.01,0.2051,3.6016,2.8264,0.1914,9.0039,2.15,43.58,41.15,1
2.180,-2.82,-1.55,-1.58,-2.03,0.0039,3.6016,2.9455,0.1914,9.0039,2.67,46.51,43.72,1
2.211,-2.82,-1.55,-1.68,-2.12,0.0312,1.8008,2.9097,-0.2305,8.0430,2.67,45.78,44.12,1
2.211,-2.82,-1.55,-1.68,-2.12,0.0312,1.8008,2.9097,-0.2305,8.0430,2.67,49.02,46.38,1
2.240,-2.82,-1.55,-1.73,-1.98,0.1211,5.8242,3.3650,-1.5313,12.7930,2.67,49.02,46.38,1
2.271,-2.82,-1.55,-1.64,-1.82,0.0977,3.1406,3.1980,-0.7266,7.5117,2.67,48.84,48.72,1
2.271,-2.82,-1.55,-1.64,-1.82,0.0977,3.1406,3.1980,-0.7266,7.5117,2.67,50.79,49.89,1
2.289,-2.82,-1.55,-1.74,-2.02,-0.1152,5.7852,3.7670,0.4219,12.6406,2.67,50.79,49.89,1
2.311,-2.82,-1.55,-1.83,-2.02,-0.1152,3.1797,3.1968,0.8438,9.0820,2.67,53.57,51.36,1
2.320,-2.82,-1.55,-1.83,-1.84,0.0859,3.1797,3.1942,0.8438,9.0820,2.67,53.39,52.09,1
2.330,-2.82,-1.55,-1.83,-1.80,0.0762,4.8281,3.3238,-1.7617,9.9648,2.67,53.39,54.80,1
2.350,-2.82,-1.55,-1.74,-1.82,0.0078,3.2578,3.4891,0.0781,8.5781,2.67,55.53,54.80,1
2.380,-3.10,-1.90,-1.84,-1.89,-0.0469,5.0937,3.4283,-1.1875,11.3008,2.67,56.59,56.06,1
2.391,-3.10,-1.90,-1.84,-2.26,-0.2187,3.4102,3.6622,-0.0391,9.7266,3.33,58.14,56.31,1
2.411,-3.10,-1.90,-1.97,-2.13,0.1934,1.5313,3.1604,-1.0742,6.8906,3.33,60.73,58.92,1
2.431,-3.10,-1.90,-1.93,-1.76,0.3281,-0.3437,2.1901,0.1914,4.8594,3.33,60.66,58.18,1
2.460,-3.15,-2.08,-2.02,-1.76,0.3281,1.2266,2.6267,-0.4609,8.0078,3.33,60.32,60.57,1
2.460,-3.15,-2.08,-2.02,-1.76,0.3281,1.2266,2.6267,-0.4609,8.0078,3.33,65.30,63.02,1
2.491,-3.15,-2.08,-2.39,-2.77,-0.0605,4.1367,2.4268,-0.2305,12.5625,3.33,65.30,63.02,1
2.491,-3.15,-2.08,-2.39,-2.77,-0.0605,4.1367,2.4268,-0.2305,12.5625,3.33,68.75,63.48,1
2.520,-3.18,-2.43,-2.46,-2.74,0.0371,2.5664,3.6411,-0.6133,7.2344,3.33,68.75,63.48,1
2.520,-3.18,-2.43,-2.46,-2.74,0.0371,2.5664,3.6411,-0.6133,7.2344,3.33,68.56,66.15,1
2.551,-3.18,-2.43,-2.72,-2.94,-0.1191,2.6797,2.9384,-0.8828,8.7383,3.33,68.56,66.15,1
2.551,-3.18,-2.43,-2.72,-2.94,-0.1191,2.6797,2.9384,-0.8828,8.7383,3.33,70.50,67.25,1
2.591,-3.12,-2.57,-2.51,-2.76,0.1094,3.0273,4.5616,-0.6523,8.6992,3.33,70.50,67.25,1
2.629,-3.12,-2.57,-2.40,-2.16,0.3906,3.1797,3.4406,-0.0391,8.0078,8.63,70.90,67.57,1
2.630,-3.12,-2.57,-2.40,-2.16,0.3906,3.1797,3.4406,-0.0391,8.0078,8.63,71.85,69.18,1
2.630,-3.12,-2.57,-2.40,-2.16,0.3906,3.1797,3.4406,-0.0391,8.0078,8.63,71.85,69.18,1
2.661,-2.97,-2.12,-2.11,-2.14,0.0488,5.5156,4.1196,0.0000,14.5937,8.63,71.85,69.18,1
2.691,-2.97,-2.12,-2.21,-2.36,0.1738,-2.1445,1.7282,0.6523,4.6367,8.63,73.20,73.48,1
2.691,-2.97,-2.12,-2.21,-2.36,0.1738,-2.1445,1.7282,0.6523,4.6367,8.63,78.10,75.04,1
2.710,-2.83,-2.01,-2.21,-1.75,0.5273,3.6758,1.9180,-1.4180,8.9648,8.63,78.10,75.04,1
2.710,-2.83,-2.01,-2.21,-1.75,0.5273,3.6758,1.9180,-1.4180,8.9648,8.63,79.37,74.63,1
2.721,-2.83,-2.01,-2.21,-1.18,0.5195,5.1719,2.3076,0.1914,11.7187,8.63,79.37,74.63,1
2.741,-2.83,-2.01,-2.12,-1.61,-0.7305,5.7461,3.4112,-0.5352,13.0625,8.63,78.35,77.63,1
2.770,-2.70,-2.39,-2.43,-2.42,-0.6719,1.4570,2.7680,0.3047,7.6602,8.63,81.49,79.64,1
2.800,-2.70,-2.39,-2.52,-2.17,0.1484,3.9062,2.6150,-0.2695,9.4648,10.69,82.33,80.52,1
2.800,-2.70,-2.39,-2.52,-2.17,0.1484,3.9062,2.6150,-0.2695,9.4648,10.69,83.88,82.59,1
2.831,-2.70,-2.39,-2.37,-1.78,0.2441,5.3242,3.9337,-0.7266,11.6797,10.69,83.88,82.59,1
2.831,-2.70,-2.39,-2.37,-1.78,0.2441,5.3242,3.9337,-0.7266,11.6797,10.69,87.19,82.12,1
2.850,-2.50,-2.34,-2.37,-2.20,-0.2305,6.6641,4.6246,-0.6914,14.0547,10.69,87.19,82.12,1
2.860,-2.50,-2.34,-2.37,-2.19,0.0195,6.6641,4.9378,-0.6914,14.0547,10.69,88.87,82.37,1
2.880,-2.50,-2.34,-2.06,-2.09,0.2520,4.4453,5.0353,-1.5703,12.6797,10.69,85.40,82.37,1
2.891,-2.50,-2.34,-2.06,-2.17,-0.0586,0.8047,4.6534,-0.3437,7.5078,10.69,87.96,90.00,1
2.911,-2.50,-2.34,-1.97,-1.90,0.3672,-5.4766,1.9512,-0.0781,-6.4023,10.69,87.96,90.00,1
2.951,-2.21,-2.47,-2.33,-2.16,-0.1992,5.7070,2.5719,0.3437,9.0820,10.69,90.48,93.53,1
2.971,-2.21,-2.47,-2.54,-1.86,0.1465,5.7070,3.6407,-0.8828,6.0898,10.69,98.70,99.69,1
2.971,-2.21,-2.47,-2.54,-1.86,0.1465,5.7070,3.6407,-0.8828,6.0898,13.26,100.12,101.60,1
2.990,-2.21,-2.47,-2.54,-2.15,-0.0566,4.5977,3.9812,0.0391,5.8594,13.26,100.12,101.60,1
3.011,-2.04,-3.23,-2.54,-2.61,-0.7461,7.2031,3.9853,-2.2969,13.7109,13.26,103.31,100.55,1
3.020,-2.04,-3.23,-2.54,-3.32,-0.6113,7.2031,4.4795,-2.2969,13.7109,13.26,102.45,98.80,1
3.030,-2.04,-3.23,-2.54,-3.09,0.4316,11.7227,5.2594,0.2695,18.2734,13.26,105.00,97.20,1
3.050,-2.04,-3.23,-3.29,-3.21,-0.1406,9.5000,6.9710,-1.8398,18.8086,13.26,103.26,100.55,1
3.080,-1.82,-3.35,-3.37,-3.76,-0.4570,-0.5742,4.4931,1.8398,5.9805,13.26,104.56,106.37,1
3.080,-1.82,-3.35,-3.37,-3.76,-0.4570,-0.5742,4.4931,1.8398,5.9805,13.26,109.00,104.42,1
3.110,-1.82,-3.35,-3.33,-3.12,0.3906,7.2031,4.6241,2.4141,14.0547,13.26,109.00,104.42,1
3.130,-1.82,-3.35,-3.27,-3.04,0.0547,-0.5352,3.7908,-2.7187,12.3789,13.26,111.91,100.31,1
3.130,-1.82,-3.35,-3.27,-3.04,0.0547,-0.5352,3.7908,-2.7187,12.3789,13.26,106.96,104.20,1
3.160,-1.82,-3.35,-3.22,-3.11,-0.0312,4.5586,3.2216,-2.9883,5.2812,13.26,106.96,104.20,1
3.171,-1.82,-3.35,-3.22,-3.39,-0.2227,2.7578,3.2829,1.2656,10.7305,13.26,111.09,103.11,1
3.191,-1.82,-3.35,-3.15,-3.16,0.3730,0.9961,2.7140,-0.5352,11.8750,14.32,114.16,107.43,1
3.221,-1.27,-3.00,-2.98,-2.92,0.2187,-0.9570,2.6444,2.2617,4.0234,14.32,108.84,106.27,1
3.269,-1.11,-3.01,-3.07,-2.88,0.0371,8.4258,3.8008,-3.0273,13.2930,14.32,116.00,110.80,1
3.269,-1.11,-3.01,-3.07,-2.88,0.0371,8.4258,3.8008,-3.0273,13.2930,14.32,119.60,122.12,1
3.270,-1.11,-3.01,-3.07,-2.88,0.0371,8.4258,3.8008,-3.0273,13.2930,14.32,119.60,122.12,1
3.290,-1.11,-3.01,-3.08,-3.79,-0.3086,1.3789,3.5259,-0.6523,0.6523,14.32,119.60,122.12,1
3.291,-1.11,-3.01,-3.08,-3.79,-0.3086,1.3789,3.5259,-0.6523,0.6523,14.32,123.59,118.02,1
3.300,-1.11,-3.01,-3.08,-3.98,-0.3965,1.3789,3.1961,-0.6523,0.6523,14.32,123.59,118.02,1
3.330,-1.11,-3.01,-3.03,-3.86,-0.1055,8.7344,4.5287,-0.3828,15.4375,14.32,119.82,122.88,1
3.360,-1.01,-3.09,-3.15,-4.26,-0.3262,0.4219,3.5914,0.2695,-0.2305,14.32,122.50,126.60,1
3.361,-1.01,-3.09,-3.15,-4.26,-0.3262,0.4219,3.5914,0.2695,-0.2305,14.32,126.47,118.09,1
3.391,-1.01,-3.09,-3.01,-3.59,-0.0996,6.7812,3.9205,0.1133,14.1328,14.32,126.47,118.09,1
3.391,-1.01,-3.09,-3.01,-3.59,-0.0996,6.7812,3.9205,0.1133,14.1328,18.39,127.23,133.33,1
3.410,-1.01,-3.09,-3.05,-3.98,-0.3223,5.0195,4.5059,-1.1094,5.8242,18.39,127.23,133.33,1
3.431,-1.01,-3.09,-3.14,-4.51,-0.4629,0.6914,3.8418,-2.5664,10.7266,18.39,129.50,121.24,1
3.439,-1.01,-3.09,-3.14,-4.64,-0.1328,0.6914,3.3579,-2.5664,10.7266,18.39,132.14,128.16,1
3.501,-1.20,-3.27,-3.31,-5.06,-0.4297,3.0273,4.1862,-4.4805,10.2305,18.39,132.49,132.49,1
3.531,-1.20,-3.27,-3.21,-4.51,0.3359,0.4219,2.4841,-0.6523,2.2187,18.39,132.36,134.81,1
3.531,-1.20,-3.27,-3.21,-4.51,0.3359,0.4219,2.4841,-0.6523,2.2187,18.39,141.52,129.50,1
3.550,-1.43,-3.30,-3.21,-4.41,0.0625,4.3281,2.7637,-0.0781,14.8984,18.39,141.52,129.50,1
3.551,-1.43,-3.30,-3.21,-4.41,0.0625,4.3281,2.7637,-0.0781,14.8984,18.39,138.10,132.17,1
3.551,-1.43,-3.30,-3.21,-4.41,0.0625,4.3281,2.7637,-0.0781,14.8984,18.39,138.10,132.17,1
3.581,-1.51,-3.41,-3.47,-4.35,0.0684,5.4023,3.6173,-0.3047,8.4258,18.39,138.10,132.17,1
3.581,-1.51,-3.41,-3.47,-4.35,0.0684,5.4023,3.6173,-0.3047,8.4258,19.45,141.62,131.10,1
3.610,-1.51,-3.41,-3.70,-4.84,0.0703,2.5273,3.5454,-4.3672,8.2734,19.45,141.62,131.10,1
3.641,-1.75,-3.70,-3.73,-4.73,0.1055,1.4570,2.6867,-0.8828,4.9375,19.45,140.02,143.72,1
