t_s,roll_deg,pitch_rv_deg,pitch_game_deg,pitch_comp_deg,gyro_y_rads,raw_ax_mps2,raw_ax_filt_mps2,raw_ay_mps2,raw_az_mps2,speed_kmh,hall_f_hz,hall_r_hz,gps_fix
3.640,-1.63,-3.64,-3.69,-60.50,-0.1426,5.3633,4.5660,3.0664,11.1094,18.46,145.75,140.49,1
3.670,-1.63,-3.64,-3.71,-60.70,-0.1602,-0.3828,3.2712,1.4180,0.1523,18.46,149.97,139.53,1
3.720,-2.20,-3.77,-3.60,-59.51,0.4980,6.3984,3.9265,2.2969,10.9961,21.30,148.41,147.73,1
3.730,-2.20,-3.77,-3.60,-59.98,-0.2832,3.8672,4.1037,-3.3320,12.6797,21.30,153.30,146.35,1
3.731,-2.20,-3.77,-3.60,-59.98,-0.2832,3.8672,4.1037,-3.3320,12.6797,21.30,153.35,151.65,1
3.750,-2.20,-3.77,-3.57,-58.93,0.6191,0.8438,3.3540,1.6484,3.3711,21.30,153.35,151.65,1
3.750,-2.20,-3.77,-3.57,-58.93,0.6191,0.8438,3.3540,1.6484,3.3711,21.30,154.80,150.15,1
3.751,-2.20,-3.77,-3.57,-58.93,0.6191,0.8438,3.3540,1.6484,3.3711,21.30,154.80,150.15,1
3.780,-2.61,-3.57,-3.57,-58.69,-0.1816,3.5625,2.7401,-2.0703,7.5508,21.30,154.80,150.15,1
3.780,-2.61,-3.57,-3.57,-58.69,-0.1816,3.5625,2.7401,-2.0703,7.5508,21.30,153.26,154.68,1
3.809,-2.61,-3.57,-3.30,-58.47,0.1992,4.0625,3.4162,-3.1406,12.2227,21.30,153.26,154.68,1
3.810,-2.61,-3.57,-3.30,-58.47,0.1992,4.0625,3.4162,-3.1406,12.2227,21.30,158.76,152.18,1
3.830,-2.61,-3.57,-3.51,-59.22,-0.4277,4.2539,3.6789,1.8008,9.1602,21.30,158.76,152.18,1
3.860,-3.07,-3.29,-3.35,-59.19,0.0312,2.2969,3.3075,0.5742,3.8320,21.30,157.58,157.46,1
3.889,-3.07,-3.29,-3.53,-59.54,0.0156,2.6797,2.6021,0.0391,6.7461,23.37,163.08,157.68,1
3.890,-3.07,-3.29,-3.53,-59.54,0.0156,2.6797,2.6021,0.0391,6.7461,23.37,163.96,158.08,1
3.920,-3.23,-3.69,-3.62,-59.23,0.2695,3.7930,3.0874,-1.9141,11.4531,23.37,163.96,158.08,1
3.950,-3.23,-3.69,-3.71,-59.01,0.1348,4.6367,3.5382,-2.5664,8.7734,23.37,169.12,164.53,1
3.951,-3.23,-3.69,-3.71,-59.01,0.1348,4.6367,3.5382,-2.5664,8.7734,23.37,168.63,162.18,1
3.970,-3.23,-3.69,-4.07,-59.97,-0.5410,5.9375,4.2006,2.8359,14.0195,23.37,168.63,162.18,1
4.000,-3.45,-4.13,-4.11,-59.86,0.1016,4.4453,4.6248,0.3828,9.8828,23.37,171.00,167.59,1
4.030,-3.45,-4.13,-4.00,-59.87,0.1641,1.8398,3.8301,0.7266,6.4727,23.37,173.04,165.89,1
4.090,-3.45,-4.13,-4.74,-60.68,-0.2402,3.5234,3.1063,-1.8789,8.1953,23.37,172.62,169.64,1
4.091,-3.45,-4.13,-4.74,-60.68,-0.2402,3.5234,3.1063,-1.8789,8.1953,25.69,175.35,172.53,1
4.109,-3.39,-4.88,-4.74,-60.47,0.1250,2.9883,3.1062,-0.1914,8.5430,25.69,178.28,172.53,1
4.110,-3.39,-4.88,-4.74,-60.47,0.1250,2.9883,3.1062,-0.1914,8.5430,25.69,177.34,168.92,1
4.110,-3.39,-4.88,-4.74,-60.47,0.1250,2.9883,3.1062,-0.1914,8.5430,25.69,177.34,170.71,1
4.120,-3.39,-4.88,-4.74,-60.69,-0.1934,2.2617,3.0300,-0.7266,7.5117,25.69,177.34,170.71,1
4.140,-3.34,-4.78,-4.74,-60.43,0.4668,0.7656,2.4369,-0.2695,9.4609,25.69,177.56,169.00,1
4.150,-3.34,-4.78,-4.74,-60.29,0.1328,-0.9570,2.0424,0.2695,8.7383,25.69,180.80,166.83,1
4.151,-3.34,-4.78,-4.74,-60.29,0.1328,-0.9570,2.0424,0.2695,8.7383,25.69,179.69,170.24,1
4.170,-3.34,-4.78,-4.52,-60.07,0.4102,-0.3828,1.1469,0.3047,11.3789,25.69,179.69,170.24,1
4.200,-3.34,-4.78,-4.23,-59.44,0.5586,0.6523,0.6996,0.1914,10.4180,25.69,175.41,171.17,1
4.230,-3.34,-4.78,-3.87,-59.09,0.2090,1.9922,1.3360,0.3437,10.2266,25.69,173.70,167.81,1
4.231,-3.34,-4.78,-3.87,-59.09,0.2090,1.9922,1.3360,0.3437,10.2266,25.69,176.18,170.42,1
4.240,-3.34,-4.78,-3.87,-59.18,-0.0430,-0.6523,1.2252,0.0391,8.2383,25.69,176.18,170.42,1
4.240,-3.34,-4.78,-3.87,-59.18,-0.0430,-0.6523,1.2252,0.0391,8.2383,25.69,177.62,167.56,1
4.260,-3.34,-4.78,-3.60,-58.20,0.5371,-5.2852,-0.4402,-0.9570,4.7109,25.69,177.62,167.56,1
4.280,-3.34,-4.78,-3.43,-57.58,0.5625,-5.6680,-2.1766,0.6914,7.8125,28.26,173.04,161.84,1
4.310,-3.35,-3.33,-3.28,-56.95,0.5352,-2.3750,-2.9195,-0.3828,7.6250,28.26,169.58,163.85,1
4.310,-3.35,-3.33,-3.28,-56.95,0.5352,-2.3750,-2.9195,-0.3828,7.6250,28.26,175.41,156.40,1
4.340,-3.35,-3.33,-3.34,-57.01,0.0508,-3.8320,-2.7771,-1.4570,7.8516,28.26,175.41,156.40,1
4.371,-3.35,-3.33,-3.59,-57.13,-0.0840,-8.6992,-4.9339,-1.4922,5.9766,28.26,172.53,155.28,1
4.390,-3.50,-3.68,-3.59,-56.69,0.2754,-1.4570,-4.3990,-1.2266,14.3984,28.26,173.70,153.78,1
4.390,-3.50,-3.68,-3.59,-56.69,0.2754,-1.4570,-4.3990,-1.2266,14.3984,28.26,168.95,147.43,1
4.420,-3.59,-3.72,-3.65,-56.42,0.2559,-1.9922,-2.9326,-0.9180,14.2500,28.26,168.95,147.43,1
4.430,-3.59,-3.72,-3.65,-57.19,-0.4395,-9.6914,-3.4041,-0.2305,3.2578,28.26,166.53,147.43,1
4.431,-3.59,-3.72,-3.65,-57.19,-0.4395,-9.6914,-3.4041,-0.2305,3.2578,28.26,167.31,145.69,1
4.450,-3.59,-3.72,-3.75,-56.47,0.4336,-10.6523,-5.7602,0.0000,3.9453,28.26,167.31,145.69,1
4.479,-3.84,-3.86,-3.79,-55.88,0.5137,2.3359,-3.8168,-1.3789,18.6992,28.26,164.12,147.45,1
4.479,-3.84,-3.86,-3.79,-55.88,0.5137,2.3359,-3.8168,-1.3789,18.6992,30.02,162.68,135.08,1
4.510,-3.84,-3.86,-4.10,-56.44,-0.3262,-8.6602,-4.6677,-0.2695,3.4844,30.02,159.16,135.08,1
4.510,-3.84,-3.86,-4.10,-56.44,-0.3262,-8.6602,-4.6677,-0.2695,3.4844,30.02,156.91,117.54,1
4.530,-3.94,-4.78,-4.10,-56.05,0.2344,-2.8359,-4.5110,-0.0391,10.7266,30.02,156.91,117.54,1
4.551,-3.94,-4.78,-5.21,-55.94,0.1094,-5.0195,-3.7354,0.5352,7.6992,30.02,157.36,102.56,1
4.560,-3.94,-4.78,-5.21,-56.01,-0.0176,-5.0195,-3.9326,0.5352,7.6992,30.02,154.73,89.69,1
4.590,-3.94,-4.78,-6.10,-56.22,-0.3184,-0.4609,-3.7672,1.2266,15.3594,30.02,151.26,85.94,1
4.590,-3.94,-4.78,-6.10,-56.22,-0.3184,-0.4609,-3.7672,1.2266,15.3594,30.02,149.05,78.12,1
4.620,-4.12,-6.43,-6.46,-56.38,-0.1289,-7.4297,-3.8934,2.1055,2.6797,30.02,150.17,78.12,1
4.649,-4.12,-6.43,-6.95,-56.51,-0.0645,0.7266,-3.3178,-1.7227,14.9805,30.02,152.18,45.80,1
4.650,-4.12,-6.43,-6.95,-56.51,-0.0645,0.7266,-3.3178,-1.7227,14.9805,30.02,148.17,45.80,1
4.670,-4.18,-7.38,-6.95,-57.67,-0.6484,0.3828,-2.2469,2.6445,16.2070,30.02,147.08,45.80,1
4.691,-4.18,-7.38,-7.31,-57.76,-0.0664,-4.3672,-2.5093,0.6914,7.2383,28.04,143.55,45.80,1
4.700,-4.18,-7.38,-7.31,-57.09,0.1523,-4.3672,-2.7946,0.6914,7.2383,28.04,143.49,45.80,1
4.730,-4.18,-7.38,-7.34,-57.07,-0.0098,-5.4805,-3.3466,-1.3789,4.9414,28.04,143.64,45.80,1
4.731,-4.18,-7.38,-7.34,-57.07,-0.0098,-5.4805,-3.3466,-1.3789,4.9414,28.04,140.88,45.80,1
4.760,-4.18,-7.38,-7.50,-57.11,-0.0215,-4.0625,-3.5955,-1.4180,9.0000,28.04,140.88,45.80,1
4.760,-4.18,-7.38,-7.50,-57.11,-0.0215,-4.0625,-3.5955,-1.4180,9.0000,28.04,137.63,45.80,1
4.790,-4.31,-7.59,-7.56,-57.04,0.0586,-3.9453,-3.5256,-0.1523,9.4258,28.04,137.63,45.80,1
4.810,-4.31,-7.59,-7.59,-56.89,0.0977,-3.4102,-3.5502,-0.9570,9.7695,28.04,135.12,45.80,1
4.840,-4.43,-7.66,-7.62,-56.91,-0.0039,-3.0664,-3.3847,-0.8438,10.0039,28.04,130.77,45.80,1
4.870,-4.43,-7.66,-7.55,-56.87,0.0723,-4.2148,-3.7687,-1.0742,8.1211,28.04,127.55,45.80,1
4.871,-4.43,-7.66,-7.55,-56.87,0.0723,-4.2148,-3.7687,-1.0742,8.1211,24.98,127.49,45.80,1
4.871,-4.43,-7.66,-7.55,-56.87,0.0723,-4.2148,-3.7687,-1.0742,8.1211,24.98,127.49,45.80,1
4.900,-4.56,-7.71,-7.60,-57.02,-0.1016,-5.3633,-4.2464,-0.3828,7.0898,24.98,127.49,45.80,1
4.900,-4.56,-7.71,-7.60,-57.02,-0.1016,-5.3633,-4.2464,-0.3828,7.0898,24.98,127.98,45.80,1
4.930,-4.56,-7.71,-7.73,-57.14,-0.0605,-2.3750,-3.8533,0.5742,10.6094,24.98,127.98,45.80,1
4.930,-4.56,-7.71,-7.73,-57.14,-0.0605,-2.3750,-3.8533,0.5742,10.6094,24.98,126.06,45.80,1
4.950,-4.79,-7.87,-7.73,-57.12,0.0254,-5.4766,-4.1204,-1.6094,6.0156,24.98,126.06,45.80,1
4.971,-4.79,-7.87,-7.87,-57.12,0.0176,-1.8008,-3.8830,-2.1055,11.8398,24.98,123.89,45.80,1
5.010,-4.79,-7.87,-7.89,-56.51,-0.0176,-3.3711,-3.6202,-1.0352,10.0703,24.98,121.61,45.80,1
5.011,-4.79,-7.87,-7.89,-56.51,-0.0176,-3.3711,-3.6202,-1.0352,10.0703,24.98,116.82,45.80,1
5.040,-4.79,-7.87,-7.93,-56.60,-0.0488,-3.5234,-3.6292,-1.3398,10.0742,24.98,116.82,45.80,1
5.050,-4.79,-7.87,-7.93,-56.73,-0.0645,-4.4453,-3.6867,-2.0312,9.0820,24.98,114.08,45.80,1
5.051,-4.79,-7.87,-7.93,-56.73,-0.0645,-4.4453,-3.6867,-2.0312,9.0820,24.98,113.95,45.80,1
5.070,-4.79,-7.87,-7.96,-56.81,-0.0762,-2.7578,-3.5719,-1.1094,11.3750,24.98,113.95,45.80,1
5.090,-4.79,-7.87,-7.98,-56.88,-0.0352,-4.9023,-3.7689,-0.9570,7.4297,22.71,113.88,45.80,1
5.111,-4.79,-7.87,-8.08,-57.03,-0.1094,-3.2930,-3.9239,-1.3398,10.1875,22.71,108.71,45.80,1
5.120,-4.79,-7.87,-8.08,-57.13,-0.0781,-3.2930,-3.8270,-1.3398,10.1875,22.71,108.44,0.00,1
5.150,-4.79,-7.87,-8.14,-57.21,0.0508,-2.8711,-3.4780,-1.2656,11.2578,22.71,109.00,0.00,1
5.151,-4.79,-7.87,-8.14,-57.21,0.0508,-2.8711,-3.4780,-1.2656,11.2578,22.71,103.57,0.00,1
5.180,-4.79,-7.87,-8.06,-57.20,0.0254,-3.9453,-3.5899,-0.2695,9.0391,22.71,103.57,0.00,1
5.190,-4.79,-7.87,-8.06,-57.30,-0.0410,-3.9844,-3.6476,-0.3437,8.5820,22.71,102.53,0.00,1
5.210,-4.79,-7.87,-8.06,-57.33,-0.0039,-3.6758,-3.6941,0.1914,8.6992,22.71,100.60,0.00,1
5.230,-4.79,-7.87,-8.06,-57.42,-0.0508,-3.0273,-3.5444,-0.5742,10.1094,22.71,99.20,0.00,1
5.251,-4.79,-7.87,-8.06,-57.55,-0.0898,-4.3281,-3.5263,-0.2695,8.2383,22.71,97.55,0.00,1
5.259,-4.79,-7.87,-8.06,-56.97,-0.0801,-4.3281,-3.6494,-0.2695,8.2383,22.71,96.09,0.00,1
5.289,-4.79,-7.87,-8.05,-57.04,-0.0234,-3.4102,-3.6144,-0.8438,9.3086,19.78,96.50,0.00,1
5.290,-4.79,-7.87,-8.05,-57.04,-0.0234,-3.4102,-3.6144,-0.8438,9.3086,19.78,92.27,0.00,1
5.319,-5.96,-8.11,-8.01,-57.14,-0.0586,-2.6797,-3.3887,-0.9570,10.6914,19.78,92.27,0.00,1
5.330,-5.96,-8.11,-8.01,-57.32,-0.0879,-3.6758,-3.3595,-0.5742,9.8828,19.78,91.11,0.00,1
5.350,-5.96,-8.11,-7.98,-56.62,0.0430,-4.5195,-3.6540,-0.1133,8.3945,19.78,91.11,0.00,1
5.391,-5.96,-8.11,-7.91,-56.69,-0.0273,-4.5195,-3.5686,-0.2305,8.2734,19.78,89.35,0.00,1
5.391,-5.96,-8.11,-7.91,-56.69,-0.0273,-4.5195,-3.5686,-0.2305,8.2734,19.78,85.11,0.00,1
5.400,-5.96,-8.11,-7.91,-56.10,-0.0332,-4.5195,-3.7147,-0.2305,8.2734,19.78,85.11,0.00,1
5.410,-5.96,-8.11,-7.91,-56.11,0.0586,-2.4883,-3.6758,-0.2695,11.2617,19.78,85.11,0.00,1
5.430,-5.96,-8.11,-7.87,-56.17,-0.0781,-2.2969,-3.2286,-0.3828,11.0312,19.78,83.37,0.00,1
5.459,-5.96,-8.11,-7.79,-56.21,-0.0039,-4.3672,-3.4292,0.0391,8.3516,19.78,81.08,0.00,1
5.459,-5.96,-8.11,-7.79,-56.21,-0.0039,-4.3672,-3.4292,0.0391,8.3516,19.78,78.49,0.00,1
5.490,-5.96,-8.11,-7.70,-56.04,0.1289,-2.3750,-3.4077,0.1523,11.2617,17.13,78.49,0.00,1
5.510,-5.96,-8.11,-7.67,-56.12,-0.0254,-4.0234,-3.4204,-0.1523,8.6953,17.13,76.77,0.00,1
5.510,-5.96,-8.11,-7.67,-56.12,-0.0254,-4.0234,-3.4204,-0.1523,8.6953,17.13,74.00,0.00,1
5.531,-5.96,-8.11,-7.66,-56.18,-0.0117,-3.7930,-3.5750,-0.8047,9.0430,17.13,74.00,0.00,1
5.600,-5.70,-7.69,-7.63,-56.26,0.0195,-3.2187,-3.6502,-0.0781,9.2695,17.13,71.86,0.00,1
5.600,-5.70,-7.69,-7.63,-56.26,0.0195,-3.2187,-3.6502,-0.0781,9.2695,17.13,67.15,0.00,1
5.610,-5.70,-7.69,-7.63,-56.22,0.0293,-3.8320,-3.6330,-0.2305,9.1211,17.13,67.15,0.00,1
5.610,-5.70,-7.69,-7.63,-56.22,0.0293,-3.8320,-3.6330,-0.2305,9.1211,17.13,68.12,0.00,1
5.630,-5.70,-7.69,-7.64,-55.56,-0.0117,-3.4102,-3.6075,-0.1133,9.3086,17.13,68.12,0.00,1
5.631,-5.70,-7.69,-7.64,-55.56,-0.0117,-3.4102,-3.6075,-0.1133,9.3086,17.13,65.26,0.00,1
5.650,-5.70,-7.69,-7.64,-55.64,0.0234,-3.1016,-3.4832,-0.4609,9.8086,17.13,65.26,0.00,1
5.680,-5.61,-7.75,-7.69,-55.69,-0.0039,-3.4492,-3.5015,-0.1914,9.8828,17.13,62.90,0.00,1
5.681,-5.61,-7.75,-7.69,-55.69,-0.0039,-3.4492,-3.5015,-0.1914,9.8828,14.17,62.52,0.00,1
5.710,-5.61,-7.75,-7.68,-55.03,-0.0059,-3.3711,-3.4615,-0.4609,10.2695,14.17,59.99,0.00,1
5.770,-5.55,-7.77,-7.72,-55.08,-0.0078,-4.2148,-3.9273,-0.6523,9.2266,14.17,59.93,0.00,1
5.790,-5.55,-7.77,-7.68,-54.39,0.0059,-2.6797,-3.6856,-0.0391,11.0312,14.17,54.18,0.00,1
5.790,-5.55,-7.77,-7.68,-54.39,0.0059,-2.6797,-3.6856,-0.0391,11.0312,14.17,53.23,0.00,1
5.811,-5.55,-7.77,-7.62,-53.69,0.0273,-2.8359,-3.5069,-0.5352,10.5352,14.17,53.23,0.00,1
5.820,-5.55,-7.77,-7.62,-52.91,0.0996,-2.8359,-3.4039,-0.5352,10.5352,14.17,49.87,0.00,1
5.821,-5.55,-7.77,-7.62,-52.91,0.0996,-2.8359,-3.4039,-0.5352,10.5352,14.17,49.87,0.00,1
5.848,-5.61,-7.57,-7.62,-51.60,0.0312,-3.6016,-3.6258,-0.5742,9.3047,14.17,49.87,0.00,1
5.849,-5.61,-7.57,-7.62,-51.60,0.0312,-3.6016,-3.6258,-0.5742,9.3047,14.17,47.36,0.00,1
5.849,-5.61,-7.57,-7.62,-51.60,0.0312,-3.6016,-3.6258,-0.5742,9.3047,14.17,47.36,0.00,1
5.880,-5.63,-7.52,-7.42,-50.93,0.0059,-4.5195,-3.8378,-0.0781,8.0820,14.17,47.36,0.00,1
5.910,-5.63,-7.52,-7.32,-49.49,-0.0039,-3.6016,-3.8701,-0.4609,9.5391,11.78,43.62,0.00,1
5.911,-5.63,-7.52,-7.32,-49.49,-0.0039,-3.6016,-3.8701,-0.4609,9.5391,11.78,42.89,0.00,1
5.929,-5.75,-7.35,-7.32,-48.88,-0.0430,-3.2930,-3.7256,-0.4609,9.6875,11.78,42.89,0.00,1
5.940,-5.75,-7.35,-7.32,-48.27,-0.0371,-3.3711,-3.6654,-1.2656,9.0820,11.78,40.08,0.00,1
5.960,-5.75,-7.35,-7.27,-47.62,-0.0117,-4.0234,-3.7095,-0.6914,8.6992,11.78,40.08,0.00,1
5.970,-5.75,-7.35,-7.27,-46.99,-0.0117,-3.8672,-3.7452,-0.6523,9.5820,11.78,38.71,0.00,1
5.990,-5.75,-7.35,-7.20,-46.30,0.0527,-3.6758,-3.7444,-0.5352,9.1211,11.78,38.71,0.00,1
6.020,-5.75,-7.35,-7.13,-45.61,0.0371,-3.6406,-3.7429,-0.3437,9.5039,11.78,35.93,0.00,1
6.030,-5.75,-7.35,-7.13,-44.98,-0.0078,-4.0977,-3.7638,-1.2656,9.1602,11.78,34.37,0.00,1
6.050,-5.75,-7.35,-7.12,-44.36,-0.0254,-4.0977,-3.8585,-1.2656,9.1602,11.78,34.37,0.00,1
6.070,-5.75,-7.35,-7.12,-43.78,-0.0547,-3.6758,-3.8467,-0.9961,9.8867,11.78,30.84,0.00,1
6.071,-5.75,-7.35,-7.12,-43.78,-0.0547,-3.6758,-3.8467,-0.9961,9.8867,8.65,30.84,0.00,1
6.090,-5.75,-7.35,-7.07,-43.09,0.0371,-4.8633,-3.7524,-0.8438,7.9297,8.65,30.84,0.00,1
6.130,-5.75,-7.35,-7.03,-41.92,0.0098,-4.0977,-3.9849,-1.1875,9.1172,8.65,28.45,0.00,1
6.131,-5.75,-7.35,-7.03,-41.92,0.0098,-4.0977,-3.9849,-1.1875,9.1172,8.65,24.80,0.00,1
6.160,-6.36,-7.09,-7.03,-41.26,0.0195,-3.6406,-3.7754,-1.2656,9.6133,8.65,24.80,0.00,1
6.161,-6.36,-7.09,-7.03,-41.26,0.0195,-3.6406,-3.7754,-1.2656,9.6133,8.65,24.80,0.00,1
6.190,-6.42,-7.10,-7.03,-40.61,0.0098,-4.0234,-3.7211,-0.7266,9.1211,8.65,24.80,0.00,1
6.191,-6.42,-7.10,-7.03,-40.61,0.0098,-4.0234,-3.7211,-0.7266,9.1211,8.65,21.39,0.00,1
6.208,-6.50,-7.09,-7.03,-39.97,0.0059,-3.6016,-3.7135,-0.7266,9.3828,8.65,21.39,0.00,1
6.240,-6.50,-7.09,-6.99,-38.69,0.0430,-4.2148,-3.7533,-0.3047,8.2383,8.65,21.39,0.00,1
6.250,-6.50,-7.09,-6.99,-38.07,-0.0098,-3.4102,-3.7598,-0.5742,9.5820,8.65,16.67,0.00,1
6.270,-6.50,-7.09,-6.99,-37.42,0.0254,-4.2539,-3.8273,-0.3828,7.9687,8.65,16.67,0.00,1
6.300,-6.50,-7.09,-7.02,-36.82,-0.0176,-3.7930,-3.8004,-0.4219,8.8477,6.39,16.67,0.00,1
6.330,-6.50,-7.09,-7.00,-35.56,0.0156,-3.9453,-3.7251,-0.2695,8.9258,6.39,16.67,0.00,1
6.331,-6.50,-7.09,-7.00,-35.56,0.0156,-3.9453,-3.7251,-0.2695,8.9258,6.39,10.52,0.00,1
6.350,-6.50,-7.09,-7.01,-35.00,-0.0566,-3.2187,-3.6394,-0.1914,10.4922,6.39,10.52,0.00,1
6.379,-6.50,-7.09,-7.05,-34.48,-0.0879,-3.6016,-3.7865,-0.6914,10.5312,6.39,10.52,0.00,1
6.380,-6.50,-7.09,-7.05,-34.48,-0.0879,-3.6016,-3.7865,-0.6914,10.5312,6.39,10.52,0.00,1
6.410,-7.75,-7.14,-7.05,-33.89,-0.0098,-4.1758,-3.8863,-1.5313,10.0352,6.39,10.52,0.00,1
6.410,-7.75,-7.14,-7.05,-33.89,-0.0098,-4.1758,-3.8863,-1.5313,10.0352,6.39,10.52,0.00,1
6.440,-7.92,-7.13,-7.01,-33.26,0.0176,-3.0664,-3.7291,-1.2266,9.6484,6.39,10.52,0.00,1
6.441,-7.92,-7.13,-7.01,-33.26,0.0176,-3.0664,-3.7291,-1.2266,9.6484,6.39,10.52,0.00,1
6.489,-8.32,-7.05,-6.99,-32.80,-0.0898,0.2305,-1.9657,-1.4922,10.8008,6.39,10.52,0.00,1
6.490,-8.32,-7.05,-6.99,-32.80,-0.0898,0.2305,-1.9657,-1.4922,10.8008,3.37,10.52,0.00,1
6.491,-8.32,-7.05,-6.99,-32.80,-0.0898,0.2305,-1.9657,-1.4922,10.8008,3.37,10.52,0.00,1
6.500,-8.32,-7.05,-6.99,-32.52,-0.1152,0.0000,-1.6468,-1.9922,9.2695,3.37,10.52,0.00,1
6.520,-8.32,-7.05,-7.01,-31.95,-0.0762,0.6914,-0.9324,-1.9922,9.8047,3.37,10.52,0.00,1
6.550,-8.32,-7.05,-7.00,-30.84,-0.1055,0.9570,-0.2088,-1.7617,9.5039,3.37,10.52,0.00,1
6.551,-8.32,-7.05,-7.00,-30.84,-0.1055,0.9570,-0.2088,-1.7617,9.5039,3.37,10.52,0.00,1
6.611,-8.89,-7.08,-7.03,-29.85,-0.0918,1.7227,0.8934,-1.6484,9.7266,3.37,10.52,0.00,1
6.630,-8.89,-7.08,-6.97,-29.18,0.0391,0.3828,0.8796,-2.1836,7.3125,3.37,10.52,0.00,1
6.631,-8.89,-7.08,-6.97,-29.18,0.0391,0.3828,0.8796,-2.1836,7.3125,3.37,10.52,0.00,1
6.650,-8.89,-7.08,-6.92,-28.56,0.0117,1.1484,0.9879,-1.9922,8.8867,3.37,10.52,0.00,1
6.659,-8.89,-7.08,-6.92,-28.00,-0.0469,1.1484,1.0125,-1.9922,8.8867,3.37,10.52,0.00,1
6.660,-8.89,-7.08,-6.92,-28.00,-0.0469,1.1484,1.0125,-1.9922,8.8867,0.93,10.52,0.00,1
6.670,-8.89,-7.08,-6.92,-27.39,0.0215,1.6836,1.0762,-1.9531,9.8477,0.93,10.52,0.00,1
6.690,-8.89,-7.08,-6.81,-26.79,-0.0117,0.8438,1.0974,-1.7227,8.3516,0.93,10.52,0.00,1
6.720,-9.30,-6.77,-6.65,-26.17,0.0176,0.0391,0.9061,-2.1055,7.4727,0.93,10.52,0.00,1
6.749,-9.30,-6.77,-6.56,-25.52,0.0312,-0.4961,0.5829,-2.0312,8.0391,0.93,10.52,0.00,1
6.750,-9.30,-6.77,-6.56,-25.52,0.0312,-0.4961,0.5829,-2.0312,8.0391,0.93,10.52,0.00,1
6.751,-9.30,-6.77,-6.56,-25.52,0.0312,-0.4961,0.5829,-2.0312,8.0391,0.93,10.52,0.00,1
6.770,-9.30,-6.77,-6.47,-24.86,0.0410,0.2305,0.3758,-1.8789,9.0391,0.93,10.52,0.00,1
6.791,-9.30,-6.77,-6.39,-24.22,0.0430,1.3789,0.4722,-1.9922,10.5703,0.93,10.52,0.00,1
6.800,-9.30,-6.77,-6.39,-23.48,0.1172,1.3789,0.6115,-1.9922,10.5703,0.93,10.52,0.00,1
6.830,-9.30,-6.77,-6.16,-22.29,0.0723,0.2695,0.5336,-1.8398,9.6914,0.93,10.52,0.00,1
6.840,-9.30,-6.77,-6.16,-21.71,-0.0078,-0.1914,0.4562,-2.0312,8.6211,0.93,0.00,0.00,1
6.860,-9.30,-6.77,-6.04,-21.10,0.0547,-0.2305,0.2268,-1.8789,8.6172,0.93,0.00,0.00,1
6.910,-9.30,-6.77,-5.78,-20.46,0.0430,0.4219,0.2647,-1.5703,9.4609,0.93,0.00,0.00,1
6.910,-9.30,-6.77,-5.78,-20.46,0.0430,0.4219,0.2647,-1.5703,9.4609,0.22,0.00,0.00,1
6.911,-9.30,-6.77,-5.78,-20.46,0.0430,0.4219,0.2647,-1.5703,9.4609,0.22,0.00,0.00,1
6.940,-8.93,-5.73,-5.78,-19.84,0.0156,0.4219,0.3275,-2.0312,9.5039,0.22,0.00,0.00,1
6.940,-8.93,-5.73,-5.78,-19.84,0.0156,0.4219,0.3275,-2.0312,9.5039,0.22,0.00,0.00,1
6.970,-8.93,-5.73,-5.55,-18.68,0.0312,-0.0391,0.1151,-1.8008,9.5000,0.22,0.00,0.00,1
7.000,-8.93,-5.73,-5.41,-17.97,0.1113,0.1133,0.0395,-1.4180,9.1211,0.22,0.00,0.00,1
7.011,-8.93,-5.73,-5.41,-17.44,-0.0254,0.4219,0.0805,-1.4180,10.0000,0.22,0.00,0.00,1
7.030,-8.93,-5.73,-5.31,-16.82,0.0488,0.1133,0.1286,-1.8398,9.3477,0.22,0.00,0.00,1
7.031,-8.93,-5.73,-5.31,-16.82,0.0488,0.1133,0.1286,-1.8398,9.3477,0.22,0.00,0.00,1
7.050,-8.93,-5.73,-5.25,-16.21,0.0352,-0.6523,-0.0461,-1.1484,8.1992,0.22,0.00,0.00,1
7.080,-8.93,-5.73,-4.25,-15.65,-0.0156,0.1133,-0.0508,-1.3398,9.1602,0.22,0.00,0.00,1
7.081,-8.93,-5.73,-4.25,-15.65,-0.0156,0.1133,-0.0508,-1.3398,9.1602,0.20,0.00,0.00,1
7.090,-8.93,-5.73,-4.25,-15.13,-0.0312,0.4219,-0.0009,-0.9180,9.6875,0.20,0.00,0.00,1
7.110,-8.93,-5.73,-3.09,-14.57,-0.0293,0.8828,0.2452,-1.3398,10.0742,0.20,0.00,0.00,1
7.139,-8.93,-5.73,-2.46,-14.08,-0.0742,-0.5352,0.1636,-0.9180,8.5039,0.20,0.00,0.00,1
7.140,-8.93,-5.73,-2.46,-14.08,-0.0742,-0.5352,0.1636,-0.9180,8.5039,0.20,0.00,0.00,1
7.170,-8.93,-5.73,-1.40,-13.50,0.0039,0.4609,0.1429,-0.9570,9.7305,0.20,0.00,0.00,1
7.190,-8.93,-5.73,-0.96,-13.06,-0.0762,0.1523,0.1830,-0.6523,9.0430,0.20,0.00,0.00,1
7.211,-8.93,-5.73,-0.57,-12.55,-0.0469,-0.4961,0.1913,-0.7656,8.3906,0.20,0.00,0.00,1
