t_s,roll_deg,pitch_deg,raw_ax_mps2,raw_ax_filt_mps2,raw_ay_mps2,raw_az_mps2,speed_kmh,hall_f_hz,hall_r_hz,gps_fix
0.944,-1.14,-0.27,-0.4609,-0.1106,-0.2695,8.2383,0.04,0.00,0.00,1
0.963,-1.14,-0.27,0.1133,-0.0829,-0.1523,9.5820,0.04,0.00,0.00,1
0.975,-1.14,-0.27,0.3047,-0.0374,-0.2695,9.6523,0.04,0.00,0.00,1
0.992,-1.13,-0.29,0.2305,0.0628,-0.1133,9.4258,0.04,0.00,0.00,1
1.015,-1.14,-0.30,0.4961,0.1412,-0.4609,9.8477,0.04,0.00,0.00,1
1.026,-1.14,-0.30,0.4961,0.1957,-0.4609,9.8477,0.04,0.00,0.00,1
1.043,-1.14,-0.29,-0.4219,0.0777,-0.0781,8.7344,0.04,0.00,0.00,1
1.064,-1.14,-0.27,-0.8047,-0.0529,-0.3437,8.2734,0.04,0.00,0.00,1
1.082,-1.14,-0.27,0.4609,-0.0717,0.0000,9.8047,0.04,0.00,0.00,1
1.094,-1.15,-0.26,0.1133,0.0184,-0.1133,10.1094,0.04,0.00,0.00,1
1.114,-1.15,-0.26,0.0000,0.0279,-0.2305,9.3086,0.04,0.00,0.00,1
1.133,-1.14,-0.25,0.2695,0.0780,-0.2695,9.4219,0.04,0.00,0.00,1
1.145,-1.15,-0.25,0.3437,0.1134,-0.0781,9.9219,0.04,0.00,0.00,1
1.163,-1.14,-0.25,-0.4961,0.0061,-0.1133,8.3516,0.04,0.00,0.00,1
1.187,-1.15,-0.25,0.1914,-0.0171,-0.6523,9.1992,0.04,0.00,0.00,1
1.196,-1.15,-0.24,0.1914,0.0149,-0.6523,9.1992,0.04,0.00,0.00,1
1.213,-1.16,-0.23,-0.4961,-0.0872,-0.1523,8.5430,0.04,0.00,0.00,1
1.233,-1.15,-0.24,-0.1133,-0.1460,-0.5352,8.7773,0.04,0.00,0.00,1
1.247,-1.16,-0.24,-0.1133,-0.1410,-0.5352,8.7773,0.04,0.00,0.00,1
1.266,-1.16,-0.27,0.3437,0.0609,-0.2305,9.9609,0.04,0.00,0.00,1
1.284,-1.17,-0.26,0.5742,0.1596,-0.3437,9.9609,0.04,0.00,0.00,1
1.303,-1.17,-0.25,-0.0391,0.1652,-0.1133,9.0430,0.06,0.00,0.00,1
1.315,-1.17,-0.25,0.0391,0.1401,-0.1914,9.5000,0.06,0.00,0.00,1
1.332,-1.18,-0.25,-0.6133,-0.0387,-0.3828,8.0430,0.06,0.00,0.00,1
1.352,-1.18,-0.25,0.3437,0.0101,0.0781,10.0039,0.06,0.00,0.00,1
1.366,-1.19,-0.27,-0.1523,-0.0258,-0.3047,9.5000,0.06,0.00,0.00,1
1.383,-1.20,-0.25,-0.4219,-0.1214,-0.3437,8.3164,0.06,0.00,0.00,1
1.406,-1.20,-0.25,0.3437,-0.0321,-0.4609,9.3047,0.06,0.00,0.00,1
1.417,-1.21,-0.24,0.3437,0.0256,-0.4609,9.3047,0.06,0.00,0.00,1
1.436,-1.21,-0.25,0.1914,0.0750,-0.0781,10.0000,0.06,0.00,0.00,1
1.454,-1.22,-0.22,0.6523,0.1449,-0.6523,9.5820,0.06,0.00,0.00,1
1.472,-1.23,-0.21,-0.4961,0.0637,0.0391,9.0039,0.06,0.00,0.00,1
1.485,-1.23,-0.22,-0.1133,0.0084,-0.2305,9.0391,0.06,0.00,0.00,1
1.503,-1.23,-0.22,-0.7266,-0.1688,-0.4219,8.3555,0.06,0.00,0.00,1
1.523,-1.24,-0.25,0.1914,-0.1239,0.0391,10.1133,0.06,0.00,0.00,1
1.536,-1.24,-0.25,0.1523,-0.0814,-0.3047,9.3437,0.06,0.00,0.00,1
1.553,-1.24,-0.24,-0.1523,-0.0692,-0.2695,9.4219,0.06,0.00,0.00,1
1.576,-1.25,-0.23,0.3828,0.0312,-0.4961,9.7305,0.06,0.00,0.00,1
1.587,-1.25,-0.23,0.3828,0.0852,-0.4961,9.7305,0.06,0.00,0.00,1
1.606,-1.25,-0.23,0.3437,0.0436,-0.3437,9.5430,0.06,0.00,0.00,1
1.623,-1.26,-0.23,0.4219,0.1349,-0.4219,10.2305,0.06,0.00,0.00,1
1.638,-1.26,-0.23,-0.5742,0.1188,-0.1133,8.5000,0.06,0.00,0.00,1
1.655,-1.25,-0.23,-0.0391,-0.0350,-0.1914,9.2695,0.06,0.00,0.00,1
1.673,-1.26,-0.23,-0.8438,-0.1597,-0.3047,8.2734,0.06,0.00,0.00,1
1.692,-1.25,-0.25,0.4219,-0.1128,0.0391,10.2266,0.04,0.00,0.00,1
1.706,-1.26,-0.24,0.4219,-0.0307,-0.3437,9.7266,0.04,0.00,0.00,1
1.723,-1.26,-0.23,-0.3828,-0.0545,-0.2305,9.0781,0.04,0.00,0.00,1
1.742,-1.26,-0.22,0.1914,-0.0205,-0.1914,9.2656,0.04,0.00,0.00,1
1.757,-1.26,-0.21,0.3047,0.0514,-0.3437,10.0352,0.04,0.00,0.00,1
1.774,-1.26,-0.22,-0.0781,0.0385,0.1914,8.9258,0.04,0.00,0.00,1
1.793,-1.26,-0.23,0.3828,0.1457,-0.2305,10.3086,0.04,0.00,0.00,1
1.813,-1.27,-0.22,-0.6914,0.0480,-0.1523,8.2344,0.04,0.00,0.00,1
1.825,-1.27,-0.22,-0.0391,-0.0635,-0.3437,9.1211,0.04,0.00,0.00,1
1.844,-1.28,-0.20,-0.7656,-0.1147,-0.2305,8.4648,0.04,0.00,0.00,1
1.863,-1.27,-0.21,0.6523,-0.0228,-0.1523,10.1914,0.04,0.00,0.00,1
1.876,-1.28,-0.20,0.0781,0.0350,-0.0781,9.9219,0.04,0.00,0.00,1
1.894,-1.29,-0.19,-0.2695,-0.0273,-0.3828,8.8125,0.04,0.00,0.00,1
1.912,-1.30,-0.20,0.3047,0.0311,0.0391,9.8086,0.04,0.00,0.00,1
1.927,-1.30,-0.20,0.0781,0.0415,-0.5742,9.1992,0.04,0.00,0.00,1
1.944,-1.29,-0.22,0.2305,0.0856,0.1133,9.6523,0.04,0.00,0.00,1
1.966,-1.31,-0.21,0.7656,0.1075,-0.2695,10.3437,0.04,0.00,0.00,1
1.984,-1.31,-0.21,0.1914,0.2482,0.0391,9.6133,0.04,0.00,0.00,1
1.996,-1.31,-0.22,-0.0781,0.2141,-0.4219,9.0000,0.04,0.00,0.00,1
2.014,-1.31,-0.22,0.1133,0.1465,-0.1523,9.0039,0.04,0.00,0.00,1
2.032,-1.32,-0.24,-0.3828,0.0254,0.0000,9.1211,0.04,0.00,0.00,1
2.046,-1.33,-0.23,1.1875,0.0883,-0.1523,10.9141,0.04,0.00,0.00,1
2.064,-1.34,-0.23,0.9180,0.4034,-0.0781,10.3867,0.04,0.00,0.00,1
2.083,-1.35,-0.23,-1.3398,0.0497,-0.2695,6.8555,0.04,0.00,0.00,1
2.097,-1.35,-0.23,0.4609,0.1128,0.1523,9.9219,0.04,0.00,0.00,1
2.115,-1.36,-0.27,0.9570,0.3413,-0.3437,10.3867,0.04,0.00,0.00,1
2.135,-1.38,-0.27,-1.9141,0.3295,-0.3047,5.9375,0.04,0.00,0.00,1
2.148,-1.38,-0.27,-1.9141,-0.0151,-0.3047,5.9375,0.04,0.00,0.00,1
2.165,-1.39,-0.29,1.0352,0.1039,-0.3047,9.3828,0.04,0.00,0.00,1
2.184,-1.40,-0.33,2.1836,0.4599,0.3437,12.0234,0.04,0.00,0.00,1
2.202,-1.41,-0.35,0.1133,0.5894,-0.5352,6.9297,0.04,0.00,0.00,1
2.216,-1.42,-0.35,-0.1914,0.4919,0.0391,8.6172,0.04,0.00,0.00,1
2.233,-1.44,-0.32,0.4219,0.3923,-0.5742,8.6602,0.04,0.00,0.00,1
2.253,-1.47,-0.33,0.2305,0.3600,-0.6914,7.8555,0.04,0.00,0.00,1
2.267,-1.47,-0.35,2.6797,0.5360,0.3828,11.8008,0.04,0.00,0.00,1
2.284,-1.50,-0.45,1.3789,0.9790,-0.3828,8.9219,0.04,0.00,0.00,1
2.302,-1.52,-0.53,2.6055,1.3639,0.2305,10.0703,0.02,0.00,0.00,1
2.324,-1.55,-0.63,1.3398,1.1865,-0.6133,8.1953,0.02,0.00,0.00,1
2.338,-1.57,-0.62,1.9531,1.2695,-0.4219,10.0312,0.02,0.00,0.00,1
2.354,-1.59,-0.65,1.8789,1.4574,-1.0352,8.5039,0.02,0.00,0.00,1
2.374,-1.60,-0.70,4.5586,1.9886,0.4219,12.9492,0.02,0.00,0.00,1
2.386,-1.61,-0.84,2.4141,2.2118,-0.4961,9.0391,0.02,0.00,0.00,1
2.404,-1.62,-0.93,2.2969,2.2598,0.0391,10.2305,0.02,0.00,0.00,1
2.423,-1.66,-0.92,-0.7266,1.6033,-0.0781,5.0586,0.02,0.00,0.00,1
2.437,-1.66,-0.98,3.8672,1.6129,-0.2305,11.7969,0.02,0.00,0.00,1
2.454,-1.68,-1.03,4.1367,2.4411,-0.6914,11.3359,0.02,0.00,0.00,1
2.473,-1.70,-1.03,2.7969,2.6255,0.3437,11.3359,0.02,0.00,0.00,1
2.494,-1.73,-1.01,2.9492,1.7166,0.3047,10.4570,0.04,0.00,0.00,1
2.505,-1.74,-0.99,2.9492,1.9060,0.3047,10.4570,0.04,0.00,0.08,1
2.526,-1.77,-0.99,1.2656,2.2268,-0.4961,8.3555,0.04,0.00,0.08,1
2.543,-1.79,-0.99,1.1094,1.9417,-0.4609,8.6562,0.04,0.07,0.08,1
2.556,-1.80,-0.99,2.4531,1.8650,-1.1094,8.9219,0.04,0.07,0.08,1
2.574,-1.82,-1.02,1.3008,1.9396,0.1914,8.6211,0.04,0.07,13.89,1
2.592,-1.83,-1.01,2.4141,1.9682,-1.5313,8.6211,0.04,0.07,13.89,1
2.607,-1.84,-1.01,3.9844,2.1623,0.6133,11.7187,0.04,15.19,13.89,1
2.624,-1.84,-1.03,3.9844,2.6791,0.6133,11.7187,0.04,15.19,16.99,1
2.643,-1.84,-1.05,1.7227,2.5487,1.3398,7.6992,0.04,15.19,16.99,1
2.664,-1.85,-1.06,3.2578,2.7888,-1.1094,10.9922,0.04,17.83,16.99,1
2.675,-1.86,-1.05,3.2578,2.8608,-1.1094,10.9922,0.04,17.83,20.22,1
2.696,-1.86,-1.08,4.0234,2.6590,-1.2656,11.2969,0.33,17.83,20.22,1
2.715,-1.87,-1.13,1.8398,2.8712,0.5742,9.3437,0.33,20.93,20.22,1
2.727,-1.87,-1.11,1.6484,2.6277,-0.4609,5.7031,0.33,20.93,22.25,1
2.744,-1.89,-1.14,4.4805,2.5765,0.7266,11.9180,0.33,20.93,22.25,1
2.763,-1.90,-1.17,2.4141,2.7683,-0.8047,9.4648,0.33,23.34,25.42,1
2.777,-1.92,-1.22,1.6094,2.6495,0.3437,5.7031,0.33,23.34,25.42,1
2.794,-1.92,-1.28,4.0625,2.7313,-0.7656,11.8750,0.33,26.26,27.70,1
2.813,-1.95,-1.31,4.7500,3.2610,0.2305,11.7969,0.33,26.26,27.70,1
2.836,-1.98,-1.31,3.8320,2.7122,-0.6133,9.7695,0.33,27.94,29.69,1
2.845,-1.99,-1.32,3.8320,2.8842,-0.6133,9.7695,0.33,27.94,29.69,1
2.866,-2.00,-1.51,2.2969,3.3263,-1.1875,7.8906,0.33,30.36,32.03,1
2.885,-2.01,-1.59,2.1055,3.0190,-0.4961,7.6992,0.33,30.36,32.03,1
2.897,-2.01,-1.60,5.5937,3.0959,-1.3789,12.3359,0.31,31.81,34.56,1
2.914,-2.03,-1.58,2.4531,3.5531,0.9180,8.9258,0.31,31.81,34.56,1
2.934,-2.04,-1.58,2.5273,3.2525,-1.7617,7.5859,0.31,34.59,35.06,1
2.947,-2.05,-1.61,5.1719,3.3527,0.5742,12.3359,0.31,35.50,38.15,1
2.964,-2.07,-1.70,3.6758,3.6418,-0.8828,9.5430,0.31,35.50,38.15,1
2.983,-2.08,-1.75,1.6094,3.1961,0.6914,8.0078,0.31,38.35,38.86,1
3.006,-2.11,-1.69,5.7070,3.7552,1.1875,13.7148,0.31,39.61,41.69,1
3.015,-2.13,-1.67,5.7070,4.0550,1.1875,13.7148,0.31,41.47,42.43,1
3.033,-2.17,-1.61,0.8828,3.4559,-0.9570,6.3203,0.31,41.47,42.43,1
3.054,-2.21,-1.68,6.1289,3.4081,-1.3398,10.6094,0.31,43.51,44.56,1
3.072,-2.23,-1.74,3.4844,3.7735,-0.1914,9.9258,0.31,45.95,46.14,1
3.085,-2.28,-1.79,1.6094,3.5791,0.4219,6.6680,0.31,45.95,46.14,1
3.104,-2.35,-1.79,6.0508,3.3758,-1.2266,12.6055,1.67,46.30,48.60,1
3.117,-2.40,-1.72,2.5664,3.6891,0.1914,5.8594,1.67,49.31,49.68,1
3.134,-2.48,-1.77,2.4883,3.3644,-0.3437,7.8125,1.67,50.57,52.11,1
3.153,-2.56,-1.85,5.1719,3.6596,-0.0781,10.9961,1.67,51.65,52.99,1
3.173,-2.67,-1.97,5.0937,4.0712,-1.4180,10.9922,1.67,53.12,55.43,1
3.185,-2.72,-1.97,1.1875,3.4330,1.4180,6.6680,1.67,54.57,55.34,1
3.203,-2.84,-1.91,5.0195,3.6443,-1.8789,8.8477,1.67,55.52,57.44,1
3.224,-2.95,-1.91,1.5703,4.1562,-1.7227,6.1289,1.67,56.62,58.44,1
3.236,-3.02,-1.94,1.5703,3.7590,-1.7227,6.1289,1.67,58.02,59.96,1
3.256,-3.10,-2.06,6.2422,3.3866,-1.3398,12.3398,1.67,59.62,59.45,1
3.275,-3.20,-2.03,3.1406,3.9483,0.1914,9.2266,1.67,58.96,62.93,1
3.287,-3.25,-1.98,0.0781,3.5246,-0.6523,5.3633,1.67,61.38,62.25,1
3.304,-3.38,-1.89,6.8203,3.0865,-1.6484,12.6797,2.67,62.29,64.03,1
3.323,-3.49,-1.88,2.7969,3.4690,-1.4180,7.4297,2.67,64.60,64.04,1
3.343,-3.56,-2.04,1.8008,3.0579,-1.3398,6.1641,2.67,64.76,67.40,1
3.355,-3.56,-2.04,4.4805,3.2764,-0.2695,9.6133,2.67,66.97,70.30,1
3.373,-3.70,-2.08,8.6562,4.5421,-1.4922,14.9414,2.67,68.11,69.93,1
3.396,-3.79,-2.14,3.5625,4.0713,-1.8398,7.6953,2.67,70.02,73.27,1
3.406,-3.83,-2.12,3.5625,3.9932,-1.8398,7.6953,2.67,71.85,76.02,1
3.426,-3.90,-2.07,6.1680,4.6163,-2.6445,11.3398,2.67,72.90,74.42,1
3.444,-3.96,-2.02,0.5352,4.6057,0.1133,4.3281,2.67,75.31,77.92,1
3.457,-3.97,-2.01,4.4453,4.0177,-1.3789,10.0000,2.67,75.00,78.83,1
3.475,-4.01,-2.08,7.7773,4.4055,-0.5742,15.6250,2.67,76.41,79.18,1
3.493,-4.02,-2.09,5.7852,5.0558,-3.6406,10.8359,2.67,80.06,82.12,1
3.513,-4.08,-2.13,-0.3828,3.8976,2.4141,2.9102,2.07,82.58,83.57,1
3.525,-4.09,-2.17,4.8633,4.1113,-2.7969,10.3047,2.07,83.11,85.14,1
3.543,-4.12,-2.15,7.7773,5.0126,1.5703,12.5234,2.07,83.15,87.01,1
3.567,-4.14,-2.13,-0.9180,4.7290,2.2227,3.5234,2.07,86.26,88.43,1
3.576,-4.15,-2.18,-0.9180,3.8617,2.2227,3.5234,2.07,87.45,87.47,1
3.596,-4.21,-2.10,8.9648,4.2317,0.7266,15.0547,2.07,88.39,90.79,1
3.614,-4.23,-2.04,2.9492,5.0928,-3.9062,12.5625,2.07,91.68,94.07,1
3.633,-4.23,-2.10,0.3828,4.0907,2.4141,6.9336,2.07,88.68,92.46,1
3.644,-4.28,-1.99,4.0625,3.8155,-2.2969,3.8320,2.07,97.48,94.72,1
3.666,-4.29,-1.98,7.5469,4.6709,2.0703,12.4453,2.07,92.28,99.10,1
3.678,-4.28,-2.06,7.4297,5.2980,-5.0547,12.5664,2.07,94.61,99.55,1
3.696,-4.30,-2.23,0.6523,5.3604,0.8438,6.2852,2.72,99.59,99.18,1
3.712,-4.32,-2.20,2.5664,4.1789,-1.2266,3.0234,2.72,99.10,102.64,1
3.733,-4.35,-2.14,5.4023,4.3492,-0.5742,12.9844,2.72,102.46,102.63,1
3.746,-4.36,-2.07,8.0430,5.1667,1.5703,15.0156,2.72,108.61,102.22,1
3.764,-4.38,-2.11,3.9453,5.0756,-0.0781,5.9805,2.72,100.94,107.08,1
3.784,-4.36,-2.27,5.7070,4.7710,-3.2930,10.6875,2.72,102.82,109.78,1
3.806,-4.39,-2.33,4.0625,4.7262,-1.4570,7.3516,2.72,107.62,108.72,1
3.815,-4.41,-2.36,3.7539,4.5546,-0.3047,7.8555,2.72,105.90,108.64,1
3.835,-4.40,-2.49,3.0273,4.2694,-3.0273,9.0820,2.72,109.77,115.51,1
3.853,-4.43,-2.59,2.9492,3.8287,1.9531,9.7266,2.72,116.00,114.40,1
3.865,-4.43,-2.64,2.9102,3.6905,0.0000,6.5508,2.72,111.76,115.18,1
3.883,-4.42,-2.75,2.9883,3.4417,-0.3828,9.7695,2.72,114.90,117.95,1
3.904,-4.43,-2.81,4.2891,3.6010,0.7266,8.8867,3.28,117.01,118.25,1
3.916,-4.43,-2.81,4.7891,3.7835,0.9570,9.7656,3.28,114.38,124.58,1
3.933,-4.41,-2.87,1.9922,3.4497,-0.8047,8.7383,3.28,120.19,122.09,1
3.957,-4.42,-2.85,4.3672,3.8954,1.0352,9.4219,3.28,117.90,122.74,1
3.967,-4.42,-2.90,4.3672,3.9679,1.0352,9.4219,3.28,120.45,128.06,1
3.986,-4.41,-2.92,3.8320,3.3589,0.9570,9.9609,3.28,121.94,125.03,1
4.004,-4.41,-3.03,6.1289,3.6768,-0.2305,11.5703,3.28,121.27,126.66,1
4.023,-4.38,-3.04,2.2617,3.6569,-1.5703,7.3906,3.28,123.90,127.50,1
4.035,-4.37,-3.03,1.7617,3.4026,0.9570,6.2852,3.28,128.93,129.27,1
4.053,-4.37,-3.06,5.7070,3.7164,-0.6523,12.5625,3.28,124.24,130.87,1
4.073,-4.33,-3.11,4.0625,3.9170,-3.3320,10.0039,3.28,132.21,130.23,1
4.086,-4.33,-3.11,0.6914,3.2031,0.5352,4.5156,3.28,128.27,135.57,1
4.103,-4.31,-3.13,3.0273,2.8638,-1.5313,9.6914,3.93,132.12,136.04,1
4.126,-4.28,-3.15,3.6016,3.5111,1.0352,6.6641,3.93,137.29,135.43,1
4.137,-4.27,-3.20,3.6016,3.5250,1.0352,6.6641,3.93,133.71,139.41,1
4.157,-4.25,-3.19,4.9414,3.0419,-0.0391,10.3437,3.93,133.56,142.67,1
4.174,-4.22,-3.18,7.6602,3.7981,1.4570,14.3281,3.93,132.54,138.47,1
4.193,-4.19,-3.20,3.9844,4.3013,-3.8320,9.1562,3.93,139.12,144.76,1
4.205,-4.17,-3.20,0.1133,3.9429,0.3437,1.9570,3.93,140.83,141.44,1
4.224,-4.12,-3.20,5.5156,3.6866,-1.5313,13.4102,3.93,143.53,146.24,1
4.243,-4.02,-3.07,6.5117,4.5306,-0.0781,14.5156,3.93,141.02,144.30,1
4.256,-3.97,-3.04,3.3320,4.5805,0.1914,6.5117,3.93,143.51,149.23,1
4.273,-3.87,-3.10,2.2969,3.9258,-1.6484,7.4336,3.93,142.37,147.54,1
4.293,-3.79,-3.09,-0.4219,2.8621,-0.5352,1.2305,7.17,145.22,149.14,1
4.307,-3.73,-3.14,2.7578,2.8390,-0.8828,13.2500,7.17,147.89,149.48,1
4.324,-3.65,-3.23,9.1172,4.2234,-1.4922,13.0273,7.17,149.05,149.16,1
4.345,-3.53,-3.14,2.6797,4.4371,0.1133,11.3359,7.17,146.99,154.97,1
4.364,-3.41,-3.20,0.4922,3.3538,0.1133,-0.3047,7.17,148.10,152.11,1
4.375,-3.36,-3.30,0.6523,2.7333,-0.8047,11.1875,7.17,153.47,154.85,1
4.394,-3.26,-3.16,6.5508,2.6150,-2.6797,8.5781,7.17,150.85,158.20,1
4.413,-3.13,-3.15,3.6016,3.3041,1.3398,12.4062,7.17,154.75,156.79,1
4.426,-3.08,-3.22,6.6641,3.5948,-2.9883,10.1094,7.17,150.60,160.95,1
4.443,-2.97,-3.23,2.7969,3.7853,5.2852,9.0430,7.17,156.47,162.68,1
4.463,-2.94,-3.02,6.9336,4.4205,-2.2617,10.6523,7.17,158.88,161.13,1
4.477,-2.88,-3.02,1.4570,3.7646,3.2578,7.4687,7.17,157.58,164.72,1
4.494,-2.77,-3.23,4.0234,3.6782,-1.6484,6.2031,8.26,160.82,163.27,1
4.516,-2.68,-3.21,1.4180,2.6316,-2.4531,6.5508,8.26,163.88,164.12,1
4.534,-2.66,-3.02,4.0234,2.4959,-2.3750,8.1172,8.26,159.90,165.26,1
4.545,-2.63,-2.94,2.1836,2.6867,-0.4609,9.6875,8.26,164.26,168.52,1
4.564,-2.58,-3.06,3.2187,2.6269,-1.1484,9.7656,8.26,167.48,170.24,1
4.583,-2.52,-3.28,3.6758,2.9298,-0.3437,9.7656,8.26,165.95,169.78,1
4.596,-2.52,-3.29,5.6328,3.2009,-1.8008,10.4961,8.26,166.67,172.03,1
4.613,-2.50,-3.37,3.6016,3.5805,0.6523,9.8437,8.26,170.39,173.76,1
4.633,-2.49,-3.43,4.9023,3.8743,0.1914,13.5234,8.26,168.35,176.55,1
4.647,-2.48,-3.43,5.9375,4.3309,0.1914,8.3906,8.26,168.27,174.89,1
4.664,-2.47,-3.59,5.2852,4.7343,0.1914,12.3789,8.26,171.47,179.76,1
4.686,-2.43,-3.70,5.2500,4.7592,-0.3437,11.4141,8.26,174.34,177.18,1
4.698,-2.43,-3.77,5.2500,4.8346,-0.3437,11.4141,25.71,177.02,181.49,1
4.717,-2.38,-4.00,5.4414,4.5470,-0.4219,12.3008,25.71,174.46,182.38,1
4.733,-2.36,-4.14,4.8281,4.7516,0.6914,12.4492,25.71,173.28,182.62,1
4.753,-2.33,-4.25,6.3594,5.1165,-0.4609,13.0664,25.71,177.37,181.49,1
4.766,-2.32,-4.29,5.0195,5.2003,0.7266,13.5625,25.71,177.05,185.15,1
