t_s,lin_ax_raw_mps2,lin_ax_filt_mps2,lin_ay_raw_mps2,lin_ay_filt_mps2,lin_az_raw_mps2,lin_az_filt_mps2,roll_deg,pitch_deg,raw_ax_mps2,raw_ay_mps2,raw_az_mps2,bike_long_acc_raw_mps2,bike_long_acc_filt_mps2,speed_kmh,hall_f_hz,hall_r_hz,gps_fix
2.645,0.4687,-0.0162,0.2891,0.0203,0.8555,0.0438,-1.80,0.81,0.1523,-0.2695,9.8477,0.1523,-0.0818,0.00,0.00,0.00,1
2.658,0.2852,0.0630,0.0195,0.0384,0.5078,0.1700,-1.80,0.81,0.1914,-0.4609,9.2695,0.1914,-0.0269,0.00,0.00,0.00,1
2.675,0.3242,0.1346,-0.1719,-0.0093,-0.0742,0.1370,-1.79,0.82,-0.2305,-0.1133,9.3437,-0.2305,0.0013,0.00,0.00,0.00,1
2.695,0.3164,0.1127,-0.0547,0.0154,0.4648,0.1240,-1.80,0.81,0.1914,-0.3437,9.8086,0.1914,0.0156,0.00,0.00,0.00,1
2.714,-0.9414,0.0699,0.0195,0.0015,-1.2617,0.0826,-1.79,0.82,-1.0742,-0.2695,8.0781,-1.0742,-0.2146,0.00,0.00,0.00,1
2.726,-0.9414,-0.0855,0.0195,0.0042,-1.2617,-0.1239,-1.79,0.82,-0.2695,-0.0781,9.6914,-0.2695,-0.2823,0.00,0.00,0.00,1
2.744,0.0547,-0.1337,-0.0547,0.0425,-0.1484,-0.0951,-1.80,0.84,-0.0781,-0.3437,9.1953,-0.0781,-0.2356,0.00,0.00,0.00,1
2.768,-0.0977,-0.0929,0.1367,0.0388,-0.0352,-0.0959,-1.80,0.85,0.0391,-0.2305,9.3086,0.0391,-0.2035,0.00,0.00,0.00,1
2.777,0.1719,-0.0721,0.0586,0.0476,-0.0352,-0.0865,-1.80,0.84,0.0391,-0.2305,9.3086,0.0391,-0.1663,0.00,0.00,0.00,1
2.797,0.4375,0.0519,-0.0547,0.0339,0.6562,0.0372,-1.80,0.84,-0.3047,-0.1133,8.9609,-0.3047,-0.0697,0.00,0.00,0.00,1
2.815,-0.1719,0.0264,0.1758,0.0598,-0.3789,-0.0163,-1.80,0.83,-0.1523,-0.4219,9.2266,-0.1523,-0.1241,0.00,0.00,0.00,1
2.834,0.3711,0.0333,0.1055,0.0325,0.9219,0.0182,-1.82,0.87,0.2305,-0.1914,10.2656,0.2305,-0.0490,0.00,0.00,0.00,1
2.845,0.3711,0.0851,0.1055,0.0437,0.9219,0.1570,-1.82,0.87,-0.7266,-0.4219,8.1992,-0.7266,-0.0827,0.00,0.00,0.00,1
2.865,-0.5859,-0.0456,-0.1250,0.0102,-1.1445,-0.0834,-1.82,0.86,-0.2305,-0.2305,9.6914,-0.2305,-0.2256,0.00,0.00,0.00,1
2.884,-0.7773,-0.1441,-0.1641,-0.0000,-1.2227,-0.1476,-1.83,0.86,-0.9180,-0.4609,8.1211,-0.9180,-0.3794,0.00,0.00,0.00,1
2.896,-0.7773,-0.2414,-0.1641,-0.0252,-1.2227,-0.3127,-1.83,0.85,0.2695,-0.2305,10.1875,0.2695,-0.3671,0.00,0.00,0.00,1
2.914,0.3242,-0.0958,0.1445,-0.0010,0.5391,-0.0605,-1.83,0.83,0.1914,-0.1523,9.8828,0.1914,-0.1674,0.00,0.00,0.00,1
2.937,-0.5195,-0.0822,-0.0078,0.0252,-0.8398,-0.0679,-1.83,0.84,-0.1133,-0.1523,9.3047,-0.1133,-0.2412,0.00,0.00,0.00,1
2.947,0.0195,-0.1062,0.1445,0.0324,-0.0352,-0.1221,-1.83,0.83,-0.1133,-0.1523,9.3047,-0.1133,-0.2216,0.00,0.00,0.00,1
2.965,0.3633,-0.0431,-0.1641,0.0395,0.5000,-0.0546,-1.84,0.84,0.2305,-0.4609,9.8437,0.2305,-0.1148,0.00,0.00,0.00,1
2.985,0.2852,0.0782,0.2187,0.0548,0.1172,0.0497,-1.84,0.83,-0.1914,-0.0781,9.9258,-0.1914,-0.0512,0.00,0.00,0.00,1
3.006,0.3711,0.0856,-0.2305,0.0748,0.0430,0.1607,-1.85,0.86,0.2305,-0.5352,9.3828,0.2305,-0.0056,0.00,0.00,0.00,1
3.016,0.3711,0.1488,-0.2305,0.0072,0.0430,0.1346,-1.86,0.86,-0.2695,-0.1523,9.1602,-0.2695,0.0066,0.00,0.00,0.00,1
3.036,-0.1289,0.1012,0.1523,0.0245,-0.1875,0.0576,-1.87,0.87,-0.1133,-0.1914,9.5391,-0.1133,-0.0592,0.00,0.00,0.00,1
3.054,-0.6641,0.0117,-0.1250,0.0364,-1.3359,-0.0399,-1.87,0.86,-0.8047,-0.4219,8.0078,-0.8047,-0.2307,0.00,0.00,0.00,1
3.066,-0.6641,-0.0921,-0.1250,0.0116,-1.3359,-0.2390,-1.87,0.85,0.0781,-0.1914,9.9609,0.0781,-0.2482,0.00,0.00,0.00,1
3.084,0.4453,-0.0186,0.0273,0.0241,0.8828,-0.0378,-1.88,0.85,0.3047,-0.2695,10.2266,0.3047,-0.0868,0.00,0.00,0.00,1
3.104,-0.9336,0.0027,-0.1641,0.0097,-1.5273,0.0305,-1.89,0.85,-1.0742,-0.4609,7.8125,-1.0742,-0.2809,0.00,0.00,0.00,1
3.117,-0.0586,-0.1345,0.2187,0.0019,0.1562,-0.1796,-1.89,0.84,-0.1914,-0.0781,9.5000,-0.1914,-0.2611,0.00,0.00,0.00,1
3.134,-0.4805,-0.1467,-0.3164,0.0206,-0.8320,-0.1634,-1.89,0.83,-0.6133,-0.6133,8.5039,-0.6133,-0.3347,0.00,0.00,0.00,1
3.155,0.6680,-0.0064,0.2578,0.0328,1.1211,0.0409,-1.89,0.82,-0.0781,-0.3828,9.3867,-0.0781,-0.0872,0.00,0.00,0.00,1
3.168,0.0547,0.0482,-0.0781,0.0405,0.0508,0.1212,-1.90,0.81,-0.0781,-0.3828,9.3867,-0.0781,-0.0858,0.00,0.00,0.00,1
3.188,-0.7852,-0.0786,0.0742,0.0234,-0.7930,-0.0324,-1.91,0.82,0.2305,-0.1914,9.6484,0.2305,-0.2295,0.00,0.00,0.00,1
3.206,0.3633,-0.0248,0.1133,0.0465,0.3164,-0.0026,-1.92,0.83,-0.1523,-0.5742,9.3086,-0.1523,-0.1297,0.00,0.00,0.00,1
3.224,0.3633,0.0295,0.3437,0.0098,0.2773,0.0330,-1.92,0.82,0.2305,0.0391,9.6133,0.2305,-0.0527,0.00,0.00,0.00,1
3.236,0.3633,0.0808,0.3437,0.0611,0.2773,0.0706,-1.93,0.83,-0.5742,-0.2695,9.3437,-0.5742,-0.0736,0.00,0.00,0.00,1
3.254,-0.0586,-0.0205,-0.1094,0.0599,-0.4883,0.0257,-1.95,0.83,-0.1914,-0.4219,8.8477,-0.1914,-0.1595,0.00,0.00,0.00,1
3.275,0.5547,0.0178,0.1602,0.0335,0.8555,-0.0125,-1.95,0.83,0.4219,-0.1523,10.1875,0.4219,-0.0328,0.00,0.00,0.00,1
3.287,0.1328,0.1028,-0.3008,0.0246,-0.0664,0.1058,-1.96,0.84,0.0000,-0.6133,9.2656,0.0000,-0.0256,0.00,0.00,0.00,1
3.305,0.0195,0.1023,0.2344,-0.0248,-0.1133,0.0532,-1.97,0.84,-0.1133,-0.0781,9.2305,-0.1133,-0.0434,0.00,0.00,0.00,1
3.328,-0.3633,0.0153,0.0898,0.0413,0.1953,0.0439,-1.98,0.84,0.6914,-0.3047,9.9219,0.6914,-0.0808,0.00,0.00,0.00,1
3.338,0.8242,0.0521,0.0156,0.0428,0.5781,0.0977,-1.99,0.85,0.6914,-0.3047,9.9219,0.6914,0.0378,0.00,0.00,0.00,1
3.358,0.1719,0.2151,0.0156,0.0336,0.1172,0.1907,-1.99,0.84,-0.1914,-0.3437,9.5391,-0.1914,0.0572,0.00,0.00,0.00,1
3.375,-0.0508,0.1536,-0.0234,0.0198,0.1953,0.1872,-2.01,0.86,-0.6133,-0.4961,8.1602,-0.6133,-0.0471,0.00,0.00,0.00,1
3.394,0.1406,0.0133,0.2070,-0.0075,0.5000,-0.0664,-2.01,0.86,0.0000,-0.1133,9.8477,0.0000,-0.1044,0.00,0.00,0.00,1
3.406,0.1406,0.0329,0.2070,0.0255,0.5000,0.0206,-2.01,0.85,0.8438,-0.4219,10.6133,0.8438,-0.0208,0.00,0.00,0.00,1
3.425,-0.6250,0.1802,-0.1328,-0.0027,-1.1445,0.2083,-2.02,0.88,-0.7656,-0.4609,8.1992,-0.7656,-0.0823,0.00,0.00,0.00,1
3.445,-0.2031,-0.0144,0.1758,-0.0149,0.3086,-0.0591,-2.03,0.89,-0.3437,-0.1523,9.6484,-0.3437,-0.1827,0.00,0.00,0.00,1
3.457,-0.8555,-0.1084,-0.3242,-0.0127,-1.6445,-0.1340,-2.03,0.90,-0.9961,-0.6523,7.6992,-0.9961,-0.3627,0.00,0.00,0.00,1
3.475,0.5234,-0.2528,0.1758,-0.0789,1.1523,-0.4252,-2.04,0.90,0.3828,-0.1523,10.4922,0.3828,-0.2735,0.00,0.00,0.00,1
3.498,0.6445,0.0305,-0.0937,-0.0335,0.8477,0.0658,-2.05,0.91,-1.3398,-0.3047,7.7773,-1.3398,-0.1645,0.00,0.00,0.00,1
3.508,-1.1914,-0.0221,0.0234,-0.0334,-1.5664,-0.0072,-2.06,0.92,-1.3398,-0.3047,7.7773,-1.3398,-0.3450,0.00,0.00,0.00,1
3.528,0.1484,-0.2149,0.0664,-0.0074,-0.0742,-0.3096,-2.07,0.93,-0.8047,-0.6523,8.5781,-0.8047,-0.3686,0.00,0.00,0.00,1
3.545,-0.6562,-0.2900,-0.3164,-0.0712,-0.7617,-0.3950,-2.07,0.92,1.0352,0.0391,10.5312,1.0352,-0.3451,0.00,0.00,0.00,1
3.559,1.1836,-0.0884,0.3750,-0.0193,1.1992,-0.1749,-2.07,0.94,-0.3828,-0.6523,9.6484,-0.3828,-0.1530,0.00,0.00,0.00,1
3.576,-0.2344,-0.0415,-0.3164,-0.0605,0.3164,0.0194,-2.08,0.94,-0.9180,-0.4219,7.5508,-0.9180,-0.2610,0.00,0.00,0.00,1
3.596,0.4258,-0.1618,0.3750,-0.0455,1.1211,-0.2437,-2.08,0.95,0.2695,0.0391,10.4531,0.2695,-0.2222,0.00,0.00,0.00,1
3.616,-0.5352,-0.0720,-0.5078,0.0031,-1.4063,-0.0588,-2.08,0.97,-0.6914,-0.8438,7.9336,-0.6914,-0.2954,0.00,0.00,0.00,1
3.627,-0.5352,-0.1432,-0.5078,-0.0753,-1.4063,-0.2658,-2.08,0.96,0.8828,0.1523,10.7656,0.8828,-0.2303,0.00,0.00,0.00,1
3.644,-0.2266,0.0684,-0.2383,0.0016,0.1641,0.0485,-2.08,0.97,-0.3828,-0.5742,9.5000,-0.3828,-0.1309,0.00,0.00,0.00,1
3.668,-0.9180,-0.1384,-0.1602,-0.0682,-1.8672,-0.2241,-2.09,0.99,0.4609,-0.1133,10.4531,0.4609,-0.2901,0.00,0.00,0.00,1
3.678,0.6172,-0.1353,0.2227,-0.0517,1.1211,-0.2374,-2.09,0.99,0.4609,-0.1133,10.4531,0.4609,-0.1747,0.00,0.00,0.00,1
3.695,-0.8398,-0.0384,-0.2773,-0.0139,-1.3281,-0.0481,-2.09,0.98,-0.9961,-0.6133,8.0078,-0.9961,-0.3169,0.00,0.00,0.00,1
3.716,1.1914,0.1379,0.6055,0.0917,1.5820,0.1596,-2.09,0.97,0.2305,-0.7656,9.3867,0.2305,0.0797,0.00,0.00,0.00,1
3.736,-1.0313,0.1554,0.1836,0.0223,-1.0625,0.1212,-2.09,0.98,-1.1875,-0.1523,8.2773,-1.1875,-0.1827,0.00,0.00,0.00,1
3.748,-1.0313,-0.1072,0.1836,0.0580,-1.0625,-0.1408,-2.09,0.97,-0.3437,-0.3437,9.1602,-0.3437,-0.3376,0.00,0.00,0.00,1
3.766,0.4258,-0.1339,-0.5078,0.0065,-0.2969,-0.2140,-2.09,0.96,0.2695,-0.8438,9.0430,0.2695,-0.2040,0.00,0.00,0.00,1
3.784,0.3008,0.0469,0.1445,-0.1166,1.3906,-0.1073,-2.08,0.93,0.1523,-0.1914,10.7266,0.1523,-0.0685,0.00,0.00,0.00,1
3.797,0.3008,0.0859,0.1445,-0.0765,1.3906,0.1228,-2.08,0.94,0.0391,-0.5352,8.3516,0.0391,-0.0436,0.00,0.00,0.00,1
3.815,0.8398,0.1792,0.4883,-0.0436,1.8516,0.1083,-2.09,0.93,0.6914,0.1523,11.1875,0.6914,0.1289,0.00,0.00,0.00,1
3.834,-0.6172,0.2500,-0.4687,0.0307,-1.9414,0.2993,-2.08,0.92,-0.7656,-0.8047,7.3906,-0.7656,-0.0340,0.00,0.00,0.00,1
3.848,-0.2734,0.0856,0.6055,0.0061,0.0859,-0.0344,-2.08,0.91,-0.4219,0.2695,9.4258,-0.4219,-0.1198,0.00,0.00,0.00,1
3.866,0.2617,0.0266,-0.3555,0.0992,-0.1406,-0.0184,-2.08,0.93,0.1133,-0.6914,9.1992,0.1133,-0.0871,0.00,0.00,0.00,1
3.886,1.4219,0.3635,0.5664,0.1482,2.1172,0.4396,-2.08,0.95,-0.5742,-0.4961,8.0117,-0.5742,0.2269,0.00,0.00,0.00,1
3.906,0.2617,0.2553,0.1836,0.1122,0.0117,0.1416,-2.08,0.94,0.1133,-0.1523,9.3477,0.1133,0.1059,0.00,0.00,0.00,1
3.916,0.2617,0.2563,0.1836,0.1232,0.0117,0.1216,-2.07,0.95,-0.4609,-0.5742,8.6172,-0.4609,0.0611,0.00,0.00,0.00,1
3.936,-0.3047,0.1325,-0.2383,0.0470,-0.7187,-0.0712,-2.07,0.95,1.6484,-0.2695,10.5703,1.6484,0.0818,0.00,0.00,0.00,1
3.954,0.5391,0.4804,-0.0078,0.0302,-0.2969,0.1403,-2.05,0.95,0.3828,-0.3437,9.0430,0.3828,0.3358,0.00,0.00,0.00,1
3.967,0.5391,0.4894,-0.0078,0.0243,-0.2969,0.0731,-2.05,0.95,0.1914,-0.3047,9.4219,0.1914,0.3277,0.00,0.00,0.00,1
3.985,-0.2266,0.4061,-0.1680,0.0069,-1.3359,-0.0598,-2.04,0.97,-0.3828,-0.4961,8.0078,-0.3828,0.1542,0.00,0.00,0.00,1
4.005,1.2227,0.3426,-0.1328,-0.0399,0.3086,-0.2902,-2.03,0.98,1.0742,-0.4609,9.6523,1.0742,0.3243,0.00,0.00,0.00,1
4.018,1.3750,0.5496,-0.2461,-0.0695,0.6172,-0.1330,-2.03,0.96,1.2266,-0.5742,9.9609,1.2266,0.5240,0.00,0.00,0.00,1
4.036,0.8008,0.7377,0.0977,-0.0921,-0.7266,-0.0277,-2.03,0.96,0.6523,-0.2305,8.6172,0.6523,0.5962,0.00,0.00,0.00,1
4.056,0.4922,0.6909,-0.2070,-0.0948,-0.6484,-0.2487,-2.01,0.95,1.6094,-0.6133,9.6523,1.6094,0.6114,0.00,0.00,0.00,1
4.069,1.7578,0.7617,-0.2930,-0.1189,0.3086,-0.2335,-2.01,0.94,1.6094,-0.6133,9.6523,1.6094,0.7647,0.00,0.00,0.00,1
4.086,1.9727,1.1343,0.0508,-0.1255,1.1523,0.0809,-1.99,0.92,0.6133,-0.4219,9.4258,0.6133,1.0199,0.00,0.00,0.00,1
4.106,0.7461,1.1006,-0.1016,-0.1092,0.0781,0.1470,-1.97,0.91,0.2695,-0.2695,8.1602,0.2695,0.8771,0.00,0.00,0.00,1
4.124,1.7734,0.9919,0.2070,-0.0509,0.8477,-0.0718,-1.96,0.87,1.6484,-0.1133,10.1875,1.6484,0.9751,0.00,0.00,0.00,1
4.137,1.7734,1.1120,0.2070,-0.0113,0.8477,0.0694,-1.95,0.84,0.5742,-0.2695,8.2734,0.5742,0.9926,0.00,0.00,0.00,1
4.154,1.3359,1.0806,0.4648,0.0504,1.4961,-0.0039,-1.94,0.79,1.2266,0.1523,10.8359,1.2266,0.9943,0.00,0.00,0.00,1
4.176,1.8164,1.1914,-0.3398,0.1035,0.1953,0.3175,-1.92,0.75,1.7227,-0.6523,9.5430,1.7227,1.1700,0.00,0.00,0.00,1
4.188,0.8984,1.2563,0.1992,0.0485,0.6914,0.3301,-1.91,0.74,0.8047,-0.1133,10.0352,0.8047,1.0891,0.00,0.00,0.00,1
4.206,0.8047,1.1473,-0.1250,0.0653,-1.4141,0.2641,-1.89,0.71,0.7266,-0.4219,7.9336,0.7266,0.9912,0.00,0.00,0.00,1
4.228,1.7617,1.2839,-0.3164,-0.0639,1.3438,0.3857,-1.88,0.69,0.4961,-0.0391,9.2305,0.4961,1.1687,0.00,0.00,0.00,1
4.239,0.5742,1.2623,0.2578,-0.0567,-0.1133,0.4163,-1.87,0.67,0.4961,-0.0391,9.2305,0.4961,1.0654,0.00,0.00,0.00,1
4.258,1.9102,1.2329,-0.1641,-0.0143,0.7305,0.3653,-1.87,0.69,1.4922,0.3047,10.4922,1.4922,1.2246,0.00,0.00,0.00,1
4.277,1.5547,1.3463,0.6016,0.1127,1.1445,0.5605,-1.85,0.72,0.4609,-0.5352,7.9727,0.4609,1.2180,0.00,0.00,0.00,1
4.295,1.1367,1.1755,0.3281,0.0865,0.4180,0.1869,-1.84,0.70,1.0742,0.0391,9.7695,1.0742,1.0956,0.00,0.00,0.00,1
4.307,1.1367,1.1696,0.3281,0.1236,0.4180,0.2224,-1.84,0.71,-0.2305,-0.3437,7.7773,-0.2305,0.9880,0.00,0.00,0.00,1
4.325,1.8867,1.0359,-0.0156,0.1000,1.2578,0.0635,-1.84,0.70,1.8398,-0.3047,10.6133,1.8398,0.9604,0.00,0.00,0.00,1
4.344,2.2695,1.3078,0.1367,0.0794,2.2187,0.4791,-1.83,0.69,2.2227,-0.1523,11.5742,2.2227,1.2945,0.00,0.00,0.00,1
4.358,0.6211,1.3888,-0.1328,0.0705,-1.0000,0.6066,-1.83,0.71,0.5742,-0.4219,8.3516,0.5742,1.1351,0.00,0.00,0.00,1
4.375,1.0742,1.2073,0.3281,0.0497,-0.3945,0.1994,-1.81,0.69,1.0352,0.0391,8.9648,1.0352,1.0781,0.00,0.00,0.00,1
4.398,-0.0742,0.9855,-0.0547,0.0858,-0.9688,-0.0913,-1.81,0.69,2.4883,-0.2305,9.9648,2.4883,0.9459,0.00,0.00,0.00,1
4.409,2.5195,1.0303,0.0586,0.0733,0.6016,-0.1004,-1.81,0.67,2.4883,-0.2305,9.9648,2.4883,1.1828,0.00,0.00,10.46,1
4.428,2.2461,1.4960,0.0195,0.0623,2.4766,0.4269,-1.80,0.65,1.4180,-0.3437,8.6953,1.4180,1.4881,0.00,0.00,10.46,1
4.446,1.4414,1.5306,-0.0547,0.0337,-0.6641,0.3131,-1.80,0.66,1.1484,0.0391,9.2695,1.1484,1.4467,0.00,0.00,10.46,1
4.465,0.5508,1.3709,0.0195,0.0875,-1.6602,0.0172,-1.81,0.66,0.5352,-0.2695,7.6992,0.5352,1.2093,0.00,11.70,10.46,1
4.477,0.5508,1.2449,0.0195,0.0770,-1.6602,-0.2404,-1.80,0.63,3.2578,-0.3047,11.8008,3.2578,1.3235,0.00,11.70,13.26,1
4.496,1.4102,1.6282,0.0977,0.0565,-0.0586,0.2364,-1.81,0.60,1.4180,-0.1914,9.3086,1.4180,1.5758,0.00,11.70,13.26,1
4.514,1.7148,1.5907,0.1367,0.0713,1.1680,0.2509,-1.83,0.61,1.7227,-0.1523,10.5312,1.7227,1.5985,0.00,11.70,13.26,1
4.528,1.7148,1.6098,0.1367,0.0814,1.1680,0.3917,-1.83,0.60,-0.5352,-0.2305,6.6641,-0.5352,1.4369,0.00,13.68,13.26,1
4.545,1.0508,1.1296,0.5273,0.1172,-0.2812,-0.2462,-1.85,0.60,1.0742,0.2305,9.0820,1.0742,1.1208,0.00,13.68,15.07,1
4.568,1.3398,1.1471,0.0664,0.1862,0.3711,-0.1579,-1.87,0.55,0.5352,-0.3047,6.6250,0.5352,1.1238,0.00,13.68,15.07,1
4.579,0.4961,1.1092,0.0000,0.1625,-2.7305,-0.3248,-1.88,0.54,0.5352,-0.3047,6.6250,0.5352,1.0334,0.00,16.28,15.07,1
4.598,2.2578,1.1708,0.3750,0.1647,2.6289,-0.3217,-1.91,0.54,-0.2305,-0.6133,6.8516,-0.2305,1.1610,0.00,16.28,15.07,1
4.616,-0.2773,0.9180,-0.3086,0.0731,-2.5039,-0.6209,-1.94,0.50,1.8008,0.3828,10.1523,1.8008,0.9289,0.00,16.28,17.65,1
4.634,0.9961,1.0228,-0.5312,0.1279,-1.0469,-0.4750,-1.97,0.44,1.0742,-0.8438,8.3164,1.0742,1.0653,0.00,16.28,17.65,1
4.647,0.9961,1.0169,-0.5312,-0.0179,-1.0469,-0.6016,-1.99,0.42,0.3828,0.1914,8.2344,0.3828,1.0120,0.00,17.95,17.65,1
4.666,0.3047,0.8580,0.5039,0.0656,-1.1250,-0.7451,-2.03,0.40,3.2930,0.3437,11.1523,3.2930,1.0664,0.00,17.95,19.30,1
4.684,-0.4219,1.2022,-0.3984,0.1770,-2.5781,-0.3976,-2.10,0.44,-0.3437,-0.7266,6.7852,-0.3437,1.0206,0.00,17.95,19.30,1
4.698,-0.4219,0.9527,-0.3984,0.0886,-2.5781,-0.7325,-2.12,0.39,2.1445,0.8438,9.5000,2.1445,1.0101,0.00,20.13,21.61,1
4.715,0.6953,1.0769,-1.0742,0.1898,-1.3828,-0.7125,-2.17,0.36,0.8047,-1.4180,7.9687,0.8047,1.1003,0.00,20.13,21.61,1
4.734,0.3359,0.9399,0.0469,-0.0790,-1.6523,-0.9242,-2.22,0.28,0.4609,-0.3047,7.6953,0.4609,0.9404,0.00,21.43,21.61,1
4.749,2.8945,1.0110,0.0078,-0.0542,2.3320,-0.7666,-2.24,0.26,3.0273,-0.3437,11.6797,3.0273,1.4023,0.00,21.43,23.15,1
4.766,0.2734,1.3355,-0.9805,-0.1157,-2.4570,-0.2709,-2.29,0.19,0.4219,-1.3398,6.8945,0.4219,1.2865,0.00,21.43,23.15,1
4.786,2.4180,1.4480,0.3281,-0.1209,0.3398,-0.3972,-2.33,0.13,2.7969,-1.9922,10.1523,2.7969,1.7413,0.00,23.49,24.86,1
4.806,0.9766,1.7055,0.8711,-0.3221,-1.5273,-0.1999,-2.37,0.09,1.1484,0.4961,7.8125,1.1484,1.7363,0.00,23.49,24.86,1
4.817,0.9609,1.5418,0.8711,-0.0580,-1.5273,-0.4937,-2.37,0.04,2.7578,-1.1484,11.0312,2.7578,1.7350,0.00,23.49,24.86,1
4.836,2.5703,1.7332,-0.7656,-0.1567,1.6875,-0.0753,-2.41,0.09,1.8398,-0.7656,9.1992,1.8398,1.9516,0.00,24.53,26.39,1
4.854,1.6367,1.7554,0.0391,-0.2220,-1.5273,-0.1054,-2.44,0.05,1.8398,-0.3437,7.8164,1.8398,1.9135,0.00,27.04,27.96,1
4.868,1.6367,1.7372,0.0391,-0.1819,-1.5273,-0.3238,-2.44,0.03,3.7148,-1.2266,10.6133,3.7148,2.0522,0.00,27.04,27.96,1
4.885,2.7930,2.1740,0.5820,-0.2413,1.4961,0.0765,-2.45,-0.06,3.0273,0.1914,10.8359,3.0273,2.4669,0.00,27.90,29.85,1
4.908,2.2305,2.2986,-1.1016,-0.2192,1.4219,0.5490,-2.46,-0.11,2.9492,-0.3828,9.5039,2.9492,2.5419,0.00,27.90,29.85,1
4.919,2.6914,2.3250,0.0078,-0.2660,0.1641,0.5825,-2.44,-0.15,2.9492,-0.3828,9.5039,2.9492,2.6045,0.00,30.17,31.43,1
4.936,0.6094,2.2624,0.4687,-0.1515,-0.2891,0.4276,-2.45,-0.18,0.8828,0.0781,9.0430,0.8828,2.2449,0.00,30.17,31.43,1
4.958,4.7305,2.7815,-1.3320,-0.4180,1.2070,0.5698,-2.47,-0.19,2.6797,0.3047,11.7617,2.6797,3.1500,0.00,31.45,32.64,1
4.976,2.3828,2.8147,0.6953,-0.2286,2.4336,1.0220,-2.46,-0.18,2.7969,-1.2266,9.3867,2.7969,3.0260,0.00,31.45,32.64,1
4.987,2.5000,2.7371,-0.8359,-0.2593,0.0508,0.9684,-2.47,-0.18,2.4141,0.5352,9.5781,2.4141,2.9446,0.00,33.57,34.60,1
5.006,2.1094,2.5834,0.9258,-0.0330,0.2422,0.7505,-2.47,-0.21,1.8789,-0.7266,7.5469,1.8789,2.7513,0.00,33.57,34.60,1
5.024,3.7266,2.4374,-0.3359,-0.0639,1.6602,0.2771,-2.45,-0.26,4.0625,-0.7266,10.9961,4.0625,2.9372,0.00,34.80,35.28,1
5.038,3.7266,2.6354,-0.3359,-0.1057,1.6602,0.4895,-2.45,-0.25,2.2969,0.3828,8.0078,2.2969,2.9688,0.00,36.59,38.03,1
5.055,2.8281,2.5729,-1.2188,-0.0290,2.1953,0.3230,-2.46,-0.22,3.1797,-1.6094,11.5352,3.1797,2.9351,0.00,36.59,38.03,1
5.075,0.0547,2.4234,0.2773,-0.2467,-2.7852,0.4555,-2.45,-0.24,0.4219,-0.1133,6.5508,0.4219,2.3941,0.00,37.54,39.11,1
5.089,1.5781,2.1814,0.3125,-0.1634,-1.9063,0.0281,-2.45,-0.24,1.9531,-0.0781,7.4336,1.9531,2.3264,0.00,39.55,40.17,1
5.106,1.9766,2.0422,-0.9414,-0.1287,0.7305,-0.3096,-2.45,-0.28,2.3750,-1.3398,10.0703,2.3750,2.3139,0.00,39.55,41.87,1
5.127,1.4258,1.9352,1.0898,-0.0938,-0.9922,-0.2196,-2.44,-0.32,3.4844,-0.6914,12.1055,3.4844,2.3145,0.00,40.00,41.87,1
5.146,3.0547,2.1512,-0.2930,-0.0641,2.7617,0.3921,-2.44,-0.32,0.9961,-0.5352,8.2773,0.9961,2.4472,0.00,41.28,43.27,1
5.158,0.5508,1.9666,-0.1445,-0.0920,-1.0703,0.3279,-2.43,-0.34,4.2148,-0.5742,9.3867,4.2148,2.3836,0.00,41.28,42.54,1
5.176,3.7617,2.2757,-0.1836,-0.1155,0.0430,0.1777,-2.43,-0.35,1.5313,-0.1133,8.6172,1.5313,2.6882,0.00,43.09,42.54,1
5.195,4.6875,2.3052,-1.1797,-0.1246,1.3438,0.0792,-2.42,-0.44,5.1719,-1.5703,10.6875,5.1719,3.0995,0.00,45.01,45.99,1
5.208,4.6875,2.6711,-1.1797,-0.2866,1.3438,0.2734,-2.43,-0.45,3.3711,0.6914,10.9922,3.3711,3.2738,0.00,44.82,46.13,1
5.226,2.2891,2.7968,-1.1016,-0.1243,2.2539,0.7724,-2.43,-0.41,2.7969,-1.4922,11.6055,2.7969,3.1799,0.00,44.82,48.50,1
5.245,-0.5078,2.4291,0.6953,-0.2577,-3.2227,0.7544,-2.43,-0.33,0.0000,0.3047,6.1250,0.0000,2.4523,0.00,46.36,47.54,1
5.259,1.5898,2.1458,-0.3359,-0.1939,-1.5000,0.2814,-2.43,-0.33,2.1055,-0.7266,7.8555,2.1055,2.3990,0.00,47.60,50.26,1
5.276,0.4414,1.8644,-0.4141,-0.2485,-0.3477,-0.2338,-2.44,-0.30,0.9570,-0.8047,9.0000,0.9570,2.0448,0.00,49.92,50.46,1
5.297,0.9766,1.4615,1.2031,-0.0566,-3.4219,-0.7448,-2.44,-0.38,4.3672,0.0000,14.9805,4.3672,2.0637,0.00,49.25,50.46,1
5.310,3.7969,1.6126,0.3984,0.0725,5.6172,-0.4329,-2.45,-0.43,4.3672,0.0000,14.9805,4.3672,2.4175,0.00,50.37,52.49,1
5.329,0.8008,1.8971,-0.5898,0.0318,-1.0078,0.6121,-2.48,-0.40,2.8711,0.8047,9.0039,2.8711,2.3541,0.00,50.37,52.59,1
5.347,2.2852,1.9147,1.2109,0.2541,-0.3477,0.2988,-2.52,-0.41,0.6523,-0.2695,6.6289,0.6523,2.3232,0.00,52.68,52.93,1
