t_s,roll_deg,pitch_deg,raw_ax_mps2,raw_ax_filt_mps2,raw_ay_mps2,raw_az_mps2,speed_kmh,hall_f_hz,hall_r_hz,gps_fix
0.908,-2.80,0.07,-0.9961,-0.0053,-0.5352,7.9297,0.00,0.00,0.00,1
0.925,-2.79,0.06,0.0781,-0.2003,-0.3047,9.8437,0.00,0.00,0.00,1
0.944,-2.79,0.04,0.2305,-0.0717,-0.5742,9.8047,0.00,0.00,0.00,1
0.964,-2.78,0.06,-0.0391,-0.0456,-0.3437,9.3867,0.00,0.00,0.00,1
0.976,-2.78,0.06,0.1523,-0.0152,-0.4961,9.3477,0.02,0.00,0.00,1
0.995,-2.78,0.08,0.4609,0.1102,-0.3047,10.3828,0.02,0.00,0.00,1
1.017,-2.77,0.08,-0.0391,-0.0449,-0.3828,9.6484,0.02,0.00,0.00,1
1.027,-2.77,0.08,-0.0391,-0.0440,-0.3828,9.6484,0.02,0.00,0.00,1
1.046,-2.77,0.08,-0.2695,-0.1538,-0.4961,8.7383,0.02,0.00,0.00,1
1.065,-2.76,0.09,0.1914,-0.1497,-0.3828,9.8437,0.02,0.00,0.00,1
1.078,-2.76,0.08,0.6914,-0.0342,-0.4219,9.9648,0.02,0.00,0.00,1
1.096,-2.76,0.08,-0.4219,0.0825,-0.3047,8.8125,0.02,0.00,0.00,1
1.115,-2.76,0.06,0.0781,0.0212,-0.6523,9.1953,0.02,0.00,0.00,1
1.134,-2.75,0.05,-0.6914,-0.1297,-0.2305,9.5039,0.02,0.00,0.00,1
1.147,-2.75,0.05,-0.5352,-0.2194,-0.5352,7.9727,0.02,0.00,0.00,1
1.163,-2.75,0.05,0.1133,-0.1836,-0.4219,10.1875,0.02,0.00,0.00,1
1.183,-2.75,0.04,0.5742,0.0026,-0.3047,9.6484,0.02,0.00,0.00,1
1.197,-2.75,0.02,0.0781,0.0193,-0.3437,9.3867,0.02,0.00,0.00,1
1.214,-2.76,0.01,0.0781,0.0360,-0.4219,10.0703,0.02,0.00,0.00,1
1.236,-2.76,0.01,-0.8047,-0.0508,-0.3828,8.3906,0.02,0.00,0.00,1
1.256,-2.76,0.01,-0.1133,-0.1548,-0.4609,9.2656,0.02,0.00,0.00,1
1.265,-2.76,0.01,0.2305,-0.1209,-0.4961,9.3828,0.02,0.00,0.00,1
1.284,-2.77,-0.01,0.5352,0.0031,-0.2305,10.1523,0.02,0.00,0.00,1
1.304,-2.77,-0.01,0.5352,0.1845,-0.5352,9.7656,0.02,0.00,0.00,1
1.316,-2.78,-0.02,0.1523,0.2077,-0.5742,10.0000,0.02,0.00,0.00,1
1.334,-2.79,-0.01,-0.9961,-0.0653,-0.4961,7.5898,0.02,0.00,0.00,1
1.358,-2.79,-0.02,-0.3828,-0.2008,-0.7266,8.3945,0.02,0.00,0.00,1
1.367,-2.79,-0.02,-0.3828,-0.2287,-0.7266,8.3945,0.00,0.00,0.00,1
1.384,-2.79,-0.03,0.6133,-0.0520,-0.2695,10.4531,0.00,0.00,0.00,1
1.406,-2.80,-0.01,0.4961,0.1883,-0.5352,10.3477,0.00,0.00,0.00,1
1.418,-2.80,-0.00,0.4961,0.2356,-0.5352,10.3477,0.00,0.00,0.00,1
1.437,-2.81,-0.00,0.0391,0.1558,-0.2695,9.8867,0.00,0.00,0.00,1
1.456,-2.81,-0.01,-0.9961,0.0399,-0.7656,7.7383,0.00,0.00,0.00,1
1.474,-2.81,-0.04,-0.0391,-0.1015,-0.3437,9.8477,0.00,0.00,0.00,1
1.486,-2.81,-0.04,-0.0391,-0.0919,-0.3437,9.6094,0.00,0.00,0.00,1
1.505,-2.82,-0.03,0.2695,-0.0056,-0.6523,9.5430,0.00,0.00,0.00,1
1.524,-2.82,-0.03,0.1914,0.0551,-0.4609,9.7266,0.00,0.00,0.00,1
1.537,-2.82,-0.03,0.4609,0.1449,-0.3437,9.9648,0.00,0.00,0.00,1
1.555,-2.82,-0.06,-0.6133,0.0149,-0.5742,8.5000,0.00,0.00,0.00,1
1.576,-2.82,-0.07,-0.3828,-0.0480,-0.4219,9.7266,0.00,0.00,0.00,1
1.588,-2.82,-0.06,-0.3828,-0.0994,-0.4219,9.7266,0.00,0.00,0.00,1
1.607,-2.82,-0.05,-0.0781,-0.2027,-0.4609,9.6484,0.00,0.00,0.00,1
1.624,-2.82,-0.06,0.6523,-0.1089,-0.4609,9.7305,0.00,0.00,0.00,1
1.645,-2.82,-0.08,0.2695,0.0659,-0.4219,9.7695,0.00,0.00,0.00,1
1.656,-2.82,-0.10,0.1914,0.0909,-0.3828,10.0703,0.00,0.00,0.00,1
1.675,-2.82,-0.09,-0.1523,0.0491,-0.6523,9.1602,0.00,0.00,0.00,1
1.694,-2.82,-0.08,-0.8438,-0.1610,-0.3047,8.0391,0.00,0.00,0.00,1
1.707,-2.82,-0.09,-0.2695,-0.2200,-0.3437,9.2305,0.00,0.00,0.00,1
1.724,-2.82,-0.10,0.0781,-0.1599,-0.7266,9.3047,0.00,0.00,0.00,1
1.747,-2.82,-0.13,0.6523,0.0602,-0.6914,9.7695,0.00,0.00,0.00,1
1.758,-2.82,-0.11,0.6523,0.1512,-0.6914,9.7695,0.00,0.00,0.00,1
1.777,-2.82,-0.11,-0.9180,0.1256,-0.2305,7.7773,0.02,0.00,0.00,1
1.795,-2.83,-0.11,-0.4219,-0.1307,-0.3047,9.3867,0.02,0.00,0.00,1
1.814,-2.83,-0.11,-0.4609,-0.2386,-0.6523,8.4219,0.02,0.00,0.00,1
1.826,-2.83,-0.11,0.5742,-0.1899,-0.2305,10.1484,0.02,0.00,0.00,1
1.846,-2.84,-0.10,0.7266,0.1043,-0.3828,10.3477,0.02,0.00,0.00,1
1.864,-2.85,-0.08,0.6133,0.2914,-0.6523,10.2305,0.02,0.00,0.00,1
1.877,-2.84,-0.08,-0.3437,0.2643,-0.4219,8.5391,0.02,0.00,0.00,1
1.894,-2.85,-0.08,-0.0391,0.1244,-0.3047,9.7695,0.02,0.00,0.00,1
1.918,-2.85,-0.09,0.0781,-0.1248,-0.3437,9.9648,0.02,0.00,0.00,1
1.928,-2.86,-0.11,0.0781,-0.0936,-0.3437,9.9648,0.02,0.00,0.00,1
1.945,-2.87,-0.08,0.1133,-0.0371,-0.2695,9.9219,0.02,0.00,0.00,1
1.965,-2.88,-0.07,0.1133,-0.0175,-0.4609,9.6094,0.02,0.00,0.00,1
1.986,-2.88,-0.07,0.5352,0.1204,-0.4609,9.8867,0.00,0.00,0.00,1
1.996,-2.88,-0.09,-0.4961,0.1297,-0.4961,8.5820,0.00,0.00,0.00,1
2.015,-2.88,-0.12,-0.0391,-0.0112,-0.3828,9.9648,0.00,0.00,0.00,1
2.034,-2.89,-0.10,-0.1523,-0.0458,-0.8047,9.1992,0.00,0.00,0.00,1
2.047,-2.90,-0.09,-0.8047,-0.1143,-0.1133,8.3906,0.00,0.00,0.00,1
2.064,-2.90,-0.10,-0.0781,-0.1889,-0.6133,9.1953,0.00,0.00,0.00,1
2.084,-2.90,-0.11,0.0000,-0.1402,-0.6133,9.5820,0.00,0.00,0.00,1
2.098,-2.90,-0.11,0.5352,-0.0365,-0.3828,9.9219,0.00,0.00,0.00,1
2.115,-2.90,-0.15,0.4961,0.1170,-0.4609,10.3477,0.00,0.00,0.00,1
2.136,-2.91,-0.15,-0.7656,0.0862,-0.1523,8.5391,0.00,0.00,0.00,1
2.156,-2.91,-0.14,-0.2305,-0.1126,-0.6133,9.1172,0.00,0.00,0.00,1
2.166,-2.91,-0.14,-0.8047,-0.1846,-0.6133,8.2734,0.00,0.00,0.00,1
2.185,-2.91,-0.17,0.7656,-0.2348,-0.2695,10.4180,0.00,0.00,0.00,1
2.204,-2.91,-0.20,0.2305,-0.0122,-0.4961,10.0703,0.00,0.00,0.00,1
2.217,-2.92,-0.18,0.5742,0.0526,-0.7656,9.6914,0.00,0.00,0.00,1
2.234,-2.92,-0.17,0.1523,0.1370,-0.1523,9.7656,0.00,0.00,0.00,1
2.255,-2.91,-0.16,0.1914,0.1500,-0.7266,9.4609,0.00,0.00,0.00,1
2.268,-2.92,-0.17,-0.6523,-0.0275,-0.3047,8.3555,0.00,0.00,0.00,1
2.285,-2.91,-0.18,0.0000,-0.0604,-0.4219,10.0352,0.00,0.00,0.00,1
2.307,-2.91,-0.18,-0.7656,-0.0462,-0.2305,8.6211,0.00,0.00,0.00,1
2.326,-2.91,-0.19,-0.0781,-0.1952,-0.4961,9.0039,0.00,0.00,0.00,1
2.338,-2.91,-0.18,-1.1094,-0.2518,-0.4609,8.0781,0.00,0.00,0.00,1
2.356,-2.90,-0.19,1.0352,-0.3234,-0.3437,10.6094,0.00,0.00,0.00,1
2.375,-2.91,-0.18,0.2305,-0.0384,-0.6133,9.8437,0.00,0.00,0.00,1
2.387,-2.91,-0.15,-0.9570,-0.0921,-0.6523,8.3516,0.00,0.00,0.00,1
2.406,-2.91,-0.14,0.3828,-0.0904,-0.1914,9.5781,0.00,0.00,0.00,1
2.424,-2.92,-0.11,-0.8438,-0.2005,-0.6523,8.3945,0.00,0.00,0.00,1
2.438,-2.91,-0.12,0.9570,-0.1553,-0.1914,10.5703,0.00,0.00,0.00,1
2.456,-2.92,-0.10,-0.0781,-0.0052,-0.6523,9.5039,0.00,0.00,0.00,1
2.478,-2.92,-0.08,0.5352,-0.1989,-0.1914,9.5781,0.00,0.00,0.00,1
2.489,-2.91,-0.08,0.5352,-0.0861,-0.1914,9.5781,0.00,0.00,0.00,1
2.508,-2.91,-0.07,1.0742,-0.1509,-0.1914,10.6914,0.00,0.00,0.00,1
2.525,-2.91,-0.10,0.4219,0.1443,-0.5352,10.1875,0.00,0.00,0.00,1
2.543,-2.92,-0.09,-1.2266,-0.0301,-0.5742,7.6602,0.00,0.00,0.00,1
2.557,-2.92,-0.09,0.0000,-0.1968,-0.3437,9.5820,0.00,0.00,0.00,1
2.575,-2.92,-0.07,-0.8828,-0.2116,-0.7656,8.0117,0.00,0.00,0.00,1
2.595,-2.92,-0.07,1.0742,-0.0073,-0.0391,10.7969,0.00,0.00,0.00,1
2.608,-2.92,-0.06,1.3398,0.1801,-0.6914,11.0703,0.00,0.00,0.00,1
2.625,-2.93,-0.06,-0.2695,0.2193,-0.3828,9.0039,0.00,0.00,0.00,1
2.644,-2.93,-0.05,-0.5742,0.0132,-0.5742,8.4219,0.00,0.00,0.00,1
2.666,-2.92,-0.07,-0.0391,-0.1840,-0.3047,9.4258,0.00,0.00,0.00,1
2.676,-2.92,-0.08,-0.0391,-0.1617,-0.3047,9.4258,0.00,0.00,0.00,1
2.697,-2.93,-0.06,1.3008,0.1269,-0.0781,11.2227,0.00,0.00,0.00,1
2.715,-2.93,-0.05,-0.8438,0.2883,-0.8828,7.6562,0.00,0.00,0.00,1
2.727,-2.94,-0.05,-0.0781,0.0990,0.3047,9.6523,0.00,0.00,0.00,1
2.745,-2.94,-0.07,0.1914,0.0703,-0.9570,9.4609,0.00,0.00,0.00,1
2.765,-2.95,-0.06,-0.8828,-0.1261,-0.3437,8.6953,0.00,0.00,0.00,1
2.778,-2.95,-0.06,-0.1523,-0.1839,-0.3828,9.3477,0.00,0.00,0.00,1
2.795,-2.96,-0.05,0.2305,-0.0884,-0.9961,8.8828,0.00,0.00,0.00,1
2.815,-2.96,-0.06,0.3047,0.0184,0.0781,10.6133,0.00,0.00,0.00,1
2.837,-2.97,-0.05,0.7656,0.0969,0.0391,10.7969,0.00,0.00,0.00,1
2.846,-2.97,-0.04,0.7656,0.1996,0.0391,10.7969,0.00,0.00,0.00,1
2.867,-2.98,-0.05,0.1914,-0.0279,0.3437,9.8086,0.00,0.00,0.00,1
2.886,-3.00,-0.04,0.3437,0.0465,-0.9180,9.6484,0.00,0.00,0.00,1
2.897,-3.00,-0.03,0.3828,0.1154,0.1914,10.3828,0.00,0.00,0.00,1
2.915,-3.02,-0.02,-1.0352,0.0778,-0.8047,7.6602,0.00,0.00,0.00,1
2.935,-3.02,-0.04,0.5352,0.0459,0.0781,10.4531,0.00,0.00,0.00,1
2.948,-3.02,-0.04,0.4219,0.1120,-0.8047,9.6094,0.00,0.00,0.00,1
2.966,-3.03,-0.04,-0.3047,0.0883,-0.5742,9.1602,0.00,0.00,0.00,1
2.984,-3.05,-0.04,-0.6133,-0.1140,-0.3828,7.9297,0.00,0.00,0.00,1
3.007,-3.06,-0.04,0.1914,-0.0011,-0.5352,9.1172,0.00,0.00,0.00,1
3.016,-3.07,-0.03,0.1914,0.0285,-0.5352,9.1172,0.00,0.00,0.00,1
3.038,-3.08,-0.03,0.1523,-0.0989,-0.3828,9.3477,0.00,0.00,0.00,1
3.056,-3.09,-0.03,0.3047,-0.0154,-1.0742,9.2656,0.00,0.00,0.00,1
3.069,-3.10,-0.05,0.3437,0.0585,-0.3828,9.3047,0.00,0.00,0.00,1
3.086,-3.12,-0.06,-0.3437,0.0844,-1.1094,8.6562,0.00,0.00,0.00,1
3.105,-3.13,-0.06,0.9180,0.2177,-0.3828,9.7656,0.00,0.00,0.00,1
3.118,-3.14,-0.07,0.5352,0.2946,-0.9180,9.0820,0.00,0.00,0.00,1
3.135,-3.15,-0.09,0.7656,0.3813,-0.3828,9.4609,0.00,0.00,0.00,1
3.154,-3.16,-0.12,0.6523,0.4872,-1.0352,8.1602,0.00,0.00,0.00,1
3.178,-3.17,-0.14,0.9180,0.8996,-1.0742,8.0391,0.00,0.00,0.00,1
3.186,-3.18,-0.15,0.9180,0.9024,-1.0742,8.0391,0.00,0.00,0.00,1
3.204,-3.18,-0.18,1.6094,1.0599,0.0000,10.7695,0.00,0.00,0.00,1
3.225,-3.18,-0.20,0.7656,1.2898,-0.2695,8.7344,0.00,0.00,0.00,1
3.245,-3.19,-0.22,1.3008,1.2295,-0.5742,9.5039,0.00,0.00,0.00,1
3.256,-3.19,-0.24,1.5313,1.2589,-0.8438,9.5391,0.00,0.00,0.00,1
3.275,-3.19,-0.28,1.2266,1.3118,-0.0391,9.5820,0.00,0.00,0.00,1
3.288,-3.19,-0.31,2.6055,1.4032,-1.3789,10.6094,0.00,0.00,0.00,1
3.305,-3.20,-0.35,1.4570,1.6523,0.1133,9.9648,0.00,0.00,0.00,1
3.324,-3.20,-0.39,1.8789,1.6791,-1.0352,10.6094,0.00,0.00,0.00,1
3.344,-3.19,-0.43,0.0781,1.3372,-0.3828,8.0078,0.00,0.00,0.00,1
3.356,-3.19,-0.44,0.8828,1.2367,-0.5352,9.0430,0.00,0.00,0.00,1
3.374,-3.19,-0.47,1.2656,1.2210,-0.9961,9.5781,0.02,0.00,0.00,1
3.396,-3.19,-0.44,1.0352,1.0045,-0.2305,10.0352,0.02,0.00,0.00,1
3.407,-3.20,-0.42,1.0352,1.0092,-0.2305,10.0352,0.02,0.00,0.00,1
3.427,-3.20,-0.40,2.1055,0.9549,-0.4219,11.0703,0.02,0.00,0.00,1
3.446,-3.20,-0.41,1.3008,1.2169,-0.3047,9.2305,0.02,0.00,0.00,1
3.458,-3.20,-0.44,2.2969,1.3151,-1.5313,10.7969,0.02,0.00,0.00,1
3.476,-3.20,-0.45,0.9180,1.4832,-0.3437,9.1953,0.02,0.00,0.00,1
3.495,-3.18,-0.45,0.9961,1.3078,-0.9961,9.5430,0.02,0.00,0.00,1
3.514,-3.18,-0.40,-1.2266,0.7275,-0.3047,5.9414,0.02,0.00,0.00,1
3.526,-3.18,-0.40,1.9531,0.9158,-0.4961,10.4180,0.02,0.00,0.00,1
3.544,-3.18,-0.45,0.4609,0.8797,0.3047,8.0117,0.02,0.00,0.00,1
3.567,-3.17,-0.51,2.3750,1.3267,0.3047,11.2578,0.02,0.06,0.00,1
3.577,-3.18,-0.53,2.3750,1.4877,0.3047,11.2578,0.07,0.06,0.00,1
3.598,-3.18,-0.53,2.9102,1.5682,-0.3437,10.3828,0.07,0.06,0.00,1
3.616,-3.18,-0.52,0.9180,1.7894,-0.2695,7.7734,0.07,0.06,0.04,1
3.628,-3.18,-0.56,3.3711,1.7928,-1.1484,10.2305,0.07,13.06,0.04,1
3.646,-3.18,-0.60,3.3320,2.2373,0.2695,11.0352,0.07,13.06,0.04,1
3.664,-3.19,-0.63,1.1875,2.2184,-0.9570,8.1602,0.07,13.06,0.04,1
3.683,-3.19,-0.63,3.3320,2.4006,0.1133,9.5781,0.07,13.06,16.09,1
3.696,-3.19,-0.64,0.6133,2.3262,-0.4219,7.5078,0.07,16.22,16.09,1
3.714,-3.20,-0.69,2.9883,2.2678,-1.1875,9.1992,0.07,16.22,16.09,1
3.738,-3.19,-0.76,0.8047,2.5257,-1.7227,6.7812,0.07,16.22,19.48,1
3.747,-3.20,-0.80,0.8047,2.2613,-1.7227,6.7812,0.07,18.96,19.48,1
3.764,-3.20,-0.90,3.8320,2.5182,0.6523,11.1523,0.07,18.96,19.48,1
3.785,-3.20,-0.99,3.9453,2.2454,-0.2305,9.9219,0.15,18.96,22.53,1
3.805,-3.22,-1.00,4.4453,2.8043,0.8828,13.1055,0.15,22.17,22.53,1
3.816,-3.23,-1.03,2.7578,2.9214,-1.7617,9.3086,0.15,22.17,24.90,1
3.835,-3.24,-1.07,4.2891,2.9975,0.6914,9.6875,0.15,24.37,24.90,1
3.854,-3.27,-1.10,2.8359,3.1162,-0.3828,8.6992,0.15,24.37,27.25,1
3.866,-3.29,-1.10,5.2109,3.2632,-1.7227,12.2187,0.15,27.03,27.25,1
3.884,-3.31,-1.16,3.0273,3.4439,0.8828,10.0352,0.15,27.03,29.12,1
3.903,-3.34,-1.21,2.4141,3.1901,-1.7227,9.1172,0.15,28.34,29.12,1
3.917,-3.34,-1.25,0.3828,2.5688,1.1094,6.1641,0.15,28.34,30.64,1
3.935,-3.37,-1.23,4.0977,2.7710,-1.6484,9.3477,0.15,31.76,30.64,1
3.956,-3.40,-1.27,5.2852,3.5884,-2.6797,11.4531,0.15,31.76,32.84,1
3.968,-3.42,-1.31,5.2852,3.8490,-2.6797,11.4531,0.28,32.81,32.84,1
3.987,-3.44,-1.35,1.9141,3.4143,-2.7578,8.6211,0.28,32.81,35.05,1
4.005,-3.46,-1.29,3.2930,3.0992,0.5742,10.0039,0.28,34.55,35.80,1
4.024,-3.48,-1.25,3.2930,3.1652,-2.1836,10.1914,0.28,36.38,35.80,1
4.036,-3.49,-1.24,1.5313,3.0439,0.8828,5.8984,0.28,36.38,38.08,1
4.055,-3.50,-1.32,-0.5352,2.0709,-0.5742,5.7812,0.28,38.10,39.37,1
4.075,-3.55,-1.34,6.8203,2.9597,-1.7227,12.3008,0.28,40.23,39.37,1
4.087,-3.55,-1.35,6.2812,3.6948,1.3398,13.6758,0.28,40.23,41.61,1
4.104,-3.58,-1.34,4.4805,4.0298,-2.7578,11.6445,0.28,41.25,43.37,1
4.126,-3.58,-1.31,3.3320,3.1295,-2.4141,8.2383,0.28,43.12,44.02,1
4.138,-3.59,-1.32,3.3320,3.1606,-2.4141,8.2383,0.28,43.97,44.02,1
4.158,-3.59,-1.39,7.2031,3.6926,-3.7930,13.9805,0.28,43.97,46.21,1
4.176,-3.61,-1.47,2.6445,4.3235,1.8789,7.8945,0.28,46.64,46.86,1
4.189,-3.60,-1.49,3.2187,3.9979,-2.7969,11.5703,0.63,47.38,49.23,1
4.206,-3.63,-1.35,-0.3047,3.4950,0.0000,4.2539,0.63,47.38,49.23,1
4.225,-3.61,-1.35,4.2891,3.2163,-0.5742,10.4961,0.63,48.38,49.83,1
4.244,-3.59,-1.42,0.9180,2.7745,-0.1523,6.9297,0.63,50.27,51.22,1
4.257,-3.58,-1.53,4.9414,2.8112,-1.1875,8.4609,0.63,51.83,53.62,1
4.274,-3.56,-1.65,5.3242,3.6221,-0.0391,13.5937,0.63,52.85,53.77,1
4.298,-3.55,-1.54,5.1328,4.0622,0.3828,10.3867,0.63,52.98,57.39,1
4.308,-3.54,-1.58,5.1328,4.2267,0.3828,10.3867,0.63,57.12,55.18,1
4.328,-3.53,-1.64,5.7852,3.9094,-2.0703,10.4922,0.63,56.18,59.84,1
4.345,-3.53,-1.65,3.0273,4.2207,1.8008,9.0039,0.63,58.78,119.40,1
4.365,-3.53,-1.61,3.1406,3.8389,-2.5664,10.0312,0.63,58.23,61.52,1
4.376,-3.52,-1.59,3.2578,3.7411,0.6523,8.7734,3.50,60.59,62.25,1
4.396,-3.49,-1.66,2.7578,3.4657,0.8828,7.4336,3.50,61.39,62.31,1
4.415,-3.47,-1.83,6.6641,4.0888,-1.9531,12.4883,3.50,64.40,66.79,1
4.427,-3.47,-1.88,4.8281,4.3375,1.8789,10.7656,3.50,64.60,65.91,1
4.444,-3.47,-1.93,2.0312,3.8858,-2.7969,10.0000,3.50,64.60,69.35,1
4.468,-3.46,-1.88,1.3789,3.7939,0.7266,7.6992,3.50,67.24,67.81,1
4.478,-3.44,-1.97,1.3789,3.4229,0.7266,7.6992,3.50,69.39,70.52,1
4.495,-3.45,-2.06,5.3633,3.7250,-2.5664,8.3516,3.50,69.46,72.90,1
4.516,-3.46,-2.09,3.4102,4.3372,-4.2148,9.6094,3.50,68.45,73.58,1
4.536,-3.47,-2.02,2.4883,3.8172,5.5937,7.4687,3.50,71.25,74.78,1
4.547,-3.47,-2.10,5.5156,3.7653,-3.3320,10.1914,3.50,71.25,74.65,1
4.565,-3.50,-2.25,3.7930,4.1239,0.4961,10.9961,3.50,73.18,77.62,1
4.584,-3.51,-2.26,0.1523,3.2053,1.1484,5.8242,8.26,74.10,79.21,1
4.597,-3.55,-2.27,6.4375,3.2392,-3.0664,11.3008,8.26,77.04,80.40,1
4.615,-3.61,-2.24,4.2148,3.8377,1.6836,9.1953,8.26,79.12,81.10,1
4.635,-3.66,-2.36,2.7578,3.6222,-2.6797,6.0508,8.26,80.28,83.37,1
4.648,-3.67,-2.44,4.5977,3.8381,-0.2695,11.5352,8.26,84.10,85.11,1
4.665,-3.70,-2.48,6.2812,4.4261,-3.9844,13.4844,8.26,80.27,82.56,1
4.687,-3.71,-2.51,1.8008,3.5209,-2.3789,1.4922,8.26,84.75,86.60,1
4.706,-3.73,-2.60,7.2773,3.4712,0.7266,15.2852,8.26,84.78,177.59,1
4.718,-3.72,-2.65,7.1641,4.3045,-4.5586,15.1680,8.26,83.65,184.43,1
4.736,-3.73,-2.60,0.4609,4.5792,2.0703,8.8867,8.26,87.41,88.21,1
4.754,-3.74,-2.44,2.5625,3.6403,-2.4883,2.2227,8.26,89.01,90.30,1
