t_s,gyro_x_rads,gyro_y_rads,raw_ax_mps2,raw_ay_mps2,raw_az_mps2,speed_kmh,hall_f_hz,hall_r_hz,gps_fix
0.771,0.0137,-0.0215,-0.7266,-0.7266,8.1953,0.02,0.00,0.00,1
0.786,-0.0078,0.0371,0.2305,-0.6523,10.0000,0.02,0.00,0.00,1
0.803,0.0098,-0.0371,-0.1133,-0.8047,9.1992,0.02,0.00,0.00,1
0.821,0.0000,0.0215,-0.1523,-0.5742,9.0781,0.02,0.00,0.00,1
0.837,0.0195,-0.0273,-0.4609,-0.6914,8.8164,0.02,0.00,0.00,1
0.854,0.0000,0.0391,0.6133,-0.7656,10.3828,0.02,0.00,0.00,1
0.874,-0.0098,0.0137,0.1523,-0.5742,9.6523,0.02,0.00,0.00,1
0.888,0.0000,0.0215,-0.3047,-0.8438,8.9609,0.00,0.00,0.00,1
0.905,-0.0059,0.0742,-0.0781,-0.4961,9.1602,0.00,0.00,0.00,1
0.924,0.0137,0.0039,-0.2695,-0.7266,9.0039,0.00,0.00,0.00,1
0.941,-0.0098,0.0547,0.5352,-0.7656,10.1133,0.00,0.00,0.00,1
0.956,0.0137,-0.0801,-0.3437,-0.5742,8.6562,0.00,0.00,0.00,1
0.973,-0.0078,-0.0098,0.1523,-0.6523,9.6094,0.00,0.00,0.00,1
0.991,-0.0059,0.0625,-0.1133,-0.8047,9.4609,0.00,0.00,0.00,1
1.007,-0.0078,-0.0215,-0.3828,-0.5742,9.0781,0.00,0.00,0.00,1
1.024,-0.0039,-0.0566,-0.4961,-0.6523,8.8867,0.00,0.00,0.00,1
1.044,0.0117,-0.0957,0.1914,-0.3437,9.3437,0.00,0.00,0.00,1
1.063,-0.0117,-0.0273,-0.1523,-0.8438,9.8047,0.00,0.00,0.00,1
1.077,0.0039,0.0156,-0.1133,-1.0352,9.1211,0.00,0.00,0.00,1
1.094,-0.0117,-0.0117,-0.3437,-0.5742,8.9258,0.00,0.00,0.00,1
1.111,0.0020,-0.0488,-0.2305,-0.6523,9.0391,0.00,0.00,0.00,1
1.126,-0.0156,0.0430,0.1133,-0.8438,9.6094,0.00,0.00,0.00,1
1.143,0.0039,0.0137,0.2305,-0.4219,9.6094,0.00,0.00,0.00,1
1.161,0.0000,0.0273,0.0781,-0.6914,9.3828,0.00,0.00,0.00,1
1.177,0.0078,-0.0039,0.3828,-0.9961,9.8867,0.00,0.00,0.00,1
1.194,0.0059,0.0098,-0.3828,-0.6914,8.6992,0.00,0.00,0.00,1
1.212,-0.0156,0.0391,-0.2695,-0.6914,9.2266,0.00,0.00,0.00,1
1.228,0.0059,-0.0312,-0.3437,-1.1094,8.8437,0.00,0.00,0.00,1
1.248,-0.0039,0.0098,-0.1523,-0.8438,9.4648,0.00,0.00,0.00,1
1.264,0.0137,-0.0352,0.5352,-0.8047,9.8437,0.00,0.00,0.00,1
1.281,0.0059,0.0020,-0.4219,-0.5352,8.9609,0.00,0.00,0.00,1
1.296,0.0156,-0.0352,-0.1914,-0.4961,9.5000,0.00,0.00,0.00,1
1.313,0.0059,-0.0098,-0.6523,-1.0742,8.4609,0.00,0.00,0.00,1
1.331,0.0000,0.0215,0.6914,-0.4961,10.2266,0.00,0.00,0.00,1
1.347,0.0059,0.0430,-0.0391,-0.8047,9.2266,0.00,0.00,0.00,1
1.364,-0.0020,0.0332,0.6133,-0.8047,9.7266,0.00,0.00,0.00,1
1.381,0.0156,-0.0137,-0.1133,-0.5742,9.1562,0.00,0.00,0.00,1
1.398,-0.0039,0.0234,0.2695,-0.4219,9.6133,0.00,0.00,0.00,1
1.418,0.0176,-0.0371,0.7266,-0.4219,10.4570,0.00,0.00,0.00,1
1.434,-0.0020,0.0391,-0.3828,-0.5352,9.0430,0.00,0.00,0.00,1
1.451,-0.0137,0.0547,0.1523,-0.5742,9.6523,0.00,0.00,0.00,1
1.466,-0.0020,-0.0098,-0.1133,-0.6523,9.0039,0.00,0.00,0.00,1
1.484,-0.0156,0.0312,0.4961,-0.6914,10.0000,0.00,0.00,0.00,1
1.501,0.0078,-0.0410,-0.5742,-0.8438,8.4258,0.02,0.00,0.00,1
1.517,-0.0098,0.0195,0.3437,-0.5742,10.0000,0.02,0.00,0.00,1
1.534,0.0078,-0.0488,-0.2305,-1.0742,9.2656,0.02,0.00,0.00,1
1.552,-0.0020,-0.0059,-0.5742,-0.6133,8.8437,0.02,0.00,0.00,1
1.568,0.0195,-0.0332,-0.3047,-0.5742,8.9648,0.02,0.00,0.00,1
1.585,0.0078,-0.0137,0.1914,-0.9180,9.7695,0.02,0.00,0.00,1
1.606,-0.0020,0.0078,0.2305,-0.5742,9.5430,0.02,0.00,0.00,1
1.624,0.0078,-0.0273,0.3437,-0.9961,9.9648,0.02,0.00,0.00,1
1.636,-0.0098,0.0137,-0.5352,-0.7266,8.6211,0.02,0.00,0.00,1
1.654,0.0137,-0.0234,-0.2695,-0.4219,9.1992,0.02,0.00,0.00,1
1.672,0.0078,0.0098,-0.1914,-0.9961,9.1172,0.02,0.00,0.00,1
1.687,0.0098,-0.0254,0.5742,-0.4219,10.0312,0.00,0.00,0.00,1
1.704,-0.0020,0.0430,-0.2305,-0.6914,9.3867,0.00,0.00,0.00,1
1.721,-0.0137,0.0332,0.6133,-0.8438,10.1094,0.00,0.00,0.00,1
1.738,-0.0020,-0.0156,-0.4219,-0.6914,8.7383,0.00,0.00,0.00,1
1.755,-0.0195,0.0195,-0.0391,-0.4609,9.3477,0.00,0.00,0.00,1
1.772,0.0098,-0.0410,-0.5352,-1.0352,8.4219,0.00,0.00,0.00,1
1.789,-0.0117,0.0332,0.6523,-0.4609,10.4922,0.00,0.00,0.00,1
1.807,0.0020,-0.0449,0.3437,-0.9180,9.5039,0.00,0.00,0.00,1
1.825,0.0020,0.0020,-0.1914,-0.8828,9.1172,0.00,0.00,0.00,1
1.843,-0.0020,0.0137,0.3437,-0.6133,9.7305,0.00,0.00,0.00,1
1.857,0.0059,0.0586,-0.8828,-1.1094,8.0781,0.00,0.00,0.00,1
1.874,-0.0039,0.0332,0.5742,-0.4961,10.3086,0.00,0.00,0.00,1
1.891,0.0078,-0.0566,-0.2695,-0.7266,9.3047,0.00,0.00,0.00,1
1.908,0.0039,0.0684,0.4219,-0.8438,9.7695,0.00,0.00,0.00,1
1.925,0.0195,0.0039,-0.3047,-0.6523,8.8164,0.00,0.00,0.00,1
1.942,0.0000,0.0586,0.4219,-0.3828,10.1133,0.00,0.00,0.00,1
1.964,0.0020,0.0195,0.3828,-0.3828,10.0742,0.00,0.00,0.00,1
1.978,-0.0039,-0.0098,-0.6523,-0.5742,8.8437,0.00,0.00,0.00,1
1.995,0.0000,0.0781,0.3437,-0.6523,9.6484,0.00,0.00,0.00,1
2.012,0.0098,0.0273,-0.0781,-0.6914,9.1172,0.00,0.00,0.00,1
2.027,0.0000,-0.0508,0.4961,-0.5352,10.1914,0.00,0.00,0.00,1
2.044,0.0117,-0.0820,-0.6133,-0.6914,8.3555,0.00,0.00,0.00,1
2.061,-0.0156,-0.0215,0.4219,-0.4219,9.8047,0.00,0.00,0.00,1
2.078,0.0039,-0.0391,-0.0781,-0.7266,9.6484,0.00,0.00,0.00,1
2.095,-0.0234,-0.0449,-0.5352,-0.4609,8.6602,0.00,0.00,0.00,1
2.112,-0.0098,-0.0391,-0.1914,-0.5742,9.1602,0.00,0.00,0.00,1
2.134,0.0098,-0.0762,0.1914,-0.6914,9.5039,0.00,0.00,0.00,1
2.146,-0.0059,0.0234,0.1914,-0.6914,9.5039,0.00,0.00,0.00,1
2.164,0.0098,-0.0684,0.5742,-1.0352,9.9258,0.00,0.00,0.00,1
2.183,-0.0156,-0.0273,-0.3828,-0.8438,8.8477,0.00,0.00,0.00,1
2.197,0.0117,0.0293,-0.4961,-0.4961,9.0039,0.00,0.00,0.00,1
2.215,-0.0078,0.0664,-0.4609,-0.9570,8.9219,0.00,0.00,0.00,1
2.231,-0.0137,0.0410,0.7656,-0.5352,10.2695,0.00,0.00,0.00,1
2.248,-0.0137,0.0000,-0.1133,-0.7266,9.0820,0.00,0.00,0.00,1
2.265,-0.0078,0.0996,0.5352,-0.9570,10.3477,0.00,0.00,0.00,1
2.282,0.0176,0.0195,-0.1133,-0.8438,8.8867,0.00,0.00,0.00,1
2.299,-0.0078,-0.0195,0.1133,-0.4219,9.6133,0.02,0.00,0.00,1
2.316,0.0117,-0.0410,-0.7656,-0.9570,8.4258,0.02,0.00,0.00,1
2.337,-0.0078,0.0332,-0.6133,-0.7266,8.8477,0.02,0.00,0.00,1
2.355,-0.0078,0.0859,0.0391,-0.7656,9.3086,0.02,0.00,0.00,1
2.367,-0.0098,-0.0410,0.0391,-0.8438,9.3047,0.02,0.00,0.00,1
2.384,-0.0078,-0.0195,0.4609,-0.6523,9.9648,0.02,0.00,0.00,1
2.403,0.0098,-0.0684,-0.6523,-0.7266,8.2773,0.02,0.00,0.00,1
2.418,-0.0078,0.0293,0.5352,-0.5742,10.0703,0.02,0.00,0.00,1
2.435,0.0156,-0.0918,-0.3828,-0.7656,9.5781,0.02,0.00,0.00,1
2.452,0.0000,-0.0469,-0.7266,-0.5742,8.4258,0.02,0.00,0.00,1
2.471,-0.0078,-0.0020,-0.1523,-0.6133,9.1953,0.02,0.00,0.00,1
2.486,-0.0020,0.0195,0.1914,-0.8828,9.7266,0.00,0.00,0.00,1
2.503,-0.0020,0.0273,0.0781,-0.6914,9.5000,0.00,0.00,0.00,1
2.524,0.0156,-0.0801,0.7656,-0.9180,9.9258,0.00,0.00,0.00,1
2.538,-0.0078,0.0664,-0.7266,-0.6523,8.6953,0.00,0.00,0.00,1
2.555,0.0195,0.0039,-0.3437,-0.3437,9.0430,0.00,0.00,0.00,1
2.573,0.0078,-0.0098,-0.4961,-0.8438,8.4648,0.00,0.00,0.00,1
2.588,0.0098,-0.0273,0.6133,-0.5742,10.3437,0.00,0.00,0.00,1
2.605,-0.0020,0.0273,-0.6523,-0.8828,8.9219,0.00,0.00,0.00,1
2.622,-0.0254,-0.0234,0.4219,-0.4609,9.6133,0.00,0.00,0.00,1
2.642,0.0059,-0.0391,0.2695,-0.8828,9.5820,0.00,0.00,0.00,1
2.656,-0.0254,0.0488,0.2305,-0.4961,9.6133,0.00,0.00,0.00,1
2.673,0.0000,-0.0273,-0.4609,-0.5742,8.8164,0.00,0.00,0.00,1
2.694,0.0078,-0.0508,0.4609,-0.9961,9.7656,0.02,0.00,0.00,1
2.711,-0.0254,-0.0625,-0.8047,-0.5742,8.1602,0.02,0.00,0.00,1
2.725,0.0195,0.0508,-0.1914,-0.6523,9.1562,0.02,0.00,0.00,1
2.744,-0.0215,0.0664,-0.0781,-0.9180,9.0820,0.02,0.00,0.00,1
2.758,0.0156,-0.0918,0.5352,-0.5742,10.0703,0.02,0.00,0.00,1
2.775,-0.0195,0.0137,-0.1523,-0.8047,9.3437,0.02,0.00,0.00,1
2.792,-0.0098,0.1094,0.6914,-0.7656,10.3047,0.02,0.00,0.00,1
2.809,-0.0156,-0.0488,-0.1133,-0.8047,8.8164,0.02,0.00,0.00,1
2.826,-0.0234,0.0215,0.3437,-0.1914,9.6875,0.02,0.00,0.00,1
2.843,0.0195,-0.0566,-1.3008,-0.8828,7.8945,0.02,0.00,0.00,1
2.861,-0.0039,0.0332,0.5742,-0.9961,10.6133,0.02,0.00,0.00,1
2.877,0.0332,-0.0684,-0.3047,-1.1484,8.9648,0.02,0.00,0.00,1
2.897,-0.0020,-0.0117,0.0781,-0.9570,9.4219,0.02,0.00,0.00,1
2.915,-0.0156,0.0703,0.1523,-0.6914,9.3828,0.02,0.00,0.00,1
2.928,0.0078,-0.0156,-0.5352,-0.5352,8.5039,0.02,0.00,0.00,1
2.945,-0.0156,0.0195,0.5352,-0.0781,10.1914,0.02,0.00,0.00,1
2.963,0.0215,0.0664,0.6523,-0.8047,9.9609,0.02,0.00,0.00,1
2.982,0.0156,0.0176,-0.5352,-0.8828,8.5820,0.02,0.00,0.00,1
2.996,0.0137,-0.0430,-0.3437,-0.3828,9.2656,0.02,0.00,0.00,1
3.013,0.0176,-0.0859,-0.7656,-0.9961,7.9687,0.02,0.00,0.00,1
3.032,-0.0273,-0.0254,0.6914,-0.3047,10.3477,0.02,0.00,0.00,1
3.047,0.0137,-0.0312,-0.0781,-0.5352,9.0820,0.02,0.00,0.00,1
3.064,-0.0254,-0.0449,0.6914,-0.7266,10.2266,0.02,0.00,0.00,1
3.084,0.0039,-0.0078,0.4219,-0.8438,10.0352,0.02,0.00,0.00,1
3.098,-0.0137,0.0332,-0.6133,-0.5352,8.4648,0.02,0.00,0.00,1
3.115,-0.0156,0.0039,0.3047,-0.0391,10.3828,0.02,0.00,0.00,1
3.133,0.0273,-0.0762,-0.0391,-1.1094,9.1172,0.02,0.00,0.00,1
3.149,-0.0117,0.0781,-0.8047,-0.7656,8.4219,0.02,0.00,0.00,1
3.166,0.0410,0.0176,0.0781,-0.6914,9.5391,0.02,0.00,0.00,1
3.183,0.0098,-0.0176,-0.2695,-1.1094,8.9609,0.02,0.00,0.00,1
3.202,-0.0215,0.0273,0.3047,-0.7266,9.8086,0.02,0.00,0.00,1
3.217,0.0059,-0.0117,-0.1523,-0.8438,9.1602,0.02,0.00,0.00,1
3.234,-0.0215,-0.0234,0.6523,-0.4961,10.0039,0.02,0.00,0.00,1
3.255,0.0234,-0.0566,0.1914,-0.0391,9.6523,0.02,0.00,0.00,1
3.273,0.0234,-0.0898,-1.0352,-0.4219,7.8945,0.02,0.00,0.00,1
3.285,0.0098,0.0293,0.7266,-0.4961,10.2656,0.02,0.00,0.00,1
3.304,0.0176,-0.0527,-0.0781,-1.2656,9.4609,0.00,0.00,0.00,1
3.322,-0.0273,-0.0449,-0.6523,-0.4609,8.7383,0.00,0.00,0.00,1
3.336,0.0312,0.0332,0.1133,-0.5352,9.4648,0.00,0.00,0.00,1
3.354,-0.0176,0.0234,-0.1914,-0.7656,8.8477,0.00,0.00,0.00,1
3.372,-0.0156,0.0117,0.4961,-0.4961,10.0312,0.00,0.00,0.00,1
3.387,-0.0176,0.0254,-0.0391,-0.7656,9.1172,0.00,0.00,0.00,1
3.404,-0.0195,0.0020,0.6133,-0.9180,9.9648,0.00,0.00,0.00,1
3.425,0.0195,-0.0449,-0.0391,-0.4219,9.2266,0.00,0.00,0.00,1
3.443,0.0098,-0.0586,-0.6133,-1.0742,8.6562,0.00,0.00,0.00,1
3.457,0.0312,0.0039,0.6523,-0.0391,10.2305,0.00,0.00,0.00,1
3.475,0.0156,-0.0371,-0.2305,-0.8438,9.3828,0.00,0.00,0.00,1
3.489,0.0098,0.0898,-0.8438,0.1133,8.3945,0.02,0.00,0.00,1
3.506,0.0059,0.0332,-0.0781,-0.8047,9.4258,0.02,0.00,0.00,1
3.523,-0.0215,0.0605,1.0352,-1.2656,8.3906,0.02,0.00,0.00,1
3.542,-0.0156,-0.2168,-0.9180,-3.2578,5.6641,0.02,0.00,0.00,1
3.557,0.0039,-0.1074,2.7578,3.8320,14.7812,0.02,0.00,0.00,1
3.574,-0.0117,0.0391,1.2266,0.8438,10.4922,0.02,0.00,0.00,1
3.592,0.0059,0.1250,0.4961,-8.6172,12.2969,0.02,0.00,0.00,1
3.608,-0.0332,-0.0371,-1.8398,2.9883,6.3984,0.02,0.00,0.00,1
3.627,-0.0059,0.1289,-3.4492,-2.1055,4.9375,0.02,0.00,0.00,1
3.644,-0.0156,0.2090,-1.5313,-3.9844,6.7031,0.02,0.00,0.00,1
3.662,0.0020,0.2207,2.2227,-1.5313,12.4492,0.02,0.00,0.00,1
3.676,0.0156,-0.2168,1.0742,3.9453,11.0312,0.02,0.00,0.00,1
3.694,-0.0195,-0.0098,-0.1523,-2.1055,9.1602,0.00,0.00,0.00,1
3.712,0.0098,-0.1797,-1.4922,-4.6367,5.9023,0.00,0.00,0.00,1
3.727,0.0000,0.0820,2.8359,4.5195,13.8672,0.00,0.00,0.00,1
3.745,0.0176,0.0723,0.0000,-0.6914,10.1875,0.00,0.00,0.00,1
3.761,-0.0078,-0.0273,-1.6094,-5.0195,7.3125,0.00,0.00,0.00,1
3.778,0.0254,-0.0078,-0.4219,-0.1523,8.6172,0.00,0.00,0.00,1
3.795,-0.0078,-0.0957,-0.5742,1.9531,9.1953,0.00,0.00,0.00,1
3.815,-0.0156,0.0195,-0.6523,-3.9844,9.4648,0.00,0.00,0.00,1
3.829,-0.0039,0.0137,0.7266,0.7266,9.9648,0.00,0.00,0.00,1
3.846,-0.0059,-0.0137,-0.3437,1.6836,9.0781,0.00,0.00,0.00,1
3.864,0.0254,-0.0488,0.0000,-2.6797,9.6484,0.00,0.00,0.00,1
3.881,0.0000,-0.0918,-1.2656,-2.1836,7.2344,0.00,0.00,0.00,1
3.897,0.0137,-0.0098,0.7266,1.2266,10.8750,0.02,0.00,0.00,1
3.914,0.0039,-0.0566,-0.4609,0.3047,8.9609,0.02,0.00,0.00,1
3.932,-0.0254,-0.0723,-0.1133,-2.8359,9.2266,0.02,0.00,0.00,1
3.948,0.0254,0.0664,0.3437,-0.9180,10.0039,0.02,0.00,0.00,1
3.965,-0.0293,0.0918,0.1914,2.0312,9.5820,0.02,0.00,0.00,1
3.985,0.0059,0.0332,0.8047,-1.8398,10.5703,0.02,0.00,0.00,1
4.004,0.0215,-0.0840,-0.3047,-0.9961,9.2695,0.02,0.00,0.00,1
4.016,0.0117,0.0918,-0.4961,0.8047,8.5391,0.02,0.00,0.00,1
4.035,0.0293,-0.0059,-0.1523,-1.4570,8.8125,0.02,0.00,0.00,1
4.051,-0.0156,0.0508,0.4961,-1.8008,10.1875,0.02,0.00,0.00,1
4.067,0.0352,-0.0488,0.3437,0.8047,9.8437,0.02,0.00,0.00,1
4.084,-0.0117,0.0547,-0.4961,-0.8438,9.6914,0.02,0.00,0.00,1
4.102,-0.0059,0.0547,0.3437,-1.4570,9.1953,0.02,0.00,0.00,1
4.118,-0.0137,-0.0527,-0.5352,-0.8438,8.9219,0.02,0.00,0.00,1
4.135,-0.0195,0.0449,0.2695,0.3047,10.0352,0.02,0.00,0.00,1
4.152,0.0332,-0.0430,-1.1875,-1.1094,7.8516,0.02,0.00,0.00,1
4.169,-0.0117,0.0391,0.8438,-1.3398,10.9531,0.02,0.00,0.00,1
4.188,0.0332,0.0117,-0.2305,0.1133,9.2266,0.02,0.00,0.00,1
4.205,0.0039,0.0176,0.3828,-1.3398,9.7656,0.02,0.00,0.00,1
4.221,-0.0352,0.0820,-0.3828,-0.9961,8.4219,0.02,0.00,0.00,1
4.237,0.0195,-0.1387,0.8438,-0.3437,10.4922,0.02,0.00,0.00,1
4.254,-0.0488,0.0840,-0.7656,-0.1914,8.5820,0.02,0.00,0.00,1
4.273,0.0039,-0.0156,1.2266,-1.3398,10.6094,0.02,0.00,0.00,1
4.288,-0.0332,0.0234,0.6523,-0.2695,10.4531,0.00,0.00,0.00,1
4.306,0.0098,-0.1191,-1.6484,-0.5742,6.8203,0.00,0.00,0.00,1
4.322,0.0215,-0.0156,1.0742,-0.6133,10.8789,0.00,0.00,0.00,1
4.339,-0.0137,0.1016,0.3828,-0.8047,9.2266,0.00,0.00,0.00,1
4.356,0.0254,0.1543,0.4961,-0.8438,10.4141,0.00,0.00,0.00,1
4.375,0.0059,0.0723,1.6094,-1.0742,11.6016,0.00,0.00,0.00,1
4.393,-0.0215,0.0469,0.4961,-0.8438,9.3867,0.00,0.00,0.00,1
4.407,0.0098,-0.1230,0.6523,-0.1523,10.4141,0.00,0.00,0.00,1
4.425,-0.0234,-0.1270,-2.2969,-0.7656,6.6250,0.00,0.00,0.00,1
4.442,-0.0020,-0.0176,0.8438,-0.5742,10.8789,0.00,0.00,0.00,1
4.458,-0.0137,-0.0469,-0.1523,-0.9180,9.1602,0.00,0.00,0.00,1
4.475,-0.0215,0.0020,-0.1914,-0.7266,8.7734,0.00,0.00,0.00,1
4.492,0.0352,0.0156,0.8047,-0.7266,9.9609,0.02,0.00,0.00,1
4.509,-0.0215,0.0312,-0.6914,-0.6133,8.0117,0.02,0.00,0.00,1
4.526,0.0176,0.1348,2.5273,-0.6914,12.1836,0.02,0.00,0.00,1
4.546,0.0039,0.0820,0.3437,-0.3437,9.2656,0.02,0.00,0.00,1
4.565,-0.0078,-0.0312,1.2656,-0.5742,11.2187,0.02,0.00,0.00,1
4.578,0.0039,0.0566,-1.2656,-0.5742,7.1680,0.02,0.00,0.00,1
4.595,-0.0195,0.0332,0.9180,-0.6523,9.4648,0.02,0.00,0.00,1
4.612,0.0137,-0.0449,0.6133,-0.5352,10.0312,0.02,0.00,0.00,1
4.628,-0.0273,-0.0254,-0.6133,-0.6523,7.6992,0.02,0.00,0.00,1
4.645,0.0059,0.0098,0.7656,-0.9961,10.3437,0.02,0.00,0.00,1
4.662,0.0156,0.0234,-0.3437,-0.8828,9.0820,0.02,0.00,0.00,1
4.681,-0.0137,0.0430,-0.8438,-0.7656,7.7773,0.02,0.00,0.00,1
4.696,0.0156,-0.0469,1.1484,-0.7266,10.3086,0.00,0.00,0.00,1
4.713,0.0020,0.1133,0.3047,-0.8047,8.7773,0.00,0.00,0.00,1
4.735,-0.0059,0.0742,1.6484,-0.5742,10.6914,0.00,0.00,0.00,1
4.748,-0.0020,-0.0742,0.2305,-0.5352,8.9609,0.00,0.00,0.00,1
4.764,-0.0039,0.1387,1.1875,-0.7656,9.1172,0.00,0.00,0.00,1
4.782,0.0117,0.0937,1.9531,-0.6523,10.7266,0.00,0.00,0.00,1
4.798,-0.0098,-0.1016,0.8047,-0.7266,8.1562,0.00,0.00,0.00,1
4.815,0.0215,0.0820,2.2227,-0.6914,10.6523,0.00,0.00,0.00,1
4.832,0.0098,-0.0078,0.5742,-0.4219,8.5430,0.00,0.00,0.00,1
4.849,0.0020,-0.1641,1.1094,-0.8047,9.0820,0.00,0.00,0.00,1
4.867,0.0195,-0.0859,0.9961,-0.6523,9.9219,0.00,0.00,0.00,1
4.883,-0.0059,-0.0996,-0.3047,0.0391,7.3516,0.00,0.00,0.00,1
4.905,-0.0195,0.0703,1.0352,-1.1484,8.3555,0.02,0.00,0.00,1
4.922,0.0137,0.2070,3.4492,-0.0391,11.4922,0.02,0.00,0.00,1
4.934,-0.0078,-0.2930,1.4922,-0.4219,9.0820,0.02,0.00,0.00,1
4.953,-0.0137,-0.1348,0.7266,-1.4180,8.3125,0.02,0.00,0.00,1
4.968,-0.0059,0.0684,0.6914,-0.7266,8.6562,0.02,0.00,0.00,1
4.985,-0.0332,0.2207,0.3828,-0.1133,7.8906,0.02,0.00,0.00,1
5.003,0.0234,0.1621,4.1367,-1.2266,12.9062,0.02,0.00,0.00,1
5.022,0.0059,-0.0195,1.8008,-2.1445,8.4648,0.02,0.00,0.00,1
5.036,0.0234,0.0312,2.2227,0.7656,10.1133,0.02,0.00,0.00,1
5.053,0.0137,-0.1680,-1.7617,-0.1914,4.6367,0.02,0.00,0.00,1
5.075,-0.0469,-0.0684,2.3359,-1.6094,9.6484,0.02,0.02,0.00,1
5.091,0.0195,0.0820,3.6406,0.1133,12.2187,0.07,0.02,0.00,1
5.106,-0.0449,-0.0586,0.0000,-0.1914,6.8945,0.07,0.02,0.00,1
5.125,0.0117,0.0586,0.5352,-1.6836,8.6992,0.07,0.02,0.00,1
5.138,-0.0410,0.1035,1.7227,-1.8398,9.3047,0.07,6.76,0.00,1
5.156,0.0000,0.2031,1.5703,-0.1914,8.6562,0.07,6.76,0.00,1
5.172,0.0410,0.1934,3.9453,0.1523,12.4062,0.07,6.76,0.00,1
5.189,-0.0254,-0.2129,0.8438,-0.6133,7.6562,0.07,6.76,0.00,1
