t_s,gyro_x_rads,gyro_y_rads,raw_ax_mps2,raw_ay_mps2,raw_az_mps2,speed_kmh,hall_f_hz,hall_r_hz,gps_fix
0.633,-0.0039,0.0859,0.4609,-0.7656,9.6133,0.00,0.00,0.00,1
0.651,0.0312,0.0254,-0.5352,-0.6914,8.7734,0.00,0.00,0.00,1
0.667,-0.0098,-0.0137,-0.4609,-0.4219,9.2266,0.00,0.00,0.00,1
0.686,0.0234,-0.0840,0.6133,-0.3047,10.0352,0.00,0.00,0.00,1
0.705,-0.0078,0.0000,-0.2305,-0.7656,8.9648,0.00,0.00,0.00,1
0.721,-0.0156,0.0937,0.6133,-0.8047,10.3086,0.00,0.00,0.00,1
0.736,-0.0137,-0.0293,-0.2305,-0.8047,8.9219,0.00,0.00,0.00,1
0.752,-0.0176,-0.0195,0.1523,-0.3047,9.5781,0.00,0.00,0.00,1
0.771,0.0176,-0.0703,-0.8828,-0.9570,8.2383,0.00,0.00,0.00,1
0.786,-0.0215,0.0293,0.5352,-0.3828,10.1094,0.00,0.00,0.00,1
0.803,0.0098,-0.0508,-0.3437,-1.0352,9.4219,0.00,0.00,0.00,1
0.822,0.0000,-0.0078,0.0781,-0.8828,9.7305,0.00,0.00,0.00,1
0.837,0.0176,0.0117,-0.0781,-0.9570,8.7383,0.00,0.00,0.00,1
0.854,0.0000,0.0723,0.4609,-0.5352,10.1484,0.00,0.00,0.00,1
0.874,-0.0137,0.0449,0.5352,-0.6523,10.2305,0.00,0.00,0.00,1
0.891,0.0039,0.0098,-0.3828,-0.8047,8.9258,0.00,0.00,0.00,1
0.905,0.0020,0.0098,0.4609,-0.8438,10.0742,0.00,0.00,0.00,1
0.924,0.0117,-0.0078,-0.2305,-0.8047,8.6602,0.00,0.00,0.00,1
0.941,-0.0078,0.0488,0.5352,-0.5742,10.1875,0.00,0.00,0.00,1
0.956,0.0078,-0.0625,-0.6523,-0.8828,8.3945,0.00,0.00,0.00,1
0.973,-0.0059,-0.0020,0.2695,-0.4961,10.1484,0.00,0.00,0.00,1
0.991,0.0098,-0.0664,-0.5742,-0.8047,8.8477,0.00,0.00,0.00,1
1.007,-0.0020,0.0430,0.4961,-0.4961,9.5820,0.00,0.00,0.00,1
1.024,0.0156,-0.0469,-0.2695,-0.7266,9.0820,0.00,0.00,0.00,1
1.044,0.0000,-0.0059,-0.9961,-0.7266,8.0078,0.00,0.00,0.00,1
1.058,0.0137,-0.0566,-0.9961,-0.7266,8.0078,0.02,0.00,0.00,1
1.076,-0.0059,0.0586,-0.1914,-0.9180,9.3086,0.02,0.00,0.00,1
1.094,-0.0215,-0.0117,-0.5742,-0.4609,8.8828,0.02,0.00,0.00,1
1.111,0.0098,-0.0625,-0.4609,-0.6133,9.0820,0.02,0.00,0.00,1
1.126,-0.0195,0.0625,-0.1523,-0.9961,9.1602,0.02,0.00,0.00,1
1.143,0.0078,-0.0176,0.2305,-0.8047,9.8477,0.02,0.00,0.00,1
1.161,-0.0020,-0.0098,-0.0781,-0.6914,9.5391,0.02,0.00,0.00,1
1.177,0.0098,0.0586,0.6523,-1.0352,10.2305,0.02,0.00,0.00,1
1.194,0.0098,0.0234,-0.3828,-0.6914,8.6992,0.02,0.00,0.00,1
1.211,-0.0137,0.0586,0.0391,-0.6133,9.3867,0.02,0.00,0.00,1
1.228,0.0098,-0.0820,-0.8438,-0.8047,8.2344,0.02,0.00,0.00,1
1.248,-0.0234,0.0039,-0.4219,-1.0352,9.0781,0.00,0.00,0.00,1
1.264,0.0078,0.0957,0.0391,-0.5352,9.3867,0.00,0.00,0.00,1
1.281,0.0156,0.0254,0.0391,-0.4219,9.3086,0.00,0.00,0.00,1
1.296,-0.0020,-0.0254,0.0391,-0.8438,9.5430,0.00,0.00,0.00,1
1.313,0.0195,-0.0547,-0.5742,-0.8828,8.5000,0.00,0.00,0.00,1
1.332,-0.0137,0.0254,0.3437,-0.5742,10.3437,0.00,0.00,0.00,1
1.347,0.0156,-0.0859,-0.2695,-1.1484,9.3828,0.00,0.00,0.00,1
1.364,-0.0098,-0.0508,-0.6914,-1.1094,8.5820,0.00,0.00,0.00,1
1.381,-0.0078,0.0039,0.1914,-0.9570,9.7266,0.00,0.00,0.00,1
1.398,0.0078,0.0215,-0.3047,-0.8828,8.8437,0.00,0.00,0.00,1
1.418,-0.0039,0.0273,-0.1523,-0.5742,8.9609,0.00,0.00,0.00,1
1.434,0.0371,-0.0488,0.8438,-0.7656,10.3086,0.00,0.00,0.00,1
1.452,0.0059,-0.0137,-0.0391,-0.9180,8.9648,0.00,0.00,0.00,1
1.466,0.0352,-0.0215,0.0000,-0.6523,9.3047,0.00,0.00,0.00,1
1.483,0.0117,-0.0371,-0.6133,-0.7656,8.6172,0.00,0.00,0.00,1
1.501,-0.0195,0.0098,0.5742,-0.0781,10.1875,0.00,0.00,0.00,1
1.517,0.0117,-0.0312,-0.3047,-0.8828,9.2695,0.00,0.00,0.00,1
1.534,-0.0273,-0.0488,-0.8047,-0.4609,8.6172,0.00,0.00,0.00,1
1.551,0.0078,-0.0293,-0.0391,-0.7266,9.3047,0.00,0.00,0.00,1
1.568,-0.0195,0.0371,0.1133,-0.8047,9.3086,0.00,0.00,0.00,1
1.586,-0.0039,0.0273,0.1523,-0.6133,9.7305,0.00,0.00,0.00,1
1.602,0.0195,-0.1055,0.1133,-0.6523,9.8867,0.00,0.00,0.00,1
1.623,-0.0234,-0.0371,-0.6133,-0.8047,8.5000,0.00,0.00,0.00,1
1.637,0.0312,0.0000,0.0391,-0.6914,9.5000,0.00,0.00,0.00,1
1.654,-0.0195,-0.0273,-0.8047,-0.8828,8.3906,0.00,0.00,0.00,1
1.672,-0.0156,0.0117,0.7266,-0.4961,10.4141,0.00,0.00,0.00,1
1.687,-0.0117,0.0156,-0.3047,-1.0742,8.9648,0.00,0.00,0.00,1
1.704,-0.0254,-0.0273,-0.4219,-0.6133,8.7734,0.00,0.00,0.00,1
1.722,0.0273,-0.0410,0.1914,-0.8047,9.4219,0.00,0.00,0.00,1
1.738,-0.0254,0.0469,0.0391,-0.5742,9.1992,0.00,0.00,0.00,1
1.755,0.0156,0.0078,0.1523,-0.7266,9.6484,0.00,0.00,0.00,1
1.772,0.0098,-0.0684,0.1523,-0.4961,9.8047,0.00,0.00,0.00,1
1.794,-0.0352,-0.0469,-0.6523,-0.8438,8.5430,0.00,0.00,0.00,1
1.808,0.0215,0.0254,-0.0781,-0.6914,9.4258,0.00,0.00,0.00,1
1.825,-0.0195,-0.0020,-0.5742,-0.8828,8.5391,0.00,0.00,0.00,1
1.841,0.0020,0.0000,0.3437,-0.5352,10.4141,0.00,0.00,0.00,1
1.857,-0.0254,0.0352,-0.3828,-0.8047,8.8437,0.00,0.00,0.00,1
1.874,-0.0156,0.0137,-0.0391,-0.3828,8.8867,0.00,0.00,0.00,1
1.892,0.0332,-0.0254,0.0781,-0.7656,9.3828,0.00,0.00,0.00,1
1.908,-0.0254,0.0234,0.3437,-0.6914,9.6875,0.00,0.00,0.00,1
1.925,0.0273,-0.0117,-0.2305,-0.8438,9.0391,0.00,0.00,0.00,1
1.943,-0.0137,0.0391,0.2305,-0.5742,10.0039,0.00,0.00,0.00,1
1.959,0.0254,-0.0020,0.1523,-0.8438,9.6094,0.00,0.00,0.00,1
1.978,-0.0020,0.0020,-0.0781,-0.6914,9.5000,0.00,0.00,0.00,1
1.994,-0.0371,0.0508,-0.4609,-0.8047,8.8828,0.00,0.00,0.00,1
2.011,0.0215,-0.0078,0.4961,-0.6523,9.9219,0.00,0.00,0.00,1
2.027,-0.0312,0.0137,-0.1523,-0.7266,9.3477,0.00,0.00,0.00,1
2.044,0.0156,0.0859,0.4219,-0.9180,9.6133,0.00,0.00,0.00,1
2.061,0.0254,0.0215,0.0781,-0.8438,9.2656,0.00,0.00,0.00,1
2.078,0.0098,-0.0332,0.0781,-0.3047,9.6523,0.00,0.00,0.00,1
2.095,0.0332,-0.0742,-0.7656,-1.1484,8.3516,0.00,0.00,0.00,1
2.113,-0.0156,0.0000,0.4609,-0.6914,10.1523,0.00,0.00,0.00,1
2.134,0.0059,0.0801,0.2695,-0.6523,9.6914,0.00,0.00,0.00,1
2.146,-0.0195,-0.0254,0.2695,-0.6523,9.6914,0.00,0.00,0.00,1
2.164,0.0000,-0.0352,0.2695,-0.6133,9.8047,0.00,0.00,0.00,1
2.184,0.0430,-0.0723,-0.6133,-0.9570,8.5039,0.00,0.00,0.00,1
2.198,0.0020,0.0215,0.6523,-0.6914,10.1523,0.00,0.00,0.00,1
2.215,0.0195,-0.0410,-0.3047,-0.0391,9.0000,0.00,0.00,0.00,1
2.232,-0.0254,-0.0352,-0.6523,0.0391,8.6602,0.00,0.00,0.00,1
2.248,0.0137,0.0137,-0.1523,-0.7266,9.0820,0.02,0.00,0.00,1
2.265,-0.0215,0.0801,0.8438,-0.9570,10.2656,0.02,0.00,0.00,1
2.282,-0.0098,0.0605,-0.3047,-0.7656,9.0820,0.02,0.00,0.00,1
2.299,-0.0156,-0.0352,-0.1523,-0.6914,9.7266,0.02,0.00,0.00,1
2.317,-0.0234,0.0508,-0.0391,-1.1094,9.2266,0.02,0.00,0.00,1
2.337,0.0117,0.0254,-0.1523,-0.4961,9.1602,0.02,0.00,0.00,1
2.353,-0.0098,0.0801,-0.1914,-1.1484,9.0820,0.02,0.00,0.00,1
2.368,0.0117,-0.0879,0.5352,-0.6133,10.1094,0.02,0.00,0.00,1
2.386,-0.0117,-0.0020,-0.1523,-0.7656,9.1992,0.02,0.00,0.00,1
2.401,-0.0098,0.0742,0.4219,-1.2266,9.7695,0.02,0.00,0.00,1
2.418,-0.0098,-0.0254,-0.1133,-1.1484,9.0781,0.02,0.00,0.00,1
2.436,0.0000,-0.0488,-0.0391,-0.5352,9.4219,0.02,0.00,0.00,1
2.452,0.0156,-0.0781,-0.6523,-0.7656,8.4609,0.00,0.00,0.00,1
2.472,0.0039,0.0020,0.4961,-0.5352,10.3047,0.00,0.00,0.00,1
2.487,0.0098,-0.0332,-0.1133,-0.8438,9.0430,0.00,0.00,0.00,1
2.503,-0.0020,-0.0098,0.6914,-0.6523,10.1523,0.00,0.00,0.00,1
2.525,0.0020,-0.0469,0.1914,-0.4961,9.8086,0.00,0.00,0.00,1
2.538,-0.0039,0.0723,-1.0742,-0.6523,7.9336,0.00,0.00,0.00,1
2.554,-0.0020,0.0273,0.6914,-0.3047,10.6484,0.00,0.00,0.00,1
2.572,-0.0059,-0.0371,-0.2695,-0.8047,8.8828,0.00,0.00,0.00,1
2.588,0.0000,0.0781,-0.1523,-0.5742,9.2266,0.00,0.00,0.00,1
2.605,0.0039,0.0410,0.1914,-0.5352,9.5781,0.00,0.00,0.00,1
2.623,-0.0176,0.0898,0.7266,-0.7656,10.3437,0.00,0.00,0.00,1
2.639,0.0020,-0.0742,-0.8047,-0.7266,8.0391,0.00,0.00,0.00,1
2.656,-0.0254,0.0176,0.3828,-0.5352,10.2305,0.00,0.00,0.00,1
2.673,-0.0039,0.0762,0.0391,-1.1094,9.2695,0.00,0.00,0.00,1
2.694,0.0098,0.0332,-0.3437,-0.9570,9.0820,0.00,0.00,0.00,1
2.707,0.0000,-0.0605,-0.3437,-0.9570,9.0820,0.00,0.00,0.00,1
2.725,0.0156,-0.0957,-0.1133,-0.7656,9.0000,0.00,0.00,0.00,1
2.743,-0.0078,-0.0117,-0.0781,-0.8828,9.6094,0.00,0.00,0.00,1
2.758,0.0117,-0.0137,0.1133,-0.9961,9.6094,0.00,0.00,0.00,1
2.775,-0.0117,-0.0059,-0.2305,-0.5352,8.8164,0.00,0.00,0.00,1
2.792,0.0059,-0.0605,-0.2695,-0.3828,8.9648,0.00,0.00,0.00,1
2.811,0.0137,-0.0820,0.0000,-1.0742,9.5000,0.00,0.00,0.00,1
2.826,0.0000,0.0352,0.5742,-0.5742,10.2656,0.00,0.00,0.00,1
2.843,0.0137,0.0137,-0.0391,-0.5742,9.1992,0.02,0.00,0.00,1
2.865,-0.0117,-0.0078,-0.5352,-0.6914,8.6562,0.02,0.00,0.00,1
2.877,0.0078,-0.0020,-0.5352,-0.6914,8.6562,0.02,0.00,0.00,1
2.897,-0.0215,0.0645,-0.6133,-0.6914,8.1562,0.02,0.00,0.00,1
2.914,-0.0137,0.0137,2.1836,-0.3437,6.4687,0.02,0.00,0.00,1
2.928,-0.0566,0.0020,-0.7656,-1.1484,4.9766,0.02,0.00,0.00,1
2.945,0.0195,-0.0898,3.9844,2.5273,19.1523,0.02,0.00,0.00,1
2.962,0.0371,-0.0762,0.3828,-4.1367,9.3086,0.02,0.00,0.00,1
2.981,-0.0410,0.1289,-0.3437,-6.0508,10.7695,0.02,0.00,0.00,1
2.996,0.0137,-0.0820,-2.3359,5.7031,4.3672,0.02,0.00,0.00,1
3.013,-0.0781,0.3105,1.3789,0.2695,15.3594,0.02,0.00,0.00,1
3.032,-0.0117,0.0645,-1.8398,-2.4531,6.8516,0.02,0.00,0.00,1
3.047,-0.0645,-0.0937,-1.4922,-3.0664,7.4687,0.00,0.00,0.00,1
3.064,0.0234,-0.1270,0.8438,-0.0781,9.8477,0.00,0.00,0.00,1
3.085,0.0312,-0.0684,-2.1836,-3.7930,6.6680,0.00,0.00,0.00,1
3.098,-0.0488,-0.0020,0.3828,-2.3359,8.5781,0.00,0.00,0.00,1
3.115,0.0449,0.0957,1.2266,3.1797,11.4531,0.00,0.00,0.00,1
3.132,0.0117,0.0820,1.3008,-2.1055,11.2617,0.00,0.00,0.00,1
3.151,0.0078,-0.0059,-1.4922,-4.7500,8.0781,0.00,0.00,0.00,1
3.166,0.0117,0.0703,-0.1133,1.7617,9.3047,0.00,0.00,0.00,1
3.183,-0.0234,-0.0586,-1.1484,2.4883,7.7734,0.00,0.00,0.00,1
3.203,0.0117,0.0586,0.6523,-2.9883,10.9961,0.00,0.00,0.00,1
3.217,-0.0059,-0.0371,-0.3437,-2.9883,8.8437,0.00,0.00,0.00,1
3.234,0.0234,-0.0117,-1.1094,1.0352,8.5781,0.00,0.00,0.00,1
3.255,-0.0020,-0.0527,0.0781,-3.0664,9.4219,0.00,0.00,0.00,1
3.272,-0.0254,-0.1172,-1.0742,-0.4961,7.7773,0.00,0.00,0.00,1
3.285,0.0020,0.0508,0.0391,1.8008,9.7266,0.00,0.00,0.00,1
3.304,0.0000,-0.0566,0.8047,-1.3398,10.0352,0.00,0.00,0.00,1
3.319,0.0078,-0.0215,0.1523,-1.9531,9.3437,0.00,0.00,0.00,1
3.337,-0.0137,0.0156,0.3047,0.0000,10.7695,0.00,0.00,0.00,1
3.353,-0.0176,0.0820,-0.1914,-0.3828,9.2266,0.00,0.00,0.00,1
3.371,0.0020,0.0234,-0.4609,-1.6094,8.4609,0.00,0.00,0.00,1
3.387,-0.0234,0.0020,-0.4219,-1.3398,9.1172,0.00,0.00,0.00,1
3.404,0.0078,0.0117,0.3437,0.0781,9.9219,0.00,0.00,0.00,1
3.425,0.0098,-0.0020,-0.1523,-1.8398,9.2305,0.00,0.00,0.00,1
3.438,-0.0059,0.0039,-0.1523,-1.8398,9.2305,0.00,0.00,0.00,1
3.455,0.0195,-0.0742,0.6133,0.3047,10.0352,0.02,0.00,0.00,1
3.474,-0.0117,0.0117,0.0781,-1.5703,10.0039,0.02,0.00,0.00,1
3.489,0.0195,-0.0273,0.0000,-1.7617,8.9648,0.02,0.00,0.00,1
3.506,-0.0156,-0.0078,-0.3828,0.4219,9.0391,0.02,0.00,0.00,1
3.523,0.0117,-0.0410,-0.1914,-0.2305,9.5430,0.02,0.00,0.00,1
3.541,0.0254,-0.1035,-0.5352,-2.0312,8.4258,0.02,0.00,0.00,1
3.557,0.0117,0.0410,0.8047,-0.6133,10.4570,0.02,0.00,0.00,1
3.574,0.0215,0.0273,0.0391,0.1133,9.8477,0.02,0.00,0.00,1
3.592,-0.0137,0.0000,0.1914,-0.9570,9.4609,0.02,0.00,0.00,1
3.608,0.0137,0.0117,-0.2305,-1.2656,8.9648,0.02,0.00,0.00,1
3.628,-0.0156,0.0449,-0.9570,-0.5742,8.1562,0.02,0.00,0.00,1
3.644,-0.0039,0.0195,0.6914,-0.7656,10.3477,0.02,0.00,0.00,1
3.659,-0.0195,-0.0410,0.2305,-0.9180,9.4258,0.02,0.00,0.00,1
3.676,-0.0039,-0.0645,0.6523,-0.1914,10.3086,0.02,0.00,0.00,1
3.693,-0.0039,-0.0117,-0.5352,-0.7266,8.5430,0.02,0.00,0.00,1
3.711,-0.0137,0.0488,0.2305,-1.3008,9.9219,0.02,0.00,0.00,1
3.727,0.0039,-0.0527,-1.1484,-0.7656,7.8555,0.02,0.00,0.00,1
3.744,-0.0176,0.0020,0.5352,0.0391,10.5312,0.02,0.00,0.00,1
3.762,0.0020,0.0332,-0.1914,-1.1484,9.0039,0.02,0.00,0.00,1
3.778,-0.0176,-0.0273,-0.0391,-1.1484,9.2695,0.02,0.00,0.00,1
3.795,0.0078,-0.0488,0.0000,-0.6523,9.3047,0.02,0.00,0.00,1
3.814,0.0098,-0.0488,-1.1484,-1.0352,7.5508,0.02,0.00,0.00,1
3.832,-0.0176,-0.0039,0.5352,-0.6914,9.9258,0.02,0.00,0.00,1
3.846,0.0020,0.0293,-0.1523,-0.6523,9.4648,0.02,0.00,0.00,1
3.864,-0.0098,-0.0059,-0.1133,-0.7266,9.3867,0.02,0.00,0.00,1
3.882,0.0137,-0.0547,-0.5742,-0.8828,8.6562,0.02,0.00,0.00,1
3.897,-0.0078,0.0488,0.4961,-0.7266,9.7305,0.02,0.00,0.00,1
3.914,0.0137,-0.0020,-0.0391,-0.3437,9.2305,0.02,0.00,0.00,1
3.931,0.0020,0.0469,0.1133,-0.8828,9.6914,0.02,0.00,0.00,1
3.948,0.0156,-0.0293,0.0391,-1.1484,9.8086,0.02,0.00,0.00,1
3.966,0.0117,-0.0059,-0.4219,-0.4219,8.6953,0.02,0.00,0.00,1
3.985,-0.0234,0.0508,-0.4961,-0.9961,8.4219,0.02,0.00,0.00,1
4.004,0.0176,0.0508,1.5313,-0.5352,11.2227,0.02,0.00,0.00,1
4.016,-0.0273,0.0020,-1.0742,-0.4961,8.3906,0.02,0.00,0.00,1
4.035,0.0137,0.2031,1.2656,-0.7656,10.5742,0.02,0.00,0.00,1
4.052,0.0078,0.0840,0.8047,-0.8828,10.6133,0.02,0.00,0.00,1
4.067,0.0000,0.0234,-1.8789,-0.6133,6.2070,0.02,0.00,0.00,1
4.084,0.0098,0.0332,0.9180,-0.3828,11.0312,0.02,0.00,0.00,1
4.101,-0.0137,0.0762,0.7266,-1.1094,9.9609,0.02,0.00,0.00,1
4.118,0.0098,-0.1113,0.2695,-0.7266,10.1914,0.02,0.00,0.00,1
4.135,0.0000,-0.3125,-3.1406,-0.7266,4.7891,0.02,0.00,0.00,1
4.156,-0.0332,-0.1855,0.6523,-1.1094,9.8086,0.02,0.00,0.00,1
4.174,0.0195,-0.0176,0.8047,-0.3828,10.6133,0.02,0.00,0.00,1
4.188,-0.0352,-0.0215,-0.3437,-0.6133,8.2383,0.02,0.00,0.00,1
4.205,0.0254,0.0137,-0.1523,-0.5742,9.3828,0.02,0.00,0.00,1
4.222,0.0215,0.0742,1.0352,-1.2656,11.4570,0.02,0.00,0.00,1
4.237,0.0039,-0.1016,-2.1836,-0.5352,6.5859,0.02,0.00,0.00,1
4.255,0.0137,-0.0117,0.5742,-0.4219,9.6094,0.02,0.00,0.00,1
4.272,-0.0117,0.2695,1.1484,-0.7656,10.6914,0.02,0.00,0.00,1
4.288,0.0215,-0.2305,-1.2266,-0.8438,7.6992,0.02,0.00,0.00,1
4.305,-0.0234,-0.0371,-0.9570,-0.6914,8.3555,0.02,0.00,0.00,1
4.322,-0.0137,-0.0352,1.8398,-0.5742,11.6406,0.02,0.00,0.00,1
4.339,-0.0039,0.0391,-0.3047,-0.8828,9.3437,0.02,0.00,0.00,1
4.359,-0.0156,-0.1777,1.7617,-1.1875,12.0273,0.02,0.00,0.00,1
4.375,0.0195,-0.3672,2.7578,-0.6523,12.1055,0.02,0.00,0.00,1
4.392,0.0000,-0.3418,-2.8711,-0.3828,5.7422,0.02,0.00,0.00,1
4.407,0.0254,0.4121,-1.8008,-0.8438,7.3945,0.02,0.00,0.00,1
4.424,0.0059,0.3633,4.0977,-1.2656,13.4883,0.02,0.00,0.00,1
4.443,0.0039,0.4023,1.8008,-0.6133,10.4570,0.02,0.00,0.00,1
4.458,-0.0039,-0.3184,-3.8320,-0.2695,4.5547,0.02,0.00,0.00,1
4.475,-0.0176,-0.1309,-0.8047,-0.6133,8.0781,0.02,0.00,0.00,1
4.493,0.0059,-0.1543,5.0937,-1.3789,15.2031,0.02,0.00,0.00,1
4.514,0.0098,0.0801,-3.8320,-0.1523,3.8711,0.02,0.00,0.00,1
4.526,0.0039,-0.0684,-3.8320,-0.1523,3.8711,0.02,0.00,0.00,1
4.546,0.0059,-0.1270,4.7109,-1.4180,14.6719,0.02,0.00,0.00,1
4.565,-0.0098,-0.2598,2.2969,-1.0742,10.1523,0.02,0.00,0.00,1
4.577,0.0156,0.2383,-2.9492,-0.0391,3.9062,0.02,0.00,0.00,1
4.595,0.0039,0.2539,0.6523,-0.4609,9.5039,0.02,0.00,0.00,1
4.612,0.0098,0.3320,4.9805,-1.4922,13.2148,0.02,0.00,0.00,1
4.628,-0.0078,-0.4668,-0.2305,-0.3828,8.8164,0.02,0.00,0.00,1
4.645,-0.0234,-0.2324,-0.8438,-0.2695,5.9375,0.00,0.00,0.00,1
4.662,0.0000,0.0605,3.8320,-1.4922,12.8320,0.00,0.00,0.00,1
4.679,0.0000,-0.1855,1.5313,-0.1914,9.1602,0.00,0.00,0.00,1
4.696,-0.0059,0.0332,-0.0781,-0.8438,7.6562,0.00,0.00,0.00,1
4.713,-0.0059,0.0781,1.1875,-0.5352,9.6094,0.00,0.00,0.00,1
4.730,0.0020,-0.0957,0.4961,-0.3047,8.3906,0.00,0.00,0.00,1
4.748,-0.0098,0.0703,-0.0781,-0.8828,6.7461,0.00,0.00,0.00,1
4.765,0.0078,0.1172,3.1406,-0.5742,11.4961,0.00,0.00,0.00,1
4.782,0.0098,0.0508,1.9141,-0.9180,10.4961,0.00,0.00,0.00,1
4.798,-0.0020,-0.0820,0.9961,-1.2656,8.5391,0.00,0.00,0.00,1
4.816,0.0020,-0.2383,-0.4219,-0.6914,8.1602,0.00,0.00,0.00,1
4.833,-0.0059,-0.2930,-0.3437,-0.9180,7.0469,0.00,0.00,0.00,1
4.849,0.0156,0.0527,3.9844,-0.8047,12.7227,0.04,0.00,0.00,1
4.866,-0.0039,0.1133,0.8828,-1.1875,7.8164,0.04,0.00,0.00,1
4.883,-0.0234,0.2227,2.6055,-0.2695,11.1094,0.04,0.00,0.00,1
4.905,0.0254,0.0977,2.3359,-0.2305,10.8359,0.04,0.00,0.00,1
4.919,-0.0332,-0.1191,1.3398,-1.9531,9.2695,0.04,0.00,0.00,1
4.935,0.0254,-0.0723,3.5625,-0.3047,11.3359,0.04,0.00,0.00,1
4.951,0.0215,-0.1895,1.1094,-0.1133,8.2344,0.04,0.00,0.00,1
4.968,0.0312,0.1543,0.2305,-0.3828,8.1992,0.04,0.00,0.00,1
4.985,0.0215,-0.0859,1.4922,-1.3008,10.1484,0.04,0.00,0.00,1
5.002,-0.0312,-0.2207,-0.0391,-1.2656,7.5508,0.04,0.00,0.00,1
5.019,0.0176,0.1289,3.2578,-0.6133,10.9570,0.04,0.00,0.00,1
5.036,-0.0117,-0.0176,1.1484,-1.0742,9.0039,0.04,0.03,0.00,1
5.053,-0.0234,-0.1953,3.6758,-1.6094,10.8789,0.19,0.03,0.03,1
5.075,0.0332,-0.1133,1.5313,0.9180,8.4258,0.19,0.03,0.03,1
5.092,0.0117,-0.0781,3.1406,-0.6914,10.7695,0.19,0.03,0.03,1
5.104,0.0078,-0.0020,0.2695,-1.8008,6.8516,0.19,12.32,0.03,1
5.124,0.0137,-0.0684,2.2227,0.0000,9.3867,0.19,12.32,13.54,1
5.138,-0.0020,0.1289,1.2266,0.1914,7.5859,0.19,12.32,13.54,1
5.155,0.0117,0.2344,2.4531,-2.0312,10.6094,0.19,14.76,15.72,1
5.173,-0.0254,0.1211,4.1758,-1.9922,10.3086,0.19,14.76,15.72,1
