t_s,gyro_x_rads,gyro_y_rads,raw_ax_mps2,raw_ay_mps2,raw_az_mps2,speed_kmh,hall_f_hz,hall_r_hz,gps_fix
1.144,0.0020,0.0039,-1.2266,-0.8828,7.6992,0.02,0.00,0.00,1
1.157,0.0156,-0.0391,0.5352,-0.4609,10.7656,0.00,0.00,0.00,1
1.174,-0.0059,0.0332,-0.2695,-0.8828,8.6953,0.00,0.00,0.00,1
1.192,-0.0215,0.0234,0.0000,-0.5352,9.6484,0.00,0.00,0.00,1
1.208,-0.0059,0.0020,-0.3828,-0.9180,9.0039,0.00,0.00,0.00,1
1.226,-0.0254,0.0410,0.4219,-0.6523,9.6523,0.00,0.00,0.00,1
1.242,0.0195,-0.0117,-0.4219,-0.5742,8.9219,0.00,0.00,0.00,1
1.261,0.0000,0.0020,0.1914,-0.6523,10.0000,0.00,0.00,0.00,1
1.276,0.0234,0.0117,0.0391,-1.0352,9.6094,0.00,0.00,0.00,1
1.293,0.0078,0.0039,-0.4961,-0.6523,8.6953,0.00,0.00,0.00,1
1.314,-0.0273,0.0469,-0.4609,-0.8828,8.6602,0.00,0.00,0.00,1
1.328,0.0156,-0.0859,0.7266,-0.4609,10.2305,0.00,0.00,0.00,1
1.344,-0.0352,0.0098,-0.0391,-0.6133,9.4219,0.00,0.00,0.00,1
1.363,0.0156,0.0605,0.5742,-0.7656,10.2305,0.02,0.00,0.00,1
1.378,-0.0332,-0.0059,-0.3828,-1.0742,8.7344,0.02,0.00,0.00,1
1.395,0.0117,-0.0176,0.1523,-0.3828,9.3867,0.02,0.00,0.00,1
1.412,0.0254,-0.0742,-0.9180,-0.8438,8.2383,0.02,0.00,0.00,1
1.431,-0.0332,0.0684,0.7266,-0.3437,10.3047,0.02,0.00,0.00,1
1.446,0.0293,-0.1152,-0.6914,-0.9961,8.9609,0.02,0.00,0.00,1
1.464,-0.0332,-0.0254,-0.3828,-0.4609,9.0820,0.02,0.00,0.00,1
1.484,-0.0117,0.0410,-0.6914,-0.8828,8.3164,0.02,0.00,0.00,1
1.502,0.0391,-0.0078,0.5352,-0.4961,10.2305,0.02,0.00,0.00,1
1.515,-0.0332,0.0410,-0.5742,-0.8438,9.0781,0.02,0.00,0.00,1
1.534,0.0332,0.0820,0.7266,-0.5742,10.1875,0.02,0.00,0.00,1
1.548,-0.0332,-0.0312,0.0000,-0.8828,9.4648,0.00,0.00,0.00,1
1.566,0.0332,0.0430,-0.4219,-0.7656,8.5430,0.00,0.00,0.00,1
1.582,0.0156,0.0000,0.3828,-0.7266,9.8477,0.00,0.00,0.00,1
1.601,-0.0332,-0.1055,-0.4219,-0.2695,9.1562,0.00,0.00,0.00,1
1.616,0.0137,0.0996,1.0742,-0.9961,10.2266,0.00,0.00,0.00,1
1.633,-0.0176,0.0410,0.1914,-0.5742,9.8867,0.00,0.00,0.00,1
1.655,0.0039,-0.0762,0.3437,-0.6133,10.2305,0.00,0.00,0.00,1
1.667,-0.0156,-0.0234,0.3437,-0.6133,10.2305,0.00,0.00,0.00,1
1.687,-0.0020,-0.0215,0.4961,-0.7656,9.9258,0.00,0.00,0.00,1
1.705,0.0234,0.0371,0.8828,-0.6133,10.4922,0.00,0.00,0.00,1
1.718,-0.0059,0.0566,-1.3398,-0.6523,7.2344,0.00,0.00,0.00,1
1.735,0.0137,0.0430,0.3828,-0.3828,10.2305,0.00,0.00,0.00,1
1.752,0.0059,0.0742,0.2695,-0.4961,9.1211,0.00,0.00,0.00,1
1.771,-0.0254,0.2187,2.2227,-0.6133,11.8008,0.02,0.00,0.00,1
1.786,0.0078,-0.2695,-1.9141,-0.7266,6.0156,0.02,0.00,0.00,1
1.803,-0.0293,-0.0684,0.3437,-0.3047,9.7695,0.02,0.00,0.00,1
1.821,0.0176,-0.1758,1.2266,-0.9180,9.7305,0.02,0.00,0.00,1
1.837,-0.0371,0.2285,2.4883,-0.6523,11.7969,0.02,0.00,0.00,1
1.857,0.0137,0.1152,-0.2695,-0.3828,7.6562,0.02,0.00,0.00,1
1.874,0.0312,0.0586,0.7266,-0.8047,9.3086,0.02,0.00,0.00,1
1.890,-0.0547,0.1328,1.4570,-0.8438,9.3047,0.02,0.00,0.00,1
1.905,0.0273,-0.2051,2.3359,-1.0742,11.4922,0.02,0.00,0.00,1
1.922,-0.0547,-0.1289,0.8047,-0.8047,8.0430,0.02,0.00,0.00,1
1.941,0.0078,0.0332,2.2227,-0.0781,10.8750,0.02,0.00,0.00,1
1.956,-0.0449,-0.0430,-0.6914,-1.2266,6.3594,0.00,0.00,0.00,1
1.973,-0.0098,0.0430,2.5664,-0.4219,11.5703,0.00,0.00,0.00,1
1.991,0.0410,-0.1738,1.5703,-0.4609,8.7383,0.00,0.00,0.00,1
2.007,-0.0117,0.0859,3.2578,-0.1914,12.2578,0.00,0.00,0.00,1
2.024,0.0488,0.0215,-0.7656,-1.6484,6.2461,0.00,0.00,0.00,1
2.044,-0.0293,-0.1094,2.2617,-0.0781,10.0742,0.00,0.00,0.00,1
2.063,-0.0332,0.0312,3.2930,-0.6914,12.2187,0.00,0.00,0.00,1
2.075,-0.0410,0.1406,-0.3437,-1.7617,6.4023,0.00,0.00,0.00,1
2.094,-0.0332,0.0254,1.9531,0.0781,10.3828,0.00,0.00,0.00,1
2.110,0.0566,0.1582,2.4883,-0.7656,9.6484,0.00,0.00,0.00,1
2.126,-0.0273,-0.0937,1.8789,-1.4570,10.4922,0.00,0.00,0.00,1
2.143,0.0430,-0.2051,-0.9180,-1.4180,6.3633,0.00,0.00,0.00,1
2.163,-0.0137,0.0391,2.4531,0.3437,10.8398,0.04,0.00,0.00,1
2.177,0.0430,-0.0273,1.6484,-0.8828,9.3828,0.04,0.00,0.00,1
2.194,0.0020,-0.0352,0.5352,-0.7266,8.2773,0.04,0.00,0.00,1
2.211,-0.0234,-0.1211,1.0352,-1.4922,9.0781,0.04,0.00,0.00,1
2.228,0.0098,0.0762,2.9492,0.0000,10.9922,0.04,0.00,0.00,1
2.246,-0.0234,0.0781,0.9570,-0.7656,8.3906,0.04,0.00,0.00,1
2.264,-0.0020,0.0781,3.4844,-0.9570,11.7187,0.04,0.00,0.00,1
2.282,0.0234,-0.0332,1.1875,-0.5352,8.9648,0.04,0.00,0.00,1
2.296,-0.0215,0.0254,1.0742,-0.1523,8.6562,0.04,0.00,0.00,1
2.313,0.0215,0.0762,1.7227,-1.6484,8.5391,0.04,0.00,0.00,1
2.331,-0.0137,0.1328,3.0664,-0.4961,11.2578,0.04,0.00,0.00,1
2.347,0.0156,-0.1055,-0.1523,-0.7656,6.5078,0.11,0.00,0.00,1
2.364,-0.0156,0.0371,2.7969,-1.4570,11.2187,0.11,0.00,0.03,1
2.381,0.0000,-0.0020,2.2969,-0.6133,9.1602,0.11,0.03,0.03,1
2.398,-0.0039,-0.0566,1.6484,-0.7656,8.7773,0.11,0.03,0.03,1
2.418,-0.0039,-0.3008,4.5977,-1.2266,11.7617,0.11,0.03,15.41,1
2.434,0.0000,0.0488,0.6133,-1.5313,7.7383,0.11,15.02,15.41,1
2.452,0.0000,-0.1914,1.4922,0.7656,7.9297,0.11,15.02,15.41,1
2.466,0.0078,0.0117,3.3711,-1.9141,10.1094,0.11,17.99,17.70,1
2.483,0.0195,0.0254,4.7891,-1.4922,11.3789,0.11,17.99,17.70,1
2.501,0.0020,-0.4336,0.0391,0.1523,6.3633,0.11,17.99,20.66,1
2.517,0.0215,0.0762,2.6797,-0.4961,8.6602,0.11,19.83,20.66,1
2.534,-0.0234,0.2852,5.5937,-0.6133,12.9883,0.11,19.83,22.52,1
2.551,-0.0352,0.1562,3.8320,-1.0742,10.2656,0.22,22.67,22.52,1
2.568,-0.0293,-0.2871,0.1523,-1.2656,5.2148,0.22,22.67,25.66,1
2.585,-0.0234,-0.3652,2.9102,0.1914,8.9219,0.22,25.12,25.66,1
2.604,0.0195,-0.5488,3.8320,-1.6094,9.8477,0.22,25.12,27.87,1
2.623,-0.0430,-0.0195,-0.4219,-0.2305,4.8633,0.22,27.59,30.37,1
2.636,0.0508,0.0801,4.3281,-0.9570,9.7305,0.22,29.56,30.37,1
2.654,-0.0293,0.1719,7.4297,-2.4883,13.9766,0.22,29.56,32.37,1
2.671,0.0078,0.0859,2.2617,-0.8438,7.4297,0.22,32.23,32.37,1
2.687,-0.0254,0.0645,-0.2305,-0.2305,4.9375,0.22,32.23,34.86,1
2.705,-0.0039,0.1348,6.2422,-1.3789,11.6797,0.22,33.89,35.68,1
2.722,0.0273,0.3008,7.7383,-0.9570,13.1758,0.22,36.27,39.19,1
2.738,0.0117,-0.4629,2.5664,-0.3828,8.0078,0.22,37.93,39.19,1
2.755,-0.0059,-0.6523,-0.5742,-2.4883,4.2109,0.48,37.93,39.47,1
2.776,0.0000,-0.4121,8.8867,-0.2305,14.7109,0.48,39.89,42.81,1
2.789,0.0156,0.5527,8.8867,-0.2305,14.7109,0.48,41.72,43.10,1
2.807,-0.0293,0.5156,-1.8398,-1.8398,2.8672,0.48,44.66,43.10,1
2.824,0.0215,0.5410,4.9805,0.9570,8.1992,0.48,44.66,46.33,1
2.841,-0.0059,0.6250,8.6953,-0.1914,13.7891,0.48,45.32,47.26,1
2.857,0.0293,-0.6875,7.8516,-3.7539,13.1719,0.48,48.24,49.36,1
2.874,0.0098,-0.6777,-0.8047,-1.1484,2.3398,0.48,49.13,51.10,1
2.891,-0.0410,-0.3359,3.5625,0.8047,8.6953,0.48,51.98,53.78,1
2.908,-0.0137,0.5547,6.7422,-0.4609,11.0352,0.48,53.06,54.71,1
2.925,-0.0371,0.4648,10.3828,-4.4453,14.9414,0.48,56.17,57.18,1
2.942,0.0605,0.6289,-0.1914,-0.2695,2.9883,0.48,56.62,58.20,1
2.959,-0.0117,-0.5078,2.3359,0.8047,7.3555,4.35,59.72,61.39,1
2.978,0.0508,-0.8086,10.9180,-2.2969,15.0937,4.35,60.88,64.75,1
2.994,-0.0254,-0.0723,-0.0781,1.0352,1.9570,4.35,62.64,64.75,1
3.011,0.0195,-0.4883,1.9141,2.5273,6.1680,4.35,66.57,67.14,1
3.027,-0.0254,0.2656,7.6992,-3.9453,12.6055,4.35,67.81,68.56,1
3.044,0.0156,0.3711,12.6406,-4.0977,17.1250,4.35,69.15,71.39,1
3.061,0.0293,-0.0977,0.0000,0.2305,4.1719,4.35,69.45,73.72,1
3.078,0.0469,-0.1973,1.5313,1.3789,4.7930,4.35,73.14,73.92,1
3.095,0.0430,-0.5937,3.0664,-1.4922,6.0156,4.35,75.60,76.08,1
3.112,-0.0566,-0.3457,12.3359,-1.4922,14.9375,4.35,78.81,79.29,1
3.135,0.0215,-0.3418,5.4023,-0.8828,9.3477,4.35,79.96,80.01,1
3.152,0.0859,-0.5176,3.6406,-3.0664,6.1680,4.35,81.95,82.96,1
3.165,-0.0234,0.4727,2.8711,0.6523,5.2539,8.63,84.65,85.32,1
3.182,0.0449,0.1387,7.9687,-0.3047,13.0625,8.63,84.86,87.67,1
3.197,-0.0469,0.1426,4.7891,-2.7187,8.9258,8.63,87.70,87.94,1
3.214,0.0312,0.3203,9.7695,-2.0703,10.9961,8.63,89.83,91.14,1
3.231,0.0254,0.3945,6.2812,-0.3047,9.1602,8.63,91.81,92.64,1
3.248,0.0371,-0.2090,6.1289,0.8828,9.1602,8.63,93.41,95.17,1
3.266,0.0391,0.0723,8.1992,-3.4844,11.2227,8.63,97.61,97.47,1
3.283,-0.0273,0.3906,1.8789,-0.4609,3.8672,8.63,98.12,100.06,1
3.304,0.0137,0.0469,2.2969,-1.1094,9.6523,8.63,100.30,102.47,1
3.316,-0.0117,-0.0039,2.2969,-1.1094,9.6523,8.63,102.31,103.21,1
3.336,0.0020,0.4062,7.3164,-1.2656,12.2227,8.63,104.01,105.44,1
3.353,0.0664,0.0156,4.7891,1.1875,8.5820,12.28,106.73,107.62,1
3.367,0.0020,0.2578,3.9844,0.2305,9.0000,12.28,108.27,110.30,1
3.384,0.0352,0.3828,6.1680,-0.1523,6.7852,12.28,111.11,110.86,1
3.401,0.0078,-0.1719,3.9453,2.9492,10.0352,12.28,112.83,115.04,1
3.418,0.0371,0.3242,6.5898,-0.2695,11.4531,12.28,112.83,117.98,1
3.435,0.0039,0.1445,7.5469,-1.5313,8.3555,12.28,117.41,118.81,1
3.452,-0.0293,-0.2324,3.4844,3.1406,8.4219,12.28,120.18,120.76,1
3.475,-0.0020,0.0703,7.8906,-2.4883,10.9570,12.28,120.38,122.87,1
3.486,-0.0176,-0.0195,7.8906,-2.4883,10.9570,12.28,122.84,123.70,1
3.506,-0.0254,0.2500,3.6406,-1.4570,7.5469,12.28,123.81,126.71,1
3.524,0.0371,-0.0898,7.6992,-1.3398,12.1836,12.28,127.05,127.84,1
3.538,0.0059,0.1230,4.7109,-0.0391,6.9297,12.28,128.62,131.34,1
3.555,0.0645,-0.0840,3.9844,-5.7422,5.3242,16.08,133.30,131.80,1
3.572,-0.0645,0.4492,5.4023,0.9961,12.8711,16.08,132.54,133.80,1
3.588,-0.0039,-0.1738,7.9687,0.6133,11.4961,16.08,132.54,136.46,1
3.605,0.0332,-0.3086,6.5898,-0.8828,8.6211,16.08,134.92,138.87,1
3.622,0.0703,-0.2559,3.1797,1.8398,4.9375,16.08,137.31,140.08,1
3.639,0.0430,0.0156,3.6758,-2.3359,8.7344,16.08,140.73,142.45,1
3.656,-0.0605,0.5723,7.3945,-0.3047,12.4453,16.08,144.86,144.45,1
3.673,0.0156,-0.0840,9.3867,2.6445,11.4180,16.08,144.86,146.86,1
3.695,-0.0449,0.3516,1.3789,0.7656,6.4687,16.08,144.86,147.56,1
3.712,-0.0410,-0.0469,4.4453,-4.3672,5.8242,16.08,150.33,151.54,1
3.725,-0.0039,-0.2031,6.4375,-2.6445,12.5234,16.08,150.33,153.12,1
3.742,-0.0215,0.4023,6.7812,0.1914,9.5820,16.08,151.95,154.66,1
3.758,-0.0352,-0.0703,6.7422,0.4961,13.0234,20.32,153.52,156.69,1
3.776,-0.0195,-0.3086,4.4453,2.3750,7.5469,20.32,158.28,158.25,1
3.793,0.0488,-0.0488,4.7109,-2.7187,9.4609,20.32,158.83,160.54,1
3.811,0.0391,0.3398,3.9453,-0.5742,4.4062,20.32,160.41,161.37,1
3.826,0.0254,-0.3594,4.1758,-0.8438,7.8906,20.32,160.41,164.12,1
3.843,0.0059,-0.0254,2.5664,-1.6484,9.8437,20.32,164.31,165.29,1
3.865,-0.0137,0.3574,4.4062,-2.0312,9.6875,20.32,164.31,167.81,1
3.882,-0.0293,0.3672,5.4414,-2.3750,10.6094,20.32,165.40,168.78,1
3.895,-0.0176,-0.1055,5.3633,-1.3008,11.0352,20.32,167.87,171.06,1
3.915,0.0020,0.4648,8.5820,-0.5352,10.2656,20.32,170.07,172.03,1
3.928,-0.0293,-0.5273,6.3984,0.1523,10.9961,20.32,170.53,174.61,1
3.946,0.0078,0.1348,6.8555,-1.4570,11.3008,20.32,172.44,178.60,1
3.963,0.0430,0.6387,7.4297,-0.8047,14.7109,24.06,172.44,178.86,1
3.979,0.0273,-0.2812,5.5156,-0.1523,15.0195,24.06,171.53,177.53,1
3.996,0.0664,0.4980,4.5195,-1.4180,12.8711,24.06,171.53,176.30,1
4.013,-0.0098,0.9238,1.9922,-0.4219,8.6953,24.06,170.77,174.40,1
4.036,-0.0039,0.5566,-2.4531,-0.5352,7.3125,24.06,169.98,173.49,1
4.047,0.0352,0.4844,-2.4531,-0.5352,7.3125,24.06,168.86,173.28,1
4.067,-0.0234,0.6523,-1.5313,-0.3047,8.6211,24.06,168.49,173.28,1
4.084,-0.0410,0.7187,-1.4180,-0.0391,7.6992,24.06,169.06,171.32,1
4.098,-0.0566,-0.1387,1.4922,-1.6484,8.4219,24.06,169.06,174.25,1
4.115,-0.0195,-0.1953,0.1133,-0.6914,9.3437,24.06,168.80,176.06,1
4.133,0.0137,-0.2598,-3.7539,0.1914,5.5937,24.06,167.81,179.08,1
4.151,-0.0215,-0.2812,-4.9805,-2.7969,5.9805,24.06,171.44,180.57,1
4.167,-0.0059,0.2734,-1.8789,-0.4609,7.3555,27.80,170.27,179.63,1
4.183,-0.0059,0.1289,1.5313,-0.8047,12.4883,27.80,172.95,183.35,1
4.201,-0.0020,0.0098,0.1914,-0.9961,10.6133,27.80,171.67,183.02,1
4.217,0.0020,-0.4238,-1.8789,-0.5352,7.8906,27.80,174.83,185.80,1
4.234,0.0117,-0.0488,-4.1367,0.2695,7.3945,27.80,174.92,185.84,1
4.254,-0.0195,0.1738,-0.6133,-4.0977,7.3125,27.80,176.80,184.64,1
4.272,0.0117,-0.1289,3.4102,-0.9961,13.3281,27.80,176.71,183.42,1
4.285,0.0195,-0.2148,2.4883,1.4570,9.3086,27.80,176.71,186.22,1
4.303,-0.0137,0.1621,6.5898,0.6523,11.6836,27.80,179.18,185.43,1
4.321,-0.0391,-0.5625,3.9062,-1.9531,10.4180,27.80,180.67,186.95,1
4.336,-0.0137,0.1152,7.5078,-1.9531,12.9102,27.80,180.67,189.61,1
4.353,-0.0176,-0.3437,4.4453,-1.1484,9.8047,30.06,182.95,190.15,1
4.371,-0.0078,-0.5996,7.3164,-3.1406,12.4883,30.06,186.43,192.31,1
4.387,0.0020,0.0293,5.4766,-0.3437,10.8750,30.06,187.83,193.76,1
4.404,-0.0117,-0.3164,8.0430,-0.2305,10.5352,30.06,188.29,193.76,1
4.425,0.0547,-0.2344,10.8789,-1.1484,11.1094,30.06,191.50,194.10,1
4.442,0.0312,0.2793,8.6953,-0.3828,11.1484,30.06,194.55,194.74,1
4.455,0.0527,-0.7090,8.9258,0.4219,12.8320,30.06,194.63,194.25,1
4.474,0.0273,-0.1406,8.7344,-0.6133,10.5352,30.06,194.63,194.25,1
4.491,-0.0215,0.4121,5.9375,-1.4570,7.6289,30.06,193.99,195.05,1
4.506,0.0117,0.0254,3.2930,-3.3711,8.8477,30.06,193.99,197.24,1
4.523,-0.0332,0.0859,-1.0742,2.7187,5.9375,30.06,192.72,201.05,1
4.541,-0.0586,-0.0156,4.0625,-0.8047,3.1797,30.06,201.21,201.61,1
4.557,-0.0293,0.4277,3.9844,-0.9570,11.8750,29.95,201.69,203.25,1
4.574,-0.0332,0.2617,5.7852,1.5703,7.1680,29.95,201.69,208.68,1
4.591,-0.0215,0.3574,4.4453,-2.3359,10.6914,29.95,202.47,396.67,1
4.608,-0.0215,0.0117,3.5625,-1.9922,5.7852,29.95,206.95,213.86,1
4.627,0.0625,0.0801,2.9492,-2.0703,9.1602,29.95,211.64,215.38,1
4.645,0.0488,0.3047,4.4805,-2.4141,11.1484,29.95,213.54,215.70,1
4.659,0.0547,-0.5488,6.6641,-0.5742,13.2930,29.95,216.59,217.44,1
4.676,0.0273,0.1445,6.4687,2.3750,6.3203,29.95,215.89,219.54,1
4.693,0.0391,0.4785,6.7812,1.3398,18.5000,29.95,214.41,221.24,1
4.711,-0.0039,0.1543,7.1641,4.5586,6.2422,29.95,214.68,222.97,1
4.727,-0.0234,-0.1562,9.0039,1.9531,9.7266,29.95,218.87,224.87,1
4.744,0.0000,0.4395,4.4453,-1.1875,12.6055,29.95,223.06,228.52,1
4.762,-0.0566,0.2305,2.1836,1.6484,4.2109,32.82,223.11,226.09,1
4.778,-0.0254,0.1758,5.8594,-0.8828,8.9609,32.82,225.48,231.00,1
4.798,-0.0352,0.5449,4.3281,-4.1367,8.5781,32.82,225.48,232.50,1
4.814,-0.0059,0.0801,3.7148,-1.1875,5.7422,32.82,232.23,232.45,1
4.832,-0.0234,-0.3477,2.9102,-2.2969,7.3125,32.82,234.36,232.83,1
4.846,-0.0156,0.4375,3.3711,-3.3320,5.4023,32.82,230.36,237.19,1
4.863,0.0000,-0.1523,3.7539,-4.9023,9.2266,32.82,236.24,237.93,1
4.883,0.0937,-0.2754,3.8320,0.0391,6.3594,32.82,236.18,238.04,1
4.897,0.0039,-0.0996,4.2148,0.1523,9.1992,32.82,239.98,241.60,1
4.914,0.0469,-0.2695,3.0664,-1.3789,7.0469,32.82,240.44,243.84,1
4.932,0.0332,0.0195,4.7891,-1.5313,9.2695,32.82,240.44,247.04,1
4.948,0.0566,-0.1465,4.0625,0.9180,7.9336,32.82,244.14,247.77,1
4.968,-0.0234,0.1699,3.4844,-2.1055,6.9727,35.54,244.14,250.13,1
4.985,-0.0273,-0.2207,6.9727,-2.0703,10.8750,35.54,245.88,251.26,1
5.002,0.0527,-0.1348,5.7461,2.7578,8.9609,35.54,250.69,251.89,1
5.016,-0.0723,-0.2910,5.4023,-0.9961,9.7305,35.54,251.89,251.89,1
5.034,0.0801,-0.0234,3.2187,-0.7656,9.1953,35.54,250.06,257.80,1
5.051,-0.0508,0.1934,8.4648,1.8398,11.5742,35.54,255.04,256.54,1
5.067,0.0957,0.1797,4.5195,0.2695,8.8125,35.54,254.13,259.47,1
5.084,-0.0840,-0.0234,6.2422,-3.2930,8.1953,35.54,258.00,260.08,1
5.102,-0.0645,0.0000,3.8672,-0.8828,10.3477,35.54,259.13,267.02,1
5.118,-0.1035,-0.3281,3.6406,0.2695,8.7773,35.54,258.60,266.17,1
5.135,-0.0410,0.3535,4.8633,-2.4141,9.7266,35.54,263.37,266.38,1
5.152,0.1484,-0.1426,2.5664,-1.7227,6.6680,39.50,263.78,269.98,1
5.174,0.0449,-0.1895,3.5625,-1.4570,8.1172,39.50,266.17,271.89,1
5.188,0.0781,-0.5293,4.5195,-1.5313,9.3828,39.50,268.38,272.70,1
5.205,0.0723,0.4961,5.5937,2.3750,11.4961,39.50,266.10,274.12,1
5.222,-0.1426,-0.4375,2.9492,1.5313,8.1562,39.50,269.98,277.24,1
