t_s,gyro_x_rads,gyro_y_rads,raw_ax_mps2,raw_ay_mps2,raw_az_mps2,speed_kmh,hall_f_hz,hall_r_hz,gps_fix
0.462,0.0195,0.0625,0.3828,-0.7656,9.9258,0.00,0.00,0.00,1
0.476,-0.0371,-0.0039,-0.3047,-0.8438,8.8164,0.02,0.00,0.00,1
0.493,0.0137,-0.0273,0.1523,-0.3828,9.5039,0.02,0.00,0.00,1
0.510,0.0254,-0.0566,-0.5742,-0.9570,8.5391,0.02,0.00,0.00,1
0.527,0.0039,0.0137,0.3437,-0.4219,10.1523,0.02,0.00,0.00,1
0.544,0.0176,-0.0137,-0.3437,-0.9180,9.1602,0.02,0.00,0.00,1
0.562,-0.0293,0.0098,0.9961,-0.6914,10.1523,0.02,0.00,0.00,1
0.583,0.0039,-0.0332,0.1523,-0.5352,9.7305,0.02,0.00,0.00,1
0.597,-0.0293,0.0449,-0.9180,-0.7266,8.1211,0.02,0.00,0.00,1
0.614,-0.0098,-0.0078,0.6523,-0.6523,10.6484,0.02,0.00,0.00,1
0.631,0.0254,-0.0352,-0.3047,-0.7266,8.7344,0.02,0.00,0.00,1
0.646,0.0020,0.0605,-0.1914,-0.6133,9.0781,0.02,0.00,0.00,1
0.664,0.0215,0.0234,-0.3047,-0.8047,9.0820,0.00,0.00,0.00,1
0.680,-0.0215,0.0605,0.6914,-0.8047,10.3047,0.00,0.00,0.00,1
0.697,0.0215,-0.0918,-0.6914,-0.5352,8.3164,0.00,0.00,0.00,1
0.714,-0.0156,-0.0234,0.1914,-0.7656,9.8047,0.00,0.00,0.00,1
0.731,-0.0039,0.0098,-0.3437,-0.8438,9.1602,0.00,0.00,0.00,1
0.754,0.0176,0.0020,-0.3437,-0.5352,8.7773,0.00,0.00,0.00,1
0.765,-0.0020,-0.0488,-0.3437,-0.5352,8.7773,0.00,0.00,0.00,1
0.786,0.0195,-0.0664,0.0781,-0.4219,9.3437,0.00,0.00,0.00,1
0.802,-0.0117,-0.0039,0.1914,-0.8047,9.6914,0.00,0.00,0.00,1
0.816,0.0078,0.0000,0.0391,-0.9961,9.8477,0.00,0.00,0.00,1
0.834,-0.0137,0.0039,-0.4609,-0.6914,8.5391,0.00,0.00,0.00,1
0.850,0.0020,-0.0508,-0.3047,-0.5352,9.0781,0.00,0.00,0.00,1
0.867,-0.0117,0.0527,-0.1914,-1.0742,8.8867,0.00,0.00,0.00,1
0.884,0.0020,0.0039,0.7656,-0.5742,10.3047,0.00,0.00,0.00,1
0.902,0.0059,-0.0273,-0.1523,-0.6914,9.0781,0.00,0.00,0.00,1
0.920,-0.0137,-0.0176,0.3828,-0.8047,10.0703,0.00,0.00,0.00,1
0.935,0.0176,0.0254,-0.1914,-0.8438,9.0000,0.00,0.00,0.00,1
0.952,-0.0156,0.0547,0.1523,-0.4219,9.2695,0.00,0.00,0.00,1
0.974,0.0000,0.0371,0.6914,-0.5352,10.6133,0.00,0.00,0.00,1
0.986,-0.0137,-0.0234,-0.3047,-0.8438,9.3086,0.00,0.00,0.00,1
1.003,0.0059,0.0137,0.4961,-0.6914,9.7266,0.00,0.00,0.00,1
1.020,0.0098,0.0000,-0.4219,-0.8047,8.6953,0.00,0.00,0.00,1
1.037,0.0098,-0.0430,0.4219,-0.5742,9.9648,0.00,0.00,0.00,1
1.054,0.0117,-0.0605,-0.9570,-0.8047,8.1562,0.00,0.00,0.00,1
1.072,-0.0176,-0.0059,0.5742,-0.6133,10.4570,0.00,0.00,0.00,1
1.090,0.0098,0.0156,-0.4219,-0.8047,8.6602,0.00,0.00,0.00,1
1.105,-0.0156,-0.0020,-0.0781,-0.6523,9.2656,0.00,0.00,0.00,1
1.122,0.0137,-0.0547,-0.2305,-0.7656,9.0820,0.00,0.00,0.00,1
1.144,0.0117,-0.0664,-0.4961,-0.6133,8.5430,0.00,0.00,0.00,1
1.161,-0.0176,0.0020,0.1914,-0.7266,10.1523,0.00,0.00,0.00,1
1.173,0.0137,-0.0234,-0.0391,-0.9180,9.4219,0.00,0.00,0.00,1
1.192,-0.0234,-0.0195,-0.6133,-0.5742,8.6172,0.00,0.00,0.00,1
1.207,0.0137,0.0254,-0.3047,-0.5742,9.0820,0.00,0.00,0.00,1
1.224,-0.0215,0.0645,-0.0391,-0.9961,9.3047,0.00,0.00,0.00,1
1.241,0.0020,0.0391,0.5742,-0.4961,10.0703,0.00,0.00,0.00,1
1.258,-0.0156,0.0059,-0.1914,-0.7656,9.2656,0.00,0.00,0.00,1
1.275,-0.0020,0.0801,0.4609,-0.8438,10.1484,0.00,0.00,0.00,1
1.292,0.0254,0.0234,-0.3047,-0.8438,8.6562,0.00,0.00,0.00,1
1.314,-0.0176,0.0469,-0.8047,-0.8438,8.2734,0.00,0.00,0.00,1
1.326,0.0215,-0.0664,-0.8047,-0.8438,8.2734,0.00,0.00,0.00,1
1.346,-0.0195,0.0371,-0.3828,-0.9180,8.7773,0.00,0.00,0.00,1
1.363,-0.0098,0.0625,0.0000,-0.5742,9.3437,0.00,0.00,0.00,1
1.377,-0.0215,-0.0156,-0.2305,-0.8438,9.1992,0.00,0.00,0.00,1
1.394,-0.0176,0.0059,0.3828,-0.7656,9.8086,0.00,0.00,0.00,1
1.411,0.0254,-0.0566,-0.4219,-0.6133,8.7734,0.00,0.00,0.00,1
1.430,-0.0117,0.0566,0.2695,-0.6133,10.1914,0.00,0.00,0.00,1
1.445,0.0312,-0.0684,-0.3437,-0.9180,8.9648,0.00,0.00,0.00,1
1.462,-0.0098,-0.0176,-0.5352,-0.6133,8.8477,0.00,0.00,0.00,1
1.481,-0.0234,0.0059,-0.0781,-0.5742,9.1172,0.00,0.00,0.00,1
1.496,-0.0020,0.0352,0.3047,-0.9961,9.6133,0.00,0.00,0.00,1
1.513,-0.0215,0.0371,0.1133,-0.4609,9.4219,0.00,0.00,0.00,1
1.533,0.0195,-0.0605,0.0781,-0.8828,9.5430,0.00,0.00,0.00,1
1.550,-0.0078,-0.0195,-0.4961,-0.8047,8.6172,0.00,0.00,0.00,1
1.565,0.0293,0.0039,-0.2305,-0.4961,9.0781,0.00,0.00,0.00,1
1.581,0.0000,0.0605,-0.1133,-1.1094,9.2266,0.00,0.00,0.00,1
1.600,-0.0176,0.0469,0.5742,-0.4609,10.1523,0.00,0.00,0.00,1
1.615,0.0020,0.0293,-0.1523,-0.8828,9.3047,0.00,0.00,0.00,1
1.633,-0.0137,0.0469,0.4219,-0.8047,9.8047,0.00,0.00,0.00,1
1.650,0.0234,0.0020,-0.4219,-0.7266,8.6992,0.00,0.00,0.00,1
1.666,-0.0137,-0.0137,-0.1133,-0.5352,9.3867,0.00,0.00,0.00,1
1.683,0.0195,-0.0937,-0.5352,-0.9961,8.6211,0.00,0.00,0.00,1
1.703,-0.0039,-0.0078,-0.1133,-0.7266,9.2656,0.00,0.00,0.00,1
1.717,0.0078,-0.0195,0.3828,-0.9570,10.0742,0.00,0.00,0.00,1
1.735,-0.0059,-0.0020,-0.5352,-0.6914,8.4609,0.00,0.00,0.00,1
1.753,-0.0020,-0.0312,0.4219,-0.4961,9.7695,0.00,0.00,0.00,1
1.770,0.0137,-0.0840,-0.9961,-0.8828,8.0430,0.00,0.00,0.00,1
1.785,0.0000,0.0391,0.6914,-0.5742,10.5742,0.00,0.00,0.00,1
1.802,0.0059,-0.0410,-0.4961,-0.8047,9.1992,0.00,0.00,0.00,1
1.821,-0.0117,-0.0117,0.1133,-0.6523,9.6484,0.00,0.00,0.00,1
1.836,0.0137,0.0156,-0.2695,-0.7656,8.8164,0.00,0.00,0.00,1
1.853,-0.0137,0.0742,0.6523,-0.6914,10.1875,0.00,0.00,0.00,1
1.873,0.0000,0.0566,0.4219,-0.5742,10.0742,0.00,0.00,0.00,1
1.891,0.0078,-0.0566,-0.6133,-0.8438,8.8125,0.00,0.00,0.00,1
1.905,0.0000,0.0742,-0.0781,-0.6133,9.2305,0.00,0.00,0.00,1
1.923,0.0176,0.0117,-0.1133,-0.6914,9.2695,0.00,0.00,0.00,1
1.940,-0.0176,0.0645,-0.0391,-0.8047,8.9609,0.00,0.00,0.00,1
1.955,0.0254,-0.1016,1.1484,-0.6133,10.8398,0.00,0.00,0.00,1
1.972,-0.0234,0.0195,-0.6523,-0.5742,8.5391,0.00,0.00,0.00,1
1.990,-0.0176,-0.0488,1.4922,-0.7266,10.7969,0.00,0.00,0.00,1
2.006,-0.0098,0.0430,0.6133,-0.6914,10.4180,0.00,0.00,0.00,1
2.023,-0.0059,-0.1465,-1.9922,-0.6133,6.0156,0.00,0.00,0.00,1
2.041,0.0098,-0.1270,1.5703,-0.4219,10.6523,0.00,0.00,0.00,1
2.057,-0.0098,0.1250,0.9961,-0.8047,9.9258,0.00,0.00,0.00,1
2.077,0.0039,0.2812,-3.0273,-0.3437,4.4805,0.02,0.00,0.00,1
2.093,0.0137,0.2148,1.8398,-0.4961,11.1914,0.02,0.00,0.00,1
2.110,0.0117,0.0820,1.4922,-1.0742,9.3477,0.02,0.00,0.00,1
2.125,0.0039,-0.0977,2.5664,-0.6133,10.4141,0.02,0.00,0.00,1
2.143,0.0000,-0.0605,1.7617,-0.4609,9.5039,0.02,0.00,0.00,1
2.161,-0.0176,0.0332,0.5742,-0.7266,8.0781,0.02,0.00,0.00,1
2.176,0.0117,-0.1660,2.2969,-1.5313,10.0000,0.02,0.00,0.00,1
2.193,0.0117,-0.3086,-0.9961,-0.0781,5.6328,0.02,0.00,0.00,1
2.211,-0.0312,-0.2012,3.0664,-0.4609,11.1484,0.02,0.00,0.00,1
2.227,0.0176,-0.1465,2.2969,-0.8438,8.8125,0.02,0.00,0.00,1
2.247,-0.0254,-0.2227,3.5234,-1.2266,10.4922,0.02,0.00,0.00,1
2.264,0.0117,-0.0312,0.8438,-1.3789,7.5117,0.02,0.00,0.00,1
2.278,0.0020,0.0156,2.4141,-0.3047,10.0742,0.02,0.00,0.00,1
2.295,-0.0234,0.1230,1.0742,-0.4609,7.3125,0.02,0.00,0.00,1
2.312,0.0176,0.1680,5.5937,-0.9570,14.2148,0.02,0.00,0.00,1
2.331,0.0059,0.1797,2.3750,-1.8789,7.8516,0.02,0.00,0.00,1
2.346,0.0352,-0.2402,2.1836,-0.0391,9.8086,0.02,0.00,0.00,1
2.364,0.0000,-0.2383,0.5352,-0.8438,5.4375,0.02,0.00,0.00,1
2.381,-0.0527,0.0840,5.2852,-1.9922,13.2891,0.02,0.00,0.00,1
2.397,0.0098,-0.1719,2.4531,-0.9961,8.0391,0.02,0.00,0.00,1
2.414,-0.0312,0.0977,1.1875,0.2305,7.8945,0.02,0.00,0.00,1
2.433,0.0352,-0.2793,5.3633,-2.1055,11.0312,0.02,0.00,0.00,1
2.452,0.0059,-0.1387,0.1133,-0.8828,6.9297,0.02,0.00,0.00,1
2.465,0.0293,0.3496,2.4883,1.1094,7.6562,0.04,0.00,0.00,1
2.484,0.0215,0.0859,4.9805,-1.5703,11.9180,0.04,0.00,0.01,1
2.501,-0.0176,0.1934,4.2891,-0.9570,10.1094,0.04,0.00,0.01,1
2.516,-0.0039,0.0937,0.1523,-1.2266,5.6328,0.04,0.00,15.60,1
2.533,-0.0117,0.0234,4.9023,-0.6523,11.0742,0.04,0.00,15.60,1
2.550,-0.0176,0.4043,7.4687,-0.0781,14.4023,0.04,0.00,15.60,1
2.567,0.0059,-0.5449,0.3437,-3.0273,5.1719,0.04,0.01,18.67,1
2.584,-0.0176,-0.5801,-0.2305,1.0742,4.7891,0.04,0.01,18.67,1
2.601,0.0059,-0.4590,6.8203,0.1914,12.4062,0.04,22.11,22.49,1
2.618,0.0020,0.5605,8.5430,-2.5664,15.1641,0.04,22.11,22.49,1
2.637,-0.0020,0.5918,-2.4180,-0.0391,2.2227,0.04,24.81,25.27,1
2.653,0.0352,0.4668,4.4062,0.9570,9.4648,0.04,24.81,25.27,1
2.671,-0.0391,0.2012,5.0547,-2.2227,10.1875,0.07,28.10,28.73,1
2.686,0.0254,-0.1211,8.5039,-3.0273,13.4492,0.07,30.24,30.86,1
2.703,-0.0059,0.1797,4.9023,0.4961,9.8047,0.07,30.24,34.24,1
2.721,-0.0156,0.2090,6.3203,0.2305,10.5352,0.07,33.39,34.24,1
2.737,0.0449,-0.1699,6.7031,-2.9492,11.6406,0.07,35.77,35.99,1
2.754,-0.0410,0.2559,2.8359,-0.6523,6.6250,0.07,35.77,39.74,1
2.771,0.0020,0.2480,4.2148,0.3828,9.0000,0.07,38.59,39.74,1
2.788,-0.0254,-0.1035,2.9883,0.4961,7.8945,0.07,40.19,40.31,1
2.807,-0.0059,0.2871,4.7891,-1.0352,9.3867,0.07,43.38,44.16,1
2.823,0.0215,0.0840,2.9102,1.3398,7.2383,0.07,43.38,44.96,1
2.841,0.0000,-0.3457,2.7578,-2.4141,7.4297,0.07,45.35,48.65,1
2.856,0.0117,0.4570,5.6328,-1.0742,10.8398,0.07,47.90,49.54,1
2.873,-0.0078,0.0137,4.0977,0.4219,7.3164,0.33,49.90,52.69,1
2.890,-0.0215,-0.4102,5.3633,-1.1094,9.5391,0.33,52.18,54.24,1
2.907,0.0273,0.2695,7.5859,-0.4609,11.0352,0.33,52.94,56.14,1
2.924,-0.0156,-0.4043,2.9102,-0.8828,6.2031,0.33,56.46,57.44,1
2.941,-0.0215,-0.5508,5.5156,0.8047,9.3477,0.33,57.22,60.10,1
2.958,-0.0098,0.2070,8.3516,0.0781,13.1719,0.33,60.86,60.52,1
2.975,0.0176,-0.3379,3.6758,-2.2617,7.3555,0.33,62.81,63.95,1
2.993,0.0234,0.0137,7.0469,0.3047,10.2695,0.33,64.33,64.81,1
3.011,0.0039,-0.0312,3.0273,0.1523,6.5508,0.33,66.97,66.16,1
3.026,0.0215,0.1387,6.2812,-2.1445,10.2656,0.33,67.33,70.68,1
3.043,-0.0059,0.2500,7.9687,0.0781,12.4062,0.33,69.82,70.77,1
3.060,0.0234,-0.1953,3.4492,1.6836,6.7812,3.61,72.17,72.52,1
3.077,-0.0215,0.3418,5.2852,-2.4141,9.5391,3.61,73.59,75.83,1
3.094,0.0078,0.1211,7.6250,-2.2227,12.1055,3.61,76.28,76.32,1
3.111,0.0273,-0.2051,2.6445,0.6523,4.7148,3.61,78.16,78.36,1
3.134,0.0000,0.0840,6.9336,-1.5313,12.2187,3.61,78.35,81.10,1
3.145,0.0078,0.0918,6.9336,-1.5313,12.2187,3.61,81.42,81.55,1
3.164,-0.0176,0.3281,3.4844,-1.1875,7.0898,3.61,83.51,84.36,1
3.184,0.0078,0.1816,7.8164,-0.4219,12.1797,3.61,86.74,86.30,1
3.197,-0.0234,0.1250,3.6758,0.2695,8.6602,3.61,86.85,89.97,1
3.214,-0.0156,0.2187,3.6758,0.2305,7.5508,3.61,87.97,89.97,1
3.231,0.0312,-0.0215,6.6641,-1.5313,10.6484,3.61,90.79,92.15,1
3.247,-0.0039,-0.1035,2.8711,-1.6484,7.0898,3.61,93.24,93.84,1
3.264,0.0215,-0.3379,3.7539,-0.4219,6.3203,10.78,95.97,95.72,1
3.281,-0.0137,0.1484,7.6250,0.4961,12.6797,10.78,96.31,98.45,1
3.300,-0.0215,0.3848,5.2109,-1.3008,9.7695,10.78,98.15,101.27,1
3.315,-0.0059,-0.1211,2.5664,-2.1055,6.3203,10.78,100.84,102.46,1
3.332,-0.0254,-0.1523,5.4414,0.5352,8.5000,10.78,101.90,103.50,1
3.354,0.0059,-0.4238,4.4805,-1.1094,7.9727,10.78,104.62,106.19,1
3.367,0.0020,0.1309,5.5937,0.1133,8.9648,10.78,106.73,108.91,1
3.384,0.0020,-0.3145,7.0117,-0.1133,10.4531,10.78,109.11,109.70,1
3.400,0.0078,-0.0723,4.3672,0.1914,8.8828,10.78,111.38,111.98,1
3.417,-0.0137,-0.0059,5.2852,-1.3008,8.6172,10.78,112.23,114.69,1
3.434,0.0176,0.2383,8.7734,-2.8711,10.9531,10.78,114.74,116.06,1
3.451,0.0195,0.2383,6.5898,-1.9141,9.8437,10.78,117.05,118.50,1
3.471,0.0020,-0.0449,1.9141,2.5273,6.7070,14.48,117.69,120.19,1
3.485,-0.0137,0.1230,6.4727,-0.9961,12.3008,14.48,118.96,121.05,1
3.502,0.0312,-0.1191,7.4687,-3.1406,8.3164,14.48,121.12,122.84,1
3.524,-0.0410,0.2422,5.2109,0.2305,8.4258,14.48,121.79,125.64,1
3.538,-0.0312,-0.2246,7.3164,-4.0625,11.6797,14.48,124.81,127.55,1
3.554,-0.0332,0.0781,3.8672,2.7578,7.2383,14.48,126.53,127.81,1
3.572,0.0410,-0.2051,2.8711,0.8047,6.2461,14.48,126.53,130.45,1
3.587,0.0059,-0.0410,6.5508,-1.4922,13.7539,14.48,128.98,131.35,1
3.604,0.0117,-0.1602,6.9336,0.0391,10.8398,14.48,129.37,133.83,1
3.621,-0.0410,-0.0137,3.8672,-3.4102,4.9414,14.48,132.77,135.28,1
3.638,-0.0176,0.4883,3.4844,-0.9570,8.1602,14.48,135.72,139.39,1
3.655,-0.0098,0.1367,8.3125,-2.2617,11.8359,14.48,136.52,142.51,1
3.672,0.0059,0.7812,6.5898,-0.9961,10.9141,18.30,140.45,142.27,1
3.693,0.0195,0.1152,3.2930,-3.7930,5.1758,18.30,141.74,143.88,1
3.706,-0.0215,-0.2285,3.2930,-3.7930,5.1758,18.30,141.70,145.69,1
3.725,0.0645,-0.4609,8.2734,2.1055,13.3672,18.30,141.88,147.41,1
3.744,0.0117,-0.4922,3.7539,-0.3047,6.0898,18.30,147.51,148.43,1
3.757,0.0332,0.5742,4.9414,0.0000,8.0781,18.30,148.24,150.44,1
3.774,-0.0039,-0.2461,4.4453,-3.3320,8.7383,18.30,148.35,151.88,1
3.791,-0.0234,-0.3887,3.0273,0.1914,7.1289,18.30,151.86,153.42,1
3.811,-0.0078,-0.2129,4.2891,-1.3398,9.3477,18.30,152.84,155.01,1
3.825,-0.0234,0.4707,6.6289,-2.8359,10.4180,18.30,155.26,157.01,1
3.842,0.0352,0.0273,6.5117,1.4922,11.4180,18.30,157.73,159.97,1
3.860,-0.0098,-0.3574,6.3594,1.1875,10.1875,21.93,157.21,160.93,1
3.876,-0.0234,0.3379,6.7812,0.6914,8.3945,21.93,158.58,163.51,1
3.896,0.0000,0.2305,3.9844,-1.9531,9.8437,21.93,162.87,164.26,1
3.913,-0.0137,-0.2637,5.0547,0.3828,5.0977,21.93,163.13,165.73,1
3.928,0.0156,0.3730,3.6016,-2.2969,7.8945,21.93,166.67,169.61,1
3.944,0.0020,0.1641,3.5234,-1.7617,7.9297,21.93,167.70,170.82,1
3.961,-0.0098,-0.4043,1.6836,-1.4180,10.1875,21.93,168.83,173.04,1
3.980,0.0293,-0.2969,5.1328,-1.5313,6.1250,21.93,171.85,174.06,1
3.995,-0.0039,-0.2461,3.0273,-2.4141,9.2305,21.93,173.40,176.15,1
4.012,0.0371,-0.5508,4.9023,-1.1484,6.0859,21.93,174.61,177.40,1
4.031,0.0000,0.0918,4.2539,-0.4219,10.5742,21.93,177.87,180.15,1
4.046,0.0215,-0.4180,5.1719,-1.7617,8.2344,21.93,179.21,181.49,1
4.063,0.0117,0.0000,4.6719,-1.6094,9.0430,25.35,179.76,182.58,1
4.085,-0.0039,0.0957,4.2891,-0.9180,8.7383,25.35,179.57,184.60,1
4.097,0.0117,0.0391,4.0234,-0.8828,9.0430,25.35,179.57,186.19,1
4.114,-0.0098,0.2617,4.0625,-1.0352,10.3828,25.35,181.36,186.74,1
4.132,0.0137,-0.1445,2.8711,-2.9492,8.8437,25.35,181.03,188.18,1
4.150,-0.0020,0.1895,2.6055,-0.6523,10.0312,25.35,181.72,189.36,1
4.165,0.0254,0.0684,2.0703,0.8047,9.7695,25.35,182.58,188.50,1
4.182,-0.0117,0.1406,0.8047,-0.6133,9.5781,25.35,180.34,188.25,1
4.201,-0.0117,0.5996,0.4961,-0.9961,9.3047,25.35,182.12,185.77,1
4.216,-0.0410,0.0645,-1.3398,-0.0391,7.3906,25.35,181.46,184.13,1
4.233,0.0234,0.2109,-2.5273,-1.0352,6.7812,25.35,180.93,185.05,1
4.253,0.0117,0.7676,-2.7187,-0.9180,5.8242,25.35,179.28,184.47,1
4.268,0.0000,-0.3906,-0.7266,-2.1445,8.8437,28.89,180.96,187.23,1
4.284,0.0430,0.0684,0.0000,-0.3437,8.9219,28.89,180.96,187.48,1
4.302,0.0078,0.3242,-0.2695,0.2695,6.4727,28.89,181.98,189.72,1
4.320,-0.0547,0.4219,1.2656,1.2656,12.3008,28.89,180.67,191.57,1
4.335,0.0098,-0.4141,-0.7656,-1.6094,10.7656,28.89,182.52,193.57,1
4.352,-0.0215,-0.1055,-2.6055,-0.4961,8.5039,28.89,180.05,194.93,1
4.372,0.0215,0.1699,-3.4844,0.7266,5.9023,28.89,181.59,195.96,1
4.386,-0.0293,-0.6035,-3.7930,-0.9180,8.2344,28.89,184.60,194.25,1
4.403,0.0137,-0.1523,-0.7656,-2.1445,8.9219,28.89,187.06,195.35,1
4.424,0.0410,0.3418,0.1133,1.4922,8.5391,28.89,188.29,196.62,1
4.437,0.0039,-0.5566,0.1133,1.4922,8.5391,28.89,190.15,198.49,1
4.456,-0.0020,0.0605,3.7539,-3.0273,11.1094,28.89,190.37,198.18,1
4.473,0.0254,-0.5820,3.0273,1.1484,9.8867,31.80,192.34,200.16,1
4.490,-0.0449,-0.1309,4.4062,0.8047,12.8281,31.80,193.54,201.53,1
4.505,-0.0137,-0.6074,4.8281,-1.3789,9.0430,31.80,193.54,199.00,1
4.522,-0.0547,-0.0645,3.9453,-1.3008,9.2656,31.80,195.54,201.98,1
4.541,-0.0176,-0.0234,5.7852,1.2656,12.1406,31.80,196.58,203.71,1
4.556,-0.0527,-0.0039,5.0195,-2.5664,10.4141,31.80,194.93,200.44,1
4.573,0.0137,0.1328,5.4023,-4.0625,10.3086,31.80,198.89,201.78,1
4.590,0.0332,-0.3633,4.5977,-0.1914,8.3125,31.80,199.48,204.62,1
4.607,0.0391,0.1777,6.3203,0.4961,11.6445,31.80,199.48,204.62,1
4.625,0.0645,-0.3105,6.5508,-1.1094,10.2656,31.80,201.13,203.33,1
4.644,0.0078,-0.1172,4.9414,2.6445,8.5430,31.80,203.33,205.17,1
4.658,0.0410,-0.1992,4.7109,1.0352,7.2344,31.80,206.36,207.81,1
4.675,-0.0254,-0.2090,5.2500,-2.3359,7.5078,31.67,206.36,209.73,1
4.692,0.0059,0.0957,6.3984,-0.4609,9.4258,31.67,209.07,210.97,1
4.711,-0.0020,0.2363,4.6719,1.2656,7.8555,31.67,210.35,213.27,1
4.726,-0.0332,-0.1270,7.4687,-2.1445,12.7578,31.67,211.28,215.29,1
4.743,0.0098,0.2480,5.9375,-0.0781,7.9727,31.67,210.75,219.06,1
4.761,-0.0410,0.4668,3.2578,0.2695,10.7266,31.67,211.69,221.43,1
4.777,0.0488,-0.2090,2.9102,-2.0703,9.0781,31.67,212.54,221.53,1
4.794,-0.0215,0.4062,0.1914,-1.0742,6.3203,31.67,220.80,220.46,1
4.814,0.0293,0.5410,2.5664,-1.7227,8.8477,31.67,220.80,221.58,1
4.832,0.0488,-0.0508,1.5703,-1.7227,3.9062,31.67,221.68,222.47,1
4.845,0.0586,0.2578,4.1758,-2.2969,10.7305,31.67,221.68,225.33,1
4.863,0.0469,0.4687,3.4102,-2.2617,11.5703,31.67,224.42,229.04,1
4.882,-0.0215,-0.0059,6.1289,0.8828,11.9531,33.47,222.72,228.00,1
4.896,0.0332,0.2129,4.8281,1.6836,6.0508,33.47,227.84,232.56,1
4.913,-0.0371,0.2773,5.0937,-0.3047,13.5937,33.47,227.01,231.27,1
4.932,-0.0371,-0.3652,6.9336,-1.1484,10.9922,33.47,227.01,236.29,1
4.947,0.0020,0.4043,6.1680,0.0000,10.6484,33.47,232.83,237.30,1
4.964,-0.0664,-0.0430,5.5156,-0.0781,7.9336,33.47,232.83,237.53,1
4.985,-0.0117,-0.2090,5.8984,-0.0781,11.7227,33.47,234.25,238.27,1
5.003,0.0684,0.0156,5.2852,1.9922,10.3437,33.47,236.52,238.89,1
5.017,-0.0293,-0.0234,3.8320,1.8398,7.8516,33.47,238.66,240.96,1
5.034,0.0215,-0.0859,4.6719,-1.2266,9.9609,33.47,237.19,242.78,1
5.051,-0.0332,0.1113,4.5195,0.2305,9.0000,33.47,241.37,242.78,1
5.066,0.0547,-0.0937,3.5625,0.3828,8.6992,36.60,239.64,248.02,1
5.083,-0.0371,-0.0137,4.6367,-0.8047,7.3906,36.60,241.96,249.69,1
5.101,-0.0781,-0.2715,3.3320,0.4609,10.6875,36.60,243.61,249.07,1
5.117,-0.0293,0.1211,5.8594,-0.3047,10.2656,36.60,242.84,253.49,1
5.134,-0.1133,-0.2422,3.2187,-0.7266,9.8828,36.60,249.94,252.40,1
5.155,0.0801,0.0391,2.3750,-3.1406,10.2266,36.60,249.13,252.84,1
5.168,-0.0332,-0.2129,2.3750,-3.1406,10.2266,36.60,250.82,257.67,1
5.185,0.0801,0.1973,4.3281,-1.5703,8.8867,36.60,252.59,254.00,1
5.205,-0.0254,-0.0547,2.8359,-1.6836,8.1953,36.60,250.88,258.60,1
5.221,-0.0508,0.0449,3.2578,1.8398,9.6523,36.60,253.81,258.00,1
