t_s,gyro_x_rads,gyro_y_rads,raw_ax_mps2,raw_ay_mps2,raw_az_mps2,speed_kmh,hall_f_hz,hall_r_hz,gps_fix
0.974,0.0332,0.0117,0.0781,-0.3437,9.6914,0.00,0.00,0.00,1
0.987,-0.0332,-0.0117,-0.0391,-1.1484,9.0000,0.00,0.00,0.00,1
1.004,0.0195,-0.0391,0.0000,-0.4219,9.4258,0.00,0.00,0.00,1
1.021,0.0020,0.0586,0.0391,-0.6914,9.1992,0.00,0.00,0.00,1
1.037,0.0176,-0.0566,1.2656,-0.7656,10.5312,0.00,0.00,0.00,1
1.054,0.0039,-0.0254,-0.4961,-0.9180,8.8125,0.00,0.00,0.00,1
1.071,-0.0371,-0.0039,-0.2695,-0.2305,9.1992,0.00,0.00,0.00,1
1.088,0.0195,-0.0078,-0.5352,-0.9961,8.6953,0.00,0.00,0.00,1
1.105,-0.0215,0.0156,0.6914,-0.6133,10.5352,0.00,0.00,0.00,1
1.122,0.0117,0.0254,-0.7656,-0.8438,8.1992,0.00,0.00,0.00,1
1.139,-0.0254,-0.0039,0.1523,-0.4609,9.4648,0.00,0.00,0.00,1
1.157,0.0117,0.0039,-0.0781,-0.6914,9.0781,0.00,0.00,0.00,1
1.174,0.0254,-0.0215,-0.3047,-0.5352,8.9609,0.00,0.00,0.00,1
1.191,-0.0137,0.0312,0.6914,-0.7266,10.4180,0.00,0.00,0.00,1
1.207,0.0098,-0.0586,-0.1914,-0.9180,9.5000,0.00,0.00,0.00,1
1.224,-0.0215,-0.0254,-0.8438,-0.6133,8.0820,0.00,0.00,0.00,1
1.241,0.0039,0.0000,0.1133,-0.4961,9.5039,0.00,0.00,0.00,1
1.258,-0.0254,0.0293,0.0000,-1.1484,9.3437,0.00,0.00,0.00,1
1.275,-0.0098,-0.0039,-0.0391,-0.3828,9.4219,0.00,0.00,0.00,1
1.292,0.0078,-0.0703,0.2695,-0.8047,10.1523,0.00,0.00,0.00,1
1.314,-0.0215,-0.0430,-1.0352,-0.7266,8.0078,0.00,0.00,0.00,1
1.328,0.0176,0.0078,-0.0391,-0.2695,9.4219,0.00,0.00,0.00,1
1.344,-0.0234,0.0410,-0.3047,-1.1875,8.9609,0.00,0.00,0.00,1
1.363,-0.0098,-0.0039,0.3437,-0.4961,10.0312,0.00,0.00,0.00,1
1.377,-0.0078,0.0488,-0.8047,-0.8438,9.0000,0.00,0.00,0.00,1
1.394,0.0000,0.1133,0.6523,-0.6914,10.1875,0.00,0.00,0.00,1
1.411,0.0254,0.0059,-0.1523,-0.9180,8.8125,0.00,0.00,0.00,1
1.428,-0.0059,-0.0176,-0.0391,-0.3828,9.2656,0.00,0.00,0.00,1
1.445,0.0234,-0.0586,-0.5352,-0.8438,8.6602,0.00,0.00,0.00,1
1.462,-0.0059,0.0469,0.5742,-0.6914,10.6094,0.02,0.00,0.00,1
1.485,-0.0020,0.1113,0.0391,-0.4961,9.1602,0.02,0.00,0.00,1
1.496,-0.0176,-0.0371,0.0391,-0.4961,9.1602,0.02,0.00,0.00,1
1.516,-0.0078,-0.0215,0.1914,-0.6523,9.8086,0.02,0.00,0.00,1
1.535,0.0254,-0.0781,-0.6523,-0.6523,8.6211,0.02,0.00,0.00,1
1.547,-0.0137,0.0234,0.4219,-0.7656,10.4922,0.02,0.00,0.00,1
1.564,0.0117,-0.0898,-0.3437,-0.9180,8.5430,0.02,0.00,0.00,1
1.582,-0.0176,-0.0527,-0.8047,-0.4961,8.5781,0.02,0.00,0.00,1
1.598,0.0234,0.0195,-0.0391,-0.5352,9.5039,0.02,0.00,0.00,1
1.615,-0.0137,0.0684,0.1133,-0.9961,9.7305,0.02,0.00,0.00,1
1.632,-0.0078,0.0156,-0.0781,-0.4609,9.2305,0.02,0.00,0.00,1
1.651,0.0078,-0.0879,0.1133,-0.6523,9.9219,0.02,0.00,0.00,1
1.666,0.0000,0.1035,0.5352,-0.9180,9.6484,0.00,0.00,0.00,1
1.687,0.0195,0.0117,-0.2695,-0.3047,9.3828,0.00,0.00,0.00,1
1.703,-0.0137,0.0605,-0.1914,-1.0742,8.9648,0.00,0.00,0.00,1
1.717,0.0254,-0.0762,0.5742,-0.5742,10.0039,0.00,0.00,0.00,1
1.734,-0.0059,0.0449,-0.2305,-0.5742,8.9648,0.00,0.00,0.00,1
1.751,0.0039,0.1172,0.9570,-0.7656,10.3086,0.00,0.00,0.00,1
1.768,-0.0176,-0.0469,-0.3437,-0.8828,8.9648,0.00,0.00,0.00,1
1.785,-0.0117,-0.0117,0.0000,-0.3437,9.3867,0.00,0.00,0.00,1
1.802,0.0215,-0.0527,-0.6133,-0.9180,8.6602,0.00,0.00,0.00,1
1.821,-0.0117,0.0762,0.6133,-0.6133,10.4922,0.00,0.00,0.00,1
1.836,0.0195,-0.1230,-0.8047,-0.8438,8.1562,0.00,0.00,0.00,1
1.853,-0.0176,-0.0449,0.1133,-0.4609,9.3047,0.00,0.00,0.00,1
1.874,-0.0156,-0.0078,0.0391,-0.6914,9.1992,0.00,0.00,0.00,1
1.888,-0.0098,0.0234,-0.4219,-0.5352,8.9258,0.00,0.00,0.00,1
1.904,-0.0117,-0.0078,0.6914,-0.6914,10.3477,0.00,0.00,0.00,1
1.922,0.0156,-0.0996,-0.1523,-0.9180,9.4648,0.00,0.00,0.00,1
1.938,-0.0156,0.0801,-0.8047,-0.6523,8.1562,0.00,0.00,0.00,1
1.956,0.0273,0.0039,0.0781,-0.4219,9.6133,0.00,0.00,0.00,1
1.972,-0.0020,0.0176,-0.1523,-1.1094,9.0391,0.00,0.00,0.00,1
1.992,-0.0215,-0.0156,0.1523,-0.4219,9.5391,0.00,0.00,0.00,1
2.006,-0.0020,0.0840,0.1914,-0.7656,9.6484,0.00,0.00,0.00,1
2.023,-0.0156,0.0508,0.8047,-0.8438,10.6133,0.00,0.00,0.00,1
2.045,0.0273,0.0059,0.0391,-0.2305,9.4258,0.00,0.00,0.00,1
2.057,-0.0332,-0.0098,0.0391,-0.2305,9.4258,0.00,0.00,0.00,1
2.075,0.0156,-0.0195,0.2305,-0.5352,10.0000,0.00,0.00,0.00,1
2.094,0.0020,0.0605,-0.8047,-0.6133,8.5000,0.00,0.00,0.00,1
2.108,0.0137,-0.0410,0.6133,-0.6523,10.5742,0.00,0.00,0.00,1
2.125,0.0020,-0.0215,-0.1133,-0.9570,9.0820,0.00,0.00,0.00,1
2.142,-0.0293,0.0039,-0.2305,-0.4609,9.0781,0.00,0.00,0.00,1
2.161,0.0078,-0.0273,-0.2695,-0.7656,8.9609,0.00,0.00,0.00,1
2.176,-0.0234,0.0312,0.6523,-0.6133,10.7656,0.00,0.00,0.00,1
2.193,0.0117,0.0684,-0.5742,-0.9570,8.7344,0.00,0.00,0.00,1
2.214,0.0234,-0.0156,0.3828,-0.6133,10.1094,0.00,0.00,0.00,1
2.227,0.0078,0.0312,0.3828,-0.6133,10.1094,0.00,0.00,0.00,1
2.247,0.0234,0.0059,-0.0391,-0.4609,9.1953,0.00,0.00,0.00,1
2.264,-0.0195,0.0918,0.3437,-0.6523,9.7656,0.00,0.00,0.00,1
2.278,0.0156,-0.1172,0.8828,-0.8047,10.1133,0.00,0.00,0.00,1
2.296,-0.0234,-0.0234,-0.6914,-0.9180,8.5000,0.00,0.00,0.00,1
2.312,-0.0137,0.0234,0.0781,-0.3047,9.6875,0.00,0.00,0.00,1
2.331,0.0312,0.0020,-0.3437,-0.9570,9.0039,0.00,0.00,0.00,1
2.346,-0.0156,-0.0449,0.0391,-0.4961,9.7656,0.00,0.00,0.00,1
2.363,0.0215,-0.1367,-0.8438,-0.8828,8.1953,0.00,0.00,0.00,1
2.381,-0.0137,-0.0391,0.6523,-0.5352,9.8867,0.00,0.00,0.00,1
2.397,0.0352,0.0039,-0.1133,-0.8828,9.4219,0.00,0.00,0.00,1
2.414,-0.0020,-0.0039,-0.3047,-0.4961,8.9609,0.00,0.00,0.00,1
2.434,-0.0312,-0.0293,0.6133,-0.6914,10.6133,0.00,0.00,0.00,1
2.448,-0.0039,0.0918,-0.4219,-0.8828,8.9609,0.00,0.00,0.00,1
2.465,-0.0195,0.0586,-0.7266,-0.6133,8.3125,0.00,0.00,0.00,1
2.482,0.0352,0.0137,0.3047,-0.5742,9.6484,0.00,0.00,0.00,1
2.501,0.0117,0.0039,-0.2305,-1.0742,9.2305,0.00,0.00,0.00,1
2.516,0.0137,-0.0215,-0.2305,-0.3828,9.2266,0.00,0.00,0.00,1
2.533,0.0020,0.0801,0.4961,-0.7656,10.4570,0.00,0.00,0.00,1
2.551,-0.0195,0.0645,0.6133,-0.9180,9.4219,0.00,0.00,0.00,1
2.567,0.0000,-0.0371,-0.9961,-0.7656,8.2344,0.00,0.00,0.00,1
2.584,-0.0332,-0.0430,-0.2695,-0.3437,9.4648,0.00,0.00,0.00,1
2.604,0.0137,-0.0937,0.2695,-0.3047,9.5781,0.00,0.00,0.00,1
2.621,0.0078,0.0195,-0.1523,-0.7266,9.6094,0.00,0.00,0.00,1
2.635,0.0020,-0.0742,0.5742,-0.9570,9.5781,0.00,0.00,0.00,1
2.653,-0.0059,-0.0156,-0.4219,-0.8047,8.8477,0.00,0.00,0.00,1
2.671,-0.0137,-0.0312,-0.4609,-0.3828,9.1953,0.00,0.00,0.00,1
2.686,0.0020,0.0898,-0.3828,-1.1094,8.8164,0.00,0.00,0.00,1
2.703,-0.0117,0.0664,0.8438,-0.4219,10.1523,0.00,0.00,0.00,1
2.721,0.0039,-0.0508,-0.1914,-0.6914,9.1211,0.00,0.00,0.00,1
2.737,0.0039,0.0859,0.4961,-0.8828,10.6094,0.00,0.00,0.00,1
2.755,0.0117,-0.0020,-0.3437,-0.7656,8.6562,0.00,0.00,0.00,1
2.774,-0.0137,0.0684,-1.0742,-0.9961,8.0117,0.00,0.00,0.00,1
2.793,-0.0078,0.0449,0.6133,-0.5742,10.4961,0.00,0.00,0.00,1
2.805,-0.0078,0.0156,-0.4219,-0.6914,9.1211,0.00,0.00,0.00,1
2.824,0.0020,0.0801,0.0781,-0.6523,9.7656,0.00,0.00,0.00,1
2.841,0.0156,-0.0117,-0.3047,-0.9180,9.0391,0.00,0.00,0.00,1
2.856,0.0000,-0.0176,0.3437,-0.3047,9.6133,0.02,0.00,0.00,1
2.873,0.0156,-0.1016,-0.8828,-0.8438,8.2383,0.02,0.00,0.00,1
2.891,-0.0078,0.0117,0.2695,-0.6914,10.5352,0.02,0.00,0.00,1
2.907,0.0059,-0.0645,-0.6523,-0.7266,8.2383,0.02,0.00,0.00,1
2.925,-0.0137,-0.0293,0.2695,-0.5742,9.5781,0.02,0.00,0.00,1
2.941,-0.0020,-0.0117,-0.1914,-0.8438,9.2266,0.02,0.00,0.00,1
2.958,-0.0195,0.0605,0.2305,-0.6523,9.8437,0.02,0.00,0.00,1
2.978,-0.0078,0.0117,0.3828,-0.6523,10.4141,0.02,0.00,0.00,1
2.995,0.0098,-0.0918,-0.0781,-0.9961,9.2305,0.02,0.00,0.00,1
3.009,0.0020,0.1094,-0.8047,-0.4609,8.2344,0.02,0.00,0.00,1
3.026,0.0215,0.0176,-0.1133,-0.6523,9.1953,0.02,0.00,0.00,1
3.043,-0.0137,0.0879,0.3828,-0.9180,10.1484,0.02,0.00,0.00,1
3.062,-0.0098,0.0371,0.0391,-0.4961,9.1602,0.00,0.00,0.00,1
3.077,-0.0117,0.0098,0.1133,-0.7656,9.3086,0.00,0.00,0.00,1
3.094,0.0020,0.0937,0.2695,-0.8828,10.1914,0.00,0.00,0.00,1
3.111,0.0195,0.0254,-0.7266,-0.7656,8.4609,0.00,0.00,0.00,1
3.128,-0.0039,-0.0332,-0.3047,-0.2695,9.1172,0.00,0.00,0.00,1
3.145,0.0254,-0.0820,-0.1133,-1.1484,8.8828,0.00,0.00,0.00,1
3.164,-0.0098,0.0312,-0.1914,-0.6914,8.9219,0.00,0.00,0.00,1
3.181,0.0020,0.1035,0.6523,-0.7656,10.3437,0.00,0.00,0.00,1
3.196,-0.0215,-0.0508,-0.2305,-0.9961,9.1992,0.00,0.00,0.00,1
3.213,-0.0020,-0.0391,-0.2695,-0.2305,9.1172,0.00,0.00,0.00,1
3.231,0.0254,-0.0918,-0.7266,-0.9961,8.3516,0.00,0.00,0.00,1
3.247,-0.0117,0.0352,0.6523,-0.5742,10.4180,0.00,0.00,0.00,1
3.264,0.0156,-0.0820,-0.8047,-0.8047,8.8125,0.00,0.00,0.00,1
3.282,-0.0195,-0.0527,0.7656,-0.6914,10.4922,0.00,0.00,0.00,1
3.298,0.0234,0.0098,-0.1133,-0.8438,8.8477,0.00,0.00,0.00,1
3.315,-0.0156,0.0488,0.0781,-0.4609,9.5039,0.00,0.00,0.00,1
3.335,-0.0098,0.0156,0.6133,-0.6914,10.6523,0.00,0.00,0.00,1
3.351,0.0117,-0.1133,-0.5742,-0.9570,8.6172,0.00,0.00,0.00,1
3.367,0.0000,0.1133,-0.7266,-0.4961,8.8125,0.00,0.00,0.00,1
3.384,0.0215,0.0078,0.2305,-0.5742,9.6094,0.00,0.00,0.00,1
3.401,-0.0098,0.0137,-0.1914,-0.8438,9.2266,0.00,0.00,0.00,1
3.417,0.0234,-0.0312,-0.1523,-0.5352,9.2656,0.00,0.00,0.00,1
3.434,-0.0098,0.0957,0.3828,-0.7266,10.3477,0.00,0.00,0.00,1
3.451,-0.0039,0.1074,0.6523,-0.9180,9.9648,0.00,0.00,0.00,1
3.468,-0.0137,-0.0391,-1.0742,-0.7656,7.8555,0.00,0.00,0.00,1
3.485,-0.0195,0.0059,0.1523,-0.3828,9.7656,0.00,0.00,0.00,1
3.505,0.0195,-0.0234,0.0781,-0.4961,9.8047,0.00,0.00,0.00,1
3.524,-0.0059,0.0527,-0.6914,-0.6914,8.6211,0.00,0.00,0.00,1
3.536,0.0156,-0.0449,0.6914,-0.5742,10.6094,0.00,0.00,0.00,1
3.555,0.0000,-0.0234,-0.1133,-0.8828,9.1953,0.00,0.00,0.00,1
3.572,-0.0332,0.0059,-0.2695,-0.4609,8.7383,0.00,0.00,0.00,1
3.587,0.0156,-0.0332,-0.0391,-0.7266,9.3867,0.00,0.00,0.00,1
3.604,-0.0254,0.0195,0.4961,-0.6133,10.2656,0.00,0.00,0.00,1
3.622,0.0117,0.0508,-0.4609,-0.9180,8.8867,0.00,0.00,0.00,1
3.638,-0.0273,0.0059,-0.4219,-0.6523,8.6172,0.00,0.00,0.00,1
3.655,0.0078,0.0352,0.1914,-0.4961,9.8086,0.00,0.00,0.00,1
3.673,0.0273,-0.0078,-0.6133,-0.9961,8.3516,0.00,0.00,0.00,1
3.689,-0.0020,-0.0215,0.1523,-0.5352,9.5820,0.00,0.00,0.00,1
3.708,0.0137,-0.1133,0.6523,-0.8828,10.4531,0.00,0.00,0.00,1
3.725,-0.0312,-0.0195,-0.9570,-0.8828,8.0078,0.00,0.00,0.00,1
3.741,-0.0039,0.0234,0.2695,-0.2305,9.6875,0.00,0.00,0.00,1
3.757,-0.0234,0.0059,-0.3828,-1.1484,8.8164,0.00,0.00,0.00,1
3.774,-0.0117,-0.0254,0.0781,-0.4609,9.8477,0.00,0.00,0.00,1
3.793,0.0215,-0.1426,-0.7656,-0.7656,8.5820,0.00,0.00,0.00,1
3.808,-0.0039,0.1270,0.6914,-0.6133,10.5703,0.00,0.00,0.00,1
3.825,0.0391,0.0039,-0.1133,-0.9180,9.1211,0.00,0.00,0.00,1
3.842,-0.0078,0.0176,-0.1914,-0.3828,9.1992,0.00,0.00,0.00,1
3.859,0.0332,-0.0293,-0.3437,-0.7266,8.8125,0.02,0.00,0.00,1
3.878,-0.0098,0.1016,-0.8828,-0.8828,8.2383,0.02,0.00,0.00,1
3.894,-0.0156,0.1055,-0.6133,-0.4961,9.0820,0.02,0.00,0.00,1
3.912,0.0410,0.0059,0.3047,-0.6133,9.6875,0.02,0.00,0.00,1
3.927,-0.0273,-0.0059,-0.1914,-0.9180,9.1562,0.02,0.00,0.00,1
3.944,0.0273,-0.0273,-0.2695,-0.4609,9.2305,0.02,0.00,0.00,1
3.961,0.0020,0.0801,0.4219,-0.6914,10.3477,0.02,0.00,0.00,1
3.978,0.0215,-0.0957,0.6523,-0.9180,9.6914,0.02,0.00,0.00,1
3.995,-0.0078,-0.0332,-1.1484,-0.6914,8.1211,0.02,0.00,0.00,1
4.013,-0.0352,0.0078,0.1523,-0.3828,9.6094,0.02,0.00,0.00,1
4.029,0.0098,-0.0176,-0.3047,-1.1094,8.9648,0.02,0.00,0.00,1
4.046,-0.0254,0.0137,0.0000,-0.4609,9.6094,0.02,0.00,0.00,1
4.066,0.0195,-0.0039,0.9570,-0.6914,10.5352,0.00,0.00,0.00,1
4.082,0.0117,-0.0156,-0.1523,-1.0352,8.9219,0.00,0.00,0.00,1
4.097,0.0215,0.0059,-0.2695,-0.3047,9.1172,0.00,0.00,0.00,1
4.115,0.0254,-0.0410,-0.3828,-0.8047,8.6992,0.00,0.00,0.00,1
4.131,-0.0215,0.0176,0.4961,-0.6523,10.3477,0.00,0.00,0.00,1
4.148,0.0176,-0.0410,-0.9180,-0.8828,8.3516,0.00,0.00,0.00,1
4.165,-0.0215,-0.0234,-0.4961,-0.5352,9.2305,0.00,0.00,0.00,1
4.182,0.0078,0.0312,0.3828,-0.7266,9.8477,0.00,0.00,0.00,1
4.205,0.0352,-0.0195,-0.1133,-0.5352,9.3047,0.00,0.00,0.00,1
4.216,-0.0039,-0.0352,-0.1133,-0.5352,9.3047,0.00,0.00,0.00,1
4.235,0.0215,-0.1133,0.5352,-0.8438,10.1484,0.00,0.00,0.00,1
4.255,-0.0234,-0.0312,-0.8828,-0.8438,8.0078,0.00,0.00,0.00,1
4.268,0.0352,-0.0293,0.6523,-0.4609,10.1094,0.00,0.00,0.00,1
4.285,-0.0137,-0.0605,-0.5352,-0.8047,8.5391,0.00,0.00,0.00,1
4.304,-0.0195,-0.0566,0.3047,-0.4609,9.8437,0.00,0.00,0.00,1
4.318,-0.0176,0.0820,-0.4219,-0.8047,9.2656,0.00,0.00,0.00,1
4.335,-0.0195,0.0508,0.3828,-0.5742,10.1133,0.00,0.00,0.00,1
4.352,0.0332,0.0117,-0.2305,-0.8047,9.2656,0.00,0.00,0.00,1
4.369,-0.0352,0.0449,-0.3828,-0.4961,8.7773,0.00,0.00,0.00,1
4.386,0.0234,0.0312,0.3047,-0.5742,9.5039,0.00,0.00,0.00,1
4.403,-0.0039,0.0625,0.6914,-0.6523,10.3086,0.00,0.00,0.00,1
4.420,0.0215,-0.0039,-0.4609,-0.9570,9.1953,0.00,0.00,0.00,1
4.439,0.0098,-0.0391,0.6133,-0.5742,10.3086,0.00,0.00,0.00,1
4.455,-0.0488,0.0312,-0.8047,-0.8828,8.0781,0.02,0.00,0.00,1
4.471,0.0137,-0.0215,0.2305,-0.6914,10.0312,0.02,0.00,0.00,1
4.488,-0.0371,0.0723,-0.0391,-0.9180,9.9219,0.02,0.00,0.00,1
4.506,0.0254,0.0879,0.8047,-0.8047,10.2656,0.02,0.00,0.00,1
4.522,0.0273,-0.0352,-0.8438,-0.8047,8.2344,0.02,0.00,0.00,1
4.539,0.0098,0.0820,0.0781,-0.3828,9.6484,0.02,0.00,0.00,1
4.556,0.0391,0.0156,-0.3828,-0.6523,8.8125,0.02,0.00,0.00,1
4.573,-0.0273,0.1211,0.0781,-0.6133,9.7656,0.02,0.00,0.00,1
4.595,0.0000,0.0645,-0.6523,-0.4961,8.0430,0.02,0.00,0.00,1
4.609,-0.0215,-0.0273,0.4961,-0.6523,9.6484,0.02,0.00,0.00,1
4.625,-0.0234,0.0391,-1.4922,-0.6133,7.1250,0.02,0.00,0.00,1
4.642,0.0410,-0.0312,-0.3047,-0.4219,9.2305,0.02,0.00,0.00,1
4.658,-0.0293,0.0020,0.1523,-0.5742,9.6523,0.02,0.00,0.00,1
4.675,0.0273,0.0117,0.3047,-0.4961,9.7266,0.02,0.00,0.00,1
4.692,0.0000,-0.0703,-0.5352,-0.8828,8.8125,0.02,0.00,0.00,1
4.709,0.0234,0.0527,0.4961,-0.6914,9.6523,0.02,0.00,0.00,1
4.726,0.0156,-0.0137,-0.0781,-0.6523,9.0430,0.02,0.00,0.00,1
4.743,-0.0371,0.0723,0.1914,-0.5742,9.9648,0.02,0.00,0.00,1
4.766,0.0098,0.0254,0.1133,-0.6523,9.2656,0.02,0.00,0.00,1
4.777,-0.0332,-0.0078,0.1133,-0.6523,9.2656,0.02,0.00,0.00,1
4.795,-0.0059,0.0566,-0.7266,-0.8438,8.5039,0.02,0.00,0.00,1
4.815,0.0352,-0.0059,0.4609,-0.6523,9.8477,0.02,0.00,0.00,1
4.828,-0.0059,-0.0586,0.6914,-0.6133,10.2266,0.02,0.00,0.00,1
4.845,0.0352,-0.0566,0.3437,-1.0352,10.1914,0.02,0.00,0.00,1
4.862,-0.0195,-0.0312,-0.8047,-0.8828,8.4609,0.00,0.00,0.00,1
4.879,0.0488,0.0078,0.5742,-0.4219,10.3047,0.00,0.00,0.00,1
4.896,-0.0039,-0.0312,-0.7656,-0.9961,8.1562,0.00,0.00,0.00,1
4.913,-0.0254,-0.0234,0.1133,-0.5742,9.6875,0.00,0.00,0.00,1
4.935,0.0352,-0.0352,0.8828,-0.7656,10.3828,0.00,0.00,0.00,1
4.947,-0.0254,0.0488,0.8828,-0.7656,10.3828,0.00,0.00,0.00,1
4.967,0.0469,0.0195,-0.0781,-0.1133,9.1602,0.00,0.00,0.00,1
4.986,0.0098,0.0078,-0.8828,-0.9961,8.3516,0.00,0.00,0.00,1
4.998,0.0215,-0.0566,0.4961,-0.6133,10.3477,0.00,0.00,0.00,1
5.015,-0.0039,0.0723,-0.8047,-0.5742,8.2773,0.00,0.00,0.00,1
5.032,-0.0234,0.0586,0.4609,-0.8047,10.1875,0.00,0.00,0.00,1
5.049,0.0078,-0.0176,0.0391,-0.9570,9.3867,0.00,0.00,0.00,1
5.067,-0.0352,-0.0195,0.0781,-0.1523,9.5039,0.00,0.00,0.00,1
5.083,0.0254,-0.0820,-1.2656,-0.9180,7.8945,0.00,0.00,0.00,1
5.102,0.0098,0.0215,0.3828,-0.6914,10.7266,0.00,0.00,0.00,1
5.117,0.0039,-0.0723,-0.3047,-0.5742,8.7383,0.00,0.00,0.00,1
5.134,0.0039,-0.0117,0.0781,-0.7266,9.5820,0.00,0.00,0.00,1
5.155,-0.0176,-0.0176,0.6914,-0.5352,10.4180,0.00,0.00,0.00,1
5.169,0.0078,0.0762,-1.0352,-0.6523,7.7734,0.00,0.00,0.00,1
