t_s,gyro_x_rads,gyro_y_rads,raw_ax_mps2,raw_ay_mps2,raw_az_mps2,speed_kmh,hall_f_hz,hall_r_hz,gps_fix
2.367,0.0547,0.1660,5.0937,-1.1094,12.2617,0.00,0.00,0.00,1
2.385,0.0078,0.0645,3.8320,0.0391,11.9844,0.00,0.00,0.00,1
2.401,0.0156,0.0898,-0.3828,0.1523,5.6328,0.00,0.00,0.00,1
2.418,0.0078,0.0000,3.4492,-2.2617,10.4531,0.00,0.00,0.00,1
2.435,-0.0215,0.3789,4.3281,0.1133,10.4922,0.09,0.00,0.00,1
2.454,0.0117,0.3965,2.3359,-1.4922,9.2305,0.09,0.00,0.00,1
2.469,-0.0137,-0.9004,-2.7969,-1.4922,2.8359,0.09,0.01,0.00,1
2.490,-0.0156,-0.3555,4.9805,-1.3789,9.8086,0.09,0.01,0.01,1
2.507,0.0137,-0.4883,2.9883,0.6523,10.3828,0.09,0.01,0.01,1
2.521,-0.0332,0.4941,-1.3008,-0.2695,4.0977,0.09,14.23,0.01,1
2.537,0.0312,0.4238,1.6094,-0.1523,9.2266,0.09,14.23,15.86,1
2.554,0.0215,-0.1602,3.8320,0.8047,10.1094,0.09,14.23,15.86,1
2.571,0.0137,0.3027,0.4609,0.0000,7.7734,0.09,17.23,19.63,1
2.588,-0.0098,0.2930,4.2539,-2.1836,9.8047,0.09,17.23,19.63,1
2.605,-0.0137,-0.2109,3.3320,-1.3398,10.2266,0.09,20.99,22.45,1
2.624,-0.0215,-0.3066,2.4141,-0.9570,5.7422,0.09,20.99,22.45,1
2.639,-0.0059,-0.0352,5.4023,-0.6914,10.8398,0.06,22.92,24.99,1
2.656,-0.0078,-0.1738,5.0195,-0.4961,11.1914,0.06,22.92,24.99,1
2.676,-0.0195,0.2500,5.7852,-0.4609,9.7305,0.06,25.99,27.19,1
2.692,-0.0215,-0.5293,6.3984,0.5742,11.8750,0.06,28.85,27.19,1
2.707,-0.0488,0.0996,1.8789,-1.4922,5.7031,0.06,28.85,30.51,1
2.725,0.0234,0.2988,6.7422,-2.8359,13.5625,0.06,31.50,32.95,1
2.741,-0.0352,-0.1738,5.8984,-0.1133,10.0352,0.06,31.50,32.95,1
2.758,0.0312,0.2031,3.5625,-0.3828,7.9336,0.06,33.77,36.12,1
2.775,0.0078,0.1387,6.4375,-0.4961,10.5312,0.06,36.82,37.61,1
2.794,-0.0332,-0.1973,6.2070,-0.6133,10.9922,0.06,38.76,40.99,1
2.809,0.0117,0.2480,4.9023,0.1523,8.5039,0.06,38.76,40.99,1
2.826,-0.0176,-0.0234,8.5430,-1.3398,12.9883,0.06,42.06,42.26,1
2.847,0.0137,-0.3066,5.0937,-0.2695,7.5898,0.06,42.45,45.36,1
2.864,0.0312,-0.0664,5.5156,-2.3750,10.8750,0.09,46.32,45.40,1
2.878,-0.0078,0.0781,3.1406,0.3828,7.8555,0.09,46.51,49.54,1
2.897,0.0332,-0.2891,4.1758,-2.1055,7.8555,0.09,49.96,49.60,1
2.911,-0.0098,0.2812,2.2969,0.0391,7.2344,0.09,50.00,52.62,1
2.928,0.0195,0.1914,2.5273,2.2227,7.0508,0.09,53.72,52.97,1
2.946,0.0098,-0.0937,5.2109,-2.2227,11.3359,0.09,53.72,55.74,1
2.964,-0.0254,-0.2930,6.3203,-0.3828,9.9219,0.09,56.41,56.95,1
2.979,-0.0156,0.2383,6.9727,-0.5352,11.1484,0.09,57.00,58.96,1
2.996,-0.0020,0.2051,4.7500,-0.8828,8.3516,0.09,60.23,59.68,1
3.014,-0.0273,0.0977,5.2500,-1.3789,10.3867,0.09,60.34,62.81,1
3.030,0.0156,-0.0352,1.3398,-1.9922,6.4687,0.09,62.78,62.81,1
3.049,-0.0391,0.2715,4.6719,0.2305,9.9219,0.24,64.11,64.57,1
3.067,0.0117,0.4336,4.7109,-1.3008,9.1562,0.24,66.14,65.80,1
3.081,0.0020,-0.3984,7.7773,-2.2969,11.2617,0.24,66.71,69.29,1
3.098,0.0117,-0.3828,5.3633,-0.5352,9.1602,0.24,70.20,70.86,1
3.115,0.0000,-0.1016,4.9414,1.6094,9.1211,0.24,72.03,71.36,1
3.134,0.0273,0.2168,3.0273,-1.9531,7.3906,0.24,72.54,74.96,1
3.149,0.0215,-0.3535,2.4531,-1.3008,6.4023,0.24,75.26,76.99,1
3.166,0.0332,-0.2070,4.7500,-0.2695,10.4922,0.24,76.94,77.54,1
3.183,0.0371,-0.1211,2.2969,0.1133,7.8906,0.24,77.62,80.15,1
3.200,0.0137,0.1914,8.2734,-1.2266,11.7227,0.24,80.95,82.04,1
3.217,0.0039,-0.2266,6.3594,-0.6133,9.4609,0.24,83.09,85.01,1
3.237,-0.0039,-0.5254,7.5859,-1.7617,13.2109,0.24,84.95,86.07,1
3.251,-0.0195,0.5273,2.9492,-1.4570,7.7734,0.44,85.76,86.07,1
3.268,0.0234,-0.1523,4.2539,-1.2656,7.3164,0.44,87.54,89.40,1
3.285,-0.0156,-0.5215,1.7227,-0.6133,6.2461,0.44,89.94,91.32,1
3.302,0.0391,0.3926,3.4844,0.2695,8.3945,0.44,92.52,93.55,1
3.319,-0.0312,0.1328,5.3242,-0.0391,10.3086,0.44,93.17,94.13,1
3.336,-0.0039,-0.4258,3.7930,-1.3398,9.2266,0.44,94.54,97.41,1
3.354,0.0254,-0.5430,6.7422,-0.9961,9.5391,0.44,97.67,98.06,1
3.370,-0.0098,0.1836,6.9336,0.1914,9.3867,0.44,98.42,100.41,1
3.387,0.0371,-0.4844,6.8555,-0.3047,9.8828,0.44,98.95,101.83,1
3.407,-0.0039,-0.4844,7.4297,-1.9141,10.2695,0.44,101.74,104.34,1
3.425,-0.0273,0.0410,2.8711,2.5273,5.8633,0.44,105.49,106.32,1
3.438,0.0098,-0.2051,7.8164,-1.1094,10.5352,6.24,106.35,108.96,1
3.456,-0.0527,0.0078,10.0000,-3.4492,13.1055,6.24,107.38,109.55,1
3.474,0.0352,0.3066,4.6719,0.5352,9.8828,6.24,110.84,111.42,1
3.489,-0.0293,-0.1406,7.1250,-1.5703,11.2227,6.24,110.84,113.88,1
3.506,0.0000,0.2793,5.1328,-3.8320,7.0078,6.24,116.24,115.49,1
3.524,0.0234,-0.0195,4.3281,1.0742,6.8516,6.24,116.24,117.16,1
3.540,-0.0156,0.2109,6.5898,0.3437,12.6445,6.24,117.30,119.60,1
3.557,0.0078,0.2051,4.0234,-5.0547,5.6367,6.24,119.49,121.32,1
3.577,-0.0293,-0.4180,7.7383,-0.7266,12.1055,6.24,121.71,122.06,1
3.591,0.0391,0.4980,7.7383,-0.7266,12.1055,6.24,124.32,125.03,1
3.609,-0.0078,0.0176,1.9531,1.8008,6.1289,6.24,126.65,127.45,1
3.628,-0.0332,0.2383,7.6250,-0.2695,13.4062,6.24,126.65,127.47,1
3.644,0.0371,-0.1699,5.5547,-1.4570,8.8828,17.00,129.07,128.92,1
3.659,-0.0566,0.2598,1.3398,1.2656,5.8984,17.00,127.62,131.67,1
3.676,0.0312,0.0352,5.4414,-3.2187,12.9453,17.00,131.70,133.12,1
3.695,-0.0625,0.5000,7.5078,-0.9570,14.3281,17.00,131.70,135.46,1
3.710,-0.0020,-0.2617,3.0664,-0.2305,5.7812,17.00,135.35,137.95,1
3.727,-0.0078,-0.3477,3.2578,-3.1406,4.8320,17.00,136.15,138.22,1
3.744,0.0078,-0.4512,5.1719,0.0000,9.9609,17.00,139.26,139.84,1
3.761,0.0430,0.0371,8.9258,-2.3359,12.7578,17.00,140.21,143.18,1
3.779,-0.0156,0.7988,0.9180,2.2969,5.1328,17.00,141.02,144.82,1
3.799,0.0391,-0.1230,3.5625,-4.6367,6.8203,17.00,146.95,147.41,1
3.812,0.0625,-0.4219,6.2422,-1.9922,11.9141,17.00,146.95,147.93,1
3.829,0.0371,0.0469,6.7812,3.3711,11.8359,17.00,146.65,149.63,1
3.846,-0.0098,-0.3223,4.7500,1.6094,9.1172,20.43,146.65,151.81,1
3.865,-0.0156,0.4473,4.3281,-1.0352,7.9727,20.43,151.08,153.09,1
3.880,-0.0371,-0.2715,3.9844,-2.6055,8.1211,20.43,151.08,154.85,1
3.897,-0.0332,-0.4004,1.9922,0.5742,7.2344,20.43,153.21,156.52,1
3.914,0.0098,-0.4082,2.7578,-3.6016,4.4062,20.43,155.30,157.33,1
3.931,-0.0156,0.1152,6.2422,-4.3672,13.9766,20.43,156.20,158.83,1
3.951,0.0098,-0.2070,4.7891,1.2266,13.6719,20.43,157.73,160.67,1
3.968,-0.0020,-0.3945,6.2070,1.3008,9.9609,20.43,157.73,161.86,1
3.985,0.0020,-0.0469,5.8984,-2.2617,6.6641,20.43,159.26,163.40,1
3.999,0.0215,-0.2090,1.5313,-0.1133,7.3516,20.43,162.97,165.67,1
4.016,-0.0254,-0.6562,3.1016,-0.1133,9.5000,20.43,163.19,165.76,1
4.034,0.0137,-0.0293,4.8281,-2.4531,9.2266,20.43,166.69,170.10,1
4.050,0.0117,-0.1641,1.9141,0.1914,4.8633,23.87,167.84,170.18,1
4.067,0.0000,-0.3516,0.6523,-1.6094,9.0781,23.87,168.66,173.37,1
4.085,0.0527,-0.0156,2.4883,-1.7617,4.8320,23.87,170.04,174.58,1
4.101,0.0137,-0.3203,3.1797,-0.7656,9.8086,23.87,171.47,175.47,1
4.118,0.0449,-0.4004,6.3984,-0.1523,10.3437,23.87,172.83,176.99,1
4.138,0.0000,0.2773,2.0703,-3.3320,7.6250,23.87,173.25,179.34,1
4.156,-0.0020,0.5332,2.9102,-1.2266,11.2617,23.87,171.47,176.99,1
4.169,0.0059,-0.1035,5.3633,1.6836,15.6289,23.87,170.10,176.65,1
4.187,-0.0547,0.6914,5.5937,0.0000,15.2812,23.87,169.87,176.65,1
4.204,-0.0605,0.9629,3.0273,-4.2891,10.6875,23.87,169.18,173.37,1
4.220,0.0156,-0.1055,1.9141,-2.1836,8.3516,23.87,168.46,172.65,1
4.237,0.0234,0.4863,-0.8438,0.8047,4.9805,27.04,170.59,171.03,1
4.254,0.0137,0.8027,-3.6406,-1.1094,4.5977,27.04,171.00,174.13,1
4.271,-0.0703,-0.2129,-2.9492,1.2656,9.0000,27.04,168.10,177.49,1
4.288,0.0117,-0.3320,-4.5977,-0.4609,5.1719,27.04,169.52,178.25,1
4.308,-0.0312,0.0078,-0.9180,-0.6133,6.8906,27.04,169.58,178.25,1
4.327,-0.0391,-0.1758,-0.1914,-0.6133,11.2617,27.04,172.27,179.95,1
4.341,-0.0332,-0.3437,0.0000,-1.1875,7.6562,27.04,173.07,180.57,1
4.358,-0.0586,-0.1582,-3.2187,-3.7148,1.2266,27.04,177.81,183.82,1
4.374,0.0273,-0.4668,0.0391,1.6484,9.7266,27.04,178.35,185.91,1
4.390,-0.0840,-0.3574,-0.6523,-0.4219,4.7539,27.04,179.53,187.37,1
4.407,0.0195,-0.6699,3.5234,-4.3281,15.3242,27.04,179.89,189.54,1
4.424,0.0195,-0.7129,3.1406,-1.3008,8.9609,27.04,182.35,192.20,1
4.441,0.0449,0.2207,4.3672,-0.2305,12.6406,29.95,182.15,190.51,1
4.459,0.0977,-0.4238,6.7422,-2.9102,10.6094,29.95,183.32,192.01,1
4.475,-0.0586,-0.8008,7.7773,-0.6914,14.9805,29.95,187.34,193.42,1
4.492,0.0957,0.3691,8.3906,0.8438,13.8672,29.95,187.37,192.27,1
4.511,-0.0859,0.2793,5.2500,-2.4883,10.3437,29.95,188.47,192.90,1
4.527,0.0117,-0.2129,2.8359,-2.2617,7.9687,29.95,189.57,193.95,1
4.544,0.0859,-0.6113,2.4141,1.9531,7.6289,29.95,192.27,194.55,1
4.560,-0.0273,0.6445,5.1328,1.1875,9.4219,29.95,193.84,194.70,1
4.577,0.0449,0.6191,6.5898,-2.4141,8.5391,29.95,194.51,193.99,1
4.594,-0.0156,0.0957,6.1289,-0.0391,12.1016,29.95,194.82,195.27,1
4.611,0.0078,-0.0137,6.2070,1.0352,10.6484,29.95,195.81,197.39,1
4.629,-0.0156,0.5156,2.4141,-4.5195,7.1641,29.95,197.94,199.72,1
4.645,0.0234,0.2285,2.3359,-2.7187,4.1328,29.95,197.94,199.72,1
4.662,0.0059,-0.4980,1.5703,-0.1133,8.3516,29.89,199.20,201.33,1
4.681,-0.0391,-0.2656,7.0859,0.6133,12.9844,29.89,197.82,204.46,1
4.697,0.0215,-0.3555,5.4023,1.3008,10.4570,29.89,197.82,204.54,1
4.716,0.0586,-0.1973,4.5977,-0.9570,8.6992,29.89,204.00,207.99,1
4.730,0.0430,-0.0566,3.8320,2.7187,8.8477,29.89,205.09,209.25,1
4.747,-0.0430,-0.4277,0.8047,-2.9492,5.7422,29.89,205.09,209.07,1
4.765,-0.0547,-0.4844,-0.3828,-3.0664,8.9219,29.89,205.93,213.08,1
4.781,0.0352,0.3672,2.4883,-3.0664,4.2539,29.89,207.73,213.08,1
4.799,-0.0742,0.0918,3.5234,-0.4961,13.4453,29.89,210.26,211.06,1
4.815,-0.0391,-0.5059,6.8555,0.3828,10.5312,29.89,211.95,216.78,1
4.837,0.0156,-0.3340,6.9336,-0.7266,12.9492,29.89,212.77,217.86,1
4.849,-0.0117,0.2246,6.9336,-0.7266,12.9492,32.41,212.77,221.04,1
4.868,0.0195,-0.3047,0.4961,-0.4961,8.1211,32.41,213.90,221.24,1
4.887,-0.0293,-0.6035,4.4805,-2.1055,11.1875,32.41,218.34,220.99,1
4.900,0.0254,0.1680,4.7891,-2.0312,9.0000,32.41,218.20,223.66,1
4.918,0.0098,-0.2344,3.1016,-0.8047,5.4023,32.41,220.60,227.07,1
4.936,-0.0020,-0.2422,2.6445,-1.9922,11.9141,32.41,223.96,227.07,1
4.951,0.0020,0.2695,3.5625,-1.5703,5.4414,32.41,223.46,227.89,1
4.968,-0.0195,-0.3379,0.2305,-2.5664,7.1250,32.41,228.62,227.89,1
4.985,0.0918,-0.6270,2.8711,-0.9961,3.6016,32.41,228.62,231.37,1
5.002,-0.0273,0.0703,4.5195,0.8828,11.1094,32.41,230.20,230.31,1
5.019,-0.0117,-0.5332,4.7891,-0.9570,10.2656,32.41,230.47,233.97,1
5.036,-0.0078,-0.0781,5.2109,-1.6094,12.0234,35.23,231.11,235.02,1
5.058,-0.0312,0.2969,4.5977,-3.2578,10.7305,35.23,229.25,235.68,1
5.071,-0.0059,0.0195,3.7148,-1.5313,9.4219,35.23,237.30,240.85,1
5.087,-0.0273,0.2969,3.7930,-3.1797,10.7969,35.23,238.21,240.85,1
5.104,-0.0234,0.2461,4.5195,-2.3359,8.9258,35.23,236.52,242.13,1
5.121,-0.0117,0.1250,4.7500,-0.9180,12.2187,35.23,240.91,242.60,1
5.138,-0.0195,0.1230,1.3398,-1.6094,2.6016,35.23,239.64,243.43,1
5.155,-0.0352,-0.0234,2.3359,-2.2227,9.8437,35.23,239.64,241.20,1
5.174,0.0332,0.3340,4.8281,-2.4883,9.2266,35.23,242.48,246.06,1
5.189,-0.0195,-0.1836,1.8398,-1.8008,9.1992,35.23,243.72,250.82,1
5.206,0.0371,0.2051,3.6406,-1.0352,7.5898,35.23,243.37,250.06,1
