t_s,gyro_x_rads,gyro_y_rads,raw_ax_mps2,raw_ay_mps2,raw_az_mps2,speed_kmh,hall_f_hz,hall_r_hz,gps_fix
0.800,-0.0078,0.0488,0.3437,-0.4219,9.9609,0.02,0.00,0.00,1
0.817,0.0312,-0.0391,-0.5352,-1.0352,8.9648,0.02,0.00,0.00,1
0.836,-0.0078,-0.0312,-0.0781,-0.8047,9.3086,0.02,0.00,0.00,1
0.855,-0.0332,0.0293,0.1523,-0.8438,9.5039,0.02,0.00,0.00,1
0.868,0.0020,-0.0469,0.1914,-0.5352,9.6875,0.02,0.00,0.00,1
0.885,-0.0371,-0.0059,0.1914,-0.6523,9.6875,0.02,0.00,0.00,1
0.902,0.0312,0.0020,0.4609,-0.8438,9.8477,0.06,0.00,0.00,1
0.921,0.0078,-0.0098,-0.8828,-0.7656,8.3164,0.06,0.00,0.00,1
0.936,0.0312,-0.0332,0.0781,-0.3828,9.5430,0.06,0.00,0.00,1
0.954,0.0195,-0.0840,-0.6914,-1.0352,8.2734,0.06,0.00,0.00,1
0.971,-0.0469,0.0293,0.5742,-0.3047,10.4922,0.06,0.00,0.00,1
0.987,0.0254,-0.0566,-0.2695,-1.1484,9.0391,0.06,0.00,0.00,1
1.008,-0.0469,0.0059,-0.1133,-1.0742,9.2266,0.06,0.00,0.00,1
1.023,0.0117,-0.0020,0.2305,-0.3437,9.5781,0.06,0.00,0.00,1
1.041,0.0391,-0.0605,-0.2695,-0.8047,9.1562,0.06,0.00,0.00,1
1.055,-0.0039,0.0059,0.1133,-0.3047,9.8437,0.06,0.00,0.00,1
1.072,0.0430,-0.0742,-0.1523,-1.1484,9.0781,0.06,0.00,0.00,1
1.091,-0.0391,-0.0293,-0.4961,-0.4219,8.5391,0.04,0.00,0.00,1
1.106,0.0488,-0.0137,0.1133,-0.6914,9.5781,0.04,0.00,0.00,1
1.123,-0.0234,-0.0391,-0.6133,-0.9570,8.5039,0.04,0.00,0.00,1
1.141,-0.0293,-0.0137,0.8047,-0.3437,10.4961,0.04,0.00,0.00,1
1.157,-0.0254,0.0098,-0.2305,-0.8438,9.1992,0.04,0.00,0.00,1
1.174,-0.0352,0.0039,0.6133,-0.3828,9.9219,0.04,0.00,0.00,1
1.193,0.0430,-0.0215,0.0781,-0.3437,9.3477,0.04,0.00,0.00,1
1.208,-0.0332,0.0254,-0.2305,-0.9180,9.1172,0.04,0.00,0.00,1
1.226,0.0332,0.0039,0.3437,-0.1133,9.8047,0.04,0.00,0.00,1
1.243,0.0156,-0.0566,0.2305,-1.3008,9.5039,0.04,0.00,0.00,1
1.261,-0.0449,-0.0156,-0.6523,-0.3437,8.4648,0.04,0.00,0.00,1
1.276,0.0234,-0.0059,0.0000,-0.8047,9.6523,0.04,0.00,0.00,1
1.293,-0.0371,-0.0215,-0.5742,-0.8047,8.4219,0.11,0.00,0.00,1
1.311,0.0000,-0.0059,0.7266,-0.5352,10.5742,0.11,0.00,0.00,1
1.327,-0.0469,0.0078,-0.4961,-0.7656,8.7734,0.11,0.00,0.00,1
1.344,-0.0117,0.0039,0.5742,-0.5742,10.0312,0.11,0.00,0.00,1
1.364,0.0449,-0.0430,0.3047,-0.3437,9.7695,0.11,0.00,0.00,1
1.378,-0.0137,0.0430,0.3047,-0.3437,9.7695,0.11,0.00,0.00,1
1.396,0.0469,0.0332,0.1523,-0.1914,9.9609,0.11,0.00,0.00,1
1.414,-0.0137,-0.0488,-0.1914,-1.2266,9.1562,0.11,0.00,0.00,1
1.431,-0.0430,0.0078,-0.5352,-0.2305,8.6992,0.11,0.00,0.00,1
1.446,0.0059,0.0215,0.0000,-0.9180,9.3867,0.11,0.00,0.00,1
1.463,-0.0410,0.0645,-0.1133,-0.7266,9.1211,0.11,0.00,0.00,1
1.481,0.0215,0.0137,0.6133,-0.6523,10.3477,0.11,0.00,0.00,1
1.497,-0.0547,0.0566,-0.1133,-0.5742,9.2695,0.06,0.00,0.00,1
1.514,0.0254,0.0527,0.5742,-0.8828,10.0703,0.06,0.00,0.00,1
1.531,0.0430,0.0020,-0.7266,-0.7656,8.2734,0.06,0.00,0.00,1
1.548,0.0117,0.0156,0.2695,-0.4609,9.8047,0.06,0.00,0.00,1
1.568,0.0469,-0.0020,0.4609,-0.0781,10.3477,0.06,0.00,0.00,1
1.584,-0.0449,0.0293,-0.3828,-1.2266,8.9219,0.06,0.00,0.00,1
1.601,-0.0195,0.0078,-0.1133,-0.2305,9.1172,0.06,0.00,0.00,1
1.616,-0.0352,-0.0215,0.0781,-0.9570,9.4648,0.06,0.00,0.00,1
1.634,-0.0234,0.0273,-0.2305,-0.5352,8.9258,0.06,0.00,0.00,1
1.652,0.0430,0.0312,0.5742,-0.7656,10.3047,0.06,0.00,0.00,1
1.667,-0.0430,0.0605,-0.1133,-0.2305,9.1172,0.06,0.00,0.00,1
1.684,0.0371,0.0723,0.8047,-0.9570,10.3437,0.06,0.00,0.00,1
1.701,0.0117,0.0059,-0.4961,-0.6523,8.6602,0.02,0.00,0.00,1
1.718,0.0352,0.0410,0.2305,-0.7266,9.5781,0.02,0.00,0.00,1
1.738,0.0195,0.0137,0.5742,-0.1133,10.1523,0.02,0.00,0.00,1
1.753,-0.0449,-0.0645,0.1914,-1.3008,9.3867,0.02,0.00,0.00,1
1.769,0.0332,0.0840,-0.6914,-0.4219,8.5039,0.02,0.00,0.00,1
1.787,-0.0254,0.0195,0.3828,-0.9180,10.0312,0.02,0.00,0.00,1
1.804,-0.0020,-0.0547,-0.6914,-0.4961,8.1562,0.02,0.00,0.00,1
1.821,0.0234,0.0762,0.9180,-0.4961,10.6094,0.02,0.00,0.00,1
1.837,-0.0078,-0.0664,-0.3047,-0.8828,8.6172,0.02,0.00,0.00,1
1.854,0.0176,-0.0254,-0.1523,-0.8047,9.3437,0.02,0.00,0.00,1
1.872,-0.0137,0.0488,0.4609,-0.6914,9.9258,0.02,0.00,0.00,1
1.888,0.0234,-0.0859,-0.9180,-0.8438,8.0078,0.06,0.00,0.00,1
1.905,-0.0234,0.0488,0.7656,-0.1133,10.1133,0.06,0.00,0.00,1
1.924,-0.0195,0.0098,-0.3047,-0.5352,9.3086,0.06,0.00,0.00,1
1.943,0.0137,0.0508,0.1523,-0.8828,9.0820,0.06,0.00,0.00,1
1.956,-0.0059,-0.0957,0.0391,-0.8438,9.2656,0.06,0.00,0.00,1
1.975,0.0117,0.0820,-0.1133,-0.4609,9.0820,0.06,0.00,0.00,1
1.991,0.0020,-0.0156,0.3828,-0.7266,9.3047,0.06,0.00,0.00,1
2.007,0.0039,0.0254,1.3008,-0.3047,11.0742,0.06,0.00,0.00,1
2.024,0.0215,-0.0898,-0.9180,-0.8828,7.4727,0.06,0.00,0.00,1
2.042,-0.0234,-0.0020,0.7266,-0.3047,10.3828,0.06,0.00,0.00,1
2.058,0.0195,0.0234,0.3437,-0.3828,8.3945,0.06,0.00,0.00,1
2.076,-0.0273,0.1211,1.3008,-0.7266,11.3398,0.06,0.00,0.00,1
2.092,0.0176,-0.0195,-1.1094,-0.9180,6.6641,0.07,0.00,0.00,1
2.114,0.0137,-0.0039,0.9570,-1.1094,9.7695,0.07,0.00,0.00,1
2.127,0.0176,-0.0176,0.4219,-0.3437,9.3086,0.07,0.00,0.00,1
2.144,-0.0059,0.0879,-1.2266,-1.1875,7.3906,0.07,0.00,0.00,1
2.162,-0.0098,0.0547,1.3789,-0.1914,11.0352,0.07,0.00,0.00,1
2.177,-0.0098,-0.0918,0.8438,-1.3789,9.6094,0.07,0.00,0.00,1
2.194,-0.0020,-0.1270,-0.4219,-0.4961,8.4258,0.07,0.00,0.00,1
2.212,0.0059,-0.1309,-0.3828,-1.3398,8.0820,0.07,0.00,0.00,1
2.228,0.0098,0.0664,1.7227,-0.3047,10.9180,0.07,0.00,0.00,1
2.245,0.0078,0.0605,0.3047,-1.2266,9.4609,0.07,0.00,0.00,1
2.262,-0.0039,0.0273,-0.9570,-0.7656,7.7383,0.07,0.00,0.00,1
2.283,0.0254,-0.0937,1.7617,-0.3047,10.7969,0.07,0.00,0.00,1
2.302,-0.0176,-0.0547,0.8438,-0.7266,9.3047,0.07,0.00,0.00,1
2.313,0.0195,0.0449,-0.4609,-1.1094,7.8516,0.07,0.00,0.00,1
2.332,-0.0137,0.1406,1.8398,-0.5352,10.7305,0.07,0.00,0.00,1
2.347,0.0078,-0.1309,0.7656,0.0391,8.9609,0.07,0.00,0.00,1
2.364,-0.0195,-0.0430,0.5352,-0.8047,9.5781,0.07,0.00,0.00,1
2.382,0.0078,-0.0410,0.4609,-1.0742,8.8828,0.07,0.00,0.00,1
2.398,0.0000,0.0156,1.8789,-0.4219,11.0703,0.07,0.00,0.00,1
2.415,0.0098,-0.0176,0.1523,0.1133,8.0078,0.07,0.00,0.00,1
2.433,-0.0098,0.0605,0.5352,-0.8047,10.0000,0.07,0.00,0.00,1
2.449,0.0020,-0.0449,0.1523,-1.6484,8.6562,0.07,0.00,0.00,1
2.466,0.0020,-0.0195,0.7656,-0.6523,9.1172,0.07,0.00,0.00,1
2.485,0.0059,-0.0312,-0.0391,-0.4219,7.9687,0.07,0.00,0.00,1
2.502,-0.0039,0.0449,1.6836,-1.3008,10.9922,0.15,0.00,0.00,1
2.517,-0.0078,-0.1230,1.6836,-0.5742,9.7656,0.15,0.00,0.00,1
2.535,-0.0098,-0.0762,0.4609,-0.3047,9.0391,0.15,0.00,0.00,1
2.551,0.0039,0.0547,0.7656,-0.7266,8.6992,0.15,0.00,0.00,1
2.568,0.0000,-0.0684,1.4922,-1.0352,10.0352,0.15,0.00,0.00,1
2.585,0.0000,0.0254,0.3047,-0.5742,9.0820,0.15,0.00,0.00,1
2.602,0.0020,-0.0488,1.4922,-0.3437,9.9258,0.15,0.00,0.00,1
2.625,0.0039,0.0645,0.3047,-0.7656,8.1211,0.15,0.00,0.00,1
2.637,0.0020,-0.0879,0.3047,-0.7656,8.1211,0.15,0.00,0.00,1
2.657,-0.0039,0.1348,-0.4219,-0.5742,7.4727,0.15,0.00,0.00,1
2.673,0.0176,0.0469,1.1484,-0.7656,9.3477,0.15,0.00,0.00,1
2.687,0.0039,-0.0312,1.9141,-0.6133,10.8789,0.15,0.00,0.00,1
2.705,0.0137,-0.0234,-0.3437,-0.3828,7.0469,0.44,0.00,0.00,1
2.721,0.0039,0.0059,1.9141,-0.6523,10.8789,0.44,0.00,0.00,1
2.738,-0.0098,-0.0742,0.1914,-0.3828,7.4687,0.44,0.00,0.00,1
2.755,0.0000,-0.0449,1.1094,-0.7656,9.8867,0.44,0.00,0.00,1
2.772,0.0059,0.0879,1.8789,-0.5352,10.3867,0.44,0.00,0.00,1
2.789,0.0078,-0.1250,-0.4219,-1.0352,6.9336,0.44,0.00,0.00,1
2.806,-0.0098,0.0859,1.9141,-0.2305,9.9648,0.44,0.00,0.00,1
2.823,0.0039,0.0625,1.1875,-0.1914,8.6172,0.44,0.00,0.00,1
2.844,0.0000,0.0195,2.3750,-0.6914,10.6094,0.44,0.00,0.05,1
2.859,-0.0039,0.1191,-0.5742,-1.0742,6.7461,0.44,0.00,0.05,1
2.874,0.0137,0.0117,1.4180,0.0000,9.0430,0.44,0.05,0.05,1
2.891,-0.0137,-0.1445,0.6914,-1.4922,8.3516,0.44,0.05,0.05,1
2.908,0.0000,0.0273,1.1094,-0.3047,8.8867,0.91,0.05,11.43,1
2.925,-0.0117,-0.0469,2.2227,0.1523,10.2305,0.91,0.05,11.43,1
2.942,-0.0117,-0.0957,0.1133,-0.9180,8.0430,0.91,12.06,11.43,1
2.961,-0.0332,0.0703,2.3359,-0.6914,10.6914,0.91,12.06,13.36,1
2.976,-0.0039,-0.1992,-0.3828,-0.5352,6.9297,0.91,12.06,13.36,1
2.993,-0.0234,-0.0937,1.3008,-0.6523,8.8437,0.91,14.24,13.36,1
3.014,-0.0059,0.0703,0.4609,-1.4922,8.1562,0.91,14.24,15.70,1
3.029,0.0020,-0.1426,2.9102,-1.5703,11.4570,0.91,14.24,15.70,1
3.044,-0.0156,0.0410,0.2695,-0.0391,7.9297,0.91,16.04,15.70,1
3.062,0.0215,0.1094,2.8359,-0.4219,10.7305,0.91,16.04,17.84,1
3.078,-0.0234,-0.0430,1.8008,-0.8828,10.6523,0.91,16.04,17.84,1
3.095,0.0137,0.0684,1.4922,-0.3828,9.3437,1.39,18.00,17.84,1
3.112,0.0508,0.0703,1.6094,-1.1094,9.8047,1.39,18.00,19.42,1
3.129,0.0156,-0.0117,0.9570,0.4219,8.6172,1.39,18.00,19.42,1
3.147,0.0449,-0.0371,1.7617,-1.2266,9.3867,1.39,19.19,20.61,1
3.163,0.0098,-0.0566,0.7656,-0.6133,8.6562,1.39,19.19,20.61,1
3.184,-0.0273,0.1172,-0.3047,-1.4180,7.0508,1.39,20.93,22.07,1
3.197,0.0312,-0.1328,-0.3047,-1.4180,7.0508,1.39,20.93,22.07,1
3.215,-0.0371,0.0508,0.2305,-0.3828,7.5508,1.39,20.93,22.07,1
3.235,0.0312,0.1406,2.8711,0.1133,9.8086,1.39,22.10,22.92,1
3.248,-0.0449,-0.0527,2.2227,-1.1484,10.8789,1.39,22.10,22.92,1
3.265,-0.0234,0.0430,1.4570,-0.4961,8.6953,1.39,23.69,25.00,1
3.282,0.0664,0.0918,2.2617,-1.4180,10.1914,1.39,23.69,25.00,1
3.301,-0.0273,0.1289,1.6094,0.9570,9.5781,2.11,24.99,25.56,1
3.316,0.0645,-0.0840,1.3398,-0.8438,8.5820,2.11,24.99,25.56,1
3.333,-0.0176,-0.0215,0.8438,-0.7266,8.7383,2.11,26.53,27.73,1
3.351,-0.0410,0.0684,1.9922,0.9961,10.1875,2.11,26.53,27.73,1
3.367,-0.0039,-0.1387,-0.3828,-1.7617,7.1289,2.11,27.36,28.26,1
3.385,-0.0742,0.0039,0.3437,-0.7266,7.8555,2.11,27.36,29.92,1
3.404,0.0020,0.0957,1.8398,-0.4609,8.6602,2.11,29.11,29.92,1
3.418,-0.0742,-0.0566,2.2617,-1.3008,10.9180,2.11,29.11,30.83,1
3.435,-0.0117,0.0859,1.0352,-0.4609,8.4648,2.11,29.70,30.83,1
3.452,0.0566,0.0625,2.6797,-1.8008,10.9570,2.11,31.11,32.08,1
3.471,-0.0566,0.0586,0.8828,-0.1523,8.6953,2.11,31.11,32.08,1
3.487,0.0508,-0.0020,1.5703,-0.4609,8.8867,2.11,31.31,32.43,1
3.503,-0.0234,-0.0254,1.2266,-0.9570,9.3867,3.04,31.31,34.03,1
3.522,-0.0234,0.0859,1.9531,-0.3828,10.7695,3.04,32.90,34.03,1
3.537,-0.0059,-0.1348,-0.6914,-1.1484,6.2852,3.04,32.90,34.52,1
3.554,-0.0703,-0.0176,1.4570,-0.4961,9.1953,3.04,33.14,35.59,1
3.575,0.0391,0.0859,2.5273,-0.8438,10.8398,3.04,34.18,35.59,1
3.588,-0.0430,-0.0234,2.6445,-1.3789,11.7617,3.04,34.18,35.99,1
3.605,0.0293,0.0488,0.3047,-0.4609,7.0508,3.04,34.97,35.99,1
3.623,0.0664,0.0039,2.1836,-1.0742,10.2305,3.04,34.97,37.59,1
3.639,0.0098,-0.0410,1.3398,1.1094,9.1992,3.04,36.25,37.66,1
3.656,0.0586,-0.0020,2.7187,-1.1875,10.7969,3.04,36.25,39.04,1
3.673,-0.0293,-0.0176,1.1875,-0.3047,9.3437,3.04,38.18,39.04,1
3.692,-0.0332,0.0937,1.9922,-1.7227,10.6523,3.87,38.18,39.43,1
3.707,0.0234,-0.0508,0.2695,-2.1055,8.1211,3.87,38.57,40.30,1
3.725,-0.0488,0.0625,1.0742,-0.0781,8.3906,3.87,39.29,40.30,1
3.745,0.0352,0.0586,1.4180,0.5352,8.9648,3.87,39.29,41.06,1
3.762,0.0254,0.0977,3.0273,0.0391,12.6406,3.87,39.83,41.43,1
3.775,-0.0156,0.0957,-0.3047,-0.5352,6.8516,3.87,41.00,41.43,1
3.794,0.0391,0.0352,1.8789,-1.3789,9.8047,3.87,41.00,42.23,1
3.811,-0.0234,-0.0996,0.0391,-0.1523,7.1289,3.87,41.13,42.77,1
3.827,0.0254,0.0977,2.5664,-0.1523,9.9219,3.87,41.76,43.43,1
3.843,-0.0059,0.0391,2.4883,-1.5703,11.1133,3.87,42.38,44.58,1
3.862,-0.0449,-0.0762,1.3008,-0.5742,9.0430,3.87,42.38,44.58,1
3.877,0.0039,0.0781,2.6055,-1.8008,10.3828,3.87,43.56,45.12,1
3.894,-0.0312,-0.0645,0.5352,0.8828,7.6289,6.20,44.06,45.85,1
3.911,-0.0098,-0.0527,2.9883,0.2695,10.6523,6.20,44.73,46.24,1
3.928,-0.0098,0.0137,1.5313,-1.6484,9.5039,6.20,45.07,47.46,1
3.946,0.0039,-0.0703,1.0742,-2.5273,8.6211,6.20,45.07,47.46,1
3.964,0.0117,-0.0293,1.3008,0.2305,9.1211,6.20,46.12,47.58,1
3.982,0.0215,-0.0195,2.2227,-1.1484,9.7266,6.20,46.19,48.62,1
3.997,-0.0273,-0.0645,1.5703,0.3828,9.5430,6.20,48.09,48.93,1
4.014,0.0039,-0.0078,2.8359,-0.5742,11.0312,6.20,48.15,50.16,1
4.032,0.0410,-0.0098,-0.1133,-0.4219,7.3125,6.20,48.69,50.45,1
4.047,0.0000,0.0273,2.1055,-1.2656,9.6133,6.20,48.69,50.77,1
4.064,0.0508,-0.1152,0.1523,0.2305,7.3516,6.20,49.31,52.20,1
4.085,-0.0117,-0.0840,2.7187,-0.6523,11.7227,6.20,50.06,52.20,1
4.098,0.0273,0.0371,2.7187,-0.6523,11.7227,7.07,51.03,53.46,1
4.118,0.0020,-0.1465,3.1797,-1.4570,11.2187,7.07,51.31,53.46,1
4.135,-0.0488,0.0000,0.9961,-0.4609,8.7383,7.07,52.38,54.76,1
4.149,0.0117,-0.0937,3.2187,-0.4219,10.0312,7.07,52.71,54.89,1
4.166,-0.0508,-0.0820,1.9531,-0.6133,10.0703,7.07,53.58,55.30,1
4.183,0.0000,0.0605,2.2227,-0.0781,9.9219,7.07,53.72,56.22,1
4.201,0.0527,0.1309,1.3398,-2.2969,9.3477,7.07,55.26,56.90,1
4.217,-0.0195,-0.0469,0.6133,0.9570,7.3906,7.07,55.37,57.17,1
4.234,0.0430,-0.1133,0.4609,0.4219,8.0781,7.07,55.98,57.62,1
4.252,-0.0039,-0.0781,1.3398,-1.3008,8.8437,7.07,56.43,58.52,1
4.268,0.0352,0.0137,2.2969,-1.0742,11.1523,7.07,57.24,59.46,1
4.288,0.0156,-0.0898,2.9883,-1.1484,10.5312,7.07,57.31,59.96,1
4.304,-0.0742,0.0488,0.7266,-0.7656,8.1562,8.30,57.31,60.87,1
4.322,0.0000,0.1484,3.3320,0.2305,9.8477,8.30,58.68,60.96,1
4.337,-0.0449,-0.0781,2.4883,-1.9141,10.9922,8.30,59.76,61.85,1
4.353,-0.0234,0.0742,1.0742,-0.4961,8.6992,8.30,59.76,61.85,1
4.372,0.0410,0.1211,2.1445,-2.0312,10.0039,8.30,60.82,64.21,1
4.387,-0.0352,-0.0703,0.6523,0.9180,7.3906,8.30,61.37,64.99,1
4.404,0.0273,0.0000,1.8398,0.0391,9.0430,8.30,62.15,65.47,1
4.422,0.0293,-0.0586,1.4922,-3.6758,9.3086,8.30,62.27,65.86,1
4.438,0.0293,0.0410,2.9102,-2.2227,11.6797,8.30,62.27,65.71,1
4.455,0.0566,0.0625,0.8828,0.2695,9.4648,8.30,63.32,65.71,1
4.475,-0.0430,0.0586,0.4219,-0.4219,7.2344,8.30,63.78,65.71,1
4.489,0.0371,-0.0996,0.4219,-0.4219,7.2344,9.43,63.82,67.20,1
4.506,-0.0059,-0.1270,3.4492,-0.7266,12.9883,9.43,65.51,67.35,1
4.524,-0.0371,0.0723,0.5352,-1.0742,10.0000,9.43,65.51,68.24,1
4.543,0.0547,0.0078,1.7617,-2.7187,10.6875,9.43,65.51,68.95,1
4.557,-0.0391,0.1777,-0.4961,1.3398,7.7344,9.43,65.51,68.95,1
4.574,0.0176,-0.0312,0.7266,0.9961,5.5937,9.43,66.53,68.99,1
4.592,0.0234,-0.0215,2.5664,-1.1094,10.7266,9.43,67.20,69.48,1
4.608,-0.0156,0.0645,2.1445,0.0391,11.2227,9.43,67.30,70.72,1
4.625,0.0449,-0.0430,1.5313,-3.5625,10.6094,9.43,68.48,71.22,1
4.642,-0.0215,-0.0605,0.6914,-0.3047,9.7305,9.43,68.48,71.22,1
4.659,0.0449,-0.0117,1.6094,0.4961,6.4414,9.43,68.99,71.46,1
4.677,-0.0195,0.0234,1.6484,-0.0391,10.6133,9.43,68.99,72.77,1
4.694,-0.0117,0.0664,2.3359,-2.9492,10.6875,10.70,70.61,72.88,1
4.712,0.0117,0.0918,0.9180,-0.2695,10.3477,10.70,70.61,73.00,1
4.727,-0.0293,0.0254,0.9180,-0.2695,10.3477,10.70,71.58,74.19,1
4.744,0.0059,-0.0078,2.6445,-2.1445,10.5312,10.70,71.87,74.19,1
4.761,0.0137,-0.0215,1.4570,-0.8438,10.8008,10.70,71.58,75.52,1
4.778,0.0312,-0.0234,1.1484,-1.4180,10.2266,10.70,72.14,75.84,1
4.795,0.0039,0.0254,0.6133,0.7656,9.4258,10.70,72.63,75.95,1
4.812,-0.0117,-0.0742,0.0781,-0.1523,5.4766,10.70,73.52,76.83,1
4.829,0.0234,0.0312,1.9922,-0.4961,10.2266,10.70,73.64,77.78,1
4.848,-0.0059,0.1016,1.1484,-2.1836,10.5742,10.70,74.96,77.78,1
4.865,-0.0137,0.0879,1.2266,-0.9180,8.4219,10.70,74.96,78.31,1
4.882,0.0176,-0.1113,0.6133,0.1523,6.8203,10.70,75.47,78.54,1
4.897,0.0137,0.0273,1.6836,-0.4609,10.1875,11.46,75.70,79.05,1
4.914,0.0078,0.0586,2.9492,-2.6055,10.9141,11.46,76.98,80.21,1
4.932,-0.0078,0.0762,0.8828,-1.7227,10.9922,11.46,76.98,80.86,1
4.948,0.0176,0.0332,0.1914,1.8398,4.3711,11.46,78.78,80.86,1
4.966,0.0039,0.0820,2.8711,0.3437,11.2227,11.46,78.78,81.85,1
4.983,-0.0059,0.0547,0.4219,-1.7617,8.9258,11.46,78.85,82.42,1
4.999,0.0000,-0.1152,1.6484,-2.6055,10.9961,11.46,79.49,82.42,1
5.016,-0.0234,0.0039,1.4570,-0.7656,9.7695,11.46,79.61,82.58,1
5.034,0.0098,0.0645,1.1875,-0.9570,10.0742,11.46,80.44,82.99,1
5.053,0.0117,0.0488,2.9102,-0.5742,10.3047,11.46,80.44,83.95,1
5.067,0.0000,-0.0117,0.8438,-0.9961,11.5742,11.46,80.44,83.95,1
5.085,-0.0156,-0.0059,-0.6133,0.3828,4.9023,11.46,80.91,84.56,1
5.101,-0.0234,0.1543,3.2930,-0.6914,11.7578,12.95,81.48,84.56,1
5.118,-0.0098,-0.1113,1.2656,-1.2266,9.6875,12.95,81.48,85.95,1
5.135,-0.0449,0.0059,0.5352,-1.6484,9.5391,12.95,82.07,86.13,1
5.152,0.0352,-0.1797,0.0391,-2.3359,6.5078,12.95,82.90,86.21,1
5.169,-0.0117,0.0391,3.1406,1.3008,11.8398,12.95,82.90,86.80,1
5.186,0.0332,0.0566,-0.0781,-0.3437,9.1211,12.95,83.22,86.80,1
5.206,-0.0098,-0.0020,1.6094,-2.6445,8.1211,12.95,83.22,87.42,1
